,"(mm) Precipitation (CHIRPS) at Colombo, 2007-01-01 to 2025-12-31"
"2019-11-03",10.9335
"2019-11-04",9.2144
"2019-11-05",11.9802
"2019-11-06",0
"2019-11-07",0
"2019-11-08",4.1887
"2019-11-09",19.6634
"2019-11-10",15.8966
"2019-11-11",11.5629
"2019-11-12",3.4858
"2019-11-13",2.1469
"2019-11-14",5.0555
"2019-11-15",35.6577
"2019-11-16",24.4
"2019-11-17",13.7636
"2019-11-18",19.1125
"2019-11-19",15.3175
"2019-11-20",18.6622
"2019-11-21",6.9094
"2019-11-22",5.112
"2019-11-23",6.7756
"2019-11-24",6.5727
"2019-11-25",12.9485
"2019-11-26",14.9624
"2019-11-27",6.9051
"2019-11-28",29.7499
"2019-11-29",28.5506
"2019-11-30",34.07
"2019-12-01",11.9607
"2019-12-02",21.1103
"2019-12-03",6.6579
"2019-12-04",17.2417
"2019-12-05",5.36
"2019-12-06",0
"2019-12-07",4.614
"2019-12-08",0.0193
"2019-12-09",0.3603
"2019-12-10",7.4682
"2019-12-11",0
"2019-12-12",0
"2019-12-13",11.7012
"2019-12-14",9.1468
"2019-12-15",0.2077
"2019-12-16",2.7874
"2019-12-17",9.4118
"2019-12-18",16.2865
"2019-12-19",2.2776
"2019-12-20",4.1613
"2019-12-21",0
"2019-12-22",5.3799
"2019-12-23",8.4724
"2019-12-24",17.7227
"2019-12-25",19.6635
"2019-12-26",0
"2019-12-27",0
"2019-12-28",0.4316
"2019-12-29",0.5215
"2019-12-30",0
"2019-12-31",0
"2020-01-01",0.5003
"2020-01-02",16.7119
"2020-01-03",0
"2020-01-04",17.9263
"2020-01-05",0
"2020-01-06",0
"2020-01-07",0
"2020-01-08",0
"2020-01-09",0
"2020-01-10",0
"2020-01-11",0
"2020-01-12",0
"2020-01-13",0
"2020-01-14",0
"2020-01-15",0
"2020-01-16",0
"2020-01-17",0
"2020-01-18",0
"2020-01-19",0
"2020-01-20",1.0544
"2020-01-21",0
"2020-01-22",0
"2020-01-23",0
"2020-01-24",0
"2020-01-25",0
"2020-01-26",0
"2020-01-27",1.6454
"2020-01-28",0
"2020-01-29",0
"2020-01-30",0
"2020-01-31",0
"2020-02-01",0
"2020-02-02",0
"2020-02-03",0
"2020-02-04",4.4391
"2020-02-05",2.675
"2020-02-06",0
"2020-02-07",5.5116
"2020-02-08",0.8149
"2020-02-09",0
"2020-02-10",0
"2020-02-11",0
"2020-02-12",0
"2020-02-13",2.901
"2020-02-14",3.8177
"2020-02-15",0.7076
"2020-02-16",0
"2020-02-17",0
"2020-02-18",0
"2020-02-19",0
"2020-02-20",0
"2020-02-21",4.2133
"2020-02-22",0.0938
"2020-02-23",0
"2020-02-24",0
"2020-02-25",0
"2020-02-26",0
"2020-02-27",0
"2020-02-28",0
"2020-02-29",0
"2020-03-01",0
"2020-03-02",0
"2020-03-03",0
"2020-03-04",0
"2020-03-05",0.7171
"2020-03-06",10.4246
"2020-03-07",0
"2020-03-08",0
"2020-03-09",9.5832
"2020-03-10",0
"2020-03-11",0
"2020-03-12",0
"2020-03-13",0
"2020-03-14",0
"2020-03-15",0
"2020-03-16",9.0643
"2020-03-17",7.424
"2020-03-18",3.2269
"2020-03-19",0.001
"2020-03-20",0.001
"2020-03-21",0
"2020-03-22",0
"2020-03-23",0
"2020-03-24",0
"2020-03-25",0.3669
"2020-03-26",0
"2020-03-27",0
"2020-03-28",0
"2020-03-29",0
"2020-03-30",23.7042
"2020-03-31",0.8977
"2020-04-01",0.4267
"2020-04-02",0
"2020-04-03",2.3583
"2020-04-04",23.7143
"2020-04-05",0
"2020-04-06",0
"2020-04-07",0
"2020-04-08",5.72
"2020-04-09",1.0878
"2020-04-10",1.0244
"2020-04-11",1.9143
"2020-04-12",18.2378
"2020-04-13",0
"2020-04-14",1.4175
"2020-04-15",1.3385
"2020-04-16",0
"2020-04-17",0.2113
"2020-04-18",8.3898
"2020-04-19",0.5157
"2020-04-20",0
"2020-04-21",7.6144
"2020-04-22",12.5089
"2020-04-23",10.3682
"2020-04-24",6.1036
"2020-04-25",6.3322
"2020-04-26",8.6356
"2020-04-27",16.7842
"2020-04-28",0
"2020-04-29",11.7148
"2020-04-30",11.9481
"2020-05-01",7.422
"2020-05-02",0
"2020-05-03",14.856
"2020-05-04",13.8061
"2020-05-05",15.0615
"2020-05-06",24.6491
"2020-05-07",5.2485
"2020-05-08",2.0799
"2020-05-09",12.362
"2020-05-10",17.3426
"2020-05-11",19.7886
"2020-05-12",19.9711
"2020-05-13",19.826
"2020-05-14",6.8838
"2020-05-15",57.2729
"2020-05-16",40.9598
"2020-05-17",18.5123
"2020-05-18",27.36
"2020-05-19",30.0916
"2020-05-20",2.0623
"2020-05-21",12.1215
"2020-05-22",6.3645
"2020-05-23",6.1952
"2020-05-24",6.9527
"2020-05-25",7.0438
"2020-05-26",14.8111
"2020-05-27",24.2252
"2020-05-28",5.6743
"2020-05-29",0.374
"2020-05-30",0
"2020-05-31",0
"2020-06-01",0.8789
"2020-06-02",0.2829
"2020-06-03",0.0185
"2020-06-04",0.2989
"2020-06-05",2.0603
"2020-06-06",24.913
"2020-06-07",30.8356
"2020-06-08",0.2163
"2020-06-09",0.0267
"2020-06-10",15.1139
"2020-06-11",8.0567
"2020-06-12",10.9209
"2020-06-13",7.371
"2020-06-14",9.174
"2020-06-15",5.5262
"2020-06-16",18.9216
"2020-06-17",0.7723
"2020-06-18",0
"2020-06-19",0.0027
"2020-06-20",0
"2020-06-21",8.8042
"2020-06-22",0
"2020-06-23",2.8972
"2020-06-24",29.8382
"2020-06-25",20.3102
"2020-06-26",15.6243
"2020-06-27",0
"2020-06-28",0
"2020-06-29",22.5391
"2020-06-30",1.0824
"2020-07-01",0
"2020-07-02",5.5423
"2020-07-03",14.3059
"2020-07-04",1.5037
"2020-07-05",0
"2020-07-06",2.6897
"2020-07-07",0.852
"2020-07-08",15.0495
"2020-07-09",14.1331
"2020-07-10",11.2365
"2020-07-11",18.9284
"2020-07-12",11.5545
"2020-07-13",1.0279
"2020-07-14",0
"2020-07-15",6.9691
"2020-07-16",18.5975
"2020-07-17",8.1197
"2020-07-18",8.8333
"2020-07-19",15.5713
"2020-07-20",19.7277
"2020-07-21",0
"2020-07-22",8.2521
"2020-07-23",16.5042
"2020-07-24",0
"2020-07-25",0
"2020-07-26",4.5982
"2020-07-27",13.183
"2020-07-28",25.3656
"2020-07-29",0
"2020-07-30",8.9798
"2020-07-31",2.9532
"2020-08-01",29.9964
"2020-08-02",19.721
"2020-08-03",10.7179
"2020-08-04",2.7978
"2020-08-05",12.6366
"2020-08-06",15.1718
"2020-08-07",5.281
"2020-08-08",0
"2020-08-09",19.6959
"2020-08-10",0
"2020-08-11",0
"2020-08-12",0
"2020-08-13",0
"2020-08-14",2.5007
"2020-08-15",0
"2020-08-16",1.6239
"2020-08-17",0
"2020-08-18",0
"2020-08-19",0
"2020-08-20",0
"2020-08-21",0
"2020-08-22",6.0507
"2020-08-23",0.0695
"2020-08-24",0
"2020-08-25",0
"2020-08-26",5.1058
"2020-08-27",0
"2020-08-28",2.961
"2020-08-29",0
"2020-08-30",14.0541
"2020-08-31",16.311
"2020-09-01",38.4669
"2020-09-02",19.0265
"2020-09-03",0.3039
"2020-09-04",0
"2020-09-05",13.2175
"2020-09-06",73.4033
"2020-09-07",0.5565
"2020-09-08",6.7015
"2020-09-09",35.5247
"2020-09-10",2.8334
"2020-09-11",13.5492
"2020-09-12",18.4877
"2020-09-13",2.3359
"2020-09-14",8.2364
"2020-09-15",0
"2020-09-16",6.6702
"2020-09-17",22.2889
"2020-09-18",29.5899
"2020-09-19",23.2056
"2020-09-20",22.7539
"2020-09-21",1.4016
"2020-09-22",8.29
"2020-09-23",0
"2020-09-24",49.1462
"2020-09-25",28.1738
"2020-09-26",0.7268
"2020-09-27",17.6362
"2020-09-28",33.435
"2020-09-29",35.7706
"2020-09-30",1.2256
"2020-10-01",0.4877
"2020-10-02",0
"2020-10-03",0.8404
"2020-10-04",0
"2020-10-05",0
"2020-10-06",4.6797
"2020-10-07",0.6991
"2020-10-08",0
"2020-10-09",10.2672
"2020-10-10",17.4993
"2020-10-11",21.0412
"2020-10-12",5.3946
"2020-10-13",4.0607
"2020-10-14",38.36
"2020-10-15",35.7346
"2020-10-16",0.3792
"2020-10-17",2.4261
"2020-10-18",1.6797
"2020-10-19",0
"2020-10-20",0
"2020-10-21",0
"2020-10-22",0
"2020-10-23",0
"2020-10-24",3.0243
"2020-10-25",4.4157
"2020-10-26",5.7785
"2020-10-27",8.3968
"2020-10-28",5.371
"2020-10-29",3.7715
"2020-10-30",4.4383
"2020-10-31",1.9632
"2020-11-01",0.4191
"2020-11-02",7.6142
"2020-11-03",14.6154
"2020-11-04",11.9113
"2020-11-05",14.2667
"2020-11-06",8.8999
"2020-11-07",9.9608
"2020-11-08",8.7558
"2020-11-09",21.634
"2020-11-10",15.0634
"2020-11-11",9.1691
"2020-11-12",14.6015
"2020-11-13",16.3448
"2020-11-14",19.344
"2020-11-15",13.277
"2020-11-16",21.2509
"2020-11-17",13.6123
"2020-11-18",9.7396
"2020-11-19",9.8045
"2020-11-20",11.7342
"2020-11-21",2.739
"2020-11-22",0.1431
"2020-11-23",5.5834
"2020-11-24",5.6612
"2020-11-25",12.8393
"2020-11-26",0
"2020-11-27",0
"2020-11-28",6.8263
"2020-11-29",0.0175
"2020-11-30",1.3787
"2020-12-01",0
"2020-12-02",18.5964
"2020-12-03",0
"2020-12-04",6.9524
"2020-12-05",18.1125
"2020-12-06",9.5778
"2020-12-07",3.6603
"2020-12-08",6.0128
"2020-12-09",0
"2020-12-10",9.4497
"2020-12-11",0
"2020-12-12",0
"2020-12-13",1.531
"2020-12-14",0
"2020-12-15",0.5596
"2020-12-16",0.0598
"2020-12-17",6.3994
"2020-12-18",10.7689
"2020-12-19",4.9412
"2020-12-20",7.2795
"2020-12-21",8.3664
"2020-12-22",5.7826
"2020-12-23",18.2298
"2020-12-24",11.4067
"2020-12-25",0
"2020-12-26",0
"2020-12-27",0.0015
"2020-12-28",11.8167
"2020-12-29",9.0133
"2020-12-30",5.5951
"2020-12-31",9.4881
"2021-01-01",3.3646
"2021-01-02",0
"2021-01-03",6.0611
"2021-01-04",10.8905
"2021-01-05",3.5503
"2021-01-06",3.5917
"2021-01-07",9.0518
"2021-01-08",10.6761
"2021-01-09",12.4448
"2021-01-10",15.5837
"2021-01-11",8.5403
"2021-01-12",7.6061
"2021-01-13",5.0855
"2021-01-14",4.2538
"2021-01-15",8.0408
"2021-01-16",9.4
"2021-01-17",2.4354
"2021-01-18",4.7799
"2021-01-19",0
"2021-01-20",3.7769
"2021-01-21",2.7756
"2021-01-22",0
"2021-01-23",0
"2021-01-24",0
"2021-01-25",0
"2021-01-26",0
"2021-01-27",0
"2021-01-28",0
"2021-01-29",4.6441
"2021-01-30",4.4466
"2021-01-31",6.6392
"2021-02-01",1.9299
"2021-02-02",0.756
"2021-02-03",6.4181
"2021-02-04",0
"2021-02-05",0
"2021-02-06",8.2645
"2021-02-07",1.5984
"2021-02-08",3.964
"2021-02-09",0
"2021-02-10",0.1987
"2021-02-11",0
"2021-02-12",0
"2021-02-13",0
"2021-02-14",0
"2021-02-15",0
"2021-02-16",0
"2021-02-17",0
"2021-02-18",0
"2021-02-19",0
"2021-02-20",0
"2021-02-21",0
"2021-02-22",20.6412
"2021-02-23",6.1581
"2021-02-24",8.0219
"2021-02-25",0
"2021-02-26",1.5395
"2021-02-27",0
"2021-02-28",0
"2021-03-01",0
"2021-03-02",0
"2021-03-03",0
"2021-03-04",0
"2021-03-05",0.0465
"2021-03-06",16.5687
"2021-03-07",8.608
"2021-03-08",16.1248
"2021-03-09",3.0651
"2021-03-10",9.4134
"2021-03-11",5.8781
"2021-03-12",0.7246
"2021-03-13",12.1929
"2021-03-14",17.368
"2021-03-15",0
"2021-03-16",2.1932
"2021-03-17",10.5476
"2021-03-18",10.3602
"2021-03-19",0.1057
"2021-03-20",2.8661
"2021-03-21",5.5469
"2021-03-22",4.7287
"2021-03-23",2.352
"2021-03-24",5.7739
"2021-03-25",3.6459
"2021-03-26",23.6373
"2021-03-27",25.8762
"2021-03-28",14.6778
"2021-03-29",8.6667
"2021-03-30",0
"2021-03-31",0
"2021-04-01",0.247
"2021-04-02",1.3367
"2021-04-03",0
"2021-04-04",0
"2021-04-05",0
"2021-04-06",10.2014
"2021-04-07",2.3522
"2021-04-08",0.1314
"2021-04-09",0.2148
"2021-04-10",0
"2021-04-11",7.8
"2021-04-12",15.7895
"2021-04-13",0.7018
"2021-04-14",15.938
"2021-04-15",5.3498
"2021-04-16",8.5044
"2021-04-17",14.5349
"2021-04-18",0
"2021-04-19",0
"2021-04-20",8.0356
"2021-04-21",15.5912
"2021-04-22",14.0655
"2021-04-23",14.8712
"2021-04-24",19.6026
"2021-04-25",18.8231
"2021-04-26",0.9187
"2021-04-27",0
"2021-04-28",0
"2021-04-29",12.7408
"2021-04-30",18.6629
"2021-05-01",17.6331
"2021-05-02",21.6495
"2021-05-03",30.2403
"2021-05-04",11.4734
"2021-05-05",0.6653
"2021-05-06",22.6849
"2021-05-07",13.862
"2021-05-08",16.1033
"2021-05-09",20.9604
"2021-05-10",14.6323
"2021-05-11",0.2936
"2021-05-12",37.3857
"2021-05-13",86.9046
"2021-05-14",22.057
"2021-05-15",4.113
"2021-05-16",0
"2021-05-17",1.0268
"2021-05-18",6.8639
"2021-05-19",11.5379
"2021-05-20",26.002
"2021-05-21",32.9843
"2021-05-22",10.9433
"2021-05-23",41.0063
"2021-05-24",57.0986
"2021-05-25",37.3337
"2021-05-26",49.2579
"2021-05-27",0
"2021-05-28",0
"2021-05-29",0
"2021-05-30",0
"2021-05-31",2.6694
"2021-06-01",0
"2021-06-02",26.7343
"2021-06-03",83.7001
"2021-06-04",57.0291
"2021-06-05",42.4397
"2021-06-06",0.6299
"2021-06-07",1.0527
"2021-06-08",44.634
"2021-06-09",22.2679
"2021-06-10",0
"2021-06-11",0
"2021-06-12",1.78
"2021-06-13",100.0807
"2021-06-14",0
"2021-06-15",0
"2021-06-16",0
"2021-06-17",0
"2021-06-18",0
"2021-06-19",0
"2021-06-20",0
"2021-06-21",0
"2021-06-22",19.9892
"2021-06-23",5.7101
"2021-06-24",11.9062
"2021-06-25",0
"2021-06-26",0.0634
"2021-06-27",1.3026
"2021-06-28",0
"2021-06-29",0
"2021-06-30",0
"2021-07-01",11.9761
"2021-07-02",0
"2021-07-03",9.7497
"2021-07-04",20.0847
"2021-07-05",13.1212
"2021-07-06",10.1376
"2021-07-07",20.2808
"2021-07-08",21.0004
"2021-07-09",60.485
"2021-07-10",7.474
"2021-07-11",5.3054
"2021-07-12",0
"2021-07-13",0
"2021-07-14",1.3036
"2021-07-15",0.9426
"2021-07-16",4.9415
"2021-07-17",6.1598
"2021-07-18",9.7949
"2021-07-19",0
"2021-07-20",0
"2021-07-21",0
"2021-07-22",3.4974
"2021-07-23",14.9023
"2021-07-24",21.28
"2021-07-25",17.53
"2021-07-26",50.7882
"2021-07-27",0
"2021-07-28",0
"2021-07-29",0
"2021-07-30",0
"2021-07-31",0
"2021-08-01",0
"2021-08-02",1.9103
"2021-08-03",0
"2021-08-04",0
"2021-08-05",0.0185
"2021-08-06",7.9686
"2021-08-07",22.6935
"2021-08-08",15.8037
"2021-08-09",2.6913
"2021-08-10",0
"2021-08-11",15.5662
"2021-08-12",11.2123
"2021-08-13",11.121
"2021-08-14",5.3162
"2021-08-15",0.4636
"2021-08-16",1.4075
"2021-08-17",7.6613
"2021-08-18",0.1777
"2021-08-19",0
"2021-08-20",5.1117
"2021-08-21",13.7952
"2021-08-22",16.9069
"2021-08-23",3.9961
"2021-08-24",0
"2021-08-25",8.5338
"2021-08-26",45.9691
"2021-08-27",9.4488
"2021-08-28",33.9891
"2021-08-29",17.6665
"2021-08-30",0
"2021-08-31",0
"2021-09-01",22.0871
"2021-09-02",23.8077
"2021-09-03",18.1062
"2021-09-04",11.7749
"2021-09-05",0
"2021-09-06",6.7747
"2021-09-07",0
"2021-09-08",0
"2021-09-09",0.0154
"2021-09-10",0
"2021-09-11",0
"2021-09-12",0.8033
"2021-09-13",15.308
"2021-09-14",0
"2021-09-15",75.7457
"2021-09-16",20.6882
"2021-09-17",20.3244
"2021-09-18",8.9495
"2021-09-19",6.9092
"2021-09-20",20.6436
"2021-09-21",21.3127
"2021-09-22",10.9969
"2021-09-23",17.3162
"2021-09-24",20.5965
"2021-09-25",37.1092
"2021-09-26",19.8308
"2021-09-27",4.2908
"2021-09-28",23.5599
"2021-09-29",0
"2021-09-30",39.7976
"2021-10-01",37.9004
"2021-10-02",2.177
"2021-10-03",6.159
"2021-10-04",36.7572
"2021-10-05",36.241
"2021-10-06",0.8358
"2021-10-07",0
"2021-10-08",0
"2021-10-09",29.0309
"2021-10-10",29.3672
"2021-10-11",4.9242
"2021-10-12",4.7712
"2021-10-13",0
"2021-10-14",0
"2021-10-15",0
"2021-10-16",0
"2021-10-17",1.1852
"2021-10-18",0
"2021-10-19",33.422
"2021-10-20",33.2733
"2021-10-21",17.5644
"2021-10-22",18.4377
"2021-10-23",0
"2021-10-24",27.3997
"2021-10-25",29.3621
"2021-10-26",26.4852
"2021-10-27",3.3733
"2021-10-28",25.186
"2021-10-29",26.5525
"2021-10-30",43.0511
"2021-10-31",32.2146
"2021-11-01",23.7911
"2021-11-02",12.8253
"2021-11-03",18.832
"2021-11-04",14.5201
"2021-11-05",18.6553
"2021-11-06",61.793
"2021-11-07",31.7101
"2021-11-08",29.5866
"2021-11-09",14.13
"2021-11-10",0
"2021-11-11",0
"2021-11-12",0.0931
"2021-11-13",2.9027
"2021-11-14",16.6544
"2021-11-15",25.599
"2021-11-16",2.2437
"2021-11-17",29.8171
"2021-11-18",0
"2021-11-19",24.9619
"2021-11-20",0
"2021-11-21",0
"2021-11-22",0
"2021-11-23",25.8299
"2021-11-24",32.3811
"2021-11-25",18.9073
"2021-11-26",20.0895
"2021-11-27",30.8664
"2021-11-28",16.1151
"2021-11-29",8.9317
"2021-11-30",19.1927
"2021-12-01",4.2307
"2021-12-02",0.3891
"2021-12-03",19.6314
"2021-12-04",11.1975
"2021-12-05",13.3152
"2021-12-06",8.1651
"2021-12-07",0
"2021-12-08",15.2827
"2021-12-09",12.6486
"2021-12-10",0.6795
"2021-12-11",2.2168
"2021-12-12",12.995
"2021-12-13",11.913
"2021-12-14",3.3039
"2021-12-15",4.6047
"2021-12-16",4.0193
"2021-12-17",2.6371
"2021-12-18",6.5785
"2021-12-19",0
"2021-12-20",0
"2021-12-21",0
"2021-12-22",0
"2021-12-23",0
"2021-12-24",0
"2021-12-25",0
"2021-12-26",0
"2021-12-27",0
"2021-12-28",0
"2021-12-29",0
"2021-12-30",0.0575
"2021-12-31",2.3233
"2022-01-01",3.7737
"2022-01-02",0
"2022-01-03",1.7643
"2022-01-04",0.4583
"2022-01-05",8.5614
"2022-01-06",0
"2022-01-07",2.6927
"2022-01-08",11.9544
"2022-01-09",5.568
"2022-01-10",0
"2022-01-11",0
"2022-01-12",3.7312
"2022-01-13",0
"2022-01-14",0
"2022-01-15",0
"2022-01-16",15.7103
"2022-01-17",0
"2022-01-18",0
"2022-01-19",0
"2022-01-20",0
"2022-01-21",0
"2022-01-22",0
"2022-01-23",0
"2022-01-24",0
"2022-01-25",0
"2022-01-26",0
"2022-01-27",0
"2022-01-28",0
"2022-01-29",0
"2022-01-30",0
"2022-01-31",6.848
"2022-02-01",0
"2022-02-02",0
"2022-02-03",0
"2022-02-04",0.1145
"2022-02-05",0
"2022-02-06",0
"2022-02-07",0.5542
"2022-02-08",3.4497
"2022-02-09",0
"2022-02-10",5.6029
"2022-02-11",21.1287
"2022-02-12",15.727
"2022-02-13",9.5641
"2022-02-14",4.4451
"2022-02-15",0.2562
"2022-02-16",0
"2022-02-17",0
"2022-02-18",0
"2022-02-19",8.1134
"2022-02-20",0
"2022-02-21",0
"2022-02-22",0
"2022-02-23",20.0856
"2022-02-24",14.229
"2022-02-25",1.8512
"2022-02-26",8.8826
"2022-02-27",4.3902
"2022-02-28",0
"2022-03-01",0
"2022-03-02",0.4974
"2022-03-03",1.3259
"2022-03-04",1.9723
"2022-03-05",0.1758
"2022-03-06",4.4064
"2022-03-07",9.5885
"2022-03-08",11.6577
"2022-03-09",3.3758
"2022-03-10",0.0446
"2022-03-11",4.227
"2022-03-12",7.9617
"2022-03-13",0.5137
"2022-03-14",0
"2022-03-15",0.262
"2022-03-16",2.4542
"2022-03-17",6.687
"2022-03-18",6.4587
"2022-03-19",3.8088
"2022-03-20",0
"2022-03-21",0
"2022-03-22",0
"2022-03-23",1.9912
"2022-03-24",0
"2022-03-25",0
"2022-03-26",4.9774
"2022-03-27",0
"2022-03-28",7.1643
"2022-03-29",24.9613
"2022-03-30",12.8842
"2022-03-31",13.0252
"2022-04-01",2.2855
"2022-04-02",12.4063
"2022-04-03",12.5445
"2022-04-04",8.8751
"2022-04-05",13.8268
"2022-04-06",20.9425
"2022-04-07",32.3811
"2022-04-08",25.254
"2022-04-09",19.6569
"2022-04-10",57.6607
"2022-04-11",24.4872
"2022-04-12",18.5544
"2022-04-13",1.4265
"2022-04-14",0
"2022-04-15",0
"2022-04-16",0
"2022-04-17",6.5094
"2022-04-18",0
"2022-04-19",17.0691
"2022-04-20",9.4661
"2022-04-21",13.1284
"2022-04-22",18.7737
"2022-04-23",6.3891
"2022-04-24",23.1507
"2022-04-25",15.5551
"2022-04-26",15.8101
"2022-04-27",29.4961
"2022-04-28",21.3021
"2022-04-29",8.0567
"2022-04-30",8.7612
"2022-05-01",13.7778
"2022-05-02",12.4453
"2022-05-03",2.3854
"2022-05-04",7.5254
"2022-05-05",7.088
"2022-05-06",8.698
"2022-05-07",0
"2022-05-08",11.7709
"2022-05-09",17.5942
"2022-05-10",17.642
"2022-05-11",2.8568
"2022-05-12",20.9623
"2022-05-13",103.1079
"2022-05-14",56.092
"2022-05-15",0
"2022-05-16",0
"2022-05-17",3.1333
"2022-05-18",0.0213
"2022-05-19",0.061
"2022-05-20",0
"2022-05-21",0
"2022-05-22",0
"2022-05-23",2.308
"2022-05-24",37.7039
"2022-05-25",0.163
"2022-05-26",23.1447
"2022-05-27",14.2151
"2022-05-28",14.7519
"2022-05-29",38.5991
"2022-05-30",24.4079
"2022-05-31",50.5843
"2022-06-01",2.5489
"2022-06-02",1.5342
"2022-06-03",3.1348
"2022-06-04",5.153
"2022-06-05",4.4417
"2022-06-06",5.042
"2022-06-07",7.0092
"2022-06-08",0
"2022-06-09",2.2323
"2022-06-10",0
"2022-06-11",29.8815
"2022-06-12",4.6268
"2022-06-13",18.5544
"2022-06-14",8.8658
"2022-06-15",15.3993
"2022-06-16",17.9875
"2022-06-17",10.877
"2022-06-18",10.6823
"2022-06-19",10.2966
"2022-06-20",14.2578
"2022-06-21",10.7341
"2022-06-22",0.1124
"2022-06-23",0
"2022-06-24",30.8469
"2022-06-25",1.8615
"2022-06-26",0.2409
"2022-06-27",5.1373
"2022-06-28",0
"2022-06-29",0
"2022-06-30",0
"2022-07-01",0
"2022-07-02",12.7292
"2022-07-03",15.8181
"2022-07-04",0
"2022-07-05",0
"2022-07-06",0
"2022-07-07",1.7212
"2022-07-08",0
"2022-07-09",0
"2022-07-10",4.5846
"2022-07-11",0.1698
"2022-07-12",0
"2022-07-13",0
"2022-07-14",0
"2022-07-15",0
"2022-07-16",3.7815
"2022-07-17",7.197
"2022-07-18",11.0564
"2022-07-19",12.4259
"2022-07-20",3.0499
"2022-07-21",12.0877
"2022-07-22",9.2874
"2022-07-23",0
"2022-07-24",2.591
"2022-07-25",17.5478
"2022-07-26",18.688
"2022-07-27",20.6231
"2022-07-28",22.2651
"2022-07-29",4.5025
"2022-07-30",20.1658
"2022-07-31",24.403
"2022-08-01",45.9916
"2022-08-02",2.9747
"2022-08-03",19.638
"2022-08-04",5.7361
"2022-08-05",10.3733
"2022-08-06",2.4145
"2022-08-07",0
"2022-08-08",0
"2022-08-09",0
"2022-08-10",0
"2022-08-11",0
"2022-08-12",0.5449
"2022-08-13",0
"2022-08-14",1.4397
"2022-08-15",0.1886
"2022-08-16",0
"2022-08-17",1.2798
"2022-08-18",4.3722
"2022-08-19",3.1657
"2022-08-20",0.4632
"2022-08-21",0.1735
"2022-08-22",3.0866
"2022-08-23",0
"2022-08-24",1.2596
"2022-08-25",25.8879
"2022-08-26",53.6878
"2022-08-27",1.993
"2022-08-28",0
"2022-08-29",2.7
"2022-08-30",69.002
"2022-08-31",50.3626
"2022-09-01",14.9127
"2022-09-02",0
"2022-09-03",0
"2022-09-04",68.0412
"2022-09-05",82.221
"2022-09-06",0
"2022-09-07",1.2833
"2022-09-08",12.4613
"2022-09-09",12.5983
"2022-09-10",0
"2022-09-11",0
"2022-09-12",0
"2022-09-13",0
"2022-09-14",0
"2022-09-15",0.1193
"2022-09-16",0
"2022-09-17",0
"2022-09-18",4.3108
"2022-09-19",0
"2022-09-20",0.7414
"2022-09-21",0
"2022-09-22",0
"2022-09-23",9.1076
"2022-09-24",0
"2022-09-25",4.6539
"2022-09-26",5.9425
"2022-09-27",5.5735
"2022-09-28",5.0998
"2022-09-29",6.8185
"2022-09-30",9.3318
"2022-10-01",7.6871
"2022-10-02",0
"2022-10-03",4.193
"2022-10-04",4.5159
"2022-10-05",0
"2022-10-06",1.4623
"2022-10-07",11.7667
"2022-10-08",0.0636
"2022-10-09",13.0105
"2022-10-10",1.5692
"2022-10-11",19.4089
"2022-10-12",39.7195
"2022-10-13",45.2232
"2022-10-14",61.8497
"2022-10-15",23.5807
"2022-10-16",18.6436
"2022-10-17",16.7491
"2022-10-18",19.3874
"2022-10-19",7.0437
"2022-10-20",58.4678
"2022-10-21",20.2608
"2022-10-22",33.3818
"2022-10-23",44.2851
"2022-10-24",9.6794
"2022-10-25",34.5561
"2022-10-26",16.6434
"2022-10-27",0.0548
"2022-10-28",0
"2022-10-29",11.332
"2022-10-30",12.1475
"2022-10-31",28.9584
"2022-11-01",23.8732
"2022-11-02",0.5757
"2022-11-03",18.1898
"2022-11-04",28.4615
"2022-11-05",19.9974
"2022-11-06",5.4838
"2022-11-07",14.4006
"2022-11-08",15.8039
"2022-11-09",13.517
"2022-11-10",8.0892
"2022-11-11",7.0141
"2022-11-12",32.9491
"2022-11-13",30.4046
"2022-11-14",17.5736
"2022-11-15",22.6301
"2022-11-16",11.0117
"2022-11-17",0
"2022-11-18",0
"2022-11-19",0.3725
"2022-11-20",0.3498
"2022-11-21",0
"2022-11-22",0
"2022-11-23",0
"2022-11-24",0
"2022-11-25",0
"2022-11-26",9.2321
"2022-11-27",1.9161
"2022-11-28",0.3365
"2022-11-29",37.4447
"2022-11-30",0
"2022-12-01",3.7982
"2022-12-02",22.0455
"2022-12-03",13.4431
"2022-12-04",17.6133
"2022-12-05",11.5549
"2022-12-06",2.3038
"2022-12-07",3.9067
"2022-12-08",16.1758
"2022-12-09",13.004
"2022-12-10",14.785
"2022-12-11",15.5905
"2022-12-12",2.3652
"2022-12-13",4.1809
"2022-12-14",5.6767
"2022-12-15",0.0308
"2022-12-16",0.5219
"2022-12-17",0.5989
"2022-12-18",2.9423
"2022-12-19",2.6931
"2022-12-20",19.6987
"2022-12-21",11.8001
"2022-12-22",14.1544
"2022-12-23",3.6998
"2022-12-24",0.0933
"2022-12-25",45.4948
"2022-12-26",16.2905
"2022-12-27",0
"2022-12-28",0
"2022-12-29",0
"2022-12-30",0
"2022-12-31",2.1521
"2023-01-01",0
"2023-01-02",0
"2023-01-03",0
"2023-01-04",0
"2023-01-05",0
"2023-01-06",13.3907
"2023-01-07",17.2563
"2023-01-08",0.0633
"2023-01-09",0
"2023-01-10",0
