,"(deg C) Mean Temperature (ERA5) at Kilinochchi, 2007-01-01 to 2025-12-31"
"2018-10-30",26.8271
"2018-10-31",26.7622
"2018-11-01",25.9686
"2018-11-02",26.5802
"2018-11-03",26.7808
"2018-11-04",27.9713
"2018-11-05",27.155
"2018-11-06",26.6777
"2018-11-07",26.5926
"2018-11-08",26.5631
"2018-11-09",27.1945
"2018-11-10",27.7133
"2018-11-11",27.6732
"2018-11-12",27.6091
"2018-11-13",27.6836
"2018-11-14",28.1335
"2018-11-15",26.8434
"2018-11-16",26.456
"2018-11-17",27.3807
"2018-11-18",27.0591
"2018-11-19",26.7948
"2018-11-20",26.067
"2018-11-21",26.6354
"2018-11-22",27.0554
"2018-11-23",26.4809
"2018-11-24",26.2963
"2018-11-25",27.2534
"2018-11-26",26.675
"2018-11-27",27.3308
"2018-11-28",25.9366
"2018-11-29",26.0914
"2018-11-30",26.8935
"2018-12-01",26.8487
"2018-12-02",27.1816
"2018-12-03",26.2188
"2018-12-04",27.0628
"2018-12-05",26.6029
"2018-12-06",26.7734
"2018-12-07",27.4241
"2018-12-08",27.4882
"2018-12-09",27.2448
"2018-12-10",26.6565
"2018-12-11",26.4971
"2018-12-12",26.831
"2018-12-13",26.6889
"2018-12-14",26.9341
"2018-12-15",26.3055
"2018-12-16",26.1988
"2018-12-17",26.5486
"2018-12-18",26.1031
"2018-12-19",26.2433
"2018-12-20",26.6788
"2018-12-21",25.5536
"2018-12-22",26.1062
"2018-12-23",26.0401
"2018-12-24",25.9228
"2018-12-25",26.3032
"2018-12-26",26.4958
"2018-12-27",26.558
"2018-12-28",26.8466
"2018-12-29",26.2266
"2018-12-30",26.147
"2018-12-31",25.4344
"2019-01-01",25.2159
"2019-01-02",25.5357
"2019-01-03",25.5229
"2019-01-04",25.8718
"2019-01-05",25.6221
"2019-01-06",25.9574
"2019-01-07",25.8517
"2019-01-08",25.7307
"2019-01-09",25.7519
"2019-01-10",25.763
"2019-01-11",25.5474
"2019-01-12",25.8983
"2019-01-13",25.7868
"2019-01-14",25.5183
"2019-01-15",25.7367
"2019-01-16",25.6579
"2019-01-17",25.2687
"2019-01-18",24.7842
"2019-01-19",24.9247
"2019-01-20",24.9791
"2019-01-21",25.0201
"2019-01-22",25.5043
"2019-01-23",25.7246
"2019-01-24",26.1743
"2019-01-25",26.4829
"2019-01-26",27.0505
"2019-01-27",26.6022
"2019-01-28",26.0615
"2019-01-29",26.3393
"2019-01-30",26.495
"2019-01-31",26.298
"2019-02-01",26.0901
"2019-02-02",26.5005
"2019-02-03",26.5475
"2019-02-04",25.7608
"2019-02-05",26.3834
"2019-02-06",26.5162
"2019-02-07",27.0503
"2019-02-08",27.2929
"2019-02-09",27.0498
"2019-02-10",27.455
"2019-02-11",27.582
"2019-02-12",27.2462
"2019-02-13",27.1322
"2019-02-14",26.8919
"2019-02-15",27.2695
"2019-02-16",27.6135
"2019-02-17",28.0875
"2019-02-18",28.3225
"2019-02-19",28.4489
"2019-02-20",27.7089
"2019-02-21",27.611
"2019-02-22",27.3068
"2019-02-23",26.9515
"2019-02-24",26.8967
"2019-02-25",27.7344
"2019-02-26",28.1781
"2019-02-27",28.428
"2019-02-28",28.5943
"2019-03-01",27.986
"2019-03-02",28.2508
"2019-03-03",27.9409
"2019-03-04",27.8368
"2019-03-05",28.5713
"2019-03-06",29.1027
"2019-03-07",29.134
"2019-03-08",28.7547
"2019-03-09",28.7499
"2019-03-10",28.5816
"2019-03-11",28.3809
"2019-03-12",28.0894
"2019-03-13",28.1485
"2019-03-14",28.3465
"2019-03-15",28.048
"2019-03-16",28.3137
"2019-03-17",28.2191
"2019-03-18",28.463
"2019-03-19",28.3625
"2019-03-20",28.5361
"2019-03-21",28.8539
"2019-03-22",28.8768
"2019-03-23",29.1365
"2019-03-24",29.0068
"2019-03-25",28.6716
"2019-03-26",28.6327
"2019-03-27",28.5709
"2019-03-28",28.917
"2019-03-29",29.4821
"2019-03-30",29.6027
"2019-03-31",29.7988
"2019-04-01",29.5592
"2019-04-02",29.6286
"2019-04-03",29.4663
"2019-04-04",29.2407
"2019-04-05",29.4779
"2019-04-06",29.9248
"2019-04-07",30.1233
"2019-04-08",30.2289
"2019-04-09",30.0737
"2019-04-10",30.6151
"2019-04-11",30.4704
"2019-04-12",30.5075
"2019-04-13",30.0875
"2019-04-14",30.0983
"2019-04-15",30.0221
"2019-04-16",30.1255
"2019-04-17",29.2429
"2019-04-18",29.3197
"2019-04-19",28.9953
"2019-04-20",28.4984
"2019-04-21",29.4571
"2019-04-22",29.8183
"2019-04-23",29.9321
"2019-04-24",30.3667
"2019-04-25",30.1351
"2019-04-26",30.2245
"2019-04-27",30.5503
"2019-04-28",29.8906
"2019-04-29",29.8213
"2019-04-30",29.7947
"2019-05-01",30.2273
"2019-05-02",30.2748
"2019-05-03",30.1051
"2019-05-04",30.3219
"2019-05-05",29.9578
"2019-05-06",29.6807
"2019-05-07",29.4619
"2019-05-08",28.9222
"2019-05-09",29.4056
"2019-05-10",29.9737
"2019-05-11",29.9056
"2019-05-12",30.1293
"2019-05-13",29.9626
"2019-05-14",30.251
"2019-05-15",30.1556
"2019-05-16",30.3982
"2019-05-17",30.1342
"2019-05-18",30.3945
"2019-05-19",30.5849
"2019-05-20",30.1952
"2019-05-21",30.128
"2019-05-22",29.9371
"2019-05-23",29.7692
"2019-05-24",29.4474
"2019-05-25",29.4994
"2019-05-26",29.7109
"2019-05-27",30.1659
"2019-05-28",30.5857
"2019-05-29",30.9351
"2019-05-30",30.34
"2019-05-31",29.7596
"2019-06-01",29.9674
"2019-06-02",30.0074
"2019-06-03",30.1755
"2019-06-04",29.5487
"2019-06-05",29.71
"2019-06-06",30.0539
"2019-06-07",29.6675
"2019-06-08",29.9739
"2019-06-09",29.1424
"2019-06-10",28.9229
"2019-06-11",29.4063
"2019-06-12",29.7365
"2019-06-13",29.7585
"2019-06-14",29.9257
"2019-06-15",30.3369
"2019-06-16",29.9174
"2019-06-17",30.1956
"2019-06-18",30.1727
"2019-06-19",30.4466
"2019-06-20",30.4342
"2019-06-21",30.1741
"2019-06-22",30.1848
"2019-06-23",30.2082
"2019-06-24",30.0262
"2019-06-25",29.8161
"2019-06-26",29.5092
"2019-06-27",29.6034
"2019-06-28",29.4901
"2019-06-29",29.6679
"2019-06-30",29.5699
"2019-07-01",29.2838
"2019-07-02",29.5949
"2019-07-03",29.6105
"2019-07-04",29.5854
"2019-07-05",29.5164
"2019-07-06",29.4449
"2019-07-07",29.4142
"2019-07-08",29.6612
"2019-07-09",28.4394
"2019-07-10",28.5066
"2019-07-11",29.2341
"2019-07-12",29.6274
"2019-07-13",28.754
"2019-07-14",28.5988
"2019-07-15",28.9821
"2019-07-16",29.718
"2019-07-17",29.7953
"2019-07-18",29.2957
"2019-07-19",29.4069
"2019-07-20",29.748
"2019-07-21",29.4081
"2019-07-22",28.8057
"2019-07-23",28.5744
"2019-07-24",29.317
"2019-07-25",28.6509
"2019-07-26",28.3589
"2019-07-27",28.6808
"2019-07-28",29.1178
"2019-07-29",28.6706
"2019-07-30",29.2906
"2019-07-31",29.3334
"2019-08-01",29.5063
"2019-08-02",29.3033
"2019-08-03",29.0783
"2019-08-04",29.0897
"2019-08-05",28.9832
"2019-08-06",29.1072
"2019-08-07",28.2186
"2019-08-08",28.4911
"2019-08-09",28.6953
"2019-08-10",29.4015
"2019-08-11",29.8647
"2019-08-12",29.6258
"2019-08-13",29.6284
"2019-08-14",29.259
"2019-08-15",29.5812
"2019-08-16",29.3358
"2019-08-17",27.7522
"2019-08-18",27.9045
"2019-08-19",28.6777
"2019-08-20",28.8473
"2019-08-21",28.5385
"2019-08-22",27.8903
"2019-08-23",28.6152
"2019-08-24",29.0138
"2019-08-25",28.8701
"2019-08-26",28.7621
"2019-08-27",29.0372
"2019-08-28",29.3046
"2019-08-29",29.1766
"2019-08-30",29.3183
"2019-08-31",29.3088
"2019-09-01",29.0556
"2019-09-02",28.891
"2019-09-03",28.8884
"2019-09-04",28.5409
"2019-09-05",28.5991
"2019-09-06",29.089
"2019-09-07",29.4338
"2019-09-08",29.6242
"2019-09-09",29.7516
"2019-09-10",29.6309
"2019-09-11",28.4271
"2019-09-12",28.022
"2019-09-13",28.0242
"2019-09-14",28.4531
"2019-09-15",27.2716
"2019-09-16",27.883
"2019-09-17",28.504
"2019-09-18",27.9607
"2019-09-19",27.7346
"2019-09-20",28.2999
"2019-09-21",28.6616
"2019-09-22",28.3643
"2019-09-23",28.0137
"2019-09-24",26.8821
"2019-09-25",27.1793
"2019-09-26",28.301
"2019-09-27",28.3758
"2019-09-28",27.7006
"2019-09-29",27.7989
"2019-09-30",27.542
"2019-10-01",28.0908
"2019-10-02",28.6488
"2019-10-03",28.1839
"2019-10-04",28.6221
"2019-10-05",27.8788
"2019-10-06",27.475
"2019-10-07",28.1686
"2019-10-08",28.1437
"2019-10-09",28.4869
"2019-10-10",28.1987
"2019-10-11",27.509
"2019-10-12",28.1435
"2019-10-13",28.0123
"2019-10-14",28.4227
"2019-10-15",26.987
"2019-10-16",26.7377
"2019-10-17",27.0002
"2019-10-18",27.6628
"2019-10-19",27.1525
"2019-10-20",27.171
"2019-10-21",26.546
"2019-10-22",27.5365
"2019-10-23",27.9149
"2019-10-24",26.91
"2019-10-25",28.2114
"2019-10-26",27.0055
"2019-10-27",27.2708
"2019-10-28",26.0879
"2019-10-29",26.1782
"2019-10-30",26.3637
"2019-10-31",26.5239
"2019-11-01",27.9306
"2019-11-02",27.9143
"2019-11-03",26.9664
"2019-11-04",27.9502
"2019-11-05",28.3491
"2019-11-06",28.6757
"2019-11-07",28.4802
"2019-11-08",28.3678
"2019-11-09",27.9272
"2019-11-10",28.0936
"2019-11-11",28.2025
"2019-11-12",28.2349
"2019-11-13",27.3756
"2019-11-14",27.6798
"2019-11-15",27.3964
"2019-11-16",27.2907
"2019-11-17",27.543
"2019-11-18",27.7158
"2019-11-19",27.3103
"2019-11-20",27.8357
"2019-11-21",27.2792
"2019-11-22",27.0096
"2019-11-23",27.2754
"2019-11-24",27.1274
"2019-11-25",26.3569
"2019-11-26",27.5994
"2019-11-27",27.0115
"2019-11-28",27.2897
"2019-11-29",26.4187
"2019-11-30",26.1023
"2019-12-01",26.5789
"2019-12-02",26.2009
"2019-12-03",26.8608
"2019-12-04",26.5291
"2019-12-05",25.7898
"2019-12-06",26.2715
"2019-12-07",26.5973
"2019-12-08",27.3028
"2019-12-09",27.1152
"2019-12-10",26.3387
"2019-12-11",26.9778
"2019-12-12",26.0966
"2019-12-13",26.3757
"2019-12-14",26.6269
"2019-12-15",26.7184
"2019-12-16",27.1847
"2019-12-17",26.9853
"2019-12-18",26.8794
"2019-12-19",27.1585
"2019-12-20",26.3086
"2019-12-21",26.8207
"2019-12-22",26.899
"2019-12-23",25.9343
"2019-12-24",26.3466
"2019-12-25",26.23
"2019-12-26",26.3858
"2019-12-27",26.8271
"2019-12-28",26.9441
"2019-12-29",26.9876
"2019-12-30",26.766
"2019-12-31",26.5366
"2020-01-01",27.0757
"2020-01-02",27.1106
"2020-01-03",27.5423
"2020-01-04",27.778
"2020-01-05",27.9144
"2020-01-06",27.5002
"2020-01-07",26.967
"2020-01-08",26.1844
"2020-01-09",26.355
"2020-01-10",26.7937
"2020-01-11",26.9251
"2020-01-12",26.5749
"2020-01-13",25.6076
"2020-01-14",25.1225
"2020-01-15",25.4537
"2020-01-16",25.9509
"2020-01-17",25.8104
"2020-01-18",26.638
"2020-01-19",26.7573
"2020-01-20",26.9639
"2020-01-21",27.0828
"2020-01-22",26.7954
"2020-01-23",27.1418
"2020-01-24",26.8613
"2020-01-25",26.5686
"2020-01-26",26.3348
"2020-01-27",26.4651
"2020-01-28",26.7682
"2020-01-29",26.7777
"2020-01-30",26.6427
"2020-01-31",27.0201
"2020-02-01",27.0995
"2020-02-02",27.3205
"2020-02-03",26.6438
"2020-02-04",26.9443
"2020-02-05",26.905
"2020-02-06",26.6466
"2020-02-07",26.5952
"2020-02-08",26.7394
"2020-02-09",26.738
"2020-02-10",27.3049
"2020-02-11",27.406
"2020-02-12",27.5651
"2020-02-13",27.2129
"2020-02-14",26.9481
"2020-02-15",26.5439
"2020-02-16",26.9409
"2020-02-17",26.4585
"2020-02-18",26.6123
"2020-02-19",26.5801
"2020-02-20",27.3957
"2020-02-21",26.6426
"2020-02-22",27.5735
"2020-02-23",27.2779
"2020-02-24",27.292
"2020-02-25",27.5181
"2020-02-26",27.581
"2020-02-27",27.3458
"2020-02-28",27.281
"2020-02-29",27.3512
"2020-03-01",27.0056
"2020-03-02",26.5912
"2020-03-03",26.5832
"2020-03-04",26.9073
"2020-03-05",27.7015
"2020-03-06",28.3049
"2020-03-07",28.361
"2020-03-08",28.1499
"2020-03-09",27.9565
"2020-03-10",28.0038
"2020-03-11",27.8968
"2020-03-12",28.0672
"2020-03-13",28.0861
"2020-03-14",27.8356
"2020-03-15",28.3607
"2020-03-16",28.4341
"2020-03-17",28.4513
"2020-03-18",28.4254
"2020-03-19",28.5324
"2020-03-20",28.5423
"2020-03-21",28.503
"2020-03-22",28.5089
"2020-03-23",28.5503
"2020-03-24",28.4236
"2020-03-25",28.3216
"2020-03-26",28.3842
"2020-03-27",28.4346
"2020-03-28",28.4799
"2020-03-29",28.6231
"2020-03-30",28.4679
"2020-03-31",28.0218
"2020-04-01",28.5742
"2020-04-02",28.9074
"2020-04-03",28.9593
"2020-04-04",28.7665
"2020-04-05",29.288
"2020-04-06",29.6399
"2020-04-07",29.5837
"2020-04-08",29.6112
"2020-04-09",29.4892
"2020-04-10",28.9093
"2020-04-11",29.787
"2020-04-12",29.2279
"2020-04-13",29.1772
"2020-04-14",29.5271
"2020-04-15",28.9158
"2020-04-16",29.5283
"2020-04-17",30.1801
"2020-04-18",30.0908
"2020-04-19",30.2801
"2020-04-20",30.373
"2020-04-21",30.0585
"2020-04-22",29.5494
"2020-04-23",29.5452
"2020-04-24",29.6701
"2020-04-25",30.2271
"2020-04-26",29.3613
"2020-04-27",29.9345
"2020-04-28",30.0167
"2020-04-29",30.0709
"2020-04-30",29.8313
"2020-05-01",30.1755
"2020-05-02",30.8152
"2020-05-03",30.5239
"2020-05-04",30.4345
"2020-05-05",30.3229
"2020-05-06",29.7318
"2020-05-07",28.9156
"2020-05-08",29.7776
"2020-05-09",29.46
"2020-05-10",29.0872
"2020-05-11",29.1827
"2020-05-12",28.5979
"2020-05-13",29.3849
"2020-05-14",30.3014
"2020-05-15",29.6074
"2020-05-16",29.7739
"2020-05-17",30.2613
"2020-05-18",30.22
"2020-05-19",30.4676
"2020-05-20",30.3934
"2020-05-21",29.863
"2020-05-22",29.7827
"2020-05-23",30.2339
"2020-05-24",30.6002
"2020-05-25",30.4883
"2020-05-26",30.3905
"2020-05-27",29.7083
"2020-05-28",29.6309
"2020-05-29",29.6711
"2020-05-30",29.6742
"2020-05-31",29.6738
"2020-06-01",29.13
"2020-06-02",29.5666
"2020-06-03",29.7788
"2020-06-04",29.8131
"2020-06-05",29.6537
"2020-06-06",29.011
"2020-06-07",29.5711
"2020-06-08",29.5999
"2020-06-09",30.0527
"2020-06-10",30.2898
"2020-06-11",29.4014
"2020-06-12",29.7734
"2020-06-13",29.9578
"2020-06-14",30.4454
"2020-06-15",30.4247
"2020-06-16",30.0618
"2020-06-17",30.304
"2020-06-18",30.2325
"2020-06-19",30.5721
"2020-06-20",30.5538
"2020-06-21",29.8607
"2020-06-22",29.7778
"2020-06-23",29.5582
"2020-06-24",28.9666
"2020-06-25",28.2181
"2020-06-26",28.9041
"2020-06-27",29.4856
"2020-06-28",29.5726
"2020-06-29",29.8161
"2020-06-30",29.1482
"2020-07-01",29.4414
"2020-07-02",29.4645
"2020-07-03",28.7696
"2020-07-04",28.9378
"2020-07-05",29.1009
"2020-07-06",28.9238
"2020-07-07",29.6796
"2020-07-08",28.8004
"2020-07-09",28.6377
"2020-07-10",28.3528
"2020-07-11",28.6904
"2020-07-12",29.0547
"2020-07-13",28.6738
"2020-07-14",29.5281
"2020-07-15",29.3215
"2020-07-16",29.1593
"2020-07-17",29.7276
"2020-07-18",29.3935
"2020-07-19",28.2876
"2020-07-20",27.7141
"2020-07-21",28.6693
"2020-07-22",28.4591
"2020-07-23",28.4382
"2020-07-24",28.8142
"2020-07-25",28.9406
"2020-07-26",28.5757
"2020-07-27",29.0048
"2020-07-28",27.3571
"2020-07-29",28.1443
"2020-07-30",29.0775
"2020-07-31",28.8834
"2020-08-01",28.8696
"2020-08-02",28.8054
"2020-08-03",28.8513
"2020-08-04",28.6897
"2020-08-05",29.0078
"2020-08-06",28.8608
"2020-08-07",29.4184
"2020-08-08",28.8336
"2020-08-09",28.1368
"2020-08-10",28.8253
"2020-08-11",28.8031
"2020-08-12",28.4766
"2020-08-13",28.6733
"2020-08-14",28.6316
"2020-08-15",28.6254
"2020-08-16",28.4242
"2020-08-17",28.8979
"2020-08-18",28.7505
"2020-08-19",29.1171
"2020-08-20",28.9894
"2020-08-21",29.1865
"2020-08-22",29.3846
"2020-08-23",29.0871
"2020-08-24",29.0404
"2020-08-25",29.2733
"2020-08-26",29.0209
"2020-08-27",29.0703
"2020-08-28",29.0055
"2020-08-29",28.9177
"2020-08-30",29.489
"2020-08-31",28.8014
"2020-09-01",27.9835
"2020-09-02",26.4343
"2020-09-03",28.4182
"2020-09-04",28.4901
"2020-09-05",28.007
"2020-09-06",27.4806
"2020-09-07",28.7551
"2020-09-08",28.8788
"2020-09-09",27.2895
"2020-09-10",28.3329
"2020-09-11",28.7982
"2020-09-12",28.2566
"2020-09-13",28.3104
"2020-09-14",28.5982
"2020-09-15",28.7324
"2020-09-16",29.0614
"2020-09-17",28.8039
"2020-09-18",28.9281
"2020-09-19",29.0934
"2020-09-20",28.9128
"2020-09-21",28.8083
"2020-09-22",28.412
"2020-09-23",28.7555
"2020-09-24",28.943
"2020-09-25",27.6928
"2020-09-26",28.5766
"2020-09-27",28.6026
"2020-09-28",28.3542
"2020-09-29",27.1136
"2020-09-30",27.9289
"2020-10-01",28.2927
"2020-10-02",28.255
"2020-10-03",28.4683
"2020-10-04",28.5379
"2020-10-05",28.59
"2020-10-06",28.6512
"2020-10-07",28.5096
"2020-10-08",28.7786
"2020-10-09",28.4445
"2020-10-10",28.2149
"2020-10-11",28.6228
"2020-10-12",28.9806
"2020-10-13",29.0338
"2020-10-14",28.6929
"2020-10-15",28.768
"2020-10-16",28.5297
"2020-10-17",28.2613
"2020-10-18",27.4917
"2020-10-19",28.1816
"2020-10-20",28.1476
"2020-10-21",28.3678
"2020-10-22",28.2317
"2020-10-23",28.5687
"2020-10-24",28.552
"2020-10-25",28.5905
"2020-10-26",28.3794
"2020-10-27",28.3373
"2020-10-28",27.3379
"2020-10-29",27.5206
"2020-10-30",27.7512
"2020-10-31",27.9939
"2020-11-01",28.5409
"2020-11-02",28.4481
"2020-11-03",28.1189
"2020-11-04",27.4784
"2020-11-05",27.3206
"2020-11-06",27.3159
"2020-11-07",27.502
"2020-11-08",26.6723
"2020-11-09",27.2739
"2020-11-10",26.973
"2020-11-11",26.514
"2020-11-12",27.1828
"2020-11-13",26.9251
"2020-11-14",26.9885
"2020-11-15",27.1613
"2020-11-16",26.4811
"2020-11-17",26.2749
"2020-11-18",27.1147
"2020-11-19",27.8519
"2020-11-20",27.6626
"2020-11-21",27.975
"2020-11-22",27.0898
"2020-11-23",26.2836
"2020-11-24",25.7466
"2020-11-25",25.7695
"2020-11-26",26.6625
"2020-11-27",26.7179
"2020-11-28",27.2253
"2020-11-29",27.4839
"2020-11-30",27.0211
"2020-12-01",26.3191
"2020-12-02",25.4921
"2020-12-03",25.0912
"2020-12-04",25.0909
"2020-12-05",25.6163
"2020-12-06",26.7985
"2020-12-07",27.0144
"2020-12-08",26.8519
"2020-12-09",26.9769
"2020-12-10",26.7416
"2020-12-11",26.6885
"2020-12-12",26.0863
"2020-12-13",26.81
"2020-12-14",26.9078
"2020-12-15",25.8931
"2020-12-16",26.3756
"2020-12-17",25.6479
"2020-12-18",25.5229
"2020-12-19",26.1657
"2020-12-20",26.375
"2020-12-21",26.3579
"2020-12-22",25.4728
"2020-12-23",26.3768
"2020-12-24",26.0565
"2020-12-25",25.9022
"2020-12-26",26.1591
"2020-12-27",26.0932
"2020-12-28",25.8787
"2020-12-29",26.238
"2020-12-30",26.5013
"2020-12-31",25.5617
"2021-01-01",26.4141
"2021-01-02",26.5178
"2021-01-03",25.8573
"2021-01-04",26.3668
"2021-01-05",26.299
"2021-01-06",26.3136
"2021-01-07",27.0019
"2021-01-08",26.5538
"2021-01-09",26.0095
"2021-01-10",25.8097
"2021-01-11",25.3411
"2021-01-12",25.6069
"2021-01-13",25.7304
"2021-01-14",26.1005
"2021-01-15",26.3278
"2021-01-16",26.2166
"2021-01-17",26.4913
"2021-01-18",26.1638
"2021-01-19",26.6264
"2021-01-20",26.4923
"2021-01-21",27.1949
"2021-01-22",27.3936
"2021-01-23",26.724
"2021-01-24",26.7884
"2021-01-25",26.9452
"2021-01-26",26.511
"2021-01-27",26.6616
"2021-01-28",26.5938
"2021-01-29",25.6534
"2021-01-30",26.3965
"2021-01-31",26.482
"2021-02-01",25.9055
"2021-02-02",26.3011
"2021-02-03",26.2458
"2021-02-04",25.9493
"2021-02-05",26.1609
"2021-02-06",26.5891
"2021-02-07",26.2447
"2021-02-08",26.1572
"2021-02-09",25.824
"2021-02-10",25.3664
"2021-02-11",25.289
"2021-02-12",26.0721
"2021-02-13",26.3625
"2021-02-14",26.4735
"2021-02-15",26.2307
"2021-02-16",26.0523
"2021-02-17",26.5849
"2021-02-18",26.5758
"2021-02-19",26.3686
"2021-02-20",26.0238
"2021-02-21",26.1716
"2021-02-22",27.0414
"2021-02-23",26.8968
"2021-02-24",26.7361
"2021-02-25",26.9943
"2021-02-26",26.4972
"2021-02-27",26.8199
"2021-02-28",27.0815
"2021-03-01",27.2652
"2021-03-02",26.914
"2021-03-03",26.8448
"2021-03-04",27.7088
"2021-03-05",27.6722
"2021-03-06",27.8823
"2021-03-07",28.2765
"2021-03-08",27.2511
"2021-03-09",27.5288
"2021-03-10",27.0949
"2021-03-11",28.33
"2021-03-12",28.0032
"2021-03-13",28.2412
"2021-03-14",28.0567
"2021-03-15",27.7699
"2021-03-16",27.9815
"2021-03-17",27.8494
"2021-03-18",27.8876
"2021-03-19",28.2277
"2021-03-20",28.2328
"2021-03-21",28.6743
"2021-03-22",28.8092
"2021-03-23",28.9437
"2021-03-24",28.9361
"2021-03-25",28.2772
"2021-03-26",29.1457
"2021-03-27",28.6372
"2021-03-28",28.9125
"2021-03-29",28.7949
"2021-03-30",29.5438
"2021-03-31",29.3539
"2021-04-01",29.6324
"2021-04-02",29.6214
"2021-04-03",29.1818
"2021-04-04",29.2436
"2021-04-05",29.2006
"2021-04-06",29.1135
"2021-04-07",29.0642
"2021-04-08",29.176
"2021-04-09",28.8566
"2021-04-10",29.0178
"2021-04-11",28.733
"2021-04-12",28.557
"2021-04-13",28.324
"2021-04-14",27.5423
"2021-04-15",27.179
"2021-04-16",28.0424
"2021-04-17",29.124
"2021-04-18",28.9815
"2021-04-19",29.7224
"2021-04-20",29.3416
"2021-04-21",29.5057
"2021-04-22",29.7758
"2021-04-23",29.5831
"2021-04-24",29.5362
"2021-04-25",29.6167
"2021-04-26",29.663
"2021-04-27",29.6795
"2021-04-28",29.883
"2021-04-29",29.7778
"2021-04-30",29.1121
"2021-05-01",29.0338
"2021-05-02",29.083
"2021-05-03",28.3407
"2021-05-04",28.1926
"2021-05-05",29.1588
"2021-05-06",29.0138
"2021-05-07",28.6045
"2021-05-08",29.4843
"2021-05-09",28.8125
"2021-05-10",28.8237
"2021-05-11",29.3392
"2021-05-12",29.0298
"2021-05-13",28.8118
"2021-05-14",29.7017
"2021-05-15",29.4702
"2021-05-16",28.8922
"2021-05-17",29.679
"2021-05-18",30.063
"2021-05-19",29.3011
"2021-05-20",28.2657
"2021-05-21",28.1833
"2021-05-22",28.7848
"2021-05-23",28.8593
"2021-05-24",29.8797
"2021-05-25",28.731
"2021-05-26",28.9277
"2021-05-27",29.3547
"2021-05-28",29.5727
"2021-05-29",29.6511
"2021-05-30",29.6869
"2021-05-31",29.7977
"2021-06-01",29.6036
"2021-06-02",29.639
"2021-06-03",29.2912
"2021-06-04",28.5267
"2021-06-05",27.8398
"2021-06-06",28.6908
"2021-06-07",29.0196
"2021-06-08",28.4776
"2021-06-09",29.1348
"2021-06-10",29.128
"2021-06-11",29.2018
"2021-06-12",29.0049
"2021-06-13",29.3004
"2021-06-14",29.2758
"2021-06-15",29.2516
"2021-06-16",29.3128
"2021-06-17",29.3526
"2021-06-18",29.2666
"2021-06-19",29.3256
"2021-06-20",29.5016
"2021-06-21",29.3581
"2021-06-22",29.3105
"2021-06-23",28.9332
"2021-06-24",28.4561
"2021-06-25",29.1695
"2021-06-26",29.3129
"2021-06-27",28.8617
"2021-06-28",28.478
"2021-06-29",28.8209
"2021-06-30",28.8859
"2021-07-01",28.4669
"2021-07-02",28.8134
"2021-07-03",29.0806
"2021-07-04",28.899
"2021-07-05",29.7541
"2021-07-06",29.2731
"2021-07-07",29.2742
"2021-07-08",29.5609
"2021-07-09",28.7851
"2021-07-10",28.1224
"2021-07-11",28.755
"2021-07-12",29.5671
"2021-07-13",28.8623
"2021-07-14",28.695
"2021-07-15",28.853
"2021-07-16",28.8273
"2021-07-17",28.6959
"2021-07-18",28.9351
"2021-07-19",29.1336
"2021-07-20",29.0442
"2021-07-21",28.9294
"2021-07-22",29.2915
"2021-07-23",28.9256
"2021-07-24",28.8119
"2021-07-25",28.9947
"2021-07-26",29.0793
"2021-07-27",29.1454
"2021-07-28",28.9674
"2021-07-29",29.0618
"2021-07-30",29.3785
"2021-07-31",29.3953
"2021-08-01",29.1768
"2021-08-02",29.352
"2021-08-03",28.8271
"2021-08-04",29.2561
"2021-08-05",29.163
"2021-08-06",29.2325
"2021-08-07",29.1866
"2021-08-08",29.1561
"2021-08-09",28.7441
"2021-08-10",28.9129
"2021-08-11",28.9049
"2021-08-12",28.3852
"2021-08-13",28.8073
"2021-08-14",28.8778
"2021-08-15",27.8529
"2021-08-16",28.2063
"2021-08-17",28.0514
"2021-08-18",27.903
"2021-08-19",28.5151
"2021-08-20",28.7577
"2021-08-21",27.6729
"2021-08-22",27.1994
"2021-08-23",27.4705
"2021-08-24",27.9676
"2021-08-25",28.1681
"2021-08-26",28.2902
"2021-08-27",28.5076
"2021-08-28",28.6747
"2021-08-29",28.8129
"2021-08-30",28.8188
"2021-08-31",28.7084
"2021-09-01",28.278
"2021-09-02",27.4239
"2021-09-03",27.531
"2021-09-04",28.0041
"2021-09-05",28.2029
"2021-09-06",28.4316
"2021-09-07",28.7628
"2021-09-08",28.696
"2021-09-09",28.6174
"2021-09-10",29.0593
"2021-09-11",29.0012
"2021-09-12",28.7818
"2021-09-13",29.0005
"2021-09-14",29.126
"2021-09-15",28.8906
"2021-09-16",28.0225
"2021-09-17",28.4783
"2021-09-18",28.2433
"2021-09-19",28.697
"2021-09-20",28.4112
"2021-09-21",28.5986
"2021-09-22",29.2429
"2021-09-23",29.1181
"2021-09-24",29.0108
"2021-09-25",29.3591
"2021-09-26",28.5118
"2021-09-27",28.317
"2021-09-28",28.8232
"2021-09-29",29.0162
"2021-09-30",28.5895
"2021-10-01",26.6099
"2021-10-02",27.6885
"2021-10-03",28.3592
"2021-10-04",26.7973
"2021-10-05",26.24
"2021-10-06",27.4456
"2021-10-07",28.4708
"2021-10-08",28.5454
"2021-10-09",28.0813
"2021-10-10",28.6398
"2021-10-11",27.0713
"2021-10-12",28.4118
"2021-10-13",29.0405
"2021-10-14",28.8542
"2021-10-15",28.9288
