,"(deg C) Mean Temperature (ERA5) at Mannar, 2007-01-01 to 2025-12-31"
"2018-11-01",25.5516
"2018-11-02",26.3823
"2018-11-03",26.6139
"2018-11-04",27.4425
"2018-11-05",26.3136
"2018-11-06",25.5364
"2018-11-07",25.9203
"2018-11-08",25.8542
"2018-11-09",26.2876
"2018-11-10",27.1511
"2018-11-11",26.885
"2018-11-12",26.6851
"2018-11-13",26.8907
"2018-11-14",27.2316
"2018-11-15",27.0486
"2018-11-16",26.6824
"2018-11-17",26.5915
"2018-11-18",26.397
"2018-11-19",26.2268
"2018-11-20",25.8971
"2018-11-21",26.4983
"2018-11-22",26.9786
"2018-11-23",26.3044
"2018-11-24",26.0628
"2018-11-25",26.6152
"2018-11-26",26.2697
"2018-11-27",26.8268
"2018-11-28",25.8947
"2018-11-29",25.9833
"2018-11-30",26.4145
"2018-12-01",26.6176
"2018-12-02",26.9637
"2018-12-03",26.0755
"2018-12-04",26.8906
"2018-12-05",26.4533
"2018-12-06",26.4579
"2018-12-07",26.7521
"2018-12-08",27.0608
"2018-12-09",26.8488
"2018-12-10",26.2229
"2018-12-11",25.9871
"2018-12-12",26.0684
"2018-12-13",26.1365
"2018-12-14",26.6753
"2018-12-15",26.1997
"2018-12-16",25.7408
"2018-12-17",26.0362
"2018-12-18",25.8753
"2018-12-19",25.8354
"2018-12-20",26.2392
"2018-12-21",25.5853
"2018-12-22",25.8012
"2018-12-23",26.043
"2018-12-24",25.6246
"2018-12-25",26.1703
"2018-12-26",25.9669
"2018-12-27",26.213
"2018-12-28",26.2107
"2018-12-29",25.9521
"2018-12-30",25.8043
"2018-12-31",25.231
"2019-01-01",25.0962
"2019-01-02",24.8985
"2019-01-03",25.3173
"2019-01-04",25.4881
"2019-01-05",25.3008
"2019-01-06",25.3942
"2019-01-07",25.5848
"2019-01-08",25.4152
"2019-01-09",25.4384
"2019-01-10",25.4676
"2019-01-11",25.3794
"2019-01-12",25.8071
"2019-01-13",25.7639
"2019-01-14",25.4199
"2019-01-15",25.593
"2019-01-16",25.4985
"2019-01-17",24.8861
"2019-01-18",24.4864
"2019-01-19",24.7633
"2019-01-20",24.9152
"2019-01-21",25.024
"2019-01-22",25.2587
"2019-01-23",25.5524
"2019-01-24",25.9627
"2019-01-25",26.2072
"2019-01-26",26.8386
"2019-01-27",26.3658
"2019-01-28",25.7933
"2019-01-29",26.2049
"2019-01-30",26.3908
"2019-01-31",26.2343
"2019-02-01",26.1458
"2019-02-02",26.4764
"2019-02-03",26.5674
"2019-02-04",25.7393
"2019-02-05",25.9286
"2019-02-06",26.2219
"2019-02-07",26.9182
"2019-02-08",26.9342
"2019-02-09",26.3687
"2019-02-10",26.9254
"2019-02-11",27.3699
"2019-02-12",27.2263
"2019-02-13",27.1853
"2019-02-14",26.9668
"2019-02-15",27.1108
"2019-02-16",27.3461
"2019-02-17",27.8152
"2019-02-18",27.8373
"2019-02-19",28.3475
"2019-02-20",27.8342
"2019-02-21",27.6928
"2019-02-22",27.3113
"2019-02-23",26.9846
"2019-02-24",27.0521
"2019-02-25",27.7411
"2019-02-26",28.3215
"2019-02-27",28.1413
"2019-02-28",28.3023
"2019-03-01",27.9187
"2019-03-02",28.2984
"2019-03-03",27.9413
"2019-03-04",27.9926
"2019-03-05",28.2259
"2019-03-06",28.8204
"2019-03-07",28.7571
"2019-03-08",28.4851
"2019-03-09",28.3574
"2019-03-10",28.4979
"2019-03-11",28.3397
"2019-03-12",28.2506
"2019-03-13",28.274
"2019-03-14",28.7393
"2019-03-15",28.1905
"2019-03-16",28.4477
"2019-03-17",28.3782
"2019-03-18",28.5095
"2019-03-19",28.6117
"2019-03-20",28.7925
"2019-03-21",28.9228
"2019-03-22",29.154
"2019-03-23",29.5633
"2019-03-24",29.3416
"2019-03-25",29.0651
"2019-03-26",28.9872
"2019-03-27",29.0068
"2019-03-28",29.0161
"2019-03-29",29.3289
"2019-03-30",29.5145
"2019-03-31",29.4634
"2019-04-01",29.1519
"2019-04-02",29.506
"2019-04-03",29.7518
"2019-04-04",29.4638
"2019-04-05",29.4011
"2019-04-06",29.6407
"2019-04-07",29.8058
"2019-04-08",29.8312
"2019-04-09",29.8871
"2019-04-10",30.1514
"2019-04-11",29.8383
"2019-04-12",30.4375
"2019-04-13",30.3166
"2019-04-14",30.3289
"2019-04-15",29.6972
"2019-04-16",29.1674
"2019-04-17",28.4425
"2019-04-18",28.7157
"2019-04-19",28.2643
"2019-04-20",27.8119
"2019-04-21",28.6389
"2019-04-22",29.4341
"2019-04-23",28.8587
"2019-04-24",29.8207
"2019-04-25",29.4349
"2019-04-26",29.5514
"2019-04-27",29.6215
"2019-04-28",29.1635
"2019-04-29",29.0325
"2019-04-30",29.4393
"2019-05-01",29.9149
"2019-05-02",29.7371
"2019-05-03",29.6614
"2019-05-04",30.0858
"2019-05-05",29.75
"2019-05-06",29.6466
"2019-05-07",29.479
"2019-05-08",29.0438
"2019-05-09",29.3635
"2019-05-10",29.7318
"2019-05-11",29.5361
"2019-05-12",29.6643
"2019-05-13",29.5514
"2019-05-14",29.8065
"2019-05-15",29.7761
"2019-05-16",29.7914
"2019-05-17",29.7229
"2019-05-18",29.6598
"2019-05-19",29.7588
"2019-05-20",29.55
"2019-05-21",29.5177
"2019-05-22",29.3912
"2019-05-23",29.1215
"2019-05-24",29.1709
"2019-05-25",29.2371
"2019-05-26",29.5956
"2019-05-27",29.9148
"2019-05-28",30.0492
"2019-05-29",30.1284
"2019-05-30",29.7418
"2019-05-31",29.4414
"2019-06-01",29.7321
"2019-06-02",29.7053
"2019-06-03",29.6227
"2019-06-04",29.1827
"2019-06-05",29.2149
"2019-06-06",29.4758
"2019-06-07",29.1936
"2019-06-08",29.4614
"2019-06-09",28.7435
"2019-06-10",28.4179
"2019-06-11",29.1531
"2019-06-12",29.4266
"2019-06-13",29.4502
"2019-06-14",29.4914
"2019-06-15",29.7858
"2019-06-16",29.5898
"2019-06-17",29.6982
"2019-06-18",29.7301
"2019-06-19",29.8734
"2019-06-20",29.7799
"2019-06-21",29.617
"2019-06-22",29.6599
"2019-06-23",29.6692
"2019-06-24",29.6872
"2019-06-25",29.4048
"2019-06-26",29.2418
"2019-06-27",29.3826
"2019-06-28",29.2194
"2019-06-29",29.2986
"2019-06-30",29.1725
"2019-07-01",28.9517
"2019-07-02",29.0488
"2019-07-03",29.1039
"2019-07-04",29.1677
"2019-07-05",29.0201
"2019-07-06",29.1024
"2019-07-07",29.1098
"2019-07-08",29.3318
"2019-07-09",28.2714
"2019-07-10",28.3564
"2019-07-11",28.9183
"2019-07-12",29.1315
"2019-07-13",28.4652
"2019-07-14",28.26
"2019-07-15",28.6151
"2019-07-16",29.227
"2019-07-17",29.2431
"2019-07-18",28.7176
"2019-07-19",29.1482
"2019-07-20",29.1197
"2019-07-21",28.9583
"2019-07-22",28.7379
"2019-07-23",28.931
"2019-07-24",29.0408
"2019-07-25",28.5254
"2019-07-26",28.4287
"2019-07-27",28.4403
"2019-07-28",28.6944
"2019-07-29",28.3994
"2019-07-30",28.8199
"2019-07-31",28.8127
"2019-08-01",28.9404
"2019-08-02",28.8992
"2019-08-03",28.7766
"2019-08-04",28.5985
"2019-08-05",28.5349
"2019-08-06",28.5878
"2019-08-07",27.8369
"2019-08-08",27.8694
"2019-08-09",28.0733
"2019-08-10",28.7304
"2019-08-11",29.2038
"2019-08-12",28.857
"2019-08-13",28.7028
"2019-08-14",28.7316
"2019-08-15",29.0123
"2019-08-16",28.5473
"2019-08-17",27.2707
"2019-08-18",27.5934
"2019-08-19",28.1521
"2019-08-20",28.3316
"2019-08-21",28.1859
"2019-08-22",27.7943
"2019-08-23",28.1859
"2019-08-24",28.5057
"2019-08-25",28.155
"2019-08-26",27.9966
"2019-08-27",28.4705
"2019-08-28",28.7185
"2019-08-29",28.6126
"2019-08-30",28.6968
"2019-08-31",28.5697
"2019-09-01",27.986
"2019-09-02",28.327
"2019-09-03",28.5306
"2019-09-04",28.2463
"2019-09-05",28.2913
"2019-09-06",28.6682
"2019-09-07",28.9827
"2019-09-08",29.2511
"2019-09-09",29.2056
"2019-09-10",29.1155
"2019-09-11",28.1359
"2019-09-12",28.0168
"2019-09-13",28.0291
"2019-09-14",28.2785
"2019-09-15",27.2062
"2019-09-16",27.7413
"2019-09-17",28.1691
"2019-09-18",27.9479
"2019-09-19",27.4636
"2019-09-20",28.1475
"2019-09-21",28.3924
"2019-09-22",28.0971
"2019-09-23",27.3288
"2019-09-24",26.4832
"2019-09-25",26.8776
"2019-09-26",27.8794
"2019-09-27",27.8781
"2019-09-28",27.371
"2019-09-29",27.1315
"2019-09-30",27.1255
"2019-10-01",27.3393
"2019-10-02",28.3332
"2019-10-03",27.5255
"2019-10-04",28.0871
"2019-10-05",27.3002
"2019-10-06",27.1417
"2019-10-07",27.4317
"2019-10-08",27.4817
"2019-10-09",27.7752
"2019-10-10",27.6649
"2019-10-11",26.9266
"2019-10-12",27.3608
"2019-10-13",27.24
"2019-10-14",28.2242
"2019-10-15",26.755
"2019-10-16",26.4831
"2019-10-17",26.3812
"2019-10-18",27.3659
"2019-10-19",26.7712
"2019-10-20",26.6783
"2019-10-21",26.2052
"2019-10-22",27.7229
"2019-10-23",27.7988
"2019-10-24",26.937
"2019-10-25",27.7937
"2019-10-26",26.8838
"2019-10-27",27.1927
"2019-10-28",25.5778
"2019-10-29",25.9468
"2019-10-30",26.2166
"2019-10-31",26.6638
"2019-11-01",27.3185
"2019-11-02",27.2751
"2019-11-03",26.7778
"2019-11-04",27.2327
"2019-11-05",27.7125
"2019-11-06",27.8344
"2019-11-07",27.8229
"2019-11-08",27.7796
"2019-11-09",27.1949
"2019-11-10",27.1811
"2019-11-11",27.1925
"2019-11-12",27.3779
"2019-11-13",27.4051
"2019-11-14",27.594
"2019-11-15",27.0339
"2019-11-16",26.8743
"2019-11-17",27.2986
"2019-11-18",27.2319
"2019-11-19",26.9222
"2019-11-20",27.4041
"2019-11-21",27.1871
"2019-11-22",26.5794
"2019-11-23",26.7307
"2019-11-24",27.0557
"2019-11-25",26.1821
"2019-11-26",27.3372
"2019-11-27",26.7934
"2019-11-28",27.0312
"2019-11-29",26.2248
"2019-11-30",25.9887
"2019-12-01",26.3093
"2019-12-02",26.0591
"2019-12-03",26.1172
"2019-12-04",26.0199
"2019-12-05",25.6109
"2019-12-06",26.1462
"2019-12-07",26.3484
"2019-12-08",26.9752
"2019-12-09",26.938
"2019-12-10",26.0189
"2019-12-11",26.6352
"2019-12-12",25.9427
"2019-12-13",26.2467
"2019-12-14",26.3449
"2019-12-15",26.2983
"2019-12-16",26.633
"2019-12-17",26.6707
"2019-12-18",26.4715
"2019-12-19",26.7918
"2019-12-20",25.9166
"2019-12-21",26.6364
"2019-12-22",26.5088
"2019-12-23",25.9318
"2019-12-24",26.6441
"2019-12-25",26.1562
"2019-12-26",26.1046
"2019-12-27",26.1904
"2019-12-28",26.2362
"2019-12-29",26.5198
"2019-12-30",26.3051
"2019-12-31",26.2482
"2020-01-01",26.8135
"2020-01-02",26.9534
"2020-01-03",27.1893
"2020-01-04",27.2685
"2020-01-05",27.5455
"2020-01-06",27.2016
"2020-01-07",26.6772
"2020-01-08",26.0081
"2020-01-09",25.9039
"2020-01-10",26.439
"2020-01-11",26.6829
"2020-01-12",26.3882
"2020-01-13",25.1735
"2020-01-14",24.6935
"2020-01-15",25.2281
"2020-01-16",25.7944
"2020-01-17",25.8664
"2020-01-18",26.7002
"2020-01-19",26.5693
"2020-01-20",26.8669
"2020-01-21",26.9217
"2020-01-22",26.7254
"2020-01-23",27.0485
"2020-01-24",26.7302
"2020-01-25",26.3786
"2020-01-26",26.0208
"2020-01-27",26.0276
"2020-01-28",26.4792
"2020-01-29",26.4728
"2020-01-30",26.3361
"2020-01-31",26.626
"2020-02-01",26.7486
"2020-02-02",26.9651
"2020-02-03",26.4052
"2020-02-04",26.8747
"2020-02-05",26.7484
"2020-02-06",26.5081
"2020-02-07",26.3485
"2020-02-08",26.5558
"2020-02-09",26.5387
"2020-02-10",27.0533
"2020-02-11",27.3031
"2020-02-12",27.5199
"2020-02-13",27.2251
"2020-02-14",26.994
"2020-02-15",26.5708
"2020-02-16",26.9732
"2020-02-17",26.2713
"2020-02-18",26.2329
"2020-02-19",26.4145
"2020-02-20",27.6006
"2020-02-21",26.953
"2020-02-22",27.648
"2020-02-23",27.1304
"2020-02-24",27.4326
"2020-02-25",27.4916
"2020-02-26",27.6951
"2020-02-27",27.4467
"2020-02-28",27.2852
"2020-02-29",27.4517
"2020-03-01",27.1799
"2020-03-02",26.6325
"2020-03-03",26.5384
"2020-03-04",27.0374
"2020-03-05",27.5698
"2020-03-06",27.7802
"2020-03-07",27.3834
"2020-03-08",27.9353
"2020-03-09",27.8949
"2020-03-10",27.9782
"2020-03-11",27.9016
"2020-03-12",28.1657
"2020-03-13",28.0832
"2020-03-14",27.895
"2020-03-15",28.6114
"2020-03-16",28.5803
"2020-03-17",28.8349
"2020-03-18",28.6633
"2020-03-19",28.9889
"2020-03-20",28.6836
"2020-03-21",28.6478
"2020-03-22",28.5108
"2020-03-23",28.7652
"2020-03-24",28.6814
"2020-03-25",28.3937
"2020-03-26",28.4813
"2020-03-27",28.5318
"2020-03-28",28.5475
"2020-03-29",28.616
"2020-03-30",28.6316
"2020-03-31",28.0816
"2020-04-01",28.6074
"2020-04-02",28.9389
"2020-04-03",28.9311
"2020-04-04",28.4976
"2020-04-05",28.944
"2020-04-06",29.3273
"2020-04-07",29.0877
"2020-04-08",29.2608
"2020-04-09",29.5672
"2020-04-10",29.0817
"2020-04-11",29.7813
"2020-04-12",29.0984
"2020-04-13",29.296
"2020-04-14",29.416
"2020-04-15",28.7691
"2020-04-16",29.1308
"2020-04-17",29.6045
"2020-04-18",29.7776
"2020-04-19",29.9002
"2020-04-20",30.6916
"2020-04-21",29.9968
"2020-04-22",29.0792
"2020-04-23",29.1664
"2020-04-24",29.2905
"2020-04-25",30.0522
"2020-04-26",29.6241
"2020-04-27",30.006
"2020-04-28",29.6881
"2020-04-29",29.9049
"2020-04-30",29.2894
"2020-05-01",29.9804
"2020-05-02",30.5267
"2020-05-03",30.3072
"2020-05-04",30.0462
"2020-05-05",29.6085
"2020-05-06",29.5666
"2020-05-07",28.9187
"2020-05-08",29.1921
"2020-05-09",28.9574
"2020-05-10",28.6002
"2020-05-11",27.93
"2020-05-12",28.1539
"2020-05-13",28.7439
"2020-05-14",29.7093
"2020-05-15",29.2623
"2020-05-16",29.8136
"2020-05-17",30.1775
"2020-05-18",29.9166
"2020-05-19",30.1862
"2020-05-20",29.9617
"2020-05-21",29.2913
"2020-05-22",29.44
"2020-05-23",29.8151
"2020-05-24",29.9174
"2020-05-25",29.8997
"2020-05-26",29.8154
"2020-05-27",29.1837
"2020-05-28",29.1027
"2020-05-29",29.3423
"2020-05-30",29.3815
"2020-05-31",29.2141
"2020-06-01",28.7125
"2020-06-02",29.1217
"2020-06-03",29.2918
"2020-06-04",29.3079
"2020-06-05",28.945
"2020-06-06",28.5279
"2020-06-07",28.8032
"2020-06-08",29.1461
"2020-06-09",29.456
"2020-06-10",29.6043
"2020-06-11",29.072
"2020-06-12",29.1919
"2020-06-13",29.4267
"2020-06-14",29.7931
"2020-06-15",29.8663
"2020-06-16",29.5369
"2020-06-17",29.7016
"2020-06-18",29.7172
"2020-06-19",29.8453
"2020-06-20",29.879
"2020-06-21",29.4167
"2020-06-22",29.3308
"2020-06-23",29.1927
"2020-06-24",28.8189
"2020-06-25",27.9665
"2020-06-26",28.2847
"2020-06-27",29.1037
"2020-06-28",29.0613
"2020-06-29",29.1935
"2020-06-30",28.9361
"2020-07-01",29.0296
"2020-07-02",29.1507
"2020-07-03",28.424
"2020-07-04",28.7093
"2020-07-05",28.9702
"2020-07-06",28.7191
"2020-07-07",29.2592
"2020-07-08",28.7274
"2020-07-09",27.9734
"2020-07-10",27.8416
"2020-07-11",28.4015
"2020-07-12",28.613
"2020-07-13",28.4352
"2020-07-14",29.0453
"2020-07-15",28.9347
"2020-07-16",28.6595
"2020-07-17",29.1866
"2020-07-18",28.769
"2020-07-19",28.1774
"2020-07-20",27.4758
"2020-07-21",28.1876
"2020-07-22",27.9784
"2020-07-23",27.8166
"2020-07-24",28.2225
"2020-07-25",28.6183
"2020-07-26",28.3928
"2020-07-27",28.5767
"2020-07-28",27.636
"2020-07-29",28.2143
"2020-07-30",28.6653
"2020-07-31",28.5198
"2020-08-01",28.6481
"2020-08-02",28.4296
"2020-08-03",28.4207
"2020-08-04",28.3023
"2020-08-05",28.5149
"2020-08-06",28.0532
"2020-08-07",28.6836
"2020-08-08",28.4057
"2020-08-09",27.6554
"2020-08-10",28.1991
"2020-08-11",28.3787
"2020-08-12",28.1551
"2020-08-13",28.2219
"2020-08-14",28.2627
"2020-08-15",28.2775
"2020-08-16",28.1372
"2020-08-17",28.409
"2020-08-18",28.2875
"2020-08-19",28.6376
"2020-08-20",28.5868
"2020-08-21",28.5868
"2020-08-22",28.6953
"2020-08-23",28.4954
"2020-08-24",28.5767
"2020-08-25",28.8085
"2020-08-26",28.7848
"2020-08-27",28.7614
"2020-08-28",28.7221
"2020-08-29",28.5933
"2020-08-30",28.9155
"2020-08-31",28.5876
"2020-09-01",27.6088
"2020-09-02",26.5354
"2020-09-03",27.9713
"2020-09-04",28.3459
"2020-09-05",27.6374
"2020-09-06",26.9757
"2020-09-07",28.4218
"2020-09-08",28.3409
"2020-09-09",27.0198
"2020-09-10",28.0318
"2020-09-11",28.1335
"2020-09-12",27.8177
"2020-09-13",28.0945
"2020-09-14",28.2254
"2020-09-15",28.3805
"2020-09-16",28.4596
"2020-09-17",28.314
"2020-09-18",28.2693
"2020-09-19",28.5913
"2020-09-20",28.3378
"2020-09-21",28.0561
"2020-09-22",27.9023
"2020-09-23",28.2831
"2020-09-24",28.357
"2020-09-25",27.4333
"2020-09-26",28.1611
"2020-09-27",28.2167
"2020-09-28",28.0227
"2020-09-29",27.5549
"2020-09-30",27.8483
"2020-10-01",28.1387
"2020-10-02",28.2034
"2020-10-03",28.3296
"2020-10-04",28.4637
"2020-10-05",28.4648
"2020-10-06",28.4371
"2020-10-07",28.2451
"2020-10-08",28.4285
"2020-10-09",28.3444
"2020-10-10",28.0591
"2020-10-11",28.4564
"2020-10-12",28.6782
"2020-10-13",28.6547
"2020-10-14",28.3742
"2020-10-15",28.3393
"2020-10-16",28.2862
"2020-10-17",28.107
"2020-10-18",27.6119
"2020-10-19",28.1434
"2020-10-20",28.1943
"2020-10-21",28.2493
"2020-10-22",28.2342
"2020-10-23",28.3936
"2020-10-24",28.4079
"2020-10-25",28.4318
"2020-10-26",28.4838
"2020-10-27",28.2367
"2020-10-28",27.5575
"2020-10-29",27.6114
"2020-10-30",27.7244
"2020-10-31",27.7787
"2020-11-01",28.2984
"2020-11-02",28.2349
"2020-11-03",28.2273
"2020-11-04",27.4703
"2020-11-05",27.0769
"2020-11-06",27.2
"2020-11-07",27.6875
"2020-11-08",26.6884
"2020-11-09",26.9996
"2020-11-10",26.706
"2020-11-11",26.4768
"2020-11-12",27.158
"2020-11-13",27.0531
"2020-11-14",26.701
"2020-11-15",26.9716
"2020-11-16",26.3084
"2020-11-17",26.3305
"2020-11-18",26.707
"2020-11-19",27.0692
"2020-11-20",26.6674
"2020-11-21",27.526
"2020-11-22",26.6742
"2020-11-23",26.1814
"2020-11-24",26.2641
"2020-11-25",26.6746
"2020-11-26",27.2862
"2020-11-27",26.8796
"2020-11-28",26.8183
"2020-11-29",27.0499
"2020-11-30",26.9235
"2020-12-01",26.3385
"2020-12-02",25.3985
"2020-12-03",25.285
"2020-12-04",25.2778
"2020-12-05",26.0324
"2020-12-06",26.5753
"2020-12-07",26.8531
"2020-12-08",26.5355
"2020-12-09",26.536
"2020-12-10",26.4403
"2020-12-11",26.1451
"2020-12-12",25.5884
"2020-12-13",25.9664
"2020-12-14",26.1567
"2020-12-15",25.6638
"2020-12-16",26.222
"2020-12-17",25.6585
"2020-12-18",25.2747
"2020-12-19",25.8076
"2020-12-20",26.0187
"2020-12-21",26.0119
"2020-12-22",25.2502
"2020-12-23",25.8504
"2020-12-24",25.9315
"2020-12-25",25.6584
"2020-12-26",25.8359
"2020-12-27",25.4738
"2020-12-28",25.5571
"2020-12-29",26.3434
"2020-12-30",26.1896
"2020-12-31",25.3885
"2021-01-01",25.9535
"2021-01-02",26.4122
"2021-01-03",25.778
"2021-01-04",25.8646
"2021-01-05",26.025
"2021-01-06",25.9925
"2021-01-07",26.5811
"2021-01-08",26.2937
"2021-01-09",25.694
"2021-01-10",25.4338
"2021-01-11",25.1619
"2021-01-12",25.6643
"2021-01-13",25.506
"2021-01-14",25.9689
"2021-01-15",25.7465
"2021-01-16",25.8209
"2021-01-17",26.211
"2021-01-18",25.5374
"2021-01-19",26.262
"2021-01-20",26.1508
"2021-01-21",26.8011
"2021-01-22",26.8915
"2021-01-23",26.2301
"2021-01-24",25.8293
"2021-01-25",26.0938
"2021-01-26",25.8285
"2021-01-27",25.9382
"2021-01-28",26.2327
"2021-01-29",25.1296
"2021-01-30",26.0346
"2021-01-31",26.2393
"2021-02-01",25.7783
"2021-02-02",25.8474
"2021-02-03",26.0694
"2021-02-04",25.6618
"2021-02-05",25.6554
"2021-02-06",26.2789
"2021-02-07",26.079
"2021-02-08",25.9279
"2021-02-09",25.3346
"2021-02-10",24.9474
"2021-02-11",24.5795
"2021-02-12",25.5872
"2021-02-13",25.9292
"2021-02-14",26.0301
"2021-02-15",25.8741
"2021-02-16",25.6895
"2021-02-17",26.0477
"2021-02-18",26.3375
"2021-02-19",26.1045
"2021-02-20",26.0294
"2021-02-21",26.1747
"2021-02-22",26.7526
"2021-02-23",26.741
"2021-02-24",26.496
"2021-02-25",26.3997
"2021-02-26",25.9899
"2021-02-27",26.2472
"2021-02-28",26.6292
"2021-03-01",26.7231
"2021-03-02",26.7591
"2021-03-03",26.5338
"2021-03-04",27.3838
"2021-03-05",27.6145
"2021-03-06",27.6635
"2021-03-07",27.6596
"2021-03-08",27.0552
"2021-03-09",27.301
"2021-03-10",26.4401
"2021-03-11",27.7639
"2021-03-12",27.8434
"2021-03-13",28.0445
"2021-03-14",27.8748
"2021-03-15",27.6338
"2021-03-16",27.7795
"2021-03-17",27.5678
"2021-03-18",27.648
"2021-03-19",27.6238
"2021-03-20",27.5599
"2021-03-21",27.9365
"2021-03-22",28.4086
"2021-03-23",28.8081
"2021-03-24",28.5126
"2021-03-25",28.2129
"2021-03-26",29.0139
"2021-03-27",28.3532
"2021-03-28",28.0182
"2021-03-29",28.235
"2021-03-30",28.9167
"2021-03-31",29.1474
"2021-04-01",29.4013
"2021-04-02",29.2864
"2021-04-03",28.9258
"2021-04-04",28.6956
"2021-04-05",29.0185
"2021-04-06",28.9613
"2021-04-07",28.8426
"2021-04-08",28.5271
"2021-04-09",28.5693
"2021-04-10",28.166
"2021-04-11",28.3096
"2021-04-12",27.8687
"2021-04-13",27.5214
"2021-04-14",27.2508
"2021-04-15",26.9253
"2021-04-16",27.7405
"2021-04-17",28.5868
"2021-04-18",28.532
"2021-04-19",29.3431
"2021-04-20",28.9918
"2021-04-21",28.865
"2021-04-22",29.3153
"2021-04-23",28.9783
"2021-04-24",28.9396
"2021-04-25",28.943
"2021-04-26",29.0116
"2021-04-27",29.152
"2021-04-28",29.2405
"2021-04-29",29.1649
"2021-04-30",28.8236
"2021-05-01",28.3623
"2021-05-02",28.3435
"2021-05-03",27.5803
"2021-05-04",27.6256
"2021-05-05",28.6563
"2021-05-06",28.4324
"2021-05-07",28.1566
"2021-05-08",28.5896
"2021-05-09",28.1828
"2021-05-10",28.1295
"2021-05-11",28.781
"2021-05-12",28.6372
"2021-05-13",28.4693
"2021-05-14",29.3684
"2021-05-15",29.1711
"2021-05-16",28.8424
"2021-05-17",29.4198
"2021-05-18",29.6189
"2021-05-19",29.0454
"2021-05-20",28.1991
"2021-05-21",28.0171
"2021-05-22",28.5307
"2021-05-23",28.4895
"2021-05-24",29.3234
"2021-05-25",28.1686
"2021-05-26",28.6577
"2021-05-27",29.0581
"2021-05-28",29.175
"2021-05-29",29.3076
"2021-05-30",29.3603
"2021-05-31",29.4665
"2021-06-01",29.3061
"2021-06-02",29.337
"2021-06-03",28.7344
"2021-06-04",28.2424
"2021-06-05",27.6083
"2021-06-06",28.5531
"2021-06-07",28.7566
"2021-06-08",28.1926
"2021-06-09",28.9268
"2021-06-10",28.9093
"2021-06-11",28.9706
"2021-06-12",29.0542
"2021-06-13",29.0106
"2021-06-14",28.9233
"2021-06-15",28.9437
"2021-06-16",29.0674
"2021-06-17",29.0632
"2021-06-18",29.0394
"2021-06-19",29.1453
"2021-06-20",29.1625
"2021-06-21",29.1707
"2021-06-22",29.0508
"2021-06-23",28.6779
"2021-06-24",28.5259
"2021-06-25",28.989
"2021-06-26",29.0759
"2021-06-27",28.4813
"2021-06-28",28.3911
"2021-06-29",28.625
"2021-06-30",28.6457
"2021-07-01",28.0265
"2021-07-02",28.707
"2021-07-03",28.7172
"2021-07-04",28.3867
"2021-07-05",29.1334
"2021-07-06",28.8504
"2021-07-07",28.753
"2021-07-08",29.1545
"2021-07-09",28.579
"2021-07-10",28.2125
"2021-07-11",28.8185
"2021-07-12",29.2386
"2021-07-13",28.7611
"2021-07-14",28.6758
"2021-07-15",28.6347
"2021-07-16",28.6272
"2021-07-17",28.5612
"2021-07-18",28.7577
"2021-07-19",28.6844
"2021-07-20",28.7017
"2021-07-21",28.9172
"2021-07-22",28.8104
"2021-07-23",28.3752
"2021-07-24",28.2753
"2021-07-25",28.5329
"2021-07-26",28.4958
"2021-07-27",28.7148
"2021-07-28",28.5699
"2021-07-29",28.6722
"2021-07-30",28.8201
"2021-07-31",28.9328
"2021-08-01",28.7781
"2021-08-02",28.8407
"2021-08-03",28.4481
"2021-08-04",28.7505
"2021-08-05",28.6765
"2021-08-06",28.7029
"2021-08-07",28.7869
"2021-08-08",28.5969
"2021-08-09",28.3574
"2021-08-10",28.4143
"2021-08-11",28.4545
"2021-08-12",27.8828
"2021-08-13",28.4616
"2021-08-14",28.4082
"2021-08-15",27.7714
"2021-08-16",27.9397
"2021-08-17",27.7942
"2021-08-18",27.6365
"2021-08-19",28.0784
"2021-08-20",28.2304
"2021-08-21",27.8372
"2021-08-22",26.9571
"2021-08-23",27.3813
"2021-08-24",27.6647
"2021-08-25",27.8305
"2021-08-26",27.9792
"2021-08-27",28.2423
"2021-08-28",28.2974
"2021-08-29",28.3811
"2021-08-30",28.6333
"2021-08-31",28.4437
"2021-09-01",28.079
"2021-09-02",27.4582
"2021-09-03",27.4408
"2021-09-04",27.8908
"2021-09-05",28.0719
"2021-09-06",28.2342
"2021-09-07",28.4716
"2021-09-08",28.3965
"2021-09-09",28.4003
"2021-09-10",28.7384
"2021-09-11",28.6121
"2021-09-12",28.4488
"2021-09-13",28.6723
"2021-09-14",28.7525
"2021-09-15",28.5577
"2021-09-16",28.0423
"2021-09-17",28.4237
"2021-09-18",28.0967
"2021-09-19",28.3679
"2021-09-20",28.0951
"2021-09-21",28.4149
"2021-09-22",29.0084
"2021-09-23",28.9219
"2021-09-24",28.8488
"2021-09-25",28.9561
"2021-09-26",28.3021
"2021-09-27",28.1279
"2021-09-28",28.5291
"2021-09-29",28.5937
"2021-09-30",28.4401
"2021-10-01",26.3054
"2021-10-02",27.1149
"2021-10-03",27.8399
"2021-10-04",26.4927
"2021-10-05",26.254
"2021-10-06",27.0709
"2021-10-07",28.177
"2021-10-08",28.1153
"2021-10-09",28.1098
"2021-10-10",28.5979
"2021-10-11",27.3497
"2021-10-12",28.6568
"2021-10-13",28.7689
"2021-10-14",28.6105
"2021-10-15",28.437
