,"(deg C) Mean Temperature (ERA5) at Mullaitivu, 2007-01-01 to 2025-12-31"
"2018-11-03",26.3887
"2018-11-04",27.4331
"2018-11-05",26.1723
"2018-11-06",25.5273
"2018-11-07",25.7262
"2018-11-08",26.096
"2018-11-09",26.3718
"2018-11-10",27.0136
"2018-11-11",26.8848
"2018-11-12",26.5977
"2018-11-13",26.9047
"2018-11-14",27.0991
"2018-11-15",26.3087
"2018-11-16",26.3365
"2018-11-17",26.7223
"2018-11-18",26.5425
"2018-11-19",26.266
"2018-11-20",25.607
"2018-11-21",25.9914
"2018-11-22",26.8456
"2018-11-23",26.276
"2018-11-24",25.937
"2018-11-25",26.5764
"2018-11-26",25.7788
"2018-11-27",26.8039
"2018-11-28",25.4865
"2018-11-29",25.8374
"2018-11-30",26.3498
"2018-12-01",26.4113
"2018-12-02",26.7197
"2018-12-03",25.7146
"2018-12-04",26.9454
"2018-12-05",26.2416
"2018-12-06",26.1605
"2018-12-07",26.824
"2018-12-08",26.9603
"2018-12-09",26.56
"2018-12-10",25.8396
"2018-12-11",25.5908
"2018-12-12",25.8789
"2018-12-13",25.8125
"2018-12-14",26.5385
"2018-12-15",25.9709
"2018-12-16",25.5304
"2018-12-17",25.7376
"2018-12-18",25.4185
"2018-12-19",25.6193
"2018-12-20",26.2882
"2018-12-21",25.0776
"2018-12-22",25.8899
"2018-12-23",25.7767
"2018-12-24",25.4419
"2018-12-25",25.9769
"2018-12-26",26.0028
"2018-12-27",26.0221
"2018-12-28",26.143
"2018-12-29",25.7469
"2018-12-30",25.6428
"2018-12-31",25.0164
"2019-01-01",24.8394
"2019-01-02",24.8654
"2019-01-03",25.1686
"2019-01-04",25.4449
"2019-01-05",25.2
"2019-01-06",25.2944
"2019-01-07",25.4058
"2019-01-08",25.3003
"2019-01-09",25.2539
"2019-01-10",25.1603
"2019-01-11",24.9135
"2019-01-12",25.6941
"2019-01-13",25.5084
"2019-01-14",25.1945
"2019-01-15",25.5091
"2019-01-16",25.2858
"2019-01-17",24.5121
"2019-01-18",24.0886
"2019-01-19",24.3891
"2019-01-20",24.5697
"2019-01-21",24.6383
"2019-01-22",25.0795
"2019-01-23",25.3215
"2019-01-24",25.8128
"2019-01-25",26.2475
"2019-01-26",26.7582
"2019-01-27",25.9594
"2019-01-28",25.218
"2019-01-29",25.8261
"2019-01-30",26.1544
"2019-01-31",26.068
"2019-02-01",25.8965
"2019-02-02",26.3428
"2019-02-03",26.3231
"2019-02-04",25.4056
"2019-02-05",25.819
"2019-02-06",26.0131
"2019-02-07",26.65
"2019-02-08",26.968
"2019-02-09",26.6272
"2019-02-10",26.894
"2019-02-11",27.2592
"2019-02-12",26.9665
"2019-02-13",26.9444
"2019-02-14",26.5533
"2019-02-15",27.0084
"2019-02-16",27.1554
"2019-02-17",27.8685
"2019-02-18",28.1534
"2019-02-19",28.1912
"2019-02-20",27.2123
"2019-02-21",27.2152
"2019-02-22",26.7617
"2019-02-23",26.2432
"2019-02-24",26.2506
"2019-02-25",27.6114
"2019-02-26",28.1145
"2019-02-27",28.2711
"2019-02-28",28.4027
"2019-03-01",27.6376
"2019-03-02",27.8567
"2019-03-03",27.4562
"2019-03-04",27.7656
"2019-03-05",28.5166
"2019-03-06",29.3556
"2019-03-07",29.2842
"2019-03-08",28.9657
"2019-03-09",28.541
"2019-03-10",28.2951
"2019-03-11",28.0919
"2019-03-12",27.5844
"2019-03-13",27.8368
"2019-03-14",28.146
"2019-03-15",27.7704
"2019-03-16",28.1562
"2019-03-17",27.9531
"2019-03-18",28.2042
"2019-03-19",28.1967
"2019-03-20",28.4994
"2019-03-21",28.6563
"2019-03-22",28.6996
"2019-03-23",29.0715
"2019-03-24",28.8249
"2019-03-25",28.2877
"2019-03-26",28.3368
"2019-03-27",28.4141
"2019-03-28",28.7288
"2019-03-29",29.1005
"2019-03-30",29.1921
"2019-03-31",29.6843
"2019-04-01",29.4453
"2019-04-02",29.4266
"2019-04-03",29.3341
"2019-04-04",29.031
"2019-04-05",28.9939
"2019-04-06",29.4658
"2019-04-07",29.8256
"2019-04-08",30.3049
"2019-04-09",29.8509
"2019-04-10",30.3101
"2019-04-11",30.4337
"2019-04-12",30.3023
"2019-04-13",29.9576
"2019-04-14",29.9127
"2019-04-15",29.7182
"2019-04-16",29.5851
"2019-04-17",28.6767
"2019-04-18",29.0953
"2019-04-19",28.8251
"2019-04-20",28.1689
"2019-04-21",29.1479
"2019-04-22",29.465
"2019-04-23",29.3629
"2019-04-24",29.8407
"2019-04-25",29.6058
"2019-04-26",29.8395
"2019-04-27",30.3507
"2019-04-28",29.4405
"2019-04-29",29.7083
"2019-04-30",29.3619
"2019-05-01",30.4344
"2019-05-02",30.4766
"2019-05-03",30.2672
"2019-05-04",30.7711
"2019-05-05",30.3722
"2019-05-06",30.1945
"2019-05-07",29.8521
"2019-05-08",29.4433
"2019-05-09",29.9917
"2019-05-10",30.6313
"2019-05-11",30.4963
"2019-05-12",30.7894
"2019-05-13",30.5046
"2019-05-14",30.8214
"2019-05-15",30.736
"2019-05-16",30.9249
"2019-05-17",30.606
"2019-05-18",30.8024
"2019-05-19",30.9802
"2019-05-20",30.4624
"2019-05-21",30.1697
"2019-05-22",30.0158
"2019-05-23",29.8184
"2019-05-24",29.6645
"2019-05-25",29.6711
"2019-05-26",30.0265
"2019-05-27",30.6845
"2019-05-28",31.2796
"2019-05-29",31.2992
"2019-05-30",30.7924
"2019-05-31",30.1215
"2019-06-01",30.4937
"2019-06-02",30.3802
"2019-06-03",30.5002
"2019-06-04",29.7628
"2019-06-05",29.9723
"2019-06-06",30.4413
"2019-06-07",29.8195
"2019-06-08",30.2993
"2019-06-09",29.4986
"2019-06-10",28.885
"2019-06-11",29.6663
"2019-06-12",30.15
"2019-06-13",30.2135
"2019-06-14",30.4066
"2019-06-15",30.9243
"2019-06-16",30.5539
"2019-06-17",30.8085
"2019-06-18",30.7642
"2019-06-19",30.9971
"2019-06-20",30.8563
"2019-06-21",30.5211
"2019-06-22",30.6318
"2019-06-23",30.8087
"2019-06-24",30.7607
"2019-06-25",30.2948
"2019-06-26",30.047
"2019-06-27",30.4265
"2019-06-28",30.2332
"2019-06-29",30.4169
"2019-06-30",30.1713
"2019-07-01",29.8387
"2019-07-02",30.1669
"2019-07-03",30.2925
"2019-07-04",30.4074
"2019-07-05",30.1889
"2019-07-06",30.1876
"2019-07-07",30.1511
"2019-07-08",30.5622
"2019-07-09",29.0095
"2019-07-10",29.0812
"2019-07-11",29.8906
"2019-07-12",30.2587
"2019-07-13",29.2342
"2019-07-14",28.99
"2019-07-15",29.4846
"2019-07-16",30.432
"2019-07-17",30.2276
"2019-07-18",29.5691
"2019-07-19",29.9055
"2019-07-20",30.2505
"2019-07-21",29.748
"2019-07-22",28.955
"2019-07-23",29.0285
"2019-07-24",29.9763
"2019-07-25",29.3272
"2019-07-26",29.1495
"2019-07-27",29.5173
"2019-07-28",30.0012
"2019-07-29",29.4832
"2019-07-30",30.3012
"2019-07-31",30.1591
"2019-08-01",30.3077
"2019-08-02",30.0467
"2019-08-03",29.7951
"2019-08-04",29.7601
"2019-08-05",29.6575
"2019-08-06",29.7157
"2019-08-07",28.5196
"2019-08-08",28.5364
"2019-08-09",28.779
"2019-08-10",29.8879
"2019-08-11",30.5432
"2019-08-12",30.0643
"2019-08-13",29.7675
"2019-08-14",29.3946
"2019-08-15",30.1541
"2019-08-16",29.4083
"2019-08-17",27.3365
"2019-08-18",27.6432
"2019-08-19",28.9379
"2019-08-20",29.1947
"2019-08-21",28.8452
"2019-08-22",27.9744
"2019-08-23",28.9016
"2019-08-24",29.6361
"2019-08-25",29.3082
"2019-08-26",29.0511
"2019-08-27",29.3787
"2019-08-28",30.0056
"2019-08-29",29.8455
"2019-08-30",29.9723
"2019-08-31",30.0107
"2019-09-01",29.4101
"2019-09-02",29.5023
"2019-09-03",29.6851
"2019-09-04",29.2147
"2019-09-05",29.3657
"2019-09-06",29.9359
"2019-09-07",30.3129
"2019-09-08",30.6219
"2019-09-09",30.5225
"2019-09-10",30.4807
"2019-09-11",28.7642
"2019-09-12",28.2374
"2019-09-13",28.5376
"2019-09-14",29.0895
"2019-09-15",27.2847
"2019-09-16",28.0211
"2019-09-17",28.8405
"2019-09-18",28.4477
"2019-09-19",27.9582
"2019-09-20",28.9056
"2019-09-21",29.1533
"2019-09-22",28.7288
"2019-09-23",27.7834
"2019-09-24",26.7155
"2019-09-25",26.8965
"2019-09-26",27.9728
"2019-09-27",28.1324
"2019-09-28",27.2379
"2019-09-29",27.3973
"2019-09-30",26.9473
"2019-10-01",27.3607
"2019-10-02",28.0797
"2019-10-03",27.8372
"2019-10-04",28.1464
"2019-10-05",27.638
"2019-10-06",27.112
"2019-10-07",27.6541
"2019-10-08",27.7542
"2019-10-09",28.0848
"2019-10-10",28.0089
"2019-10-11",27.2531
"2019-10-12",27.7594
"2019-10-13",27.7645
"2019-10-14",28.1714
"2019-10-15",26.7328
"2019-10-16",26.3458
"2019-10-17",26.2613
"2019-10-18",27.4401
"2019-10-19",26.5588
"2019-10-20",26.4893
"2019-10-21",25.7832
"2019-10-22",26.9867
"2019-10-23",27.4519
"2019-10-24",26.0332
"2019-10-25",27.8233
"2019-10-26",26.3051
"2019-10-27",26.7443
"2019-10-28",25.3552
"2019-10-29",25.6958
"2019-10-30",25.9071
"2019-10-31",26.0401
"2019-11-01",27.2449
"2019-11-02",27.244
"2019-11-03",26.5168
"2019-11-04",27.3356
"2019-11-05",27.4804
"2019-11-06",27.733
"2019-11-07",28.1352
"2019-11-08",27.8959
"2019-11-09",27.4187
"2019-11-10",27.71
"2019-11-11",27.6439
"2019-11-12",27.3258
"2019-11-13",27.212
"2019-11-14",27.4329
"2019-11-15",27.034
"2019-11-16",26.6553
"2019-11-17",27.1383
"2019-11-18",27.2564
"2019-11-19",26.8692
"2019-11-20",27.3398
"2019-11-21",27.0267
"2019-11-22",26.4819
"2019-11-23",26.7294
"2019-11-24",26.5612
"2019-11-25",25.8769
"2019-11-26",27.0098
"2019-11-27",26.5125
"2019-11-28",26.8438
"2019-11-29",25.9375
"2019-11-30",25.5659
"2019-12-01",25.9477
"2019-12-02",25.7663
"2019-12-03",26.1363
"2019-12-04",25.7693
"2019-12-05",25.3439
"2019-12-06",26.128
"2019-12-07",26.2372
"2019-12-08",26.9099
"2019-12-09",26.6055
"2019-12-10",25.6784
"2019-12-11",26.4979
"2019-12-12",25.8174
"2019-12-13",26.139
"2019-12-14",26.1908
"2019-12-15",26.0129
"2019-12-16",26.6185
"2019-12-17",26.5222
"2019-12-18",26.5061
"2019-12-19",26.6722
"2019-12-20",25.7766
"2019-12-21",26.4888
"2019-12-22",26.4485
"2019-12-23",25.5434
"2019-12-24",26.3463
"2019-12-25",25.7788
"2019-12-26",25.5288
"2019-12-27",26.0046
"2019-12-28",26.0557
"2019-12-29",26.2982
"2019-12-30",26.1976
"2019-12-31",26.1613
"2020-01-01",26.7094
"2020-01-02",26.9214
"2020-01-03",27.0802
"2020-01-04",27.2411
"2020-01-05",27.4837
"2020-01-06",27.0701
"2020-01-07",26.4633
"2020-01-08",25.5812
"2020-01-09",25.5827
"2020-01-10",25.9649
"2020-01-11",26.662
"2020-01-12",26.0336
"2020-01-13",24.5329
"2020-01-14",24.0669
"2020-01-15",24.6691
"2020-01-16",25.5092
"2020-01-17",25.5539
"2020-01-18",26.4901
"2020-01-19",26.4823
"2020-01-20",26.6442
"2020-01-21",26.7981
"2020-01-22",26.5422
"2020-01-23",26.9585
"2020-01-24",26.4569
"2020-01-25",26.049
"2020-01-26",25.6035
"2020-01-27",25.7098
"2020-01-28",26.083
"2020-01-29",25.994
"2020-01-30",25.8332
"2020-01-31",26.3657
"2020-02-01",26.4298
"2020-02-02",26.6258
"2020-02-03",26.0305
"2020-02-04",26.493
"2020-02-05",26.3185
"2020-02-06",26.0115
"2020-02-07",25.7618
"2020-02-08",26.1824
"2020-02-09",26.1158
"2020-02-10",26.9638
"2020-02-11",27.2779
"2020-02-12",27.48
"2020-02-13",26.8502
"2020-02-14",26.6648
"2020-02-15",26.1857
"2020-02-16",26.7291
"2020-02-17",25.8929
"2020-02-18",25.7393
"2020-02-19",26.1116
"2020-02-20",27.3758
"2020-02-21",26.5702
"2020-02-22",27.4716
"2020-02-23",27.019
"2020-02-24",27.1378
"2020-02-25",27.202
"2020-02-26",27.3509
"2020-02-27",27.0579
"2020-02-28",26.9117
"2020-02-29",26.8483
"2020-03-01",26.6601
"2020-03-02",26.2297
"2020-03-03",26.072
"2020-03-04",26.5506
"2020-03-05",27.4726
"2020-03-06",28.2519
"2020-03-07",28.1744
"2020-03-08",27.924
"2020-03-09",27.6202
"2020-03-10",27.7808
"2020-03-11",27.6971
"2020-03-12",27.8788
"2020-03-13",27.697
"2020-03-14",27.3897
"2020-03-15",28.1951
"2020-03-16",28.2875
"2020-03-17",28.4498
"2020-03-18",28.2788
"2020-03-19",28.4526
"2020-03-20",28.2643
"2020-03-21",28.3419
"2020-03-22",28.1942
"2020-03-23",28.2777
"2020-03-24",28.0599
"2020-03-25",27.9347
"2020-03-26",27.9881
"2020-03-27",27.9569
"2020-03-28",28.2322
"2020-03-29",28.4734
"2020-03-30",28.246
"2020-03-31",27.5006
"2020-04-01",28.0988
"2020-04-02",28.8219
"2020-04-03",28.9083
"2020-04-04",28.3976
"2020-04-05",28.963
"2020-04-06",29.4001
"2020-04-07",29.5919
"2020-04-08",29.6289
"2020-04-09",29.3855
"2020-04-10",28.4163
"2020-04-11",29.409
"2020-04-12",28.869
"2020-04-13",28.8621
"2020-04-14",29.261
"2020-04-15",28.6092
"2020-04-16",29.1066
"2020-04-17",29.6643
"2020-04-18",29.825
"2020-04-19",29.6824
"2020-04-20",30.1474
"2020-04-21",29.8067
"2020-04-22",29.2489
"2020-04-23",29.2811
"2020-04-24",29.5228
"2020-04-25",30.1794
"2020-04-26",29.6474
"2020-04-27",30.0161
"2020-04-28",30.2056
"2020-04-29",30.0473
"2020-04-30",29.4523
"2020-05-01",29.7387
"2020-05-02",30.6614
"2020-05-03",30.3711
"2020-05-04",30.0901
"2020-05-05",29.9419
"2020-05-06",29.7038
"2020-05-07",28.582
"2020-05-08",29.2616
"2020-05-09",29.0783
"2020-05-10",28.6
"2020-05-11",28.2567
"2020-05-12",27.9491
"2020-05-13",28.7045
"2020-05-14",29.7414
"2020-05-15",29.2303
"2020-05-16",29.1465
"2020-05-17",29.8793
"2020-05-18",29.7302
"2020-05-19",30.2164
"2020-05-20",30.3126
"2020-05-21",29.7903
"2020-05-22",29.7452
"2020-05-23",30.2609
"2020-05-24",30.5679
"2020-05-25",30.3144
"2020-05-26",30.2921
"2020-05-27",29.4801
"2020-05-28",29.624
"2020-05-29",29.9034
"2020-05-30",29.8949
"2020-05-31",29.8291
"2020-06-01",29.2631
"2020-06-02",29.5892
"2020-06-03",29.8776
"2020-06-04",30.1337
"2020-06-05",29.8653
"2020-06-06",28.9217
"2020-06-07",29.5499
"2020-06-08",29.7643
"2020-06-09",30.3263
"2020-06-10",30.4677
"2020-06-11",29.4961
"2020-06-12",30.0017
"2020-06-13",30.4766
"2020-06-14",30.871
"2020-06-15",30.9846
"2020-06-16",30.6128
"2020-06-17",30.8653
"2020-06-18",30.9208
"2020-06-19",31.0692
"2020-06-20",30.9923
"2020-06-21",30.2372
"2020-06-22",30.188
"2020-06-23",29.6655
"2020-06-24",28.9185
"2020-06-25",27.7977
"2020-06-26",28.8567
"2020-06-27",29.857
"2020-06-28",29.8631
"2020-06-29",29.9357
"2020-06-30",29.4339
"2020-07-01",30.0505
"2020-07-02",30.1626
"2020-07-03",28.8506
"2020-07-04",29.4432
"2020-07-05",29.978
"2020-07-06",29.7088
"2020-07-07",30.6745
"2020-07-08",29.1224
"2020-07-09",28.0171
"2020-07-10",27.5137
"2020-07-11",28.4857
"2020-07-12",29.0725
"2020-07-13",28.7608
"2020-07-14",29.6627
"2020-07-15",29.4516
"2020-07-16",29.0614
"2020-07-17",29.7809
"2020-07-18",29.1254
"2020-07-19",28.0648
"2020-07-20",27.2765
"2020-07-21",28.6375
"2020-07-22",28.4034
"2020-07-23",28.4517
"2020-07-24",28.8389
"2020-07-25",29.1407
"2020-07-26",28.7178
"2020-07-27",28.9456
"2020-07-28",27.0123
"2020-07-29",28.1291
"2020-07-30",29.4072
"2020-07-31",29.2769
"2020-08-01",29.2343
"2020-08-02",29.2058
"2020-08-03",29.2635
"2020-08-04",29.1604
"2020-08-05",29.61
"2020-08-06",29.071
"2020-08-07",29.9483
"2020-08-08",29.109
"2020-08-09",27.8217
"2020-08-10",29.0789
"2020-08-11",29.2951
"2020-08-12",29.1531
"2020-08-13",29.3348
"2020-08-14",29.3818
"2020-08-15",29.4365
"2020-08-16",29.1461
"2020-08-17",29.788
"2020-08-18",29.5955
"2020-08-19",29.9385
"2020-08-20",29.973
"2020-08-21",30.1359
"2020-08-22",30.2807
"2020-08-23",29.9177
"2020-08-24",29.9073
"2020-08-25",30.099
"2020-08-26",29.871
"2020-08-27",29.9634
"2020-08-28",29.8394
"2020-08-29",29.7653
"2020-08-30",30.3076
"2020-08-31",29.5071
"2020-09-01",27.9456
"2020-09-02",25.8066
"2020-09-03",28.488
"2020-09-04",28.9493
"2020-09-05",28.2581
"2020-09-06",26.9253
"2020-09-07",28.9916
"2020-09-08",29.2885
"2020-09-09",27.1202
"2020-09-10",28.3854
"2020-09-11",28.8452
"2020-09-12",28.4271
"2020-09-13",28.5548
"2020-09-14",28.9854
"2020-09-15",29.1955
"2020-09-16",29.4993
"2020-09-17",29.2712
"2020-09-18",29.1812
"2020-09-19",29.6338
"2020-09-20",29.1824
"2020-09-21",29.2003
"2020-09-22",28.7686
"2020-09-23",29.4987
"2020-09-24",29.6718
"2020-09-25",27.9226
"2020-09-26",29.3313
"2020-09-27",29.5398
"2020-09-28",28.8056
"2020-09-29",27.5767
"2020-09-30",28.4997
"2020-10-01",28.9748
"2020-10-02",29.102
"2020-10-03",29.3643
"2020-10-04",29.4319
"2020-10-05",29.601
"2020-10-06",29.5482
"2020-10-07",29.2911
"2020-10-08",29.0807
"2020-10-09",29.1249
"2020-10-10",28.6366
"2020-10-11",29.0705
"2020-10-12",29.5768
"2020-10-13",29.654
"2020-10-14",29.2997
"2020-10-15",29.4086
"2020-10-16",29.2904
"2020-10-17",29.0451
"2020-10-18",27.6814
"2020-10-19",28.7177
"2020-10-20",28.6594
"2020-10-21",28.9493
"2020-10-22",28.8594
"2020-10-23",29.1616
"2020-10-24",29.2043
"2020-10-25",29.2165
"2020-10-26",28.772
"2020-10-27",28.5179
"2020-10-28",27.6188
"2020-10-29",27.9423
"2020-10-30",27.8247
"2020-10-31",28.0374
"2020-11-01",28.6994
"2020-11-02",28.5467
"2020-11-03",28.3325
"2020-11-04",27.3671
"2020-11-05",27.2131
"2020-11-06",27.2048
"2020-11-07",27.5121
"2020-11-08",26.118
"2020-11-09",26.1337
"2020-11-10",26.0765
"2020-11-11",26.4401
"2020-11-12",27.0078
"2020-11-13",26.8065
"2020-11-14",26.6002
"2020-11-15",26.9267
"2020-11-16",25.9284
"2020-11-17",25.8602
"2020-11-18",26.8871
"2020-11-19",27.2613
"2020-11-20",26.8267
"2020-11-21",27.4002
"2020-11-22",26.2966
"2020-11-23",25.6218
"2020-11-24",25.2792
"2020-11-25",25.3507
"2020-11-26",26.6082
"2020-11-27",26.4672
"2020-11-28",26.9193
"2020-11-29",27.1388
"2020-11-30",26.8091
"2020-12-01",25.8163
"2020-12-02",25.0301
"2020-12-03",24.7284
"2020-12-04",24.6451
"2020-12-05",25.4892
"2020-12-06",26.7909
"2020-12-07",26.8689
"2020-12-08",26.283
"2020-12-09",26.3439
"2020-12-10",26.0452
"2020-12-11",25.8427
"2020-12-12",25.525
"2020-12-13",25.8414
"2020-12-14",26.101
"2020-12-15",25.487
"2020-12-16",26.2205
"2020-12-17",25.4177
"2020-12-18",25.1217
"2020-12-19",25.735
"2020-12-20",25.9492
"2020-12-21",25.9929
"2020-12-22",25.0678
"2020-12-23",25.989
"2020-12-24",25.667
"2020-12-25",25.6244
"2020-12-26",25.7532
"2020-12-27",25.4386
"2020-12-28",25.4757
"2020-12-29",26.388
"2020-12-30",26.313
"2020-12-31",25.1852
"2021-01-01",25.9043
"2021-01-02",26.3762
"2021-01-03",25.4062
"2021-01-04",25.868
"2021-01-05",25.9327
"2021-01-06",26.0284
"2021-01-07",26.5583
"2021-01-08",26.3294
"2021-01-09",25.4354
"2021-01-10",25.2179
"2021-01-11",24.8368
"2021-01-12",25.3043
"2021-01-13",25.3888
"2021-01-14",25.9506
"2021-01-15",25.6331
"2021-01-16",25.8322
"2021-01-17",26.0898
"2021-01-18",25.2815
"2021-01-19",26.1118
"2021-01-20",26.3404
"2021-01-21",26.9333
"2021-01-22",26.8839
"2021-01-23",25.9279
"2021-01-24",25.7558
"2021-01-25",25.9971
"2021-01-26",25.7266
"2021-01-27",25.7838
"2021-01-28",26.2219
"2021-01-29",25.0635
"2021-01-30",26.0577
"2021-01-31",26.205
"2021-02-01",25.5589
"2021-02-02",25.8523
"2021-02-03",25.8532
"2021-02-04",25.3849
"2021-02-05",25.5022
"2021-02-06",26.2813
"2021-02-07",25.9729
"2021-02-08",25.8365
"2021-02-09",25.1457
"2021-02-10",24.6862
"2021-02-11",24.5725
"2021-02-12",25.3752
"2021-02-13",25.9603
"2021-02-14",25.9058
"2021-02-15",25.4967
"2021-02-16",25.2845
"2021-02-17",25.6654
"2021-02-18",26.0512
"2021-02-19",25.9839
"2021-02-20",25.7956
"2021-02-21",26.047
"2021-02-22",26.5691
"2021-02-23",26.4234
"2021-02-24",26.0625
"2021-02-25",26.1443
"2021-02-26",25.6255
"2021-02-27",25.8759
"2021-02-28",26.2328
"2021-03-01",26.3314
"2021-03-02",26.09
"2021-03-03",25.9685
"2021-03-04",27.082
"2021-03-05",27.2343
"2021-03-06",27.3388
"2021-03-07",27.8068
"2021-03-08",26.7566
"2021-03-09",26.8896
"2021-03-10",26.4238
"2021-03-11",27.7743
"2021-03-12",27.6579
"2021-03-13",27.9334
"2021-03-14",27.4439
"2021-03-15",27.1319
"2021-03-16",27.4545
"2021-03-17",27.3523
"2021-03-18",27.4043
"2021-03-19",27.6743
"2021-03-20",27.6382
"2021-03-21",28.0682
"2021-03-22",28.3599
"2021-03-23",28.5518
"2021-03-24",28.3824
"2021-03-25",27.9599
"2021-03-26",28.9982
"2021-03-27",28.0932
"2021-03-28",28.2472
"2021-03-29",28.7125
"2021-03-30",29.3455
"2021-03-31",29.6417
"2021-04-01",29.8882
"2021-04-02",30.0796
"2021-04-03",29.5143
"2021-04-04",29.2959
"2021-04-05",29.1255
"2021-04-06",28.9389
"2021-04-07",28.7914
"2021-04-08",29.196
"2021-04-09",28.7246
"2021-04-10",28.5738
"2021-04-11",28.451
"2021-04-12",28.1598
"2021-04-13",27.9186
"2021-04-14",27.1319
"2021-04-15",26.6436
"2021-04-16",27.4899
"2021-04-17",28.6813
"2021-04-18",28.6058
"2021-04-19",29.4864
"2021-04-20",29.12
"2021-04-21",29.067
"2021-04-22",29.5153
"2021-04-23",29.2073
"2021-04-24",29.1881
"2021-04-25",29.4254
"2021-04-26",29.2496
"2021-04-27",29.331
"2021-04-28",29.6182
"2021-04-29",29.6681
"2021-04-30",28.8989
"2021-05-01",28.8151
"2021-05-02",28.5706
"2021-05-03",27.7185
"2021-05-04",27.5668
"2021-05-05",28.5259
"2021-05-06",28.5339
"2021-05-07",28.1855
"2021-05-08",28.9669
"2021-05-09",28.3333
"2021-05-10",28.3591
"2021-05-11",29.1338
"2021-05-12",28.8425
"2021-05-13",28.1913
"2021-05-14",29.4541
"2021-05-15",29.3848
"2021-05-16",28.8391
"2021-05-17",29.7977
"2021-05-18",30.0353
"2021-05-19",29.1476
"2021-05-20",28.0491
"2021-05-21",28.0667
"2021-05-22",28.6764
"2021-05-23",28.6151
"2021-05-24",29.8195
"2021-05-25",28.3819
"2021-05-26",28.912
"2021-05-27",29.4656
"2021-05-28",29.7099
"2021-05-29",29.8039
"2021-05-30",29.7918
"2021-05-31",29.848
"2021-06-01",29.6986
"2021-06-02",29.8813
"2021-06-03",29.2585
"2021-06-04",28.2828
"2021-06-05",27.4188
"2021-06-06",28.6588
"2021-06-07",29.1316
"2021-06-08",28.5107
"2021-06-09",29.205
"2021-06-10",29.2588
"2021-06-11",29.482
"2021-06-12",29.5035
"2021-06-13",29.5034
"2021-06-14",29.4858
"2021-06-15",29.6049
"2021-06-16",29.728
"2021-06-17",29.7924
"2021-06-18",29.8158
"2021-06-19",29.8795
"2021-06-20",30.0883
"2021-06-21",30.068
"2021-06-22",29.4194
"2021-06-23",29.0828
"2021-06-24",28.7394
"2021-06-25",29.6636
"2021-06-26",29.7147
"2021-06-27",28.756
"2021-06-28",28.826
"2021-06-29",29.298
"2021-06-30",29.4471
"2021-07-01",28.5755
"2021-07-02",29.3718
"2021-07-03",29.3628
"2021-07-04",28.8565
"2021-07-05",29.5364
"2021-07-06",29.1434
"2021-07-07",29.4712
"2021-07-08",29.8102
"2021-07-09",29.1759
"2021-07-10",28.161
"2021-07-11",29.2553
"2021-07-12",30.0156
"2021-07-13",29.3379
"2021-07-14",29.0575
"2021-07-15",29.2701
"2021-07-16",28.8659
"2021-07-17",28.7843
"2021-07-18",28.6582
"2021-07-19",29.2631
"2021-07-20",29.3203
"2021-07-21",29.0896
"2021-07-22",29.664
"2021-07-23",29.3114
"2021-07-24",29.1661
"2021-07-25",29.3509
"2021-07-26",29.1038
"2021-07-27",29.5608
"2021-07-28",29.2912
"2021-07-29",29.5825
"2021-07-30",29.9621
"2021-07-31",29.9924
"2021-08-01",29.6164
"2021-08-02",29.7982
"2021-08-03",29.325
"2021-08-04",29.8053
"2021-08-05",29.6258
"2021-08-06",29.689
"2021-08-07",29.1609
"2021-08-08",29.1764
"2021-08-09",29.0843
"2021-08-10",29.2166
"2021-08-11",29.0922
"2021-08-12",28.3656
"2021-08-13",29.1969
"2021-08-14",29.1479
"2021-08-15",28.0619
"2021-08-16",28.6224
"2021-08-17",28.5234
"2021-08-18",28.2593
"2021-08-19",29.1042
"2021-08-20",29.3928
"2021-08-21",27.7057
"2021-08-22",26.9651
"2021-08-23",27.4412
"2021-08-24",28.274
"2021-08-25",28.5613
"2021-08-26",28.6209
"2021-08-27",28.9795
"2021-08-28",29.0813
"2021-08-29",29.2052
"2021-08-30",29.48
"2021-08-31",29.3667
"2021-09-01",28.9876
"2021-09-02",27.3992
"2021-09-03",27.7101
"2021-09-04",28.5941
"2021-09-05",28.7967
"2021-09-06",28.8935
"2021-09-07",29.5656
"2021-09-08",29.3991
"2021-09-09",29.5365
"2021-09-10",29.9852
"2021-09-11",29.7821
"2021-09-12",29.513
"2021-09-13",29.8158
"2021-09-14",29.9971
"2021-09-15",29.7082
"2021-09-16",28.816
"2021-09-17",28.5688
"2021-09-18",28.0124
"2021-09-19",28.6564
"2021-09-20",28.1433
"2021-09-21",28.6484
"2021-09-22",29.2157
"2021-09-23",28.8878
"2021-09-24",28.4723
"2021-09-25",29.2674
"2021-09-26",28.3359
"2021-09-27",28.2869
"2021-09-28",28.8108
"2021-09-29",29.058
"2021-09-30",28.3501
"2021-10-01",25.8782
"2021-10-02",27.1714
"2021-10-03",28.0187
"2021-10-04",26.3717
"2021-10-05",25.9252
"2021-10-06",27.3997
"2021-10-07",28.5017
"2021-10-08",28.6521
"2021-10-09",28.1353
"2021-10-10",28.7034
"2021-10-11",26.9686
"2021-10-12",28.5876
"2021-10-13",29.1085
"2021-10-14",29.0287
"2021-10-15",29.1329
"2021-10-16",27.8272
"2021-10-17",28.7505
"2021-10-18",29.0957
