,"(deg C) Mean Temperature (ERA5) at Galle, 2007-01-01 to 2025-12-31"
"2018-10-31",26.5799
"2018-11-01",25.2155
"2018-11-02",26.0586
"2018-11-03",25.8716
"2018-11-04",26.4206
"2018-11-05",25.1539
"2018-11-06",24.4109
"2018-11-07",25.8013
"2018-11-08",25.5888
"2018-11-09",24.968
"2018-11-10",25.8451
"2018-11-11",26.2011
"2018-11-12",26.1831
"2018-11-13",26.2684
"2018-11-14",26.524
"2018-11-15",26.6783
"2018-11-16",26.2098
"2018-11-17",26.1412
"2018-11-18",25.5661
"2018-11-19",25.5742
"2018-11-20",25.2566
"2018-11-21",26.3324
"2018-11-22",26.6863
"2018-11-23",26.3573
"2018-11-24",25.6758
"2018-11-25",25.89
"2018-11-26",26.0278
"2018-11-27",26.2815
"2018-11-28",25.5892
"2018-11-29",26.2011
"2018-11-30",25.8108
"2018-12-01",26.3104
"2018-12-02",26.662
"2018-12-03",26.0074
"2018-12-04",26.4786
"2018-12-05",25.7826
"2018-12-06",25.7942
"2018-12-07",25.998
"2018-12-08",26.0695
"2018-12-09",25.3596
"2018-12-10",25.9638
"2018-12-11",25.5032
"2018-12-12",25.524
"2018-12-13",25.2455
"2018-12-14",25.8552
"2018-12-15",25.9839
"2018-12-16",25.6808
"2018-12-17",25.7061
"2018-12-18",26.1222
"2018-12-19",26.2783
"2018-12-20",26.3649
"2018-12-21",25.354
"2018-12-22",25.6504
"2018-12-23",26.0728
"2018-12-24",25.636
"2018-12-25",26.0997
"2018-12-26",25.6471
"2018-12-27",25.8734
"2018-12-28",26.1403
"2018-12-29",25.9809
"2018-12-30",26.0285
"2018-12-31",25.8967
"2019-01-01",26.1578
"2019-01-02",26.1061
"2019-01-03",26.193
"2019-01-04",26.3371
"2019-01-05",26.3281
"2019-01-06",25.9694
"2019-01-07",25.9654
"2019-01-08",26.6473
"2019-01-09",26.867
"2019-01-10",26.5842
"2019-01-11",26.0766
"2019-01-12",25.5788
"2019-01-13",25.8236
"2019-01-14",25.831
"2019-01-15",26.1772
"2019-01-16",25.617
"2019-01-17",26.205
"2019-01-18",25.5003
"2019-01-19",24.7682
"2019-01-20",24.9316
"2019-01-21",25.2429
"2019-01-22",25.5409
"2019-01-23",25.6731
"2019-01-24",26.2527
"2019-01-25",26.4544
"2019-01-26",26.5447
"2019-01-27",26.286
"2019-01-28",25.7845
"2019-01-29",25.906
"2019-01-30",26.3777
"2019-01-31",26.5252
"2019-02-01",26.763
"2019-02-02",26.9108
"2019-02-03",26.4743
"2019-02-04",25.8115
"2019-02-05",25.9528
"2019-02-06",25.9249
"2019-02-07",26.7467
"2019-02-08",26.2494
"2019-02-09",25.745
"2019-02-10",26.2261
"2019-02-11",26.8386
"2019-02-12",26.9411
"2019-02-13",27.5794
"2019-02-14",26.9181
"2019-02-15",26.6534
"2019-02-16",26.3153
"2019-02-17",26.6488
"2019-02-18",27.1081
"2019-02-19",27.6644
"2019-02-20",27.0512
"2019-02-21",27.147
"2019-02-22",27.1358
"2019-02-23",26.4708
"2019-02-24",26.8784
"2019-02-25",27.3144
"2019-02-26",26.8525
"2019-02-27",26.2636
"2019-02-28",26.6136
"2019-03-01",26.8681
"2019-03-02",27.1555
"2019-03-03",26.7231
"2019-03-04",25.9148
"2019-03-05",27.0973
"2019-03-06",27.0379
"2019-03-07",27.2062
"2019-03-08",27.2823
"2019-03-09",26.4397
"2019-03-10",26.9073
"2019-03-11",26.8007
"2019-03-12",26.6995
"2019-03-13",27.0451
"2019-03-14",27.5668
"2019-03-15",27.4826
"2019-03-16",27.1234
"2019-03-17",26.6922
"2019-03-18",26.2754
"2019-03-19",27.3889
"2019-03-20",27.7586
"2019-03-21",26.6666
"2019-03-22",27.1662
"2019-03-23",26.8439
"2019-03-24",27.4351
"2019-03-25",27.469
"2019-03-26",27.1036
"2019-03-27",27.5113
"2019-03-28",27.5372
"2019-03-29",27.2298
"2019-03-30",27.431
"2019-03-31",27.4875
"2019-04-01",27.701
"2019-04-02",27.5252
"2019-04-03",27.7424
"2019-04-04",27.7453
"2019-04-05",27.9461
"2019-04-06",28.3195
"2019-04-07",28.2927
"2019-04-08",28.2039
"2019-04-09",27.6558
"2019-04-10",28.0731
"2019-04-11",27.5823
"2019-04-12",28.124
"2019-04-13",27.8698
"2019-04-14",27.7717
"2019-04-15",27.5462
"2019-04-16",26.8928
"2019-04-17",26.5168
"2019-04-18",27.1856
"2019-04-19",27.0502
"2019-04-20",26.4209
"2019-04-21",27.3938
"2019-04-22",26.841
"2019-04-23",27.1086
"2019-04-24",27.9847
"2019-04-25",26.4182
"2019-04-26",27.2824
"2019-04-27",27.7509
"2019-04-28",27.2171
"2019-04-29",26.5436
"2019-04-30",26.7897
"2019-05-01",27.5295
"2019-05-02",27.5478
"2019-05-03",26.4593
"2019-05-04",27.1875
"2019-05-05",27.4433
"2019-05-06",27.6565
"2019-05-07",26.995
"2019-05-08",27.7561
"2019-05-09",28.1999
"2019-05-10",28.267
"2019-05-11",27.8526
"2019-05-12",27.6087
"2019-05-13",27.8232
"2019-05-14",27.2541
"2019-05-15",27.6597
"2019-05-16",27.2164
"2019-05-17",27.3141
"2019-05-18",27.0945
"2019-05-19",27.3483
"2019-05-20",27.2782
"2019-05-21",26.9725
"2019-05-22",26.4577
"2019-05-23",26.4979
"2019-05-24",26.4565
"2019-05-25",26.9897
"2019-05-26",27.6612
"2019-05-27",27.7562
"2019-05-28",28
"2019-05-29",27.0288
"2019-05-30",27.2497
"2019-05-31",27.2557
"2019-06-01",27.9324
"2019-06-02",27.3558
"2019-06-03",26.7786
"2019-06-04",26.3271
"2019-06-05",26.8641
"2019-06-06",26.7028
"2019-06-07",26.654
"2019-06-08",27.4567
"2019-06-09",26.5139
"2019-06-10",26.7361
"2019-06-11",27.4667
"2019-06-12",27.2919
"2019-06-13",26.5624
"2019-06-14",26.9071
"2019-06-15",27.5731
"2019-06-16",27.537
"2019-06-17",27.4267
"2019-06-18",28.1025
"2019-06-19",27.8047
"2019-06-20",27.0393
"2019-06-21",27.1289
"2019-06-22",26.7371
"2019-06-23",27.3709
"2019-06-24",27.3397
"2019-06-25",27.5074
"2019-06-26",27.5487
"2019-06-27",27.7921
"2019-06-28",27.8
"2019-06-29",27.8964
"2019-06-30",27.6371
"2019-07-01",27.5323
"2019-07-02",27.7557
"2019-07-03",27.326
"2019-07-04",27.2256
"2019-07-05",27.6852
"2019-07-06",27.673
"2019-07-07",27.5572
"2019-07-08",27.7122
"2019-07-09",26.0429
"2019-07-10",25.7876
"2019-07-11",27.1013
"2019-07-12",26.7648
"2019-07-13",26.2346
"2019-07-14",26.3047
"2019-07-15",26.6359
"2019-07-16",26.9083
"2019-07-17",26.108
"2019-07-18",25.7389
"2019-07-19",26.6398
"2019-07-20",26.5848
"2019-07-21",26.1978
"2019-07-22",26.5004
"2019-07-23",26.4739
"2019-07-24",26.4151
"2019-07-25",26.0444
"2019-07-26",26.3971
"2019-07-27",26.8739
"2019-07-28",26.9223
"2019-07-29",26.7341
"2019-07-30",26.9402
"2019-07-31",26.8747
"2019-08-01",26.6972
"2019-08-02",26.9284
"2019-08-03",26.9844
"2019-08-04",26.915
"2019-08-05",27.2736
"2019-08-06",27.3069
"2019-08-07",26.8063
"2019-08-08",25.7347
"2019-08-09",25.7575
"2019-08-10",25.5749
"2019-08-11",26.4814
"2019-08-12",26.4905
"2019-08-13",25.3216
"2019-08-14",26.2102
"2019-08-15",26.6005
"2019-08-16",26.0309
"2019-08-17",25.9195
"2019-08-18",26.2841
"2019-08-19",26.4941
"2019-08-20",26.1064
"2019-08-21",26.1332
"2019-08-22",25.2033
"2019-08-23",25.1865
"2019-08-24",26.0822
"2019-08-25",25.7715
"2019-08-26",25.5529
"2019-08-27",26.265
"2019-08-28",26.4083
"2019-08-29",25.9957
"2019-08-30",26.2335
"2019-08-31",26.5557
"2019-09-01",25.6515
"2019-09-02",26.3592
"2019-09-03",26.3987
"2019-09-04",26.6292
"2019-09-05",26.3724
"2019-09-06",26.488
"2019-09-07",27.1399
"2019-09-08",27.4712
"2019-09-09",27.3296
"2019-09-10",26.5246
"2019-09-11",25.5361
"2019-09-12",25.2908
"2019-09-13",25.8924
"2019-09-14",26.4503
"2019-09-15",25.0768
"2019-09-16",25.2322
"2019-09-17",25.6372
"2019-09-18",26.1357
"2019-09-19",25.3944
"2019-09-20",25.6624
"2019-09-21",26.0418
"2019-09-22",25.8996
"2019-09-23",25.3247
"2019-09-24",25.4007
"2019-09-25",24.365
"2019-09-26",25.9567
"2019-09-27",26.2523
"2019-09-28",25.1016
"2019-09-29",25.4473
"2019-09-30",25.7841
"2019-10-01",25.5457
"2019-10-02",26.4281
"2019-10-03",25.6513
"2019-10-04",26.1912
"2019-10-05",25.661
"2019-10-06",25.1265
"2019-10-07",25.5831
"2019-10-08",25.6388
"2019-10-09",25.586
"2019-10-10",25.8337
"2019-10-11",25.2412
"2019-10-12",25.8111
"2019-10-13",25.9556
"2019-10-14",26.2121
"2019-10-15",25.5511
"2019-10-16",25.1461
"2019-10-17",26.1351
"2019-10-18",26.1
"2019-10-19",25.5177
"2019-10-20",25.1994
"2019-10-21",25.0468
"2019-10-22",25.3018
"2019-10-23",25.9134
"2019-10-24",24.4841
"2019-10-25",25.5679
"2019-10-26",25.8927
"2019-10-27",25.9068
"2019-10-28",25.0363
"2019-10-29",25.0417
"2019-10-30",25.3625
"2019-10-31",25.878
"2019-11-01",26.3778
"2019-11-02",25.5838
"2019-11-03",25.1701
"2019-11-04",25.9599
"2019-11-05",26.124
"2019-11-06",26.8724
"2019-11-07",26.9729
"2019-11-08",26.3384
"2019-11-09",25.5993
"2019-11-10",25.7142
"2019-11-11",26.0129
"2019-11-12",25.9036
"2019-11-13",26.5213
"2019-11-14",26.9576
"2019-11-15",26.1932
"2019-11-16",25.8816
"2019-11-17",26.5382
"2019-11-18",26.1749
"2019-11-19",25.8582
"2019-11-20",25.9712
"2019-11-21",26.3042
"2019-11-22",25.8986
"2019-11-23",25.9639
"2019-11-24",26.0825
"2019-11-25",25.5807
"2019-11-26",26.2589
"2019-11-27",26.59
"2019-11-28",26.0139
"2019-11-29",25.8593
"2019-11-30",25.2321
"2019-12-01",25.9597
"2019-12-02",26.3343
"2019-12-03",26.5467
"2019-12-04",25.3866
"2019-12-05",25.3861
"2019-12-06",26.3904
"2019-12-07",25.3898
"2019-12-08",26.0698
"2019-12-09",25.8037
"2019-12-10",25.7923
"2019-12-11",25.6382
"2019-12-12",25.974
"2019-12-13",26.4249
"2019-12-14",26.2573
"2019-12-15",25.7296
"2019-12-16",25.9499
"2019-12-17",25.714
"2019-12-18",25.7681
"2019-12-19",26.0025
"2019-12-20",24.8213
"2019-12-21",26.4022
"2019-12-22",25.9792
"2019-12-23",26.1135
"2019-12-24",26.2527
"2019-12-25",26.1378
"2019-12-26",26.0324
"2019-12-27",26.5823
"2019-12-28",26.6577
"2019-12-29",26.6971
"2019-12-30",26.7024
"2019-12-31",26.8739
"2020-01-01",26.8853
"2020-01-02",26.5594
"2020-01-03",27.109
"2020-01-04",26.9399
"2020-01-05",26.7803
"2020-01-06",27.1577
"2020-01-07",27.3058
"2020-01-08",26.6517
"2020-01-09",26.8845
"2020-01-10",26.1358
"2020-01-11",27.2544
"2020-01-12",26.819
"2020-01-13",26.499
"2020-01-14",26.0858
"2020-01-15",25.9987
"2020-01-16",26.6333
"2020-01-17",26.4827
"2020-01-18",27.1751
"2020-01-19",27.3261
"2020-01-20",26.8067
"2020-01-21",27.2465
"2020-01-22",26.9982
"2020-01-23",27.4103
"2020-01-24",27.3536
"2020-01-25",27.2433
"2020-01-26",26.8211
"2020-01-27",26.4309
"2020-01-28",25.8314
"2020-01-29",25.9446
"2020-01-30",26.2547
"2020-01-31",26.5061
"2020-02-01",26.9364
"2020-02-02",27.0189
"2020-02-03",26.9239
"2020-02-04",27.0658
"2020-02-05",26.8784
"2020-02-06",26.9648
"2020-02-07",26.6716
"2020-02-08",27.0791
"2020-02-09",26.9779
"2020-02-10",27.3329
"2020-02-11",27.9142
"2020-02-12",28.2048
"2020-02-13",26.817
"2020-02-14",26.3698
"2020-02-15",27.023
"2020-02-16",27.5821
"2020-02-17",27.2136
"2020-02-18",26.5917
"2020-02-19",26.5123
"2020-02-20",27.7974
"2020-02-21",28.5959
"2020-02-22",27.4759
"2020-02-23",27.5489
"2020-02-24",27.5031
"2020-02-25",28.1703
"2020-02-26",28.2423
"2020-02-27",27.9867
"2020-02-28",27.9442
"2020-02-29",27.266
"2020-03-01",28.1126
"2020-03-02",27.6503
"2020-03-03",27.7507
"2020-03-04",27.8115
"2020-03-05",27.6434
"2020-03-06",27.651
"2020-03-07",28.0155
"2020-03-08",28.3038
"2020-03-09",28.7379
"2020-03-10",28.6552
"2020-03-11",28.6133
"2020-03-12",28.6251
"2020-03-13",28.5905
"2020-03-14",28.3502
"2020-03-15",28.2348
"2020-03-16",27.9348
"2020-03-17",27.4294
"2020-03-18",28.8324
"2020-03-19",27.8098
"2020-03-20",27.4742
"2020-03-21",27.5418
"2020-03-22",27.6971
"2020-03-23",28.0666
"2020-03-24",27.9427
"2020-03-25",28.0067
"2020-03-26",28.1734
"2020-03-27",28.2872
"2020-03-28",28.5891
"2020-03-29",28.1915
"2020-03-30",27.7034
"2020-03-31",27.4699
"2020-04-01",27.6559
"2020-04-02",27.7544
"2020-04-03",28.3342
"2020-04-04",27.5029
"2020-04-05",28.6322
"2020-04-06",28.6044
"2020-04-07",28.0093
"2020-04-08",27.9822
"2020-04-09",27.5401
"2020-04-10",27.9074
"2020-04-11",27.8172
"2020-04-12",27.2452
"2020-04-13",27.2012
"2020-04-14",27.0273
"2020-04-15",26.5735
"2020-04-16",27.3074
"2020-04-17",27.7858
"2020-04-18",27.6757
"2020-04-19",27.4934
"2020-04-20",28.1706
"2020-04-21",27.624
"2020-04-22",26.7017
"2020-04-23",26.9692
"2020-04-24",27.1
"2020-04-25",27.5546
"2020-04-26",27.6219
"2020-04-27",27.9412
"2020-04-28",27.5516
"2020-04-29",27.7974
"2020-04-30",27.6304
"2020-05-01",27.5962
"2020-05-02",28.6585
"2020-05-03",27.8284
"2020-05-04",27.3053
"2020-05-05",26.9523
"2020-05-06",26.6272
"2020-05-07",26.9756
"2020-05-08",27.5095
"2020-05-09",28.0415
"2020-05-10",27.2301
"2020-05-11",26.9248
"2020-05-12",27.6736
"2020-05-13",27.7917
"2020-05-14",27.7342
"2020-05-15",27.1182
"2020-05-16",27.9465
"2020-05-17",28.2357
"2020-05-18",27.5778
"2020-05-19",27.6451
"2020-05-20",28.2355
"2020-05-21",26.7774
"2020-05-22",26.8425
"2020-05-23",28.259
"2020-05-24",27.8009
"2020-05-25",28.0088
"2020-05-26",27.4658
"2020-05-27",26.4452
"2020-05-28",26.7505
"2020-05-29",26.9556
"2020-05-30",27.6661
"2020-05-31",27.6275
"2020-06-01",27.5555
"2020-06-02",27.7
"2020-06-03",27.3578
"2020-06-04",27.69
"2020-06-05",27.8414
"2020-06-06",25.8934
"2020-06-07",26.0893
"2020-06-08",27.1735
"2020-06-09",27.7981
"2020-06-10",27.3206
"2020-06-11",26.9571
"2020-06-12",26.8505
"2020-06-13",27.741
"2020-06-14",27.7664
"2020-06-15",27.7617
"2020-06-16",27.046
"2020-06-17",27.3473
"2020-06-18",27.552
"2020-06-19",27.6988
"2020-06-20",27.8863
"2020-06-21",26.7908
"2020-06-22",27.4635
"2020-06-23",27.2591
"2020-06-24",27.1848
"2020-06-25",26.2253
"2020-06-26",26.3868
"2020-06-27",26.9748
"2020-06-28",27.2527
"2020-06-29",26.6252
"2020-06-30",26.8375
"2020-07-01",27.2628
"2020-07-02",27.3932
"2020-07-03",26.9975
"2020-07-04",26.5366
"2020-07-05",27.8134
"2020-07-06",26.5713
"2020-07-07",27.3817
"2020-07-08",26.8185
"2020-07-09",26.3018
"2020-07-10",26.0758
"2020-07-11",25.9125
"2020-07-12",26.7094
"2020-07-13",26.994
"2020-07-14",27.2751
"2020-07-15",26.367
"2020-07-16",25.9132
"2020-07-17",27.2974
"2020-07-18",26.8133
"2020-07-19",27.0497
"2020-07-20",24.9254
"2020-07-21",26.2779
"2020-07-22",26.3451
"2020-07-23",25.5263
"2020-07-24",25.8684
"2020-07-25",25.9166
"2020-07-26",26.3596
"2020-07-27",26.7548
"2020-07-28",26.2505
"2020-07-29",26.363
"2020-07-30",25.8171
"2020-07-31",26.6228
"2020-08-01",26.2747
"2020-08-02",25.8508
"2020-08-03",25.8582
"2020-08-04",26.2746
"2020-08-05",26.055
"2020-08-06",25.363
"2020-08-07",26.0851
"2020-08-08",25.9089
"2020-08-09",25.789
"2020-08-10",26.1729
"2020-08-11",25.846
"2020-08-12",26.4209
"2020-08-13",26.5284
"2020-08-14",26.5543
"2020-08-15",26.4135
"2020-08-16",26.5392
"2020-08-17",26.7695
"2020-08-18",26.8192
"2020-08-19",26.9724
"2020-08-20",27.1163
"2020-08-21",27.1473
"2020-08-22",26.9636
"2020-08-23",26.9683
"2020-08-24",27.0208
"2020-08-25",26.9715
"2020-08-26",26.9322
"2020-08-27",27.2365
"2020-08-28",27.0766
"2020-08-29",26.925
"2020-08-30",27.0718
"2020-08-31",26.2465
"2020-09-01",25.5487
"2020-09-02",24.9057
"2020-09-03",26.1594
"2020-09-04",26.4567
"2020-09-05",25.7315
"2020-09-06",24.9908
"2020-09-07",26.6759
"2020-09-08",26.8079
"2020-09-09",25.8097
"2020-09-10",26.2839
"2020-09-11",26.4524
"2020-09-12",26.0378
"2020-09-13",25.9492
"2020-09-14",25.891
"2020-09-15",26.1472
"2020-09-16",26.4892
"2020-09-17",26.2959
"2020-09-18",25.597
"2020-09-19",26.3602
"2020-09-20",25.6692
"2020-09-21",25.546
"2020-09-22",25.4191
"2020-09-23",26.0122
"2020-09-24",25.7856
"2020-09-25",25.5772
"2020-09-26",26.2577
"2020-09-27",26.7113
"2020-09-28",26.1951
"2020-09-29",25.6819
"2020-09-30",25.5991
"2020-10-01",26.8011
"2020-10-02",27.0485
"2020-10-03",26.7482
"2020-10-04",26.5316
"2020-10-05",26.7595
"2020-10-06",26.5704
"2020-10-07",26.3854
"2020-10-08",26.8211
"2020-10-09",25.6519
"2020-10-10",26.5691
"2020-10-11",25.7549
"2020-10-12",26.3381
"2020-10-13",26.3646
"2020-10-14",25.9796
"2020-10-15",25.9404
"2020-10-16",26.34
"2020-10-17",26.46
"2020-10-18",26.6636
"2020-10-19",26.6853
"2020-10-20",26.6537
"2020-10-21",26.2093
"2020-10-22",26.016
"2020-10-23",26.3479
"2020-10-24",26.4033
"2020-10-25",26.6079
"2020-10-26",26.6414
"2020-10-27",26.3042
"2020-10-28",26.2075
"2020-10-29",26.3357
"2020-10-30",26.6281
"2020-10-31",26.7164
"2020-11-01",27.0222
"2020-11-02",26.914
"2020-11-03",26.8102
"2020-11-04",26.2945
"2020-11-05",26.2036
"2020-11-06",26.1922
"2020-11-07",26.1487
"2020-11-08",25.7304
"2020-11-09",26.0643
"2020-11-10",26.2473
"2020-11-11",26.4158
"2020-11-12",26.5108
"2020-11-13",26.37
"2020-11-14",26.7375
"2020-11-15",26.5219
"2020-11-16",25.8101
"2020-11-17",26.0554
"2020-11-18",26.2258
"2020-11-19",26.3855
"2020-11-20",25.9178
"2020-11-21",25.9685
"2020-11-22",26.107
"2020-11-23",26.3311
"2020-11-24",26.4353
"2020-11-25",26.359
"2020-11-26",26.5456
"2020-11-27",26.0235
"2020-11-28",26.6571
"2020-11-29",27.0952
"2020-11-30",26.7924
"2020-12-01",26.5907
"2020-12-02",25.6196
"2020-12-03",26.4037
"2020-12-04",26.3401
"2020-12-05",26.1566
"2020-12-06",26.274
"2020-12-07",26.9996
"2020-12-08",26.3884
"2020-12-09",26.5404
"2020-12-10",25.6277
"2020-12-11",26.3467
"2020-12-12",25.8495
"2020-12-13",25.8444
"2020-12-14",25.8309
"2020-12-15",26.1333
"2020-12-16",26.1715
"2020-12-17",26.2892
"2020-12-18",25.9849
"2020-12-19",25.9701
"2020-12-20",25.3222
"2020-12-21",25.3915
"2020-12-22",24.9973
"2020-12-23",25.8752
"2020-12-24",26.0471
"2020-12-25",26.0474
"2020-12-26",25.8119
"2020-12-27",25.3146
"2020-12-28",25.8484
"2020-12-29",26.063
"2020-12-30",26.6571
"2020-12-31",25.4087
"2021-01-01",24.9759
"2021-01-02",25.9175
"2021-01-03",26.0561
"2021-01-04",25.5482
"2021-01-05",25.6888
"2021-01-06",25.5827
"2021-01-07",26.3133
"2021-01-08",25.8297
"2021-01-09",25.1285
"2021-01-10",25.2579
"2021-01-11",25.3167
"2021-01-12",25.8429
"2021-01-13",25.3197
"2021-01-14",25.8023
"2021-01-15",25.011
"2021-01-16",25.5805
"2021-01-17",25.643
"2021-01-18",25.4088
"2021-01-19",25.975
"2021-01-20",26.8213
"2021-01-21",26.5651
"2021-01-22",26.436
"2021-01-23",25.9362
"2021-01-24",26.322
"2021-01-25",26.2367
"2021-01-26",25.3739
"2021-01-27",25.7706
"2021-01-28",26.3471
"2021-01-29",26.2894
"2021-01-30",25.9974
"2021-01-31",25.5754
"2021-02-01",26.191
"2021-02-02",26.5584
"2021-02-03",25.6521
"2021-02-04",25.9773
"2021-02-05",26.2215
"2021-02-06",25.8523
"2021-02-07",25.9499
"2021-02-08",26.0766
"2021-02-09",26.6344
"2021-02-10",26.1906
"2021-02-11",25.9181
"2021-02-12",26.3654
"2021-02-13",26.7225
"2021-02-14",26.7296
"2021-02-15",26.5167
"2021-02-16",26.322
"2021-02-17",26.5009
"2021-02-18",26.4339
"2021-02-19",26.6783
"2021-02-20",26.7855
"2021-02-21",26.383
"2021-02-22",26.4682
"2021-02-23",26.4917
"2021-02-24",26.4731
"2021-02-25",26.5737
"2021-02-26",26.5228
"2021-02-27",26.297
"2021-02-28",26.9539
"2021-03-01",25.7056
"2021-03-02",26.3264
"2021-03-03",26.5056
"2021-03-04",27.0767
"2021-03-05",26.8581
"2021-03-06",26.292
"2021-03-07",26.6841
"2021-03-08",25.989
"2021-03-09",26.5446
"2021-03-10",25.8488
"2021-03-11",25.9822
"2021-03-12",27.0905
"2021-03-13",27.2569
"2021-03-14",26.8906
"2021-03-15",27.3383
"2021-03-16",26.9132
"2021-03-17",26.9919
"2021-03-18",26.276
"2021-03-19",25.7303
"2021-03-20",26.4595
"2021-03-21",25.9145
"2021-03-22",26.4982
"2021-03-23",26.8921
"2021-03-24",25.7628
"2021-03-25",25.799
"2021-03-26",26.9792
"2021-03-27",26.7259
"2021-03-28",25.5419
"2021-03-29",26.087
"2021-03-30",27.3379
"2021-03-31",27.7522
"2021-04-01",27.7305
"2021-04-02",27.8161
"2021-04-03",27.5186
"2021-04-04",27.1996
"2021-04-05",27.5758
"2021-04-06",27.1988
"2021-04-07",26.5875
"2021-04-08",26.7077
"2021-04-09",27.1424
"2021-04-10",27.0738
"2021-04-11",27.0931
"2021-04-12",26.803
"2021-04-13",26.7785
"2021-04-14",26.5452
"2021-04-15",26.3932
"2021-04-16",26.6783
"2021-04-17",27.0245
"2021-04-18",26.982
"2021-04-19",27.5501
"2021-04-20",27.3837
"2021-04-21",26.9727
"2021-04-22",27.4062
"2021-04-23",26.5944
"2021-04-24",27.3191
"2021-04-25",27.3581
"2021-04-26",27.9874
"2021-04-27",27.8692
"2021-04-28",27.1159
"2021-04-29",27.4777
"2021-04-30",26.9446
"2021-05-01",27.0154
"2021-05-02",27.1179
"2021-05-03",26.4522
"2021-05-04",26.4952
"2021-05-05",27.1188
"2021-05-06",26.7227
"2021-05-07",26.7555
"2021-05-08",27.1374
"2021-05-09",27.3691
"2021-05-10",26.9872
"2021-05-11",27.7263
"2021-05-12",26.7403
"2021-05-13",26.2636
"2021-05-14",27.1336
"2021-05-15",27.8836
"2021-05-16",28.0795
"2021-05-17",28.3406
"2021-05-18",28.2062
"2021-05-19",27.7525
"2021-05-20",26.9703
"2021-05-21",25.9196
"2021-05-22",27.1208
"2021-05-23",26.3388
"2021-05-24",26.3989
"2021-05-25",26.683
"2021-05-26",27.0025
"2021-05-27",27.2396
"2021-05-28",27.6071
"2021-05-29",27.3959
"2021-05-30",27.7616
"2021-05-31",27.6197
"2021-06-01",27.6397
"2021-06-02",27.0944
"2021-06-03",26.0134
"2021-06-04",26.2461
"2021-06-05",26.4197
"2021-06-06",26.8958
"2021-06-07",26.6068
"2021-06-08",25.7616
"2021-06-09",26.4411
"2021-06-10",27.3814
"2021-06-11",27.4303
"2021-06-12",26.8926
"2021-06-13",26.0532
"2021-06-14",26.7945
"2021-06-15",27.388
"2021-06-16",27.1829
"2021-06-17",27.3251
"2021-06-18",27.4199
"2021-06-19",27.6461
"2021-06-20",27.4463
"2021-06-21",27.3719
"2021-06-22",26.4766
"2021-06-23",26.3012
"2021-06-24",26.5224
"2021-06-25",26.9381
"2021-06-26",26.2051
"2021-06-27",26.1914
"2021-06-28",26.5641
"2021-06-29",26.4489
"2021-06-30",26.6883
"2021-07-01",25.7277
"2021-07-02",26.6093
"2021-07-03",26.3872
"2021-07-04",26.0342
"2021-07-05",27.0091
"2021-07-06",26.5449
"2021-07-07",26.2832
"2021-07-08",26.709
"2021-07-09",25.6168
"2021-07-10",26.4428
"2021-07-11",26.52
"2021-07-12",26.5279
"2021-07-13",27.1433
"2021-07-14",26.9289
"2021-07-15",26.7123
"2021-07-16",26.837
"2021-07-17",26.899
"2021-07-18",27.0358
"2021-07-19",27.1769
"2021-07-20",27.2204
"2021-07-21",27.1775
"2021-07-22",26.9226
"2021-07-23",26.05
"2021-07-24",25.745
"2021-07-25",25.9767
"2021-07-26",25.5268
"2021-07-27",26.6518
"2021-07-28",26.3328
"2021-07-29",27.1275
"2021-07-30",27.3509
"2021-07-31",27.1189
"2021-08-01",26.6905
"2021-08-02",26.6006
"2021-08-03",26.8813
"2021-08-04",26.6398
"2021-08-05",26.4868
"2021-08-06",26.064
"2021-08-07",26.3892
"2021-08-08",25.5633
"2021-08-09",25.8385
"2021-08-10",26.4643
"2021-08-11",26.1202
"2021-08-12",26.0244
"2021-08-13",26.4256
"2021-08-14",26.6313
"2021-08-15",26.285
"2021-08-16",26.403
"2021-08-17",26.1396
"2021-08-18",25.9218
"2021-08-19",26.436
"2021-08-20",26.7326
"2021-08-21",25.8613
"2021-08-22",25.8439
"2021-08-23",25.9884
"2021-08-24",25.8978
"2021-08-25",25.6095
"2021-08-26",25.4448
"2021-08-27",26.4287
"2021-08-28",25.8698
"2021-08-29",25.404
"2021-08-30",26.2658
"2021-08-31",26.7663
"2021-09-01",26.2247
"2021-09-02",25.8506
"2021-09-03",25.9819
"2021-09-04",25.6072
"2021-09-05",25.7846
"2021-09-06",26.34
"2021-09-07",26.2164
"2021-09-08",26.4077
"2021-09-09",26.919
"2021-09-10",26.6962
"2021-09-11",26.969
"2021-09-12",27.0231
"2021-09-13",26.5235
"2021-09-14",26.4775
"2021-09-15",26.1968
"2021-09-16",26.0903
"2021-09-17",26.5479
"2021-09-18",26.6041
"2021-09-19",27.0228
"2021-09-20",26.2011
"2021-09-21",25.9471
"2021-09-22",26.7896
"2021-09-23",26.6876
"2021-09-24",26.6038
"2021-09-25",26.9181
"2021-09-26",25.6169
"2021-09-27",26.7063
"2021-09-28",25.6402
"2021-09-29",27.0619
"2021-09-30",26.6251
"2021-10-01",24.7845
"2021-10-02",25.6113
"2021-10-03",26.4324
"2021-10-04",25.6034
"2021-10-05",25.0323
"2021-10-06",26.4266
"2021-10-07",26.9497
"2021-10-08",27.043
"2021-10-09",27.1733
"2021-10-10",26.7601
"2021-10-11",26.171
"2021-10-12",26.0933
"2021-10-13",26.9429
"2021-10-14",27.2479
"2021-10-15",26.6726
"2021-10-16",26.4581
