,"(mm) Precipitation (CHIRPS) at Colombo, 2007-01-01 to 2025-12-31"
1/4/2021,10.8905
1/5/2021,3.5503
1/6/2021,3.5917
1/7/2021,9.0518
1/8/2021,10.6761
1/9/2021,12.4448
1/10/2021,15.5837
1/11/2021,8.5403
1/12/2021,7.6061
1/13/2021,5.0855
1/14/2021,4.2538
1/15/2021,8.0408
1/16/2021,9.4
1/17/2021,2.4354
1/18/2021,4.7799
1/19/2021,0
1/20/2021,3.7769
1/21/2021,2.7756
1/22/2021,0
1/23/2021,0
1/24/2021,0
1/25/2021,0
1/26/2021,0
1/27/2021,0
1/28/2021,0
1/29/2021,4.6441
1/30/2021,4.4466
1/31/2021,6.6392
2/1/2021,1.9299
2/2/2021,0.756
2/3/2021,6.4181
2/4/2021,0
2/5/2021,0
2/6/2021,8.2645
2/7/2021,1.5984
2/8/2021,3.964
2/9/2021,0
2/10/2021,0.1987
2/11/2021,0
2/12/2021,0
2/13/2021,0
2/14/2021,0
2/15/2021,0
2/16/2021,0
2/17/2021,0
2/18/2021,0
2/19/2021,0
2/20/2021,0
2/21/2021,0
2/22/2021,20.6412
2/23/2021,6.1581
2/24/2021,8.0219
2/25/2021,0
2/26/2021,1.5395
2/27/2021,0
2/28/2021,0
3/1/2021,0
3/2/2021,0
3/3/2021,0
3/4/2021,0
3/5/2021,0.0465
3/6/2021,16.5687
3/7/2021,8.608
3/8/2021,16.1248
3/9/2021,3.0651
3/10/2021,9.4134
3/11/2021,5.8781
3/12/2021,0.7246
3/13/2021,12.1929
3/14/2021,17.368
3/15/2021,0
3/16/2021,2.1932
3/17/2021,10.5476
3/18/2021,10.3602
3/19/2021,0.1057
3/20/2021,2.8661
3/21/2021,5.5469
3/22/2021,4.7287
3/23/2021,2.352
3/24/2021,5.7739
3/25/2021,3.6459
3/26/2021,23.6373
3/27/2021,25.8762
3/28/2021,14.6778
3/29/2021,8.6667
3/30/2021,0
3/31/2021,0
4/1/2021,0.247
4/2/2021,1.3367
4/3/2021,0
4/4/2021,0
4/5/2021,0
4/6/2021,10.2014
4/7/2021,2.3522
4/8/2021,0.1314
4/9/2021,0.2148
4/10/2021,0
4/11/2021,7.8
4/12/2021,15.7895
4/13/2021,0.7018
4/14/2021,15.938
4/15/2021,5.3498
4/16/2021,8.5044
4/17/2021,14.5349
4/18/2021,0
4/19/2021,0
4/20/2021,8.0356
4/21/2021,15.5912
4/22/2021,14.0655
4/23/2021,14.8712
4/24/2021,19.6026
4/25/2021,18.8231
4/26/2021,0.9187
4/27/2021,0
4/28/2021,0
4/29/2021,12.7408
4/30/2021,18.6629
5/1/2021,17.6331
5/2/2021,21.6495
5/3/2021,30.2403
5/4/2021,11.4734
5/5/2021,0.6653
5/6/2021,22.6849
5/7/2021,13.862
5/8/2021,16.1033
5/9/2021,20.9604
5/10/2021,14.6323
5/11/2021,0.2936
5/12/2021,37.3857
5/13/2021,86.9046
5/14/2021,22.057
5/15/2021,4.113
5/16/2021,0
5/17/2021,1.0268
5/18/2021,6.8639
5/19/2021,11.5379
5/20/2021,26.002
5/21/2021,32.9843
5/22/2021,10.9433
5/23/2021,41.0063
5/24/2021,57.0986
5/25/2021,37.3337
5/26/2021,49.2579
5/27/2021,0
5/28/2021,0
5/29/2021,0
5/30/2021,0
5/31/2021,2.6694
6/1/2021,0
6/2/2021,26.7343
6/3/2021,83.7001
6/4/2021,57.0291
6/5/2021,42.4397
6/6/2021,0.6299
6/7/2021,1.0527
6/8/2021,44.634
6/9/2021,22.2679
6/10/2021,0
6/11/2021,0
6/12/2021,1.78
6/13/2021,100.0807
6/14/2021,0
6/15/2021,0
6/16/2021,0
6/17/2021,0
6/18/2021,0
6/19/2021,0
6/20/2021,0
6/21/2021,0
6/22/2021,19.9892
6/23/2021,5.7101
6/24/2021,11.9062
6/25/2021,0
6/26/2021,0.0634
6/27/2021,1.3026
6/28/2021,0
6/29/2021,0
6/30/2021,0
7/1/2021,11.9761
7/2/2021,0
7/3/2021,9.7497
7/4/2021,20.0847
7/5/2021,13.1212
7/6/2021,10.1376
7/7/2021,20.2808
7/8/2021,21.0004
7/9/2021,60.485
7/10/2021,7.474
7/11/2021,5.3054
7/12/2021,0
7/13/2021,0
7/14/2021,1.3036
7/15/2021,0.9426
7/16/2021,4.9415
7/17/2021,6.1598
7/18/2021,9.7949
7/19/2021,0
7/20/2021,0
7/21/2021,0
7/22/2021,3.4974
7/23/2021,14.9023
7/24/2021,21.28
7/25/2021,17.53
7/26/2021,50.7882
7/27/2021,0
7/28/2021,0
7/29/2021,0
7/30/2021,0
7/31/2021,0
8/1/2021,0
8/2/2021,1.9103
8/3/2021,0
8/4/2021,0
8/5/2021,0.0185
8/6/2021,7.9686
8/7/2021,22.6935
8/8/2021,15.8037
8/9/2021,2.6913
8/10/2021,0
8/11/2021,15.5662
8/12/2021,11.2123
8/13/2021,11.121
8/14/2021,5.3162
8/15/2021,0.4636
8/16/2021,1.4075
8/17/2021,7.6613
8/18/2021,0.1777
8/19/2021,0
8/20/2021,5.1117
8/21/2021,13.7952
8/22/2021,16.9069
8/23/2021,3.9961
8/24/2021,0
8/25/2021,8.5338
8/26/2021,45.9691
8/27/2021,9.4488
8/28/2021,33.9891
8/29/2021,17.6665
8/30/2021,0
8/31/2021,0
9/1/2021,22.0871
9/2/2021,23.8077
9/3/2021,18.1062
9/4/2021,11.7749
9/5/2021,0
9/6/2021,6.7747
9/7/2021,0
9/8/2021,0
9/9/2021,0.0154
9/10/2021,0
9/11/2021,0
9/12/2021,0.8033
9/13/2021,15.308
9/14/2021,0
9/15/2021,75.7457
9/16/2021,20.6882
9/17/2021,20.3244
9/18/2021,8.9495
9/19/2021,6.9092
9/20/2021,20.6436
9/21/2021,21.3127
9/22/2021,10.9969
9/23/2021,17.3162
9/24/2021,20.5965
9/25/2021,37.1092
9/26/2021,19.8308
9/27/2021,4.2908
9/28/2021,23.5599
9/29/2021,0
9/30/2021,39.7976
10/1/2021,37.9004
10/2/2021,2.177
10/3/2021,6.159
10/4/2021,36.7572
10/5/2021,36.241
10/6/2021,0.8358
10/7/2021,0
10/8/2021,0
10/9/2021,29.0309
10/10/2021,29.3672
10/11/2021,4.9242
10/12/2021,4.7712
10/13/2021,0
10/14/2021,0
10/15/2021,0
10/16/2021,0
10/17/2021,1.1852
10/18/2021,0
10/19/2021,33.422
10/20/2021,33.2733
10/21/2021,17.5644
10/22/2021,18.4377
10/23/2021,0
10/24/2021,27.3997
10/25/2021,29.3621
10/26/2021,26.4852
10/27/2021,3.3733
10/28/2021,25.186
10/29/2021,26.5525
10/30/2021,43.0511
10/31/2021,32.2146
11/1/2021,23.7911
11/2/2021,12.8253
11/3/2021,18.832
11/4/2021,14.5201
11/5/2021,18.6553
11/6/2021,61.793
11/7/2021,31.7101
11/8/2021,29.5866
11/9/2021,14.13
11/10/2021,0
11/11/2021,0
11/12/2021,0.0931
11/13/2021,2.9027
11/14/2021,16.6544
11/15/2021,25.599
11/16/2021,2.2437
11/17/2021,29.8171
11/18/2021,0
11/19/2021,24.9619
11/20/2021,0
11/21/2021,0
11/22/2021,0
11/23/2021,25.8299
11/24/2021,32.3811
11/25/2021,18.9073
11/26/2021,20.0895
11/27/2021,30.8664
11/28/2021,16.1151
11/29/2021,8.9317
11/30/2021,19.1927
12/1/2021,4.2307
12/2/2021,0.3891
12/3/2021,19.6314
12/4/2021,11.1975
12/5/2021,13.3152
12/6/2021,8.1651
12/7/2021,0
12/8/2021,15.2827
12/9/2021,12.6486
12/10/2021,0.6795
12/11/2021,2.2168
12/12/2021,12.995
12/13/2021,11.913
12/14/2021,3.3039
12/15/2021,4.6047
12/16/2021,4.0193
12/17/2021,2.6371
12/18/2021,6.5785
12/19/2021,0
12/20/2021,0
12/21/2021,0
12/22/2021,0
12/23/2021,0
12/24/2021,0
12/25/2021,0
12/26/2021,0
12/27/2021,0
12/28/2021,0
12/29/2021,0
12/30/2021,0.0575
12/31/2021,2.3233
1/1/2022,3.7737
1/2/2022,0
1/3/2022,1.7643
1/4/2022,0.4583
1/5/2022,8.5614
1/6/2022,0
1/7/2022,2.6927
1/8/2022,11.9544
1/9/2022,5.568
1/10/2022,0
1/11/2022,0
1/12/2022,3.7312
1/13/2022,0
1/14/2022,0
1/15/2022,0
1/16/2022,15.7103
1/17/2022,0
1/18/2022,0
1/19/2022,0
1/20/2022,0
1/21/2022,0
1/22/2022,0
1/23/2022,0
1/24/2022,0
1/25/2022,0
1/26/2022,0
1/27/2022,0
1/28/2022,0
1/29/2022,0
1/30/2022,0
1/31/2022,6.848
2/1/2022,0
2/2/2022,0
2/3/2022,0
2/4/2022,0.1145
2/5/2022,0
2/6/2022,0
2/7/2022,0.5542
2/8/2022,3.4497
2/9/2022,0
2/10/2022,5.6029
2/11/2022,21.1287
2/12/2022,15.727
2/13/2022,9.5641
2/14/2022,4.4451
2/15/2022,0.2562
2/16/2022,0
2/17/2022,0
2/18/2022,0
2/19/2022,8.1134
2/20/2022,0
2/21/2022,0
2/22/2022,0
2/23/2022,20.0856
2/24/2022,14.229
2/25/2022,1.8512
2/26/2022,8.8826
2/27/2022,4.3902
2/28/2022,0
3/1/2022,0
3/2/2022,0.4974
3/3/2022,1.3259
3/4/2022,1.9723
3/5/2022,0.1758
3/6/2022,4.4064
3/7/2022,9.5885
3/8/2022,11.6577
3/9/2022,3.3758
3/10/2022,0.0446
3/11/2022,4.227
3/12/2022,7.9617
3/13/2022,0.5137
3/14/2022,0
3/15/2022,0.262
3/16/2022,2.4542
3/17/2022,6.687
3/18/2022,6.4587
3/19/2022,3.8088
3/20/2022,0
3/21/2022,0
3/22/2022,0
3/23/2022,1.9912
3/24/2022,0
3/25/2022,0
3/26/2022,4.9774
3/27/2022,0
3/28/2022,7.1643
3/29/2022,24.9613
3/30/2022,12.8842
3/31/2022,13.0252
4/1/2022,2.2855
4/2/2022,12.4063
4/3/2022,12.5445
4/4/2022,8.8751
4/5/2022,13.8268
4/6/2022,20.9425
4/7/2022,32.3811
4/8/2022,25.254
4/9/2022,19.6569
4/10/2022,57.6607
4/11/2022,24.4872
4/12/2022,18.5544
4/13/2022,1.4265
4/14/2022,0
4/15/2022,0
4/16/2022,0
4/17/2022,6.5094
4/18/2022,0
4/19/2022,17.0691
4/20/2022,9.4661
4/21/2022,13.1284
4/22/2022,18.7737
4/23/2022,6.3891
4/24/2022,23.1507
4/25/2022,15.5551
4/26/2022,15.8101
4/27/2022,29.4961
4/28/2022,21.3021
4/29/2022,8.0567
4/30/2022,8.7612
5/1/2022,13.7778
5/2/2022,12.4453
5/3/2022,2.3854
5/4/2022,7.5254
5/5/2022,7.088
5/6/2022,8.698
5/7/2022,0
5/8/2022,11.7709
5/9/2022,17.5942
5/10/2022,17.642
5/11/2022,2.8568
5/12/2022,20.9623
5/13/2022,103.1079
5/14/2022,56.092
5/15/2022,0
5/16/2022,0
5/17/2022,3.1333
5/18/2022,0.0213
5/19/2022,0.061
5/20/2022,0
5/21/2022,0
5/22/2022,0
5/23/2022,2.308
5/24/2022,37.7039
5/25/2022,0.163
5/26/2022,23.1447
5/27/2022,14.2151
5/28/2022,14.7519
5/29/2022,38.5991
5/30/2022,24.4079
5/31/2022,50.5843
6/1/2022,2.5489
6/2/2022,1.5342
6/3/2022,3.1348
6/4/2022,5.153
6/5/2022,4.4417
6/6/2022,5.042
6/7/2022,7.0092
6/8/2022,0
6/9/2022,2.2323
6/10/2022,0
6/11/2022,29.8815
6/12/2022,4.6268
6/13/2022,18.5544
6/14/2022,8.8658
6/15/2022,15.3993
6/16/2022,17.9875
6/17/2022,10.877
6/18/2022,10.6823
6/19/2022,10.2966
6/20/2022,14.2578
6/21/2022,10.7341
6/22/2022,0.1124
6/23/2022,0
6/24/2022,30.8469
6/25/2022,1.8615
6/26/2022,0.2409
6/27/2022,5.1373
6/28/2022,0
6/29/2022,0
6/30/2022,0
7/1/2022,0
7/2/2022,12.7292
7/3/2022,15.8181
7/4/2022,0
7/5/2022,0
7/6/2022,0
7/7/2022,1.7212
7/8/2022,0
7/9/2022,0
7/10/2022,4.5846
7/11/2022,0.1698
7/12/2022,0
7/13/2022,0
7/14/2022,0
7/15/2022,0
7/16/2022,3.7815
7/17/2022,7.197
7/18/2022,11.0564
7/19/2022,12.4259
7/20/2022,3.0499
7/21/2022,12.0877
7/22/2022,9.2874
7/23/2022,0
7/24/2022,2.591
7/25/2022,17.5478
7/26/2022,18.688
7/27/2022,20.6231
7/28/2022,22.2651
7/29/2022,4.5025
7/30/2022,20.1658
7/31/2022,24.403
8/1/2022,45.9916
8/2/2022,2.9747
8/3/2022,19.638
8/4/2022,5.7361
8/5/2022,10.3733
8/6/2022,2.4145
8/7/2022,0
8/8/2022,0
8/9/2022,0
8/10/2022,0
8/11/2022,0
8/12/2022,0.5449
8/13/2022,0
8/14/2022,1.4397
8/15/2022,0.1886
8/16/2022,0
8/17/2022,1.2798
8/18/2022,4.3722
8/19/2022,3.1657
8/20/2022,0.4632
8/21/2022,0.1735
8/22/2022,3.0866
8/23/2022,0
8/24/2022,1.2596
8/25/2022,25.8879
8/26/2022,53.6878
8/27/2022,1.993
8/28/2022,0
8/29/2022,2.7
8/30/2022,69.002
8/31/2022,50.3626
9/1/2022,14.9127
9/2/2022,0
9/3/2022,0
9/4/2022,68.0412
9/5/2022,82.221
9/6/2022,0
9/7/2022,1.2833
9/8/2022,12.4613
9/9/2022,12.5983
9/10/2022,0
9/11/2022,0
9/12/2022,0
9/13/2022,0
9/14/2022,0
9/15/2022,0.1193
9/16/2022,0
9/17/2022,0
9/18/2022,4.3108
9/19/2022,0
9/20/2022,0.7414
9/21/2022,0
9/22/2022,0
9/23/2022,9.1076
9/24/2022,0
9/25/2022,4.6539
9/26/2022,5.9425
9/27/2022,5.5735
9/28/2022,5.0998
9/29/2022,6.8185
9/30/2022,9.3318
10/1/2022,7.6871
10/2/2022,0
10/3/2022,4.193
10/4/2022,4.5159
10/5/2022,0
10/6/2022,1.4623
10/7/2022,11.7667
10/8/2022,0.0636
10/9/2022,13.0105
10/10/2022,1.5692
10/11/2022,19.4089
10/12/2022,39.7195
10/13/2022,45.2232
10/14/2022,61.8497
10/15/2022,23.5807
10/16/2022,18.6436
10/17/2022,16.7491
10/18/2022,19.3874
10/19/2022,7.0437
10/20/2022,58.4678
10/21/2022,20.2608
10/22/2022,33.3818
10/23/2022,44.2851
10/24/2022,9.6794
10/25/2022,34.5561
10/26/2022,16.6434
10/27/2022,0.0548
10/28/2022,0
10/29/2022,11.332
10/30/2022,12.1475
10/31/2022,28.9584
11/1/2022,23.8732
11/2/2022,0.5757
11/3/2022,18.1898
11/4/2022,28.4615
11/5/2022,19.9974
11/6/2022,5.4838
11/7/2022,14.4006
11/8/2022,15.8039
11/9/2022,13.517
11/10/2022,8.0892
11/11/2022,7.0141
11/12/2022,32.9491
11/13/2022,30.4046
11/14/2022,17.5736
11/15/2022,22.6301
11/16/2022,11.0117
11/17/2022,0
11/18/2022,0
11/19/2022,0.3725
11/20/2022,0.3498
11/21/2022,0
11/22/2022,0
11/23/2022,0
11/24/2022,0
11/25/2022,0
11/26/2022,9.2321
11/27/2022,1.9161
11/28/2022,0.3365
11/29/2022,37.4447
11/30/2022,0
12/1/2022,3.7982
12/2/2022,22.0455
12/3/2022,13.4431
12/4/2022,17.6133
12/5/2022,11.5549
12/6/2022,2.3038
12/7/2022,3.9067
12/8/2022,16.1758
12/9/2022,13.004
12/10/2022,14.785
12/11/2022,15.5905
12/12/2022,2.3652
12/13/2022,4.1809
12/14/2022,5.6767
12/15/2022,0.0308
12/16/2022,0.5219
12/17/2022,0.5989
12/18/2022,2.9423
12/19/2022,2.6931
12/20/2022,19.6987
12/21/2022,11.8001
12/22/2022,14.1544
12/23/2022,3.6998
12/24/2022,0.0933
12/25/2022,45.4948
12/26/2022,16.2905
12/27/2022,0
12/28/2022,0
12/29/2022,0
12/30/2022,0
12/31/2022,2.1521
1/1/2023,0
1/2/2023,0
1/3/2023,0
1/4/2023,0
1/5/2023,0
1/6/2023,13.3907
1/7/2023,17.2563
1/8/2023,0.0633
1/9/2023,0
1/10/2023,0
1/11/2023,0
1/12/2023,0
1/13/2023,0
1/14/2023,1.2698
1/15/2023,4.2677
1/16/2023,5.8999
1/17/2023,12.2359
1/18/2023,0.7191
1/19/2023,2.7408
1/20/2023,0.371
1/21/2023,11.4042
1/22/2023,5.5738
1/23/2023,0.7939
1/24/2023,4.9533
1/25/2023,1.4027
1/26/2023,2.8329
1/27/2023,2.1447
1/28/2023,0.3246
1/29/2023,0
1/30/2023,0.0228
1/31/2023,6.7291
2/1/2023,2.7866
2/2/2023,14.0127
2/3/2023,23.4943
2/4/2023,4.5445
2/5/2023,0.0941
2/6/2023,6.2483
2/7/2023,3.2611
2/8/2023,0.3153
2/9/2023,0.2913
2/10/2023,0.4491
2/11/2023,2.2599
2/12/2023,0
2/13/2023,0
2/14/2023,0
2/15/2023,0
2/16/2023,0
2/17/2023,0
2/18/2023,2.0775
2/19/2023,9.2052
2/20/2023,16.9537
2/21/2023,0
2/22/2023,0
2/23/2023,0
2/24/2023,18.4157
2/25/2023,9.4986
2/26/2023,0
2/27/2023,0.3549
2/28/2023,4.4798
3/1/2023,0
3/2/2023,7.9914
3/3/2023,7.426
3/4/2023,9.9132
3/5/2023,0.038
3/6/2023,8.4979
3/7/2023,0
3/8/2023,0
3/9/2023,0
3/10/2023,39.8613
3/11/2023,4.2207
3/12/2023,24.8565
3/13/2023,2.2193
3/14/2023,0
3/15/2023,2.9403
3/16/2023,21.6485
3/17/2023,0
3/18/2023,12.5802
3/19/2023,1.8917
3/20/2023,20.6358
3/21/2023,11.8269
3/22/2023,11.3167
3/23/2023,17.2894
3/24/2023,22.0249
3/25/2023,5.281
3/26/2023,22.3727
3/27/2023,6.3023
3/28/2023,13.5502
3/29/2023,6.6707
3/30/2023,13.5502
3/31/2023,13.574
4/1/2023,16.7603
4/2/2023,16.779
4/3/2023,17.4946
4/4/2023,12.428
4/5/2023,17.4051
4/6/2023,12.6036
4/7/2023,25.0314
4/8/2023,8.7707
4/9/2023,0
4/10/2023,11.1886
4/11/2023,0
4/12/2023,0
4/13/2023,5.3632
4/14/2023,12.6199
4/15/2023,10.6968
4/16/2023,1.0995
4/17/2023,0
4/18/2023,0
4/19/2023,0
4/20/2023,0.0014
4/21/2023,0.8988
4/22/2023,0.2855
4/23/2023,2.8242
4/24/2023,9.8237
4/25/2023,13.037
4/26/2023,20.9664
4/27/2023,11.8407
4/28/2023,20.8299
4/29/2023,21.8701
4/30/2023,15.1292
5/1/2023,48.4351
5/2/2023,45.059
5/3/2023,29.5731
5/4/2023,65.171
5/5/2023,41.6444
5/6/2023,21.1109
5/7/2023,20.3694
5/8/2023,67.2931
5/9/2023,31.4493
5/10/2023,11.5923
5/11/2023,39.2142
5/12/2023,0
5/13/2023,1.3117
5/14/2023,24.7835
5/15/2023,0
5/16/2023,0
5/17/2023,13.9688
5/18/2023,1.0329
5/19/2023,21.8857
5/20/2023,24.0619
5/21/2023,29.6629
5/22/2023,0
5/23/2023,8.6093
5/24/2023,0
5/25/2023,0
5/26/2023,0
5/27/2023,0
5/28/2023,0
5/29/2023,18.4671
5/30/2023,26.6044
5/31/2023,33.5104
6/1/2023,70.5328
6/2/2023,0
6/3/2023,23.6407
6/4/2023,24.0792
6/5/2023,34.6211
6/6/2023,0.2368
6/7/2023,37.3698
6/8/2023,26.2225
6/9/2023,0
6/10/2023,4.6346
6/11/2023,33.7458
6/12/2023,48.3633
6/13/2023,40.0388
6/14/2023,0
6/15/2023,0
6/16/2023,0
6/17/2023,19.7868
6/18/2023,1.7796
6/19/2023,10.4407
6/20/2023,11.2119
6/21/2023,39.8725
6/22/2023,1.2342
6/23/2023,9.5519
6/24/2023,0
6/25/2023,0
6/26/2023,4.8502
6/27/2023,50.0683
6/28/2023,22.4255
6/29/2023,46.5417
6/30/2023,0
7/1/2023,16.222
7/2/2023,46.7631
7/3/2023,0.3104
7/4/2023,6.1609
7/5/2023,15.2682
7/6/2023,0
7/7/2023,0.3163
7/8/2023,0
7/9/2023,11.6591
7/10/2023,19.5425
7/11/2023,12.8102
7/12/2023,0
7/13/2023,0
7/14/2023,0
7/15/2023,0
7/16/2023,14.3982
7/17/2023,0
7/18/2023,0.1868
7/19/2023,0
7/20/2023,0
7/21/2023,0
7/22/2023,0
7/23/2023,14.3889
7/24/2023,7.3654
7/25/2023,5.5849
7/26/2023,0.6162
7/27/2023,0
7/28/2023,0
7/29/2023,0
7/30/2023,0
7/31/2023,0
8/1/2023,0
8/2/2023,0
8/3/2023,0
8/4/2023,0
8/5/2023,0.9297
8/6/2023,2.8853
8/7/2023,0
8/8/2023,0
8/9/2023,11.0521
8/10/2023,6.7034
8/11/2023,10.5527
8/12/2023,1.7971
8/13/2023,0
8/14/2023,0
8/15/2023,0
8/16/2023,0
8/17/2023,0
8/18/2023,0.0368
8/19/2023,0
8/20/2023,0
8/21/2023,0
8/22/2023,6.1909
8/23/2023,5.0597
8/24/2023,0
8/25/2023,0
8/26/2023,0
8/27/2023,0
8/28/2023,0
8/29/2023,28.5372
8/30/2023,67.2441
8/31/2023,27.0313
9/1/2023,22.9623
9/2/2023,48.5582
9/3/2023,53.6044
9/4/2023,10.9453
9/5/2023,32.9043
9/6/2023,53.545
9/7/2023,36.4185
9/8/2023,0
9/9/2023,0
9/10/2023,0.6063
9/11/2023,0.7042
9/12/2023,13.1759
9/13/2023,32.5458
9/14/2023,4.5156
9/15/2023,0
9/16/2023,0.0069
9/17/2023,18.1645
9/18/2023,0.563
9/19/2023,25.33
9/20/2023,7.46
9/21/2023,8.603
9/22/2023,10.3002
9/23/2023,0.4474
9/24/2023,5.9699
9/25/2023,11.8728
9/26/2023,10.9547
9/27/2023,48.3161
9/28/2023,55.1107
9/29/2023,79.499
9/30/2023,0.2008
10/1/2023,24.1014
10/2/2023,27.1123
10/3/2023,7.5348
10/4/2023,39.1935
10/5/2023,23.0536
10/6/2023,41.78
10/7/2023,33.5844
10/8/2023,24.8926
10/9/2023,33.0613
10/10/2023,25.7594
10/11/2023,19.26
10/12/2023,13.4841
10/13/2023,25.7888
10/14/2023,27.1847
10/15/2023,17.0468
10/16/2023,11.8122
10/17/2023,14.4813
10/18/2023,48.6779
10/19/2023,7.1961
10/20/2023,15.6064
10/21/2023,17.4767
10/22/2023,36.9251
10/23/2023,1.9691
10/24/2023,23.412
10/25/2023,12.6261
10/26/2023,14.7497
10/27/2023,9.6364
10/28/2023,30.5271
10/29/2023,23.8488
10/30/2023,19.2728
10/31/2023,15.0959
11/1/2023,15.2546
11/2/2023,32.9669
11/3/2023,30.0106
11/4/2023,21.6109
11/5/2023,19.9979
11/6/2023,26.2456
11/7/2023,22.4118
11/8/2023,41.01
11/9/2023,21.4536
11/10/2023,21.4536
11/11/2023,14.5727
11/12/2023,14.0925
11/13/2023,14.2636
11/14/2023,6.04
11/15/2023,9.0304
11/16/2023,23.8294
11/17/2023,19.7201
11/18/2023,16.2914
11/19/2023,22.7998
11/20/2023,17.8205
11/21/2023,33.1291
11/22/2023,32.1421
11/23/2023,6.6244
11/24/2023,9.6293
11/25/2023,13.4484
11/26/2023,5.3048
11/27/2023,15.8717
11/28/2023,28.9721
11/29/2023,11.1627
11/30/2023,10.2071
12/1/2023,19.8404
12/2/2023,1.4481
12/3/2023,10.7246
12/4/2023,26.8458
12/5/2023,8.1572
12/6/2023,9.7544
12/7/2023,19.9898
12/8/2023,18.9082
12/9/2023,11.9896
12/10/2023,13.6795
12/11/2023,25.9292
12/12/2023,9.1274
12/13/2023,6.7019
12/14/2023,21.3733
12/15/2023,15.6594
12/16/2023,18.6008
12/17/2023,9.2821
12/18/2023,12.6249
12/19/2023,10.3815
12/20/2023,8.2654
12/21/2023,11.3201
12/22/2023,0.677
12/23/2023,0.7619
12/24/2023,2.5587
12/25/2023,0.3429
12/26/2023,0
12/27/2023,0
12/28/2023,3.2581
12/29/2023,12.8617
12/30/2023,9.1101
12/31/2023,15.5705
1/1/2024,37.2692
1/2/2024,4.3438
1/3/2024,13.5617
1/4/2024,0
1/5/2024,8.2061
1/6/2024,11.2562
1/7/2024,11.6106
1/8/2024,28.5803
1/9/2024,22.7241
1/10/2024,21.4054
1/11/2024,0.1211
1/12/2024,0
1/13/2024,0
1/14/2024,0
1/15/2024,0
1/16/2024,0
1/17/2024,0
1/18/2024,0
1/19/2024,4.8608
1/20/2024,5.8974
1/21/2024,0
1/22/2024,0
1/23/2024,0
1/24/2024,0
1/25/2024,0
1/26/2024,0
1/27/2024,0
1/28/2024,0
1/29/2024,0
1/30/2024,4.6067
1/31/2024,11.2786
2/1/2024,6.9428
2/2/2024,0
2/3/2024,0
2/4/2024,11.4722
2/5/2024,18.8636
2/6/2024,0
2/7/2024,0
2/8/2024,0
2/9/2024,0
2/10/2024,0
2/11/2024,0
2/12/2024,0
2/13/2024,0
2/14/2024,1.2079
2/15/2024,0
2/16/2024,0.6528
2/17/2024,0
2/18/2024,0
2/19/2024,0
2/20/2024,0
2/21/2024,0
2/22/2024,0
2/23/2024,0
2/24/2024,1.7899
2/25/2024,0
2/26/2024,0
2/27/2024,0
2/28/2024,0
2/29/2024,9.7493
3/1/2024,0.904
3/2/2024,0
3/3/2024,0
3/4/2024,0
3/5/2024,0
3/6/2024,4.8271
3/7/2024,0.6608
3/8/2024,5.887
3/9/2024,0
3/10/2024,0
3/11/2024,0
3/12/2024,0
3/13/2024,0
3/14/2024,1.2773
3/15/2024,0
3/16/2024,0
3/17/2024,0
3/18/2024,0
3/19/2024,0
3/20/2024,0
3/21/2024,0.8776
3/22/2024,13.8968
3/23/2024,0
3/24/2024,5.7182
3/25/2024,0
3/26/2024,0
3/27/2024,0
3/28/2024,9.2686
3/29/2024,5.3296
3/30/2024,0
3/31/2024,1.4505
4/1/2024,21.3404
4/2/2024,13.7393
4/3/2024,3.2577
4/4/2024,16.3974
4/5/2024,0
4/6/2024,0.3966
4/7/2024,3.0712
4/8/2024,1.3308
4/9/2024,0
4/10/2024,11.7434
4/11/2024,14.911
4/12/2024,7.8754
4/13/2024,2.7995
4/14/2024,10.671
4/15/2024,20.5878
4/16/2024,5.7643
4/17/2024,11.2811
4/18/2024,7.016
4/19/2024,2.8189
4/20/2024,5.9093
4/21/2024,10.2592
4/22/2024,6.7541
4/23/2024,11.8258
4/24/2024,9.1394
4/25/2024,0.7504
4/26/2024,0.2932
4/27/2024,27.8934
4/28/2024,6.6304
4/29/2024,21.3144
4/30/2024,12.7222
5/1/2024,0
5/2/2024,1.0578
5/3/2024,0
5/4/2024,1.7915
5/5/2024,2.7926
5/6/2024,14.3741
5/7/2024,6.9502
5/8/2024,16.8527
5/9/2024,21.7174
5/10/2024,20.9627
5/11/2024,20.0216
5/12/2024,19.5357
5/13/2024,15.6392
5/14/2024,25.9984
5/15/2024,10.4595
5/16/2024,20.1378
5/17/2024,25.1162
5/18/2024,35.0519
5/19/2024,26.7372
5/20/2024,13.6486
5/21/2024,16.8969
5/22/2024,16.4189
5/23/2024,5.1497
5/24/2024,6.4541
5/25/2024,20.198
5/26/2024,12.8301
5/27/2024,17.6882
5/28/2024,4.0107
5/29/2024,0.8284
5/30/2024,5.4059
5/31/2024,8.1025
6/1/2024,20.8553
6/2/2024,23.272
6/3/2024,9.0294
6/4/2024,0
6/5/2024,0.0984
6/6/2024,0
6/7/2024,0.4914
6/8/2024,11.6686
6/9/2024,12.3602
6/10/2024,0
6/11/2024,2.4845
6/12/2024,2.3431
6/13/2024,1.607
6/14/2024,1.3347
6/15/2024,1.7081
6/16/2024,0
6/17/2024,0
6/18/2024,28.2727
6/19/2024,1.3311
6/20/2024,3.3888
6/21/2024,0
