,"(deg C) Mean Dew Point Temperature (ERA5) at Monaragala, 2007-01-01 to 2025-12-31"
"2018-10-30",22.1398
"2018-10-31",22.5742
"2018-11-01",21.9573
"2018-11-02",22.1071
"2018-11-03",22.1374
"2018-11-04",21.9325
"2018-11-05",21.4338
"2018-11-06",21.4681
"2018-11-07",22.1981
"2018-11-08",22.0795
"2018-11-09",21.6172
"2018-11-10",20.8498
"2018-11-11",20.3156
"2018-11-12",19.9286
"2018-11-13",19.8329
"2018-11-14",20.5963
"2018-11-15",20.7026
"2018-11-16",21.6445
"2018-11-17",21.7299
"2018-11-18",22.1661
"2018-11-19",21.9209
"2018-11-20",21.969
"2018-11-21",22.0005
"2018-11-22",22.7767
"2018-11-23",22.4033
"2018-11-24",21.9427
"2018-11-25",22.1113
"2018-11-26",21.6557
"2018-11-27",21.997
"2018-11-28",22.2319
"2018-11-29",21.707
"2018-11-30",21.2157
"2018-12-01",20.1576
"2018-12-02",20.608
"2018-12-03",21.6618
"2018-12-04",22.152
"2018-12-05",21.8073
"2018-12-06",21.3702
"2018-12-07",21.1096
"2018-12-08",21.5502
"2018-12-09",20.8875
"2018-12-10",21.0367
"2018-12-11",19.608
"2018-12-12",18.7164
"2018-12-13",18.7761
"2018-12-14",20.4115
"2018-12-15",20.7419
"2018-12-16",20.5104
"2018-12-17",19.9965
"2018-12-18",20.4384
"2018-12-19",19.5848
"2018-12-20",21.4146
"2018-12-21",21.5276
"2018-12-22",21.6873
"2018-12-23",21.7393
"2018-12-24",21.3916
"2018-12-25",21.4711
"2018-12-26",21.1081
"2018-12-27",20.9347
"2018-12-28",19.3968
"2018-12-29",19.266
"2018-12-30",19.2853
"2018-12-31",20.3719
"2019-01-01",19.9768
"2019-01-02",18.7814
"2019-01-03",18.7197
"2019-01-04",17.9085
"2019-01-05",19.6371
"2019-01-06",18.2727
"2019-01-07",19.9634
"2019-01-08",20.2289
"2019-01-09",20.0821
"2019-01-10",20.6265
"2019-01-11",20.6406
"2019-01-12",20.7666
"2019-01-13",21.3355
"2019-01-14",21.3559
"2019-01-15",21.2018
"2019-01-16",20.8925
"2019-01-17",18.8037
"2019-01-18",17.6388
"2019-01-19",17.991
"2019-01-20",19.1269
"2019-01-21",19.7345
"2019-01-22",19.8688
"2019-01-23",20.0429
"2019-01-24",20.6471
"2019-01-25",21.42
"2019-01-26",21.4512
"2019-01-27",20.4561
"2019-01-28",19.4104
"2019-01-29",19.1241
"2019-01-30",19.6671
"2019-01-31",20.2855
"2019-02-01",20.9855
"2019-02-02",21.1403
"2019-02-03",21.6362
"2019-02-04",21.7107
"2019-02-05",21.7012
"2019-02-06",20.9653
"2019-02-07",21.4477
"2019-02-08",22.1574
"2019-02-09",22.0298
"2019-02-10",21.1593
"2019-02-11",21.0285
"2019-02-12",21.0415
"2019-02-13",21.4411
"2019-02-14",21.6832
"2019-02-15",21.9999
"2019-02-16",21.891
"2019-02-17",22.1782
"2019-02-18",22.3055
"2019-02-19",21.1486
"2019-02-20",20.0016
"2019-02-21",20.6005
"2019-02-22",19.2911
"2019-02-23",17.8957
"2019-02-24",19.4656
"2019-02-25",21.8791
"2019-02-26",22.3126
"2019-02-27",21.9089
"2019-02-28",21.7754
"2019-03-01",20.9277
"2019-03-02",20.9347
"2019-03-03",22.5118
"2019-03-04",22.5727
"2019-03-05",22.3804
"2019-03-06",22.8715
"2019-03-07",22.3335
"2019-03-08",21.752
"2019-03-09",21.3429
"2019-03-10",19.7894
"2019-03-11",19.2747
"2019-03-12",19.1172
"2019-03-13",20.0426
"2019-03-14",19.6849
"2019-03-15",19.3585
"2019-03-16",21.7176
"2019-03-17",21.9348
"2019-03-18",21.6951
"2019-03-19",20.5133
"2019-03-20",20.2328
"2019-03-21",21.5623
"2019-03-22",22.0595
"2019-03-23",22.0024
"2019-03-24",19.8904
"2019-03-25",17.8786
"2019-03-26",18.4951
"2019-03-27",19.2685
"2019-03-28",17.8699
"2019-03-29",18.1565
"2019-03-30",19.3021
"2019-03-31",19.7684
"2019-04-01",20.3463
"2019-04-02",20.2445
"2019-04-03",20.322
"2019-04-04",19.4107
"2019-04-05",20.5487
"2019-04-06",20.8806
"2019-04-07",21.5548
"2019-04-08",21.665
"2019-04-09",22.0221
"2019-04-10",22.7653
"2019-04-11",22.3579
"2019-04-12",22.3206
"2019-04-13",22.4385
"2019-04-14",22.4512
"2019-04-15",21.6158
"2019-04-16",21.8022
"2019-04-17",22.1093
"2019-04-18",22.0173
"2019-04-19",22.5487
"2019-04-20",22.2309
"2019-04-21",22.0543
"2019-04-22",22.3385
"2019-04-23",22.2512
"2019-04-24",21.9638
"2019-04-25",21.6505
"2019-04-26",22.9169
"2019-04-27",23.279
"2019-04-28",22.7574
"2019-04-29",22.7763
"2019-04-30",22.0462
"2019-05-01",21.8558
"2019-05-02",22.7183
"2019-05-03",22.612
"2019-05-04",22.8357
"2019-05-05",22.3254
"2019-05-06",20.8946
"2019-05-07",21.4027
"2019-05-08",20.1883
"2019-05-09",20.3835
"2019-05-10",21.8298
"2019-05-11",21.3518
"2019-05-12",21.7672
"2019-05-13",21.8961
"2019-05-14",20.8413
"2019-05-15",20.3419
"2019-05-16",21.8393
"2019-05-17",21.5639
"2019-05-18",21.9627
"2019-05-19",22.1555
"2019-05-20",21.7414
"2019-05-21",21.7131
"2019-05-22",21.6296
"2019-05-23",22.0151
"2019-05-24",22.6667
"2019-05-25",22.6583
"2019-05-26",22.4307
"2019-05-27",22.9157
"2019-05-28",23.3978
"2019-05-29",22.9421
"2019-05-30",21.8329
"2019-05-31",21.7102
"2019-06-01",20.5722
"2019-06-02",21.0827
"2019-06-03",21.0973
"2019-06-04",22.2117
"2019-06-05",22.9621
"2019-06-06",23.3459
"2019-06-07",22.8388
"2019-06-08",22.356
"2019-06-09",21.8411
"2019-06-10",21.6746
"2019-06-11",21.2262
"2019-06-12",20.9495
"2019-06-13",21.6483
"2019-06-14",22.0529
"2019-06-15",22.7886
"2019-06-16",22.7287
"2019-06-17",22.2895
"2019-06-18",21.8237
"2019-06-19",21.3834
"2019-06-20",21.5634
"2019-06-21",21.3943
"2019-06-22",20.7899
"2019-06-23",21.0054
"2019-06-24",22.2942
"2019-06-25",21.7942
"2019-06-26",20.8115
"2019-06-27",19.83
"2019-06-28",19.0122
"2019-06-29",19.1278
"2019-06-30",19.0126
"2019-07-01",19.1812
"2019-07-02",20.2785
"2019-07-03",20.9526
"2019-07-04",20.5357
"2019-07-05",20.518
"2019-07-06",19.5885
"2019-07-07",19.5033
"2019-07-08",20.6402
"2019-07-09",20.6849
"2019-07-10",20.9559
"2019-07-11",21.4039
"2019-07-12",21.0899
"2019-07-13",20.9579
"2019-07-14",21.1949
"2019-07-15",21.167
"2019-07-16",21.3117
"2019-07-17",21.1806
"2019-07-18",21.2817
"2019-07-19",20.2081
"2019-07-20",20.0734
"2019-07-21",20.3328
"2019-07-22",20.6609
"2019-07-23",19.5095
"2019-07-24",20.0552
"2019-07-25",21.3491
"2019-07-26",20.6497
"2019-07-27",18.8466
"2019-07-28",19.3484
"2019-07-29",19.5835
"2019-07-30",20.0455
"2019-07-31",20.8524
"2019-08-01",21.3485
"2019-08-02",20.9087
"2019-08-03",20.6757
"2019-08-04",20.914
"2019-08-05",20.7192
"2019-08-06",20.6085
"2019-08-07",20.3549
"2019-08-08",20.7541
"2019-08-09",20.4199
"2019-08-10",20.8325
"2019-08-11",20.8117
"2019-08-12",18.0801
"2019-08-13",21.1437
"2019-08-14",20.2492
"2019-08-15",20.5934
"2019-08-16",21.812
"2019-08-17",22.3168
"2019-08-18",22.3556
"2019-08-19",21.9381
"2019-08-20",21.5578
"2019-08-21",21.2678
"2019-08-22",21.3152
"2019-08-23",21.3001
"2019-08-24",21.3334
"2019-08-25",21.6761
"2019-08-26",21.0481
"2019-08-27",20.6381
"2019-08-28",21.0017
"2019-08-29",21.6821
"2019-08-30",20.9463
"2019-08-31",21.1481
"2019-09-01",21.0991
"2019-09-02",20.9372
"2019-09-03",21.0854
"2019-09-04",20.9695
"2019-09-05",21.3082
"2019-09-06",21.2819
"2019-09-07",20.3444
"2019-09-08",19.9682
"2019-09-09",20.0942
"2019-09-10",21.0805
"2019-09-11",21.7553
"2019-09-12",21.1867
"2019-09-13",21.4903
"2019-09-14",21.6595
"2019-09-15",22.0275
"2019-09-16",21.7939
"2019-09-17",21.5429
"2019-09-18",21.4894
"2019-09-19",21.8067
"2019-09-20",22.099
"2019-09-21",22.4841
"2019-09-22",22.371
"2019-09-23",22.5371
"2019-09-24",21.7478
"2019-09-25",21.6997
"2019-09-26",21.2465
"2019-09-27",21.5024
"2019-09-28",21.5565
"2019-09-29",21.943
"2019-09-30",21.6968
"2019-10-01",21.4949
"2019-10-02",21.8693
"2019-10-03",21.7714
"2019-10-04",22.1278
"2019-10-05",21.9434
"2019-10-06",21.469
"2019-10-07",22.0208
"2019-10-08",22.045
"2019-10-09",21.8173
"2019-10-10",22.072
"2019-10-11",21.7508
"2019-10-12",21.9365
"2019-10-13",22.1342
"2019-10-14",22.6724
"2019-10-15",22.4344
"2019-10-16",22.0334
"2019-10-17",21.7751
"2019-10-18",22.2053
"2019-10-19",22.2608
"2019-10-20",22.0253
"2019-10-21",22.1678
"2019-10-22",22.4737
"2019-10-23",22.2759
"2019-10-24",21.8959
"2019-10-25",21.7971
"2019-10-26",21.6898
"2019-10-27",21.4373
"2019-10-28",21.5976
"2019-10-29",21.6929
"2019-10-30",21.9582
"2019-10-31",22.0617
"2019-11-01",21.4852
"2019-11-02",21.6482
"2019-11-03",21.5727
"2019-11-04",21.9768
"2019-11-05",21.8497
"2019-11-06",21.5312
"2019-11-07",21.4219
"2019-11-08",22.4217
"2019-11-09",22.3605
"2019-11-10",22.1669
"2019-11-11",21.3126
"2019-11-12",21.1599
"2019-11-13",21.5149
"2019-11-14",21.5071
"2019-11-15",22.3036
"2019-11-16",21.8389
"2019-11-17",21.8986
"2019-11-18",21.8607
"2019-11-19",22.1139
"2019-11-20",21.661
"2019-11-21",21.5277
"2019-11-22",21.8558
"2019-11-23",21.7556
"2019-11-24",22.2859
"2019-11-25",21.8702
"2019-11-26",21.5897
"2019-11-27",22.0336
"2019-11-28",22.1421
"2019-11-29",22.5766
"2019-11-30",22.3455
"2019-12-01",22.3618
"2019-12-02",22.1556
"2019-12-03",22.0531
"2019-12-04",22.0156
"2019-12-05",21.9873
"2019-12-06",21.8919
"2019-12-07",21.3013
"2019-12-08",21.7464
"2019-12-09",21.692
"2019-12-10",21.8563
"2019-12-11",21.1021
"2019-12-12",21.384
"2019-12-13",21.4516
"2019-12-14",21.404
"2019-12-15",20.8342
"2019-12-16",20.5948
"2019-12-17",21.6977
"2019-12-18",22.0736
"2019-12-19",22.0485
"2019-12-20",21.7144
"2019-12-21",22.4765
"2019-12-22",22.2144
"2019-12-23",21.9624
"2019-12-24",22.1236
"2019-12-25",21.9416
"2019-12-26",20.8381
"2019-12-27",20.3958
"2019-12-28",20.7786
"2019-12-29",19.6264
"2019-12-30",19.6857
"2019-12-31",21.2348
"2020-01-01",21.7162
"2020-01-02",22.2421
"2020-01-03",21.8055
"2020-01-04",21.7635
"2020-01-05",21.3392
"2020-01-06",21.4379
"2020-01-07",21.2749
"2020-01-08",20.3842
"2020-01-09",19.4883
"2020-01-10",18.9672
"2020-01-11",21.2379
"2020-01-12",20.4716
"2020-01-13",18.5585
"2020-01-14",17.4961
"2020-01-15",17.7762
"2020-01-16",20.0013
"2020-01-17",21.2738
"2020-01-18",21.2486
"2020-01-19",22.0289
"2020-01-20",21.5839
"2020-01-21",21.947
"2020-01-22",22.0963
"2020-01-23",22.3111
"2020-01-24",21.0273
"2020-01-25",20.7707
"2020-01-26",19.4896
"2020-01-27",18.1289
"2020-01-28",18.0892
"2020-01-29",18.3705
"2020-01-30",18.2686
"2020-01-31",18.1016
"2020-02-01",18.1691
"2020-02-02",19.3124
"2020-02-03",19.7961
"2020-02-04",20.1572
"2020-02-05",20.1481
"2020-02-06",20.0983
"2020-02-07",19.3604
"2020-02-08",18.957
"2020-02-09",18.1103
"2020-02-10",19.1831
"2020-02-11",20.4113
"2020-02-12",21.9591
"2020-02-13",21.2314
"2020-02-14",21.6054
"2020-02-15",20.916
"2020-02-16",20.7746
"2020-02-17",19.7571
"2020-02-18",17.2061
"2020-02-19",18.111
"2020-02-20",20.843
"2020-02-21",22.346
"2020-02-22",21.74
"2020-02-23",21.3968
"2020-02-24",21.2556
"2020-02-25",21.2521
"2020-02-26",20.7156
"2020-02-27",20.4022
"2020-02-28",19.5478
"2020-02-29",19.3155
"2020-03-01",20.5327
"2020-03-02",20.6977
"2020-03-03",19.9727
"2020-03-04",19.5602
"2020-03-05",21.1262
"2020-03-06",21.8585
"2020-03-07",20.797
"2020-03-08",20.7049
"2020-03-09",20.4276
"2020-03-10",20.4529
"2020-03-11",20.1338
"2020-03-12",19.8998
"2020-03-13",19.139
"2020-03-14",19.3557
"2020-03-15",20.7099
"2020-03-16",22.0428
"2020-03-17",21.7035
"2020-03-18",22.0075
"2020-03-19",22.2873
"2020-03-20",20.6139
"2020-03-21",20.0616
"2020-03-22",20.1048
"2020-03-23",20.0545
"2020-03-24",19.9593
"2020-03-25",19.7694
"2020-03-26",18.7346
"2020-03-27",19.336
"2020-03-28",20.3619
"2020-03-29",20.8892
"2020-03-30",21.2125
"2020-03-31",20.615
"2020-04-01",18.5264
"2020-04-02",18.4535
"2020-04-03",20.2154
"2020-04-04",22.0061
"2020-04-05",21.636
"2020-04-06",21.7066
"2020-04-07",21.195
"2020-04-08",21.3165
"2020-04-09",20.5348
"2020-04-10",21.4701
"2020-04-11",22.2826
"2020-04-12",21.9874
"2020-04-13",22.3112
"2020-04-14",22.3311
"2020-04-15",22.2805
"2020-04-16",22.373
"2020-04-17",22.5617
"2020-04-18",22.4596
"2020-04-19",22.5931
"2020-04-20",22.7515
"2020-04-21",22.9865
"2020-04-22",22.5716
"2020-04-23",22.669
"2020-04-24",22.7033
"2020-04-25",22.7077
"2020-04-26",22.749
"2020-04-27",22.4377
"2020-04-28",22.6388
"2020-04-29",22.6637
"2020-04-30",22.6839
"2020-05-01",22.6921
"2020-05-02",22.7948
"2020-05-03",22.364
"2020-05-04",22.9472
"2020-05-05",22.6649
"2020-05-06",22.5173
"2020-05-07",22.7608
"2020-05-08",23.6048
"2020-05-09",23.4573
"2020-05-10",23.6214
"2020-05-11",23.4573
"2020-05-12",23.4033
"2020-05-13",23.5712
"2020-05-14",23.4024
"2020-05-15",23.8212
"2020-05-16",24.0178
"2020-05-17",23.4964
"2020-05-18",22.7717
"2020-05-19",21.4399
"2020-05-20",21.7985
"2020-05-21",22.1674
"2020-05-22",22.5089
"2020-05-23",22.9422
"2020-05-24",23.2422
"2020-05-25",23.4453
"2020-05-26",23.3278
"2020-05-27",22.351
"2020-05-28",22.6523
"2020-05-29",23.4463
"2020-05-30",23.1675
"2020-05-31",23.0415
"2020-06-01",22.3635
"2020-06-02",20.7582
"2020-06-03",18.8907
"2020-06-04",19.6473
"2020-06-05",21.3537
"2020-06-06",21.5328
"2020-06-07",21.8942
"2020-06-08",21.3212
"2020-06-09",21.41
"2020-06-10",21.991
"2020-06-11",21.2118
"2020-06-12",21.9238
"2020-06-13",21.5398
"2020-06-14",21.0783
"2020-06-15",21.0476
"2020-06-16",21.4483
"2020-06-17",21.7836
"2020-06-18",20.903
"2020-06-19",21.51
"2020-06-20",20.869
"2020-06-21",20.8637
"2020-06-22",20.8498
"2020-06-23",21.12
"2020-06-24",21.737
"2020-06-25",22.7486
"2020-06-26",21.4117
"2020-06-27",21.0932
"2020-06-28",21.9432
"2020-06-29",22.6516
"2020-06-30",22.0648
"2020-07-01",21.4887
"2020-07-02",22.0047
"2020-07-03",20.9965
"2020-07-04",20.8489
"2020-07-05",20.4152
"2020-07-06",20.3944
"2020-07-07",21.5102
"2020-07-08",21.7835
"2020-07-09",22.4605
"2020-07-10",22.29
"2020-07-11",21.9154
"2020-07-12",21.4549
"2020-07-13",21.8699
"2020-07-14",22.0816
"2020-07-15",22.3531
"2020-07-16",21.4354
"2020-07-17",21.5037
"2020-07-18",21.9404
"2020-07-19",22.3834
"2020-07-20",21.4683
"2020-07-21",21.9561
"2020-07-22",21.9276
"2020-07-23",21.4608
"2020-07-24",20.9347
"2020-07-25",21.3734
"2020-07-26",21.2296
"2020-07-27",21.2277
"2020-07-28",21.8268
"2020-07-29",21.5499
"2020-07-30",21.2705
"2020-07-31",21.5803
"2020-08-01",21.203
"2020-08-02",21.294
"2020-08-03",21.2148
"2020-08-04",20.8819
"2020-08-05",20.9069
"2020-08-06",21.7818
"2020-08-07",21.8427
"2020-08-08",21.228
"2020-08-09",21.1341
"2020-08-10",21.0704
"2020-08-11",20.654
"2020-08-12",19.4656
"2020-08-13",19.4943
"2020-08-14",19.4612
"2020-08-15",19.0176
"2020-08-16",18.8593
"2020-08-17",20.4182
"2020-08-18",18.9782
"2020-08-19",19.9018
"2020-08-20",20.4719
"2020-08-21",20.5541
"2020-08-22",21.0912
"2020-08-23",20.0753
"2020-08-24",19.8505
"2020-08-25",21.0915
"2020-08-26",20.816
"2020-08-27",20.6969
"2020-08-28",19.9978
"2020-08-29",19.8591
"2020-08-30",20.5807
"2020-08-31",21.0053
"2020-09-01",22.2557
"2020-09-02",21.8905
"2020-09-03",21.8135
"2020-09-04",21.6084
"2020-09-05",21.7705
"2020-09-06",20.8401
"2020-09-07",20.8346
"2020-09-08",21.7527
"2020-09-09",21.6984
"2020-09-10",21.023
"2020-09-11",21.0634
"2020-09-12",21.2654
"2020-09-13",21.374
"2020-09-14",21.5889
"2020-09-15",21.5053
"2020-09-16",21.0581
"2020-09-17",21.4429
"2020-09-18",21.5236
"2020-09-19",21.047
"2020-09-20",21.0577
"2020-09-21",20.5995
"2020-09-22",21.1835
"2020-09-23",21.5853
"2020-09-24",22.1108
"2020-09-25",21.7203
"2020-09-26",21.7902
"2020-09-27",21.8961
"2020-09-28",21.9563
"2020-09-29",21.7594
"2020-09-30",20.8036
"2020-10-01",19.7193
"2020-10-02",20.2965
"2020-10-03",20.397
"2020-10-04",19.017
"2020-10-05",18.8325
"2020-10-06",19.9432
"2020-10-07",19.9687
"2020-10-08",20.603
"2020-10-09",21.0081
"2020-10-10",20.3491
"2020-10-11",20.6023
"2020-10-12",19.5948
"2020-10-13",20.2556
"2020-10-14",20.5063
"2020-10-15",20.2316
"2020-10-16",19.7331
"2020-10-17",18.7891
"2020-10-18",20.4466
"2020-10-19",20.2745
"2020-10-20",19.1146
"2020-10-21",20.1081
"2020-10-22",20.0558
"2020-10-23",19.5344
"2020-10-24",19.8601
"2020-10-25",20.7464
"2020-10-26",21.025
"2020-10-27",21.8511
"2020-10-28",21.4875
"2020-10-29",21.2925
"2020-10-30",21.2928
"2020-10-31",21.7863
"2020-11-01",22.2123
"2020-11-02",21.8526
"2020-11-03",21.9161
"2020-11-04",22.071
"2020-11-05",22.0716
"2020-11-06",21.997
"2020-11-07",22.1497
"2020-11-08",21.8705
"2020-11-09",21.9648
"2020-11-10",21.9649
"2020-11-11",22.5509
"2020-11-12",22.7764
"2020-11-13",22.569
"2020-11-14",22.4031
"2020-11-15",22.553
"2020-11-16",22.3607
"2020-11-17",22.051
"2020-11-18",22.0005
"2020-11-19",21.9492
"2020-11-20",21.5785
"2020-11-21",21.3757
"2020-11-22",20.9728
"2020-11-23",21.9471
"2020-11-24",21.8195
"2020-11-25",21.8875
"2020-11-26",21.2393
"2020-11-27",21.0639
"2020-11-28",21.2396
"2020-11-29",21.5975
"2020-11-30",21.5703
"2020-12-01",21.3083
"2020-12-02",21.8144
"2020-12-03",21.5514
"2020-12-04",21.7048
"2020-12-05",22.147
"2020-12-06",21.2499
"2020-12-07",21.6186
"2020-12-08",21.5095
"2020-12-09",20.9835
"2020-12-10",20.4886
"2020-12-11",19.6983
"2020-12-12",20.0317
"2020-12-13",20.1558
"2020-12-14",18.8349
"2020-12-15",20.5198
"2020-12-16",20.1228
"2020-12-17",20.2191
"2020-12-18",21.0389
"2020-12-19",21.9802
"2020-12-20",21.7653
"2020-12-21",22.0275
"2020-12-22",21.5216
"2020-12-23",21.5063
"2020-12-24",21.6121
"2020-12-25",20.5171
"2020-12-26",20.3756
"2020-12-27",21.4376
"2020-12-28",22.0324
"2020-12-29",21.5491
"2020-12-30",21.5982
"2020-12-31",21.3669
"2021-01-01",20.4795
"2021-01-02",21.6516
"2021-01-03",22.1473
"2021-01-04",21.8811
"2021-01-05",21.9255
"2021-01-06",21.6591
"2021-01-07",21.7703
"2021-01-08",22.0795
"2021-01-09",21.3643
"2021-01-10",21.4026
"2021-01-11",21.9345
"2021-01-12",22.0016
"2021-01-13",22.1925
"2021-01-14",21.8608
"2021-01-15",21.5104
"2021-01-16",21.3904
"2021-01-17",20.9008
"2021-01-18",20.9132
"2021-01-19",20.9229
"2021-01-20",22.0833
"2021-01-21",21.9921
"2021-01-22",21.3784
"2021-01-23",19.8038
"2021-01-24",19.6164
"2021-01-25",19.1734
"2021-01-26",17.4204
"2021-01-27",18.5115
"2021-01-28",20.3029
"2021-01-29",21.521
"2021-01-30",21.396
"2021-01-31",21.3577
"2021-02-01",21.2632
"2021-02-02",21.2792
"2021-02-03",20.5998
"2021-02-04",19.4088
"2021-02-05",20.0852
"2021-02-06",21.2433
"2021-02-07",21.3401
"2021-02-08",20.8025
"2021-02-09",19.6675
"2021-02-10",17.9524
"2021-02-11",18.1383
"2021-02-12",19.8561
"2021-02-13",21.0717
"2021-02-14",21.2953
"2021-02-15",20.5073
"2021-02-16",20.018
"2021-02-17",19.8314
"2021-02-18",19.9374
"2021-02-19",21.6568
"2021-02-20",21.3305
"2021-02-21",20.2791
"2021-02-22",21.1301
"2021-02-23",20.8386
"2021-02-24",20.8266
"2021-02-25",20.8076
"2021-02-26",20.8657
"2021-02-27",20.8198
"2021-02-28",20.2155
"2021-03-01",17.9346
"2021-03-02",16.9609
"2021-03-03",17.8906
"2021-03-04",18.6511
"2021-03-05",19.6168
"2021-03-06",20.7575
"2021-03-07",21.4931
"2021-03-08",21.6672
"2021-03-09",20.0796
"2021-03-10",20.8306
"2021-03-11",20.9408
"2021-03-12",21.3552
"2021-03-13",21.4455
"2021-03-14",21.2823
"2021-03-15",20.1142
"2021-03-16",20.9558
"2021-03-17",21.2008
"2021-03-18",20.6775
"2021-03-19",21.2248
"2021-03-20",20.8125
"2021-03-21",21.6586
"2021-03-22",21.9272
"2021-03-23",22.4811
"2021-03-24",21.7496
"2021-03-25",21.0933
"2021-03-26",22.1222
"2021-03-27",22.1618
"2021-03-28",21.1309
"2021-03-29",21.3152
"2021-03-30",21.7584
"2021-03-31",22.4204
"2021-04-01",21.5092
"2021-04-02",21.667
"2021-04-03",20.6755
"2021-04-04",20.1202
"2021-04-05",22.257
"2021-04-06",22.0871
"2021-04-07",20.8131
"2021-04-08",20.816
"2021-04-09",22.1424
"2021-04-10",22.0702
"2021-04-11",21.8908
"2021-04-12",21.9939
"2021-04-13",22.0473
"2021-04-14",21.939
"2021-04-15",22.2508
"2021-04-16",22.2776
"2021-04-17",22.78
"2021-04-18",22.7774
"2021-04-19",22.6987
"2021-04-20",22.4166
"2021-04-21",22.257
"2021-04-22",22.1687
"2021-04-23",22.5914
"2021-04-24",22.4103
"2021-04-25",22.2904
"2021-04-26",22.5187
"2021-04-27",22.6881
"2021-04-28",22.8419
"2021-04-29",23.5029
"2021-04-30",22.957
"2021-05-01",23.0359
"2021-05-02",22.9261
"2021-05-03",22.5526
"2021-05-04",22.1136
"2021-05-05",22.7842
"2021-05-06",22.806
"2021-05-07",22.7967
"2021-05-08",23.2247
"2021-05-09",23.2474
"2021-05-10",23.1587
"2021-05-11",23.4005
"2021-05-12",23.3695
"2021-05-13",23.3316
"2021-05-14",22.959
"2021-05-15",22.7968
"2021-05-16",23.5974
"2021-05-17",23.4085
"2021-05-18",23.2796
"2021-05-19",23.1257
"2021-05-20",22.7154
"2021-05-21",22.412
"2021-05-22",22.9069
"2021-05-23",23.1405
"2021-05-24",23.1403
"2021-05-25",21.7582
"2021-05-26",21.1939
"2021-05-27",22.0113
"2021-05-28",22.1147
"2021-05-29",22.2331
"2021-05-30",22.3714
"2021-05-31",22.373
"2021-06-01",21.8738
"2021-06-02",22.5715
"2021-06-03",22.586
"2021-06-04",23.2988
"2021-06-05",22.5025
"2021-06-06",21.9212
"2021-06-07",22.3847
"2021-06-08",22.5802
"2021-06-09",22.6576
"2021-06-10",21.683
"2021-06-11",20.3696
"2021-06-12",21.156
"2021-06-13",21.5957
"2021-06-14",20.8845
"2021-06-15",20.6513
"2021-06-16",20.5552
"2021-06-17",20.4196
"2021-06-18",20.0485
"2021-06-19",20.2929
"2021-06-20",20.8018
"2021-06-21",21.0724
"2021-06-22",21.0828
"2021-06-23",21.681
"2021-06-24",21.0358
"2021-06-25",20.1296
"2021-06-26",20.3376
"2021-06-27",20.575
"2021-06-28",20.7249
"2021-06-29",21.1812
"2021-06-30",21.8746
"2021-07-01",21.6272
"2021-07-02",21.867
"2021-07-03",22.0754
"2021-07-04",22.472
"2021-07-05",22.5792
"2021-07-06",22.5671
"2021-07-07",22.6885
"2021-07-08",23.0041
"2021-07-09",22.1854
"2021-07-10",20.8082
"2021-07-11",21.0311
"2021-07-12",21.021
"2021-07-13",20.8688
"2021-07-14",20.8156
"2021-07-15",22.0815
"2021-07-16",22.2947
"2021-07-17",22.2791
"2021-07-18",21.7238
"2021-07-19",20.6056
"2021-07-20",20.1418
"2021-07-21",20.3574
"2021-07-22",20.6892
"2021-07-23",21.14
"2021-07-24",21.0062
"2021-07-25",21.9735
"2021-07-26",20.652
"2021-07-27",20.8862
"2021-07-28",20.8231
"2021-07-29",20.3249
"2021-07-30",19.9206
"2021-07-31",20.4145
"2021-08-01",20.1304
"2021-08-02",19.6213
"2021-08-03",20.2397
"2021-08-04",20.4912
"2021-08-05",20.4709
"2021-08-06",21.027
"2021-08-07",21.7799
"2021-08-08",21.7246
"2021-08-09",21.5003
"2021-08-10",20.7075
"2021-08-11",21.6017
"2021-08-12",20.6833
"2021-08-13",21.2949
"2021-08-14",20.2182
"2021-08-15",20.1975
"2021-08-16",20.2558
"2021-08-17",20.8685
"2021-08-18",20.461
"2021-08-19",19.9257
"2021-08-20",20.9651
"2021-08-21",22.1818
"2021-08-22",22.2908
"2021-08-23",21.5707
"2021-08-24",21.3986
"2021-08-25",21.8174
"2021-08-26",22.1669
"2021-08-27",21.3016
"2021-08-28",21.2345
"2021-08-29",21.5585
"2021-08-30",21.0155
"2021-08-31",21.2072
"2021-09-01",21.8537
"2021-09-02",21.6802
"2021-09-03",21.1878
"2021-09-04",21.4525
"2021-09-05",21.4507
"2021-09-06",21.2311
"2021-09-07",20.9218
"2021-09-08",20.7507
"2021-09-09",20.9169
"2021-09-10",21.0993
"2021-09-11",20.5512
"2021-09-12",19.5514
"2021-09-13",20.933
"2021-09-14",21.9704
"2021-09-15",22.2557
"2021-09-16",22.412
"2021-09-17",22.7905
"2021-09-18",22.6202
"2021-09-19",22.9154
"2021-09-20",22.6726
"2021-09-21",22.1214
"2021-09-22",22.3553
"2021-09-23",22.281
"2021-09-24",22.4496
"2021-09-25",22.2553
"2021-09-26",21.8671
"2021-09-27",19.9535
"2021-09-28",20.8751
"2021-09-29",20.6615
"2021-09-30",22.1225
"2021-10-01",21.631
"2021-10-02",21.9061
"2021-10-03",22.8188
"2021-10-04",22.7709
"2021-10-05",22.4635
"2021-10-06",21.8806
"2021-10-07",21.9184
"2021-10-08",21.7315
"2021-10-09",21.3183
"2021-10-10",22.1579
"2021-10-11",21.1262
"2021-10-12",21.8335
"2021-10-13",20.6046
"2021-10-14",21.2248
