,"(deg C) Mean Dew Point Temperature (ERA5) at Kilinochchi, 2007-01-01 to 2025-12-31"
"2018-11-01",24.2223
"2018-11-02",24.5583
"2018-11-03",24.7193
"2018-11-04",24.3655
"2018-11-05",24.0657
"2018-11-06",23.9842
"2018-11-07",23.9483
"2018-11-08",24.6303
"2018-11-09",24.2158
"2018-11-10",23.6169
"2018-11-11",23.792
"2018-11-12",23.5003
"2018-11-13",23.9552
"2018-11-14",23.7051
"2018-11-15",23.6508
"2018-11-16",24.3296
"2018-11-17",24.7249
"2018-11-18",24.6367
"2018-11-19",24.4783
"2018-11-20",23.9789
"2018-11-21",23.5613
"2018-11-22",24.3763
"2018-11-23",24.1529
"2018-11-24",24.2158
"2018-11-25",23.8452
"2018-11-26",21.8656
"2018-11-27",21.9459
"2018-11-28",23.9174
"2018-11-29",24.1856
"2018-11-30",24.044
"2018-12-01",23.2087
"2018-12-02",22.8349
"2018-12-03",24.3833
"2018-12-04",25.0128
"2018-12-05",24.6926
"2018-12-06",24.3207
"2018-12-07",24.6992
"2018-12-08",23.7278
"2018-12-09",22.7885
"2018-12-10",22.4609
"2018-12-11",22.4477
"2018-12-12",22.9439
"2018-12-13",23.0934
"2018-12-14",23.4707
"2018-12-15",23.8073
"2018-12-16",22.474
"2018-12-17",22.6528
"2018-12-18",22.823
"2018-12-19",22.2671
"2018-12-20",23.0376
"2018-12-21",23.7873
"2018-12-22",24.2108
"2018-12-23",24.2031
"2018-12-24",24.2869
"2018-12-25",24.0095
"2018-12-26",24.4135
"2018-12-27",23.7244
"2018-12-28",23.0531
"2018-12-29",22.7908
"2018-12-30",22.5836
"2018-12-31",21.6154
"2019-01-01",20.1724
"2019-01-02",19.729
"2019-01-03",19.5243
"2019-01-04",20.3589
"2019-01-05",21.4054
"2019-01-06",20.0223
"2019-01-07",21.8271
"2019-01-08",22.1861
"2019-01-09",21.3431
"2019-01-10",20.712
"2019-01-11",20.8434
"2019-01-12",21.3537
"2019-01-13",22.5975
"2019-01-14",21.6238
"2019-01-15",21.1947
"2019-01-16",20.8033
"2019-01-17",19.3184
"2019-01-18",18.8991
"2019-01-19",19.4055
"2019-01-20",20.8199
"2019-01-21",20.7476
"2019-01-22",21.9177
"2019-01-23",22.1482
"2019-01-24",23.171
"2019-01-25",24.2773
"2019-01-26",24.0265
"2019-01-27",23.1004
"2019-01-28",21.7935
"2019-01-29",21.5126
"2019-01-30",21.6873
"2019-01-31",21.8538
"2019-02-01",22.3233
"2019-02-02",22.158
"2019-02-03",23.4108
"2019-02-04",23.908
"2019-02-05",23.8963
"2019-02-06",22.8863
"2019-02-07",23.2557
"2019-02-08",24.1814
"2019-02-09",24.1894
"2019-02-10",23.9553
"2019-02-11",22.9824
"2019-02-12",22.4924
"2019-02-13",22.3243
"2019-02-14",23.8296
"2019-02-15",24.1631
"2019-02-16",24.3488
"2019-02-17",24.6675
"2019-02-18",24.7445
"2019-02-19",24.4373
"2019-02-20",23.1088
"2019-02-21",22.8143
"2019-02-22",22.0479
"2019-02-23",22.3435
"2019-02-24",22.2134
"2019-02-25",23.4934
"2019-02-26",24.5281
"2019-02-27",24.624
"2019-02-28",24.375
"2019-03-01",24.0938
"2019-03-02",23.0554
"2019-03-03",22.9727
"2019-03-04",23.3916
"2019-03-05",24.7101
"2019-03-06",25.2227
"2019-03-07",25.5006
"2019-03-08",25.0573
"2019-03-09",24.9837
"2019-03-10",24.2503
"2019-03-11",23.4471
"2019-03-12",22.7316
"2019-03-13",23.2037
"2019-03-14",23.411
"2019-03-15",23.5018
"2019-03-16",23.2475
"2019-03-17",23.7021
"2019-03-18",23.9982
"2019-03-19",23.9745
"2019-03-20",23.9026
"2019-03-21",24.1564
"2019-03-22",25.2319
"2019-03-23",25.383
"2019-03-24",24.6818
"2019-03-25",24.147
"2019-03-26",23.6663
"2019-03-27",23.727
"2019-03-28",23.5663
"2019-03-29",23.9518
"2019-03-30",24.8112
"2019-03-31",24.76
"2019-04-01",24.4444
"2019-04-02",24.3636
"2019-04-03",24.6552
"2019-04-04",24.2131
"2019-04-05",23.4827
"2019-04-06",23.6875
"2019-04-07",24.3758
"2019-04-08",25.1037
"2019-04-09",25.2753
"2019-04-10",25.2477
"2019-04-11",25.6104
"2019-04-12",25.4745
"2019-04-13",25.2939
"2019-04-14",25.4836
"2019-04-15",24.6247
"2019-04-16",25.2112
"2019-04-17",25.3851
"2019-04-18",25.7209
"2019-04-19",25.4554
"2019-04-20",25.0891
"2019-04-21",25.7464
"2019-04-22",25.6207
"2019-04-23",25.206
"2019-04-24",25.2955
"2019-04-25",24.9837
"2019-04-26",25.8704
"2019-04-27",26.6102
"2019-04-28",26.1662
"2019-04-29",25.7326
"2019-04-30",26.6943
"2019-05-01",26.5294
"2019-05-02",26.6296
"2019-05-03",25.8209
"2019-05-04",25.5099
"2019-05-05",25.351
"2019-05-06",25.2706
"2019-05-07",24.6384
"2019-05-08",24.5238
"2019-05-09",25.175
"2019-05-10",25.8975
"2019-05-11",25.5677
"2019-05-12",25.6063
"2019-05-13",25.6775
"2019-05-14",25.6199
"2019-05-15",25.6927
"2019-05-16",26.0286
"2019-05-17",25.7425
"2019-05-18",25.8654
"2019-05-19",26.0059
"2019-05-20",25.8345
"2019-05-21",25.6158
"2019-05-22",25.8063
"2019-05-23",25.6717
"2019-05-24",25.6085
"2019-05-25",25.5737
"2019-05-26",25.6821
"2019-05-27",25.8416
"2019-05-28",26.4836
"2019-05-29",26.3803
"2019-05-30",25.8575
"2019-05-31",25.7418
"2019-06-01",25.5555
"2019-06-02",25.6292
"2019-06-03",25.8265
"2019-06-04",25.8065
"2019-06-05",25.7219
"2019-06-06",25.8059
"2019-06-07",25.7309
"2019-06-08",25.7497
"2019-06-09",25.5763
"2019-06-10",25.3608
"2019-06-11",25.6489
"2019-06-12",25.7695
"2019-06-13",25.604
"2019-06-14",25.9347
"2019-06-15",26.2284
"2019-06-16",26.2056
"2019-06-17",26.1134
"2019-06-18",25.9574
"2019-06-19",25.9607
"2019-06-20",25.7885
"2019-06-21",25.6856
"2019-06-22",25.2769
"2019-06-23",25.7001
"2019-06-24",25.8409
"2019-06-25",25.4216
"2019-06-26",25.3079
"2019-06-27",25.134
"2019-06-28",24.8276
"2019-06-29",24.6961
"2019-06-30",24.9022
"2019-07-01",25.0924
"2019-07-02",25.1534
"2019-07-03",25.263
"2019-07-04",25.1244
"2019-07-05",25.216
"2019-07-06",25.0397
"2019-07-07",25.1061
"2019-07-08",25.4621
"2019-07-09",25.2141
"2019-07-10",25.3598
"2019-07-11",25.4744
"2019-07-12",25.2645
"2019-07-13",25.1815
"2019-07-14",24.8212
"2019-07-15",24.9072
"2019-07-16",25.235
"2019-07-17",25.4788
"2019-07-18",25.2806
"2019-07-19",25.0547
"2019-07-20",24.7561
"2019-07-21",24.6621
"2019-07-22",24.9903
"2019-07-23",24.9314
"2019-07-24",24.9828
"2019-07-25",24.9849
"2019-07-26",25.173
"2019-07-27",24.8849
"2019-07-28",24.8717
"2019-07-29",24.7528
"2019-07-30",25.1034
"2019-07-31",25.1064
"2019-08-01",25.07
"2019-08-02",25.0379
"2019-08-03",24.9103
"2019-08-04",25.1586
"2019-08-05",25.1157
"2019-08-06",25.1903
"2019-08-07",25.0948
"2019-08-08",24.8202
"2019-08-09",24.9778
"2019-08-10",24.9303
"2019-08-11",25.2216
"2019-08-12",19.3693
"2019-08-13",25.1935
"2019-08-14",24.9196
"2019-08-15",25.1593
"2019-08-16",24.9605
"2019-08-17",24.4381
"2019-08-18",25.1663
"2019-08-19",25.0019
"2019-08-20",24.839
"2019-08-21",24.9612
"2019-08-22",24.8189
"2019-08-23",24.8069
"2019-08-24",24.9253
"2019-08-25",24.8824
"2019-08-26",24.5207
"2019-08-27",24.4583
"2019-08-28",25.0049
"2019-08-29",25.2126
"2019-08-30",24.9727
"2019-08-31",25.043
"2019-09-01",25.0106
"2019-09-02",24.7349
"2019-09-03",24.8959
"2019-09-04",24.8048
"2019-09-05",24.9742
"2019-09-06",25.1769
"2019-09-07",25.0837
"2019-09-08",24.8018
"2019-09-09",24.9268
"2019-09-10",25.2324
"2019-09-11",25.0691
"2019-09-12",24.5371
"2019-09-13",24.4432
"2019-09-14",24.6563
"2019-09-15",24.4074
"2019-09-16",24.5308
"2019-09-17",25.1588
"2019-09-18",24.6064
"2019-09-19",24.7563
"2019-09-20",25.0877
"2019-09-21",25.0742
"2019-09-22",24.9497
"2019-09-23",24.8866
"2019-09-24",24.3352
"2019-09-25",23.7347
"2019-09-26",23.2347
"2019-09-27",24.3275
"2019-09-28",24.5149
"2019-09-29",24.2673
"2019-09-30",24.1117
"2019-10-01",24.7172
"2019-10-02",24.6305
"2019-10-03",24.2898
"2019-10-04",24.2566
"2019-10-05",24.3244
"2019-10-06",23.9518
"2019-10-07",24.7484
"2019-10-08",24.4604
"2019-10-09",24.3712
"2019-10-10",24.1545
"2019-10-11",24.1255
"2019-10-12",24.2066
"2019-10-13",24.494
"2019-10-14",25.0637
"2019-10-15",24.4497
"2019-10-16",24.209
"2019-10-17",24.7296
"2019-10-18",24.79
"2019-10-19",24.7785
"2019-10-20",24.686
"2019-10-21",24.3361
"2019-10-22",24.4792
"2019-10-23",24.7439
"2019-10-24",24.3065
"2019-10-25",24.8131
"2019-10-26",24.5676
"2019-10-27",24.2511
"2019-10-28",24.6112
"2019-10-29",24.3738
"2019-10-30",24.0646
"2019-10-31",24.1517
"2019-11-01",24.5849
"2019-11-02",25.0116
"2019-11-03",24.9576
"2019-11-04",25.1394
"2019-11-05",24.2749
"2019-11-06",24.7354
"2019-11-07",24.7832
"2019-11-08",25.5926
"2019-11-09",25.2697
"2019-11-10",24.7912
"2019-11-11",24.5962
"2019-11-12",24.4421
"2019-11-13",24.925
"2019-11-14",24.6353
"2019-11-15",25.1293
"2019-11-16",24.4264
"2019-11-17",24.9222
"2019-11-18",24.9476
"2019-11-19",24.8387
"2019-11-20",24.9386
"2019-11-21",24.8899
"2019-11-22",24.8872
"2019-11-23",24.9672
"2019-11-24",24.7364
"2019-11-25",24.6935
"2019-11-26",24.6029
"2019-11-27",24.5958
"2019-11-28",25.0421
"2019-11-29",24.9411
"2019-11-30",24.5949
"2019-12-01",24.136
"2019-12-02",24.3881
"2019-12-03",24.3492
"2019-12-04",24.0101
"2019-12-05",24.4532
"2019-12-06",24.3411
"2019-12-07",23.8671
"2019-12-08",22.9289
"2019-12-09",23.182
"2019-12-10",23.2974
"2019-12-11",23.2846
"2019-12-12",24.2094
"2019-12-13",24.0815
"2019-12-14",24.1894
"2019-12-15",23.6577
"2019-12-16",24.1946
"2019-12-17",23.8633
"2019-12-18",24.6975
"2019-12-19",23.9331
"2019-12-20",24.1594
"2019-12-21",23.3925
"2019-12-22",23.2043
"2019-12-23",24.1745
"2019-12-24",24.4737
"2019-12-25",24.0409
"2019-12-26",22.7399
"2019-12-27",21.6179
"2019-12-28",22.0013
"2019-12-29",22.7515
"2019-12-30",23.5728
"2019-12-31",24.2312
"2020-01-01",24.5212
"2020-01-02",24.9234
"2020-01-03",25.0124
"2020-01-04",24.7336
"2020-01-05",24.559
"2020-01-06",24.618
"2020-01-07",24.2185
"2020-01-08",22.4636
"2020-01-09",21.2949
"2020-01-10",20.937
"2020-01-11",21.9107
"2020-01-12",21.3982
"2020-01-13",19.7471
"2020-01-14",19.2953
"2020-01-15",20.2379
"2020-01-16",22.5377
"2020-01-17",23.7586
"2020-01-18",24.307
"2020-01-19",24.0225
"2020-01-20",22.8826
"2020-01-21",23.2643
"2020-01-22",24.1586
"2020-01-23",23.9547
"2020-01-24",23.1112
"2020-01-25",22.2286
"2020-01-26",21.8158
"2020-01-27",21.5129
"2020-01-28",22.092
"2020-01-29",22.5828
"2020-01-30",22.8319
"2020-01-31",22.6679
"2020-02-01",22.1146
"2020-02-02",21.3899
"2020-02-03",22.7187
"2020-02-04",23.0894
"2020-02-05",22.6787
"2020-02-06",22.0613
"2020-02-07",21.4994
"2020-02-08",21.4416
"2020-02-09",21.4124
"2020-02-10",21.2648
"2020-02-11",22.6641
"2020-02-12",23.5412
"2020-02-13",22.9518
"2020-02-14",22.016
"2020-02-15",22.5923
"2020-02-16",22.6246
"2020-02-17",21.1332
"2020-02-18",20.2637
"2020-02-19",20.362
"2020-02-20",21.621
"2020-02-21",24.6813
"2020-02-22",24.1167
"2020-02-23",24.1312
"2020-02-24",23.9962
"2020-02-25",24.1697
"2020-02-26",24.1041
"2020-02-27",23.0576
"2020-02-28",22.4016
"2020-02-29",22.026
"2020-03-01",22.2182
"2020-03-02",21.9339
"2020-03-03",22.2618
"2020-03-04",22.5417
"2020-03-05",23.3849
"2020-03-06",24.1224
"2020-03-07",23.7957
"2020-03-08",24.0054
"2020-03-09",23.4449
"2020-03-10",23.8465
"2020-03-11",23.5515
"2020-03-12",23.5061
"2020-03-13",23.343
"2020-03-14",22.6444
"2020-03-15",23.2758
"2020-03-16",24.1492
"2020-03-17",24.1847
"2020-03-18",24.8544
"2020-03-19",24.3696
"2020-03-20",24.2466
"2020-03-21",23.7329
"2020-03-22",23.9189
"2020-03-23",24.1526
"2020-03-24",23.9441
"2020-03-25",23.8521
"2020-03-26",23.4334
"2020-03-27",23.0655
"2020-03-28",23.4944
"2020-03-29",23.5569
"2020-03-30",24.3126
"2020-03-31",23.1833
"2020-04-01",23.9753
"2020-04-02",24.2775
"2020-04-03",24.4323
"2020-04-04",25.4598
"2020-04-05",25.9206
"2020-04-06",25.8221
"2020-04-07",25.7031
"2020-04-08",25.3829
"2020-04-09",25.1565
"2020-04-10",24.7612
"2020-04-11",24.7801
"2020-04-12",25.4329
"2020-04-13",25.1281
"2020-04-14",25.2559
"2020-04-15",25.4
"2020-04-16",25.2442
"2020-04-17",24.8703
"2020-04-18",25.5884
"2020-04-19",25.8379
"2020-04-20",25.6284
"2020-04-21",25.5352
"2020-04-22",25.6303
"2020-04-23",25.836
"2020-04-24",25.7452
"2020-04-25",26.2979
"2020-04-26",25.6603
"2020-04-27",26.2457
"2020-04-28",26.0027
"2020-04-29",25.9683
"2020-04-30",25.8417
"2020-05-01",26.203
"2020-05-02",26.4655
"2020-05-03",26.326
"2020-05-04",25.6334
"2020-05-05",25.3821
"2020-05-06",26.11
"2020-05-07",25.815
"2020-05-08",26.2148
"2020-05-09",26.1404
"2020-05-10",25.7296
"2020-05-11",25.7073
"2020-05-12",25.468
"2020-05-13",25.4399
"2020-05-14",25.7327
"2020-05-15",26.2765
"2020-05-16",26.9308
"2020-05-17",27.0289
"2020-05-18",26.533
"2020-05-19",26.5651
"2020-05-20",26.432
"2020-05-21",26.084
"2020-05-22",25.9368
"2020-05-23",26.5012
"2020-05-24",26.7471
"2020-05-25",27.0287
"2020-05-26",26.802
"2020-05-27",26.5938
"2020-05-28",25.8526
"2020-05-29",25.5552
"2020-05-30",25.5742
"2020-05-31",25.5873
"2020-06-01",25.4784
"2020-06-02",25.3867
"2020-06-03",25.0938
"2020-06-04",25.363
"2020-06-05",25.6711
"2020-06-06",25.1118
"2020-06-07",25.3369
"2020-06-08",25.066
"2020-06-09",25.7809
"2020-06-10",26.2234
"2020-06-11",25.7512
"2020-06-12",25.7636
"2020-06-13",25.4692
"2020-06-14",25.5691
"2020-06-15",25.7307
"2020-06-16",25.9504
"2020-06-17",25.9594
"2020-06-18",25.8464
"2020-06-19",25.5626
"2020-06-20",25.7224
"2020-06-21",25.6215
"2020-06-22",25.4883
"2020-06-23",25.3902
"2020-06-24",24.8477
"2020-06-25",24.6108
"2020-06-26",25.0565
"2020-06-27",25.1166
"2020-06-28",25.4916
"2020-06-29",25.6982
"2020-06-30",25.6059
"2020-07-01",25.6099
"2020-07-02",25.6539
"2020-07-03",25.4919
"2020-07-04",25.4721
"2020-07-05",25.0734
"2020-07-06",25.3794
"2020-07-07",25.5174
"2020-07-08",25.4326
"2020-07-09",25.5741
"2020-07-10",25.4345
"2020-07-11",25.131
"2020-07-12",25.1407
"2020-07-13",25.3314
"2020-07-14",25.8219
"2020-07-15",25.7615
"2020-07-16",25.4031
"2020-07-17",25.4424
"2020-07-18",25.3788
"2020-07-19",25.5429
"2020-07-20",24.8676
"2020-07-21",24.7688
"2020-07-22",24.9027
"2020-07-23",24.8118
"2020-07-24",24.4792
"2020-07-25",25.1582
"2020-07-26",25.2831
"2020-07-27",25.605
"2020-07-28",24.7606
"2020-07-29",24.6972
"2020-07-30",24.3441
"2020-07-31",25.0968
"2020-08-01",25.2863
"2020-08-02",25.2142
"2020-08-03",25.1008
"2020-08-04",24.8991
"2020-08-05",24.9404
"2020-08-06",25.3119
"2020-08-07",25.1677
"2020-08-08",24.9906
"2020-08-09",24.9672
"2020-08-10",25.0606
"2020-08-11",25.2682
"2020-08-12",24.8878
"2020-08-13",24.8929
"2020-08-14",25.0094
"2020-08-15",24.7739
"2020-08-16",24.8788
"2020-08-17",25.0565
"2020-08-18",24.8054
"2020-08-19",25.0518
"2020-08-20",25.0117
"2020-08-21",24.9971
"2020-08-22",25.1444
"2020-08-23",25.1322
"2020-08-24",24.8614
"2020-08-25",25.0676
"2020-08-26",24.8929
"2020-08-27",24.2586
"2020-08-28",24.6716
"2020-08-29",24.6055
"2020-08-30",24.8291
"2020-08-31",24.7702
"2020-09-01",24.262
"2020-09-02",24.2632
"2020-09-03",24.8918
"2020-09-04",24.7911
"2020-09-05",24.6131
"2020-09-06",24.6934
"2020-09-07",25.0241
"2020-09-08",25.1146
"2020-09-09",24.7896
"2020-09-10",25.0649
"2020-09-11",25.1146
"2020-09-12",25.0233
"2020-09-13",25.0652
"2020-09-14",25.1312
"2020-09-15",25.2584
"2020-09-16",25.2785
"2020-09-17",25.152
"2020-09-18",25.3303
"2020-09-19",24.7331
"2020-09-20",25.0122
"2020-09-21",24.8232
"2020-09-22",24.7781
"2020-09-23",24.8361
"2020-09-24",25.0382
"2020-09-25",24.4858
"2020-09-26",24.9483
"2020-09-27",24.6964
"2020-09-28",24.8514
"2020-09-29",24.5187
"2020-09-30",24.5922
"2020-10-01",24.792
"2020-10-02",24.73
"2020-10-03",24.4275
"2020-10-04",24.049
"2020-10-05",24.0694
"2020-10-06",24.5357
"2020-10-07",25.0843
"2020-10-08",25.0051
"2020-10-09",24.4369
"2020-10-10",24.966
"2020-10-11",24.9326
"2020-10-12",24.3881
"2020-10-13",24.4324
"2020-10-14",24.4912
"2020-10-15",24.8412
"2020-10-16",24.5449
"2020-10-17",24.7173
"2020-10-18",24.5701
"2020-10-19",24.7538
"2020-10-20",25.1184
"2020-10-21",24.9894
"2020-10-22",24.7755
"2020-10-23",24.821
"2020-10-24",24.9411
"2020-10-25",24.9167
"2020-10-26",24.4366
"2020-10-27",24.5679
"2020-10-28",24.3209
"2020-10-29",24.2749
"2020-10-30",24.4466
"2020-10-31",24.998
"2020-11-01",24.4898
"2020-11-02",24.6242
"2020-11-03",24.5395
"2020-11-04",24.4109
"2020-11-05",24.709
"2020-11-06",24.8223
"2020-11-07",25.2185
"2020-11-08",24.628
"2020-11-09",24.1598
"2020-11-10",23.8725
"2020-11-11",24.4879
"2020-11-12",24.851
"2020-11-13",25.1475
"2020-11-14",25.0867
"2020-11-15",25.098
"2020-11-16",24.6936
"2020-11-17",24.4904
"2020-11-18",24.3582
"2020-11-19",24.5706
"2020-11-20",24.387
"2020-11-21",23.6009
"2020-11-22",23.82
"2020-11-23",24.5464
"2020-11-24",24.2084
"2020-11-25",23.5329
"2020-11-26",23.9912
"2020-11-27",24.3468
"2020-11-28",24.8083
"2020-11-29",24.8532
"2020-11-30",24.5603
"2020-12-01",23.7626
"2020-12-02",24.2213
"2020-12-03",23.7864
"2020-12-04",23.5745
"2020-12-05",24.1139
"2020-12-06",24.5162
"2020-12-07",24.5874
"2020-12-08",24.3053
"2020-12-09",24.0435
"2020-12-10",23.0777
"2020-12-11",22.7838
"2020-12-12",23.4248
"2020-12-13",21.5922
"2020-12-14",21.6064
"2020-12-15",23.5527
"2020-12-16",24.0242
"2020-12-17",23.856
"2020-12-18",24.0066
"2020-12-19",24.0249
"2020-12-20",22.8224
"2020-12-21",21.9981
"2020-12-22",22.7631
"2020-12-23",22.9898
"2020-12-24",22.6107
"2020-12-25",22.9678
"2020-12-26",21.3105
"2020-12-27",23.6275
"2020-12-28",23.785
"2020-12-29",24.2253
"2020-12-30",24.5703
"2020-12-31",23.7636
"2021-01-01",22.4531
"2021-01-02",23.9545
"2021-01-03",24.0135
"2021-01-04",24.045
"2021-01-05",24.1207
"2021-01-06",24.215
"2021-01-07",24.4105
"2021-01-08",24.5827
"2021-01-09",24.0676
"2021-01-10",23.8245
"2021-01-11",23.7372
"2021-01-12",23.9918
"2021-01-13",24.1527
"2021-01-14",24.2938
"2021-01-15",23.3994
"2021-01-16",23.8676
"2021-01-17",22.4297
"2021-01-18",20.8658
"2021-01-19",22.2671
"2021-01-20",24.4738
"2021-01-21",24.8257
"2021-01-22",24.1641
"2021-01-23",22.8255
"2021-01-24",20.3905
"2021-01-25",20.6163
"2021-01-26",20.1837
"2021-01-27",20.2135
"2021-01-28",21.4402
"2021-01-29",23.4775
"2021-01-30",23.6496
"2021-01-31",23.7147
"2021-02-01",23.851
"2021-02-02",23.7421
"2021-02-03",21.9539
"2021-02-04",21.0523
"2021-02-05",20.9252
"2021-02-06",21.8145
"2021-02-07",23.0144
"2021-02-08",21.361
"2021-02-09",19.5964
"2021-02-10",18.927
"2021-02-11",19.1002
"2021-02-12",20.8165
"2021-02-13",22.7315
"2021-02-14",22.8193
"2021-02-15",22.3122
"2021-02-16",21.9686
"2021-02-17",21.8077
"2021-02-18",22.4837
"2021-02-19",23.8688
"2021-02-20",23.7105
"2021-02-21",23.5569
"2021-02-22",23.6822
"2021-02-23",23.0991
"2021-02-24",22.7173
"2021-02-25",22.5838
"2021-02-26",22.4203
"2021-02-27",22.6047
"2021-02-28",22.633
"2021-03-01",22.6409
"2021-03-02",21.9862
"2021-03-03",21.4785
"2021-03-04",21.7922
"2021-03-05",22.6245
"2021-03-06",24.0812
"2021-03-07",24.6014
"2021-03-08",24.8345
"2021-03-09",24.3779
"2021-03-10",24.224
"2021-03-11",23.9971
"2021-03-12",23.2227
"2021-03-13",23.7481
"2021-03-14",23.7866
"2021-03-15",22.8384
"2021-03-16",23.5752
"2021-03-17",23.7807
"2021-03-18",22.9871
"2021-03-19",23.3773
"2021-03-20",24.2926
"2021-03-21",24.3741
"2021-03-22",24.2284
"2021-03-23",24.0693
"2021-03-24",24.0785
"2021-03-25",24.3514
"2021-03-26",25.3146
"2021-03-27",25.448
"2021-03-28",24.6363
"2021-03-29",24.5635
"2021-03-30",24.8218
"2021-03-31",25.5532
"2021-04-01",25.4923
"2021-04-02",25.3719
"2021-04-03",24.3057
"2021-04-04",24.9338
"2021-04-05",24.9647
"2021-04-06",24.9441
"2021-04-07",24.7958
"2021-04-08",24.0022
"2021-04-09",24.1772
"2021-04-10",24.4603
"2021-04-11",24.1365
"2021-04-12",24.9093
"2021-04-13",24.6538
"2021-04-14",24.2812
"2021-04-15",24.3417
"2021-04-16",24.8174
"2021-04-17",25.4717
"2021-04-18",25.5828
"2021-04-19",25.8614
"2021-04-20",25.9698
"2021-04-21",25.7321
"2021-04-22",25.9175
"2021-04-23",26.0125
"2021-04-24",25.7631
"2021-04-25",25.1963
"2021-04-26",25.3096
"2021-04-27",25.8315
"2021-04-28",25.7687
"2021-04-29",25.9161
"2021-04-30",25.7356
"2021-05-01",25.0646
"2021-05-02",25.3843
"2021-05-03",25.0095
"2021-05-04",24.8777
"2021-05-05",25.3334
"2021-05-06",25.5049
"2021-05-07",25.5169
"2021-05-08",25.5005
"2021-05-09",25.1847
"2021-05-10",25.4192
"2021-05-11",26.0099
"2021-05-12",26.105
"2021-05-13",25.9445
"2021-05-14",25.3069
"2021-05-15",25.5448
"2021-05-16",25.692
"2021-05-17",25.959
"2021-05-18",26.0355
"2021-05-19",25.7743
"2021-05-20",25.3828
"2021-05-21",25.5466
"2021-05-22",25.8316
"2021-05-23",26.1159
"2021-05-24",26.4556
"2021-05-25",25.4409
"2021-05-26",25.1763
"2021-05-27",25.5478
"2021-05-28",25.5236
"2021-05-29",25.9898
"2021-05-30",25.5915
"2021-05-31",25.6995
"2021-06-01",25.731
"2021-06-02",25.9693
"2021-06-03",26.0129
"2021-06-04",25.5965
"2021-06-05",25.3022
"2021-06-06",25.3541
"2021-06-07",25.6381
"2021-06-08",25.413
"2021-06-09",25.6505
"2021-06-10",25.6011
"2021-06-11",25.2294
"2021-06-12",25.296
"2021-06-13",25.6825
"2021-06-14",25.1911
"2021-06-15",25.1257
"2021-06-16",25.2587
"2021-06-17",25.1268
"2021-06-18",24.9596
"2021-06-19",24.9589
"2021-06-20",25.0527
"2021-06-21",25.521
"2021-06-22",25.3066
"2021-06-23",25.2335
"2021-06-24",25.1217
"2021-06-25",25.0331
"2021-06-26",25.1741
"2021-06-27",24.9376
"2021-06-28",24.6497
"2021-06-29",24.7016
"2021-06-30",24.9865
"2021-07-01",24.7656
"2021-07-02",24.9834
"2021-07-03",25.4197
"2021-07-04",25.5547
"2021-07-05",25.0937
"2021-07-06",25.2855
"2021-07-07",25.2929
"2021-07-08",25.5293
"2021-07-09",25.2639
"2021-07-10",23.9948
"2021-07-11",24.3508
"2021-07-12",25.0946
"2021-07-13",25.4045
"2021-07-14",25.3169
"2021-07-15",25.446
"2021-07-16",25.288
"2021-07-17",25.1821
"2021-07-18",25.5308
"2021-07-19",24.9986
"2021-07-20",25.0154
"2021-07-21",25.1661
"2021-07-22",25.0659
"2021-07-23",25.1192
"2021-07-24",25.0583
"2021-07-25",25.1691
"2021-07-26",25.1775
"2021-07-27",25.048
"2021-07-28",25.0771
"2021-07-29",24.7871
"2021-07-30",24.7114
"2021-07-31",25.2087
"2021-08-01",25.1552
"2021-08-02",24.6194
"2021-08-03",24.8369
"2021-08-04",25.1632
"2021-08-05",25.1891
"2021-08-06",25.4767
"2021-08-07",25.3008
"2021-08-08",25.4311
"2021-08-09",25.1142
"2021-08-10",24.9087
"2021-08-11",24.9616
"2021-08-12",24.6719
"2021-08-13",24.8567
"2021-08-14",24.5735
"2021-08-15",24.3309
"2021-08-16",24.729
"2021-08-17",24.6766
"2021-08-18",24.6015
"2021-08-19",24.422
"2021-08-20",24.6296
"2021-08-21",24.847
"2021-08-22",24.333
"2021-08-23",24.3608
"2021-08-24",24.3273
"2021-08-25",24.7034
"2021-08-26",24.9778
"2021-08-27",24.7909
"2021-08-28",24.8044
"2021-08-29",24.535
"2021-08-30",24.7395
"2021-08-31",24.7425
"2021-09-01",24.8218
"2021-09-02",24.7516
"2021-09-03",24.564
"2021-09-04",24.9503
"2021-09-05",24.8936
"2021-09-06",24.8929
"2021-09-07",24.6837
"2021-09-08",24.6718
"2021-09-09",24.7396
"2021-09-10",25.3028
"2021-09-11",24.9929
"2021-09-12",24.767
"2021-09-13",24.9859
"2021-09-14",25.3479
"2021-09-15",25.1421
"2021-09-16",25.1273
"2021-09-17",25.1997
"2021-09-18",25.461
"2021-09-19",25.5436
"2021-09-20",25.3755
"2021-09-21",25.2238
"2021-09-22",25.465
"2021-09-23",25.3629
"2021-09-24",25.2313
"2021-09-25",25.2084
"2021-09-26",25.4441
"2021-09-27",24.7472
"2021-09-28",24.5679
"2021-09-29",24.6667
"2021-09-30",24.6495
"2021-10-01",24.3266
"2021-10-02",24.7037
"2021-10-03",24.9304
"2021-10-04",24.4546
"2021-10-05",24.6311
"2021-10-06",24.9188
"2021-10-07",25.0083
"2021-10-08",24.9492
"2021-10-09",25.4151
"2021-10-10",25.652
"2021-10-11",24.555
"2021-10-12",24.6988
"2021-10-13",24.803
"2021-10-14",25.4341
"2021-10-15",25.2333
"2021-10-16",24.2884
