,"(deg C) Mean Dew Point Temperature (ERA5) at Gampaha, 2007-01-01 to 2025-12-31"
"2018-10-29",24.022
"2018-10-30",24.1406
"2018-10-31",24.4065
"2018-11-01",23.795
"2018-11-02",24.1417
"2018-11-03",24.2497
"2018-11-04",24.3467
"2018-11-05",23.4733
"2018-11-06",22.2884
"2018-11-07",24.0614
"2018-11-08",24.2711
"2018-11-09",23.6754
"2018-11-10",22.8148
"2018-11-11",23.1023
"2018-11-12",23.2249
"2018-11-13",23.6433
"2018-11-14",24.1663
"2018-11-15",23.692
"2018-11-16",24.6367
"2018-11-17",23.9431
"2018-11-18",24.0767
"2018-11-19",24.0582
"2018-11-20",23.797
"2018-11-21",24.0898
"2018-11-22",24.0069
"2018-11-23",24.079
"2018-11-24",23.9584
"2018-11-25",23.8313
"2018-11-26",22.9216
"2018-11-27",23.2451
"2018-11-28",23.7848
"2018-11-29",24.2098
"2018-11-30",23.6857
"2018-12-01",22.2441
"2018-12-02",22.5843
"2018-12-03",23.7631
"2018-12-04",24.7117
"2018-12-05",24.2932
"2018-12-06",23.4935
"2018-12-07",23.6393
"2018-12-08",23.2038
"2018-12-09",22.4116
"2018-12-10",22.2682
"2018-12-11",21.9224
"2018-12-12",22.0181
"2018-12-13",21.9564
"2018-12-14",22.6772
"2018-12-15",23.3794
"2018-12-16",22.5771
"2018-12-17",22.0539
"2018-12-18",22.8051
"2018-12-19",21.5004
"2018-12-20",22.8765
"2018-12-21",23.5839
"2018-12-22",23.7956
"2018-12-23",24.0501
"2018-12-24",23.6748
"2018-12-25",23.5756
"2018-12-26",23.3796
"2018-12-27",23.7781
"2018-12-28",22.564
"2018-12-29",21.3723
"2018-12-30",21.4578
"2018-12-31",21.9792
"2019-01-01",21.2864
"2019-01-02",19.9179
"2019-01-03",20.0336
"2019-01-04",19.4723
"2019-01-05",21.5953
"2019-01-06",19.6722
"2019-01-07",21.3481
"2019-01-08",21.4828
"2019-01-09",21.2403
"2019-01-10",21.4955
"2019-01-11",21.0264
"2019-01-12",21.8018
"2019-01-13",22.6541
"2019-01-14",22.2781
"2019-01-15",21.9404
"2019-01-16",21.7625
"2019-01-17",19.4893
"2019-01-18",18.6165
"2019-01-19",19.2752
"2019-01-20",20.5822
"2019-01-21",21.1046
"2019-01-22",21.2014
"2019-01-23",21.2375
"2019-01-24",21.4712
"2019-01-25",23.0583
"2019-01-26",22.7711
"2019-01-27",23.0659
"2019-01-28",21.3779
"2019-01-29",20.208
"2019-01-30",20.8933
"2019-01-31",21.072
"2019-02-01",21.4857
"2019-02-02",22.11
"2019-02-03",22.6333
"2019-02-04",23.4533
"2019-02-05",23.6271
"2019-02-06",23.0944
"2019-02-07",23.3653
"2019-02-08",24.1661
"2019-02-09",23.6727
"2019-02-10",23.5734
"2019-02-11",22.468
"2019-02-12",22.4378
"2019-02-13",22.4764
"2019-02-14",23.5626
"2019-02-15",23.9212
"2019-02-16",24.0939
"2019-02-17",24.5498
"2019-02-18",24.5295
"2019-02-19",24.2677
"2019-02-20",21.5334
"2019-02-21",22.0331
"2019-02-22",21.0414
"2019-02-23",20.4651
"2019-02-24",22.4604
"2019-02-25",23.7347
"2019-02-26",23.9721
"2019-02-27",23.7788
"2019-02-28",23.2057
"2019-03-01",23.2754
"2019-03-02",22.0874
"2019-03-03",23.455
"2019-03-04",23.776
"2019-03-05",23.6456
"2019-03-06",24.0917
"2019-03-07",24.0461
"2019-03-08",24.1905
"2019-03-09",23.7271
"2019-03-10",22.8849
"2019-03-11",22.4934
"2019-03-12",23.071
"2019-03-13",22.9815
"2019-03-14",22.3015
"2019-03-15",22.1056
"2019-03-16",23.6204
"2019-03-17",23.6545
"2019-03-18",23.2847
"2019-03-19",23.4803
"2019-03-20",24.2516
"2019-03-21",23.8085
"2019-03-22",24.1834
"2019-03-23",24.4072
"2019-03-24",23.9151
"2019-03-25",21.9087
"2019-03-26",21.5741
"2019-03-27",23.2342
"2019-03-28",23.1025
"2019-03-29",23.5105
"2019-03-30",23.9065
"2019-03-31",23.4079
"2019-04-01",23.0119
"2019-04-02",23.1004
"2019-04-03",23.2507
"2019-04-04",22.7812
"2019-04-05",23.3342
"2019-04-06",23.754
"2019-04-07",24.5015
"2019-04-08",24.0238
"2019-04-09",23.9211
"2019-04-10",24.9434
"2019-04-11",24.8129
"2019-04-12",25.2996
"2019-04-13",25.0645
"2019-04-14",25.0001
"2019-04-15",24.7628
"2019-04-16",24.6562
"2019-04-17",24.7145
"2019-04-18",24.8035
"2019-04-19",25.1551
"2019-04-20",24.5205
"2019-04-21",25.1393
"2019-04-22",25.0935
"2019-04-23",25.1668
"2019-04-24",24.9862
"2019-04-25",25.2116
"2019-04-26",25.619
"2019-04-27",26.1522
"2019-04-28",25.7537
"2019-04-29",25.0358
"2019-04-30",25.5503
"2019-05-01",25.8948
"2019-05-02",26.1047
"2019-05-03",25.1883
"2019-05-04",25.0873
"2019-05-05",24.8484
"2019-05-06",24.1048
"2019-05-07",24.5128
"2019-05-08",23.9148
"2019-05-09",24.4783
"2019-05-10",25.7755
"2019-05-11",25.4067
"2019-05-12",25.9598
"2019-05-13",25.9824
"2019-05-14",25.8803
"2019-05-15",25.4515
"2019-05-16",25.8346
"2019-05-17",25.8645
"2019-05-18",25.6393
"2019-05-19",25.787
"2019-05-20",25.598
"2019-05-21",25.3709
"2019-05-22",24.707
"2019-05-23",24.8878
"2019-05-24",24.8328
"2019-05-25",25.0328
"2019-05-26",25.0543
"2019-05-27",25.8672
"2019-05-28",26.257
"2019-05-29",26.027
"2019-05-30",25.4649
"2019-05-31",25.3926
"2019-06-01",25.1067
"2019-06-02",25.5464
"2019-06-03",25.3057
"2019-06-04",25.2617
"2019-06-05",25.4201
"2019-06-06",25.4437
"2019-06-07",25.273
"2019-06-08",25.1982
"2019-06-09",25.1974
"2019-06-10",24.6419
"2019-06-11",24.7013
"2019-06-12",25.0985
"2019-06-13",25.0793
"2019-06-14",25.2118
"2019-06-15",25.955
"2019-06-16",25.9733
"2019-06-17",25.9567
"2019-06-18",25.6722
"2019-06-19",25.9675
"2019-06-20",25.677
"2019-06-21",25.3855
"2019-06-22",25.2257
"2019-06-23",25.499
"2019-06-24",25.9941
"2019-06-25",25.6867
"2019-06-26",25.2127
"2019-06-27",25.2041
"2019-06-28",24.7864
"2019-06-29",24.9159
"2019-06-30",24.9398
"2019-07-01",25.0088
"2019-07-02",25.4134
"2019-07-03",25.2397
"2019-07-04",25.2746
"2019-07-05",25.2378
"2019-07-06",25.0751
"2019-07-07",24.8929
"2019-07-08",25.4558
"2019-07-09",24.5175
"2019-07-10",24.6587
"2019-07-11",25.0148
"2019-07-12",25.2566
"2019-07-13",24.3067
"2019-07-14",24.2046
"2019-07-15",24.6469
"2019-07-16",25.1551
"2019-07-17",24.9142
"2019-07-18",24.5801
"2019-07-19",24.3033
"2019-07-20",24.6442
"2019-07-21",24.8549
"2019-07-22",24.2522
"2019-07-23",24.2264
"2019-07-24",24.355
"2019-07-25",24.6299
"2019-07-26",24.799
"2019-07-27",24.3285
"2019-07-28",24.6046
"2019-07-29",24.2474
"2019-07-30",24.4448
"2019-07-31",24.8031
"2019-08-01",25.4149
"2019-08-02",25.2698
"2019-08-03",25.2048
"2019-08-04",25.4338
"2019-08-05",25.4898
"2019-08-06",25.3422
"2019-08-07",25.2129
"2019-08-08",24.621
"2019-08-09",24.5136
"2019-08-10",24.7411
"2019-08-11",25.3347
"2019-08-12",21.1926
"2019-08-13",24.6482
"2019-08-14",24.3928
"2019-08-15",24.679
"2019-08-16",24.9121
"2019-08-17",24.7896
"2019-08-18",24.782
"2019-08-19",24.4155
"2019-08-20",24.715
"2019-08-21",24.8524
"2019-08-22",24.1669
"2019-08-23",24.0698
"2019-08-24",24.6084
"2019-08-25",24.6545
"2019-08-26",24.2546
"2019-08-27",24.4664
"2019-08-28",24.5191
"2019-08-29",24.5781
"2019-08-30",24.2833
"2019-08-31",24.9045
"2019-09-01",24.6424
"2019-09-02",25.1154
"2019-09-03",25.1558
"2019-09-04",24.6172
"2019-09-05",24.8869
"2019-09-06",25.0319
"2019-09-07",25.2759
"2019-09-08",24.9704
"2019-09-09",25.1035
"2019-09-10",25.277
"2019-09-11",24.5757
"2019-09-12",24.0043
"2019-09-13",24.2328
"2019-09-14",24.3758
"2019-09-15",24.3015
"2019-09-16",24.4593
"2019-09-17",24.7346
"2019-09-18",24.8184
"2019-09-19",24.3687
"2019-09-20",24.5226
"2019-09-21",24.7799
"2019-09-22",24.5756
"2019-09-23",24.471
"2019-09-24",23.9172
"2019-09-25",23.1592
"2019-09-26",22.9332
"2019-09-27",23.6033
"2019-09-28",23.8672
"2019-09-29",23.683
"2019-09-30",23.738
"2019-10-01",24.2009
"2019-10-02",24.257
"2019-10-03",24.2593
"2019-10-04",24.1306
"2019-10-05",24.0283
"2019-10-06",23.4784
"2019-10-07",23.9231
"2019-10-08",24.2887
"2019-10-09",24.1945
"2019-10-10",24.0171
"2019-10-11",23.7552
"2019-10-12",23.8163
"2019-10-13",23.9542
"2019-10-14",24.35
"2019-10-15",24.1807
"2019-10-16",23.939
"2019-10-17",24.1206
"2019-10-18",24.2653
"2019-10-19",24.3331
"2019-10-20",24.1199
"2019-10-21",24.0833
"2019-10-22",24.0419
"2019-10-23",24.2976
"2019-10-24",23.512
"2019-10-25",23.9159
"2019-10-26",24.2572
"2019-10-27",23.5116
"2019-10-28",23.5872
"2019-10-29",23.5968
"2019-10-30",23.9049
"2019-10-31",23.8435
"2019-11-01",23.8072
"2019-11-02",23.9233
"2019-11-03",23.6703
"2019-11-04",24.1057
"2019-11-05",24.5161
"2019-11-06",24.4707
"2019-11-07",24.7868
"2019-11-08",24.5445
"2019-11-09",24.3137
"2019-11-10",24.3078
"2019-11-11",23.9913
"2019-11-12",23.8497
"2019-11-13",23.7099
"2019-11-14",24.0922
"2019-11-15",24.5045
"2019-11-16",24.2095
"2019-11-17",24.1554
"2019-11-18",23.9908
"2019-11-19",24.1824
"2019-11-20",23.8
"2019-11-21",23.9326
"2019-11-22",24.2125
"2019-11-23",24.2442
"2019-11-24",24.5098
"2019-11-25",23.9619
"2019-11-26",23.6062
"2019-11-27",24.1717
"2019-11-28",24.2765
"2019-11-29",24.5936
"2019-11-30",24.1915
"2019-12-01",23.8256
"2019-12-02",23.8904
"2019-12-03",24.0957
"2019-12-04",24.0239
"2019-12-05",23.9717
"2019-12-06",23.9461
"2019-12-07",23.6556
"2019-12-08",23.1785
"2019-12-09",23.1726
"2019-12-10",23.7038
"2019-12-11",23.3117
"2019-12-12",23.8282
"2019-12-13",23.8964
"2019-12-14",23.4569
"2019-12-15",23.1871
"2019-12-16",22.8447
"2019-12-17",23.4374
"2019-12-18",23.7646
"2019-12-19",23.7266
"2019-12-20",23.8204
"2019-12-21",24.1563
"2019-12-22",24.0792
"2019-12-23",24.0929
"2019-12-24",24.7346
"2019-12-25",24.3197
"2019-12-26",23.4003
"2019-12-27",22.0874
"2019-12-28",22.3563
"2019-12-29",21.5222
"2019-12-30",22.9673
"2019-12-31",23.3673
"2020-01-01",24.0122
"2020-01-02",24.4734
"2020-01-03",24.2549
"2020-01-04",24.3565
"2020-01-05",23.9143
"2020-01-06",23.1047
"2020-01-07",23.0425
"2020-01-08",21.8017
"2020-01-09",21.303
"2020-01-10",20.9277
"2020-01-11",22.5165
"2020-01-12",21.6774
"2020-01-13",19.2993
"2020-01-14",18.596
"2020-01-15",19.6805
"2020-01-16",21.6612
"2020-01-17",23.0642
"2020-01-18",23.0617
"2020-01-19",23.084
"2020-01-20",22.4877
"2020-01-21",22.9725
"2020-01-22",23.4799
"2020-01-23",23.3628
"2020-01-24",22.5022
"2020-01-25",22.2141
"2020-01-26",20.5177
"2020-01-27",20.7135
"2020-01-28",21.0567
"2020-01-29",20.9703
"2020-01-30",21.2931
"2020-01-31",20.5515
"2020-02-01",19.7798
"2020-02-02",20.5209
"2020-02-03",21.085
"2020-02-04",21.2299
"2020-02-05",21.1979
"2020-02-06",21.4062
"2020-02-07",21.8687
"2020-02-08",21.9802
"2020-02-09",19.8025
"2020-02-10",19.7728
"2020-02-11",21.6572
"2020-02-12",22.7776
"2020-02-13",22.1264
"2020-02-14",22.7049
"2020-02-15",22.742
"2020-02-16",23.0442
"2020-02-17",20.7911
"2020-02-18",17.9586
"2020-02-19",19.1729
"2020-02-20",21.5595
"2020-02-21",23.1465
"2020-02-22",22.4982
"2020-02-23",22.1533
"2020-02-24",21.6862
"2020-02-25",21.9154
"2020-02-26",21.6664
"2020-02-27",20.9604
"2020-02-28",20.0747
"2020-02-29",21.1871
"2020-03-01",21.8845
"2020-03-02",22.5992
"2020-03-03",21.5439
"2020-03-04",21.9601
"2020-03-05",23.6405
"2020-03-06",24.0224
"2020-03-07",23.7147
"2020-03-08",23.7581
"2020-03-09",24.1923
"2020-03-10",24.22
"2020-03-11",23.9775
"2020-03-12",24.141
"2020-03-13",22.9938
"2020-03-14",23.5129
"2020-03-15",23.3163
"2020-03-16",22.7567
"2020-03-17",23.5754
"2020-03-18",23.805
"2020-03-19",24.2629
"2020-03-20",24.3084
"2020-03-21",24.1427
"2020-03-22",23.886
"2020-03-23",24.1562
"2020-03-24",24.0978
"2020-03-25",23.7818
"2020-03-26",22.93
"2020-03-27",22.7483
"2020-03-28",23.4555
"2020-03-29",24.5529
"2020-03-30",24.5449
"2020-03-31",24.7467
"2020-04-01",23.5638
"2020-04-02",23.1906
"2020-04-03",23.8443
"2020-04-04",24.2648
"2020-04-05",24.1645
"2020-04-06",24.3913
"2020-04-07",24.8222
"2020-04-08",24.7154
"2020-04-09",24.7559
"2020-04-10",24.3483
"2020-04-11",24.1631
"2020-04-12",24.2141
"2020-04-13",24.4621
"2020-04-14",24.2473
"2020-04-15",24.2476
"2020-04-16",24.3924
"2020-04-17",24.5559
"2020-04-18",24.7299
"2020-04-19",24.8659
"2020-04-20",24.4964
"2020-04-21",24.7618
"2020-04-22",24.6871
"2020-04-23",24.9592
"2020-04-24",25.3217
"2020-04-25",25.4925
"2020-04-26",25.5364
"2020-04-27",25.7848
"2020-04-28",25.4293
"2020-04-29",25.4689
"2020-04-30",25.4595
"2020-05-01",25.578
"2020-05-02",26.073
"2020-05-03",25.8537
"2020-05-04",25.7464
"2020-05-05",25.4254
"2020-05-06",25.1434
"2020-05-07",25.0869
"2020-05-08",25.4055
"2020-05-09",25.6743
"2020-05-10",25.4072
"2020-05-11",25.1763
"2020-05-12",25.08
"2020-05-13",25.274
"2020-05-14",25.3604
"2020-05-15",25.8175
"2020-05-16",26.5294
"2020-05-17",26.6759
"2020-05-18",25.9893
"2020-05-19",25.5436
"2020-05-20",25.4199
"2020-05-21",25.2363
"2020-05-22",25.0333
"2020-05-23",25.9709
"2020-05-24",26.4404
"2020-05-25",26.3719
"2020-05-26",26.4469
"2020-05-27",25.5747
"2020-05-28",25.3664
"2020-05-29",25.3011
"2020-05-30",25.3126
"2020-05-31",25.5794
"2020-06-01",25.1569
"2020-06-02",24.5582
"2020-06-03",24.0805
"2020-06-04",24.0359
"2020-06-05",25.0448
"2020-06-06",24.6486
"2020-06-07",24.7235
"2020-06-08",24.9838
"2020-06-09",25.8455
"2020-06-10",25.6987
"2020-06-11",25.4208
"2020-06-12",25.8365
"2020-06-13",25.4293
"2020-06-14",25.4542
"2020-06-15",25.7396
"2020-06-16",25.8163
"2020-06-17",25.8701
"2020-06-18",26.0357
"2020-06-19",25.7154
"2020-06-20",25.4984
"2020-06-21",25.48
"2020-06-22",25.1932
"2020-06-23",24.9889
"2020-06-24",25.3451
"2020-06-25",24.9153
"2020-06-26",24.5027
"2020-06-27",24.8133
"2020-06-28",25.2961
"2020-06-29",25.4276
"2020-06-30",25.6457
"2020-07-01",25.7254
"2020-07-02",25.5882
"2020-07-03",24.5922
"2020-07-04",25.1414
"2020-07-05",24.7303
"2020-07-06",24.7923
"2020-07-07",25.2641
"2020-07-08",25.4784
"2020-07-09",24.9602
"2020-07-10",24.8031
"2020-07-11",24.8383
"2020-07-12",24.8941
"2020-07-13",25.0408
"2020-07-14",25.0931
"2020-07-15",25.1811
"2020-07-16",24.8121
"2020-07-17",25.0643
"2020-07-18",25.0197
"2020-07-19",24.8928
"2020-07-20",23.8791
"2020-07-21",24.3667
"2020-07-22",24.6769
"2020-07-23",24.1682
"2020-07-24",23.9348
"2020-07-25",24.5468
"2020-07-26",24.6756
"2020-07-27",24.8038
"2020-07-28",24.8313
"2020-07-29",24.4839
"2020-07-30",24.4899
"2020-07-31",24.7849
"2020-08-01",24.6251
"2020-08-02",24.6039
"2020-08-03",24.9143
"2020-08-04",25.0941
"2020-08-05",25.0733
"2020-08-06",24.5408
"2020-08-07",24.8319
"2020-08-08",24.6942
"2020-08-09",24.3596
"2020-08-10",24.4756
"2020-08-11",24.7092
"2020-08-12",24.3244
"2020-08-13",24.3953
"2020-08-14",24.3641
"2020-08-15",24.826
"2020-08-16",24.4803
"2020-08-17",24.8617
"2020-08-18",24.732
"2020-08-19",24.7305
"2020-08-20",25.0607
"2020-08-21",25.1412
"2020-08-22",24.8683
"2020-08-23",24.8245
"2020-08-24",25.0301
"2020-08-25",24.7774
"2020-08-26",24.9958
"2020-08-27",24.6666
"2020-08-28",24.2826
"2020-08-29",24.2847
"2020-08-30",24.7841
"2020-08-31",24.7873
"2020-09-01",24.3747
"2020-09-02",23.8297
"2020-09-03",24.6943
"2020-09-04",24.6146
"2020-09-05",24.485
"2020-09-06",23.4275
"2020-09-07",23.9692
"2020-09-08",24.5958
"2020-09-09",24.3207
"2020-09-10",24.7115
"2020-09-11",25.0037
"2020-09-12",24.7213
"2020-09-13",24.7938
"2020-09-14",24.3272
"2020-09-15",24.8063
"2020-09-16",25.2534
"2020-09-17",24.907
"2020-09-18",24.5621
"2020-09-19",24.607
"2020-09-20",24.5222
"2020-09-21",24.2258
"2020-09-22",24.0644
"2020-09-23",24.4653
"2020-09-24",24.5814
"2020-09-25",24.2941
"2020-09-26",24.7615
"2020-09-27",24.5011
"2020-09-28",24.7503
"2020-09-29",24.5355
"2020-09-30",24.0975
"2020-10-01",23.9863
"2020-10-02",24.6489
"2020-10-03",24.4873
"2020-10-04",24.2244
"2020-10-05",24.0983
"2020-10-06",24.3017
"2020-10-07",23.7426
"2020-10-08",24.3256
"2020-10-09",24.3888
"2020-10-10",24.5565
"2020-10-11",24.7821
"2020-10-12",24.4506
"2020-10-13",24.7414
"2020-10-14",24.7424
"2020-10-15",24.8265
"2020-10-16",24.3307
"2020-10-17",24.1626
"2020-10-18",24.4923
"2020-10-19",24.6139
"2020-10-20",24.5422
"2020-10-21",24.9322
"2020-10-22",24.8861
"2020-10-23",24.5517
"2020-10-24",24.7622
"2020-10-25",24.9186
"2020-10-26",24.8612
"2020-10-27",24.7698
"2020-10-28",24.6978
"2020-10-29",24.6262
"2020-10-30",24.6511
"2020-10-31",24.7545
"2020-11-01",24.9257
"2020-11-02",24.2698
"2020-11-03",24.3834
"2020-11-04",24.1402
"2020-11-05",24.1442
"2020-11-06",24.3742
"2020-11-07",24.5661
"2020-11-08",24.2245
"2020-11-09",24.1397
"2020-11-10",24.1131
"2020-11-11",24.5731
"2020-11-12",24.7398
"2020-11-13",24.6913
"2020-11-14",24.6593
"2020-11-15",24.7746
"2020-11-16",24.648
"2020-11-17",24.3178
"2020-11-18",23.869
"2020-11-19",24.0556
"2020-11-20",23.7902
"2020-11-21",23.6497
"2020-11-22",22.9356
"2020-11-23",23.4675
"2020-11-24",24.0513
"2020-11-25",24.548
"2020-11-26",23.7511
"2020-11-27",23.4521
"2020-11-28",23.4846
"2020-11-29",23.8169
"2020-11-30",23.7243
"2020-12-01",23.212
"2020-12-02",23.743
"2020-12-03",23.9004
"2020-12-04",24.2125
"2020-12-05",24.1444
"2020-12-06",24.4047
"2020-12-07",23.9471
"2020-12-08",23.6526
"2020-12-09",23.2938
"2020-12-10",23.13
"2020-12-11",22.0154
"2020-12-12",22.4098
"2020-12-13",22.3661
"2020-12-14",21.0137
"2020-12-15",23.2133
"2020-12-16",23.2255
"2020-12-17",23.5793
"2020-12-18",23.5414
"2020-12-19",23.8053
"2020-12-20",23.4649
"2020-12-21",23.583
"2020-12-22",23.4856
"2020-12-23",23.524
"2020-12-24",23.4661
"2020-12-25",22.8604
"2020-12-26",22.0442
"2020-12-27",23.2878
"2020-12-28",23.8827
"2020-12-29",23.8464
"2020-12-30",23.9762
"2020-12-31",23.5695
"2021-01-01",22.3545
"2021-01-02",23.5031
"2021-01-03",24.2101
"2021-01-04",24.1402
"2021-01-05",24.0896
"2021-01-06",23.867
"2021-01-07",24.1557
"2021-01-08",24.5147
"2021-01-09",23.6705
"2021-01-10",23.5448
"2021-01-11",23.7094
"2021-01-12",24.0178
"2021-01-13",24.0162
"2021-01-14",24.0063
"2021-01-15",23.6845
"2021-01-16",23.8827
"2021-01-17",23.1274
"2021-01-18",22.8608
"2021-01-19",22.0225
"2021-01-20",23.7399
"2021-01-21",24.5842
"2021-01-22",23.8372
"2021-01-23",22.1845
"2021-01-24",20.7771
"2021-01-25",20.7946
"2021-01-26",19.3999
"2021-01-27",20.101
"2021-01-28",21.4062
"2021-01-29",23.0467
"2021-01-30",23.326
"2021-01-31",23.5985
"2021-02-01",23.1637
"2021-02-02",22.8357
"2021-02-03",21.6992
"2021-02-04",20.8418
"2021-02-05",21.4426
"2021-02-06",22.2621
"2021-02-07",23.3137
"2021-02-08",21.8334
"2021-02-09",19.8168
"2021-02-10",18.5846
"2021-02-11",18.4772
"2021-02-12",20.4714
"2021-02-13",22.2281
"2021-02-14",22.4388
"2021-02-15",21.2813
"2021-02-16",21.6874
"2021-02-17",21.0333
"2021-02-18",20.8222
"2021-02-19",22.9993
"2021-02-20",22.8285
"2021-02-21",22.4773
"2021-02-22",22.4568
"2021-02-23",22.0662
"2021-02-24",22.254
"2021-02-25",23.0636
"2021-02-26",22.1852
"2021-02-27",21.9282
"2021-02-28",22.4482
"2021-03-01",21.803
"2021-03-02",19.3046
"2021-03-03",20.5344
"2021-03-04",21.6768
"2021-03-05",21.0353
"2021-03-06",22.5377
"2021-03-07",23.3014
"2021-03-08",23.9151
"2021-03-09",23.3528
"2021-03-10",23.2667
"2021-03-11",23.1682
"2021-03-12",23.2989
"2021-03-13",23.2281
"2021-03-14",23.2107
"2021-03-15",22.378
"2021-03-16",23.1587
"2021-03-17",23.6623
"2021-03-18",23.2343
"2021-03-19",23.2762
"2021-03-20",24.4755
"2021-03-21",24.1052
"2021-03-22",24.213
"2021-03-23",24.1461
"2021-03-24",24.0932
"2021-03-25",23.9292
"2021-03-26",24.1888
"2021-03-27",24.0628
"2021-03-28",23.6508
"2021-03-29",23.5637
"2021-03-30",24.2609
"2021-03-31",25.1303
"2021-04-01",25.0675
"2021-04-02",25.4792
"2021-04-03",24.5037
"2021-04-04",23.9399
"2021-04-05",25.459
"2021-04-06",24.8548
"2021-04-07",24.2596
"2021-04-08",24.4799
"2021-04-09",24.2183
"2021-04-10",23.8444
"2021-04-11",23.9781
"2021-04-12",24.1562
"2021-04-13",24.1763
"2021-04-14",24.0681
"2021-04-15",24.4632
"2021-04-16",24.2477
"2021-04-17",24.9682
"2021-04-18",24.7937
"2021-04-19",25.1941
"2021-04-20",25.2189
"2021-04-21",25.0687
"2021-04-22",25.2064
"2021-04-23",24.9535
"2021-04-24",25.1201
"2021-04-25",25.2961
"2021-04-26",25.1572
"2021-04-27",25.2436
"2021-04-28",25.4596
"2021-04-29",25.4631
"2021-04-30",25.081
"2021-05-01",25.0038
"2021-05-02",24.826
"2021-05-03",24.4573
"2021-05-04",24.2116
"2021-05-05",24.6479
"2021-05-06",24.5583
"2021-05-07",24.4985
"2021-05-08",24.7038
"2021-05-09",25.0971
"2021-05-10",25.2735
"2021-05-11",25.2577
"2021-05-12",25.4091
"2021-05-13",25.2975
"2021-05-14",24.9134
"2021-05-15",25.2478
"2021-05-16",25.8249
"2021-05-17",25.4371
"2021-05-18",25.7154
"2021-05-19",25.4759
"2021-05-20",25.2078
"2021-05-21",25.0738
"2021-05-22",25.5511
"2021-05-23",25.3769
"2021-05-24",25.4376
"2021-05-25",24.7783
"2021-05-26",24.4293
"2021-05-27",24.937
"2021-05-28",25.3998
"2021-05-29",25.5348
"2021-05-30",25.3628
"2021-05-31",25.4194
"2021-06-01",25.1509
"2021-06-02",25.6145
"2021-06-03",25.4777
"2021-06-04",25.1991
"2021-06-05",24.8237
"2021-06-06",25.1223
"2021-06-07",25.3502
"2021-06-08",24.613
"2021-06-09",25.1001
"2021-06-10",25.0689
"2021-06-11",24.6994
"2021-06-12",25.0052
"2021-06-13",24.798
"2021-06-14",24.6762
"2021-06-15",24.5964
"2021-06-16",24.8252
"2021-06-17",25.0718
"2021-06-18",25.2065
"2021-06-19",24.9367
"2021-06-20",25.3083
"2021-06-21",25.322
"2021-06-22",25.1434
"2021-06-23",24.7609
"2021-06-24",24.9832
"2021-06-25",24.9201
"2021-06-26",25.0964
"2021-06-27",24.7907
"2021-06-28",25.0723
"2021-06-29",24.7837
"2021-06-30",25.1251
"2021-07-01",24.582
"2021-07-02",24.9325
"2021-07-03",24.8895
"2021-07-04",24.8584
"2021-07-05",25.2455
"2021-07-06",25.0341
"2021-07-07",25.1454
"2021-07-08",25.2248
"2021-07-09",24.751
"2021-07-10",23.6691
"2021-07-11",24.5693
"2021-07-12",24.9763
"2021-07-13",25.0981
"2021-07-14",25.1215
"2021-07-15",25.4764
"2021-07-16",25.3396
"2021-07-17",24.6967
"2021-07-18",24.6756
"2021-07-19",24.8719
"2021-07-20",24.6133
"2021-07-21",24.8741
"2021-07-22",24.912
"2021-07-23",24.9371
"2021-07-24",24.4949
"2021-07-25",24.729
"2021-07-26",24.3968
"2021-07-27",24.7675
"2021-07-28",24.8905
"2021-07-29",24.7771
"2021-07-30",25.0126
"2021-07-31",25.0006
"2021-08-01",24.7054
"2021-08-02",24.7911
"2021-08-03",24.6594
"2021-08-04",24.9631
"2021-08-05",25.0228
"2021-08-06",25.1986
"2021-08-07",24.9502
"2021-08-08",24.9273
"2021-08-09",24.6978
"2021-08-10",24.6371
"2021-08-11",24.9245
"2021-08-12",24.3904
"2021-08-13",24.8338
"2021-08-14",24.412
"2021-08-15",24.4709
"2021-08-16",24.646
"2021-08-17",24.7195
"2021-08-18",24.557
"2021-08-19",24.081
"2021-08-20",24.4687
"2021-08-21",24.6263
"2021-08-22",24.273
"2021-08-23",24.352
"2021-08-24",24.1605
"2021-08-25",24.1246
"2021-08-26",24.2786
"2021-08-27",24.5072
"2021-08-28",24.6038
"2021-08-29",24.371
"2021-08-30",24.2845
"2021-08-31",24.4524
"2021-09-01",24.9829
"2021-09-02",24.764
"2021-09-03",24.5016
"2021-09-04",24.7721
"2021-09-05",24.8972
"2021-09-06",24.7753
"2021-09-07",24.4014
"2021-09-08",24.5801
"2021-09-09",24.4818
"2021-09-10",25.0422
"2021-09-11",24.7445
"2021-09-12",24.2006
"2021-09-13",25.0666
"2021-09-14",25.1645
"2021-09-15",25.0004
"2021-09-16",24.7338
"2021-09-17",25.126
"2021-09-18",25.2212
"2021-09-19",25.3556
"2021-09-20",24.7758
"2021-09-21",24.649
"2021-09-22",25.1903
"2021-09-23",25.1478
"2021-09-24",25.3211
"2021-09-25",25.1795
"2021-09-26",24.67
"2021-09-27",23.5975
"2021-09-28",24.2195
"2021-09-29",24.5942
"2021-09-30",25.0124
"2021-10-01",23.8744
"2021-10-02",24.2603
"2021-10-03",24.6368
"2021-10-04",24.4817
"2021-10-05",24.3155
"2021-10-06",24.254
"2021-10-07",24.8863
"2021-10-08",24.6577
"2021-10-09",24.8508
"2021-10-10",25.2181
"2021-10-11",24.1895
"2021-10-12",24.9835
