,"(deg C) Mean Dew Point Temperature (ERA5) at Ampara, 2007-01-01 to 2025-12-31"
"2018-10-30",23.0565
"2018-10-31",23.8153
"2018-11-01",23.3887
"2018-11-02",23.6764
"2018-11-03",23.5716
"2018-11-04",23.3528
"2018-11-05",22.9063
"2018-11-06",22.9907
"2018-11-07",23.6406
"2018-11-08",23.5929
"2018-11-09",23.0384
"2018-11-10",22.4919
"2018-11-11",22.045
"2018-11-12",21.1748
"2018-11-13",21.3742
"2018-11-14",22.2221
"2018-11-15",22.0403
"2018-11-16",23.2058
"2018-11-17",23.3703
"2018-11-18",23.6734
"2018-11-19",23.2796
"2018-11-20",23.4059
"2018-11-21",23.4996
"2018-11-22",24.2226
"2018-11-23",23.7316
"2018-11-24",23.2669
"2018-11-25",23.3443
"2018-11-26",23.1039
"2018-11-27",23.215
"2018-11-28",23.3952
"2018-11-29",23.3934
"2018-11-30",23.0449
"2018-12-01",21.7357
"2018-12-02",22.0799
"2018-12-03",23.0828
"2018-12-04",23.6836
"2018-12-05",23.3396
"2018-12-06",22.9322
"2018-12-07",22.9943
"2018-12-08",23.2732
"2018-12-09",22.3505
"2018-12-10",22.0604
"2018-12-11",21.1414
"2018-12-12",20.8089
"2018-12-13",20.837
"2018-12-14",22.1124
"2018-12-15",22.1514
"2018-12-16",21.7933
"2018-12-17",21.3795
"2018-12-18",21.6101
"2018-12-19",21.1155
"2018-12-20",22.8615
"2018-12-21",22.8595
"2018-12-22",23.0946
"2018-12-23",23.1085
"2018-12-24",23.1171
"2018-12-25",22.8762
"2018-12-26",22.8638
"2018-12-27",22.9061
"2018-12-28",21.5589
"2018-12-29",21.3022
"2018-12-30",21.394
"2018-12-31",21.8363
"2019-01-01",20.7248
"2019-01-02",19.214
"2019-01-03",19.5138
"2019-01-04",19.229
"2019-01-05",21.3252
"2019-01-06",19.2339
"2019-01-07",21.6206
"2019-01-08",21.6068
"2019-01-09",21.5224
"2019-01-10",21.5932
"2019-01-11",21.5734
"2019-01-12",22.2551
"2019-01-13",22.9558
"2019-01-14",22.6998
"2019-01-15",22.4781
"2019-01-16",22.396
"2019-01-17",20.1793
"2019-01-18",18.906
"2019-01-19",19.8947
"2019-01-20",21.1595
"2019-01-21",21.418
"2019-01-22",21.5568
"2019-01-23",21.8036
"2019-01-24",22.6066
"2019-01-25",23.193
"2019-01-26",23.159
"2019-01-27",21.764
"2019-01-28",20.455
"2019-01-29",21.0285
"2019-01-30",21.699
"2019-01-31",22.3388
"2019-02-01",22.7134
"2019-02-02",22.7073
"2019-02-03",23.2705
"2019-02-04",23.1866
"2019-02-05",23.1623
"2019-02-06",22.3777
"2019-02-07",23.0287
"2019-02-08",23.7505
"2019-02-09",23.4877
"2019-02-10",22.7385
"2019-02-11",22.6512
"2019-02-12",22.5518
"2019-02-13",23.0308
"2019-02-14",23.4324
"2019-02-15",23.7488
"2019-02-16",23.3833
"2019-02-17",23.5886
"2019-02-18",23.6299
"2019-02-19",22.7781
"2019-02-20",21.8474
"2019-02-21",22.6695
"2019-02-22",21.2827
"2019-02-23",20.2616
"2019-02-24",21.2086
"2019-02-25",23.2195
"2019-02-26",23.697
"2019-02-27",23.2084
"2019-02-28",22.9997
"2019-03-01",22.4412
"2019-03-02",22.6723
"2019-03-03",23.6773
"2019-03-04",23.6854
"2019-03-05",23.636
"2019-03-06",24.0888
"2019-03-07",23.9322
"2019-03-08",23.6063
"2019-03-09",23.237
"2019-03-10",21.7071
"2019-03-11",21.3049
"2019-03-12",20.7632
"2019-03-13",21.014
"2019-03-14",21.1481
"2019-03-15",21.0515
"2019-03-16",22.9825
"2019-03-17",23.3367
"2019-03-18",23.2054
"2019-03-19",22.2535
"2019-03-20",22.591
"2019-03-21",23.338
"2019-03-22",23.6773
"2019-03-23",24.1088
"2019-03-24",22.1397
"2019-03-25",20.9245
"2019-03-26",21.2111
"2019-03-27",21.5243
"2019-03-28",20.0955
"2019-03-29",20.6143
"2019-03-30",21.4297
"2019-03-31",21.7745
"2019-04-01",22.2367
"2019-04-02",22.5384
"2019-04-03",22.503
"2019-04-04",20.8003
"2019-04-05",22.0487
"2019-04-06",21.9868
"2019-04-07",22.9498
"2019-04-08",23.4493
"2019-04-09",23.5671
"2019-04-10",24.4039
"2019-04-11",23.9928
"2019-04-12",24.0913
"2019-04-13",24.0908
"2019-04-14",24.1004
"2019-04-15",23.4362
"2019-04-16",23.2662
"2019-04-17",23.7297
"2019-04-18",23.5991
"2019-04-19",23.9525
"2019-04-20",23.5508
"2019-04-21",23.4751
"2019-04-22",24.0671
"2019-04-23",23.9422
"2019-04-24",23.4805
"2019-04-25",23.1725
"2019-04-26",24.418
"2019-04-27",24.583
"2019-04-28",24.0511
"2019-04-29",23.9984
"2019-04-30",23.3164
"2019-05-01",23.0532
"2019-05-02",23.8711
"2019-05-03",23.8644
"2019-05-04",24.1003
"2019-05-05",23.7526
"2019-05-06",22.1657
"2019-05-07",22.593
"2019-05-08",21.8088
"2019-05-09",22.3207
"2019-05-10",23.4298
"2019-05-11",22.9302
"2019-05-12",23.1847
"2019-05-13",23.3878
"2019-05-14",22.5727
"2019-05-15",22.3791
"2019-05-16",23.2744
"2019-05-17",23.1639
"2019-05-18",23.4236
"2019-05-19",23.5467
"2019-05-20",23.342
"2019-05-21",23.4611
"2019-05-22",23.0763
"2019-05-23",23.323
"2019-05-24",23.9578
"2019-05-25",24.0445
"2019-05-26",23.7021
"2019-05-27",24.1756
"2019-05-28",24.5337
"2019-05-29",24.2626
"2019-05-30",23.2872
"2019-05-31",23.0454
"2019-06-01",21.9772
"2019-06-02",22.4448
"2019-06-03",22.9269
"2019-06-04",23.4833
"2019-06-05",24.0692
"2019-06-06",24.3278
"2019-06-07",24.0196
"2019-06-08",23.324
"2019-06-09",22.7373
"2019-06-10",22.6183
"2019-06-11",22.2584
"2019-06-12",21.9547
"2019-06-13",22.5436
"2019-06-14",23.229
"2019-06-15",24.0311
"2019-06-16",23.8597
"2019-06-17",23.322
"2019-06-18",22.6857
"2019-06-19",22.1881
"2019-06-20",22.2257
"2019-06-21",22.1505
"2019-06-22",21.5054
"2019-06-23",21.9345
"2019-06-24",23.4934
"2019-06-25",23.0293
"2019-06-26",21.9936
"2019-06-27",21.1757
"2019-06-28",20.0455
"2019-06-29",20.2192
"2019-06-30",20.0481
"2019-07-01",19.9575
"2019-07-02",20.9325
"2019-07-03",22.0107
"2019-07-04",21.4588
"2019-07-05",21.2506
"2019-07-06",21.0005
"2019-07-07",20.9578
"2019-07-08",22.0534
"2019-07-09",22.0893
"2019-07-10",22.5317
"2019-07-11",23.1712
"2019-07-12",22.7127
"2019-07-13",22.4431
"2019-07-14",22.6338
"2019-07-15",22.5286
"2019-07-16",22.771
"2019-07-17",22.3366
"2019-07-18",22.4148
"2019-07-19",21.2169
"2019-07-20",20.9992
"2019-07-21",21.4392
"2019-07-22",22.1406
"2019-07-23",21.4193
"2019-07-24",21.5976
"2019-07-25",22.3896
"2019-07-26",22.1069
"2019-07-27",21.1065
"2019-07-28",21.0625
"2019-07-29",21.307
"2019-07-30",22.0102
"2019-07-31",22.5501
"2019-08-01",22.39
"2019-08-02",21.8304
"2019-08-03",21.7338
"2019-08-04",21.9104
"2019-08-05",21.7116
"2019-08-06",21.3484
"2019-08-07",21.2439
"2019-08-08",21.6434
"2019-08-09",21.7952
"2019-08-10",22.0169
"2019-08-11",21.8928
"2019-08-12",19.6403
"2019-08-13",22.3293
"2019-08-14",21.1538
"2019-08-15",21.6696
"2019-08-16",23.0618
"2019-08-17",23.6568
"2019-08-18",23.774
"2019-08-19",23.4179
"2019-08-20",22.6994
"2019-08-21",22.324
"2019-08-22",22.479
"2019-08-23",22.0813
"2019-08-24",22.0394
"2019-08-25",22.4688
"2019-08-26",21.8032
"2019-08-27",21.4964
"2019-08-28",21.775
"2019-08-29",22.5342
"2019-08-30",21.5767
"2019-08-31",21.7547
"2019-09-01",22.0125
"2019-09-02",21.7225
"2019-09-03",21.793
"2019-09-04",21.7043
"2019-09-05",22.0957
"2019-09-06",22.1304
"2019-09-07",21.4134
"2019-09-08",21.4689
"2019-09-09",21.6793
"2019-09-10",22.5437
"2019-09-11",22.9613
"2019-09-12",22.2805
"2019-09-13",22.4794
"2019-09-14",22.7846
"2019-09-15",23.2639
"2019-09-16",22.8503
"2019-09-17",22.6221
"2019-09-18",22.5451
"2019-09-19",22.9742
"2019-09-20",23.239
"2019-09-21",23.5051
"2019-09-22",23.7191
"2019-09-23",24.0069
"2019-09-24",23.2998
"2019-09-25",23.315
"2019-09-26",22.7295
"2019-09-27",23.2283
"2019-09-28",23.1134
"2019-09-29",23.3643
"2019-09-30",23.3157
"2019-10-01",23.1076
"2019-10-02",23.2726
"2019-10-03",23.0876
"2019-10-04",23.4563
"2019-10-05",23.3063
"2019-10-06",22.9956
"2019-10-07",23.3355
"2019-10-08",23.4622
"2019-10-09",23.1001
"2019-10-10",23.4695
"2019-10-11",23.3104
"2019-10-12",23.391
"2019-10-13",23.5292
"2019-10-14",23.8768
"2019-10-15",23.7767
"2019-10-16",23.3447
"2019-10-17",23.3935
"2019-10-18",23.7154
"2019-10-19",23.7277
"2019-10-20",23.4269
"2019-10-21",23.5497
"2019-10-22",23.9381
"2019-10-23",23.8676
"2019-10-24",23.3588
"2019-10-25",23.3909
"2019-10-26",23.2877
"2019-10-27",22.7143
"2019-10-28",23.0266
"2019-10-29",23.0915
"2019-10-30",23.3667
"2019-10-31",23.3673
"2019-11-01",23.1025
"2019-11-02",23.5012
"2019-11-03",23.3837
"2019-11-04",23.5164
"2019-11-05",23.3176
"2019-11-06",23.1237
"2019-11-07",23.038
"2019-11-08",23.9204
"2019-11-09",23.7959
"2019-11-10",23.4039
"2019-11-11",22.822
"2019-11-12",22.8589
"2019-11-13",23.0719
"2019-11-14",22.9786
"2019-11-15",23.8465
"2019-11-16",23.4674
"2019-11-17",23.5749
"2019-11-18",23.7192
"2019-11-19",23.6176
"2019-11-20",23.4118
"2019-11-21",23.3484
"2019-11-22",23.5649
"2019-11-23",23.5154
"2019-11-24",23.5908
"2019-11-25",23.255
"2019-11-26",23.4302
"2019-11-27",23.7395
"2019-11-28",23.5514
"2019-11-29",23.9311
"2019-11-30",23.6936
"2019-12-01",23.6504
"2019-12-02",23.4938
"2019-12-03",23.3798
"2019-12-04",23.4164
"2019-12-05",23.4143
"2019-12-06",23.1836
"2019-12-07",22.9357
"2019-12-08",23.3229
"2019-12-09",22.9622
"2019-12-10",23.0305
"2019-12-11",22.679
"2019-12-12",23.0231
"2019-12-13",23.141
"2019-12-14",23.1489
"2019-12-15",22.901
"2019-12-16",22.6031
"2019-12-17",23.3434
"2019-12-18",23.6764
"2019-12-19",23.5835
"2019-12-20",23.3755
"2019-12-21",23.7874
"2019-12-22",23.4638
"2019-12-23",23.3455
"2019-12-24",23.7143
"2019-12-25",23.5919
"2019-12-26",22.2312
"2019-12-27",21.8415
"2019-12-28",21.7597
"2019-12-29",21.0456
"2019-12-30",21.6484
"2019-12-31",23.2105
"2020-01-01",23.2266
"2020-01-02",23.8716
"2020-01-03",23.5548
"2020-01-04",23.5159
"2020-01-05",23.1594
"2020-01-06",23.527
"2020-01-07",23.2627
"2020-01-08",22.0857
"2020-01-09",21.3313
"2020-01-10",21.0027
"2020-01-11",22.9242
"2020-01-12",21.8941
"2020-01-13",19.3659
"2020-01-14",18.4198
"2020-01-15",19.3552
"2020-01-16",22.0115
"2020-01-17",22.9824
"2020-01-18",23.016
"2020-01-19",23.7497
"2020-01-20",23.1723
"2020-01-21",23.3907
"2020-01-22",23.6441
"2020-01-23",23.9471
"2020-01-24",22.8905
"2020-01-25",22.2112
"2020-01-26",20.398
"2020-01-27",19.2374
"2020-01-28",20.0681
"2020-01-29",20.3338
"2020-01-30",20.3895
"2020-01-31",20.5304
"2020-02-01",20.3733
"2020-02-02",21.1979
"2020-02-03",21.9106
"2020-02-04",22.2603
"2020-02-05",21.8276
"2020-02-06",21.5539
"2020-02-07",20.4249
"2020-02-08",19.9789
"2020-02-09",19.7032
"2020-02-10",21.1545
"2020-02-11",22.3126
"2020-02-12",23.5639
"2020-02-13",22.6201
"2020-02-14",22.5372
"2020-02-15",22.0841
"2020-02-16",22.2748
"2020-02-17",21.3411
"2020-02-18",19.0609
"2020-02-19",19.9258
"2020-02-20",22.6125
"2020-02-21",24.0856
"2020-02-22",23.698
"2020-02-23",23.6448
"2020-02-24",23.3492
"2020-02-25",23.1516
"2020-02-26",22.8896
"2020-02-27",22.6925
"2020-02-28",21.8649
"2020-02-29",21.4738
"2020-03-01",22.1587
"2020-03-02",21.6554
"2020-03-03",20.7352
"2020-03-04",20.6903
"2020-03-05",21.9617
"2020-03-06",22.5302
"2020-03-07",21.7411
"2020-03-08",21.8953
"2020-03-09",21.6524
"2020-03-10",22.4615
"2020-03-11",21.7186
"2020-03-12",21.4572
"2020-03-13",21.3042
"2020-03-14",21.0235
"2020-03-15",22.5602
"2020-03-16",23.8662
"2020-03-17",23.2782
"2020-03-18",23.7419
"2020-03-19",23.7966
"2020-03-20",22.5502
"2020-03-21",21.9168
"2020-03-22",21.7339
"2020-03-23",21.8911
"2020-03-24",22.1223
"2020-03-25",21.9648
"2020-03-26",21.1982
"2020-03-27",21.5059
"2020-03-28",21.7982
"2020-03-29",22.3493
"2020-03-30",22.9351
"2020-03-31",22.0745
"2020-04-01",20.6033
"2020-04-02",21.1483
"2020-04-03",22.3112
"2020-04-04",23.6957
"2020-04-05",23.7835
"2020-04-06",23.6694
"2020-04-07",23.2066
"2020-04-08",23.2264
"2020-04-09",22.806
"2020-04-10",23.4832
"2020-04-11",23.4992
"2020-04-12",23.6975
"2020-04-13",23.7884
"2020-04-14",23.9167
"2020-04-15",23.7977
"2020-04-16",23.8838
"2020-04-17",23.9051
"2020-04-18",23.7368
"2020-04-19",24.1959
"2020-04-20",24.4223
"2020-04-21",24.5114
"2020-04-22",24.1011
"2020-04-23",24.0792
"2020-04-24",24.1712
"2020-04-25",24.2784
"2020-04-26",24.3215
"2020-04-27",24.0821
"2020-04-28",24.0392
"2020-04-29",23.9924
"2020-04-30",24.3903
"2020-05-01",24.2729
"2020-05-02",24.4654
"2020-05-03",24.1523
"2020-05-04",24.348
"2020-05-05",23.9053
"2020-05-06",23.8766
"2020-05-07",24.1816
"2020-05-08",25.0509
"2020-05-09",24.9912
"2020-05-10",24.8617
"2020-05-11",24.6316
"2020-05-12",24.9326
"2020-05-13",24.9186
"2020-05-14",24.8639
"2020-05-15",25.1488
"2020-05-16",25.5893
"2020-05-17",24.6571
"2020-05-18",23.8721
"2020-05-19",22.754
"2020-05-20",23.295
"2020-05-21",23.6288
"2020-05-22",23.7524
"2020-05-23",24.4558
"2020-05-24",24.8859
"2020-05-25",25.1911
"2020-05-26",24.9291
"2020-05-27",23.9369
"2020-05-28",23.6804
"2020-05-29",24.6438
"2020-05-30",24.3428
"2020-05-31",24.2115
"2020-06-01",23.8831
"2020-06-02",22.4741
"2020-06-03",20.7319
"2020-06-04",20.9976
"2020-06-05",22.6242
"2020-06-06",22.8723
"2020-06-07",22.8236
"2020-06-08",22.5751
"2020-06-09",22.0858
"2020-06-10",23.064
"2020-06-11",22.4916
"2020-06-12",23.2064
"2020-06-13",22.9087
"2020-06-14",22.476
"2020-06-15",22.34
"2020-06-16",22.703
"2020-06-17",23.1526
"2020-06-18",22.542
"2020-06-19",23.3374
"2020-06-20",22.7829
"2020-06-21",22.6259
"2020-06-22",22.57
"2020-06-23",23.0863
"2020-06-24",23.5127
"2020-06-25",24.2853
"2020-06-26",23.3027
"2020-06-27",23.0843
"2020-06-28",23.7557
"2020-06-29",24.0682
"2020-06-30",23.3859
"2020-07-01",23.0776
"2020-07-02",23.5094
"2020-07-03",22.5465
"2020-07-04",22.2624
"2020-07-05",21.8089
"2020-07-06",21.918
"2020-07-07",23.236
"2020-07-08",23.6256
"2020-07-09",23.8562
"2020-07-10",23.8736
"2020-07-11",23.4344
"2020-07-12",23.241
"2020-07-13",23.5268
"2020-07-14",23.5815
"2020-07-15",23.5339
"2020-07-16",22.8163
"2020-07-17",23.2226
"2020-07-18",23.605
"2020-07-19",23.9493
"2020-07-20",23.1419
"2020-07-21",23.3926
"2020-07-22",23.3315
"2020-07-23",22.9524
"2020-07-24",22.8092
"2020-07-25",22.9109
"2020-07-26",22.6139
"2020-07-27",22.7941
"2020-07-28",23.3892
"2020-07-29",22.8152
"2020-07-30",22.5517
"2020-07-31",22.7526
"2020-08-01",22.3683
"2020-08-02",22.3045
"2020-08-03",22.2944
"2020-08-04",21.7911
"2020-08-05",21.8923
"2020-08-06",22.9719
"2020-08-07",23.0702
"2020-08-08",22.3247
"2020-08-09",22.2972
"2020-08-10",22.238
"2020-08-11",21.9546
"2020-08-12",20.7395
"2020-08-13",20.9315
"2020-08-14",21.1072
"2020-08-15",20.6577
"2020-08-16",21.1056
"2020-08-17",22.0021
"2020-08-18",21.0598
"2020-08-19",21.9351
"2020-08-20",22.4419
"2020-08-21",22.5392
"2020-08-22",22.6956
"2020-08-23",21.9145
"2020-08-24",21.8384
"2020-08-25",22.7945
"2020-08-26",22.4529
"2020-08-27",22.1943
"2020-08-28",21.667
"2020-08-29",21.7549
"2020-08-30",22.4026
"2020-08-31",22.5542
"2020-09-01",23.4641
"2020-09-02",23.464
"2020-09-03",23.5815
"2020-09-04",23.2243
"2020-09-05",23.255
"2020-09-06",22.4456
"2020-09-07",22.2254
"2020-09-08",23.0466
"2020-09-09",22.7823
"2020-09-10",22.382
"2020-09-11",22.2546
"2020-09-12",22.6998
"2020-09-13",22.6572
"2020-09-14",23.0095
"2020-09-15",22.9577
"2020-09-16",22.452
"2020-09-17",22.608
"2020-09-18",22.6642
"2020-09-19",22.074
"2020-09-20",22.0982
"2020-09-21",21.8533
"2020-09-22",22.6795
"2020-09-23",23.0888
"2020-09-24",23.5575
"2020-09-25",23.1672
"2020-09-26",23.1951
"2020-09-27",23.1725
"2020-09-28",23.313
"2020-09-29",23.1771
"2020-09-30",22.1214
"2020-10-01",21.4594
"2020-10-02",21.447
"2020-10-03",21.4405
"2020-10-04",20.1428
"2020-10-05",20.6067
"2020-10-06",21.606
"2020-10-07",21.6315
"2020-10-08",22.153
"2020-10-09",22.5455
"2020-10-10",21.7549
"2020-10-11",21.71
"2020-10-12",20.1813
"2020-10-13",20.8038
"2020-10-14",21.3661
"2020-10-15",21.3384
"2020-10-16",20.9347
"2020-10-17",21.1454
"2020-10-18",22.4911
"2020-10-19",22.2317
"2020-10-20",20.9358
"2020-10-21",21.4289
"2020-10-22",21.3239
"2020-10-23",20.8684
"2020-10-24",21.6084
"2020-10-25",22.3224
"2020-10-26",22.7396
"2020-10-27",23.2789
"2020-10-28",22.8647
"2020-10-29",22.9085
"2020-10-30",23.0352
"2020-10-31",23.6217
"2020-11-01",23.5638
"2020-11-02",23.3242
"2020-11-03",23.171
"2020-11-04",23.352
"2020-11-05",23.4861
"2020-11-06",23.4976
"2020-11-07",23.7889
"2020-11-08",23.2813
"2020-11-09",23.3338
"2020-11-10",23.206
"2020-11-11",23.6631
"2020-11-12",24.0386
"2020-11-13",23.9124
"2020-11-14",24.0216
"2020-11-15",23.8633
"2020-11-16",23.753
"2020-11-17",23.6662
"2020-11-18",23.4002
"2020-11-19",23.3559
"2020-11-20",23.2208
"2020-11-21",23.105
"2020-11-22",22.1039
"2020-11-23",22.7497
"2020-11-24",22.8825
"2020-11-25",23.0968
"2020-11-26",22.9265
"2020-11-27",22.6543
"2020-11-28",23.1913
"2020-11-29",23.4921
"2020-11-30",23.2824
"2020-12-01",22.8258
"2020-12-02",22.968
"2020-12-03",22.9593
"2020-12-04",23.387
"2020-12-05",23.8202
"2020-12-06",23.485
"2020-12-07",23.2421
"2020-12-08",23.1536
"2020-12-09",22.9358
"2020-12-10",21.7543
"2020-12-11",20.9927
"2020-12-12",21.2552
"2020-12-13",21.5351
"2020-12-14",20.1352
"2020-12-15",22.4681
"2020-12-16",21.8126
"2020-12-17",22.0963
"2020-12-18",22.8769
"2020-12-19",23.3368
"2020-12-20",23.1262
"2020-12-21",23.2382
"2020-12-22",22.7258
"2020-12-23",22.7542
"2020-12-24",22.951
"2020-12-25",21.9518
"2020-12-26",21.8614
"2020-12-27",22.7716
"2020-12-28",23.2622
"2020-12-29",23.2418
"2020-12-30",23.2973
"2020-12-31",23.0216
"2021-01-01",22.0611
"2021-01-02",23.388
"2021-01-03",23.38
"2021-01-04",23.2742
"2021-01-05",23.4837
"2021-01-06",23.1888
"2021-01-07",23.1345
"2021-01-08",23.6824
"2021-01-09",22.8912
"2021-01-10",22.9255
"2021-01-11",23.1588
"2021-01-12",23.2064
"2021-01-13",23.5275
"2021-01-14",23.2799
"2021-01-15",22.8088
"2021-01-16",22.5091
"2021-01-17",22.6187
"2021-01-18",22.2343
"2021-01-19",22.0805
"2021-01-20",23.1004
"2021-01-21",23.4138
"2021-01-22",23.1579
"2021-01-23",21.6177
"2021-01-24",20.5966
"2021-01-25",19.7206
"2021-01-26",18.9636
"2021-01-27",19.7205
"2021-01-28",21.6154
"2021-01-29",22.809
"2021-01-30",22.902
"2021-01-31",23.0045
"2021-02-01",22.9713
"2021-02-02",23.2834
"2021-02-03",22.0378
"2021-02-04",20.6778
"2021-02-05",21.5676
"2021-02-06",22.5597
"2021-02-07",22.915
"2021-02-08",22.2938
"2021-02-09",20.6613
"2021-02-10",18.4938
"2021-02-11",18.7101
"2021-02-12",20.9056
"2021-02-13",22.7073
"2021-02-14",22.9093
"2021-02-15",21.5951
"2021-02-16",21.0463
"2021-02-17",20.7017
"2021-02-18",21.903
"2021-02-19",23.2346
"2021-02-20",23.0372
"2021-02-21",22.2637
"2021-02-22",22.8478
"2021-02-23",22.3615
"2021-02-24",22.4765
"2021-02-25",22.5435
"2021-02-26",22.3134
"2021-02-27",21.9714
"2021-02-28",21.4267
"2021-03-01",19.5703
"2021-03-02",19.3674
"2021-03-03",19.8421
"2021-03-04",20.3111
"2021-03-05",21.9245
"2021-03-06",22.7418
"2021-03-07",23.273
"2021-03-08",23.4087
"2021-03-09",22.0528
"2021-03-10",22.5881
"2021-03-11",22.6133
"2021-03-12",22.7624
"2021-03-13",23.1831
"2021-03-14",23.2259
"2021-03-15",21.9556
"2021-03-16",22.849
"2021-03-17",23.0965
"2021-03-18",22.3087
"2021-03-19",22.8698
"2021-03-20",22.8876
"2021-03-21",23.3976
"2021-03-22",23.242
"2021-03-23",23.7469
"2021-03-24",23.2869
"2021-03-25",23.0875
"2021-03-26",23.8239
"2021-03-27",23.7463
"2021-03-28",22.5309
"2021-03-29",22.8153
"2021-03-30",23.1839
"2021-03-31",24.1866
"2021-04-01",23.6497
"2021-04-02",23.9149
"2021-04-03",23.1746
"2021-04-04",23.011
"2021-04-05",24.3227
"2021-04-06",23.6719
"2021-04-07",22.8904
"2021-04-08",22.6452
"2021-04-09",23.6977
"2021-04-10",23.5866
"2021-04-11",23.4293
"2021-04-12",23.5047
"2021-04-13",23.5814
"2021-04-14",23.4896
"2021-04-15",23.6173
"2021-04-16",23.8146
"2021-04-17",24.2817
"2021-04-18",24.1669
"2021-04-19",24.3096
"2021-04-20",23.9863
"2021-04-21",23.8616
"2021-04-22",23.5665
"2021-04-23",23.9803
"2021-04-24",23.9763
"2021-04-25",23.6802
"2021-04-26",23.8839
"2021-04-27",24.0634
"2021-04-28",24.2306
"2021-04-29",24.6865
"2021-04-30",24.4217
"2021-05-01",24.4753
"2021-05-02",24.4106
"2021-05-03",23.9875
"2021-05-04",23.6824
"2021-05-05",24.2829
"2021-05-06",24.1826
"2021-05-07",24.2865
"2021-05-08",24.4897
"2021-05-09",24.4505
"2021-05-10",24.4206
"2021-05-11",24.8035
"2021-05-12",24.7726
"2021-05-13",24.7205
"2021-05-14",24.1741
"2021-05-15",24.3209
"2021-05-16",24.7222
"2021-05-17",24.8732
"2021-05-18",24.7838
"2021-05-19",24.6254
"2021-05-20",24.0907
"2021-05-21",23.7553
"2021-05-22",24.1388
"2021-05-23",24.4216
"2021-05-24",24.4515
"2021-05-25",23.1154
"2021-05-26",22.2298
"2021-05-27",22.9767
"2021-05-28",23.1583
"2021-05-29",23.2982
"2021-05-30",23.4859
"2021-05-31",23.5132
"2021-06-01",23.0858
"2021-06-02",23.756
"2021-06-03",23.8146
"2021-06-04",24.5846
"2021-06-05",24.0671
"2021-06-06",23.4465
"2021-06-07",23.6013
"2021-06-08",23.6274
"2021-06-09",23.6536
"2021-06-10",22.855
"2021-06-11",21.2614
"2021-06-12",21.7969
"2021-06-13",22.422
"2021-06-14",21.691
"2021-06-15",21.3388
"2021-06-16",21.2765
"2021-06-17",20.9498
"2021-06-18",21.199
"2021-06-19",21.468
"2021-06-20",22.227
"2021-06-21",22.6881
"2021-06-22",22.2549
"2021-06-23",22.4518
"2021-06-24",22.0492
"2021-06-25",21.018
"2021-06-26",20.8552
"2021-06-27",21.4495
"2021-06-28",22.0124
"2021-06-29",22.2012
"2021-06-30",22.9143
"2021-07-01",22.5482
"2021-07-02",22.8988
"2021-07-03",23.0539
"2021-07-04",23.8224
"2021-07-05",23.8031
"2021-07-06",23.7843
"2021-07-07",23.7534
"2021-07-08",24.1445
"2021-07-09",23.2588
"2021-07-10",22.0148
"2021-07-11",21.8834
"2021-07-12",21.8515
"2021-07-13",21.7233
"2021-07-14",21.8731
"2021-07-15",23.2512
"2021-07-16",23.5235
"2021-07-17",23.6745
"2021-07-18",23.2043
"2021-07-19",21.5719
"2021-07-20",20.9726
"2021-07-21",20.8906
"2021-07-22",21.2498
"2021-07-23",21.8352
"2021-07-24",21.8284
"2021-07-25",23.0677
"2021-07-26",21.9252
"2021-07-27",21.9153
"2021-07-28",21.9316
"2021-07-29",21.521
"2021-07-30",21.0854
"2021-07-31",21.8445
"2021-08-01",21.253
"2021-08-02",20.2535
"2021-08-03",21.1757
"2021-08-04",21.4307
"2021-08-05",21.161
"2021-08-06",22.1858
"2021-08-07",22.9873
"2021-08-08",23.1769
"2021-08-09",22.8511
"2021-08-10",21.9856
"2021-08-11",22.9152
"2021-08-12",22.2393
"2021-08-13",22.8018
"2021-08-14",21.8375
"2021-08-15",22.0231
"2021-08-16",21.7964
"2021-08-17",22.2427
"2021-08-18",22.1901
"2021-08-19",21.9176
"2021-08-20",22.8486
"2021-08-21",23.4532
"2021-08-22",23.701
"2021-08-23",23.1467
"2021-08-24",22.7182
"2021-08-25",23.1233
"2021-08-26",23.4919
"2021-08-27",22.2888
"2021-08-28",22.1045
"2021-08-29",22.6566
"2021-08-30",21.9643
"2021-08-31",22.3354
"2021-09-01",23.0851
"2021-09-02",22.9663
"2021-09-03",22.4466
"2021-09-04",22.6615
"2021-09-05",22.6265
"2021-09-06",22.2336
"2021-09-07",22.0336
"2021-09-08",21.9864
"2021-09-09",22.3828
"2021-09-10",22.2257
"2021-09-11",21.7744
"2021-09-12",20.6281
"2021-09-13",22.0691
"2021-09-14",23.1511
"2021-09-15",23.3613
"2021-09-16",23.8563
"2021-09-17",24.061
"2021-09-18",24.2187
"2021-09-19",24.5298
"2021-09-20",24.1826
"2021-09-21",23.7181
"2021-09-22",23.7982
"2021-09-23",23.8223
"2021-09-24",23.888
"2021-09-25",23.5779
"2021-09-26",23.2381
"2021-09-27",21.1333
"2021-09-28",22.1432
"2021-09-29",22.0964
"2021-09-30",23.5596
"2021-10-01",23.0687
"2021-10-02",23.0644
"2021-10-03",24.3199
"2021-10-04",24.1187
"2021-10-05",23.8131
"2021-10-06",23.3695
"2021-10-07",23.1358
"2021-10-08",22.9941
"2021-10-09",22.9657
"2021-10-10",23.2908
"2021-10-11",22.4138
"2021-10-12",23.0736
"2021-10-13",22.1427
"2021-10-14",22.775
