,"(deg C) Mean Dew Point Temperature (ERA5) at Jaffna, 2007-01-01 to 2025-12-31"
"2018-10-31",24.0992
"2018-11-01",24.3142
"2018-11-02",24.4034
"2018-11-03",24.1339
"2018-11-04",23.7761
"2018-11-05",23.1633
"2018-11-06",23.6721
"2018-11-07",23.3709
"2018-11-08",24.027
"2018-11-09",23.5113
"2018-11-10",22.9507
"2018-11-11",22.6341
"2018-11-12",22.6175
"2018-11-13",22.8348
"2018-11-14",22.9759
"2018-11-15",23.4336
"2018-11-16",23.5906
"2018-11-17",23.9233
"2018-11-18",23.9375
"2018-11-19",24.0398
"2018-11-20",23.7183
"2018-11-21",22.588
"2018-11-22",23.5762
"2018-11-23",23.7158
"2018-11-24",23.819
"2018-11-25",22.697
"2018-11-26",20.7644
"2018-11-27",20.3369
"2018-11-28",23.1702
"2018-11-29",23.8839
"2018-11-30",23.4652
"2018-12-01",22.5867
"2018-12-02",21.9099
"2018-12-03",23.6638
"2018-12-04",24.4103
"2018-12-05",24.0074
"2018-12-06",23.7714
"2018-12-07",23.6733
"2018-12-08",23.0581
"2018-12-09",21.8807
"2018-12-10",21.4907
"2018-12-11",21.3684
"2018-12-12",22.1008
"2018-12-13",22.3713
"2018-12-14",22.632
"2018-12-15",23.0048
"2018-12-16",20.7863
"2018-12-17",21.4241
"2018-12-18",22.3574
"2018-12-19",21.8174
"2018-12-20",22.0215
"2018-12-21",23.3493
"2018-12-22",23.6243
"2018-12-23",23.7251
"2018-12-24",23.5455
"2018-12-25",23.2525
"2018-12-26",23.3963
"2018-12-27",22.7836
"2018-12-28",21.9956
"2018-12-29",22.1421
"2018-12-30",21.6536
"2018-12-31",20.4161
"2019-01-01",18.6925
"2019-01-02",18.4196
"2019-01-03",18.4571
"2019-01-04",19.4389
"2019-01-05",20.2396
"2019-01-06",18.55
"2019-01-07",20.9226
"2019-01-08",21.0977
"2019-01-09",20.5487
"2019-01-10",19.8299
"2019-01-11",19.7278
"2019-01-12",19.932
"2019-01-13",21.4365
"2019-01-14",20.8398
"2019-01-15",20.146
"2019-01-16",19.6312
"2019-01-17",17.9384
"2019-01-18",17.5105
"2019-01-19",18.1156
"2019-01-20",19.7012
"2019-01-21",19.6755
"2019-01-22",21.2422
"2019-01-23",21.4054
"2019-01-24",22.225
"2019-01-25",23.2725
"2019-01-26",23.5403
"2019-01-27",22.4089
"2019-01-28",21.049
"2019-01-29",20.6658
"2019-01-30",21.2696
"2019-01-31",21.0347
"2019-02-01",21.5127
"2019-02-02",21.3721
"2019-02-03",22.4974
"2019-02-04",23.4742
"2019-02-05",23.1914
"2019-02-06",22.2543
"2019-02-07",22.3524
"2019-02-08",23.4073
"2019-02-09",23.7403
"2019-02-10",23.2431
"2019-02-11",22.5067
"2019-02-12",22.0535
"2019-02-13",21.6893
"2019-02-14",23.2829
"2019-02-15",23.4513
"2019-02-16",23.833
"2019-02-17",24.3578
"2019-02-18",24.4126
"2019-02-19",23.8781
"2019-02-20",22.7821
"2019-02-21",22.4321
"2019-02-22",21.528
"2019-02-23",21.4695
"2019-02-24",21.3864
"2019-02-25",22.4647
"2019-02-26",23.8865
"2019-02-27",24.2136
"2019-02-28",24.1875
"2019-03-01",23.7041
"2019-03-02",22.3202
"2019-03-03",22.1105
"2019-03-04",22.4501
"2019-03-05",24.0106
"2019-03-06",24.923
"2019-03-07",25.2608
"2019-03-08",24.6146
"2019-03-09",24.4128
"2019-03-10",23.7534
"2019-03-11",23.2299
"2019-03-12",22.446
"2019-03-13",22.5571
"2019-03-14",23.0185
"2019-03-15",22.748
"2019-03-16",22.5001
"2019-03-17",22.9518
"2019-03-18",23.5643
"2019-03-19",23.625
"2019-03-20",23.3812
"2019-03-21",23.5329
"2019-03-22",24.4792
"2019-03-23",24.7666
"2019-03-24",24.1961
"2019-03-25",23.7208
"2019-03-26",23.2397
"2019-03-27",23.0454
"2019-03-28",23.2533
"2019-03-29",23.8255
"2019-03-30",24.413
"2019-03-31",24.3813
"2019-04-01",24.4453
"2019-04-02",24.274
"2019-04-03",24.0964
"2019-04-04",24.0868
"2019-04-05",23.4458
"2019-04-06",23.5207
"2019-04-07",24.3694
"2019-04-08",24.983
"2019-04-09",24.9896
"2019-04-10",25.2505
"2019-04-11",25.3896
"2019-04-12",25.0578
"2019-04-13",24.7588
"2019-04-14",25.1296
"2019-04-15",24.5439
"2019-04-16",24.7932
"2019-04-17",25.4618
"2019-04-18",25.6429
"2019-04-19",25.3894
"2019-04-20",25.0478
"2019-04-21",25.1571
"2019-04-22",25.4394
"2019-04-23",25.1908
"2019-04-24",24.4474
"2019-04-25",24.5345
"2019-04-26",25.3299
"2019-04-27",25.8987
"2019-04-28",25.8668
"2019-04-29",26
"2019-04-30",26.8081
"2019-05-01",26.9052
"2019-05-02",26.792
"2019-05-03",26.026
"2019-05-04",25.6052
"2019-05-05",25.7937
"2019-05-06",25.6599
"2019-05-07",25.3818
"2019-05-08",25.4248
"2019-05-09",25.8263
"2019-05-10",26.0894
"2019-05-11",25.8436
"2019-05-12",25.8345
"2019-05-13",25.8957
"2019-05-14",26.1663
"2019-05-15",26.3584
"2019-05-16",26.2882
"2019-05-17",25.983
"2019-05-18",26.0378
"2019-05-19",25.8662
"2019-05-20",25.6273
"2019-05-21",25.5945
"2019-05-22",25.836
"2019-05-23",25.7961
"2019-05-24",25.695
"2019-05-25",25.7968
"2019-05-26",25.8451
"2019-05-27",26.201
"2019-05-28",26.4958
"2019-05-29",26.6444
"2019-05-30",26.2857
"2019-05-31",25.9592
"2019-06-01",25.8852
"2019-06-02",25.9192
"2019-06-03",26.1205
"2019-06-04",25.97
"2019-06-05",25.6916
"2019-06-06",25.8323
"2019-06-07",26.0243
"2019-06-08",25.9235
"2019-06-09",25.7207
"2019-06-10",25.6451
"2019-06-11",25.9411
"2019-06-12",25.9883
"2019-06-13",25.8775
"2019-06-14",25.9571
"2019-06-15",26.1553
"2019-06-16",25.9928
"2019-06-17",26.0789
"2019-06-18",25.8012
"2019-06-19",25.7113
"2019-06-20",25.7577
"2019-06-21",25.5146
"2019-06-22",25.3375
"2019-06-23",25.6538
"2019-06-24",25.8516
"2019-06-25",25.5846
"2019-06-26",25.4392
"2019-06-27",25.3938
"2019-06-28",25.0135
"2019-06-29",24.9136
"2019-06-30",25.1155
"2019-07-01",25.306
"2019-07-02",25.4637
"2019-07-03",25.3632
"2019-07-04",25.3078
"2019-07-05",25.316
"2019-07-06",25.3863
"2019-07-07",25.5052
"2019-07-08",25.6479
"2019-07-09",25.4024
"2019-07-10",25.1293
"2019-07-11",24.6994
"2019-07-12",25.3131
"2019-07-13",25.1203
"2019-07-14",24.9498
"2019-07-15",24.9237
"2019-07-16",25.1482
"2019-07-17",25.3946
"2019-07-18",24.8953
"2019-07-19",24.7565
"2019-07-20",24.3621
"2019-07-21",24.2077
"2019-07-22",24.4642
"2019-07-23",24.0294
"2019-07-24",24.5456
"2019-07-25",24.993
"2019-07-26",24.7433
"2019-07-27",24.9437
"2019-07-28",25.0819
"2019-07-29",24.9524
"2019-07-30",24.9616
"2019-07-31",25.2596
"2019-08-01",25.1681
"2019-08-02",24.9914
"2019-08-03",25.0214
"2019-08-04",25.0243
"2019-08-05",25.1101
"2019-08-06",25.2278
"2019-08-07",25.1287
"2019-08-08",24.8607
"2019-08-09",24.7592
"2019-08-10",25.0432
"2019-08-11",24.9699
"2019-08-12",20.3066
"2019-08-13",25.0553
"2019-08-14",24.7696
"2019-08-15",24.7086
"2019-08-16",24.4625
"2019-08-17",24.0283
"2019-08-18",24.1054
"2019-08-19",24.6599
"2019-08-20",24.6928
"2019-08-21",24.5013
"2019-08-22",24.3306
"2019-08-23",24.3858
"2019-08-24",24.5483
"2019-08-25",24.6169
"2019-08-26",24.5535
"2019-08-27",24.2334
"2019-08-28",24.833
"2019-08-29",24.8569
"2019-08-30",24.5467
"2019-08-31",24.9037
"2019-09-01",24.6365
"2019-09-02",24.6576
"2019-09-03",24.8134
"2019-09-04",24.635
"2019-09-05",24.8624
"2019-09-06",25.0734
"2019-09-07",24.9574
"2019-09-08",24.8491
"2019-09-09",24.6964
"2019-09-10",25.154
"2019-09-11",24.8191
"2019-09-12",24.5039
"2019-09-13",24.6396
"2019-09-14",24.6967
"2019-09-15",24.5488
"2019-09-16",24.3934
"2019-09-17",24.6434
"2019-09-18",24.468
"2019-09-19",24.6417
"2019-09-20",24.8225
"2019-09-21",24.9214
"2019-09-22",24.8079
"2019-09-23",24.4196
"2019-09-24",24.4528
"2019-09-25",24.0806
"2019-09-26",23.4016
"2019-09-27",23.8345
"2019-09-28",24.0678
"2019-09-29",23.7791
"2019-09-30",23.5767
"2019-10-01",24.3168
"2019-10-02",24.2278
"2019-10-03",23.8554
"2019-10-04",23.8409
"2019-10-05",24.0373
"2019-10-06",23.8153
"2019-10-07",24.1438
"2019-10-08",24.2395
"2019-10-09",23.9528
"2019-10-10",23.5953
"2019-10-11",23.8359
"2019-10-12",23.7318
"2019-10-13",23.8329
"2019-10-14",24.394
"2019-10-15",24.0358
"2019-10-16",23.8908
"2019-10-17",23.9562
"2019-10-18",24.0562
"2019-10-19",24.2617
"2019-10-20",24.2473
"2019-10-21",23.8997
"2019-10-22",24.0455
"2019-10-23",24.3714
"2019-10-24",23.6846
"2019-10-25",24.0983
"2019-10-26",23.395
"2019-10-27",23.7484
"2019-10-28",24.2934
"2019-10-29",24.1818
"2019-10-30",23.757
"2019-10-31",23.5875
"2019-11-01",23.6453
"2019-11-02",24.2432
"2019-11-03",24.2004
"2019-11-04",24.1539
"2019-11-05",23.2883
"2019-11-06",23.4125
"2019-11-07",23.9809
"2019-11-08",24.5514
"2019-11-09",24.6805
"2019-11-10",24.4226
"2019-11-11",23.7436
"2019-11-12",23.426
"2019-11-13",24.4324
"2019-11-14",24.4288
"2019-11-15",24.2028
"2019-11-16",23.9208
"2019-11-17",24.4635
"2019-11-18",24.4637
"2019-11-19",24.3132
"2019-11-20",24.1012
"2019-11-21",24.5892
"2019-11-22",24.3971
"2019-11-23",24.5026
"2019-11-24",24.3443
"2019-11-25",24.3621
"2019-11-26",24.2398
"2019-11-27",24.179
"2019-11-28",24.7495
"2019-11-29",24.4918
"2019-11-30",24.2873
"2019-12-01",23.4981
"2019-12-02",24.0821
"2019-12-03",24.0906
"2019-12-04",23.4369
"2019-12-05",23.6348
"2019-12-06",23.6803
"2019-12-07",23.32
"2019-12-08",22.1682
"2019-12-09",22.5936
"2019-12-10",22.3396
"2019-12-11",22.5438
"2019-12-12",23.4988
"2019-12-13",23.7451
"2019-12-14",23.7951
"2019-12-15",22.7069
"2019-12-16",23.5585
"2019-12-17",23.4429
"2019-12-18",23.8341
"2019-12-19",23.3039
"2019-12-20",23.3354
"2019-12-21",22.2558
"2019-12-22",22.2237
"2019-12-23",23.6574
"2019-12-24",24.0226
"2019-12-25",23.3706
"2019-12-26",21.9835
"2019-12-27",19.8635
"2019-12-28",20.6811
"2019-12-29",22.083
"2019-12-30",23.1008
"2019-12-31",23.3115
"2020-01-01",23.7571
"2020-01-02",24.1529
"2020-01-03",24.275
"2020-01-04",24.0392
"2020-01-05",23.8606
"2020-01-06",23.6197
"2020-01-07",23.645
"2020-01-08",21.7689
"2020-01-09",19.8904
"2020-01-10",19.3889
"2020-01-11",20.5661
"2020-01-12",20.5471
"2020-01-13",19.1681
"2020-01-14",18.3036
"2020-01-15",18.3301
"2020-01-16",21.3407
"2020-01-17",23.0647
"2020-01-18",23.6729
"2020-01-19",23.2378
"2020-01-20",22.1685
"2020-01-21",22.3157
"2020-01-22",23.2396
"2020-01-23",23.1078
"2020-01-24",22.0563
"2020-01-25",21.2667
"2020-01-26",20.5875
"2020-01-27",20.2999
"2020-01-28",21.2062
"2020-01-29",21.7438
"2020-01-30",21.8553
"2020-01-31",21.7761
"2020-02-01",21.4948
"2020-02-02",20.8044
"2020-02-03",21.6945
"2020-02-04",22.3224
"2020-02-05",21.9643
"2020-02-06",20.9812
"2020-02-07",19.9262
"2020-02-08",20.684
"2020-02-09",20.7899
"2020-02-10",20.6186
"2020-02-11",21.9755
"2020-02-12",23.1277
"2020-02-13",22.4063
"2020-02-14",21.0807
"2020-02-15",21.5215
"2020-02-16",21.1475
"2020-02-17",19.9503
"2020-02-18",18.8508
"2020-02-19",19.103
"2020-02-20",20.3898
"2020-02-21",23.8021
"2020-02-22",23.6816
"2020-02-23",23.4842
"2020-02-24",23.2632
"2020-02-25",23.3441
"2020-02-26",23.3335
"2020-02-27",22.2905
"2020-02-28",21.6741
"2020-02-29",21.2095
"2020-03-01",21.2243
"2020-03-02",20.8227
"2020-03-03",21.5138
"2020-03-04",22.1962
"2020-03-05",23.1472
"2020-03-06",23.8072
"2020-03-07",23.2827
"2020-03-08",23.217
"2020-03-09",22.4029
"2020-03-10",22.5272
"2020-03-11",22.3969
"2020-03-12",22.5748
"2020-03-13",22.5594
"2020-03-14",22.0267
"2020-03-15",22.2727
"2020-03-16",23.4734
"2020-03-17",23.4972
"2020-03-18",23.9517
"2020-03-19",23.914
"2020-03-20",24.1407
"2020-03-21",23.3997
"2020-03-22",23.6763
"2020-03-23",23.4862
"2020-03-24",23.0053
"2020-03-25",22.9618
"2020-03-26",22.6789
"2020-03-27",22.3614
"2020-03-28",22.3751
"2020-03-29",22.5875
"2020-03-30",23.1204
"2020-03-31",22.3483
"2020-04-01",23.2305
"2020-04-02",23.9399
"2020-04-03",23.4687
"2020-04-04",24.6895
"2020-04-05",25.3087
"2020-04-06",25.128
"2020-04-07",24.9995
"2020-04-08",25.1607
"2020-04-09",25.0565
"2020-04-10",24.3191
"2020-04-11",23.8173
"2020-04-12",24.4666
"2020-04-13",24.3039
"2020-04-14",24.5623
"2020-04-15",25.1386
"2020-04-16",24.7908
"2020-04-17",24.9052
"2020-04-18",25.1563
"2020-04-19",25.0527
"2020-04-20",25.2538
"2020-04-21",24.9947
"2020-04-22",25.344
"2020-04-23",25.5986
"2020-04-24",25.5533
"2020-04-25",26.0631
"2020-04-26",25.5599
"2020-04-27",26.026
"2020-04-28",25.5868
"2020-04-29",25.469
"2020-04-30",25.7015
"2020-05-01",25.7469
"2020-05-02",25.8737
"2020-05-03",25.8109
"2020-05-04",25.4195
"2020-05-05",24.8555
"2020-05-06",25.7418
"2020-05-07",25.7479
"2020-05-08",25.6319
"2020-05-09",25.521
"2020-05-10",25.3778
"2020-05-11",25.1688
"2020-05-12",25.1009
"2020-05-13",24.8355
"2020-05-14",24.7761
"2020-05-15",25.4979
"2020-05-16",26.2444
"2020-05-17",26.5929
"2020-05-18",26.3126
"2020-05-19",26.3047
"2020-05-20",26.32
"2020-05-21",25.9899
"2020-05-22",26.3725
"2020-05-23",26.6368
"2020-05-24",26.8516
"2020-05-25",26.9159
"2020-05-26",26.7498
"2020-05-27",26.6699
"2020-05-28",26.2245
"2020-05-29",25.7396
"2020-05-30",25.6154
"2020-05-31",25.7
"2020-06-01",25.6313
"2020-06-02",25.4187
"2020-06-03",25.2263
"2020-06-04",25.5075
"2020-06-05",25.7318
"2020-06-06",25.2279
"2020-06-07",24.9486
"2020-06-08",24.7523
"2020-06-09",25.7736
"2020-06-10",26.0064
"2020-06-11",25.4995
"2020-06-12",25.5779
"2020-06-13",25.4844
"2020-06-14",25.6089
"2020-06-15",25.8571
"2020-06-16",25.9109
"2020-06-17",25.8804
"2020-06-18",25.8636
"2020-06-19",25.6151
"2020-06-20",25.6744
"2020-06-21",25.4412
"2020-06-22",25.0589
"2020-06-23",24.4301
"2020-06-24",24.8519
"2020-06-25",24.189
"2020-06-26",24.6547
"2020-06-27",24.8024
"2020-06-28",25.2761
"2020-06-29",25.6203
"2020-06-30",25.5239
"2020-07-01",25.504
"2020-07-02",25.5322
"2020-07-03",25.0821
"2020-07-04",25.0634
"2020-07-05",25.1717
"2020-07-06",25.1925
"2020-07-07",25.3439
"2020-07-08",24.9817
"2020-07-09",24.6099
"2020-07-10",24.4189
"2020-07-11",24.6333
"2020-07-12",25.0911
"2020-07-13",25.0368
"2020-07-14",25.4141
"2020-07-15",25.5001
"2020-07-16",24.8256
"2020-07-17",24.7081
"2020-07-18",24.9841
"2020-07-19",25.0249
"2020-07-20",24.6978
"2020-07-21",24.595
"2020-07-22",24.7249
"2020-07-23",24.6272
"2020-07-24",24.4726
"2020-07-25",24.7537
"2020-07-26",24.9728
"2020-07-27",24.9999
"2020-07-28",24.358
"2020-07-29",24.0934
"2020-07-30",24.1951
"2020-07-31",24.9948
"2020-08-01",24.8632
"2020-08-02",24.9282
"2020-08-03",25.0582
"2020-08-04",24.9069
"2020-08-05",25.0497
"2020-08-06",25.1648
"2020-08-07",25.1403
"2020-08-08",24.7088
"2020-08-09",24.4306
"2020-08-10",24.5639
"2020-08-11",24.7905
"2020-08-12",24.6345
"2020-08-13",24.6592
"2020-08-14",24.7935
"2020-08-15",24.6417
"2020-08-16",24.5309
"2020-08-17",24.9205
"2020-08-18",24.8782
"2020-08-19",25.0515
"2020-08-20",25.0563
"2020-08-21",25.0675
"2020-08-22",24.9712
"2020-08-23",24.9805
"2020-08-24",25.0569
"2020-08-25",25.101
"2020-08-26",24.984
"2020-08-27",24.6467
"2020-08-28",24.8046
"2020-08-29",24.67
"2020-08-30",24.8464
"2020-08-31",24.4523
"2020-09-01",23.9245
"2020-09-02",23.7714
"2020-09-03",24.641
"2020-09-04",24.7371
"2020-09-05",24.3991
"2020-09-06",24.327
"2020-09-07",24.3275
"2020-09-08",24.765
"2020-09-09",24.6269
"2020-09-10",24.7454
"2020-09-11",24.8064
"2020-09-12",24.6201
"2020-09-13",24.2056
"2020-09-14",24.4761
"2020-09-15",24.7512
"2020-09-16",24.9127
"2020-09-17",24.8732
"2020-09-18",24.769
"2020-09-19",24.4024
"2020-09-20",24.4755
"2020-09-21",24.7371
"2020-09-22",24.7672
"2020-09-23",24.7188
"2020-09-24",24.633
"2020-09-25",24.6497
"2020-09-26",24.8273
"2020-09-27",24.4996
"2020-09-28",24.8007
"2020-09-29",24.5219
"2020-09-30",24.3428
"2020-10-01",24.3254
"2020-10-02",24.5954
"2020-10-03",24.254
"2020-10-04",23.8197
"2020-10-05",23.2206
"2020-10-06",24.4321
"2020-10-07",24.883
"2020-10-08",24.6055
"2020-10-09",24.6146
"2020-10-10",24.6617
"2020-10-11",24.3864
"2020-10-12",24.3983
"2020-10-13",24.6379
"2020-10-14",24.6171
"2020-10-15",24.7992
"2020-10-16",24.6043
"2020-10-17",24.1222
"2020-10-18",23.8118
"2020-10-19",24.4912
"2020-10-20",24.8182
"2020-10-21",24.7338
"2020-10-22",24.4057
"2020-10-23",24.2288
"2020-10-24",24.1005
"2020-10-25",24.4534
"2020-10-26",24.1834
"2020-10-27",24.0166
"2020-10-28",24.0897
"2020-10-29",23.6781
"2020-10-30",23.5921
"2020-10-31",23.8478
"2020-11-01",23.3303
"2020-11-02",23.2224
"2020-11-03",23.9587
"2020-11-04",24.0297
"2020-11-05",24.1886
"2020-11-06",24.5137
"2020-11-07",24.8489
"2020-11-08",24.4794
"2020-11-09",22.8772
"2020-11-10",22.6659
"2020-11-11",24.0841
"2020-11-12",24.2351
"2020-11-13",24.5557
"2020-11-14",24.7387
"2020-11-15",24.5985
"2020-11-16",24.272
"2020-11-17",24.3318
"2020-11-18",23.8075
"2020-11-19",23.6222
"2020-11-20",23.5646
"2020-11-21",22.5106
"2020-11-22",22.6791
"2020-11-23",23.7145
"2020-11-24",23.9531
"2020-11-25",23.16
"2020-11-26",24.2776
"2020-11-27",23.8709
"2020-11-28",23.5667
"2020-11-29",24.1182
"2020-11-30",24.1339
"2020-12-01",22.9417
"2020-12-02",24.0276
"2020-12-03",23.9543
"2020-12-04",23.6193
"2020-12-05",23.8897
"2020-12-06",24.0267
"2020-12-07",23.8383
"2020-12-08",23.8424
"2020-12-09",23.4031
"2020-12-10",22.2395
"2020-12-11",21.6427
"2020-12-12",22.3002
"2020-12-13",20.358
"2020-12-14",19.8684
"2020-12-15",22.7153
"2020-12-16",23.4051
"2020-12-17",23.147
"2020-12-18",23.3616
"2020-12-19",23.3714
"2020-12-20",21.5345
"2020-12-21",20.7152
"2020-12-22",21.9843
"2020-12-23",21.6053
"2020-12-24",21.0838
"2020-12-25",21.8728
"2020-12-26",19.9839
"2020-12-27",22.5329
"2020-12-28",22.4061
"2020-12-29",23.6743
"2020-12-30",23.591
"2020-12-31",23.2388
"2021-01-01",21.4524
"2021-01-02",23.156
"2021-01-03",23.6046
"2021-01-04",23.3047
"2021-01-05",23.541
"2021-01-06",23.6202
"2021-01-07",23.7368
"2021-01-08",23.774
"2021-01-09",23.5034
"2021-01-10",23.5182
"2021-01-11",23.6525
"2021-01-12",23.7997
"2021-01-13",23.8815
"2021-01-14",23.7632
"2021-01-15",23.4446
"2021-01-16",23.2562
"2021-01-17",21.1253
"2021-01-18",19.414
"2021-01-19",20.9161
"2021-01-20",23.6396
"2021-01-21",23.9367
"2021-01-22",23.5212
"2021-01-23",22.0815
"2021-01-24",19.0641
"2021-01-25",19.2465
"2021-01-26",18.7397
"2021-01-27",18.6043
"2021-01-28",20.4562
"2021-01-29",22.6176
"2021-01-30",22.7934
"2021-01-31",22.7371
"2021-02-01",22.7276
"2021-02-02",22.4943
"2021-02-03",21.216
"2021-02-04",19.8871
"2021-02-05",19.638
"2021-02-06",20.5521
"2021-02-07",21.6182
"2021-02-08",20.7619
"2021-02-09",18.3428
"2021-02-10",17.7238
"2021-02-11",17.3012
"2021-02-12",18.6951
"2021-02-13",21.023
"2021-02-14",21.2676
"2021-02-15",21.2603
"2021-02-16",21.0449
"2021-02-17",20.299
"2021-02-18",21.0738
"2021-02-19",22.8099
"2021-02-20",22.7773
"2021-02-21",22.8751
"2021-02-22",22.9221
"2021-02-23",22.5105
"2021-02-24",21.7911
"2021-02-25",21.2714
"2021-02-26",21.4836
"2021-02-27",21.4476
"2021-02-28",21.5055
"2021-03-01",21.6702
"2021-03-02",21.0706
"2021-03-03",20.4977
"2021-03-04",20.2903
"2021-03-05",21.0164
"2021-03-06",22.8995
"2021-03-07",23.6388
"2021-03-08",24.0409
"2021-03-09",23.6194
"2021-03-10",23.9093
"2021-03-11",23.4612
"2021-03-12",22.2546
"2021-03-13",22.7842
"2021-03-14",23.0391
"2021-03-15",22.4308
"2021-03-16",22.775
"2021-03-17",22.7812
"2021-03-18",22.1659
"2021-03-19",22.1163
"2021-03-20",23.2147
"2021-03-21",23.5712
"2021-03-22",23.4409
"2021-03-23",23.2805
"2021-03-24",23.4401
"2021-03-25",23.8422
"2021-03-26",24.6387
"2021-03-27",24.787
"2021-03-28",24.3638
"2021-03-29",24.3996
"2021-03-30",24.5978
"2021-03-31",25.3211
"2021-04-01",25.7321
"2021-04-02",25.4139
"2021-04-03",24.7523
"2021-04-04",25.4227
"2021-04-05",24.9988
"2021-04-06",24.2538
"2021-04-07",24.0043
"2021-04-08",23.7037
"2021-04-09",23.6771
"2021-04-10",24.0965
"2021-04-11",24.1304
"2021-04-12",24.5158
"2021-04-13",24.353
"2021-04-14",24.0888
"2021-04-15",24.0104
"2021-04-16",24.6378
"2021-04-17",25.3072
"2021-04-18",25.5157
"2021-04-19",25.4602
"2021-04-20",25.6411
"2021-04-21",25.3649
"2021-04-22",25.2376
"2021-04-23",25.5005
"2021-04-24",25.2427
"2021-04-25",24.9717
"2021-04-26",25.1083
"2021-04-27",25.5922
"2021-04-28",25.6862
"2021-04-29",25.6623
"2021-04-30",25.4418
"2021-05-01",25.0022
"2021-05-02",25.0822
"2021-05-03",24.6898
"2021-05-04",24.5704
"2021-05-05",24.7246
"2021-05-06",25.2636
"2021-05-07",25.0407
"2021-05-08",24.8789
"2021-05-09",24.8978
"2021-05-10",25.1688
"2021-05-11",25.5672
"2021-05-12",25.7262
"2021-05-13",25.576
"2021-05-14",25.1941
"2021-05-15",25.4987
"2021-05-16",25.6421
"2021-05-17",25.7447
"2021-05-18",25.567
"2021-05-19",25.6056
"2021-05-20",25.4385
"2021-05-21",25.4068
"2021-05-22",25.4568
"2021-05-23",25.7022
"2021-05-24",26.101
"2021-05-25",25.4247
"2021-05-26",24.9457
"2021-05-27",25.2323
"2021-05-28",24.9193
"2021-05-29",25.383
"2021-05-30",25.3624
"2021-05-31",25.2246
"2021-06-01",25.4254
"2021-06-02",25.743
"2021-06-03",25.6959
"2021-06-04",25.1314
"2021-06-05",24.845
"2021-06-06",24.8661
"2021-06-07",25.3424
"2021-06-08",25.3229
"2021-06-09",25.3084
"2021-06-10",25.0872
"2021-06-11",24.8667
"2021-06-12",24.856
"2021-06-13",24.9956
"2021-06-14",24.6747
"2021-06-15",24.938
"2021-06-16",25.113
"2021-06-17",24.8932
"2021-06-18",24.7101
"2021-06-19",24.4553
"2021-06-20",24.2593
"2021-06-21",25.1727
"2021-06-22",25.2199
"2021-06-23",25.165
"2021-06-24",24.7657
"2021-06-25",24.6187
"2021-06-26",24.6407
"2021-06-27",24.2819
"2021-06-28",24.551
"2021-06-29",24.6148
"2021-06-30",24.9433
"2021-07-01",25.0327
"2021-07-02",24.9723
"2021-07-03",25.1559
"2021-07-04",24.8637
"2021-07-05",24.2955
"2021-07-06",24.963
"2021-07-07",25.0156
"2021-07-08",25.3566
"2021-07-09",25.0265
"2021-07-10",23.7888
"2021-07-11",23.8779
"2021-07-12",24.5508
"2021-07-13",24.9327
"2021-07-14",24.6825
"2021-07-15",24.6777
"2021-07-16",24.7479
"2021-07-17",23.9467
"2021-07-18",24.0854
"2021-07-19",24.5518
"2021-07-20",24.7111
"2021-07-21",24.4456
"2021-07-22",24.8567
"2021-07-23",25.0749
"2021-07-24",24.9097
"2021-07-25",24.864
"2021-07-26",24.5088
"2021-07-27",24.7028
"2021-07-28",24.6829
"2021-07-29",24.5608
"2021-07-30",24.2771
"2021-07-31",24.5831
"2021-08-01",24.3538
"2021-08-02",24.1432
"2021-08-03",24.4465
"2021-08-04",24.8331
"2021-08-05",25.0461
"2021-08-06",24.9694
"2021-08-07",24.7917
"2021-08-08",24.6964
"2021-08-09",24.9
"2021-08-10",24.6901
"2021-08-11",24.4824
"2021-08-12",24.1479
"2021-08-13",24.1447
"2021-08-14",23.7668
"2021-08-15",23.9438
"2021-08-16",24.626
"2021-08-17",24.7073
"2021-08-18",24.3811
"2021-08-19",24.3187
"2021-08-20",24.5951
"2021-08-21",24.141
"2021-08-22",23.8839
"2021-08-23",24.0279
"2021-08-24",24.1383
"2021-08-25",24.476
"2021-08-26",24.7768
"2021-08-27",24.6487
"2021-08-28",24.2909
"2021-08-29",24.3562
"2021-08-30",24.4416
"2021-08-31",24.5704
"2021-09-01",24.7228
"2021-09-02",24.3695
"2021-09-03",23.9741
"2021-09-04",24.4302
"2021-09-05",24.6009
"2021-09-06",24.621
"2021-09-07",24.7413
"2021-09-08",24.6442
"2021-09-09",24.4701
"2021-09-10",25.205
"2021-09-11",24.9202
"2021-09-12",24.7224
"2021-09-13",24.9073
"2021-09-14",25.2461
"2021-09-15",25.1005
"2021-09-16",24.9695
"2021-09-17",25.3386
"2021-09-18",24.9889
"2021-09-19",25.0351
"2021-09-20",24.7493
"2021-09-21",25.0295
"2021-09-22",24.8722
"2021-09-23",24.9271
"2021-09-24",24.3938
"2021-09-25",24.4547
"2021-09-26",24.9332
"2021-09-27",24.1055
"2021-09-28",24.0836
"2021-09-29",23.4624
"2021-09-30",24.1359
"2021-10-01",23.9471
"2021-10-02",23.9578
"2021-10-03",24.1201
"2021-10-04",23.9271
"2021-10-05",24.1919
"2021-10-06",24.5459
"2021-10-07",24.712
"2021-10-08",24.7519
"2021-10-09",24.7781
"2021-10-10",24.9513
"2021-10-11",24.4266
"2021-10-12",24.1738
"2021-10-13",24.2587
"2021-10-14",25.0876
"2021-10-15",25.1562
