,"(deg C) Mean Dew Point Temperature (ERA5) at Colombo, 2007-01-01 to 2025-12-31"
"2018-10-28",24.0316
"2018-10-29",23.8868
"2018-10-30",23.9908
"2018-10-31",24.3698
"2018-11-01",23.7462
"2018-11-02",24.1775
"2018-11-03",24.1356
"2018-11-04",24.3865
"2018-11-05",23.5762
"2018-11-06",22.1202
"2018-11-07",24.0421
"2018-11-08",24.2267
"2018-11-09",23.7005
"2018-11-10",22.8406
"2018-11-11",22.9484
"2018-11-12",22.9932
"2018-11-13",23.3884
"2018-11-14",23.8057
"2018-11-15",23.5298
"2018-11-16",24.5095
"2018-11-17",23.9136
"2018-11-18",24.0322
"2018-11-19",24.0189
"2018-11-20",23.7205
"2018-11-21",24.0747
"2018-11-22",23.9633
"2018-11-23",24.1125
"2018-11-24",23.9961
"2018-11-25",23.8462
"2018-11-26",23.2178
"2018-11-27",23.3274
"2018-11-28",23.7655
"2018-11-29",24.1232
"2018-11-30",23.7692
"2018-12-01",22.3713
"2018-12-02",22.5257
"2018-12-03",23.6945
"2018-12-04",24.6111
"2018-12-05",24.3543
"2018-12-06",23.5028
"2018-12-07",23.777
"2018-12-08",23.3953
"2018-12-09",22.7054
"2018-12-10",22.194
"2018-12-11",21.7591
"2018-12-12",21.8382
"2018-12-13",21.7483
"2018-12-14",22.5142
"2018-12-15",23.1818
"2018-12-16",22.3634
"2018-12-17",21.728
"2018-12-18",22.6577
"2018-12-19",21.9502
"2018-12-20",22.6626
"2018-12-21",23.3828
"2018-12-22",23.6163
"2018-12-23",23.8793
"2018-12-24",23.6918
"2018-12-25",23.5455
"2018-12-26",23.4777
"2018-12-27",23.635
"2018-12-28",22.7004
"2018-12-29",21.3962
"2018-12-30",21.0257
"2018-12-31",21.6936
"2019-01-01",21.0372
"2019-01-02",19.5514
"2019-01-03",19.6029
"2019-01-04",18.728
"2019-01-05",20.9644
"2019-01-06",18.9881
"2019-01-07",20.839
"2019-01-08",20.9605
"2019-01-09",20.7536
"2019-01-10",21.2602
"2019-01-11",20.7731
"2019-01-12",21.4333
"2019-01-13",22.6413
"2019-01-14",22.2242
"2019-01-15",21.719
"2019-01-16",21.56
"2019-01-17",18.9228
"2019-01-18",18.0465
"2019-01-19",18.7814
"2019-01-20",20.0627
"2019-01-21",20.9289
"2019-01-22",20.9435
"2019-01-23",20.8417
"2019-01-24",21.708
"2019-01-25",22.9325
"2019-01-26",22.6844
"2019-01-27",22.9104
"2019-01-28",21.6658
"2019-01-29",19.5747
"2019-01-30",20.1735
"2019-01-31",20.4698
"2019-02-01",21.1755
"2019-02-02",21.5799
"2019-02-03",22.5185
"2019-02-04",23.6047
"2019-02-05",23.7865
"2019-02-06",23.3878
"2019-02-07",23.6936
"2019-02-08",24.252
"2019-02-09",23.741
"2019-02-10",23.9398
"2019-02-11",22.5758
"2019-02-12",22.3537
"2019-02-13",22.4978
"2019-02-14",23.6708
"2019-02-15",24.0465
"2019-02-16",24.1454
"2019-02-17",24.4653
"2019-02-18",24.6035
"2019-02-19",24.4033
"2019-02-20",22.2841
"2019-02-21",21.8918
"2019-02-22",21.5197
"2019-02-23",20.9264
"2019-02-24",22.8699
"2019-02-25",23.6244
"2019-02-26",23.8858
"2019-02-27",23.5323
"2019-02-28",22.9853
"2019-03-01",22.9191
"2019-03-02",22.1586
"2019-03-03",23.4775
"2019-03-04",23.5355
"2019-03-05",23.2664
"2019-03-06",23.7277
"2019-03-07",23.6414
"2019-03-08",23.7215
"2019-03-09",23.3445
"2019-03-10",22.4943
"2019-03-11",21.8435
"2019-03-12",22.7559
"2019-03-13",22.6838
"2019-03-14",22.1643
"2019-03-15",22.341
"2019-03-16",23.1969
"2019-03-17",23.5503
"2019-03-18",23.2022
"2019-03-19",23.538
"2019-03-20",23.9259
"2019-03-21",23.5514
"2019-03-22",24.1141
"2019-03-23",24.2002
"2019-03-24",23.5841
"2019-03-25",22.3024
"2019-03-26",21.9759
"2019-03-27",22.6904
"2019-03-28",22.4002
"2019-03-29",22.8825
"2019-03-30",23.2837
"2019-03-31",22.7532
"2019-04-01",22.319
"2019-04-02",22.4411
"2019-04-03",22.6598
"2019-04-04",22.0839
"2019-04-05",22.7604
"2019-04-06",23.0543
"2019-04-07",23.803
"2019-04-08",23.4616
"2019-04-09",23.5495
"2019-04-10",24.5612
"2019-04-11",24.7279
"2019-04-12",25.0567
"2019-04-13",24.8509
"2019-04-14",24.8314
"2019-04-15",24.6226
"2019-04-16",24.5971
"2019-04-17",24.645
"2019-04-18",24.8129
"2019-04-19",25.0869
"2019-04-20",24.5478
"2019-04-21",24.9399
"2019-04-22",24.92
"2019-04-23",25.1522
"2019-04-24",24.9808
"2019-04-25",25.049
"2019-04-26",25.4226
"2019-04-27",25.9172
"2019-04-28",25.5934
"2019-04-29",24.9075
"2019-04-30",25.3086
"2019-05-01",25.746
"2019-05-02",25.9606
"2019-05-03",25.0069
"2019-05-04",25.0875
"2019-05-05",24.5988
"2019-05-06",23.7867
"2019-05-07",24.5355
"2019-05-08",23.8033
"2019-05-09",24.1902
"2019-05-10",25.5854
"2019-05-11",25.2003
"2019-05-12",25.8213
"2019-05-13",25.8655
"2019-05-14",25.7183
"2019-05-15",25.2678
"2019-05-16",25.6655
"2019-05-17",25.6426
"2019-05-18",25.424
"2019-05-19",25.6594
"2019-05-20",25.3423
"2019-05-21",25.132
"2019-05-22",24.5428
"2019-05-23",24.6751
"2019-05-24",24.7163
"2019-05-25",24.8694
"2019-05-26",24.8513
"2019-05-27",25.7675
"2019-05-28",26.1369
"2019-05-29",25.8438
"2019-05-30",25.3679
"2019-05-31",25.2047
"2019-06-01",24.9909
"2019-06-02",25.46
"2019-06-03",25.2463
"2019-06-04",25.1271
"2019-06-05",25.3454
"2019-06-06",25.3439
"2019-06-07",25.1343
"2019-06-08",25.0784
"2019-06-09",25.1256
"2019-06-10",24.5287
"2019-06-11",24.621
"2019-06-12",25.0727
"2019-06-13",25.0265
"2019-06-14",25.1324
"2019-06-15",25.8977
"2019-06-16",25.878
"2019-06-17",25.8491
"2019-06-18",25.6562
"2019-06-19",25.8839
"2019-06-20",25.5816
"2019-06-21",25.2567
"2019-06-22",25.1379
"2019-06-23",25.3233
"2019-06-24",25.8922
"2019-06-25",25.5376
"2019-06-26",25.1999
"2019-06-27",25.0095
"2019-06-28",24.6956
"2019-06-29",24.8332
"2019-06-30",24.8735
"2019-07-01",25.0332
"2019-07-02",25.271
"2019-07-03",25.0989
"2019-07-04",25.066
"2019-07-05",25.0322
"2019-07-06",24.9029
"2019-07-07",24.6364
"2019-07-08",25.3362
"2019-07-09",24.4125
"2019-07-10",24.5077
"2019-07-11",24.8739
"2019-07-12",25.188
"2019-07-13",24.1283
"2019-07-14",24.2208
"2019-07-15",24.5311
"2019-07-16",25.068
"2019-07-17",24.8188
"2019-07-18",24.4517
"2019-07-19",24.1123
"2019-07-20",24.6288
"2019-07-21",24.7407
"2019-07-22",24.1673
"2019-07-23",24.2898
"2019-07-24",24.3004
"2019-07-25",24.5525
"2019-07-26",24.6612
"2019-07-27",24.1381
"2019-07-28",24.4004
"2019-07-29",23.984
"2019-07-30",24.2198
"2019-07-31",24.6871
"2019-08-01",25.2354
"2019-08-02",25.149
"2019-08-03",25.104
"2019-08-04",25.3632
"2019-08-05",25.381
"2019-08-06",25.1859
"2019-08-07",25.1019
"2019-08-08",24.3817
"2019-08-09",24.4097
"2019-08-10",24.5936
"2019-08-11",25.2218
"2019-08-12",20.4086
"2019-08-13",24.376
"2019-08-14",24.329
"2019-08-15",24.725
"2019-08-16",24.8793
"2019-08-17",24.6127
"2019-08-18",24.67
"2019-08-19",24.3374
"2019-08-20",24.6979
"2019-08-21",24.7072
"2019-08-22",24.0357
"2019-08-23",23.8891
"2019-08-24",24.3544
"2019-08-25",24.4641
"2019-08-26",24.076
"2019-08-27",24.2261
"2019-08-28",24.4002
"2019-08-29",24.4347
"2019-08-30",24.1922
"2019-08-31",24.8681
"2019-09-01",24.6412
"2019-09-02",25.0267
"2019-09-03",25.0943
"2019-09-04",24.5563
"2019-09-05",24.708
"2019-09-06",25.001
"2019-09-07",25.1933
"2019-09-08",24.8799
"2019-09-09",25.1163
"2019-09-10",25.2852
"2019-09-11",24.4236
"2019-09-12",23.8254
"2019-09-13",24.1044
"2019-09-14",24.3186
"2019-09-15",24.1226
"2019-09-16",24.2601
"2019-09-17",24.658
"2019-09-18",24.7952
"2019-09-19",24.2323
"2019-09-20",24.3675
"2019-09-21",24.5694
"2019-09-22",24.4163
"2019-09-23",24.2529
"2019-09-24",23.8286
"2019-09-25",22.9501
"2019-09-26",22.7617
"2019-09-27",23.5401
"2019-09-28",23.7503
"2019-09-29",23.633
"2019-09-30",23.725
"2019-10-01",24.1411
"2019-10-02",24.2108
"2019-10-03",24.1103
"2019-10-04",24.0522
"2019-10-05",23.9623
"2019-10-06",23.3578
"2019-10-07",23.8293
"2019-10-08",24.1854
"2019-10-09",24.1191
"2019-10-10",24.0431
"2019-10-11",23.746
"2019-10-12",23.8318
"2019-10-13",23.9612
"2019-10-14",24.2437
"2019-10-15",24.1348
"2019-10-16",23.7801
"2019-10-17",24.1363
"2019-10-18",24.0818
"2019-10-19",24.1952
"2019-10-20",24.0931
"2019-10-21",23.9956
"2019-10-22",23.8375
"2019-10-23",24.0958
"2019-10-24",23.3498
"2019-10-25",23.6992
"2019-10-26",24.1202
"2019-10-27",23.3506
"2019-10-28",23.5511
"2019-10-29",23.5132
"2019-10-30",23.821
"2019-10-31",23.7427
"2019-11-01",23.6827
"2019-11-02",23.9146
"2019-11-03",23.6047
"2019-11-04",24.0548
"2019-11-05",24.5177
"2019-11-06",24.2944
"2019-11-07",24.7525
"2019-11-08",24.494
"2019-11-09",24.1952
"2019-11-10",24.2979
"2019-11-11",23.9775
"2019-11-12",23.8308
"2019-11-13",23.7327
"2019-11-14",24.1499
"2019-11-15",24.4828
"2019-11-16",24.2388
"2019-11-17",24.2294
"2019-11-18",23.9906
"2019-11-19",24.2458
"2019-11-20",23.7849
"2019-11-21",23.8805
"2019-11-22",24.2065
"2019-11-23",24.2341
"2019-11-24",24.4217
"2019-11-25",24.1094
"2019-11-26",23.9181
"2019-11-27",24.1908
"2019-11-28",24.3338
"2019-11-29",24.6814
"2019-11-30",24.0812
"2019-12-01",23.6588
"2019-12-02",23.9358
"2019-12-03",24.1622
"2019-12-04",24.1043
"2019-12-05",24.0536
"2019-12-06",24.1303
"2019-12-07",23.9185
"2019-12-08",23.4912
"2019-12-09",23.3658
"2019-12-10",23.8755
"2019-12-11",23.5084
"2019-12-12",23.7828
"2019-12-13",24.0873
"2019-12-14",23.556
"2019-12-15",23.3376
"2019-12-16",22.9696
"2019-12-17",23.5494
"2019-12-18",23.8164
"2019-12-19",23.943
"2019-12-20",23.8724
"2019-12-21",24.2721
"2019-12-22",24.1443
"2019-12-23",24.0735
"2019-12-24",24.5997
"2019-12-25",24.2409
"2019-12-26",23.4727
"2019-12-27",22.3854
"2019-12-28",22.4511
"2019-12-29",21.4295
"2019-12-30",22.9707
"2019-12-31",23.5036
"2020-01-01",24.1922
"2020-01-02",24.469
"2020-01-03",24.3818
"2020-01-04",24.3539
"2020-01-05",23.9592
"2020-01-06",22.9345
"2020-01-07",22.6844
"2020-01-08",21.55
"2020-01-09",20.9096
"2020-01-10",20.9268
"2020-01-11",22.1107
"2020-01-12",21.3341
"2020-01-13",18.6233
"2020-01-14",17.7109
"2020-01-15",19.2032
"2020-01-16",21.4808
"2020-01-17",22.6106
"2020-01-18",23.0419
"2020-01-19",22.9549
"2020-01-20",22.5831
"2020-01-21",22.723
"2020-01-22",23.1441
"2020-01-23",23.1508
"2020-01-24",21.9805
"2020-01-25",21.6345
"2020-01-26",20.408
"2020-01-27",20.8274
"2020-01-28",20.9294
"2020-01-29",21.1066
"2020-01-30",21.5135
"2020-01-31",21.0849
"2020-02-01",20.164
"2020-02-02",21.3122
"2020-02-03",21.3619
"2020-02-04",21.4568
"2020-02-05",21.5341
"2020-02-06",21.5798
"2020-02-07",21.8875
"2020-02-08",21.8778
"2020-02-09",19.7794
"2020-02-10",18.9627
"2020-02-11",20.703
"2020-02-12",22.5444
"2020-02-13",22.0312
"2020-02-14",23.0436
"2020-02-15",23.2339
"2020-02-16",23.455
"2020-02-17",20.9114
"2020-02-18",18.5244
"2020-02-19",19.4831
"2020-02-20",21.6504
"2020-02-21",22.9947
"2020-02-22",22.4897
"2020-02-23",21.9517
"2020-02-24",22.0263
"2020-02-25",22.2868
"2020-02-26",22.1474
"2020-02-27",21.1988
"2020-02-28",20.4369
"2020-02-29",21.3746
"2020-03-01",22.1015
"2020-03-02",22.5249
"2020-03-03",21.533
"2020-03-04",21.6403
"2020-03-05",23.3364
"2020-03-06",23.6853
"2020-03-07",23.3987
"2020-03-08",23.3007
"2020-03-09",23.6354
"2020-03-10",23.848
"2020-03-11",23.5091
"2020-03-12",23.5429
"2020-03-13",23.1008
"2020-03-14",23.6323
"2020-03-15",23.5893
"2020-03-16",22.953
"2020-03-17",23.7031
"2020-03-18",23.9423
"2020-03-19",24.2559
"2020-03-20",24.1399
"2020-03-21",23.91
"2020-03-22",23.4322
"2020-03-23",23.7906
"2020-03-24",23.691
"2020-03-25",23.2767
"2020-03-26",22.6602
"2020-03-27",22.4891
"2020-03-28",22.903
"2020-03-29",23.9738
"2020-03-30",23.9448
"2020-03-31",24.2335
"2020-04-01",23.1373
"2020-04-02",22.6684
"2020-04-03",23.1519
"2020-04-04",23.8065
"2020-04-05",23.9058
"2020-04-06",24.0487
"2020-04-07",24.3167
"2020-04-08",24.4533
"2020-04-09",24.6893
"2020-04-10",24.1973
"2020-04-11",24.249
"2020-04-12",24.1665
"2020-04-13",24.3247
"2020-04-14",24.1225
"2020-04-15",24.1543
"2020-04-16",24.3244
"2020-04-17",24.5037
"2020-04-18",24.6482
"2020-04-19",24.8423
"2020-04-20",24.4796
"2020-04-21",24.563
"2020-04-22",24.5632
"2020-04-23",24.7672
"2020-04-24",25.2182
"2020-04-25",25.372
"2020-04-26",25.3685
"2020-04-27",25.6449
"2020-04-28",25.3132
"2020-04-29",25.2836
"2020-04-30",25.3109
"2020-05-01",25.5416
"2020-05-02",25.7093
"2020-05-03",25.6595
"2020-05-04",25.5139
"2020-05-05",25.2585
"2020-05-06",24.9503
"2020-05-07",25.0385
"2020-05-08",25.2649
"2020-05-09",25.5334
"2020-05-10",25.3682
"2020-05-11",25.1396
"2020-05-12",24.9501
"2020-05-13",25.3451
"2020-05-14",25.3928
"2020-05-15",25.7559
"2020-05-16",26.482
"2020-05-17",26.5495
"2020-05-18",25.7849
"2020-05-19",25.5192
"2020-05-20",25.3354
"2020-05-21",25.1161
"2020-05-22",24.8652
"2020-05-23",25.9243
"2020-05-24",26.3554
"2020-05-25",26.2147
"2020-05-26",26.2631
"2020-05-27",25.368
"2020-05-28",25.2629
"2020-05-29",25.2772
"2020-05-30",25.1733
"2020-05-31",25.4629
"2020-06-01",24.9732
"2020-06-02",24.3287
"2020-06-03",23.7598
"2020-06-04",23.7446
"2020-06-05",24.9173
"2020-06-06",24.5135
"2020-06-07",24.5587
"2020-06-08",24.8162
"2020-06-09",25.7027
"2020-06-10",25.6143
"2020-06-11",25.3666
"2020-06-12",25.7063
"2020-06-13",25.3769
"2020-06-14",25.382
"2020-06-15",25.8162
"2020-06-16",25.7108
"2020-06-17",25.7377
"2020-06-18",25.8897
"2020-06-19",25.7645
"2020-06-20",25.5068
"2020-06-21",25.3431
"2020-06-22",25.0594
"2020-06-23",24.8789
"2020-06-24",25.3487
"2020-06-25",24.82
"2020-06-26",24.3512
"2020-06-27",24.6718
"2020-06-28",25.1394
"2020-06-29",25.2432
"2020-06-30",25.5163
"2020-07-01",25.5384
"2020-07-02",25.4169
"2020-07-03",24.3682
"2020-07-04",24.9515
"2020-07-05",24.5894
"2020-07-06",24.6089
"2020-07-07",25.1399
"2020-07-08",25.4056
"2020-07-09",24.803
"2020-07-10",24.8073
"2020-07-11",24.6468
"2020-07-12",24.7255
"2020-07-13",24.8519
"2020-07-14",24.9553
"2020-07-15",25.0627
"2020-07-16",24.6254
"2020-07-17",24.9141
"2020-07-18",24.9535
"2020-07-19",24.9084
"2020-07-20",23.7986
"2020-07-21",24.2688
"2020-07-22",24.5155
"2020-07-23",24.0583
"2020-07-24",23.7265
"2020-07-25",24.4058
"2020-07-26",24.5347
"2020-07-27",24.6509
"2020-07-28",24.6232
"2020-07-29",24.3793
"2020-07-30",24.3796
"2020-07-31",24.6539
"2020-08-01",24.5262
"2020-08-02",24.467
"2020-08-03",24.7805
"2020-08-04",24.9241
"2020-08-05",24.9344
"2020-08-06",24.3608
"2020-08-07",24.6788
"2020-08-08",24.6456
"2020-08-09",24.2283
"2020-08-10",24.3578
"2020-08-11",24.6452
"2020-08-12",24.3886
"2020-08-13",24.216
"2020-08-14",24.1388
"2020-08-15",24.7019
"2020-08-16",24.4316
"2020-08-17",24.7648
"2020-08-18",24.4357
"2020-08-19",24.5148
"2020-08-20",24.7559
"2020-08-21",24.8595
"2020-08-22",24.6851
"2020-08-23",24.6918
"2020-08-24",24.9302
"2020-08-25",24.6407
"2020-08-26",24.9536
"2020-08-27",24.4903
"2020-08-28",24.012
"2020-08-29",24.0157
"2020-08-30",24.7127
"2020-08-31",24.6759
"2020-09-01",24.2827
"2020-09-02",23.6484
"2020-09-03",24.4708
"2020-09-04",24.5669
"2020-09-05",24.3388
"2020-09-06",23.2555
"2020-09-07",23.829
"2020-09-08",24.3555
"2020-09-09",24.1566
"2020-09-10",24.5813
"2020-09-11",24.8813
"2020-09-12",24.6843
"2020-09-13",24.6003
"2020-09-14",24.1973
"2020-09-15",24.6745
"2020-09-16",25.0977
"2020-09-17",24.7647
"2020-09-18",24.4087
"2020-09-19",24.4368
"2020-09-20",24.4074
"2020-09-21",24.0323
"2020-09-22",23.8934
"2020-09-23",24.3361
"2020-09-24",24.4664
"2020-09-25",24.1955
"2020-09-26",24.5635
"2020-09-27",24.2647
"2020-09-28",24.7104
"2020-09-29",24.3959
"2020-09-30",23.8781
"2020-10-01",23.7516
"2020-10-02",24.4704
"2020-10-03",24.4354
"2020-10-04",24.1998
"2020-10-05",23.8731
"2020-10-06",24.0277
"2020-10-07",23.5816
"2020-10-08",24.174
"2020-10-09",24.199
"2020-10-10",24.1695
"2020-10-11",24.6666
"2020-10-12",24.4949
"2020-10-13",24.6865
"2020-10-14",24.6297
"2020-10-15",24.6749
"2020-10-16",24.4377
"2020-10-17",24.0174
"2020-10-18",24.2766
"2020-10-19",24.4853
"2020-10-20",24.3319
"2020-10-21",24.8429
"2020-10-22",24.8044
"2020-10-23",24.5049
"2020-10-24",24.6179
"2020-10-25",24.8072
"2020-10-26",24.8621
"2020-10-27",24.8175
"2020-10-28",24.7292
"2020-10-29",24.6529
"2020-10-30",24.6685
"2020-10-31",24.7189
"2020-11-01",24.6026
"2020-11-02",23.986
"2020-11-03",24.2508
"2020-11-04",23.948
"2020-11-05",24.1668
"2020-11-06",24.4401
"2020-11-07",24.4803
"2020-11-08",24.1413
"2020-11-09",24.0579
"2020-11-10",23.9409
"2020-11-11",24.5102
"2020-11-12",24.6689
"2020-11-13",24.714
"2020-11-14",24.749
"2020-11-15",24.8455
"2020-11-16",24.6734
"2020-11-17",24.0428
"2020-11-18",23.8177
"2020-11-19",24.0481
"2020-11-20",23.9429
"2020-11-21",23.6739
"2020-11-22",22.7544
"2020-11-23",23.2909
"2020-11-24",23.8632
"2020-11-25",24.5162
"2020-11-26",23.6073
"2020-11-27",23.2326
"2020-11-28",23.3662
"2020-11-29",23.6401
"2020-11-30",23.5406
"2020-12-01",22.99
"2020-12-02",23.6765
"2020-12-03",24.0178
"2020-12-04",24.1811
"2020-12-05",23.9947
"2020-12-06",24.0831
"2020-12-07",23.7336
"2020-12-08",23.6548
"2020-12-09",23.5635
"2020-12-10",23.2679
"2020-12-11",22.0756
"2020-12-12",22.3035
"2020-12-13",22.1647
"2020-12-14",20.7418
"2020-12-15",22.7758
"2020-12-16",23.0508
"2020-12-17",23.451
"2020-12-18",23.5335
"2020-12-19",23.7837
"2020-12-20",23.4204
"2020-12-21",23.5894
"2020-12-22",23.4517
"2020-12-23",23.5041
"2020-12-24",23.674
"2020-12-25",22.8401
"2020-12-26",22.0016
"2020-12-27",23.1304
"2020-12-28",23.8424
"2020-12-29",23.8279
"2020-12-30",23.9382
"2020-12-31",23.6682
"2021-01-01",22.4386
"2021-01-02",23.5455
"2021-01-03",24.2835
"2021-01-04",24.171
"2021-01-05",24.0716
"2021-01-06",23.8581
"2021-01-07",23.9733
"2021-01-08",24.4459
"2021-01-09",23.7588
"2021-01-10",23.4942
"2021-01-11",23.6207
"2021-01-12",24.0254
"2021-01-13",23.9883
"2021-01-14",23.8576
"2021-01-15",23.7256
"2021-01-16",23.7636
"2021-01-17",23.1643
"2021-01-18",22.8318
"2021-01-19",21.9483
"2021-01-20",23.5867
"2021-01-21",24.5301
"2021-01-22",23.9174
"2021-01-23",22.2456
"2021-01-24",20.7894
"2021-01-25",20.686
"2021-01-26",19.0268
"2021-01-27",19.7482
"2021-01-28",21.0677
"2021-01-29",22.7688
"2021-01-30",23.3558
"2021-01-31",23.6673
"2021-02-01",23.2098
"2021-02-02",22.7388
"2021-02-03",21.711
"2021-02-04",20.7559
"2021-02-05",21.2532
"2021-02-06",22.2494
"2021-02-07",23.1941
"2021-02-08",21.7287
"2021-02-09",19.6294
"2021-02-10",18.2769
"2021-02-11",18.3064
"2021-02-12",20.0934
"2021-02-13",21.6679
"2021-02-14",22.1144
"2021-02-15",21.1826
"2021-02-16",21.7362
"2021-02-17",21.3313
"2021-02-18",21.1193
"2021-02-19",22.5554
"2021-02-20",22.7673
"2021-02-21",22.3149
"2021-02-22",22.3416
"2021-02-23",21.9815
"2021-02-24",22.1975
"2021-02-25",22.8353
"2021-02-26",21.7333
"2021-02-27",21.4329
"2021-02-28",22.0476
"2021-03-01",22.1615
"2021-03-02",20.0639
"2021-03-03",21.121
"2021-03-04",21.9519
"2021-03-05",21.5176
"2021-03-06",22.8921
"2021-03-07",23.4052
"2021-03-08",23.7781
"2021-03-09",23.6511
"2021-03-10",23.4222
"2021-03-11",23.1375
"2021-03-12",23.716
"2021-03-13",23.663
"2021-03-14",23.5402
"2021-03-15",23.042
"2021-03-16",23.5606
"2021-03-17",23.6688
"2021-03-18",23.274
"2021-03-19",23.4785
"2021-03-20",24.4897
"2021-03-21",24.041
"2021-03-22",24.06
"2021-03-23",24.2379
"2021-03-24",24.0462
"2021-03-25",23.9278
"2021-03-26",24.2116
"2021-03-27",24.2443
"2021-03-28",23.5886
"2021-03-29",23.5115
"2021-03-30",24.0811
"2021-03-31",24.9364
"2021-04-01",24.9917
"2021-04-02",25.3892
"2021-04-03",24.2849
"2021-04-04",23.6731
"2021-04-05",25.1524
"2021-04-06",24.6114
"2021-04-07",24.1132
"2021-04-08",24.3985
"2021-04-09",24.1394
"2021-04-10",23.8622
"2021-04-11",23.9595
"2021-04-12",24.0461
"2021-04-13",24.2679
"2021-04-14",24.0687
"2021-04-15",24.4213
"2021-04-16",24.1934
"2021-04-17",24.854
"2021-04-18",24.6878
"2021-04-19",25.0392
"2021-04-20",25.1291
"2021-04-21",25.0762
"2021-04-22",25.1197
"2021-04-23",24.8385
"2021-04-24",25.0908
"2021-04-25",25.2347
"2021-04-26",25.0341
"2021-04-27",25.1067
"2021-04-28",25.3452
"2021-04-29",25.4428
"2021-04-30",25.022
"2021-05-01",24.9332
"2021-05-02",24.7879
"2021-05-03",24.4107
"2021-05-04",24.221
"2021-05-05",24.5433
"2021-05-06",24.5441
"2021-05-07",24.496
"2021-05-08",24.6452
"2021-05-09",25.0721
"2021-05-10",25.2761
"2021-05-11",25.219
"2021-05-12",25.3131
"2021-05-13",25.1256
"2021-05-14",24.8357
"2021-05-15",25.1575
"2021-05-16",25.7802
"2021-05-17",25.3194
"2021-05-18",25.5423
"2021-05-19",25.3696
"2021-05-20",25.1171
"2021-05-21",25.0117
"2021-05-22",25.3952
"2021-05-23",25.2562
"2021-05-24",25.2933
"2021-05-25",24.6096
"2021-05-26",24.2635
"2021-05-27",24.8512
"2021-05-28",25.2783
"2021-05-29",25.4094
"2021-05-30",25.4083
"2021-05-31",25.4258
"2021-06-01",25.0987
"2021-06-02",25.6539
"2021-06-03",25.309
"2021-06-04",25.0265
"2021-06-05",24.7632
"2021-06-06",24.964
"2021-06-07",25.1629
"2021-06-08",24.4575
"2021-06-09",24.9307
"2021-06-10",24.8919
"2021-06-11",24.4354
"2021-06-12",24.9143
"2021-06-13",24.7075
"2021-06-14",24.5629
"2021-06-15",24.3498
"2021-06-16",24.7181
"2021-06-17",24.9814
"2021-06-18",25.1897
"2021-06-19",24.9137
"2021-06-20",25.1793
"2021-06-21",25.1244
"2021-06-22",24.9604
"2021-06-23",24.6685
"2021-06-24",24.8072
"2021-06-25",24.7572
"2021-06-26",24.9055
"2021-06-27",24.6112
"2021-06-28",24.8154
"2021-06-29",24.6927
"2021-06-30",25.103
"2021-07-01",24.4142
"2021-07-02",24.7758
"2021-07-03",24.9057
"2021-07-04",24.7732
"2021-07-05",25.1457
"2021-07-06",24.8961
"2021-07-07",25.0904
"2021-07-08",25.1678
"2021-07-09",24.5745
"2021-07-10",23.6242
"2021-07-11",24.5602
"2021-07-12",25.0424
"2021-07-13",25.0713
"2021-07-14",25.0706
"2021-07-15",25.4246
"2021-07-16",25.2985
"2021-07-17",24.5583
"2021-07-18",24.5786
"2021-07-19",24.7833
"2021-07-20",24.5194
"2021-07-21",24.7473
"2021-07-22",24.8279
"2021-07-23",24.7756
"2021-07-24",24.4329
"2021-07-25",24.6351
"2021-07-26",24.2018
"2021-07-27",24.7128
"2021-07-28",24.7556
"2021-07-29",24.7233
"2021-07-30",25.0769
"2021-07-31",25.1419
"2021-08-01",24.7923
"2021-08-02",24.7253
"2021-08-03",24.6231
"2021-08-04",25.1121
"2021-08-05",25.0355
"2021-08-06",24.9409
"2021-08-07",24.8685
"2021-08-08",24.7137
"2021-08-09",24.5626
"2021-08-10",24.5516
"2021-08-11",24.8472
"2021-08-12",24.3367
"2021-08-13",24.8212
"2021-08-14",24.4322
"2021-08-15",24.4788
"2021-08-16",24.6755
"2021-08-17",24.6358
"2021-08-18",24.4089
"2021-08-19",23.9271
"2021-08-20",24.3531
"2021-08-21",24.5214
"2021-08-22",24.0958
"2021-08-23",24.2116
"2021-08-24",24.1738
"2021-08-25",24.0514
"2021-08-26",24.1879
"2021-08-27",24.3896
"2021-08-28",24.6075
"2021-08-29",24.2538
"2021-08-30",24.2546
"2021-08-31",24.394
"2021-09-01",24.9
"2021-09-02",24.6481
"2021-09-03",24.3199
"2021-09-04",24.7103
"2021-09-05",24.7268
"2021-09-06",24.6361
"2021-09-07",24.3848
"2021-09-08",24.5192
"2021-09-09",24.3695
"2021-09-10",24.8656
"2021-09-11",24.6739
"2021-09-12",24.0622
"2021-09-13",25.0271
"2021-09-14",25.1351
"2021-09-15",24.8388
"2021-09-16",24.6376
"2021-09-17",25.0918
"2021-09-18",25.2414
"2021-09-19",25.3745
"2021-09-20",24.787
"2021-09-21",24.5675
"2021-09-22",25.0366
"2021-09-23",24.9739
"2021-09-24",25.2094
"2021-09-25",25.0484
"2021-09-26",24.513
"2021-09-27",23.5524
"2021-09-28",24.0509
"2021-09-29",24.4279
"2021-09-30",25.0372
"2021-10-01",23.7644
"2021-10-02",24.1955
"2021-10-03",24.5338
"2021-10-04",24.4194
"2021-10-05",24.1546
"2021-10-06",24.0616
"2021-10-07",24.7625
"2021-10-08",24.5626
"2021-10-09",24.6275
"2021-10-10",25.1515
"2021-10-11",24.1271
"2021-10-12",24.75
