,"(deg C) Mean Dew Point Temperature (ERA5) at Kurunegala, 2007-01-01 to 2025-12-31"
"2018-10-31",24.1962
"2018-11-01",23.4122
"2018-11-02",23.6829
"2018-11-03",24.0041
"2018-11-04",23.3545
"2018-11-05",23.0121
"2018-11-06",21.868
"2018-11-07",23.6469
"2018-11-08",23.8217
"2018-11-09",23.16
"2018-11-10",22.2266
"2018-11-11",22.5388
"2018-11-12",22.6173
"2018-11-13",22.9464
"2018-11-14",23.2818
"2018-11-15",22.8188
"2018-11-16",24.134
"2018-11-17",23.4208
"2018-11-18",23.7332
"2018-11-19",23.8331
"2018-11-20",23.4901
"2018-11-21",23.5761
"2018-11-22",23.9235
"2018-11-23",23.9092
"2018-11-24",23.5138
"2018-11-25",23.3597
"2018-11-26",22.0715
"2018-11-27",22.6619
"2018-11-28",23.5742
"2018-11-29",23.5034
"2018-11-30",22.9473
"2018-12-01",21.9154
"2018-12-02",22.1209
"2018-12-03",23.5854
"2018-12-04",23.9332
"2018-12-05",23.5375
"2018-12-06",23.1659
"2018-12-07",23.1632
"2018-12-08",22.8777
"2018-12-09",21.7357
"2018-12-10",21.6394
"2018-12-11",21.3938
"2018-12-12",21.4679
"2018-12-13",21.4421
"2018-12-14",22.323
"2018-12-15",22.9716
"2018-12-16",22.0323
"2018-12-17",21.3554
"2018-12-18",22.0156
"2018-12-19",20.7069
"2018-12-20",22.8132
"2018-12-21",23.2521
"2018-12-22",23.5442
"2018-12-23",23.3853
"2018-12-24",23.1944
"2018-12-25",23.2671
"2018-12-26",23.0593
"2018-12-27",23.1193
"2018-12-28",21.6715
"2018-12-29",21.2166
"2018-12-30",21.2346
"2018-12-31",21.5337
"2019-01-01",20.69
"2019-01-02",19.2532
"2019-01-03",19.2455
"2019-01-04",19.0911
"2019-01-05",21.4138
"2019-01-06",19.2927
"2019-01-07",21.2205
"2019-01-08",21.234
"2019-01-09",20.8097
"2019-01-10",20.7879
"2019-01-11",20.391
"2019-01-12",21.6541
"2019-01-13",22.6636
"2019-01-14",21.8581
"2019-01-15",21.5665
"2019-01-16",21.3722
"2019-01-17",19.0569
"2019-01-18",18.2913
"2019-01-19",18.8739
"2019-01-20",20.334
"2019-01-21",20.6393
"2019-01-22",20.9445
"2019-01-23",21.2317
"2019-01-24",21.8632
"2019-01-25",22.4204
"2019-01-26",22.3606
"2019-01-27",21.4632
"2019-01-28",19.9798
"2019-01-29",20.114
"2019-01-30",20.731
"2019-01-31",21.1848
"2019-02-01",21.4428
"2019-02-02",22.084
"2019-02-03",22.8477
"2019-02-04",23.2677
"2019-02-05",23.1831
"2019-02-06",22.2163
"2019-02-07",22.5344
"2019-02-08",23.738
"2019-02-09",23.4853
"2019-02-10",22.9552
"2019-02-11",22.0904
"2019-02-12",22.0032
"2019-02-13",21.892
"2019-02-14",23.0203
"2019-02-15",23.4064
"2019-02-16",23.472
"2019-02-17",24.0239
"2019-02-18",24.0993
"2019-02-19",22.7806
"2019-02-20",20.6908
"2019-02-21",21.4559
"2019-02-22",20.3158
"2019-02-23",19.8253
"2019-02-24",20.5524
"2019-02-25",22.4051
"2019-02-26",22.871
"2019-02-27",22.9885
"2019-02-28",22.5164
"2019-03-01",21.8483
"2019-03-02",21.4542
"2019-03-03",22.6079
"2019-03-04",22.4969
"2019-03-05",22.8401
"2019-03-06",23.416
"2019-03-07",23.0597
"2019-03-08",23.2099
"2019-03-09",23.3618
"2019-03-10",21.1208
"2019-03-11",20.0422
"2019-03-12",19.7215
"2019-03-13",20.6291
"2019-03-14",19.4781
"2019-03-15",19.8071
"2019-03-16",21.6631
"2019-03-17",22.6531
"2019-03-18",22.629
"2019-03-19",21.3415
"2019-03-20",21.3779
"2019-03-21",22.694
"2019-03-22",23.45
"2019-03-23",23.2164
"2019-03-24",21.3139
"2019-03-25",18.6258
"2019-03-26",20.0235
"2019-03-27",20.5077
"2019-03-28",19.7897
"2019-03-29",21.1026
"2019-03-30",22.3452
"2019-03-31",21.7152
"2019-04-01",21.4895
"2019-04-02",21.6632
"2019-04-03",21.5207
"2019-04-04",20.9786
"2019-04-05",22.5995
"2019-04-06",22.9063
"2019-04-07",23.6067
"2019-04-08",23.2773
"2019-04-09",23.0476
"2019-04-10",24.2587
"2019-04-11",24.0891
"2019-04-12",23.9412
"2019-04-13",24.1661
"2019-04-14",23.6351
"2019-04-15",23.8926
"2019-04-16",24.2722
"2019-04-17",24.3563
"2019-04-18",24.251
"2019-04-19",24.6547
"2019-04-20",24.2261
"2019-04-21",24.8821
"2019-04-22",24.4671
"2019-04-23",24.5791
"2019-04-24",24.0561
"2019-04-25",24.3803
"2019-04-26",25.0178
"2019-04-27",25.6244
"2019-04-28",24.9581
"2019-04-29",24.3973
"2019-04-30",24.9231
"2019-05-01",25.3285
"2019-05-02",25.3534
"2019-05-03",24.667
"2019-05-04",24.0649
"2019-05-05",23.8917
"2019-05-06",23.1696
"2019-05-07",23.4178
"2019-05-08",22.7153
"2019-05-09",23.7333
"2019-05-10",25.025
"2019-05-11",24.5618
"2019-05-12",24.8586
"2019-05-13",24.8467
"2019-05-14",24.4963
"2019-05-15",24.2176
"2019-05-16",25.0279
"2019-05-17",24.9188
"2019-05-18",24.7517
"2019-05-19",25.1284
"2019-05-20",24.9352
"2019-05-21",24.4928
"2019-05-22",23.9534
"2019-05-23",24.1392
"2019-05-24",24.1412
"2019-05-25",24.2522
"2019-05-26",24.2528
"2019-05-27",24.9789
"2019-05-28",25.6114
"2019-05-29",25.3428
"2019-05-30",24.6753
"2019-05-31",24.4229
"2019-06-01",23.9351
"2019-06-02",24.5784
"2019-06-03",24.624
"2019-06-04",24.548
"2019-06-05",24.6511
"2019-06-06",24.7367
"2019-06-07",24.5915
"2019-06-08",24.4341
"2019-06-09",24.3018
"2019-06-10",23.8871
"2019-06-11",23.9605
"2019-06-12",24.3566
"2019-06-13",24.4064
"2019-06-14",24.4848
"2019-06-15",25.1108
"2019-06-16",25.2295
"2019-06-17",25.2075
"2019-06-18",25.0239
"2019-06-19",25.0641
"2019-06-20",24.8689
"2019-06-21",24.7227
"2019-06-22",24.3799
"2019-06-23",24.7687
"2019-06-24",25.2294
"2019-06-25",24.8936
"2019-06-26",24.4127
"2019-06-27",24.228
"2019-06-28",23.697
"2019-06-29",23.7991
"2019-06-30",23.8169
"2019-07-01",23.6852
"2019-07-02",24.3509
"2019-07-03",24.4077
"2019-07-04",24.1979
"2019-07-05",24.2313
"2019-07-06",23.9888
"2019-07-07",23.8672
"2019-07-08",24.4222
"2019-07-09",23.565
"2019-07-10",23.904
"2019-07-11",24.0686
"2019-07-12",24.3516
"2019-07-13",23.4322
"2019-07-14",23.2938
"2019-07-15",23.7707
"2019-07-16",24.2645
"2019-07-17",24.2676
"2019-07-18",23.9939
"2019-07-19",23.5799
"2019-07-20",23.5747
"2019-07-21",23.8853
"2019-07-22",23.7161
"2019-07-23",23.1229
"2019-07-24",23.2418
"2019-07-25",23.7411
"2019-07-26",23.7689
"2019-07-27",23.3277
"2019-07-28",23.4169
"2019-07-29",23.3361
"2019-07-30",23.5293
"2019-07-31",23.8868
"2019-08-01",24.3547
"2019-08-02",24.102
"2019-08-03",23.8823
"2019-08-04",24.3558
"2019-08-05",24.6119
"2019-08-06",24.4452
"2019-08-07",24.3209
"2019-08-08",23.9792
"2019-08-09",23.8455
"2019-08-10",24.2267
"2019-08-11",24.6236
"2019-08-12",20.3684
"2019-08-13",24.2532
"2019-08-14",23.677
"2019-08-15",23.7732
"2019-08-16",24.2899
"2019-08-17",24.2991
"2019-08-18",24.1725
"2019-08-19",23.7029
"2019-08-20",23.9213
"2019-08-21",24.2821
"2019-08-22",23.7571
"2019-08-23",23.6798
"2019-08-24",23.9547
"2019-08-25",24.2603
"2019-08-26",23.6631
"2019-08-27",23.6792
"2019-08-28",24.0475
"2019-08-29",24.1547
"2019-08-30",23.6696
"2019-08-31",24.3519
"2019-09-01",24.137
"2019-09-02",24.2375
"2019-09-03",24.2465
"2019-09-04",23.9563
"2019-09-05",24.1758
"2019-09-06",24.3896
"2019-09-07",24.3486
"2019-09-08",24.1831
"2019-09-09",24.0129
"2019-09-10",24.3489
"2019-09-11",23.8967
"2019-09-12",23.3822
"2019-09-13",23.4858
"2019-09-14",23.6483
"2019-09-15",23.6447
"2019-09-16",23.922
"2019-09-17",24.1321
"2019-09-18",24.077
"2019-09-19",23.6633
"2019-09-20",23.8891
"2019-09-21",24.1345
"2019-09-22",24.0743
"2019-09-23",24.0922
"2019-09-24",23.3669
"2019-09-25",22.3404
"2019-09-26",22.2457
"2019-09-27",23.1716
"2019-09-28",23.5101
"2019-09-29",23.558
"2019-09-30",23.4029
"2019-10-01",23.74
"2019-10-02",23.9549
"2019-10-03",23.8704
"2019-10-04",23.9891
"2019-10-05",23.7697
"2019-10-06",23.0386
"2019-10-07",23.8005
"2019-10-08",24.0479
"2019-10-09",23.7452
"2019-10-10",23.7833
"2019-10-11",23.6529
"2019-10-12",23.6977
"2019-10-13",23.7419
"2019-10-14",24.1154
"2019-10-15",23.9359
"2019-10-16",23.764
"2019-10-17",23.8186
"2019-10-18",24.3383
"2019-10-19",24.0872
"2019-10-20",23.9304
"2019-10-21",23.8696
"2019-10-22",23.568
"2019-10-23",23.9909
"2019-10-24",23.2718
"2019-10-25",23.5754
"2019-10-26",24.0289
"2019-10-27",23.2486
"2019-10-28",23.3007
"2019-10-29",23.5353
"2019-10-30",23.5231
"2019-10-31",23.4567
"2019-11-01",23.2775
"2019-11-02",23.6151
"2019-11-03",23.558
"2019-11-04",23.7659
"2019-11-05",23.6895
"2019-11-06",23.9225
"2019-11-07",24.1751
"2019-11-08",24.0723
"2019-11-09",23.822
"2019-11-10",24.0522
"2019-11-11",23.8071
"2019-11-12",23.2154
"2019-11-13",23.223
"2019-11-14",23.4777
"2019-11-15",24.053
"2019-11-16",23.71
"2019-11-17",23.727
"2019-11-18",23.5529
"2019-11-19",24.0228
"2019-11-20",23.6303
"2019-11-21",23.3998
"2019-11-22",23.5008
"2019-11-23",23.4178
"2019-11-24",23.7313
"2019-11-25",23.4301
"2019-11-26",23.221
"2019-11-27",23.522
"2019-11-28",23.6187
"2019-11-29",24.059
"2019-11-30",23.8884
"2019-12-01",23.645
"2019-12-02",23.5443
"2019-12-03",23.6591
"2019-12-04",23.4981
"2019-12-05",23.4836
"2019-12-06",23.4863
"2019-12-07",23.0363
"2019-12-08",22.5059
"2019-12-09",22.6178
"2019-12-10",23.1119
"2019-12-11",22.7977
"2019-12-12",23.4161
"2019-12-13",23.4236
"2019-12-14",22.9102
"2019-12-15",22.3899
"2019-12-16",22.5276
"2019-12-17",23.2405
"2019-12-18",23.5265
"2019-12-19",23.489
"2019-12-20",23.3151
"2019-12-21",23.5825
"2019-12-22",23.5165
"2019-12-23",23.446
"2019-12-24",24.0037
"2019-12-25",23.8642
"2019-12-26",22.7147
"2019-12-27",21.3451
"2019-12-28",21.7204
"2019-12-29",21.3137
"2019-12-30",22.0338
"2019-12-31",23.1282
"2020-01-01",23.4105
"2020-01-02",23.9412
"2020-01-03",23.4341
"2020-01-04",23.5245
"2020-01-05",23.02
"2020-01-06",22.9666
"2020-01-07",22.9755
"2020-01-08",21.2966
"2020-01-09",20.9286
"2020-01-10",20.4128
"2020-01-11",22.2162
"2020-01-12",21.0263
"2020-01-13",18.7638
"2020-01-14",18.0649
"2020-01-15",19.056
"2020-01-16",21.6029
"2020-01-17",22.8373
"2020-01-18",22.7728
"2020-01-19",23.1133
"2020-01-20",22.2745
"2020-01-21",22.8816
"2020-01-22",23.5129
"2020-01-23",23.4643
"2020-01-24",22.4801
"2020-01-25",21.9409
"2020-01-26",20.2197
"2020-01-27",19.2957
"2020-01-28",20.1121
"2020-01-29",20.0556
"2020-01-30",20.3674
"2020-01-31",20.1733
"2020-02-01",19.6652
"2020-02-02",20.1852
"2020-02-03",21.4081
"2020-02-04",21.4582
"2020-02-05",20.9983
"2020-02-06",20.7297
"2020-02-07",20.2192
"2020-02-08",19.6462
"2020-02-09",19.2392
"2020-02-10",19.4585
"2020-02-11",21.5548
"2020-02-12",22.5919
"2020-02-13",21.9369
"2020-02-14",22.0521
"2020-02-15",21.1143
"2020-02-16",21.4221
"2020-02-17",20.403
"2020-02-18",18.2726
"2020-02-19",19.0625
"2020-02-20",21.332
"2020-02-21",23.2606
"2020-02-22",22.8791
"2020-02-23",22.6184
"2020-02-24",22.1126
"2020-02-25",22.2796
"2020-02-26",22.0532
"2020-02-27",21.3207
"2020-02-28",20.4719
"2020-02-29",19.8582
"2020-03-01",20.6886
"2020-03-02",20.8631
"2020-03-03",19.6293
"2020-03-04",19.9039
"2020-03-05",22.5645
"2020-03-06",23.7493
"2020-03-07",23.4278
"2020-03-08",22.5471
"2020-03-09",21.9296
"2020-03-10",22.1913
"2020-03-11",22.3397
"2020-03-12",22.0385
"2020-03-13",20.739
"2020-03-14",20.7635
"2020-03-15",21.6924
"2020-03-16",22.8581
"2020-03-17",22.8039
"2020-03-18",23.1315
"2020-03-19",23.1676
"2020-03-20",22.6996
"2020-03-21",22.3737
"2020-03-22",22.9718
"2020-03-23",23.0879
"2020-03-24",21.983
"2020-03-25",21.9958
"2020-03-26",20.7242
"2020-03-27",20.751
"2020-03-28",21.8159
"2020-03-29",23.8924
"2020-03-30",23.4601
"2020-03-31",22.7127
"2020-04-01",20.6001
"2020-04-02",20.8272
"2020-04-03",21.5174
"2020-04-04",23.6545
"2020-04-05",23.9941
"2020-04-06",23.8817
"2020-04-07",24.2629
"2020-04-08",24.042
"2020-04-09",23.8687
"2020-04-10",23.1186
"2020-04-11",22.9368
"2020-04-12",23.7645
"2020-04-13",23.5405
"2020-04-14",23.4247
"2020-04-15",23.7776
"2020-04-16",23.9141
"2020-04-17",24.0834
"2020-04-18",24.3963
"2020-04-19",24.0017
"2020-04-20",24.0744
"2020-04-21",24.2648
"2020-04-22",24.2955
"2020-04-23",24.5118
"2020-04-24",24.9377
"2020-04-25",25.054
"2020-04-26",24.8031
"2020-04-27",24.9621
"2020-04-28",24.9603
"2020-04-29",25.0237
"2020-04-30",24.7164
"2020-05-01",24.7115
"2020-05-02",25.3608
"2020-05-03",24.9494
"2020-05-04",25.0709
"2020-05-05",24.8021
"2020-05-06",24.6552
"2020-05-07",24.4253
"2020-05-08",25.1193
"2020-05-09",25.3532
"2020-05-10",25.1268
"2020-05-11",24.7547
"2020-05-12",24.9574
"2020-05-13",25.0461
"2020-05-14",25.0247
"2020-05-15",25.5449
"2020-05-16",26.2584
"2020-05-17",26.1116
"2020-05-18",25.6003
"2020-05-19",24.9769
"2020-05-20",24.8455
"2020-05-21",24.6547
"2020-05-22",24.4949
"2020-05-23",25.5106
"2020-05-24",25.6853
"2020-05-25",25.9999
"2020-05-26",25.7581
"2020-05-27",25.136
"2020-05-28",24.8863
"2020-05-29",24.8139
"2020-05-30",24.7151
"2020-05-31",24.675
"2020-06-01",24.4625
"2020-06-02",23.8119
"2020-06-03",23.3201
"2020-06-04",23.1473
"2020-06-05",24.4297
"2020-06-06",23.9725
"2020-06-07",24.3671
"2020-06-08",24.3396
"2020-06-09",25.0924
"2020-06-10",25.1788
"2020-06-11",24.828
"2020-06-12",25.2618
"2020-06-13",24.8466
"2020-06-14",24.7239
"2020-06-15",24.8394
"2020-06-16",25.1775
"2020-06-17",25.2115
"2020-06-18",25.1874
"2020-06-19",24.893
"2020-06-20",24.7508
"2020-06-21",24.928
"2020-06-22",24.6079
"2020-06-23",24.4218
"2020-06-24",24.5713
"2020-06-25",24.2829
"2020-06-26",24.0445
"2020-06-27",23.9318
"2020-06-28",24.6413
"2020-06-29",24.7713
"2020-06-30",24.88
"2020-07-01",24.8061
"2020-07-02",24.6582
"2020-07-03",24.0678
"2020-07-04",24.2662
"2020-07-05",24.0283
"2020-07-06",24.0945
"2020-07-07",24.4648
"2020-07-08",24.8267
"2020-07-09",24.48
"2020-07-10",24.3573
"2020-07-11",24.0025
"2020-07-12",24.0425
"2020-07-13",24.3083
"2020-07-14",24.413
"2020-07-15",24.4674
"2020-07-16",24.275
"2020-07-17",24.3317
"2020-07-18",24.3502
"2020-07-19",24.5419
"2020-07-20",23.3802
"2020-07-21",23.7021
"2020-07-22",23.9671
"2020-07-23",23.4828
"2020-07-24",23.2422
"2020-07-25",23.8456
"2020-07-26",24.0064
"2020-07-27",24.1254
"2020-07-28",24.1691
"2020-07-29",23.9133
"2020-07-30",23.7304
"2020-07-31",24.1417
"2020-08-01",24.069
"2020-08-02",24.0823
"2020-08-03",24.4494
"2020-08-04",24.4634
"2020-08-05",24.4047
"2020-08-06",24.2262
"2020-08-07",24.3884
"2020-08-08",23.8292
"2020-08-09",24.0109
"2020-08-10",24.0303
"2020-08-11",24.045
"2020-08-12",23.3647
"2020-08-13",23.4256
"2020-08-14",23.4928
"2020-08-15",23.753
"2020-08-16",23.4552
"2020-08-17",23.8697
"2020-08-18",23.6151
"2020-08-19",23.8684
"2020-08-20",24.0799
"2020-08-21",24.1211
"2020-08-22",24.1216
"2020-08-23",23.9789
"2020-08-24",23.9762
"2020-08-25",23.7349
"2020-08-26",23.973
"2020-08-27",23.4392
"2020-08-28",23.3842
"2020-08-29",23.3122
"2020-08-30",23.8445
"2020-08-31",24.0733
"2020-09-01",23.9375
"2020-09-02",23.2197
"2020-09-03",23.781
"2020-09-04",23.6219
"2020-09-05",23.6595
"2020-09-06",22.7628
"2020-09-07",23.3813
"2020-09-08",24.0336
"2020-09-09",23.8271
"2020-09-10",24.0732
"2020-09-11",24.3387
"2020-09-12",24.0593
"2020-09-13",24.2427
"2020-09-14",23.805
"2020-09-15",24.2411
"2020-09-16",24.4965
"2020-09-17",24.3462
"2020-09-18",24.3108
"2020-09-19",23.9666
"2020-09-20",24.1205
"2020-09-21",23.8676
"2020-09-22",23.7101
"2020-09-23",23.9564
"2020-09-24",24.0537
"2020-09-25",23.6263
"2020-09-26",23.8963
"2020-09-27",23.9866
"2020-09-28",23.9743
"2020-09-29",23.9725
"2020-09-30",23.5824
"2020-10-01",23.6352
"2020-10-02",23.9263
"2020-10-03",23.7738
"2020-10-04",23.1504
"2020-10-05",23.096
"2020-10-06",23.5996
"2020-10-07",23.0633
"2020-10-08",23.8156
"2020-10-09",23.3985
"2020-10-10",23.9579
"2020-10-11",24.2436
"2020-10-12",23.6388
"2020-10-13",23.7115
"2020-10-14",24.0377
"2020-10-15",24.279
"2020-10-16",23.3578
"2020-10-17",23.5323
"2020-10-18",23.8539
"2020-10-19",23.6426
"2020-10-20",23.9015
"2020-10-21",24.2497
"2020-10-22",24.1678
"2020-10-23",23.5883
"2020-10-24",24.0036
"2020-10-25",23.9955
"2020-10-26",24.2859
"2020-10-27",24.0737
"2020-10-28",23.6734
"2020-10-29",23.7873
"2020-10-30",23.8521
"2020-10-31",24.3174
"2020-11-01",24.5347
"2020-11-02",23.8931
"2020-11-03",23.7529
"2020-11-04",23.805
"2020-11-05",24.1419
"2020-11-06",23.8802
"2020-11-07",23.8639
"2020-11-08",23.6042
"2020-11-09",23.7045
"2020-11-10",23.756
"2020-11-11",24.2062
"2020-11-12",24.4677
"2020-11-13",24.3013
"2020-11-14",24.2262
"2020-11-15",24.5193
"2020-11-16",24.1225
"2020-11-17",23.9848
"2020-11-18",23.7139
"2020-11-19",23.5782
"2020-11-20",23.3683
"2020-11-21",23.2237
"2020-11-22",22.7504
"2020-11-23",23.4192
"2020-11-24",23.957
"2020-11-25",23.9155
"2020-11-26",22.9484
"2020-11-27",22.8352
"2020-11-28",23.0488
"2020-11-29",23.6214
"2020-11-30",23.4539
"2020-12-01",22.9918
"2020-12-02",23.4609
"2020-12-03",22.8802
"2020-12-04",23.4217
"2020-12-05",23.7911
"2020-12-06",23.9946
"2020-12-07",23.4206
"2020-12-08",23.3628
"2020-12-09",22.8943
"2020-12-10",22.0056
"2020-12-11",21.4224
"2020-12-12",22.0128
"2020-12-13",21.7623
"2020-12-14",20.5796
"2020-12-15",22.891
"2020-12-16",22.4499
"2020-12-17",22.8479
"2020-12-18",23.447
"2020-12-19",23.4902
"2020-12-20",22.9782
"2020-12-21",23.1096
"2020-12-22",23.0553
"2020-12-23",23.2875
"2020-12-24",22.732
"2020-12-25",22.4566
"2020-12-26",21.4981
"2020-12-27",23.0734
"2020-12-28",23.5894
"2020-12-29",23.3665
"2020-12-30",23.4885
"2020-12-31",23.0917
"2021-01-01",21.7567
"2021-01-02",23.157
"2021-01-03",23.7304
"2021-01-04",23.5064
"2021-01-05",23.653
"2021-01-06",23.6491
"2021-01-07",23.5796
"2021-01-08",23.9205
"2021-01-09",23.2162
"2021-01-10",23.4162
"2021-01-11",23.3641
"2021-01-12",23.5401
"2021-01-13",23.6082
"2021-01-14",23.5513
"2021-01-15",23.0646
"2021-01-16",22.8648
"2021-01-17",22.5732
"2021-01-18",22.0925
"2021-01-19",21.6999
"2021-01-20",23.6665
"2021-01-21",24.0088
"2021-01-22",23.0507
"2021-01-23",21.4412
"2021-01-24",20.0787
"2021-01-25",19.8849
"2021-01-26",19.1242
"2021-01-27",19.5731
"2021-01-28",21.1515
"2021-01-29",22.9306
"2021-01-30",23.1905
"2021-01-31",23.1964
"2021-02-01",23.0725
"2021-02-02",22.892
"2021-02-03",21.3095
"2021-02-04",20.4253
"2021-02-05",21.2803
"2021-02-06",22.0961
"2021-02-07",23.2682
"2021-02-08",21.3374
"2021-02-09",19.3803
"2021-02-10",18.171
"2021-02-11",18.1058
"2021-02-12",20.3653
"2021-02-13",22.2802
"2021-02-14",22.2202
"2021-02-15",21.2552
"2021-02-16",20.8285
"2021-02-17",20.6861
"2021-02-18",20.9831
"2021-02-19",23.1633
"2021-02-20",22.8662
"2021-02-21",22.5982
"2021-02-22",22.7211
"2021-02-23",21.8021
"2021-02-24",21.5187
"2021-02-25",22.1175
"2021-02-26",21.1598
"2021-02-27",21.1311
"2021-02-28",20.699
"2021-03-01",19.0971
"2021-03-02",18.6649
"2021-03-03",19.247
"2021-03-04",19.5892
"2021-03-05",20.5829
"2021-03-06",22.4428
"2021-03-07",23.1837
"2021-03-08",23.4116
"2021-03-09",21.9273
"2021-03-10",22.5049
"2021-03-11",22.7489
"2021-03-12",22.1524
"2021-03-13",22.5967
"2021-03-14",22.5084
"2021-03-15",21.3357
"2021-03-16",22.603
"2021-03-17",22.047
"2021-03-18",21.4215
"2021-03-19",22.5224
"2021-03-20",22.8961
"2021-03-21",23.5252
"2021-03-22",23.2633
"2021-03-23",23.2534
"2021-03-24",23.1437
"2021-03-25",22.8773
"2021-03-26",23.4712
"2021-03-27",23.2571
"2021-03-28",23.4553
"2021-03-29",22.9899
"2021-03-30",23.357
"2021-03-31",24.4282
"2021-04-01",24.3079
"2021-04-02",24.57
"2021-04-03",23.1945
"2021-04-04",22.732
"2021-04-05",24.2716
"2021-04-06",23.4471
"2021-04-07",22.6397
"2021-04-08",23.2665
"2021-04-09",23.3614
"2021-04-10",23.3351
"2021-04-11",23.6644
"2021-04-12",23.9146
"2021-04-13",23.9672
"2021-04-14",23.6355
"2021-04-15",24.0117
"2021-04-16",23.8676
"2021-04-17",24.6113
"2021-04-18",24.2278
"2021-04-19",24.6227
"2021-04-20",24.6959
"2021-04-21",24.754
"2021-04-22",24.6827
"2021-04-23",24.5424
"2021-04-24",24.4177
"2021-04-25",24.7164
"2021-04-26",24.7817
"2021-04-27",24.7676
"2021-04-28",24.8718
"2021-04-29",25.0019
"2021-04-30",24.6043
"2021-05-01",24.6657
"2021-05-02",24.7258
"2021-05-03",24.1511
"2021-05-04",23.9028
"2021-05-05",24.2797
"2021-05-06",24.2634
"2021-05-07",24.3912
"2021-05-08",24.6585
"2021-05-09",24.7064
"2021-05-10",24.8878
"2021-05-11",25.1302
"2021-05-12",25.0796
"2021-05-13",24.8818
"2021-05-14",24.3593
"2021-05-15",24.589
"2021-05-16",24.9076
"2021-05-17",24.8085
"2021-05-18",25.3167
"2021-05-19",24.9738
"2021-05-20",24.5458
"2021-05-21",24.386
"2021-05-22",24.926
"2021-05-23",24.9858
"2021-05-24",25.2207
"2021-05-25",24.3937
"2021-05-26",23.9526
"2021-05-27",24.5435
"2021-05-28",24.9188
"2021-05-29",25.0207
"2021-05-30",24.7394
"2021-05-31",24.8825
"2021-06-01",24.5879
"2021-06-02",24.7642
"2021-06-03",25.03
"2021-06-04",24.8828
"2021-06-05",24.2192
"2021-06-06",24.4698
"2021-06-07",24.7204
"2021-06-08",24.1951
"2021-06-09",24.665
"2021-06-10",24.5469
"2021-06-11",24.0569
"2021-06-12",24.4694
"2021-06-13",24.4669
"2021-06-14",24.3
"2021-06-15",24.1569
"2021-06-16",24.3702
"2021-06-17",24.4137
"2021-06-18",24.4206
"2021-06-19",24.2585
"2021-06-20",24.6063
"2021-06-21",24.7409
"2021-06-22",24.6598
"2021-06-23",24.0853
"2021-06-24",24.42
"2021-06-25",24.0639
"2021-06-26",24.5398
"2021-06-27",23.9481
"2021-06-28",24.2445
"2021-06-29",23.8435
"2021-06-30",24.2619
"2021-07-01",23.8439
"2021-07-02",24.0663
"2021-07-03",24.5554
"2021-07-04",24.4296
"2021-07-05",24.7229
"2021-07-06",24.6181
"2021-07-07",24.4964
"2021-07-08",24.6122
"2021-07-09",24.2516
"2021-07-10",23.0341
"2021-07-11",23.8448
"2021-07-12",24.3089
"2021-07-13",24.2335
"2021-07-14",24.2732
"2021-07-15",24.7097
"2021-07-16",24.7069
"2021-07-17",24.3238
"2021-07-18",24.1951
"2021-07-19",24.088
"2021-07-20",23.863
"2021-07-21",24.0886
"2021-07-22",24.157
"2021-07-23",24.358
"2021-07-24",23.9913
"2021-07-25",24.3648
"2021-07-26",23.9763
"2021-07-27",24.2775
"2021-07-28",24.2698
"2021-07-29",23.9927
"2021-07-30",23.9992
"2021-07-31",24.1691
"2021-08-01",23.9053
"2021-08-02",23.7168
"2021-08-03",23.9966
"2021-08-04",24.1942
"2021-08-05",24.3337
"2021-08-06",24.4526
"2021-08-07",24.5123
"2021-08-08",24.42
"2021-08-09",24.0764
"2021-08-10",23.7728
"2021-08-11",24.3782
"2021-08-12",23.8385
"2021-08-13",24.0334
"2021-08-14",23.5338
"2021-08-15",23.5652
"2021-08-16",23.6836
"2021-08-17",23.8806
"2021-08-18",23.8406
"2021-08-19",23.3425
"2021-08-20",23.7351
"2021-08-21",23.9526
"2021-08-22",23.7649
"2021-08-23",23.539
"2021-08-24",23.2716
"2021-08-25",23.4687
"2021-08-26",23.8148
"2021-08-27",23.9395
"2021-08-28",24.0067
"2021-08-29",23.8844
"2021-08-30",23.5155
"2021-08-31",23.7163
"2021-09-01",24.309
"2021-09-02",23.9905
"2021-09-03",23.7535
"2021-09-04",24.0541
"2021-09-05",24.2525
"2021-09-06",24.0856
"2021-09-07",23.706
"2021-09-08",23.7412
"2021-09-09",23.6723
"2021-09-10",24.3723
"2021-09-11",24.0156
"2021-09-12",23.4121
"2021-09-13",24.1453
"2021-09-14",24.541
"2021-09-15",24.3882
"2021-09-16",24.0466
"2021-09-17",24.4771
"2021-09-18",24.5185
"2021-09-19",24.7964
"2021-09-20",24.2989
"2021-09-21",23.934
"2021-09-22",24.3717
"2021-09-23",24.4464
"2021-09-24",24.6745
"2021-09-25",24.5783
"2021-09-26",24.0737
"2021-09-27",22.6821
"2021-09-28",23.4603
"2021-09-29",23.8057
"2021-09-30",24.2606
"2021-10-01",23.4503
"2021-10-02",24.0042
"2021-10-03",24.499
"2021-10-04",24.133
"2021-10-05",23.9344
"2021-10-06",23.806
"2021-10-07",23.9616
"2021-10-08",24.0564
"2021-10-09",24.4257
"2021-10-10",24.7368
"2021-10-11",23.5811
"2021-10-12",24.3151
"2021-10-13",24.15
"2021-10-14",24.3376
"2021-10-15",24.3037
