,"(deg C) Mean Dew Point Temperature (ERA5) at Polonnaruwa, 2007-01-01 to 2025-12-31"
"2018-10-30",23.8996
"2018-10-31",23.9908
"2018-11-01",23.3274
"2018-11-02",23.8083
"2018-11-03",23.7172
"2018-11-04",23.4002
"2018-11-05",23.0462
"2018-11-06",22.6001
"2018-11-07",23.632
"2018-11-08",23.8595
"2018-11-09",23.2366
"2018-11-10",22.3385
"2018-11-11",22.4603
"2018-11-12",21.8054
"2018-11-13",22.2857
"2018-11-14",22.6076
"2018-11-15",21.9816
"2018-11-16",23.3336
"2018-11-17",23.5437
"2018-11-18",23.9102
"2018-11-19",23.6707
"2018-11-20",23.2811
"2018-11-21",23.6979
"2018-11-22",24.2105
"2018-11-23",24.0738
"2018-11-24",23.5575
"2018-11-25",23.3576
"2018-11-26",22.2006
"2018-11-27",22.7437
"2018-11-28",23.6482
"2018-11-29",23.503
"2018-11-30",23.1216
"2018-12-01",21.9419
"2018-12-02",21.9569
"2018-12-03",23.6829
"2018-12-04",23.9676
"2018-12-05",23.7634
"2018-12-06",23.2416
"2018-12-07",23.531
"2018-12-08",23.1493
"2018-12-09",21.7541
"2018-12-10",21.5177
"2018-12-11",21.1445
"2018-12-12",21.2607
"2018-12-13",21.4529
"2018-12-14",22.6368
"2018-12-15",22.6172
"2018-12-16",21.9668
"2018-12-17",21.1279
"2018-12-18",21.6967
"2018-12-19",21.0187
"2018-12-20",23.0673
"2018-12-21",23.2212
"2018-12-22",23.5144
"2018-12-23",23.4494
"2018-12-24",23.4446
"2018-12-25",23.6511
"2018-12-26",23.2761
"2018-12-27",23.2646
"2018-12-28",21.9323
"2018-12-29",21.7996
"2018-12-30",21.6297
"2018-12-31",21.6324
"2019-01-01",20.4417
"2019-01-02",19.1344
"2019-01-03",19.1337
"2019-01-04",19.4651
"2019-01-05",21.4832
"2019-01-06",19.4453
"2019-01-07",21.6786
"2019-01-08",21.4977
"2019-01-09",20.9731
"2019-01-10",20.8477
"2019-01-11",20.7315
"2019-01-12",22.1529
"2019-01-13",22.883
"2019-01-14",21.9112
"2019-01-15",21.7296
"2019-01-16",21.4813
"2019-01-17",19.2357
"2019-01-18",18.5426
"2019-01-19",19.3281
"2019-01-20",20.8793
"2019-01-21",21.008
"2019-01-22",21.3964
"2019-01-23",21.7294
"2019-01-24",22.725
"2019-01-25",23.4867
"2019-01-26",23.3804
"2019-01-27",21.8492
"2019-01-28",20.4326
"2019-01-29",20.7776
"2019-01-30",21.4795
"2019-01-31",22.3215
"2019-02-01",22.255
"2019-02-02",22.6436
"2019-02-03",23.4809
"2019-02-04",23.4451
"2019-02-05",23.1643
"2019-02-06",22.2287
"2019-02-07",22.8596
"2019-02-08",23.7628
"2019-02-09",23.6447
"2019-02-10",23.1182
"2019-02-11",22.2669
"2019-02-12",22.1225
"2019-02-13",22.2039
"2019-02-14",23.4624
"2019-02-15",23.5857
"2019-02-16",23.5769
"2019-02-17",23.4232
"2019-02-18",23.7886
"2019-02-19",23.0351
"2019-02-20",21.5085
"2019-02-21",21.9
"2019-02-22",20.9226
"2019-02-23",20.4203
"2019-02-24",20.754
"2019-02-25",22.8848
"2019-02-26",23.7439
"2019-02-27",23.2591
"2019-02-28",22.8263
"2019-03-01",22.4411
"2019-03-02",22.6312
"2019-03-03",23.0371
"2019-03-04",22.8525
"2019-03-05",23.2755
"2019-03-06",23.4554
"2019-03-07",23.682
"2019-03-08",23.314
"2019-03-09",23.3358
"2019-03-10",21.3637
"2019-03-11",20.8318
"2019-03-12",20.0514
"2019-03-13",20.7755
"2019-03-14",20.7671
"2019-03-15",21.0226
"2019-03-16",22.4423
"2019-03-17",23.1025
"2019-03-18",22.9345
"2019-03-19",21.8279
"2019-03-20",22.0153
"2019-03-21",23.3637
"2019-03-22",23.7888
"2019-03-23",23.7805
"2019-03-24",21.7005
"2019-03-25",20.5937
"2019-03-26",21.1634
"2019-03-27",21.2179
"2019-03-28",19.1329
"2019-03-29",19.6977
"2019-03-30",20.9663
"2019-03-31",20.465
"2019-04-01",21.3797
"2019-04-02",22.2895
"2019-04-03",22.4406
"2019-04-04",20.443
"2019-04-05",21.2447
"2019-04-06",21.0297
"2019-04-07",22.0328
"2019-04-08",22.4002
"2019-04-09",23.1911
"2019-04-10",23.9961
"2019-04-11",23.469
"2019-04-12",23.5185
"2019-04-13",23.5633
"2019-04-14",23.4062
"2019-04-15",22.813
"2019-04-16",23.831
"2019-04-17",23.8272
"2019-04-18",23.9707
"2019-04-19",24.3014
"2019-04-20",24.0515
"2019-04-21",24.0649
"2019-04-22",23.6216
"2019-04-23",24.3263
"2019-04-24",23.5464
"2019-04-25",23.0964
"2019-04-26",24.3226
"2019-04-27",24.8171
"2019-04-28",24.1515
"2019-04-29",23.7241
"2019-04-30",23.7049
"2019-05-01",23.8448
"2019-05-02",24.1202
"2019-05-03",23.7219
"2019-05-04",22.23
"2019-05-05",22.1846
"2019-05-06",21.1978
"2019-05-07",22.0565
"2019-05-08",20.9679
"2019-05-09",22.6616
"2019-05-10",23.4211
"2019-05-11",23.0645
"2019-05-12",22.929
"2019-05-13",23.2292
"2019-05-14",22.613
"2019-05-15",22.6922
"2019-05-16",23.4424
"2019-05-17",23.3154
"2019-05-18",23.3107
"2019-05-19",23.3796
"2019-05-20",23.1038
"2019-05-21",23.5446
"2019-05-22",22.797
"2019-05-23",23.109
"2019-05-24",23.3218
"2019-05-25",23.2216
"2019-05-26",22.8489
"2019-05-27",23.701
"2019-05-28",24.2564
"2019-05-29",23.9871
"2019-05-30",23.2565
"2019-05-31",23.0407
"2019-06-01",22.1813
"2019-06-02",23.1502
"2019-06-03",23.4765
"2019-06-04",23.4411
"2019-06-05",23.6411
"2019-06-06",23.5786
"2019-06-07",23.529
"2019-06-08",23.1289
"2019-06-09",22.8981
"2019-06-10",22.7308
"2019-06-11",22.8133
"2019-06-12",22.9371
"2019-06-13",23.0222
"2019-06-14",23.2226
"2019-06-15",23.685
"2019-06-16",23.8059
"2019-06-17",23.8402
"2019-06-18",23.5845
"2019-06-19",23.3967
"2019-06-20",23.4548
"2019-06-21",23.3807
"2019-06-22",22.8212
"2019-06-23",23.1668
"2019-06-24",23.5881
"2019-06-25",23.1783
"2019-06-26",22.6344
"2019-06-27",22.2214
"2019-06-28",21.662
"2019-06-29",21.9622
"2019-06-30",22.0457
"2019-07-01",21.588
"2019-07-02",22.4173
"2019-07-03",22.7537
"2019-07-04",22.3166
"2019-07-05",22.2953
"2019-07-06",21.9924
"2019-07-07",21.8124
"2019-07-08",22.5797
"2019-07-09",22.2577
"2019-07-10",22.4634
"2019-07-11",22.6997
"2019-07-12",22.4808
"2019-07-13",22.175
"2019-07-14",22.0861
"2019-07-15",22.4069
"2019-07-16",22.6665
"2019-07-17",23.1355
"2019-07-18",22.9883
"2019-07-19",22.2645
"2019-07-20",22.065
"2019-07-21",22.1258
"2019-07-22",23.0596
"2019-07-23",21.583
"2019-07-24",21.7259
"2019-07-25",22.3925
"2019-07-26",22.1105
"2019-07-27",21.6686
"2019-07-28",21.5571
"2019-07-29",21.7485
"2019-07-30",21.9881
"2019-07-31",22.6313
"2019-08-01",22.6493
"2019-08-02",22.3336
"2019-08-03",22.0543
"2019-08-04",22.6182
"2019-08-05",22.8313
"2019-08-06",22.3876
"2019-08-07",22.5492
"2019-08-08",22.4255
"2019-08-09",22.7949
"2019-08-10",22.7902
"2019-08-11",22.9871
"2019-08-12",19.0996
"2019-08-13",23.0431
"2019-08-14",22.1487
"2019-08-15",22.3254
"2019-08-16",23.3545
"2019-08-17",23.4038
"2019-08-18",23.2135
"2019-08-19",22.5817
"2019-08-20",22.4402
"2019-08-21",22.6346
"2019-08-22",22.725
"2019-08-23",22.5975
"2019-08-24",22.4175
"2019-08-25",22.6483
"2019-08-26",22.161
"2019-08-27",22.1963
"2019-08-28",22.5983
"2019-08-29",22.7951
"2019-08-30",22.0615
"2019-08-31",22.6461
"2019-09-01",22.6697
"2019-09-02",22.2856
"2019-09-03",22.2968
"2019-09-04",22.1762
"2019-09-05",22.4109
"2019-09-06",22.696
"2019-09-07",22.385
"2019-09-08",22.4362
"2019-09-09",22.1865
"2019-09-10",22.7396
"2019-09-11",22.7581
"2019-09-12",21.9716
"2019-09-13",22.0179
"2019-09-14",22.3061
"2019-09-15",22.4205
"2019-09-16",22.5923
"2019-09-17",22.5838
"2019-09-18",22.1524
"2019-09-19",22.3112
"2019-09-20",22.6078
"2019-09-21",22.9242
"2019-09-22",23.3575
"2019-09-23",23.3556
"2019-09-24",22.7912
"2019-09-25",21.7898
"2019-09-26",22.1805
"2019-09-27",23.1074
"2019-09-28",23.408
"2019-09-29",23.482
"2019-09-30",23.4201
"2019-10-01",23.4586
"2019-10-02",23.3708
"2019-10-03",23.4239
"2019-10-04",23.7628
"2019-10-05",23.4375
"2019-10-06",22.9436
"2019-10-07",23.3813
"2019-10-08",23.5396
"2019-10-09",23.2491
"2019-10-10",23.4795
"2019-10-11",23.3972
"2019-10-12",23.5557
"2019-10-13",23.7501
"2019-10-14",24.0294
"2019-10-15",23.7563
"2019-10-16",23.5438
"2019-10-17",23.7285
"2019-10-18",24.0193
"2019-10-19",24.0695
"2019-10-20",23.9088
"2019-10-21",23.563
"2019-10-22",23.0946
"2019-10-23",23.6964
"2019-10-24",22.7712
"2019-10-25",22.8563
"2019-10-26",23.5615
"2019-10-27",23.1533
"2019-10-28",23.3639
"2019-10-29",23.4092
"2019-10-30",23.5773
"2019-10-31",23.4061
"2019-11-01",23.4334
"2019-11-02",23.9168
"2019-11-03",23.7711
"2019-11-04",23.9594
"2019-11-05",23.1276
"2019-11-06",23.4173
"2019-11-07",23.6267
"2019-11-08",23.944
"2019-11-09",23.7241
"2019-11-10",23.7479
"2019-11-11",23.3655
"2019-11-12",23.3249
"2019-11-13",23.3283
"2019-11-14",23.3187
"2019-11-15",23.9975
"2019-11-16",23.5232
"2019-11-17",23.6619
"2019-11-18",23.8165
"2019-11-19",23.9743
"2019-11-20",23.6429
"2019-11-21",23.3918
"2019-11-22",23.78
"2019-11-23",23.7396
"2019-11-24",23.6893
"2019-11-25",23.4643
"2019-11-26",23.6922
"2019-11-27",23.739
"2019-11-28",23.8082
"2019-11-29",24.0315
"2019-11-30",23.8876
"2019-12-01",23.621
"2019-12-02",23.7972
"2019-12-03",23.5133
"2019-12-04",23.6398
"2019-12-05",23.501
"2019-12-06",23.4226
"2019-12-07",22.8256
"2019-12-08",22.4406
"2019-12-09",22.5569
"2019-12-10",22.8801
"2019-12-11",22.9043
"2019-12-12",23.5874
"2019-12-13",23.5609
"2019-12-14",23.3701
"2019-12-15",22.8038
"2019-12-16",23.0394
"2019-12-17",23.5459
"2019-12-18",23.895
"2019-12-19",23.7749
"2019-12-20",23.4665
"2019-12-21",23.5427
"2019-12-22",23.5601
"2019-12-23",23.5986
"2019-12-24",23.7331
"2019-12-25",23.6156
"2019-12-26",22.266
"2019-12-27",21.3388
"2019-12-28",21.5602
"2019-12-29",21.6039
"2019-12-30",22.1338
"2019-12-31",23.5683
"2020-01-01",23.6548
"2020-01-02",23.9081
"2020-01-03",23.8412
"2020-01-04",23.6868
"2020-01-05",23.3341
"2020-01-06",23.2816
"2020-01-07",23.274
"2020-01-08",21.5985
"2020-01-09",21.0907
"2020-01-10",20.62
"2020-01-11",22.7099
"2020-01-12",21.1529
"2020-01-13",18.966
"2020-01-14",18.3932
"2020-01-15",19.4344
"2020-01-16",22.264
"2020-01-17",23.1687
"2020-01-18",23.3884
"2020-01-19",23.5492
"2020-01-20",22.7322
"2020-01-21",23.0549
"2020-01-22",23.8712
"2020-01-23",23.9271
"2020-01-24",22.8079
"2020-01-25",22.0406
"2020-01-26",20.635
"2020-01-27",19.589
"2020-01-28",20.396
"2020-01-29",20.6426
"2020-01-30",20.8269
"2020-01-31",20.977
"2020-02-01",20.5305
"2020-02-02",20.9923
"2020-02-03",22.0207
"2020-02-04",22.2216
"2020-02-05",21.6024
"2020-02-06",21.5045
"2020-02-07",20.5268
"2020-02-08",20.0627
"2020-02-09",19.9887
"2020-02-10",20.1953
"2020-02-11",22.1596
"2020-02-12",22.9225
"2020-02-13",22.2269
"2020-02-14",22.3499
"2020-02-15",21.8596
"2020-02-16",22.1164
"2020-02-17",20.9167
"2020-02-18",18.9445
"2020-02-19",19.6711
"2020-02-20",22.0608
"2020-02-21",23.8906
"2020-02-22",23.7049
"2020-02-23",23.4625
"2020-02-24",22.986
"2020-02-25",23.0751
"2020-02-26",23.1504
"2020-02-27",22.3909
"2020-02-28",21.3124
"2020-02-29",20.8371
"2020-03-01",21.6344
"2020-03-02",21.4167
"2020-03-03",20.387
"2020-03-04",20.4413
"2020-03-05",21.8356
"2020-03-06",22.5443
"2020-03-07",22.5442
"2020-03-08",22.3275
"2020-03-09",21.8597
"2020-03-10",22.7477
"2020-03-11",22.0039
"2020-03-12",21.6616
"2020-03-13",21.5706
"2020-03-14",21.074
"2020-03-15",22.2659
"2020-03-16",23.4647
"2020-03-17",23.1118
"2020-03-18",23.738
"2020-03-19",23.4239
"2020-03-20",22.1254
"2020-03-21",21.5962
"2020-03-22",21.8361
"2020-03-23",21.8475
"2020-03-24",22.1258
"2020-03-25",21.8768
"2020-03-26",21.4097
"2020-03-27",21.2244
"2020-03-28",21.9454
"2020-03-29",22.4212
"2020-03-30",23.4522
"2020-03-31",22.2057
"2020-04-01",20.7226
"2020-04-02",21.4688
"2020-04-03",22.2691
"2020-04-04",24.0219
"2020-04-05",24.5452
"2020-04-06",24.2036
"2020-04-07",23.4337
"2020-04-08",23.5881
"2020-04-09",23.1208
"2020-04-10",23.1246
"2020-04-11",23.137
"2020-04-12",23.9363
"2020-04-13",23.4994
"2020-04-14",23.6852
"2020-04-15",23.8207
"2020-04-16",23.9134
"2020-04-17",23.9996
"2020-04-18",23.9766
"2020-04-19",24.2575
"2020-04-20",24.4424
"2020-04-21",24.4804
"2020-04-22",24.012
"2020-04-23",24.2915
"2020-04-24",24.2786
"2020-04-25",24.2635
"2020-04-26",24.0633
"2020-04-27",24.3492
"2020-04-28",24.504
"2020-04-29",24.669
"2020-04-30",24.3068
"2020-05-01",24.426
"2020-05-02",24.3042
"2020-05-03",24.2291
"2020-05-04",24.185
"2020-05-05",24.2894
"2020-05-06",24.481
"2020-05-07",24.0554
"2020-05-08",24.8981
"2020-05-09",25.3439
"2020-05-10",25.0733
"2020-05-11",24.8661
"2020-05-12",25.1768
"2020-05-13",24.8773
"2020-05-14",24.9465
"2020-05-15",25.1649
"2020-05-16",25.9513
"2020-05-17",25.2407
"2020-05-18",24.8134
"2020-05-19",24.022
"2020-05-20",23.9176
"2020-05-21",23.8378
"2020-05-22",23.4618
"2020-05-23",24.5518
"2020-05-24",24.6856
"2020-05-25",24.9337
"2020-05-26",24.5117
"2020-05-27",24.0401
"2020-05-28",23.7794
"2020-05-29",23.9028
"2020-05-30",23.6241
"2020-05-31",23.3599
"2020-06-01",23.5205
"2020-06-02",22.0637
"2020-06-03",21.3896
"2020-06-04",21.14
"2020-06-05",23.0592
"2020-06-06",22.879
"2020-06-07",23.5013
"2020-06-08",23.115
"2020-06-09",23.4879
"2020-06-10",23.8759
"2020-06-11",23.3053
"2020-06-12",23.6227
"2020-06-13",23.0388
"2020-06-14",23.1164
"2020-06-15",23.1267
"2020-06-16",23.2783
"2020-06-17",23.4531
"2020-06-18",23.076
"2020-06-19",23.4758
"2020-06-20",23.2366
"2020-06-21",23.4621
"2020-06-22",23.1648
"2020-06-23",23.6656
"2020-06-24",23.4183
"2020-06-25",23.8841
"2020-06-26",23.0511
"2020-06-27",22.3498
"2020-06-28",23.4176
"2020-06-29",23.6775
"2020-06-30",23.3175
"2020-07-01",23.0224
"2020-07-02",23.3598
"2020-07-03",22.634
"2020-07-04",22.6078
"2020-07-05",22.1121
"2020-07-06",22.7102
"2020-07-07",22.8242
"2020-07-08",23.6388
"2020-07-09",23.9957
"2020-07-10",23.6494
"2020-07-11",22.8618
"2020-07-12",22.6826
"2020-07-13",22.9614
"2020-07-14",23.1355
"2020-07-15",23.3061
"2020-07-16",22.8777
"2020-07-17",23.1461
"2020-07-18",23.4792
"2020-07-19",24.3144
"2020-07-20",22.9413
"2020-07-21",22.8282
"2020-07-22",23.3468
"2020-07-23",22.8043
"2020-07-24",21.9863
"2020-07-25",22.6893
"2020-07-26",22.8087
"2020-07-27",23.2538
"2020-07-28",23.469
"2020-07-29",22.8221
"2020-07-30",22.414
"2020-07-31",22.8045
"2020-08-01",22.803
"2020-08-02",23.0073
"2020-08-03",23.1465
"2020-08-04",22.9159
"2020-08-05",22.8998
"2020-08-06",23.3097
"2020-08-07",23.2714
"2020-08-08",22.6096
"2020-08-09",23.0807
"2020-08-10",22.6928
"2020-08-11",22.4037
"2020-08-12",21.474
"2020-08-13",21.6285
"2020-08-14",21.7416
"2020-08-15",21.579
"2020-08-16",21.6424
"2020-08-17",21.9716
"2020-08-18",21.5165
"2020-08-19",22.2237
"2020-08-20",22.4571
"2020-08-21",22.3843
"2020-08-22",22.3628
"2020-08-23",22.1386
"2020-08-24",22.1743
"2020-08-25",21.8475
"2020-08-26",21.859
"2020-08-27",21.5599
"2020-08-28",21.4924
"2020-08-29",21.3872
"2020-08-30",22.2476
"2020-08-31",22.7039
"2020-09-01",23.031
"2020-09-02",22.7184
"2020-09-03",22.2329
"2020-09-04",22.1115
"2020-09-05",22.5007
"2020-09-06",21.9364
"2020-09-07",22.4155
"2020-09-08",22.9551
"2020-09-09",22.7151
"2020-09-10",22.6995
"2020-09-11",22.6388
"2020-09-12",22.9197
"2020-09-13",22.8758
"2020-09-14",22.5609
"2020-09-15",22.8081
"2020-09-16",22.6859
"2020-09-17",22.7751
"2020-09-18",23.1143
"2020-09-19",22.6432
"2020-09-20",22.9131
"2020-09-21",22.6151
"2020-09-22",22.7624
"2020-09-23",22.7295
"2020-09-24",22.8737
"2020-09-25",22.3898
"2020-09-26",22.3961
"2020-09-27",22.6092
"2020-09-28",22.7106
"2020-09-29",22.7304
"2020-09-30",22.169
"2020-10-01",22.0344
"2020-10-02",22.2515
"2020-10-03",21.9723
"2020-10-04",21.0012
"2020-10-05",21.0133
"2020-10-06",21.489
"2020-10-07",21.4466
"2020-10-08",22.4488
"2020-10-09",21.8811
"2020-10-10",22.5674
"2020-10-11",22.7981
"2020-10-12",21.6913
"2020-10-13",21.9546
"2020-10-14",22.5539
"2020-10-15",22.6795
"2020-10-16",21.1491
"2020-10-17",22.0703
"2020-10-18",22.7436
"2020-10-19",22.1877
"2020-10-20",22.2678
"2020-10-21",22.5948
"2020-10-22",22.2786
"2020-10-23",21.489
"2020-10-24",22.1211
"2020-10-25",22.167
"2020-10-26",23.1366
"2020-10-27",22.8192
"2020-10-28",23.0657
"2020-10-29",23.156
"2020-10-30",23.3239
"2020-10-31",23.6604
"2020-11-01",23.2371
"2020-11-02",22.7427
"2020-11-03",22.9299
"2020-11-04",23.5528
"2020-11-05",23.8223
"2020-11-06",23.5296
"2020-11-07",23.9078
"2020-11-08",23.6589
"2020-11-09",23.5338
"2020-11-10",23.4181
"2020-11-11",23.8791
"2020-11-12",24.292
"2020-11-13",24.1619
"2020-11-14",24.1795
"2020-11-15",24.1997
"2020-11-16",23.8407
"2020-11-17",23.7387
"2020-11-18",23.6254
"2020-11-19",23.5717
"2020-11-20",23.3927
"2020-11-21",23.2768
"2020-11-22",22.5218
"2020-11-23",23.3685
"2020-11-24",23.4539
"2020-11-25",23.1135
"2020-11-26",21.996
"2020-11-27",22.4782
"2020-11-28",23.7094
"2020-11-29",23.8616
"2020-11-30",23.5873
"2020-12-01",23.2145
"2020-12-02",23.2837
"2020-12-03",22.0619
"2020-12-04",22.7911
"2020-12-05",23.4068
"2020-12-06",23.4177
"2020-12-07",23.7026
"2020-12-08",23.3188
"2020-12-09",23.1853
"2020-12-10",21.7305
"2020-12-11",21.1696
"2020-12-12",21.9609
"2020-12-13",21.4578
"2020-12-14",20.6076
"2020-12-15",22.8196
"2020-12-16",22.5203
"2020-12-17",23.021
"2020-12-18",23.4357
"2020-12-19",23.4043
"2020-12-20",23.1302
"2020-12-21",23.1602
"2020-12-22",22.8073
"2020-12-23",23.0844
"2020-12-24",22.5692
"2020-12-25",22.2994
"2020-12-26",21.5821
"2020-12-27",23.0704
"2020-12-28",23.4335
"2020-12-29",23.5791
"2020-12-30",23.5437
"2020-12-31",23.079
"2021-01-01",21.7405
"2021-01-02",23.5241
"2021-01-03",23.5665
"2021-01-04",23.4541
"2021-01-05",23.5262
"2021-01-06",23.5338
"2021-01-07",23.4096
"2021-01-08",23.7758
"2021-01-09",23.3016
"2021-01-10",23.3854
"2021-01-11",23.319
"2021-01-12",23.3825
"2021-01-13",23.4917
"2021-01-14",23.3582
"2021-01-15",22.9807
"2021-01-16",22.6092
"2021-01-17",22.7719
"2021-01-18",21.7113
"2021-01-19",22.0564
"2021-01-20",23.6307
"2021-01-21",23.8603
"2021-01-22",23.3804
"2021-01-23",21.5134
"2021-01-24",19.9485
"2021-01-25",19.3779
"2021-01-26",19.3341
"2021-01-27",19.649
"2021-01-28",21.3214
"2021-01-29",23.1003
"2021-01-30",23.3339
"2021-01-31",23.3083
"2021-02-01",23.243
"2021-02-02",23.2906
"2021-02-03",21.2288
"2021-02-04",20.4666
"2021-02-05",21.4375
"2021-02-06",22.3204
"2021-02-07",23.2813
"2021-02-08",21.5117
"2021-02-09",19.6612
"2021-02-10",18.2625
"2021-02-11",18.3014
"2021-02-12",20.723
"2021-02-13",22.5839
"2021-02-14",22.6664
"2021-02-15",21.5264
"2021-02-16",21.1607
"2021-02-17",20.9524
"2021-02-18",21.7607
"2021-02-19",23.484
"2021-02-20",23.2398
"2021-02-21",23.1734
"2021-02-22",23.2168
"2021-02-23",22.1453
"2021-02-24",22.0012
"2021-02-25",22.299
"2021-02-26",21.8477
"2021-02-27",21.5407
"2021-02-28",21.2497
"2021-03-01",20.1529
"2021-03-02",20.2179
"2021-03-03",20.2302
"2021-03-04",20.4294
"2021-03-05",21.6627
"2021-03-06",23.3088
"2021-03-07",23.7155
"2021-03-08",23.6386
"2021-03-09",23.1186
"2021-03-10",22.6829
"2021-03-11",22.5714
"2021-03-12",22.2985
"2021-03-13",23.1384
"2021-03-14",23.4369
"2021-03-15",21.9364
"2021-03-16",22.9683
"2021-03-17",22.6379
"2021-03-18",21.9702
"2021-03-19",23.1082
"2021-03-20",22.9401
"2021-03-21",23.6657
"2021-03-22",23.1083
"2021-03-23",23.1679
"2021-03-24",23.1796
"2021-03-25",23.1268
"2021-03-26",23.766
"2021-03-27",23.8634
"2021-03-28",22.9852
"2021-03-29",22.719
"2021-03-30",22.9221
"2021-03-31",23.5666
"2021-04-01",23.1687
"2021-04-02",23.4356
"2021-04-03",21.8871
"2021-04-04",20.9986
"2021-04-05",23.2125
"2021-04-06",23.3341
"2021-04-07",23.1115
"2021-04-08",22.5089
"2021-04-09",23.5422
"2021-04-10",23.5181
"2021-04-11",23.5092
"2021-04-12",23.7875
"2021-04-13",23.7417
"2021-04-14",23.4726
"2021-04-15",23.6981
"2021-04-16",23.9154
"2021-04-17",24.311
"2021-04-18",23.9782
"2021-04-19",23.8689
"2021-04-20",23.9752
"2021-04-21",24.255
"2021-04-22",23.8279
"2021-04-23",24.0341
"2021-04-24",23.5646
"2021-04-25",24.0701
"2021-04-26",24.2875
"2021-04-27",24.3234
"2021-04-28",24.1632
"2021-04-29",24.6555
"2021-04-30",24.3113
"2021-05-01",24.638
"2021-05-02",24.6556
"2021-05-03",24.0743
"2021-05-04",24.0341
"2021-05-05",24.594
"2021-05-06",24.5154
"2021-05-07",24.6171
"2021-05-08",24.7208
"2021-05-09",24.6159
"2021-05-10",24.5222
"2021-05-11",24.9601
"2021-05-12",24.5896
"2021-05-13",24.3691
"2021-05-14",23.6887
"2021-05-15",23.6231
"2021-05-16",23.9514
"2021-05-17",24.307
"2021-05-18",24.7813
"2021-05-19",24.4214
"2021-05-20",23.5744
"2021-05-21",23.2517
"2021-05-22",23.9586
"2021-05-23",24.3023
"2021-05-24",24.5542
"2021-05-25",23.555
"2021-05-26",23.1202
"2021-05-27",23.5609
"2021-05-28",23.8076
"2021-05-29",24.0064
"2021-05-30",23.6399
"2021-05-31",23.78
"2021-06-01",23.3476
"2021-06-02",23.6121
"2021-06-03",23.95
"2021-06-04",24.0973
"2021-06-05",23.5183
"2021-06-06",23.0873
"2021-06-07",23.6246
"2021-06-08",23.3176
"2021-06-09",23.476
"2021-06-10",23.0208
"2021-06-11",22.3362
"2021-06-12",23.0716
"2021-06-13",23.3235
"2021-06-14",22.9581
"2021-06-15",22.715
"2021-06-16",22.6934
"2021-06-17",22.5914
"2021-06-18",22.3661
"2021-06-19",22.5039
"2021-06-20",22.7765
"2021-06-21",23.1153
"2021-06-22",23.1341
"2021-06-23",22.6313
"2021-06-24",22.6261
"2021-06-25",22.1305
"2021-06-26",22.6633
"2021-06-27",22.046
"2021-06-28",22.2517
"2021-06-29",22.1261
"2021-06-30",22.7844
"2021-07-01",22.4163
"2021-07-02",22.5658
"2021-07-03",23.1237
"2021-07-04",23.4807
"2021-07-05",23.9844
"2021-07-06",23.6785
"2021-07-07",23.2116
"2021-07-08",23.4809
"2021-07-09",23.0656
"2021-07-10",22.158
"2021-07-11",22.4563
"2021-07-12",22.8968
"2021-07-13",22.6843
"2021-07-14",22.5915
"2021-07-15",23.1271
"2021-07-16",23.0813
"2021-07-17",23.482
"2021-07-18",23.396
"2021-07-19",22.5726
"2021-07-20",22.3334
"2021-07-21",22.5272
"2021-07-22",22.7029
"2021-07-23",22.8025
"2021-07-24",22.7012
"2021-07-25",23.098
"2021-07-26",22.5602
"2021-07-27",22.648
"2021-07-28",22.6667
"2021-07-29",22.3096
"2021-07-30",22.3198
"2021-07-31",22.6278
"2021-08-01",22.3897
"2021-08-02",21.7692
"2021-08-03",22.1583
"2021-08-04",22.7008
"2021-08-05",22.7332
"2021-08-06",22.9691
"2021-08-07",23.3603
"2021-08-08",23.2606
"2021-08-09",22.7508
"2021-08-10",22.1595
"2021-08-11",23.2512
"2021-08-12",22.6498
"2021-08-13",22.6121
"2021-08-14",22.2164
"2021-08-15",22.4337
"2021-08-16",22.1506
"2021-08-17",22.3156
"2021-08-18",22.3481
"2021-08-19",21.6382
"2021-08-20",22.4182
"2021-08-21",23.0654
"2021-08-22",23.4307
"2021-08-23",22.6496
"2021-08-24",21.9278
"2021-08-25",22.2786
"2021-08-26",22.8649
"2021-08-27",22.5444
"2021-08-28",22.7271
"2021-08-29",22.6283
"2021-08-30",21.8492
"2021-08-31",21.9242
"2021-09-01",22.6742
"2021-09-02",22.6669
"2021-09-03",22.2417
"2021-09-04",22.4761
"2021-09-05",22.7841
"2021-09-06",22.7181
"2021-09-07",22.0535
"2021-09-08",22.0624
"2021-09-09",22.0096
"2021-09-10",22.7434
"2021-09-11",22.1681
"2021-09-12",21.9943
"2021-09-13",22.619
"2021-09-14",23.1572
"2021-09-15",23.0484
"2021-09-16",22.845
"2021-09-17",23.4831
"2021-09-18",23.652
"2021-09-19",23.6914
"2021-09-20",23.6361
"2021-09-21",22.8462
"2021-09-22",23.3413
"2021-09-23",23.2229
"2021-09-24",23.8841
"2021-09-25",23.2961
"2021-09-26",23.3305
"2021-09-27",21.4294
"2021-09-28",22.1858
"2021-09-29",22.3859
"2021-09-30",23.3826
"2021-10-01",23.2682
"2021-10-02",23.7561
"2021-10-03",24.3477
"2021-10-04",23.6851
"2021-10-05",23.4401
"2021-10-06",22.7449
"2021-10-07",22.7278
"2021-10-08",22.8116
"2021-10-09",23.4823
"2021-10-10",23.6593
"2021-10-11",22.4094
"2021-10-12",22.879
"2021-10-13",22.3791
"2021-10-14",23.0794
