,"(deg C) Mean Dew Point Temperature (ERA5) at Puttalam, 2007-01-01 to 2025-12-31"
"2018-10-29",23.9689
"2018-10-30",23.9857
"2018-10-31",24.2399
"2018-11-01",23.8925
"2018-11-02",23.9803
"2018-11-03",24.1225
"2018-11-04",23.8389
"2018-11-05",23.3662
"2018-11-06",22.5514
"2018-11-07",23.8049
"2018-11-08",24.0387
"2018-11-09",23.7096
"2018-11-10",22.9237
"2018-11-11",23.2277
"2018-11-12",23.1578
"2018-11-13",23.6166
"2018-11-14",24.033
"2018-11-15",23.1856
"2018-11-16",24.3885
"2018-11-17",23.8234
"2018-11-18",23.9351
"2018-11-19",24.0037
"2018-11-20",23.7552
"2018-11-21",23.1
"2018-11-22",23.7015
"2018-11-23",23.952
"2018-11-24",23.7528
"2018-11-25",23.7507
"2018-11-26",22.1039
"2018-11-27",22.3358
"2018-11-28",23.6351
"2018-11-29",23.8771
"2018-11-30",23.5027
"2018-12-01",22.6254
"2018-12-02",22.4592
"2018-12-03",23.9599
"2018-12-04",24.2883
"2018-12-05",23.9409
"2018-12-06",23.6792
"2018-12-07",23.7437
"2018-12-08",23.304
"2018-12-09",22.3397
"2018-12-10",22.0549
"2018-12-11",21.9405
"2018-12-12",22.3372
"2018-12-13",22.6493
"2018-12-14",22.7887
"2018-12-15",23.4235
"2018-12-16",22.0288
"2018-12-17",22.2069
"2018-12-18",22.9083
"2018-12-19",21.6709
"2018-12-20",22.8287
"2018-12-21",23.6497
"2018-12-22",23.8035
"2018-12-23",23.8064
"2018-12-24",23.5797
"2018-12-25",23.5619
"2018-12-26",23.7122
"2018-12-27",23.6701
"2018-12-28",22.4796
"2018-12-29",22.0841
"2018-12-30",21.8844
"2018-12-31",21.7511
"2019-01-01",20.7769
"2019-01-02",19.439
"2019-01-03",19.6236
"2019-01-04",19.6323
"2019-01-05",21.8901
"2019-01-06",19.7904
"2019-01-07",21.6871
"2019-01-08",21.933
"2019-01-09",21.2785
"2019-01-10",20.9808
"2019-01-11",20.8053
"2019-01-12",21.6021
"2019-01-13",22.802
"2019-01-14",21.9095
"2019-01-15",21.6294
"2019-01-16",21.3741
"2019-01-17",18.986
"2019-01-18",18.6423
"2019-01-19",19.2605
"2019-01-20",20.5857
"2019-01-21",20.9149
"2019-01-22",21.8091
"2019-01-23",21.9172
"2019-01-24",22.6705
"2019-01-25",23.2186
"2019-01-26",23.127
"2019-01-27",22.4632
"2019-01-28",21.1909
"2019-01-29",20.9355
"2019-01-30",21.2092
"2019-01-31",21.5546
"2019-02-01",21.8234
"2019-02-02",22.2085
"2019-02-03",23.1086
"2019-02-04",23.6038
"2019-02-05",23.5143
"2019-02-06",22.7751
"2019-02-07",23.1059
"2019-02-08",23.9695
"2019-02-09",23.6428
"2019-02-10",23.474
"2019-02-11",22.5337
"2019-02-12",22.4017
"2019-02-13",22.0971
"2019-02-14",23.4513
"2019-02-15",23.7271
"2019-02-16",24.003
"2019-02-17",24.6224
"2019-02-18",24.6025
"2019-02-19",23.8337
"2019-02-20",21.9737
"2019-02-21",22.077
"2019-02-22",21.1949
"2019-02-23",20.655
"2019-02-24",21.1667
"2019-02-25",23.0682
"2019-02-26",23.8361
"2019-02-27",23.8142
"2019-02-28",23.1892
"2019-03-01",23.192
"2019-03-02",22.6931
"2019-03-03",23.074
"2019-03-04",23.0206
"2019-03-05",23.8897
"2019-03-06",24.4561
"2019-03-07",24.5131
"2019-03-08",24.2827
"2019-03-09",24.272
"2019-03-10",23.1751
"2019-03-11",22.6507
"2019-03-12",21.1192
"2019-03-13",21.9563
"2019-03-14",21.2485
"2019-03-15",21.8006
"2019-03-16",22.927
"2019-03-17",23.352
"2019-03-18",23.4991
"2019-03-19",23.252
"2019-03-20",23.6764
"2019-03-21",23.4955
"2019-03-22",24.4441
"2019-03-23",24.4528
"2019-03-24",24.2181
"2019-03-25",21.617
"2019-03-26",22.351
"2019-03-27",22.8452
"2019-03-28",23.236
"2019-03-29",23.7884
"2019-03-30",24.213
"2019-03-31",23.7744
"2019-04-01",23.5805
"2019-04-02",23.714
"2019-04-03",23.417
"2019-04-04",23.4622
"2019-04-05",23.8966
"2019-04-06",24.2266
"2019-04-07",24.9022
"2019-04-08",24.7072
"2019-04-09",24.5026
"2019-04-10",25.1249
"2019-04-11",25.2721
"2019-04-12",25.5516
"2019-04-13",25.5993
"2019-04-14",25.2038
"2019-04-15",25.3499
"2019-04-16",24.9938
"2019-04-17",25.034
"2019-04-18",25.1761
"2019-04-19",25.0274
"2019-04-20",24.6536
"2019-04-21",25.3169
"2019-04-22",25.4144
"2019-04-23",25.2738
"2019-04-24",24.8195
"2019-04-25",24.9819
"2019-04-26",25.8603
"2019-04-27",26.4512
"2019-04-28",25.9358
"2019-04-29",25.3304
"2019-04-30",25.9364
"2019-05-01",26.1504
"2019-05-02",26.2184
"2019-05-03",25.4696
"2019-05-04",24.9551
"2019-05-05",24.9827
"2019-05-06",24.3647
"2019-05-07",24.2117
"2019-05-08",23.9452
"2019-05-09",24.7252
"2019-05-10",25.5897
"2019-05-11",25.5539
"2019-05-12",25.7463
"2019-05-13",25.7052
"2019-05-14",25.3585
"2019-05-15",25.3785
"2019-05-16",25.8608
"2019-05-17",25.7211
"2019-05-18",25.7091
"2019-05-19",25.8186
"2019-05-20",25.5112
"2019-05-21",25.4355
"2019-05-22",25.269
"2019-05-23",25.086
"2019-05-24",24.9359
"2019-05-25",25.0754
"2019-05-26",25.2768
"2019-05-27",25.7564
"2019-05-28",26.2858
"2019-05-29",26.1281
"2019-05-30",25.6444
"2019-05-31",25.1991
"2019-06-01",25.1279
"2019-06-02",25.4277
"2019-06-03",25.4434
"2019-06-04",25.3327
"2019-06-05",25.4099
"2019-06-06",25.4532
"2019-06-07",25.3141
"2019-06-08",25.3002
"2019-06-09",25.2534
"2019-06-10",24.8772
"2019-06-11",25.1141
"2019-06-12",25.5243
"2019-06-13",25.5165
"2019-06-14",25.5868
"2019-06-15",25.9083
"2019-06-16",25.8486
"2019-06-17",25.9751
"2019-06-18",25.7787
"2019-06-19",25.7383
"2019-06-20",25.4786
"2019-06-21",25.3432
"2019-06-22",25.0967
"2019-06-23",25.4925
"2019-06-24",25.6895
"2019-06-25",25.447
"2019-06-26",25.2207
"2019-06-27",25.0438
"2019-06-28",24.6587
"2019-06-29",24.8368
"2019-06-30",24.9493
"2019-07-01",24.8721
"2019-07-02",25.0882
"2019-07-03",25.0976
"2019-07-04",24.9019
"2019-07-05",25.0112
"2019-07-06",25.1238
"2019-07-07",25.3008
"2019-07-08",25.5029
"2019-07-09",24.6468
"2019-07-10",24.7908
"2019-07-11",24.9823
"2019-07-12",25.174
"2019-07-13",24.3271
"2019-07-14",24.2705
"2019-07-15",24.5019
"2019-07-16",25.0776
"2019-07-17",24.9611
"2019-07-18",24.6104
"2019-07-19",24.3414
"2019-07-20",24.4344
"2019-07-21",24.582
"2019-07-22",24.2714
"2019-07-23",24.0428
"2019-07-24",24.316
"2019-07-25",24.3747
"2019-07-26",24.548
"2019-07-27",24.2788
"2019-07-28",24.4364
"2019-07-29",24.1524
"2019-07-30",24.3242
"2019-07-31",24.6984
"2019-08-01",24.9844
"2019-08-02",24.8543
"2019-08-03",24.8296
"2019-08-04",25.0609
"2019-08-05",25.1562
"2019-08-06",25.2463
"2019-08-07",24.9233
"2019-08-08",24.7319
"2019-08-09",24.7286
"2019-08-10",24.8287
"2019-08-11",25.2521
"2019-08-12",20.6887
"2019-08-13",24.8932
"2019-08-14",24.5229
"2019-08-15",24.6071
"2019-08-16",24.9465
"2019-08-17",24.5387
"2019-08-18",24.553
"2019-08-19",24.4034
"2019-08-20",24.5722
"2019-08-21",24.7871
"2019-08-22",24.2541
"2019-08-23",24.2831
"2019-08-24",24.5872
"2019-08-25",24.5286
"2019-08-26",24.2882
"2019-08-27",24.1023
"2019-08-28",24.5652
"2019-08-29",24.5995
"2019-08-30",24.3499
"2019-08-31",24.8758
"2019-09-01",24.6862
"2019-09-02",24.8575
"2019-09-03",24.788
"2019-09-04",24.5177
"2019-09-05",24.7916
"2019-09-06",24.9484
"2019-09-07",25.0303
"2019-09-08",25.0854
"2019-09-09",24.9444
"2019-09-10",25.0156
"2019-09-11",24.6193
"2019-09-12",24.2192
"2019-09-13",24.2405
"2019-09-14",24.2741
"2019-09-15",24.2364
"2019-09-16",24.4723
"2019-09-17",24.7227
"2019-09-18",24.6774
"2019-09-19",24.5814
"2019-09-20",24.694
"2019-09-21",24.6833
"2019-09-22",24.474
"2019-09-23",24.6105
"2019-09-24",24.1646
"2019-09-25",23.7418
"2019-09-26",23.0182
"2019-09-27",23.5426
"2019-09-28",23.8615
"2019-09-29",23.6866
"2019-09-30",23.6625
"2019-10-01",24.0379
"2019-10-02",24.2225
"2019-10-03",24.0523
"2019-10-04",24.13
"2019-10-05",24.0327
"2019-10-06",23.629
"2019-10-07",24.0317
"2019-10-08",24.5215
"2019-10-09",24.2366
"2019-10-10",24.1191
"2019-10-11",23.8917
"2019-10-12",23.9794
"2019-10-13",23.8824
"2019-10-14",24.2443
"2019-10-15",24.0021
"2019-10-16",24.1058
"2019-10-17",24.059
"2019-10-18",24.2394
"2019-10-19",24.3458
"2019-10-20",24.1073
"2019-10-21",24.1929
"2019-10-22",24.1351
"2019-10-23",24.5823
"2019-10-24",23.7717
"2019-10-25",24.2413
"2019-10-26",23.9575
"2019-10-27",23.7487
"2019-10-28",23.8113
"2019-10-29",23.8968
"2019-10-30",23.8321
"2019-10-31",23.7251
"2019-11-01",23.845
"2019-11-02",23.9429
"2019-11-03",23.9111
"2019-11-04",24.273
"2019-11-05",23.9416
"2019-11-06",24.1921
"2019-11-07",24.7506
"2019-11-08",24.5897
"2019-11-09",24.3905
"2019-11-10",24.3146
"2019-11-11",24.0714
"2019-11-12",23.833
"2019-11-13",23.7629
"2019-11-14",24.2619
"2019-11-15",24.2875
"2019-11-16",23.8477
"2019-11-17",24.2728
"2019-11-18",24.1699
"2019-11-19",24.1979
"2019-11-20",24.0697
"2019-11-21",24.0102
"2019-11-22",24.0595
"2019-11-23",24.1794
"2019-11-24",24.0226
"2019-11-25",23.9488
"2019-11-26",23.8359
"2019-11-27",24.1057
"2019-11-28",24.1558
"2019-11-29",24.3314
"2019-11-30",24.2388
"2019-12-01",23.5262
"2019-12-02",23.9866
"2019-12-03",24.1036
"2019-12-04",23.9332
"2019-12-05",23.7559
"2019-12-06",23.8816
"2019-12-07",23.7074
"2019-12-08",22.6897
"2019-12-09",22.8911
"2019-12-10",23.3989
"2019-12-11",23.0676
"2019-12-12",23.7715
"2019-12-13",23.7563
"2019-12-14",23.5153
"2019-12-15",23.2174
"2019-12-16",23.3309
"2019-12-17",23.6057
"2019-12-18",23.8277
"2019-12-19",23.7628
"2019-12-20",23.6254
"2019-12-21",23.7246
"2019-12-22",23.5985
"2019-12-23",23.848
"2019-12-24",24.3139
"2019-12-25",24.1411
"2019-12-26",22.8653
"2019-12-27",21.7256
"2019-12-28",21.9074
"2019-12-29",22.1781
"2019-12-30",23.0053
"2019-12-31",23.5409
"2020-01-01",23.954
"2020-01-02",24.3085
"2020-01-03",24.1192
"2020-01-04",24.0925
"2020-01-05",23.5865
"2020-01-06",23.6567
"2020-01-07",23.5235
"2020-01-08",21.9257
"2020-01-09",21.1838
"2020-01-10",20.5315
"2020-01-11",21.9571
"2020-01-12",21.3878
"2020-01-13",19.4293
"2020-01-14",18.8909
"2020-01-15",19.6304
"2020-01-16",22.1945
"2020-01-17",23.3596
"2020-01-18",23.5265
"2020-01-19",23.693
"2020-01-20",22.7243
"2020-01-21",23.0295
"2020-01-22",23.7664
"2020-01-23",23.7504
"2020-01-24",22.913
"2020-01-25",22.1102
"2020-01-26",20.9363
"2020-01-27",20.4979
"2020-01-28",21.1968
"2020-01-29",21.2483
"2020-01-30",21.6177
"2020-01-31",21.4299
"2020-02-01",21.0138
"2020-02-02",20.8579
"2020-02-03",22.1723
"2020-02-04",22.2464
"2020-02-05",21.8979
"2020-02-06",21.695
"2020-02-07",21.1979
"2020-02-08",20.9111
"2020-02-09",20.4889
"2020-02-10",20.1367
"2020-02-11",21.9761
"2020-02-12",22.8742
"2020-02-13",22.4787
"2020-02-14",22.1071
"2020-02-15",22.2109
"2020-02-16",22.3537
"2020-02-17",20.9874
"2020-02-18",19.2221
"2020-02-19",19.9009
"2020-02-20",21.6303
"2020-02-21",23.6807
"2020-02-22",23.2379
"2020-02-23",23.1368
"2020-02-24",22.8526
"2020-02-25",23.235
"2020-02-26",22.946
"2020-02-27",22.201
"2020-02-28",21.3821
"2020-02-29",20.7318
"2020-03-01",21.7268
"2020-03-02",21.6555
"2020-03-03",21.3203
"2020-03-04",21.4824
"2020-03-05",23.733
"2020-03-06",24.3042
"2020-03-07",24.0985
"2020-03-08",23.5307
"2020-03-09",23.0032
"2020-03-10",23.366
"2020-03-11",23.6012
"2020-03-12",23.2282
"2020-03-13",22.1358
"2020-03-14",22.0647
"2020-03-15",22.5929
"2020-03-16",23.5037
"2020-03-17",23.5404
"2020-03-18",24.0736
"2020-03-19",24.3021
"2020-03-20",24.4947
"2020-03-21",24.2374
"2020-03-22",24.5543
"2020-03-23",24.5649
"2020-03-24",23.2651
"2020-03-25",23.6557
"2020-03-26",22.5231
"2020-03-27",22.0527
"2020-03-28",22.8975
"2020-03-29",24.5129
"2020-03-30",24.6269
"2020-03-31",23.9324
"2020-04-01",22.5005
"2020-04-02",22.887
"2020-04-03",23.3443
"2020-04-04",24.1325
"2020-04-05",24.4916
"2020-04-06",24.6361
"2020-04-07",25.1157
"2020-04-08",25.1657
"2020-04-09",25.0373
"2020-04-10",24.4754
"2020-04-11",23.7306
"2020-04-12",24.4354
"2020-04-13",24.5327
"2020-04-14",24.2268
"2020-04-15",24.2707
"2020-04-16",24.3943
"2020-04-17",24.7585
"2020-04-18",24.849
"2020-04-19",24.7518
"2020-04-20",24.7287
"2020-04-21",24.8415
"2020-04-22",25.0055
"2020-04-23",25.3725
"2020-04-24",25.6792
"2020-04-25",25.9952
"2020-04-26",25.7516
"2020-04-27",26.0217
"2020-04-28",25.6921
"2020-04-29",25.7507
"2020-04-30",25.6608
"2020-05-01",25.6357
"2020-05-02",26.3937
"2020-05-03",26.3443
"2020-05-04",25.9064
"2020-05-05",25.5587
"2020-05-06",25.3914
"2020-05-07",25.2066
"2020-05-08",25.3602
"2020-05-09",25.6894
"2020-05-10",25.3871
"2020-05-11",25.0137
"2020-05-12",25.1298
"2020-05-13",25.2683
"2020-05-14",25.4293
"2020-05-15",26.1444
"2020-05-16",26.7427
"2020-05-17",26.8007
"2020-05-18",26.2447
"2020-05-19",25.9384
"2020-05-20",25.7682
"2020-05-21",25.3263
"2020-05-22",25.4679
"2020-05-23",26.0984
"2020-05-24",26.4753
"2020-05-25",26.657
"2020-05-26",26.3921
"2020-05-27",26.0052
"2020-05-28",25.7118
"2020-05-29",25.1137
"2020-05-30",25.366
"2020-05-31",25.4112
"2020-06-01",25.1808
"2020-06-02",24.9839
"2020-06-03",24.8376
"2020-06-04",24.5264
"2020-06-05",25.1781
"2020-06-06",24.577
"2020-06-07",24.9996
"2020-06-08",25.0602
"2020-06-09",25.6441
"2020-06-10",25.9109
"2020-06-11",25.5668
"2020-06-12",25.6957
"2020-06-13",25.4563
"2020-06-14",25.5657
"2020-06-15",25.7906
"2020-06-16",25.8682
"2020-06-17",25.8166
"2020-06-18",25.9294
"2020-06-19",25.6715
"2020-06-20",25.4994
"2020-06-21",25.4925
"2020-06-22",25.0251
"2020-06-23",25.2356
"2020-06-24",25.3783
"2020-06-25",24.6627
"2020-06-26",24.6298
"2020-06-27",24.6187
"2020-06-28",25.3675
"2020-06-29",25.3354
"2020-06-30",25.4559
"2020-07-01",25.3414
"2020-07-02",25.2428
"2020-07-03",24.7994
"2020-07-04",25.0885
"2020-07-05",24.8339
"2020-07-06",24.8262
"2020-07-07",25.3
"2020-07-08",25.481
"2020-07-09",25.2017
"2020-07-10",24.5532
"2020-07-11",24.6745
"2020-07-12",24.8251
"2020-07-13",24.9591
"2020-07-14",25.0196
"2020-07-15",25.2073
"2020-07-16",25.0123
"2020-07-17",25.0262
"2020-07-18",25.0463
"2020-07-19",24.7957
"2020-07-20",24.3361
"2020-07-21",24.3813
"2020-07-22",24.4768
"2020-07-23",24.2898
"2020-07-24",24.2852
"2020-07-25",24.727
"2020-07-26",24.7369
"2020-07-27",25.0332
"2020-07-28",24.7431
"2020-07-29",24.4628
"2020-07-30",24.369
"2020-07-31",24.6802
"2020-08-01",24.716
"2020-08-02",24.5707
"2020-08-03",24.8549
"2020-08-04",24.8953
"2020-08-05",24.9367
"2020-08-06",24.7697
"2020-08-07",24.7939
"2020-08-08",24.4066
"2020-08-09",24.4476
"2020-08-10",24.543
"2020-08-11",24.649
"2020-08-12",24.4995
"2020-08-13",24.3009
"2020-08-14",24.3939
"2020-08-15",24.6562
"2020-08-16",24.585
"2020-08-17",24.8002
"2020-08-18",24.6818
"2020-08-19",24.6912
"2020-08-20",24.7681
"2020-08-21",24.772
"2020-08-22",24.8822
"2020-08-23",24.7977
"2020-08-24",24.6391
"2020-08-25",24.8239
"2020-08-26",24.9318
"2020-08-27",24.2312
"2020-08-28",24.2836
"2020-08-29",24.2695
"2020-08-30",24.5176
"2020-08-31",24.8428
"2020-09-01",24.5117
"2020-09-02",23.8539
"2020-09-03",24.7002
"2020-09-04",24.5548
"2020-09-05",24.3249
"2020-09-06",23.7537
"2020-09-07",24.2847
"2020-09-08",24.6802
"2020-09-09",24.4216
"2020-09-10",24.714
"2020-09-11",24.7877
"2020-09-12",24.5869
"2020-09-13",24.7421
"2020-09-14",24.6323
"2020-09-15",24.8641
"2020-09-16",24.9623
"2020-09-17",24.8117
"2020-09-18",24.715
"2020-09-19",24.5159
"2020-09-20",24.5306
"2020-09-21",24.3731
"2020-09-22",24.2673
"2020-09-23",24.4983
"2020-09-24",24.6643
"2020-09-25",24.2785
"2020-09-26",24.6305
"2020-09-27",24.5564
"2020-09-28",24.4001
"2020-09-29",24.4043
"2020-09-30",24.1943
"2020-10-01",24.3031
"2020-10-02",24.4941
"2020-10-03",24.2563
"2020-10-04",23.8708
"2020-10-05",23.7821
"2020-10-06",24.3193
"2020-10-07",24.1844
"2020-10-08",24.4354
"2020-10-09",24.1171
"2020-10-10",24.6069
"2020-10-11",24.71
"2020-10-12",24.4553
"2020-10-13",24.3576
"2020-10-14",24.6172
"2020-10-15",24.7895
"2020-10-16",24.1023
"2020-10-17",24.2977
"2020-10-18",24.497
"2020-10-19",24.5108
"2020-10-20",24.5442
"2020-10-21",24.7518
"2020-10-22",24.6734
"2020-10-23",24.4222
"2020-10-24",24.5821
"2020-10-25",24.4914
"2020-10-26",24.5276
"2020-10-27",24.2737
"2020-10-28",23.9786
"2020-10-29",23.735
"2020-10-30",23.8608
"2020-10-31",24.4164
"2020-11-01",24.4613
"2020-11-02",24.2375
"2020-11-03",24.0758
"2020-11-04",24.0314
"2020-11-05",24.2346
"2020-11-06",24.1818
"2020-11-07",24.2737
"2020-11-08",24.0789
"2020-11-09",24.0858
"2020-11-10",23.9641
"2020-11-11",24.3277
"2020-11-12",24.4677
"2020-11-13",24.5142
"2020-11-14",24.4657
"2020-11-15",24.5378
"2020-11-16",24.3143
"2020-11-17",24.2307
"2020-11-18",23.8696
"2020-11-19",23.7933
"2020-11-20",23.8381
"2020-11-21",23.3451
"2020-11-22",23.1158
"2020-11-23",23.7884
"2020-11-24",23.9077
"2020-11-25",23.9551
"2020-11-26",23.7691
"2020-11-27",23.6515
"2020-11-28",23.7207
"2020-11-29",24.1571
"2020-11-30",23.9322
"2020-12-01",23.2857
"2020-12-02",23.7119
"2020-12-03",23.0829
"2020-12-04",23.7549
"2020-12-05",24.1471
"2020-12-06",24.2848
"2020-12-07",23.942
"2020-12-08",23.818
"2020-12-09",23.4315
"2020-12-10",22.5649
"2020-12-11",21.9279
"2020-12-12",22.6957
"2020-12-13",22.0324
"2020-12-14",21.0602
"2020-12-15",23.21
"2020-12-16",23.1106
"2020-12-17",23.3298
"2020-12-18",23.636
"2020-12-19",23.6276
"2020-12-20",23.094
"2020-12-21",22.6844
"2020-12-22",23.1802
"2020-12-23",23.3388
"2020-12-24",22.806
"2020-12-25",22.9806
"2020-12-26",21.3748
"2020-12-27",23.3989
"2020-12-28",23.5182
"2020-12-29",23.9414
"2020-12-30",23.8189
"2020-12-31",23.4728
"2021-01-01",22.0392
"2021-01-02",23.4396
"2021-01-03",23.8649
"2021-01-04",23.7917
"2021-01-05",23.7838
"2021-01-06",23.8003
"2021-01-07",23.9216
"2021-01-08",23.9497
"2021-01-09",23.5203
"2021-01-10",23.6717
"2021-01-11",23.7081
"2021-01-12",23.7924
"2021-01-13",23.7595
"2021-01-14",23.8128
"2021-01-15",23.6088
"2021-01-16",23.3629
"2021-01-17",22.8533
"2021-01-18",21.805
"2021-01-19",21.52
"2021-01-20",23.7055
"2021-01-21",24.3402
"2021-01-22",23.5296
"2021-01-23",22.0532
"2021-01-24",20.3567
"2021-01-25",20.0596
"2021-01-26",19.5304
"2021-01-27",19.8664
"2021-01-28",21.348
"2021-01-29",23.2132
"2021-01-30",23.6031
"2021-01-31",23.5275
"2021-02-01",23.4227
"2021-02-02",23.2039
"2021-02-03",21.7211
"2021-02-04",20.8837
"2021-02-05",21.1217
"2021-02-06",21.7316
"2021-02-07",23.2306
"2021-02-08",21.4131
"2021-02-09",19.5085
"2021-02-10",18.3296
"2021-02-11",18.2443
"2021-02-12",20.4455
"2021-02-13",22.5379
"2021-02-14",22.7238
"2021-02-15",21.9457
"2021-02-16",21.9344
"2021-02-17",21.5236
"2021-02-18",21.7677
"2021-02-19",23.3662
"2021-02-20",23.3618
"2021-02-21",23.1948
"2021-02-22",23.2673
"2021-02-23",22.5438
"2021-02-24",22.3808
"2021-02-25",22.711
"2021-02-26",22.0473
"2021-02-27",22.3787
"2021-02-28",22.3979
"2021-03-01",21.2303
"2021-03-02",20.4739
"2021-03-03",20.4572
"2021-03-04",20.9124
"2021-03-05",21.7122
"2021-03-06",23.4466
"2021-03-07",23.96
"2021-03-08",24.0201
"2021-03-09",23.1372
"2021-03-10",23.3071
"2021-03-11",23.2178
"2021-03-12",22.6313
"2021-03-13",23.2382
"2021-03-14",23.2379
"2021-03-15",22.4814
"2021-03-16",23.4333
"2021-03-17",23.207
"2021-03-18",22.5366
"2021-03-19",22.8609
"2021-03-20",23.5829
"2021-03-21",23.9142
"2021-03-22",23.8971
"2021-03-23",23.8608
"2021-03-24",23.7328
"2021-03-25",24.0132
"2021-03-26",24.3627
"2021-03-27",23.4874
"2021-03-28",23.9848
"2021-03-29",23.9522
"2021-03-30",24.3367
"2021-03-31",25.0653
"2021-04-01",25.2175
"2021-04-02",25.2368
"2021-04-03",23.9461
"2021-04-04",24.3148
"2021-04-05",25.4684
"2021-04-06",24.6815
"2021-04-07",24.1704
"2021-04-08",24.4697
"2021-04-09",24.0806
"2021-04-10",24.1498
"2021-04-11",24.1827
"2021-04-12",24.2125
"2021-04-13",24.2871
"2021-04-14",24.182
"2021-04-15",24.255
"2021-04-16",24.4001
"2021-04-17",25.0691
"2021-04-18",24.8642
"2021-04-19",25.3753
"2021-04-20",25.5361
"2021-04-21",25.4144
"2021-04-22",25.2971
"2021-04-23",25.3636
"2021-04-24",25.3419
"2021-04-25",25.4555
"2021-04-26",25.4742
"2021-04-27",25.6975
"2021-04-28",25.7568
"2021-04-29",25.4675
"2021-04-30",25.2526
"2021-05-01",24.9382
"2021-05-02",24.8032
"2021-05-03",24.4131
"2021-05-04",24.3946
"2021-05-05",24.6435
"2021-05-06",24.5531
"2021-05-07",24.4994
"2021-05-08",24.6731
"2021-05-09",24.9097
"2021-05-10",25.0757
"2021-05-11",25.3135
"2021-05-12",25.3576
"2021-05-13",25.5324
"2021-05-14",25.0173
"2021-05-15",25.425
"2021-05-16",25.7364
"2021-05-17",25.6033
"2021-05-18",25.7951
"2021-05-19",25.5268
"2021-05-20",25.3359
"2021-05-21",25.3809
"2021-05-22",25.4495
"2021-05-23",25.4119
"2021-05-24",25.6075
"2021-05-25",24.7844
"2021-05-26",24.6336
"2021-05-27",25.1309
"2021-05-28",25.4376
"2021-05-29",25.4603
"2021-05-30",25.5292
"2021-05-31",25.4733
"2021-06-01",25.2935
"2021-06-02",25.4698
"2021-06-03",25.5267
"2021-06-04",25.3006
"2021-06-05",24.7569
"2021-06-06",25.0055
"2021-06-07",25.1965
"2021-06-08",24.8304
"2021-06-09",25.2315
"2021-06-10",25.1239
"2021-06-11",24.763
"2021-06-12",25.09
"2021-06-13",24.9969
"2021-06-14",24.8598
"2021-06-15",24.787
"2021-06-16",25.0822
"2021-06-17",25.0933
"2021-06-18",25.133
"2021-06-19",25.0461
"2021-06-20",25.1323
"2021-06-21",25.2049
"2021-06-22",25.0915
"2021-06-23",24.8571
"2021-06-24",24.8948
"2021-06-25",24.7998
"2021-06-26",24.9873
"2021-06-27",24.6263
"2021-06-28",24.694
"2021-06-29",24.5083
"2021-06-30",24.9138
"2021-07-01",24.6108
"2021-07-02",24.7645
"2021-07-03",25.0774
"2021-07-04",25.1121
"2021-07-05",25.2099
"2021-07-06",25.1179
"2021-07-07",25.0034
"2021-07-08",25.1605
"2021-07-09",24.8519
"2021-07-10",23.7075
"2021-07-11",24.4825
"2021-07-12",24.8507
"2021-07-13",25.0106
"2021-07-14",24.9957
"2021-07-15",25.2126
"2021-07-16",25.083
"2021-07-17",24.7006
"2021-07-18",24.6197
"2021-07-19",24.8174
"2021-07-20",24.7147
"2021-07-21",24.8565
"2021-07-22",24.8613
"2021-07-23",24.7694
"2021-07-24",24.6233
"2021-07-25",24.8302
"2021-07-26",24.6449
"2021-07-27",24.7429
"2021-07-28",24.6956
"2021-07-29",24.5734
"2021-07-30",24.6608
"2021-07-31",24.8503
"2021-08-01",24.6752
"2021-08-02",24.545
"2021-08-03",24.5578
"2021-08-04",24.7716
"2021-08-05",24.8822
"2021-08-06",24.9404
"2021-08-07",24.7011
"2021-08-08",24.704
"2021-08-09",24.5341
"2021-08-10",24.4954
"2021-08-11",24.7909
"2021-08-12",24.5625
"2021-08-13",24.6667
"2021-08-14",24.2684
"2021-08-15",24.296
"2021-08-16",24.4135
"2021-08-17",24.465
"2021-08-18",24.2659
"2021-08-19",24.0388
"2021-08-20",24.3497
"2021-08-21",24.5087
"2021-08-22",24.1855
"2021-08-23",24.0056
"2021-08-24",23.9656
"2021-08-25",24.1129
"2021-08-26",24.4383
"2021-08-27",24.5062
"2021-08-28",24.4515
"2021-08-29",24.3226
"2021-08-30",24.3517
"2021-08-31",24.4553
"2021-09-01",24.6999
"2021-09-02",24.4049
"2021-09-03",24.321
"2021-09-04",24.5727
"2021-09-05",24.5315
"2021-09-06",24.5634
"2021-09-07",24.4291
"2021-09-08",24.523
"2021-09-09",24.4475
"2021-09-10",24.8804
"2021-09-11",24.5088
"2021-09-12",24.1978
"2021-09-13",24.7119
"2021-09-14",25.0216
"2021-09-15",24.8271
"2021-09-16",24.7089
"2021-09-17",25.1074
"2021-09-18",25.121
"2021-09-19",25.3216
"2021-09-20",24.7293
"2021-09-21",24.6203
"2021-09-22",24.9375
"2021-09-23",25.1228
"2021-09-24",25.154
"2021-09-25",25.1454
"2021-09-26",24.6806
"2021-09-27",23.3533
"2021-09-28",24.039
"2021-09-29",24.6484
"2021-09-30",24.7732
"2021-10-01",23.9715
"2021-10-02",24.2065
"2021-10-03",24.4745
"2021-10-04",24.2531
"2021-10-05",24.3355
"2021-10-06",24.3444
"2021-10-07",24.6258
"2021-10-08",24.5966
"2021-10-09",24.9311
"2021-10-10",25.1347
"2021-10-11",24.1988
"2021-10-12",24.7949
