,"(deg C) Mean Dew Point Temperature (ERA5) at Hambantota, 2007-01-01 to 2025-12-31"
"2018-10-29",23.4812
"2018-10-30",23.4054
"2018-10-31",23.5197
"2018-11-01",23.0596
"2018-11-02",23.2508
"2018-11-03",23.303
"2018-11-04",23.2849
"2018-11-05",22.5524
"2018-11-06",22.624
"2018-11-07",23.4085
"2018-11-08",23.1853
"2018-11-09",22.7961
"2018-11-10",22.5988
"2018-11-11",22.2687
"2018-11-12",21.9701
"2018-11-13",21.8844
"2018-11-14",22.3784
"2018-11-15",22.6762
"2018-11-16",23.5174
"2018-11-17",22.911
"2018-11-18",23.1837
"2018-11-19",23.0755
"2018-11-20",22.9379
"2018-11-21",23.4199
"2018-11-22",23.6757
"2018-11-23",23.3852
"2018-11-24",23.0505
"2018-11-25",23.1782
"2018-11-26",23.0382
"2018-11-27",23.0749
"2018-11-28",23.052
"2018-11-29",22.7974
"2018-11-30",22.4082
"2018-12-01",21.5591
"2018-12-02",21.9149
"2018-12-03",22.8846
"2018-12-04",23.222
"2018-12-05",23.0986
"2018-12-06",22.5719
"2018-12-07",22.2403
"2018-12-08",22.664
"2018-12-09",22.7471
"2018-12-10",22.7992
"2018-12-11",22.2248
"2018-12-12",21.5512
"2018-12-13",21.2259
"2018-12-14",21.8999
"2018-12-15",22.0423
"2018-12-16",22.2746
"2018-12-17",22.098
"2018-12-18",22.1677
"2018-12-19",21.8201
"2018-12-20",22.7312
"2018-12-21",22.8777
"2018-12-22",22.7556
"2018-12-23",22.9189
"2018-12-24",22.5465
"2018-12-25",22.6165
"2018-12-26",22.0989
"2018-12-27",22.5694
"2018-12-28",21.2247
"2018-12-29",20.682
"2018-12-30",20.4854
"2018-12-31",21.303
"2019-01-01",21.2169
"2019-01-02",20.5749
"2019-01-03",20.4241
"2019-01-04",19.9429
"2019-01-05",20.5913
"2019-01-06",20.007
"2019-01-07",21.0597
"2019-01-08",21.5132
"2019-01-09",21.3913
"2019-01-10",21.8068
"2019-01-11",22.0412
"2019-01-12",21.7806
"2019-01-13",22.2302
"2019-01-14",22.1999
"2019-01-15",22.1664
"2019-01-16",21.882
"2019-01-17",20.177
"2019-01-18",19.3872
"2019-01-19",19.6785
"2019-01-20",20.0312
"2019-01-21",20.54
"2019-01-22",20.7745
"2019-01-23",21.1565
"2019-01-24",21.8293
"2019-01-25",22.2127
"2019-01-26",22.2163
"2019-01-27",21.6114
"2019-01-28",21.0327
"2019-01-29",20.1999
"2019-01-30",20.3188
"2019-01-31",20.6815
"2019-02-01",21.2388
"2019-02-02",21.5851
"2019-02-03",22.22
"2019-02-04",22.5028
"2019-02-05",22.3902
"2019-02-06",22.0041
"2019-02-07",22.3745
"2019-02-08",23.0772
"2019-02-09",23.0476
"2019-02-10",22.3125
"2019-02-11",21.5674
"2019-02-12",21.2888
"2019-02-13",21.618
"2019-02-14",22.2148
"2019-02-15",22.5506
"2019-02-16",22.767
"2019-02-17",23.2439
"2019-02-18",23.3482
"2019-02-19",22.2514
"2019-02-20",20.9061
"2019-02-21",20.7035
"2019-02-22",20.0158
"2019-02-23",18.7509
"2019-02-24",19.8396
"2019-02-25",22.4253
"2019-02-26",23.023
"2019-02-27",23.1127
"2019-02-28",22.7544
"2019-03-01",22.3868
"2019-03-02",22.1403
"2019-03-03",23.5177
"2019-03-04",23.5881
"2019-03-05",23.403
"2019-03-06",24.0015
"2019-03-07",23.7642
"2019-03-08",23.6009
"2019-03-09",22.9219
"2019-03-10",21.8009
"2019-03-11",20.9744
"2019-03-12",20.7909
"2019-03-13",21.5501
"2019-03-14",21.3444
"2019-03-15",20.6138
"2019-03-16",22.7034
"2019-03-17",22.8623
"2019-03-18",22.4277
"2019-03-19",21.7005
"2019-03-20",21.6763
"2019-03-21",22.7237
"2019-03-22",22.917
"2019-03-23",22.7699
"2019-03-24",21.8613
"2019-03-25",19.5063
"2019-03-26",19.792
"2019-03-27",20.3952
"2019-03-28",20.9424
"2019-03-29",20.9225
"2019-03-30",21.653
"2019-03-31",21.8971
"2019-04-01",21.274
"2019-04-02",20.865
"2019-04-03",21.7814
"2019-04-04",20.6078
"2019-04-05",21.3116
"2019-04-06",22.1984
"2019-04-07",22.8277
"2019-04-08",23.1445
"2019-04-09",23.1578
"2019-04-10",23.966
"2019-04-11",23.851
"2019-04-12",23.8719
"2019-04-13",23.7539
"2019-04-14",24.1593
"2019-04-15",23.4058
"2019-04-16",23.2452
"2019-04-17",23.3348
"2019-04-18",23.1804
"2019-04-19",23.9306
"2019-04-20",23.5176
"2019-04-21",23.443
"2019-04-22",23.5002
"2019-04-23",23.7306
"2019-04-24",23.6932
"2019-04-25",23.6085
"2019-04-26",24.3231
"2019-04-27",24.5993
"2019-04-28",24.3019
"2019-04-29",23.8433
"2019-04-30",23.576
"2019-05-01",24.1273
"2019-05-02",24.2534
"2019-05-03",23.8804
"2019-05-04",24.1479
"2019-05-05",23.8806
"2019-05-06",22.4946
"2019-05-07",23.7822
"2019-05-08",22.4194
"2019-05-09",22.4196
"2019-05-10",23.7829
"2019-05-11",23.5034
"2019-05-12",24.044
"2019-05-13",23.6902
"2019-05-14",23.4676
"2019-05-15",23.1845
"2019-05-16",24.2239
"2019-05-17",24.0355
"2019-05-18",23.7953
"2019-05-19",24.3926
"2019-05-20",24.3214
"2019-05-21",24.0927
"2019-05-22",23.1955
"2019-05-23",23.3989
"2019-05-24",23.6165
"2019-05-25",23.7374
"2019-05-26",23.5345
"2019-05-27",24.276
"2019-05-28",24.7869
"2019-05-29",24.3073
"2019-05-30",23.9344
"2019-05-31",23.4567
"2019-06-01",22.9673
"2019-06-02",23.8484
"2019-06-03",23.2482
"2019-06-04",23.5558
"2019-06-05",23.8966
"2019-06-06",23.9942
"2019-06-07",23.7617
"2019-06-08",23.7652
"2019-06-09",23.5704
"2019-06-10",23.2885
"2019-06-11",22.8795
"2019-06-12",23.0694
"2019-06-13",23.3136
"2019-06-14",23.5579
"2019-06-15",24.0188
"2019-06-16",24.0806
"2019-06-17",24.0961
"2019-06-18",23.8237
"2019-06-19",23.6439
"2019-06-20",23.5151
"2019-06-21",23.2241
"2019-06-22",22.8027
"2019-06-23",23.148
"2019-06-24",23.8361
"2019-06-25",23.8277
"2019-06-26",23.2257
"2019-06-27",23.088
"2019-06-28",22.639
"2019-06-29",22.4692
"2019-06-30",22.547
"2019-07-01",22.9222
"2019-07-02",23.5476
"2019-07-03",23.3638
"2019-07-04",23.4113
"2019-07-05",23.6364
"2019-07-06",22.8824
"2019-07-07",22.7818
"2019-07-08",23.4787
"2019-07-09",22.9714
"2019-07-10",22.8942
"2019-07-11",23.335
"2019-07-12",23.3926
"2019-07-13",22.704
"2019-07-14",22.6704
"2019-07-15",22.4729
"2019-07-16",22.8561
"2019-07-17",22.6735
"2019-07-18",22.4717
"2019-07-19",21.9419
"2019-07-20",21.9237
"2019-07-21",21.9755
"2019-07-22",21.9463
"2019-07-23",21.5201
"2019-07-24",21.9344
"2019-07-25",22.9294
"2019-07-26",22.7812
"2019-07-27",21.9771
"2019-07-28",22.2559
"2019-07-29",22.2333
"2019-07-30",22.3822
"2019-07-31",23.0669
"2019-08-01",23.4594
"2019-08-02",23.3854
"2019-08-03",23.5084
"2019-08-04",23.7413
"2019-08-05",23.3672
"2019-08-06",23.0912
"2019-08-07",23.2044
"2019-08-08",22.5925
"2019-08-09",22.44
"2019-08-10",22.9891
"2019-08-11",23.0697
"2019-08-12",20.4151
"2019-08-13",22.5805
"2019-08-14",22.2763
"2019-08-15",22.4594
"2019-08-16",22.951
"2019-08-17",23.0124
"2019-08-18",23.2067
"2019-08-19",22.7724
"2019-08-20",22.9021
"2019-08-21",22.6606
"2019-08-22",22.4477
"2019-08-23",22.5848
"2019-08-24",22.7594
"2019-08-25",22.9556
"2019-08-26",22.865
"2019-08-27",22.5468
"2019-08-28",22.9257
"2019-08-29",23.1092
"2019-08-30",22.4498
"2019-08-31",23.2879
"2019-09-01",22.9428
"2019-09-02",23.1823
"2019-09-03",23.3462
"2019-09-04",23.2304
"2019-09-05",23.1335
"2019-09-06",23.2347
"2019-09-07",23.104
"2019-09-08",22.6457
"2019-09-09",22.3051
"2019-09-10",23.0183
"2019-09-11",22.9171
"2019-09-12",22.6679
"2019-09-13",23.0365
"2019-09-14",23.0117
"2019-09-15",22.9549
"2019-09-16",22.9629
"2019-09-17",22.9196
"2019-09-18",23.1121
"2019-09-19",22.8408
"2019-09-20",22.8754
"2019-09-21",23.2794
"2019-09-22",23.2841
"2019-09-23",23.0898
"2019-09-24",22.4781
"2019-09-25",22.342
"2019-09-26",21.6758
"2019-09-27",22.5622
"2019-09-28",22.6771
"2019-09-29",22.8572
"2019-09-30",22.975
"2019-10-01",22.5879
"2019-10-02",22.9438
"2019-10-03",22.9823
"2019-10-04",23.1588
"2019-10-05",23.1566
"2019-10-06",22.5315
"2019-10-07",23.0189
"2019-10-08",23.4167
"2019-10-09",23.2066
"2019-10-10",23.1654
"2019-10-11",22.9166
"2019-10-12",23.0982
"2019-10-13",23.0494
"2019-10-14",23.9051
"2019-10-15",23.4334
"2019-10-16",22.9443
"2019-10-17",22.9347
"2019-10-18",23.2896
"2019-10-19",23.2647
"2019-10-20",23.0542
"2019-10-21",23.0484
"2019-10-22",23.0003
"2019-10-23",23.4237
"2019-10-24",22.5713
"2019-10-25",22.4743
"2019-10-26",22.7579
"2019-10-27",22.988
"2019-10-28",22.6949
"2019-10-29",22.8458
"2019-10-30",22.9758
"2019-10-31",23.2083
"2019-11-01",22.7856
"2019-11-02",22.8166
"2019-11-03",22.9292
"2019-11-04",23.3512
"2019-11-05",23.1816
"2019-11-06",23.2968
"2019-11-07",23.0685
"2019-11-08",23.6834
"2019-11-09",23.3616
"2019-11-10",23.6841
"2019-11-11",22.9906
"2019-11-12",22.5242
"2019-11-13",22.457
"2019-11-14",22.9247
"2019-11-15",23.4087
"2019-11-16",22.9888
"2019-11-17",23.0177
"2019-11-18",23.1334
"2019-11-19",23.4433
"2019-11-20",22.6811
"2019-11-21",22.683
"2019-11-22",22.8792
"2019-11-23",22.8647
"2019-11-24",23.3306
"2019-11-25",22.9297
"2019-11-26",22.5636
"2019-11-27",22.9831
"2019-11-28",23.0744
"2019-11-29",23.7383
"2019-11-30",23.3142
"2019-12-01",23.3105
"2019-12-02",23.4489
"2019-12-03",23.1171
"2019-12-04",23.0734
"2019-12-05",23.1434
"2019-12-06",23.0003
"2019-12-07",22.5933
"2019-12-08",23.0702
"2019-12-09",22.8264
"2019-12-10",23.0384
"2019-12-11",22.5681
"2019-12-12",22.7552
"2019-12-13",22.6261
"2019-12-14",22.4146
"2019-12-15",22.0688
"2019-12-16",21.7213
"2019-12-17",22.5753
"2019-12-18",22.9767
"2019-12-19",23.0138
"2019-12-20",22.792
"2019-12-21",23.4724
"2019-12-22",23.2769
"2019-12-23",23.265
"2019-12-24",23.268
"2019-12-25",22.9152
"2019-12-26",21.9411
"2019-12-27",21.8519
"2019-12-28",22.1477
"2019-12-29",21.2961
"2019-12-30",21.1099
"2019-12-31",22.3921
"2020-01-01",22.8409
"2020-01-02",23.3286
"2020-01-03",22.9532
"2020-01-04",22.8563
"2020-01-05",22.6394
"2020-01-06",22.2173
"2020-01-07",21.9909
"2020-01-08",21.759
"2020-01-09",21.2991
"2020-01-10",20.2858
"2020-01-11",21.9493
"2020-01-12",21.6777
"2020-01-13",20.7122
"2020-01-14",19.3129
"2020-01-15",19.2447
"2020-01-16",20.8342
"2020-01-17",22.2342
"2020-01-18",22.1944
"2020-01-19",22.7943
"2020-01-20",22.5185
"2020-01-21",22.4942
"2020-01-22",22.7026
"2020-01-23",22.7551
"2020-01-24",21.7105
"2020-01-25",21.3367
"2020-01-26",20.6258
"2020-01-27",19.4212
"2020-01-28",18.9408
"2020-01-29",19.361
"2020-01-30",19.4416
"2020-01-31",19.0764
"2020-02-01",18.8221
"2020-02-02",19.8094
"2020-02-03",20.241
"2020-02-04",20.6826
"2020-02-05",20.9006
"2020-02-06",21.0128
"2020-02-07",20.2789
"2020-02-08",19.7736
"2020-02-09",19.3563
"2020-02-10",19.7938
"2020-02-11",20.127
"2020-02-12",21.9931
"2020-02-13",21.9448
"2020-02-14",23.0893
"2020-02-15",22.2241
"2020-02-16",21.622
"2020-02-17",20.5924
"2020-02-18",18.4149
"2020-02-19",18.9627
"2020-02-20",21.0489
"2020-02-21",22.5846
"2020-02-22",21.8619
"2020-02-23",21.2477
"2020-02-24",21.219
"2020-02-25",21.6209
"2020-02-26",21.0788
"2020-02-27",20.9611
"2020-02-28",20.1915
"2020-02-29",19.5879
"2020-03-01",21.0478
"2020-03-02",21.5692
"2020-03-03",21.3873
"2020-03-04",20.9583
"2020-03-05",22.3822
"2020-03-06",23.158
"2020-03-07",21.3375
"2020-03-08",21.3297
"2020-03-09",21.1724
"2020-03-10",21.2135
"2020-03-11",20.7191
"2020-03-12",20.7359
"2020-03-13",20.0566
"2020-03-14",20.4335
"2020-03-15",21.4369
"2020-03-16",22.5513
"2020-03-17",22.5294
"2020-03-18",22.1571
"2020-03-19",22.8337
"2020-03-20",21.9444
"2020-03-21",21.3268
"2020-03-22",21.0997
"2020-03-23",21.0515
"2020-03-24",21.1295
"2020-03-25",21.0325
"2020-03-26",19.7163
"2020-03-27",20.3037
"2020-03-28",21.3622
"2020-03-29",22.2026
"2020-03-30",22.445
"2020-03-31",22.3708
"2020-04-01",20.9587
"2020-04-02",19.8631
"2020-04-03",21.509
"2020-04-04",22.7853
"2020-04-05",22.2848
"2020-04-06",22.5727
"2020-04-07",22.5436
"2020-04-08",22.418
"2020-04-09",22.0822
"2020-04-10",22.5883
"2020-04-11",23.258
"2020-04-12",23.1591
"2020-04-13",23.3914
"2020-04-14",23.4635
"2020-04-15",23.3634
"2020-04-16",23.66
"2020-04-17",23.8726
"2020-04-18",23.7974
"2020-04-19",23.6694
"2020-04-20",23.6513
"2020-04-21",24.1167
"2020-04-22",23.8911
"2020-04-23",23.8807
"2020-04-24",23.8764
"2020-04-25",23.8793
"2020-04-26",24.3617
"2020-04-27",24.0353
"2020-04-28",24.1255
"2020-04-29",24.1797
"2020-04-30",24.1955
"2020-05-01",24.3468
"2020-05-02",24.2624
"2020-05-03",24.022
"2020-05-04",24.4814
"2020-05-05",24.0124
"2020-05-06",23.8405
"2020-05-07",24.007
"2020-05-08",24.4282
"2020-05-09",24.6011
"2020-05-10",24.6725
"2020-05-11",24.5113
"2020-05-12",24.3557
"2020-05-13",24.6953
"2020-05-14",24.7117
"2020-05-15",24.6995
"2020-05-16",25.0926
"2020-05-17",25.173
"2020-05-18",24.1134
"2020-05-19",23.5156
"2020-05-20",23.3246
"2020-05-21",23.5752
"2020-05-22",23.8082
"2020-05-23",24.3434
"2020-05-24",24.4346
"2020-05-25",24.3474
"2020-05-26",24.6796
"2020-05-27",23.755
"2020-05-28",23.8668
"2020-05-29",24.1645
"2020-05-30",23.8612
"2020-05-31",23.9126
"2020-06-01",23.1867
"2020-06-02",21.9832
"2020-06-03",20.8399
"2020-06-04",21.5948
"2020-06-05",22.7385
"2020-06-06",22.5865
"2020-06-07",22.6721
"2020-06-08",22.9098
"2020-06-09",23.6896
"2020-06-10",23.7718
"2020-06-11",23.4276
"2020-06-12",23.5795
"2020-06-13",23.1404
"2020-06-14",22.615
"2020-06-15",23.131
"2020-06-16",23.5304
"2020-06-17",23.5772
"2020-06-18",23.8093
"2020-06-19",23.3475
"2020-06-20",22.7604
"2020-06-21",22.9125
"2020-06-22",22.5039
"2020-06-23",22.424
"2020-06-24",23.2131
"2020-06-25",23.3202
"2020-06-26",22.051
"2020-06-27",22.253
"2020-06-28",23.0288
"2020-06-29",23.553
"2020-06-30",23.6808
"2020-07-01",23.4593
"2020-07-02",23.5035
"2020-07-03",22.3038
"2020-07-04",22.9451
"2020-07-05",22.5006
"2020-07-06",22.4628
"2020-07-07",22.8127
"2020-07-08",22.9731
"2020-07-09",23.3046
"2020-07-10",22.7761
"2020-07-11",22.6305
"2020-07-12",22.391
"2020-07-13",22.9739
"2020-07-14",23.1664
"2020-07-15",23.0521
"2020-07-16",22.4366
"2020-07-17",22.2447
"2020-07-18",22.8188
"2020-07-19",23.2063
"2020-07-20",22.4838
"2020-07-21",22.9223
"2020-07-22",23.2262
"2020-07-23",22.4625
"2020-07-24",21.4268
"2020-07-25",22.0805
"2020-07-26",22.008
"2020-07-27",22.1154
"2020-07-28",22.3705
"2020-07-29",22.3681
"2020-07-30",22.2321
"2020-07-31",22.769
"2020-08-01",22.4738
"2020-08-02",22.581
"2020-08-03",22.6586
"2020-08-04",22.7322
"2020-08-05",22.7828
"2020-08-06",22.8504
"2020-08-07",22.9335
"2020-08-08",22.6979
"2020-08-09",22.3123
"2020-08-10",22.2303
"2020-08-11",22.139
"2020-08-12",21.3823
"2020-08-13",21.721
"2020-08-14",21.6666
"2020-08-15",21.8382
"2020-08-16",21.5628
"2020-08-17",22.6138
"2020-08-18",21.714
"2020-08-19",22.0545
"2020-08-20",22.4265
"2020-08-21",22.7482
"2020-08-22",22.9931
"2020-08-23",22.5595
"2020-08-24",22.3177
"2020-08-25",22.5018
"2020-08-26",22.8517
"2020-08-27",22.1543
"2020-08-28",21.454
"2020-08-29",21.6699
"2020-08-30",22.2669
"2020-08-31",22.5627
"2020-09-01",23.1445
"2020-09-02",22.7418
"2020-09-03",22.6761
"2020-09-04",22.868
"2020-09-05",22.6352
"2020-09-06",21.7478
"2020-09-07",21.7866
"2020-09-08",22.3918
"2020-09-09",22.5759
"2020-09-10",22.3477
"2020-09-11",22.8431
"2020-09-12",22.6329
"2020-09-13",22.5252
"2020-09-14",22.4454
"2020-09-15",22.7737
"2020-09-16",22.6877
"2020-09-17",22.8396
"2020-09-18",22.5864
"2020-09-19",22.5905
"2020-09-20",22.4401
"2020-09-21",21.9836
"2020-09-22",22.1984
"2020-09-23",22.2909
"2020-09-24",22.7826
"2020-09-25",22.9358
"2020-09-26",22.9432
"2020-09-27",22.6881
"2020-09-28",22.7341
"2020-09-29",22.7313
"2020-09-30",21.9669
"2020-10-01",21.2251
"2020-10-02",21.8331
"2020-10-03",22.1499
"2020-10-04",21.5744
"2020-10-05",20.8836
"2020-10-06",21.7075
"2020-10-07",21.3591
"2020-10-08",21.9054
"2020-10-09",22.3142
"2020-10-10",22.0987
"2020-10-11",22.5441
"2020-10-12",22.2737
"2020-10-13",22.4767
"2020-10-14",22.5269
"2020-10-15",22.4723
"2020-10-16",22.2811
"2020-10-17",21.423
"2020-10-18",21.8811
"2020-10-19",22.2032
"2020-10-20",21.4963
"2020-10-21",22.746
"2020-10-22",22.5815
"2020-10-23",22.3876
"2020-10-24",22.0662
"2020-10-25",22.4691
"2020-10-26",22.7587
"2020-10-27",23.2753
"2020-10-28",23.3783
"2020-10-29",22.9742
"2020-10-30",22.7801
"2020-10-31",23.1484
"2020-11-01",23.1986
"2020-11-02",22.7692
"2020-11-03",23.3957
"2020-11-04",23.2355
"2020-11-05",23.3914
"2020-11-06",23.2143
"2020-11-07",23.3649
"2020-11-08",23.1466
"2020-11-09",23.3939
"2020-11-10",23.0337
"2020-11-11",23.7654
"2020-11-12",23.9014
"2020-11-13",23.7355
"2020-11-14",23.6176
"2020-11-15",23.749
"2020-11-16",23.4866
"2020-11-17",23.0933
"2020-11-18",23.0137
"2020-11-19",23.2226
"2020-11-20",22.962
"2020-11-21",22.7733
"2020-11-22",22.7429
"2020-11-23",23.4183
"2020-11-24",22.9813
"2020-11-25",23.1553
"2020-11-26",22.7808
"2020-11-27",22.8
"2020-11-28",22.2231
"2020-11-29",22.8167
"2020-11-30",22.9025
"2020-12-01",23.0058
"2020-12-02",22.7591
"2020-12-03",22.7866
"2020-12-04",22.9792
"2020-12-05",22.9585
"2020-12-06",22.3783
"2020-12-07",22.4796
"2020-12-08",22.4596
"2020-12-09",22.0671
"2020-12-10",21.9348
"2020-12-11",21.4928
"2020-12-12",21.8907
"2020-12-13",21.4594
"2020-12-14",20.5806
"2020-12-15",21.2243
"2020-12-16",21.25
"2020-12-17",21.2646
"2020-12-18",21.7723
"2020-12-19",22.924
"2020-12-20",22.9002
"2020-12-21",23.1991
"2020-12-22",22.8849
"2020-12-23",22.6811
"2020-12-24",22.9057
"2020-12-25",22.0655
"2020-12-26",21.7904
"2020-12-27",22.8535
"2020-12-28",23.2751
"2020-12-29",22.9254
"2020-12-30",22.5231
"2020-12-31",22.4265
"2021-01-01",21.7107
"2021-01-02",22.9803
"2021-01-03",23.0919
"2021-01-04",23.0637
"2021-01-05",23.0241
"2021-01-06",22.9345
"2021-01-07",22.9557
"2021-01-08",23.1678
"2021-01-09",22.691
"2021-01-10",22.8909
"2021-01-11",23.0561
"2021-01-12",23.1191
"2021-01-13",23.2184
"2021-01-14",22.9361
"2021-01-15",22.7053
"2021-01-16",22.7601
"2021-01-17",22.0544
"2021-01-18",22.2378
"2021-01-19",22.8179
"2021-01-20",23.4393
"2021-01-21",23.2514
"2021-01-22",22.6984
"2021-01-23",21.5716
"2021-01-24",21.1413
"2021-01-25",20.9315
"2021-01-26",19.2905
"2021-01-27",20.0453
"2021-01-28",21.6419
"2021-01-29",22.9237
"2021-01-30",22.5318
"2021-01-31",22.3886
"2021-02-01",22.2402
"2021-02-02",22.0217
"2021-02-03",21.87
"2021-02-04",20.95
"2021-02-05",21.5538
"2021-02-06",22.4652
"2021-02-07",22.2366
"2021-02-08",21.8224
"2021-02-09",21.0963
"2021-02-10",19.7413
"2021-02-11",19.8338
"2021-02-12",21.1045
"2021-02-13",22.0394
"2021-02-14",22.2534
"2021-02-15",22.1401
"2021-02-16",21.4425
"2021-02-17",21.241
"2021-02-18",21.0196
"2021-02-19",22.4372
"2021-02-20",22.083
"2021-02-21",20.9198
"2021-02-22",21.9043
"2021-02-23",21.7335
"2021-02-24",21.8581
"2021-02-25",21.8194
"2021-02-26",22.0975
"2021-02-27",22.014
"2021-02-28",21.651
"2021-03-01",19.4799
"2021-03-02",18.2395
"2021-03-03",18.9521
"2021-03-04",19.68
"2021-03-05",20.3308
"2021-03-06",21.7265
"2021-03-07",22.3154
"2021-03-08",22.7161
"2021-03-09",21.8086
"2021-03-10",22.0286
"2021-03-11",21.8298
"2021-03-12",22.3712
"2021-03-13",22.2469
"2021-03-14",22.0836
"2021-03-15",21.0448
"2021-03-16",21.7454
"2021-03-17",22.0705
"2021-03-18",22.1548
"2021-03-19",22.654
"2021-03-20",22.52
"2021-03-21",22.8153
"2021-03-22",23.2373
"2021-03-23",23.3415
"2021-03-24",22.9583
"2021-03-25",22.3001
"2021-03-26",22.9418
"2021-03-27",23.3972
"2021-03-28",22.6333
"2021-03-29",22.5114
"2021-03-30",23.059
"2021-03-31",23.9844
"2021-04-01",24.0508
"2021-04-02",23.8262
"2021-04-03",22.6241
"2021-04-04",21.6938
"2021-04-05",23.1976
"2021-04-06",23.1165
"2021-04-07",22.0369
"2021-04-08",22.6342
"2021-04-09",23.3462
"2021-04-10",22.8328
"2021-04-11",22.7029
"2021-04-12",22.9084
"2021-04-13",23.2369
"2021-04-14",23.1291
"2021-04-15",23.5595
"2021-04-16",23.4442
"2021-04-17",23.9684
"2021-04-18",23.8769
"2021-04-19",23.8959
"2021-04-20",23.961
"2021-04-21",23.7609
"2021-04-22",23.7317
"2021-04-23",23.7003
"2021-04-24",23.6681
"2021-04-25",23.7631
"2021-04-26",24.1251
"2021-04-27",24.3393
"2021-04-28",24.4137
"2021-04-29",24.6869
"2021-04-30",23.9591
"2021-05-01",24.1771
"2021-05-02",23.8824
"2021-05-03",23.4545
"2021-05-04",23.1118
"2021-05-05",23.5781
"2021-05-06",23.9631
"2021-05-07",23.6798
"2021-05-08",24.0532
"2021-05-09",24.1233
"2021-05-10",24.2577
"2021-05-11",24.5133
"2021-05-12",24.2229
"2021-05-13",23.979
"2021-05-14",23.4682
"2021-05-15",23.4973
"2021-05-16",24.4636
"2021-05-17",24.1076
"2021-05-18",24.3591
"2021-05-19",24.3437
"2021-05-20",23.6295
"2021-05-21",23.4642
"2021-05-22",24.0365
"2021-05-23",23.9587
"2021-05-24",23.8942
"2021-05-25",23.0026
"2021-05-26",22.4546
"2021-05-27",23.4866
"2021-05-28",23.5428
"2021-05-29",23.4199
"2021-05-30",23.3425
"2021-05-31",23.5347
"2021-06-01",22.8192
"2021-06-02",23.775
"2021-06-03",23.6777
"2021-06-04",23.8503
"2021-06-05",23.313
"2021-06-06",23.0218
"2021-06-07",23.5546
"2021-06-08",23.259
"2021-06-09",23.607
"2021-06-10",23.2015
"2021-06-11",22.5377
"2021-06-12",23.2962
"2021-06-13",22.9334
"2021-06-14",22.5799
"2021-06-15",22.4318
"2021-06-16",22.5336
"2021-06-17",22.2367
"2021-06-18",21.9291
"2021-06-19",21.8695
"2021-06-20",22.4592
"2021-06-21",22.8741
"2021-06-22",23.0917
"2021-06-23",23.0935
"2021-06-24",22.7092
"2021-06-25",22.3548
"2021-06-26",22.8381
"2021-06-27",22.4004
"2021-06-28",22.6707
"2021-06-29",23.25
"2021-06-30",23.449
"2021-07-01",22.8926
"2021-07-02",23.0172
"2021-07-03",23.0325
"2021-07-04",23.1708
"2021-07-05",23.5218
"2021-07-06",23.4419
"2021-07-07",23.526
"2021-07-08",23.5966
"2021-07-09",22.9766
"2021-07-10",21.9723
"2021-07-11",22.6488
"2021-07-12",22.6704
"2021-07-13",22.4823
"2021-07-14",22.3153
"2021-07-15",23.0664
"2021-07-16",23.071
"2021-07-17",23.0315
"2021-07-18",22.7498
"2021-07-19",22.7312
"2021-07-20",22.3311
"2021-07-21",22.3606
"2021-07-22",22.7683
"2021-07-23",22.915
"2021-07-24",22.6287
"2021-07-25",22.9558
"2021-07-26",22.1779
"2021-07-27",22.6324
"2021-07-28",22.5123
"2021-07-29",22.1249
"2021-07-30",22.3618
"2021-07-31",22.696
"2021-08-01",22.4506
"2021-08-02",22.2176
"2021-08-03",22.4307
"2021-08-04",22.784
"2021-08-05",22.9343
"2021-08-06",23.0101
"2021-08-07",22.6158
"2021-08-08",23.0314
"2021-08-09",22.6112
"2021-08-10",22.3697
"2021-08-11",22.9529
"2021-08-12",21.9545
"2021-08-13",22.6629
"2021-08-14",21.8336
"2021-08-15",21.8505
"2021-08-16",22.2473
"2021-08-17",22.8814
"2021-08-18",22.5763
"2021-08-19",21.5619
"2021-08-20",22.3382
"2021-08-21",23.1205
"2021-08-22",23.178
"2021-08-23",23.0368
"2021-08-24",22.7471
"2021-08-25",22.6861
"2021-08-26",22.8423
"2021-08-27",22.7036
"2021-08-28",22.7864
"2021-08-29",22.6577
"2021-08-30",22.5121
"2021-08-31",22.7566
"2021-09-01",23.1956
"2021-09-02",22.7525
"2021-09-03",22.7508
"2021-09-04",22.8693
"2021-09-05",22.6929
"2021-09-06",23.0425
"2021-09-07",22.8017
"2021-09-08",22.5729
"2021-09-09",22.5984
"2021-09-10",23.2472
"2021-09-11",23.0039
"2021-09-12",21.9702
"2021-09-13",22.9266
"2021-09-14",23.5881
"2021-09-15",23.3473
"2021-09-16",23.1761
"2021-09-17",23.6886
"2021-09-18",23.5185
"2021-09-19",23.7449
"2021-09-20",23.347
"2021-09-21",22.5183
"2021-09-22",23.2635
"2021-09-23",23.1111
"2021-09-24",23.4831
"2021-09-25",23.1753
"2021-09-26",22.8797
"2021-09-27",21.7138
"2021-09-28",22.0299
"2021-09-29",21.7976
"2021-09-30",22.9081
"2021-10-01",22.7
"2021-10-02",23.0453
"2021-10-03",23.494
"2021-10-04",23.4286
"2021-10-05",23.1798
"2021-10-06",22.496
"2021-10-07",23.3262
"2021-10-08",23.299
"2021-10-09",22.6926
"2021-10-10",23.2891
"2021-10-11",22.0651
"2021-10-12",22.7681
"2021-10-13",22.1496
