,"(deg C) Mean Dew Point Temperature (ERA5) at Kalutara, 2007-01-01 to 2025-12-31"
"2018-10-30",23.7338
"2018-10-31",24.0659
"2018-11-01",23.4549
"2018-11-02",23.9293
"2018-11-03",23.8729
"2018-11-04",24.2459
"2018-11-05",23.3149
"2018-11-06",21.8678
"2018-11-07",23.8184
"2018-11-08",23.9021
"2018-11-09",23.4148
"2018-11-10",23.1472
"2018-11-11",22.5491
"2018-11-12",22.5168
"2018-11-13",22.9131
"2018-11-14",23.2643
"2018-11-15",23.2062
"2018-11-16",24.2653
"2018-11-17",23.5166
"2018-11-18",23.6044
"2018-11-19",23.6453
"2018-11-20",23.3267
"2018-11-21",23.9942
"2018-11-22",23.7481
"2018-11-23",23.9922
"2018-11-24",23.6838
"2018-11-25",23.635
"2018-11-26",23.5253
"2018-11-27",23.6956
"2018-11-28",23.67
"2018-11-29",23.6964
"2018-11-30",23.5705
"2018-12-01",22.9794
"2018-12-02",22.6255
"2018-12-03",23.43
"2018-12-04",24.1918
"2018-12-05",24.1
"2018-12-06",23.2134
"2018-12-07",23.5857
"2018-12-08",23.4528
"2018-12-09",23.0733
"2018-12-10",22.3062
"2018-12-11",21.5347
"2018-12-12",21.3491
"2018-12-13",21.1416
"2018-12-14",22.2149
"2018-12-15",22.768
"2018-12-16",21.8524
"2018-12-17",21.1865
"2018-12-18",22.3861
"2018-12-19",22.8758
"2018-12-20",22.9013
"2018-12-21",23.0885
"2018-12-22",23.292
"2018-12-23",23.42
"2018-12-24",23.4604
"2018-12-25",23.3108
"2018-12-26",23.3495
"2018-12-27",23.2552
"2018-12-28",22.7992
"2018-12-29",22.0804
"2018-12-30",21.5213
"2018-12-31",21.9642
"2019-01-01",21.5881
"2019-01-02",20.3373
"2019-01-03",20.2756
"2019-01-04",19.6413
"2019-01-05",20.6349
"2019-01-06",20.011
"2019-01-07",21.1695
"2019-01-08",21.4915
"2019-01-09",21.5391
"2019-01-10",22.0563
"2019-01-11",21.8571
"2019-01-12",21.9268
"2019-01-13",22.9943
"2019-01-14",22.7254
"2019-01-15",22.5644
"2019-01-16",22.2401
"2019-01-17",19.71
"2019-01-18",18.8816
"2019-01-19",18.9051
"2019-01-20",20.0244
"2019-01-21",21.0703
"2019-01-22",20.9319
"2019-01-23",21.2501
"2019-01-24",22.3836
"2019-01-25",23.1057
"2019-01-26",22.9228
"2019-01-27",23.0044
"2019-01-28",22.1793
"2019-01-29",20.4477
"2019-01-30",20.4687
"2019-01-31",21.2497
"2019-02-01",21.6202
"2019-02-02",21.7236
"2019-02-03",22.8546
"2019-02-04",23.6613
"2019-02-05",23.7273
"2019-02-06",23.5296
"2019-02-07",23.8569
"2019-02-08",24.1065
"2019-02-09",23.7743
"2019-02-10",23.9441
"2019-02-11",22.9893
"2019-02-12",22.5667
"2019-02-13",22.9354
"2019-02-14",23.6774
"2019-02-15",24.0633
"2019-02-16",23.892
"2019-02-17",24.0361
"2019-02-18",24.2954
"2019-02-19",24.0059
"2019-02-20",22.5693
"2019-02-21",21.9292
"2019-02-22",22.3855
"2019-02-23",21.9954
"2019-02-24",23.1328
"2019-02-25",23.5639
"2019-02-26",23.8381
"2019-02-27",23.335
"2019-02-28",22.9258
"2019-03-01",22.9971
"2019-03-02",22.7997
"2019-03-03",23.6829
"2019-03-04",23.5629
"2019-03-05",23.3516
"2019-03-06",23.8277
"2019-03-07",23.6471
"2019-03-08",23.7389
"2019-03-09",23.4096
"2019-03-10",22.5206
"2019-03-11",21.9935
"2019-03-12",22.5102
"2019-03-13",22.6215
"2019-03-14",22.9155
"2019-03-15",22.8049
"2019-03-16",22.8999
"2019-03-17",23.4997
"2019-03-18",23.1532
"2019-03-19",23.6748
"2019-03-20",23.1732
"2019-03-21",23.2639
"2019-03-22",23.8931
"2019-03-23",23.8701
"2019-03-24",23.5189
"2019-03-25",22.5711
"2019-03-26",22.5861
"2019-03-27",22.6833
"2019-03-28",22.3787
"2019-03-29",22.541
"2019-03-30",22.9271
"2019-03-31",22.6865
"2019-04-01",22.1898
"2019-04-02",22.1856
"2019-04-03",22.3178
"2019-04-04",21.4635
"2019-04-05",22.1641
"2019-04-06",22.7779
"2019-04-07",23.3171
"2019-04-08",23.365
"2019-04-09",23.4398
"2019-04-10",24.3318
"2019-04-11",24.3203
"2019-04-12",24.783
"2019-04-13",24.4248
"2019-04-14",24.4998
"2019-04-15",24.0843
"2019-04-16",24.2067
"2019-04-17",24.1054
"2019-04-18",24.3348
"2019-04-19",24.7178
"2019-04-20",24.2499
"2019-04-21",24.5403
"2019-04-22",24.4902
"2019-04-23",24.67
"2019-04-24",24.7194
"2019-04-25",24.4775
"2019-04-26",25.0362
"2019-04-27",25.4924
"2019-04-28",25.1987
"2019-04-29",24.6141
"2019-04-30",24.8307
"2019-05-01",25.4887
"2019-05-02",25.5893
"2019-05-03",24.6836
"2019-05-04",25.1435
"2019-05-05",24.4333
"2019-05-06",23.526
"2019-05-07",24.6855
"2019-05-08",23.7398
"2019-05-09",23.9386
"2019-05-10",25.2521
"2019-05-11",24.9327
"2019-05-12",25.5427
"2019-05-13",25.518
"2019-05-14",25.4045
"2019-05-15",24.9441
"2019-05-16",25.4848
"2019-05-17",25.3951
"2019-05-18",25.1207
"2019-05-19",25.617
"2019-05-20",25.2686
"2019-05-21",24.9818
"2019-05-22",24.2435
"2019-05-23",24.3966
"2019-05-24",24.5559
"2019-05-25",24.717
"2019-05-26",24.6885
"2019-05-27",25.5297
"2019-05-28",26.0175
"2019-05-29",25.5081
"2019-05-30",25.1553
"2019-05-31",25.0468
"2019-06-01",24.7931
"2019-06-02",25.2253
"2019-06-03",24.9725
"2019-06-04",24.8616
"2019-06-05",25.1496
"2019-06-06",25.1316
"2019-06-07",24.9375
"2019-06-08",24.8668
"2019-06-09",24.8886
"2019-06-10",24.3127
"2019-06-11",24.3398
"2019-06-12",24.7654
"2019-06-13",24.7776
"2019-06-14",24.7848
"2019-06-15",25.7512
"2019-06-16",25.7314
"2019-06-17",25.6052
"2019-06-18",25.5279
"2019-06-19",25.634
"2019-06-20",25.3504
"2019-06-21",25.0145
"2019-06-22",24.856
"2019-06-23",25.108
"2019-06-24",25.7417
"2019-06-25",25.3372
"2019-06-26",24.9655
"2019-06-27",24.7089
"2019-06-28",24.4621
"2019-06-29",24.4641
"2019-06-30",24.5481
"2019-07-01",24.7828
"2019-07-02",25.0528
"2019-07-03",24.7891
"2019-07-04",24.7466
"2019-07-05",24.7579
"2019-07-06",24.5088
"2019-07-07",24.4182
"2019-07-08",25.0265
"2019-07-09",24.2358
"2019-07-10",24.1279
"2019-07-11",24.6132
"2019-07-12",24.9412
"2019-07-13",24.0353
"2019-07-14",24.1082
"2019-07-15",24.4031
"2019-07-16",24.7367
"2019-07-17",24.4776
"2019-07-18",24.0921
"2019-07-19",23.8205
"2019-07-20",24.2309
"2019-07-21",24.2861
"2019-07-22",24.0539
"2019-07-23",24.0654
"2019-07-24",23.9291
"2019-07-25",24.3194
"2019-07-26",24.437
"2019-07-27",23.807
"2019-07-28",24.0176
"2019-07-29",23.6016
"2019-07-30",23.9012
"2019-07-31",24.4562
"2019-08-01",24.9327
"2019-08-02",24.9292
"2019-08-03",24.9904
"2019-08-04",25.1659
"2019-08-05",25.1313
"2019-08-06",24.8257
"2019-08-07",24.8688
"2019-08-08",23.9971
"2019-08-09",24.0809
"2019-08-10",24.1947
"2019-08-11",24.8296
"2019-08-12",20.5396
"2019-08-13",23.9458
"2019-08-14",23.9834
"2019-08-15",24.4811
"2019-08-16",24.4904
"2019-08-17",24.3769
"2019-08-18",24.3176
"2019-08-19",24.1446
"2019-08-20",24.4576
"2019-08-21",24.379
"2019-08-22",23.7111
"2019-08-23",23.574
"2019-08-24",24.0122
"2019-08-25",24.1704
"2019-08-26",23.7993
"2019-08-27",23.9335
"2019-08-28",24.249
"2019-08-29",24.2107
"2019-08-30",23.8638
"2019-08-31",24.7091
"2019-09-01",24.3449
"2019-09-02",24.7697
"2019-09-03",24.8607
"2019-09-04",24.5015
"2019-09-05",24.3554
"2019-09-06",24.7445
"2019-09-07",25.0418
"2019-09-08",24.667
"2019-09-09",24.7084
"2019-09-10",24.9805
"2019-09-11",24.1685
"2019-09-12",23.5768
"2019-09-13",23.9155
"2019-09-14",24.1836
"2019-09-15",23.848
"2019-09-16",23.9122
"2019-09-17",24.3746
"2019-09-18",24.535
"2019-09-19",23.9174
"2019-09-20",24.0801
"2019-09-21",24.2097
"2019-09-22",24.148
"2019-09-23",23.9358
"2019-09-24",23.5148
"2019-09-25",22.6728
"2019-09-26",22.3629
"2019-09-27",23.1783
"2019-09-28",23.2968
"2019-09-29",23.4176
"2019-09-30",23.3748
"2019-10-01",23.5433
"2019-10-02",23.8831
"2019-10-03",23.5885
"2019-10-04",23.7579
"2019-10-05",23.6843
"2019-10-06",23.1012
"2019-10-07",23.5166
"2019-10-08",23.9729
"2019-10-09",23.8869
"2019-10-10",23.9172
"2019-10-11",23.4954
"2019-10-12",23.5734
"2019-10-13",23.6883
"2019-10-14",24.052
"2019-10-15",23.9293
"2019-10-16",23.4295
"2019-10-17",23.8251
"2019-10-18",23.6992
"2019-10-19",23.7779
"2019-10-20",23.8191
"2019-10-21",23.6089
"2019-10-22",23.6322
"2019-10-23",23.8815
"2019-10-24",22.9318
"2019-10-25",23.2846
"2019-10-26",23.7461
"2019-10-27",23.0782
"2019-10-28",23.3681
"2019-10-29",23.2293
"2019-10-30",23.4703
"2019-10-31",23.5522
"2019-11-01",23.3378
"2019-11-02",23.5307
"2019-11-03",23.2896
"2019-11-04",23.7337
"2019-11-05",24.2896
"2019-11-06",23.9823
"2019-11-07",24.4532
"2019-11-08",24.2822
"2019-11-09",23.8997
"2019-11-10",24.0361
"2019-11-11",23.7512
"2019-11-12",23.5065
"2019-11-13",23.4643
"2019-11-14",23.8251
"2019-11-15",24.1674
"2019-11-16",23.8712
"2019-11-17",23.8906
"2019-11-18",23.7625
"2019-11-19",24.033
"2019-11-20",23.4951
"2019-11-21",23.5678
"2019-11-22",23.8633
"2019-11-23",23.8156
"2019-11-24",24.1452
"2019-11-25",23.9015
"2019-11-26",23.969
"2019-11-27",23.9982
"2019-11-28",24.1622
"2019-11-29",24.4618
"2019-11-30",23.7786
"2019-12-01",23.5029
"2019-12-02",23.8097
"2019-12-03",24.2044
"2019-12-04",24.0186
"2019-12-05",23.991
"2019-12-06",24.2214
"2019-12-07",23.8701
"2019-12-08",23.8467
"2019-12-09",23.5532
"2019-12-10",23.9444
"2019-12-11",23.4078
"2019-12-12",23.538
"2019-12-13",23.8779
"2019-12-14",23.3799
"2019-12-15",23.2437
"2019-12-16",22.7744
"2019-12-17",23.279
"2019-12-18",23.7071
"2019-12-19",23.8891
"2019-12-20",23.6383
"2019-12-21",24.3304
"2019-12-22",24.0998
"2019-12-23",23.8664
"2019-12-24",24.1075
"2019-12-25",23.8147
"2019-12-26",23.3444
"2019-12-27",22.9516
"2019-12-28",23.053
"2019-12-29",22.2305
"2019-12-30",23.0304
"2019-12-31",23.5639
"2020-01-01",23.8908
"2020-01-02",24.2755
"2020-01-03",24.1092
"2020-01-04",24.105
"2020-01-05",23.7644
"2020-01-06",23.2564
"2020-01-07",23.0457
"2020-01-08",22.2559
"2020-01-09",21.6145
"2020-01-10",21.9359
"2020-01-11",21.9702
"2020-01-12",21.8148
"2020-01-13",19.0231
"2020-01-14",17.7951
"2020-01-15",19.8395
"2020-01-16",21.5811
"2020-01-17",22.4063
"2020-01-18",23.1314
"2020-01-19",23.3221
"2020-01-20",23.3703
"2020-01-21",23.3106
"2020-01-22",23.6114
"2020-01-23",23.6859
"2020-01-24",22.8212
"2020-01-25",21.9793
"2020-01-26",21.3459
"2020-01-27",21.9224
"2020-01-28",21.3373
"2020-01-29",21.3151
"2020-01-30",21.8262
"2020-01-31",21.5493
"2020-02-01",21.0362
"2020-02-02",21.8814
"2020-02-03",21.8215
"2020-02-04",22.0825
"2020-02-05",22.2166
"2020-02-06",22.0337
"2020-02-07",22.037
"2020-02-08",21.7718
"2020-02-09",20.8022
"2020-02-10",20.3267
"2020-02-11",21.1008
"2020-02-12",22.9669
"2020-02-13",22.9719
"2020-02-14",23.7707
"2020-02-15",23.8278
"2020-02-16",23.7279
"2020-02-17",22.0386
"2020-02-18",20.8325
"2020-02-19",20.8985
"2020-02-20",22.2234
"2020-02-21",23.4529
"2020-02-22",23.308
"2020-02-23",22.5181
"2020-02-24",22.4752
"2020-02-25",22.9156
"2020-02-26",22.974
"2020-02-27",22.553
"2020-02-28",22.1472
"2020-02-29",22.3771
"2020-03-01",22.5669
"2020-03-02",22.8898
"2020-03-03",22.1561
"2020-03-04",21.581
"2020-03-05",22.8803
"2020-03-06",23.3033
"2020-03-07",22.6508
"2020-03-08",22.5473
"2020-03-09",23.0451
"2020-03-10",23.4773
"2020-03-11",22.6255
"2020-03-12",22.7464
"2020-03-13",22.8912
"2020-03-14",23.5297
"2020-03-15",23.7783
"2020-03-16",23.1777
"2020-03-17",23.7238
"2020-03-18",23.5989
"2020-03-19",24.0399
"2020-03-20",23.7681
"2020-03-21",23.3851
"2020-03-22",22.8583
"2020-03-23",23.1872
"2020-03-24",23.2566
"2020-03-25",22.7255
"2020-03-26",22.3476
"2020-03-27",22.0693
"2020-03-28",22.6176
"2020-03-29",23.4627
"2020-03-30",23.4271
"2020-03-31",23.5641
"2020-04-01",22.7317
"2020-04-02",22.305
"2020-04-03",22.5582
"2020-04-04",23.1012
"2020-04-05",23.3053
"2020-04-06",23.5453
"2020-04-07",23.7155
"2020-04-08",24.1158
"2020-04-09",24.2648
"2020-04-10",23.3762
"2020-04-11",24.0294
"2020-04-12",24.1144
"2020-04-13",24.0958
"2020-04-14",24.0008
"2020-04-15",23.8886
"2020-04-16",24.0177
"2020-04-17",24.201
"2020-04-18",24.3391
"2020-04-19",24.5999
"2020-04-20",24.5177
"2020-04-21",24.5402
"2020-04-22",24.2986
"2020-04-23",24.4513
"2020-04-24",24.9369
"2020-04-25",25.0836
"2020-04-26",25.1595
"2020-04-27",25.4419
"2020-04-28",25.0481
"2020-04-29",25.1199
"2020-04-30",25.1179
"2020-05-01",25.49
"2020-05-02",25.4549
"2020-05-03",25.2989
"2020-05-04",25.3301
"2020-05-05",24.9567
"2020-05-06",24.7019
"2020-05-07",24.8897
"2020-05-08",25.0949
"2020-05-09",25.3371
"2020-05-10",25.1941
"2020-05-11",25.011
"2020-05-12",24.6339
"2020-05-13",25.1735
"2020-05-14",25.339
"2020-05-15",25.4456
"2020-05-16",26.1417
"2020-05-17",26.3049
"2020-05-18",25.3769
"2020-05-19",25.1768
"2020-05-20",25.016
"2020-05-21",24.8864
"2020-05-22",24.5998
"2020-05-23",25.6411
"2020-05-24",25.8957
"2020-05-25",25.7482
"2020-05-26",25.9171
"2020-05-27",25.017
"2020-05-28",24.9857
"2020-05-29",25.1631
"2020-05-30",24.9886
"2020-05-31",25.245
"2020-06-01",24.5869
"2020-06-02",23.9247
"2020-06-03",23.3095
"2020-06-04",23.4771
"2020-06-05",24.6981
"2020-06-06",24.2168
"2020-06-07",24.2284
"2020-06-08",24.5829
"2020-06-09",25.5386
"2020-06-10",25.4505
"2020-06-11",25.2143
"2020-06-12",25.4383
"2020-06-13",25.1572
"2020-06-14",25.0732
"2020-06-15",25.5412
"2020-06-16",25.4549
"2020-06-17",25.4205
"2020-06-18",25.6288
"2020-06-19",25.5012
"2020-06-20",25.1012
"2020-06-21",24.9823
"2020-06-22",24.8379
"2020-06-23",24.5606
"2020-06-24",25.0615
"2020-06-25",24.5486
"2020-06-26",24.0208
"2020-06-27",24.3959
"2020-06-28",24.8094
"2020-06-29",24.938
"2020-06-30",25.32
"2020-07-01",25.3896
"2020-07-02",25.1309
"2020-07-03",23.9786
"2020-07-04",24.6093
"2020-07-05",24.2801
"2020-07-06",24.2887
"2020-07-07",24.8492
"2020-07-08",25.0119
"2020-07-09",24.5742
"2020-07-10",24.5396
"2020-07-11",24.2399
"2020-07-12",24.4477
"2020-07-13",24.5786
"2020-07-14",24.8091
"2020-07-15",24.6678
"2020-07-16",24.1456
"2020-07-17",24.5598
"2020-07-18",24.6407
"2020-07-19",24.655
"2020-07-20",23.5058
"2020-07-21",23.9512
"2020-07-22",24.3881
"2020-07-23",23.7513
"2020-07-24",23.2674
"2020-07-25",23.9252
"2020-07-26",24.1145
"2020-07-27",24.1836
"2020-07-28",24.1812
"2020-07-29",24.0668
"2020-07-30",23.9966
"2020-07-31",24.3306
"2020-08-01",24.3025
"2020-08-02",24.1346
"2020-08-03",24.3967
"2020-08-04",24.5721
"2020-08-05",24.5097
"2020-08-06",23.9631
"2020-08-07",24.3715
"2020-08-08",24.2849
"2020-08-09",23.834
"2020-08-10",24.0407
"2020-08-11",24.1209
"2020-08-12",23.8721
"2020-08-13",23.8118
"2020-08-14",23.7436
"2020-08-15",24.2711
"2020-08-16",24.0171
"2020-08-17",24.3457
"2020-08-18",24.0472
"2020-08-19",24.0546
"2020-08-20",24.2515
"2020-08-21",24.5602
"2020-08-22",24.3349
"2020-08-23",24.2618
"2020-08-24",24.4947
"2020-08-25",24.2598
"2020-08-26",24.5193
"2020-08-27",24.1136
"2020-08-28",23.6116
"2020-08-29",23.6517
"2020-08-30",24.5024
"2020-08-31",24.3914
"2020-09-01",24.0543
"2020-09-02",23.4111
"2020-09-03",24.2486
"2020-09-04",24.1913
"2020-09-05",24.1136
"2020-09-06",22.9436
"2020-09-07",23.4755
"2020-09-08",23.9664
"2020-09-09",23.8601
"2020-09-10",24.2046
"2020-09-11",24.5915
"2020-09-12",24.4363
"2020-09-13",24.3094
"2020-09-14",24.0033
"2020-09-15",24.2815
"2020-09-16",24.7018
"2020-09-17",24.4836
"2020-09-18",24.0468
"2020-09-19",24.0752
"2020-09-20",24.0889
"2020-09-21",23.6586
"2020-09-22",23.516
"2020-09-23",24.0511
"2020-09-24",24.2635
"2020-09-25",23.9981
"2020-09-26",24.4188
"2020-09-27",23.9538
"2020-09-28",24.3633
"2020-09-29",24.1431
"2020-09-30",23.4183
"2020-10-01",23.2739
"2020-10-02",24.0467
"2020-10-03",24.33
"2020-10-04",23.9204
"2020-10-05",23.4039
"2020-10-06",23.635
"2020-10-07",23.3168
"2020-10-08",23.7549
"2020-10-09",23.8888
"2020-10-10",23.7852
"2020-10-11",24.4181
"2020-10-12",24.3161
"2020-10-13",24.4033
"2020-10-14",24.3288
"2020-10-15",24.3533
"2020-10-16",24.1778
"2020-10-17",23.6255
"2020-10-18",23.8365
"2020-10-19",24.1317
"2020-10-20",23.9505
"2020-10-21",24.585
"2020-10-22",24.6393
"2020-10-23",24.254
"2020-10-24",24.3017
"2020-10-25",24.5242
"2020-10-26",24.6555
"2020-10-27",24.476
"2020-10-28",24.565
"2020-10-29",24.4046
"2020-10-30",24.4649
"2020-10-31",24.4505
"2020-11-01",24.2858
"2020-11-02",23.7753
"2020-11-03",24.0433
"2020-11-04",23.6204
"2020-11-05",23.892
"2020-11-06",24.0433
"2020-11-07",24.0155
"2020-11-08",23.8265
"2020-11-09",23.9839
"2020-11-10",23.7012
"2020-11-11",24.1073
"2020-11-12",24.4381
"2020-11-13",24.497
"2020-11-14",24.4723
"2020-11-15",24.5806
"2020-11-16",24.2179
"2020-11-17",23.4611
"2020-11-18",23.573
"2020-11-19",23.8947
"2020-11-20",23.8169
"2020-11-21",23.62
"2020-11-22",22.7209
"2020-11-23",23.0241
"2020-11-24",23.5879
"2020-11-25",24.261
"2020-11-26",23.4988
"2020-11-27",23.2033
"2020-11-28",22.9774
"2020-11-29",23.5432
"2020-11-30",23.6125
"2020-12-01",22.6627
"2020-12-02",23.4015
"2020-12-03",24.0705
"2020-12-04",24.1981
"2020-12-05",23.7318
"2020-12-06",23.319
"2020-12-07",23.2257
"2020-12-08",23.4557
"2020-12-09",23.698
"2020-12-10",23.278
"2020-12-11",22.3328
"2020-12-12",22.3666
"2020-12-13",22.1517
"2020-12-14",20.8064
"2020-12-15",22.2501
"2020-12-16",22.5784
"2020-12-17",22.966
"2020-12-18",23.3611
"2020-12-19",23.7877
"2020-12-20",23.5215
"2020-12-21",23.6701
"2020-12-22",23.3367
"2020-12-23",23.3317
"2020-12-24",23.5951
"2020-12-25",22.9749
"2020-12-26",22.51
"2020-12-27",22.9929
"2020-12-28",23.7784
"2020-12-29",23.6355
"2020-12-30",23.661
"2020-12-31",23.4788
"2021-01-01",22.7524
"2021-01-02",23.6585
"2021-01-03",24.1723
"2021-01-04",24.0502
"2021-01-05",23.8339
"2021-01-06",23.5205
"2021-01-07",23.6818
"2021-01-08",24.1136
"2021-01-09",23.5261
"2021-01-10",23.3763
"2021-01-11",23.3
"2021-01-12",23.5927
"2021-01-13",23.6681
"2021-01-14",23.4803
"2021-01-15",23.4315
"2021-01-16",23.3756
"2021-01-17",22.9994
"2021-01-18",22.9558
"2021-01-19",22.3374
"2021-01-20",23.4869
"2021-01-21",24.1504
"2021-01-22",23.9115
"2021-01-23",22.3693
"2021-01-24",21.5921
"2021-01-25",21.5906
"2021-01-26",19.8169
"2021-01-27",19.881
"2021-01-28",21.5021
"2021-01-29",22.6743
"2021-01-30",23.2382
"2021-01-31",23.4701
"2021-02-01",23.3635
"2021-02-02",23.0398
"2021-02-03",22.4565
"2021-02-04",21.7211
"2021-02-05",21.5574
"2021-02-06",22.6697
"2021-02-07",23.2668
"2021-02-08",22.2555
"2021-02-09",20.5877
"2021-02-10",19.4796
"2021-02-11",19.7633
"2021-02-12",21.0827
"2021-02-13",22.1344
"2021-02-14",22.6351
"2021-02-15",21.9775
"2021-02-16",22.3006
"2021-02-17",22.182
"2021-02-18",22.1135
"2021-02-19",22.6654
"2021-02-20",22.971
"2021-02-21",22.6197
"2021-02-22",22.622
"2021-02-23",22.3216
"2021-02-24",22.6408
"2021-02-25",22.9029
"2021-02-26",22.1463
"2021-02-27",21.6743
"2021-02-28",22.3275
"2021-03-01",22.4957
"2021-03-02",21.0056
"2021-03-03",21.9244
"2021-03-04",21.7463
"2021-03-05",22.1449
"2021-03-06",23.0417
"2021-03-07",23.4076
"2021-03-08",23.5602
"2021-03-09",23.6637
"2021-03-10",23.1321
"2021-03-11",22.6771
"2021-03-12",23.9335
"2021-03-13",23.8732
"2021-03-14",23.462
"2021-03-15",23.4948
"2021-03-16",23.8081
"2021-03-17",23.472
"2021-03-18",23.4325
"2021-03-19",23.5362
"2021-03-20",24.3978
"2021-03-21",23.7153
"2021-03-22",23.773
"2021-03-23",24.1455
"2021-03-24",23.6728
"2021-03-25",23.5942
"2021-03-26",23.9593
"2021-03-27",24.1793
"2021-03-28",23.2527
"2021-03-29",23.2503
"2021-03-30",23.847
"2021-03-31",24.6505
"2021-04-01",25.0392
"2021-04-02",25.2224
"2021-04-03",24.0182
"2021-04-04",23.3616
"2021-04-05",24.6682
"2021-04-06",24.4237
"2021-04-07",23.7833
"2021-04-08",24.0218
"2021-04-09",23.9857
"2021-04-10",23.6949
"2021-04-11",23.6646
"2021-04-12",23.5368
"2021-04-13",23.9558
"2021-04-14",23.7199
"2021-04-15",24.299
"2021-04-16",23.999
"2021-04-17",24.7034
"2021-04-18",24.5758
"2021-04-19",24.8022
"2021-04-20",24.8827
"2021-04-21",24.8307
"2021-04-22",24.986
"2021-04-23",24.7647
"2021-04-24",24.7325
"2021-04-25",24.9405
"2021-04-26",24.7194
"2021-04-27",24.9076
"2021-04-28",25.1194
"2021-04-29",25.4582
"2021-04-30",24.9219
"2021-05-01",24.6912
"2021-05-02",24.544
"2021-05-03",24.268
"2021-05-04",23.9262
"2021-05-05",24.2817
"2021-05-06",24.3245
"2021-05-07",24.2507
"2021-05-08",24.55
"2021-05-09",24.8569
"2021-05-10",25.0407
"2021-05-11",25.1776
"2021-05-12",25.0344
"2021-05-13",24.8642
"2021-05-14",24.4633
"2021-05-15",24.8869
"2021-05-16",25.4
"2021-05-17",25.023
"2021-05-18",25.3234
"2021-05-19",25.178
"2021-05-20",24.8523
"2021-05-21",24.6347
"2021-05-22",25.1036
"2021-05-23",25.0482
"2021-05-24",25.0416
"2021-05-25",24.2856
"2021-05-26",23.9939
"2021-05-27",24.7658
"2021-05-28",24.9961
"2021-05-29",25.0562
"2021-05-30",25.2785
"2021-05-31",25.2115
"2021-06-01",24.8052
"2021-06-02",25.4992
"2021-06-03",24.9059
"2021-06-04",24.7451
"2021-06-05",24.5162
"2021-06-06",24.6296
"2021-06-07",24.8491
"2021-06-08",24.1742
"2021-06-09",24.5946
"2021-06-10",24.5142
"2021-06-11",24.1844
"2021-06-12",24.9264
"2021-06-13",24.4647
"2021-06-14",24.1557
"2021-06-15",23.9748
"2021-06-16",24.4268
"2021-06-17",24.7456
"2021-06-18",24.8353
"2021-06-19",24.4675
"2021-06-20",24.83
"2021-06-21",24.76
"2021-06-22",24.6726
"2021-06-23",24.4502
"2021-06-24",24.5234
"2021-06-25",24.3947
"2021-06-26",24.5613
"2021-06-27",24.3356
"2021-06-28",24.5629
"2021-06-29",24.6019
"2021-06-30",25.0055
"2021-07-01",24.1452
"2021-07-02",24.657
"2021-07-03",24.7997
"2021-07-04",24.4374
"2021-07-05",24.9024
"2021-07-06",24.6135
"2021-07-07",24.9546
"2021-07-08",24.9331
"2021-07-09",24.2581
"2021-07-10",23.4796
"2021-07-11",24.4026
"2021-07-12",24.8164
"2021-07-13",24.8181
"2021-07-14",24.7609
"2021-07-15",24.8462
"2021-07-16",24.9766
"2021-07-17",24.2294
"2021-07-18",24.3609
"2021-07-19",24.5624
"2021-07-20",24.227
"2021-07-21",24.5218
"2021-07-22",24.6591
"2021-07-23",24.4948
"2021-07-24",24.1753
"2021-07-25",24.4292
"2021-07-26",23.7734
"2021-07-27",24.4871
"2021-07-28",24.4422
"2021-07-29",24.3531
"2021-07-30",24.8133
"2021-07-31",24.9258
"2021-08-01",24.4546
"2021-08-02",24.3724
"2021-08-03",24.3378
"2021-08-04",24.8727
"2021-08-05",24.7624
"2021-08-06",24.5601
"2021-08-07",24.5136
"2021-08-08",24.3664
"2021-08-09",24.3418
"2021-08-10",24.2345
"2021-08-11",24.5463
"2021-08-12",24.0393
"2021-08-13",24.5664
"2021-08-14",24.2101
"2021-08-15",24.2048
"2021-08-16",24.4045
"2021-08-17",24.4668
"2021-08-18",24.212
"2021-08-19",23.7768
"2021-08-20",24.0947
"2021-08-21",24.2629
"2021-08-22",23.7622
"2021-08-23",23.9512
"2021-08-24",23.9853
"2021-08-25",23.8815
"2021-08-26",23.9871
"2021-08-27",24.0613
"2021-08-28",24.3828
"2021-08-29",23.9206
"2021-08-30",23.9724
"2021-08-31",24.1891
"2021-09-01",24.6735
"2021-09-02",24.3113
"2021-09-03",24.1246
"2021-09-04",24.6037
"2021-09-05",24.4017
"2021-09-06",24.3764
"2021-09-07",24.2419
"2021-09-08",24.3166
"2021-09-09",24.1378
"2021-09-10",24.6566
"2021-09-11",24.4941
"2021-09-12",23.7555
"2021-09-13",24.7477
"2021-09-14",24.9022
"2021-09-15",24.6134
"2021-09-16",24.3833
"2021-09-17",24.9586
"2021-09-18",24.9443
"2021-09-19",25.1518
"2021-09-20",24.5926
"2021-09-21",24.2083
"2021-09-22",24.7813
"2021-09-23",24.6426
"2021-09-24",24.9571
"2021-09-25",24.7433
"2021-09-26",24.2053
"2021-09-27",23.5232
"2021-09-28",23.4948
"2021-09-29",23.9306
"2021-09-30",24.6385
"2021-10-01",23.4208
"2021-10-02",23.9174
"2021-10-03",24.353
"2021-10-04",24.2422
"2021-10-05",23.8738
"2021-10-06",23.7634
"2021-10-07",24.6088
"2021-10-08",24.2708
"2021-10-09",24.3213
"2021-10-10",24.8922
"2021-10-11",23.9875
"2021-10-12",24.3954
"2021-10-13",24.4886
