,"(deg C) Mean Dew Point Temperature (ERA5) at Batticaloa, 2007-01-01 to 2025-12-31"
"2018-10-30",23.7272
"2018-10-31",23.9978
"2018-11-01",23.6266
"2018-11-02",24.1857
"2018-11-03",23.9305
"2018-11-04",23.8455
"2018-11-05",23.3487
"2018-11-06",23.5604
"2018-11-07",23.9165
"2018-11-08",24.1076
"2018-11-09",23.5716
"2018-11-10",22.8583
"2018-11-11",22.7187
"2018-11-12",21.9037
"2018-11-13",21.9245
"2018-11-14",22.5099
"2018-11-15",22.2536
"2018-11-16",23.6782
"2018-11-17",23.9762
"2018-11-18",24.1285
"2018-11-19",23.8051
"2018-11-20",23.5838
"2018-11-21",23.9903
"2018-11-22",24.5207
"2018-11-23",24.0763
"2018-11-24",23.8587
"2018-11-25",23.6036
"2018-11-26",23.2559
"2018-11-27",23.4734
"2018-11-28",23.8729
"2018-11-29",23.9396
"2018-11-30",23.4952
"2018-12-01",22.1771
"2018-12-02",22.3117
"2018-12-03",23.6872
"2018-12-04",24.2352
"2018-12-05",23.9531
"2018-12-06",23.4739
"2018-12-07",23.7118
"2018-12-08",23.6243
"2018-12-09",22.3552
"2018-12-10",22.0918
"2018-12-11",21.5818
"2018-12-12",21.496
"2018-12-13",21.8113
"2018-12-14",23.0109
"2018-12-15",22.7367
"2018-12-16",22.1718
"2018-12-17",21.7755
"2018-12-18",21.9914
"2018-12-19",21.5173
"2018-12-20",23.2981
"2018-12-21",23.3554
"2018-12-22",23.5508
"2018-12-23",23.6135
"2018-12-24",23.7469
"2018-12-25",23.5922
"2018-12-26",23.5707
"2018-12-27",23.3631
"2018-12-28",22.2864
"2018-12-29",21.9971
"2018-12-30",22.0419
"2018-12-31",22.0056
"2019-01-01",20.6112
"2019-01-02",19.123
"2019-01-03",19.3961
"2019-01-04",19.8342
"2019-01-05",21.71
"2019-01-06",19.4568
"2019-01-07",22.1176
"2019-01-08",21.8771
"2019-01-09",21.5479
"2019-01-10",21.4262
"2019-01-11",21.4673
"2019-01-12",22.7152
"2019-01-13",23.2514
"2019-01-14",22.6551
"2019-01-15",22.4181
"2019-01-16",22.3171
"2019-01-17",19.7662
"2019-01-18",18.905
"2019-01-19",20.0721
"2019-01-20",21.5226
"2019-01-21",21.7087
"2019-01-22",22.0195
"2019-01-23",22.3036
"2019-01-24",23.1605
"2019-01-25",23.7328
"2019-01-26",23.6754
"2019-01-27",22.174
"2019-01-28",20.7517
"2019-01-29",21.3442
"2019-01-30",22.1199
"2019-01-31",22.7334
"2019-02-01",22.8393
"2019-02-02",23.0266
"2019-02-03",23.7791
"2019-02-04",23.6108
"2019-02-05",23.5925
"2019-02-06",22.6692
"2019-02-07",23.2464
"2019-02-08",24.043
"2019-02-09",23.8634
"2019-02-10",23.3095
"2019-02-11",22.7081
"2019-02-12",22.5562
"2019-02-13",22.951
"2019-02-14",23.8587
"2019-02-15",24.1016
"2019-02-16",23.8734
"2019-02-17",23.8811
"2019-02-18",23.9828
"2019-02-19",23.4132
"2019-02-20",22.2229
"2019-02-21",22.8248
"2019-02-22",21.6291
"2019-02-23",20.8882
"2019-02-24",21.4064
"2019-02-25",23.484
"2019-02-26",24.1591
"2019-02-27",23.8838
"2019-02-28",23.4763
"2019-03-01",23.0081
"2019-03-02",23.2051
"2019-03-03",23.7047
"2019-03-04",23.9655
"2019-03-05",24.0556
"2019-03-06",24.5031
"2019-03-07",24.634
"2019-03-08",24.1549
"2019-03-09",23.9329
"2019-03-10",22.331
"2019-03-11",22.0528
"2019-03-12",21.0832
"2019-03-13",21.2761
"2019-03-14",21.8657
"2019-03-15",21.7416
"2019-03-16",23.1887
"2019-03-17",23.6521
"2019-03-18",23.5204
"2019-03-19",22.7613
"2019-03-20",23.1494
"2019-03-21",23.8898
"2019-03-22",24.1469
"2019-03-23",24.469
"2019-03-24",22.5951
"2019-03-25",22.0349
"2019-03-26",22.257
"2019-03-27",22.4102
"2019-03-28",21.5048
"2019-03-29",21.6152
"2019-03-30",22.0519
"2019-03-31",22.5984
"2019-04-01",23.1243
"2019-04-02",23.5441
"2019-04-03",23.2958
"2019-04-04",21.4938
"2019-04-05",22.2671
"2019-04-06",22.1594
"2019-04-07",22.8564
"2019-04-08",23.9919
"2019-04-09",24.1297
"2019-04-10",24.8846
"2019-04-11",24.3779
"2019-04-12",24.4893
"2019-04-13",24.5327
"2019-04-14",24.4734
"2019-04-15",23.7383
"2019-04-16",24.0061
"2019-04-17",24.0576
"2019-04-18",24.3837
"2019-04-19",24.5444
"2019-04-20",24.0937
"2019-04-21",24.021
"2019-04-22",24.4558
"2019-04-23",24.6591
"2019-04-24",24.0067
"2019-04-25",23.8299
"2019-04-26",24.9473
"2019-04-27",25.0189
"2019-04-28",24.5008
"2019-04-29",24.0073
"2019-04-30",23.3179
"2019-05-01",23.2239
"2019-05-02",23.858
"2019-05-03",23.7054
"2019-05-04",23.0361
"2019-05-05",22.6001
"2019-05-06",21.5062
"2019-05-07",21.8693
"2019-05-08",20.6905
"2019-05-09",22.292
"2019-05-10",24.1681
"2019-05-11",23.1652
"2019-05-12",22.8391
"2019-05-13",22.8699
"2019-05-14",22.3533
"2019-05-15",22.2143
"2019-05-16",22.9758
"2019-05-17",22.9216
"2019-05-18",23.0987
"2019-05-19",23.85
"2019-05-20",23.675
"2019-05-21",24.0625
"2019-05-22",24.0415
"2019-05-23",24.2394
"2019-05-24",24.2721
"2019-05-25",24.0453
"2019-05-26",23.4406
"2019-05-27",24.2233
"2019-05-28",25.0542
"2019-05-29",24.8426
"2019-05-30",23.7392
"2019-05-31",23.2672
"2019-06-01",21.9242
"2019-06-02",22.7679
"2019-06-03",23.2387
"2019-06-04",23.4414
"2019-06-05",24.104
"2019-06-06",24.4274
"2019-06-07",24.1504
"2019-06-08",23.3372
"2019-06-09",22.8908
"2019-06-10",22.6732
"2019-06-11",22.6254
"2019-06-12",22.2897
"2019-06-13",22.5715
"2019-06-14",23.0268
"2019-06-15",23.5538
"2019-06-16",23.524
"2019-06-17",23.2422
"2019-06-18",22.7381
"2019-06-19",22.5632
"2019-06-20",22.7283
"2019-06-21",22.779
"2019-06-22",22.1028
"2019-06-23",22.3259
"2019-06-24",23.2835
"2019-06-25",22.6886
"2019-06-26",22.0092
"2019-06-27",21.3713
"2019-06-28",20.3353
"2019-06-29",20.7705
"2019-06-30",20.8306
"2019-07-01",20.2255
"2019-07-02",21.1993
"2019-07-03",22.2402
"2019-07-04",21.6896
"2019-07-05",21.5532
"2019-07-06",21.1818
"2019-07-07",21.101
"2019-07-08",22.2536
"2019-07-09",22.4699
"2019-07-10",22.3964
"2019-07-11",23.8178
"2019-07-12",23.4935
"2019-07-13",23.2742
"2019-07-14",22.8291
"2019-07-15",22.6115
"2019-07-16",22.7849
"2019-07-17",22.6581
"2019-07-18",22.7126
"2019-07-19",21.9205
"2019-07-20",21.704
"2019-07-21",21.7914
"2019-07-22",22.9022
"2019-07-23",21.595
"2019-07-24",21.6547
"2019-07-25",22.3166
"2019-07-26",22.0525
"2019-07-27",21.3562
"2019-07-28",21.2572
"2019-07-29",21.6235
"2019-07-30",22.3067
"2019-07-31",22.8834
"2019-08-01",22.581
"2019-08-02",21.9946
"2019-08-03",21.8766
"2019-08-04",22.1972
"2019-08-05",22.0161
"2019-08-06",21.4547
"2019-08-07",21.5167
"2019-08-08",21.4898
"2019-08-09",21.9951
"2019-08-10",21.9768
"2019-08-11",22.1602
"2019-08-12",19.3443
"2019-08-13",22.3404
"2019-08-14",21.2184
"2019-08-15",21.6119
"2019-08-16",23.3725
"2019-08-17",23.6728
"2019-08-18",24.077
"2019-08-19",23.3155
"2019-08-20",22.6659
"2019-08-21",22.1575
"2019-08-22",22.3954
"2019-08-23",21.9582
"2019-08-24",21.8328
"2019-08-25",22.2342
"2019-08-26",21.838
"2019-08-27",21.4137
"2019-08-28",21.823
"2019-08-29",22.1863
"2019-08-30",21.2627
"2019-08-31",21.5744
"2019-09-01",22.0878
"2019-09-02",21.756
"2019-09-03",21.6553
"2019-09-04",21.7518
"2019-09-05",22.0168
"2019-09-06",22.0633
"2019-09-07",21.4705
"2019-09-08",21.5722
"2019-09-09",21.7377
"2019-09-10",22.4464
"2019-09-11",22.8987
"2019-09-12",22.1737
"2019-09-13",22.5776
"2019-09-14",23.2965
"2019-09-15",23.3997
"2019-09-16",22.9445
"2019-09-17",22.7378
"2019-09-18",22.7612
"2019-09-19",23.4476
"2019-09-20",23.4888
"2019-09-21",23.728
"2019-09-22",24.2278
"2019-09-23",24.2598
"2019-09-24",23.8742
"2019-09-25",23.8951
"2019-09-26",23.3858
"2019-09-27",23.8186
"2019-09-28",23.7729
"2019-09-29",24.0702
"2019-09-30",23.8304
"2019-10-01",23.7943
"2019-10-02",23.7214
"2019-10-03",23.8733
"2019-10-04",24.078
"2019-10-05",23.7344
"2019-10-06",23.3772
"2019-10-07",23.7486
"2019-10-08",23.8128
"2019-10-09",23.7228
"2019-10-10",24.0591
"2019-10-11",23.688
"2019-10-12",23.8015
"2019-10-13",24.1179
"2019-10-14",24.3128
"2019-10-15",24.1912
"2019-10-16",23.8396
"2019-10-17",23.8123
"2019-10-18",24.1811
"2019-10-19",24.1879
"2019-10-20",24.0942
"2019-10-21",23.9148
"2019-10-22",23.8496
"2019-10-23",24.2065
"2019-10-24",23.2288
"2019-10-25",23.2205
"2019-10-26",23.7578
"2019-10-27",23.4376
"2019-10-28",23.6243
"2019-10-29",23.6193
"2019-10-30",23.8961
"2019-10-31",23.6475
"2019-11-01",23.6771
"2019-11-02",24.1329
"2019-11-03",24.0025
"2019-11-04",24.1112
"2019-11-05",23.5093
"2019-11-06",23.5005
"2019-11-07",23.3346
"2019-11-08",24.2338
"2019-11-09",24.204
"2019-11-10",23.8487
"2019-11-11",23.1952
"2019-11-12",23.7334
"2019-11-13",23.8422
"2019-11-14",23.6088
"2019-11-15",24.3745
"2019-11-16",23.9246
"2019-11-17",24.0323
"2019-11-18",24.3397
"2019-11-19",24.1721
"2019-11-20",23.9008
"2019-11-21",23.9248
"2019-11-22",24.0232
"2019-11-23",24.1498
"2019-11-24",24.1448
"2019-11-25",23.8267
"2019-11-26",24.0495
"2019-11-27",24.2526
"2019-11-28",24.1209
"2019-11-29",24.4322
"2019-11-30",24.0435
"2019-12-01",23.9341
"2019-12-02",23.9468
"2019-12-03",23.7915
"2019-12-04",24.0095
"2019-12-05",23.9114
"2019-12-06",23.525
"2019-12-07",23.0928
"2019-12-08",23.2222
"2019-12-09",23.2514
"2019-12-10",23.2804
"2019-12-11",23.1573
"2019-12-12",23.6618
"2019-12-13",23.7192
"2019-12-14",23.8244
"2019-12-15",23.4172
"2019-12-16",23.5319
"2019-12-17",23.915
"2019-12-18",24.1538
"2019-12-19",24.1742
"2019-12-20",23.8839
"2019-12-21",23.9679
"2019-12-22",23.8435
"2019-12-23",23.7295
"2019-12-24",23.9768
"2019-12-25",23.82
"2019-12-26",22.3894
"2019-12-27",22.0573
"2019-12-28",21.768
"2019-12-29",21.6623
"2019-12-30",22.3716
"2019-12-31",23.9242
"2020-01-01",23.9552
"2020-01-02",24.2593
"2020-01-03",24.348
"2020-01-04",24.0744
"2020-01-05",23.6826
"2020-01-06",23.9538
"2020-01-07",23.732
"2020-01-08",22.3146
"2020-01-09",21.508
"2020-01-10",21.2104
"2020-01-11",23.4314
"2020-01-12",21.8253
"2020-01-13",19.3698
"2020-01-14",18.6623
"2020-01-15",20.073
"2020-01-16",22.6965
"2020-01-17",23.3713
"2020-01-18",23.754
"2020-01-19",24.0712
"2020-01-20",23.2871
"2020-01-21",23.4287
"2020-01-22",24.1878
"2020-01-23",24.1197
"2020-01-24",23.0922
"2020-01-25",22.2849
"2020-01-26",20.7089
"2020-01-27",19.7707
"2020-01-28",20.662
"2020-01-29",20.8826
"2020-01-30",21.0418
"2020-01-31",21.2734
"2020-02-01",21.0817
"2020-02-02",21.5603
"2020-02-03",22.4607
"2020-02-04",22.7262
"2020-02-05",22.2066
"2020-02-06",21.9841
"2020-02-07",20.7625
"2020-02-08",20.3558
"2020-02-09",20.2213
"2020-02-10",21.2038
"2020-02-11",22.6428
"2020-02-12",23.4916
"2020-02-13",22.677
"2020-02-14",22.7413
"2020-02-15",22.4239
"2020-02-16",22.5932
"2020-02-17",21.5041
"2020-02-18",19.3498
"2020-02-19",20.1914
"2020-02-20",22.8278
"2020-02-21",24.5258
"2020-02-22",24.1922
"2020-02-23",23.9315
"2020-02-24",23.6735
"2020-02-25",23.7834
"2020-02-26",23.7551
"2020-02-27",23.0038
"2020-02-28",22.0174
"2020-02-29",21.6632
"2020-03-01",22.3545
"2020-03-02",21.8824
"2020-03-03",21.2071
"2020-03-04",21.356
"2020-03-05",22.3127
"2020-03-06",22.7564
"2020-03-07",22.1463
"2020-03-08",22.5249
"2020-03-09",22.2447
"2020-03-10",23.3552
"2020-03-11",22.3194
"2020-03-12",22.0551
"2020-03-13",22.0623
"2020-03-14",21.5289
"2020-03-15",22.9604
"2020-03-16",24.088
"2020-03-17",23.6787
"2020-03-18",24.1984
"2020-03-19",24.0671
"2020-03-20",22.9995
"2020-03-21",22.5494
"2020-03-22",22.4512
"2020-03-23",22.3766
"2020-03-24",22.7367
"2020-03-25",22.65
"2020-03-26",21.9814
"2020-03-27",21.9074
"2020-03-28",22.4831
"2020-03-29",22.9995
"2020-03-30",23.7649
"2020-03-31",22.6161
"2020-04-01",21.4247
"2020-04-02",22.141
"2020-04-03",23.098
"2020-04-04",24.4635
"2020-04-05",24.7049
"2020-04-06",24.5265
"2020-04-07",23.8346
"2020-04-08",23.7495
"2020-04-09",23.5778
"2020-04-10",23.706
"2020-04-11",23.3646
"2020-04-12",24.3094
"2020-04-13",24.1291
"2020-04-14",24.2651
"2020-04-15",24.209
"2020-04-16",24.1825
"2020-04-17",24.3019
"2020-04-18",24.2053
"2020-04-19",24.6363
"2020-04-20",24.8241
"2020-04-21",24.7168
"2020-04-22",24.4553
"2020-04-23",24.5132
"2020-04-24",24.3895
"2020-04-25",24.4024
"2020-04-26",24.8855
"2020-04-27",24.7857
"2020-04-28",24.6547
"2020-04-29",24.5764
"2020-04-30",24.7243
"2020-05-01",24.6331
"2020-05-02",25.0044
"2020-05-03",24.7982
"2020-05-04",24.662
"2020-05-05",24.2841
"2020-05-06",24.6828
"2020-05-07",24.6477
"2020-05-08",25.0059
"2020-05-09",25.5333
"2020-05-10",25.2411
"2020-05-11",24.963
"2020-05-12",25.2926
"2020-05-13",25.1213
"2020-05-14",25.2845
"2020-05-15",25.1065
"2020-05-16",25.7511
"2020-05-17",24.8087
"2020-05-18",24.0973
"2020-05-19",23.0811
"2020-05-20",23.3876
"2020-05-21",23.3471
"2020-05-22",23.3131
"2020-05-23",24.0141
"2020-05-24",24.5883
"2020-05-25",24.9107
"2020-05-26",24.8565
"2020-05-27",24.0399
"2020-05-28",23.8641
"2020-05-29",24.7389
"2020-05-30",24.3717
"2020-05-31",24.114
"2020-06-01",24.2534
"2020-06-02",22.1044
"2020-06-03",21.2949
"2020-06-04",21.0059
"2020-06-05",22.7624
"2020-06-06",22.5743
"2020-06-07",22.8487
"2020-06-08",22.7681
"2020-06-09",22.6677
"2020-06-10",23.079
"2020-06-11",22.368
"2020-06-12",22.9549
"2020-06-13",22.3704
"2020-06-14",22.3051
"2020-06-15",22.2228
"2020-06-16",22.4225
"2020-06-17",22.7674
"2020-06-18",22.0868
"2020-06-19",23.3513
"2020-06-20",22.4546
"2020-06-21",22.6017
"2020-06-22",22.4778
"2020-06-23",23.3551
"2020-06-24",23.7054
"2020-06-25",24.4495
"2020-06-26",23.1459
"2020-06-27",22.4677
"2020-06-28",23.5863
"2020-06-29",23.8898
"2020-06-30",23.4136
"2020-07-01",23.0857
"2020-07-02",23.3264
"2020-07-03",22.1881
"2020-07-04",22.2149
"2020-07-05",21.6475
"2020-07-06",22.0799
"2020-07-07",23.0386
"2020-07-08",23.7868
"2020-07-09",24.1867
"2020-07-10",24.1097
"2020-07-11",23.369
"2020-07-12",22.8326
"2020-07-13",23.1063
"2020-07-14",23.6483
"2020-07-15",23.6166
"2020-07-16",22.4707
"2020-07-17",23.4074
"2020-07-18",24.2858
"2020-07-19",24.52
"2020-07-20",23.5479
"2020-07-21",24.0252
"2020-07-22",24.0784
"2020-07-23",23.7012
"2020-07-24",22.544
"2020-07-25",22.7084
"2020-07-26",22.6862
"2020-07-27",23.1038
"2020-07-28",23.6307
"2020-07-29",22.5459
"2020-07-30",22.3012
"2020-07-31",22.5167
"2020-08-01",22.2222
"2020-08-02",22.5068
"2020-08-03",22.2566
"2020-08-04",22.0549
"2020-08-05",22.0543
"2020-08-06",22.9292
"2020-08-07",22.724
"2020-08-08",22.1203
"2020-08-09",22.3801
"2020-08-10",22.0002
"2020-08-11",21.721
"2020-08-12",20.4485
"2020-08-13",20.8788
"2020-08-14",20.8159
"2020-08-15",20.7707
"2020-08-16",20.9795
"2020-08-17",21.377
"2020-08-18",20.8675
"2020-08-19",21.9626
"2020-08-20",22.0679
"2020-08-21",22.4436
"2020-08-22",22.9846
"2020-08-23",22.3916
"2020-08-24",22.0858
"2020-08-25",22.5249
"2020-08-26",22.7234
"2020-08-27",21.9859
"2020-08-28",21.0992
"2020-08-29",20.7457
"2020-08-30",22.3162
"2020-08-31",22.6153
"2020-09-01",23.3338
"2020-09-02",23.5002
"2020-09-03",23.7307
"2020-09-04",23.3125
"2020-09-05",23.6494
"2020-09-06",22.3795
"2020-09-07",22.0491
"2020-09-08",23.2605
"2020-09-09",22.553
"2020-09-10",22.1661
"2020-09-11",22.1453
"2020-09-12",22.4932
"2020-09-13",22.3854
"2020-09-14",22.4603
"2020-09-15",22.4799
"2020-09-16",22.2624
"2020-09-17",22.2012
"2020-09-18",22.4047
"2020-09-19",21.9446
"2020-09-20",22.0747
"2020-09-21",21.7792
"2020-09-22",22.6972
"2020-09-23",22.4778
"2020-09-24",23.4891
"2020-09-25",23.1119
"2020-09-26",23.1153
"2020-09-27",22.9739
"2020-09-28",23.3134
"2020-09-29",22.9383
"2020-09-30",21.8235
"2020-10-01",21.551
"2020-10-02",21.6815
"2020-10-03",21.5324
"2020-10-04",20.1848
"2020-10-05",20.4766
"2020-10-06",21.6016
"2020-10-07",21.4775
"2020-10-08",22.2493
"2020-10-09",21.8715
"2020-10-10",21.8238
"2020-10-11",21.9167
"2020-10-12",20.2836
"2020-10-13",20.8823
"2020-10-14",21.6747
"2020-10-15",21.7371
"2020-10-16",20.248
"2020-10-17",21.2246
"2020-10-18",22.7738
"2020-10-19",21.9724
"2020-10-20",21.5067
"2020-10-21",21.8003
"2020-10-22",21.6594
"2020-10-23",20.6184
"2020-10-24",21.5685
"2020-10-25",22.3078
"2020-10-26",23.3919
"2020-10-27",23.4244
"2020-10-28",23.3125
"2020-10-29",23.6128
"2020-10-30",23.8056
"2020-10-31",24.059
"2020-11-01",23.8533
"2020-11-02",23.6006
"2020-11-03",23.7331
"2020-11-04",23.7989
"2020-11-05",23.7658
"2020-11-06",24.0124
"2020-11-07",24.5072
"2020-11-08",23.9777
"2020-11-09",23.8004
"2020-11-10",23.6674
"2020-11-11",24.0624
"2020-11-12",24.3545
"2020-11-13",24.3519
"2020-11-14",24.4771
"2020-11-15",24.341
"2020-11-16",24.0731
"2020-11-17",24.061
"2020-11-18",23.7889
"2020-11-19",23.8429
"2020-11-20",23.6808
"2020-11-21",23.6312
"2020-11-22",22.6525
"2020-11-23",23.2283
"2020-11-24",23.3159
"2020-11-25",23.1761
"2020-11-26",23.0602
"2020-11-27",23.2584
"2020-11-28",24.1036
"2020-11-29",24.0631
"2020-11-30",23.7831
"2020-12-01",23.5317
"2020-12-02",23.315
"2020-12-03",22.5741
"2020-12-04",23.4669
"2020-12-05",24.0522
"2020-12-06",24.2492
"2020-12-07",23.8443
"2020-12-08",23.6255
"2020-12-09",23.5345
"2020-12-10",22.0933
"2020-12-11",21.366
"2020-12-12",21.8557
"2020-12-13",21.6586
"2020-12-14",20.7566
"2020-12-15",23.1742
"2020-12-16",22.7732
"2020-12-17",23.219
"2020-12-18",23.4753
"2020-12-19",23.7182
"2020-12-20",23.6099
"2020-12-21",23.5998
"2020-12-22",23.0803
"2020-12-23",23.2139
"2020-12-24",23.1163
"2020-12-25",22.4948
"2020-12-26",22.266
"2020-12-27",23.3915
"2020-12-28",23.7115
"2020-12-29",23.8612
"2020-12-30",23.7851
"2020-12-31",23.4403
"2021-01-01",22.3028
"2021-01-02",23.9199
"2021-01-03",23.6967
"2021-01-04",23.6616
"2021-01-05",23.7648
"2021-01-06",23.5786
"2021-01-07",23.6451
"2021-01-08",24.1544
"2021-01-09",23.599
"2021-01-10",23.4942
"2021-01-11",23.5438
"2021-01-12",23.5653
"2021-01-13",23.7709
"2021-01-14",23.5892
"2021-01-15",23.2157
"2021-01-16",22.9119
"2021-01-17",23.0732
"2021-01-18",22.3213
"2021-01-19",22.5175
"2021-01-20",23.6478
"2021-01-21",23.8717
"2021-01-22",23.6531
"2021-01-23",22.0095
"2021-01-24",20.4083
"2021-01-25",19.4898
"2021-01-26",19.229
"2021-01-27",19.8608
"2021-01-28",21.8323
"2021-01-29",23.4414
"2021-01-30",23.3126
"2021-01-31",23.517
"2021-02-01",23.4548
"2021-02-02",23.6731
"2021-02-03",21.8431
"2021-02-04",20.8014
"2021-02-05",21.7084
"2021-02-06",22.7336
"2021-02-07",23.2628
"2021-02-08",22.3242
"2021-02-09",20.3621
"2021-02-10",18.4245
"2021-02-11",18.6543
"2021-02-12",21.3337
"2021-02-13",23.137
"2021-02-14",23.2705
"2021-02-15",21.9915
"2021-02-16",21.3718
"2021-02-17",21.1084
"2021-02-18",22.4165
"2021-02-19",23.7236
"2021-02-20",23.5549
"2021-02-21",23.2596
"2021-02-22",23.4704
"2021-02-23",22.6812
"2021-02-24",22.6815
"2021-02-25",22.9847
"2021-02-26",22.6453
"2021-02-27",22.1529
"2021-02-28",21.6604
"2021-03-01",20.5241
"2021-03-02",20.419
"2021-03-03",20.3542
"2021-03-04",20.7905
"2021-03-05",22.4607
"2021-03-06",23.6482
"2021-03-07",23.9459
"2021-03-08",23.9927
"2021-03-09",23.117
"2021-03-10",23.1372
"2021-03-11",23.3792
"2021-03-12",22.7525
"2021-03-13",23.5399
"2021-03-14",23.8279
"2021-03-15",22.439
"2021-03-16",23.3042
"2021-03-17",23.3959
"2021-03-18",22.455
"2021-03-19",23.4805
"2021-03-20",23.9076
"2021-03-21",23.9298
"2021-03-22",23.5579
"2021-03-23",23.6586
"2021-03-24",23.6334
"2021-03-25",23.6828
"2021-03-26",24.2346
"2021-03-27",24.3355
"2021-03-28",23.1028
"2021-03-29",23.0508
"2021-03-30",23.6293
"2021-03-31",24.3551
"2021-04-01",23.3799
"2021-04-02",23.6392
"2021-04-03",22.46
"2021-04-04",22.6687
"2021-04-05",24.9539
"2021-04-06",23.9571
"2021-04-07",23.7865
"2021-04-08",23.4723
"2021-04-09",24.015
"2021-04-10",23.9545
"2021-04-11",23.5011
"2021-04-12",24.0821
"2021-04-13",23.944
"2021-04-14",23.8173
"2021-04-15",23.8417
"2021-04-16",24.2837
"2021-04-17",24.4965
"2021-04-18",24.5297
"2021-04-19",24.3141
"2021-04-20",24.1965
"2021-04-21",24.3396
"2021-04-22",23.9104
"2021-04-23",24.1995
"2021-04-24",24.3339
"2021-04-25",24.1365
"2021-04-26",24.4973
"2021-04-27",24.7393
"2021-04-28",24.5163
"2021-04-29",24.9787
"2021-04-30",24.9021
"2021-05-01",25.0181
"2021-05-02",24.9232
"2021-05-03",24.3096
"2021-05-04",24.1526
"2021-05-05",24.7813
"2021-05-06",24.6629
"2021-05-07",24.7131
"2021-05-08",24.8503
"2021-05-09",24.7484
"2021-05-10",24.8266
"2021-05-11",25.0655
"2021-05-12",25.0773
"2021-05-13",24.6525
"2021-05-14",23.8113
"2021-05-15",24.0801
"2021-05-16",24.5458
"2021-05-17",25.0643
"2021-05-18",24.9825
"2021-05-19",24.8807
"2021-05-20",24.1185
"2021-05-21",23.8035
"2021-05-22",24.0261
"2021-05-23",24.2573
"2021-05-24",24.2312
"2021-05-25",23.2212
"2021-05-26",22.3997
"2021-05-27",23.0056
"2021-05-28",23.1662
"2021-05-29",23.268
"2021-05-30",23.1845
"2021-05-31",23.1905
"2021-06-01",22.8271
"2021-06-02",23.5804
"2021-06-03",23.7306
"2021-06-04",24.4515
"2021-06-05",23.7084
"2021-06-06",23.1644
"2021-06-07",23.4353
"2021-06-08",23.5727
"2021-06-09",23.2946
"2021-06-10",22.524
"2021-06-11",21.4442
"2021-06-12",22.1515
"2021-06-13",22.4927
"2021-06-14",21.9971
"2021-06-15",21.6717
"2021-06-16",21.6937
"2021-06-17",21.5372
"2021-06-18",21.2922
"2021-06-19",21.2169
"2021-06-20",21.857
"2021-06-21",22.2919
"2021-06-22",22.406
"2021-06-23",22.4707
"2021-06-24",21.7892
"2021-06-25",21.0568
"2021-06-26",21.4062
"2021-06-27",21.2238
"2021-06-28",21.7192
"2021-06-29",22.084
"2021-06-30",22.8956
"2021-07-01",22.6998
"2021-07-02",22.4374
"2021-07-03",22.8054
"2021-07-04",23.523
"2021-07-05",24.1235
"2021-07-06",24.2347
"2021-07-07",23.6581
"2021-07-08",24.1161
"2021-07-09",22.9195
"2021-07-10",21.9144
"2021-07-11",21.8742
"2021-07-12",22.1582
"2021-07-13",21.9519
"2021-07-14",21.9046
"2021-07-15",23.1219
"2021-07-16",23.1388
"2021-07-17",23.5851
"2021-07-18",23.0451
"2021-07-19",21.6454
"2021-07-20",21.3382
"2021-07-21",21.6224
"2021-07-22",21.761
"2021-07-23",21.7362
"2021-07-24",21.9118
"2021-07-25",22.5714
"2021-07-26",21.5391
"2021-07-27",21.7147
"2021-07-28",21.7392
"2021-07-29",21.2607
"2021-07-30",21.3191
"2021-07-31",21.8269
"2021-08-01",21.4922
"2021-08-02",20.5167
"2021-08-03",21.1949
"2021-08-04",21.8511
"2021-08-05",21.6612
"2021-08-06",22.1261
"2021-08-07",23.0253
"2021-08-08",22.7894
"2021-08-09",22.3179
"2021-08-10",21.4351
"2021-08-11",23.1746
"2021-08-12",22.1044
"2021-08-13",22.2899
"2021-08-14",21.4148
"2021-08-15",21.6971
"2021-08-16",21.5905
"2021-08-17",21.9568
"2021-08-18",21.7958
"2021-08-19",21.1835
"2021-08-20",22.6025
"2021-08-21",23.765
"2021-08-22",24.0844
"2021-08-23",23.5709
"2021-08-24",22.8016
"2021-08-25",23.0007
"2021-08-26",23.0333
"2021-08-27",22.1341
"2021-08-28",22.1594
"2021-08-29",22.3113
"2021-08-30",21.5125
"2021-08-31",21.8992
"2021-09-01",23.1578
"2021-09-02",22.915
"2021-09-03",22.3836
"2021-09-04",22.5022
"2021-09-05",22.3793
"2021-09-06",22.1421
"2021-09-07",21.7316
"2021-09-08",21.7096
"2021-09-09",21.7504
"2021-09-10",22.2505
"2021-09-11",21.5698
"2021-09-12",21.0829
"2021-09-13",22.0287
"2021-09-14",22.8506
"2021-09-15",23.0436
"2021-09-16",23.5459
"2021-09-17",24.1395
"2021-09-18",24.4627
"2021-09-19",24.7037
"2021-09-20",24.4986
"2021-09-21",23.6985
"2021-09-22",24.1352
"2021-09-23",24.0461
"2021-09-24",24.1162
"2021-09-25",23.5571
"2021-09-26",23.4185
"2021-09-27",21.0599
"2021-09-28",21.869
"2021-09-29",22.2232
"2021-09-30",23.3513
"2021-10-01",23.5175
"2021-10-02",23.9201
"2021-10-03",24.6561
"2021-10-04",24.4674
"2021-10-05",24.3342
"2021-10-06",23.7165
"2021-10-07",23.5929
"2021-10-08",23.1559
"2021-10-09",23.2185
"2021-10-10",23.4199
"2021-10-11",22.0489
"2021-10-12",22.6485
"2021-10-13",22.0391
