,"(deg C) Mean Dew Point Temperature (ERA5) at Mullaitivu, 2007-01-01 to 2025-12-31"
"2018-11-03",24.3743
"2018-11-04",23.9803
"2018-11-05",23.8271
"2018-11-06",23.5651
"2018-11-07",24.0052
"2018-11-08",24.3671
"2018-11-09",23.8087
"2018-11-10",23.0195
"2018-11-11",23.3321
"2018-11-12",22.8191
"2018-11-13",23.3776
"2018-11-14",23.1699
"2018-11-15",23.0298
"2018-11-16",24.0872
"2018-11-17",24.2837
"2018-11-18",24.4324
"2018-11-19",24.1923
"2018-11-20",23.8524
"2018-11-21",23.4495
"2018-11-22",24.2104
"2018-11-23",24.1162
"2018-11-24",23.9732
"2018-11-25",23.6145
"2018-11-26",21.6431
"2018-11-27",21.7334
"2018-11-28",23.8885
"2018-11-29",23.9221
"2018-11-30",23.6545
"2018-12-01",22.7115
"2018-12-02",22.3812
"2018-12-03",24.3392
"2018-12-04",24.7283
"2018-12-05",24.3304
"2018-12-06",24.0145
"2018-12-07",24.307
"2018-12-08",23.2822
"2018-12-09",22.2908
"2018-12-10",21.8874
"2018-12-11",21.8104
"2018-12-12",22.3065
"2018-12-13",22.591
"2018-12-14",23.1596
"2018-12-15",23.5122
"2018-12-16",22.3204
"2018-12-17",21.9101
"2018-12-18",22.2412
"2018-12-19",21.6093
"2018-12-20",22.8598
"2018-12-21",23.5899
"2018-12-22",24.1457
"2018-12-23",23.9712
"2018-12-24",24.0661
"2018-12-25",23.7585
"2018-12-26",23.9925
"2018-12-27",23.1119
"2018-12-28",22.5998
"2018-12-29",22.3258
"2018-12-30",22.2609
"2018-12-31",21.252
"2019-01-01",19.8819
"2019-01-02",19.2184
"2019-01-03",19.0129
"2019-01-04",19.9368
"2019-01-05",21.28
"2019-01-06",19.6585
"2019-01-07",21.6757
"2019-01-08",21.9392
"2019-01-09",20.8765
"2019-01-10",20.3224
"2019-01-11",20.4709
"2019-01-12",21.3773
"2019-01-13",22.6836
"2019-01-14",21.3715
"2019-01-15",21.003
"2019-01-16",20.6681
"2019-01-17",18.7454
"2019-01-18",18.483
"2019-01-19",19.0821
"2019-01-20",20.6355
"2019-01-21",20.5381
"2019-01-22",21.6268
"2019-01-23",21.8793
"2019-01-24",22.9615
"2019-01-25",23.8589
"2019-01-26",23.5229
"2019-01-27",22.3672
"2019-01-28",20.9314
"2019-01-29",21.0016
"2019-01-30",21.2178
"2019-01-31",21.5059
"2019-02-01",22.0208
"2019-02-02",21.9499
"2019-02-03",23.4196
"2019-02-04",23.6767
"2019-02-05",23.7248
"2019-02-06",22.4608
"2019-02-07",22.8446
"2019-02-08",23.9641
"2019-02-09",23.9875
"2019-02-10",23.455
"2019-02-11",22.4163
"2019-02-12",22.0109
"2019-02-13",21.8974
"2019-02-14",23.7161
"2019-02-15",23.8545
"2019-02-16",24.156
"2019-02-17",24.1795
"2019-02-18",24.4004
"2019-02-19",23.7786
"2019-02-20",22.209
"2019-02-21",22.1015
"2019-02-22",21.22
"2019-02-23",21.3
"2019-02-24",21.3664
"2019-02-25",22.9447
"2019-02-26",23.9067
"2019-02-27",23.8561
"2019-02-28",23.6445
"2019-03-01",23.3352
"2019-03-02",22.7409
"2019-03-03",22.3505
"2019-03-04",22.7698
"2019-03-05",23.8603
"2019-03-06",24.0243
"2019-03-07",24.5637
"2019-03-08",24.1494
"2019-03-09",24.2879
"2019-03-10",23.24
"2019-03-11",22.4376
"2019-03-12",21.5686
"2019-03-13",22.1303
"2019-03-14",22.4129
"2019-03-15",22.4078
"2019-03-16",22.5927
"2019-03-17",23.2451
"2019-03-18",23.4849
"2019-03-19",23.0917
"2019-03-20",22.8556
"2019-03-21",23.4837
"2019-03-22",24.6267
"2019-03-23",24.4375
"2019-03-24",23.4394
"2019-03-25",22.7916
"2019-03-26",22.5695
"2019-03-27",22.7573
"2019-03-28",21.8453
"2019-03-29",22.6806
"2019-03-30",23.5265
"2019-03-31",23.2012
"2019-04-01",23.5304
"2019-04-02",23.8559
"2019-04-03",23.6997
"2019-04-04",23.3595
"2019-04-05",22.3098
"2019-04-06",22.8958
"2019-04-07",23.3167
"2019-04-08",23.7931
"2019-04-09",24.3281
"2019-04-10",24.8147
"2019-04-11",24.9238
"2019-04-12",24.8056
"2019-04-13",24.4586
"2019-04-14",24.492
"2019-04-15",23.8643
"2019-04-16",24.6529
"2019-04-17",24.7263
"2019-04-18",25.2232
"2019-04-19",25.1378
"2019-04-20",24.66
"2019-04-21",25.2515
"2019-04-22",24.7997
"2019-04-23",24.8579
"2019-04-24",24.5512
"2019-04-25",24.4705
"2019-04-26",25.0625
"2019-04-27",25.3742
"2019-04-28",25.1924
"2019-04-29",24.8924
"2019-04-30",25.6788
"2019-05-01",25.5358
"2019-05-02",25.7474
"2019-05-03",24.816
"2019-05-04",24.3629
"2019-05-05",24.1889
"2019-05-06",24.1699
"2019-05-07",23.3023
"2019-05-08",23.2262
"2019-05-09",24.1491
"2019-05-10",25.1927
"2019-05-11",24.6688
"2019-05-12",24.487
"2019-05-13",24.5702
"2019-05-14",24.3341
"2019-05-15",24.4835
"2019-05-16",24.9716
"2019-05-17",24.8113
"2019-05-18",24.833
"2019-05-19",25.1448
"2019-05-20",25.1353
"2019-05-21",24.8503
"2019-05-22",25.0274
"2019-05-23",24.799
"2019-05-24",24.7772
"2019-05-25",24.7538
"2019-05-26",24.8639
"2019-05-27",24.9637
"2019-05-28",25.697
"2019-05-29",25.43
"2019-05-30",24.791
"2019-05-31",24.7367
"2019-06-01",24.4826
"2019-06-02",24.6986
"2019-06-03",24.8484
"2019-06-04",24.8491
"2019-06-05",24.9779
"2019-06-06",24.8634
"2019-06-07",24.808
"2019-06-08",24.7218
"2019-06-09",24.6369
"2019-06-10",24.4815
"2019-06-11",24.7003
"2019-06-12",24.7563
"2019-06-13",24.4769
"2019-06-14",24.8018
"2019-06-15",25.162
"2019-06-16",25.1746
"2019-06-17",25.148
"2019-06-18",24.8857
"2019-06-19",24.8898
"2019-06-20",24.8146
"2019-06-21",24.7554
"2019-06-22",24.0379
"2019-06-23",24.5713
"2019-06-24",24.7957
"2019-06-25",24.3903
"2019-06-26",24.1447
"2019-06-27",23.8323
"2019-06-28",23.4408
"2019-06-29",23.5534
"2019-06-30",23.7135
"2019-07-01",23.8157
"2019-07-02",23.9503
"2019-07-03",24.1822
"2019-07-04",23.9975
"2019-07-05",24.1271
"2019-07-06",23.7961
"2019-07-07",23.823
"2019-07-08",24.3559
"2019-07-09",24.3016
"2019-07-10",24.3366
"2019-07-11",24.3923
"2019-07-12",24.2553
"2019-07-13",24.0384
"2019-07-14",23.8013
"2019-07-15",23.7716
"2019-07-16",23.9559
"2019-07-17",24.3986
"2019-07-18",24.4234
"2019-07-19",23.8625
"2019-07-20",23.5995
"2019-07-21",23.5822
"2019-07-22",24.2635
"2019-07-23",24.0681
"2019-07-24",23.883
"2019-07-25",23.8881
"2019-07-26",24.0481
"2019-07-27",23.6776
"2019-07-28",23.4344
"2019-07-29",23.4526
"2019-07-30",23.938
"2019-07-31",23.9577
"2019-08-01",23.925
"2019-08-02",23.9216
"2019-08-03",23.8172
"2019-08-04",24.1813
"2019-08-05",24.0919
"2019-08-06",24.2115
"2019-08-07",24.2909
"2019-08-08",24.1018
"2019-08-09",24.2076
"2019-08-10",23.819
"2019-08-11",24.0213
"2019-08-12",20.1736
"2019-08-13",24.3842
"2019-08-14",23.8926
"2019-08-15",24.0543
"2019-08-16",24.4645
"2019-08-17",23.9564
"2019-08-18",24.64
"2019-08-19",24.2101
"2019-08-20",23.8371
"2019-08-21",24.0835
"2019-08-22",24.0897
"2019-08-23",23.7683
"2019-08-24",23.8357
"2019-08-25",23.8091
"2019-08-26",23.4508
"2019-08-27",23.1618
"2019-08-28",23.8004
"2019-08-29",24.0715
"2019-08-30",23.6816
"2019-08-31",23.7678
"2019-09-01",24.0307
"2019-09-02",23.6007
"2019-09-03",23.7416
"2019-09-04",23.6829
"2019-09-05",23.9787
"2019-09-06",24.1559
"2019-09-07",23.8204
"2019-09-08",23.6285
"2019-09-09",23.7797
"2019-09-10",24.0553
"2019-09-11",24.2771
"2019-09-12",23.5979
"2019-09-13",23.4432
"2019-09-14",23.7178
"2019-09-15",23.8067
"2019-09-16",23.7479
"2019-09-17",24.2247
"2019-09-18",23.6629
"2019-09-19",23.9225
"2019-09-20",23.9417
"2019-09-21",24.1773
"2019-09-22",24.1572
"2019-09-23",24.4894
"2019-09-24",23.8227
"2019-09-25",22.8918
"2019-09-26",22.8218
"2019-09-27",23.5557
"2019-09-28",24.0558
"2019-09-29",23.9974
"2019-09-30",23.931
"2019-10-01",24.1499
"2019-10-02",23.9781
"2019-10-03",23.9941
"2019-10-04",23.9655
"2019-10-05",23.9604
"2019-10-06",23.5612
"2019-10-07",24.1929
"2019-10-08",23.909
"2019-10-09",23.8867
"2019-10-10",23.7296
"2019-10-11",23.9189
"2019-10-12",23.7974
"2019-10-13",24.0352
"2019-10-14",24.7756
"2019-10-15",24.4271
"2019-10-16",24.1314
"2019-10-17",24.3084
"2019-10-18",24.4532
"2019-10-19",24.5624
"2019-10-20",24.5064
"2019-10-21",24.2559
"2019-10-22",24.1282
"2019-10-23",24.4492
"2019-10-24",24.0741
"2019-10-25",24.3456
"2019-10-26",24.4518
"2019-10-27",23.9459
"2019-10-28",24.1649
"2019-10-29",24.171
"2019-10-30",24.0902
"2019-10-31",24.1062
"2019-11-01",24.2062
"2019-11-02",24.7373
"2019-11-03",24.6087
"2019-11-04",25.0761
"2019-11-05",23.9666
"2019-11-06",24.3879
"2019-11-07",24.4407
"2019-11-08",25.1237
"2019-11-09",24.8031
"2019-11-10",24.2666
"2019-11-11",24.5575
"2019-11-12",24.0814
"2019-11-13",23.8737
"2019-11-14",24.3174
"2019-11-15",24.5425
"2019-11-16",24.0617
"2019-11-17",24.5611
"2019-11-18",24.6405
"2019-11-19",24.4901
"2019-11-20",24.4061
"2019-11-21",24.4669
"2019-11-22",24.598
"2019-11-23",24.5616
"2019-11-24",24.3137
"2019-11-25",24.1457
"2019-11-26",24.2311
"2019-11-27",24.399
"2019-11-28",24.5466
"2019-11-29",24.6476
"2019-11-30",24.4538
"2019-12-01",23.8671
"2019-12-02",24.3467
"2019-12-03",24.2268
"2019-12-04",24.0196
"2019-12-05",24.2257
"2019-12-06",24.0159
"2019-12-07",23.411
"2019-12-08",22.4844
"2019-12-09",22.8741
"2019-12-10",23.1717
"2019-12-11",22.9482
"2019-12-12",23.8845
"2019-12-13",23.8254
"2019-12-14",23.9993
"2019-12-15",23.5293
"2019-12-16",23.905
"2019-12-17",23.557
"2019-12-18",24.472
"2019-12-19",23.7136
"2019-12-20",24.0176
"2019-12-21",23.4394
"2019-12-22",23.203
"2019-12-23",24.1044
"2019-12-24",24.2263
"2019-12-25",23.7758
"2019-12-26",22.1599
"2019-12-27",21.415
"2019-12-28",21.4697
"2019-12-29",22.3308
"2019-12-30",22.9999
"2019-12-31",23.8723
"2020-01-01",24.1612
"2020-01-02",24.5275
"2020-01-03",24.5868
"2020-01-04",24.3239
"2020-01-05",24.0601
"2020-01-06",24.426
"2020-01-07",23.7288
"2020-01-08",21.7601
"2020-01-09",20.907
"2020-01-10",20.368
"2020-01-11",21.7828
"2020-01-12",20.9611
"2020-01-13",19.0123
"2020-01-14",18.6032
"2020-01-15",19.8555
"2020-01-16",22.4516
"2020-01-17",23.5314
"2020-01-18",24.2222
"2020-01-19",23.7813
"2020-01-20",22.4242
"2020-01-21",22.9436
"2020-01-22",24.1013
"2020-01-23",23.694
"2020-01-24",22.807
"2020-01-25",21.7474
"2020-01-26",21.0541
"2020-01-27",20.6512
"2020-01-28",21.3498
"2020-01-29",21.758
"2020-01-30",21.9113
"2020-01-31",21.9498
"2020-02-01",21.3142
"2020-02-02",20.7056
"2020-02-03",22.3819
"2020-02-04",22.5609
"2020-02-05",22.0556
"2020-02-06",21.5878
"2020-02-07",20.8765
"2020-02-08",20.6607
"2020-02-09",20.5486
"2020-02-10",20.3819
"2020-02-11",22.2679
"2020-02-12",23.0621
"2020-02-13",22.5552
"2020-02-14",21.6153
"2020-02-15",21.8714
"2020-02-16",22.1306
"2020-02-17",20.5023
"2020-02-18",19.428
"2020-02-19",19.7155
"2020-02-20",21.4567
"2020-02-21",24.5763
"2020-02-22",23.7525
"2020-02-23",23.8492
"2020-02-24",23.4934
"2020-02-25",23.692
"2020-02-26",23.4994
"2020-02-27",22.5052
"2020-02-28",21.7987
"2020-02-29",21.1354
"2020-03-01",21.5637
"2020-03-02",21.3278
"2020-03-03",21.3033
"2020-03-04",21.6186
"2020-03-05",22.7036
"2020-03-06",23.3624
"2020-03-07",23.0948
"2020-03-08",23.2779
"2020-03-09",22.746
"2020-03-10",23.3188
"2020-03-11",22.8273
"2020-03-12",22.6427
"2020-03-13",22.55
"2020-03-14",21.7199
"2020-03-15",22.6233
"2020-03-16",23.6583
"2020-03-17",23.6511
"2020-03-18",24.5336
"2020-03-19",23.6877
"2020-03-20",23.2788
"2020-03-21",22.7462
"2020-03-22",23.2112
"2020-03-23",23.2036
"2020-03-24",23.1387
"2020-03-25",22.9707
"2020-03-26",22.5703
"2020-03-27",22.0763
"2020-03-28",22.7643
"2020-03-29",23.0381
"2020-03-30",23.8113
"2020-03-31",22.3841
"2020-04-01",22.743
"2020-04-02",23.1385
"2020-04-03",23.4143
"2020-04-04",25.0147
"2020-04-05",25.6343
"2020-04-06",25.3843
"2020-04-07",24.7638
"2020-04-08",24.587
"2020-04-09",24.2017
"2020-04-10",24.1133
"2020-04-11",24.0259
"2020-04-12",24.8344
"2020-04-13",24.3859
"2020-04-14",24.5034
"2020-04-15",24.6723
"2020-04-16",24.6586
"2020-04-17",24.2989
"2020-04-18",24.9388
"2020-04-19",25.1974
"2020-04-20",24.6858
"2020-04-21",24.8615
"2020-04-22",24.8906
"2020-04-23",24.9205
"2020-04-24",24.9153
"2020-04-25",25.4117
"2020-04-26",24.8794
"2020-04-27",25.4915
"2020-04-28",25.6073
"2020-04-29",25.3401
"2020-04-30",24.9984
"2020-05-01",25.3867
"2020-05-02",25.6616
"2020-05-03",25.6249
"2020-05-04",24.9534
"2020-05-05",24.9209
"2020-05-06",25.5645
"2020-05-07",25.2046
"2020-05-08",25.7971
"2020-05-09",25.754
"2020-05-10",25.4569
"2020-05-11",25.3454
"2020-05-12",25.4028
"2020-05-13",25.2865
"2020-05-14",25.5154
"2020-05-15",26.0587
"2020-05-16",26.6919
"2020-05-17",26.4921
"2020-05-18",25.9527
"2020-05-19",25.8299
"2020-05-20",25.5315
"2020-05-21",25.2706
"2020-05-22",25.1199
"2020-05-23",25.8377
"2020-05-24",26.05
"2020-05-25",26.2609
"2020-05-26",26.0303
"2020-05-27",25.728
"2020-05-28",25.0157
"2020-05-29",24.7747
"2020-05-30",24.8275
"2020-05-31",24.788
"2020-06-01",24.8725
"2020-06-02",24.5325
"2020-06-03",24.1362
"2020-06-04",24.2732
"2020-06-05",24.8235
"2020-06-06",24.1941
"2020-06-07",24.5778
"2020-06-08",24.2497
"2020-06-09",24.8946
"2020-06-10",25.4878
"2020-06-11",24.8841
"2020-06-12",24.8092
"2020-06-13",24.3899
"2020-06-14",24.5839
"2020-06-15",24.7075
"2020-06-16",24.8166
"2020-06-17",24.6871
"2020-06-18",24.7078
"2020-06-19",24.5438
"2020-06-20",24.7251
"2020-06-21",24.8187
"2020-06-22",24.3677
"2020-06-23",24.5118
"2020-06-24",24.3704
"2020-06-25",24.7644
"2020-06-26",24.1767
"2020-06-27",23.85
"2020-06-28",24.613
"2020-06-29",24.9189
"2020-06-30",24.7422
"2020-07-01",24.4764
"2020-07-02",24.5401
"2020-07-03",24.507
"2020-07-04",24.3867
"2020-07-05",23.6766
"2020-07-06",24.1439
"2020-07-07",24.2953
"2020-07-08",24.7577
"2020-07-09",25.2986
"2020-07-10",25.107
"2020-07-11",24.4693
"2020-07-12",24.3275
"2020-07-13",24.5214
"2020-07-14",25.1453
"2020-07-15",24.9471
"2020-07-16",24.6159
"2020-07-17",24.5946
"2020-07-18",24.5988
"2020-07-19",25.1411
"2020-07-20",24.2961
"2020-07-21",23.9997
"2020-07-22",24.1478
"2020-07-23",24.0394
"2020-07-24",23.5575
"2020-07-25",24.1284
"2020-07-26",24.4412
"2020-07-27",24.738
"2020-07-28",24.4942
"2020-07-29",24.1267
"2020-07-30",23.2619
"2020-07-31",24.1356
"2020-08-01",24.3693
"2020-08-02",24.2059
"2020-08-03",24.0338
"2020-08-04",23.81
"2020-08-05",23.836
"2020-08-06",24.382
"2020-08-07",24.1269
"2020-08-08",23.9866
"2020-08-09",24.316
"2020-08-10",23.9699
"2020-08-11",24.0777
"2020-08-12",23.4452
"2020-08-13",23.4719
"2020-08-14",23.6056
"2020-08-15",23.169
"2020-08-16",23.392
"2020-08-17",23.6956
"2020-08-18",23.2794
"2020-08-19",23.9177
"2020-08-20",23.947
"2020-08-21",23.7917
"2020-08-22",23.9591
"2020-08-23",23.8719
"2020-08-24",23.559
"2020-08-25",23.6267
"2020-08-26",23.3974
"2020-08-27",22.667
"2020-08-28",23.2529
"2020-08-29",23.2385
"2020-08-30",23.3976
"2020-08-31",23.757
"2020-09-01",23.8694
"2020-09-02",23.9588
"2020-09-03",24.041
"2020-09-04",23.87
"2020-09-05",23.7834
"2020-09-06",23.9611
"2020-09-07",24.0919
"2020-09-08",24.1924
"2020-09-09",24.2432
"2020-09-10",24.2992
"2020-09-11",24.2516
"2020-09-12",24.1099
"2020-09-13",24.2402
"2020-09-14",24.0983
"2020-09-15",24.2398
"2020-09-16",24.2428
"2020-09-17",24.0583
"2020-09-18",24.2749
"2020-09-19",23.4653
"2020-09-20",24.0346
"2020-09-21",23.6537
"2020-09-22",23.7141
"2020-09-23",23.532
"2020-09-24",23.8594
"2020-09-25",23.5958
"2020-09-26",23.5678
"2020-09-27",23.4185
"2020-09-28",23.8445
"2020-09-29",23.6093
"2020-09-30",23.4242
"2020-10-01",23.4471
"2020-10-02",23.2064
"2020-10-03",22.6919
"2020-10-04",22.2517
"2020-10-05",22.3469
"2020-10-06",22.9898
"2020-10-07",23.7016
"2020-10-08",24.1643
"2020-10-09",23.1186
"2020-10-10",24.1164
"2020-10-11",23.9251
"2020-10-12",22.9016
"2020-10-13",22.957
"2020-10-14",23.2067
"2020-10-15",23.5731
"2020-10-16",22.9299
"2020-10-17",23.7386
"2020-10-18",23.8137
"2020-10-19",23.7159
"2020-10-20",24.0165
"2020-10-21",23.7088
"2020-10-22",23.4222
"2020-10-23",23.3655
"2020-10-24",23.6204
"2020-10-25",23.4166
"2020-10-26",23.374
"2020-10-27",23.6227
"2020-10-28",23.6222
"2020-10-29",23.5624
"2020-10-30",24.0075
"2020-10-31",24.2976
"2020-11-01",23.6466
"2020-11-02",23.6208
"2020-11-03",23.9527
"2020-11-04",24.0079
"2020-11-05",24.2343
"2020-11-06",24.3024
"2020-11-07",24.8252
"2020-11-08",24.2146
"2020-11-09",24.1766
"2020-11-10",23.9048
"2020-11-11",24.198
"2020-11-12",24.71
"2020-11-13",24.9539
"2020-11-14",24.7929
"2020-11-15",24.8759
"2020-11-16",24.4752
"2020-11-17",24.2037
"2020-11-18",24.124
"2020-11-19",24.1408
"2020-11-20",23.9745
"2020-11-21",23.1349
"2020-11-22",23.6415
"2020-11-23",24.3988
"2020-11-24",24.1163
"2020-11-25",23.5
"2020-11-26",23.4288
"2020-11-27",24.0254
"2020-11-28",24.3479
"2020-11-29",24.462
"2020-11-30",23.993
"2020-12-01",23.5597
"2020-12-02",24.0466
"2020-12-03",23.1349
"2020-12-04",23.3407
"2020-12-05",24.0535
"2020-12-06",24.3669
"2020-12-07",24.2964
"2020-12-08",23.9547
"2020-12-09",23.6488
"2020-12-10",22.4014
"2020-12-11",22.0707
"2020-12-12",23.0162
"2020-12-13",21.0583
"2020-12-14",21.2637
"2020-12-15",23.4624
"2020-12-16",23.8139
"2020-12-17",23.8569
"2020-12-18",23.918
"2020-12-19",23.743
"2020-12-20",22.7649
"2020-12-21",22.0298
"2020-12-22",22.8635
"2020-12-23",23.1403
"2020-12-24",22.4589
"2020-12-25",22.7964
"2020-12-26",21.202
"2020-12-27",23.7728
"2020-12-28",23.7426
"2020-12-29",24.1208
"2020-12-30",24.3184
"2020-12-31",23.6897
"2021-01-01",21.9786
"2021-01-02",23.7616
"2021-01-03",23.9859
"2021-01-04",23.9826
"2021-01-05",23.9325
"2021-01-06",24.1016
"2021-01-07",24.1184
"2021-01-08",24.3472
"2021-01-09",23.8919
"2021-01-10",23.7785
"2021-01-11",23.6038
"2021-01-12",23.89
"2021-01-13",24.0493
"2021-01-14",24.1883
"2021-01-15",23.5084
"2021-01-16",23.6827
"2021-01-17",22.3657
"2021-01-18",20.7017
"2021-01-19",22.1428
"2021-01-20",24.3311
"2021-01-21",24.6067
"2021-01-22",23.5702
"2021-01-23",22.0543
"2021-01-24",19.7233
"2021-01-25",19.8578
"2021-01-26",19.63
"2021-01-27",19.7473
"2021-01-28",21.1428
"2021-01-29",23.5277
"2021-01-30",23.7144
"2021-01-31",23.6653
"2021-02-01",23.6901
"2021-02-02",23.5643
"2021-02-03",21.4115
"2021-02-04",20.6206
"2021-02-05",20.7273
"2021-02-06",21.7318
"2021-02-07",23.1614
"2021-02-08",20.8942
"2021-02-09",19.189
"2021-02-10",18.4783
"2021-02-11",18.6185
"2021-02-12",20.735
"2021-02-13",22.6839
"2021-02-14",22.5753
"2021-02-15",21.8498
"2021-02-16",21.4778
"2021-02-17",21.309
"2021-02-18",22.1297
"2021-02-19",23.6864
"2021-02-20",23.5542
"2021-02-21",23.3981
"2021-02-22",23.4781
"2021-02-23",22.5365
"2021-02-24",22.0486
"2021-02-25",21.9956
"2021-02-26",21.7186
"2021-02-27",21.7934
"2021-02-28",21.6555
"2021-03-01",21.4405
"2021-03-02",20.9157
"2021-03-03",20.5633
"2021-03-04",21.1824
"2021-03-05",22.1374
"2021-03-06",23.8199
"2021-03-07",24.358
"2021-03-08",24.4008
"2021-03-09",24.0893
"2021-03-10",23.7912
"2021-03-11",23.3361
"2021-03-12",22.678
"2021-03-13",23.414
"2021-03-14",23.2617
"2021-03-15",22.1381
"2021-03-16",22.9679
"2021-03-17",23.0211
"2021-03-18",22.3604
"2021-03-19",22.9773
"2021-03-20",23.9734
"2021-03-21",23.9322
"2021-03-22",23.6512
"2021-03-23",23.3736
"2021-03-24",23.5714
"2021-03-25",23.7688
"2021-03-26",24.7926
"2021-03-27",24.9308
"2021-03-28",23.996
"2021-03-29",23.7707
"2021-03-30",23.6947
"2021-03-31",24.7014
"2021-04-01",24.4479
"2021-04-02",24.4235
"2021-04-03",22.8704
"2021-04-04",23.5547
"2021-04-05",24.1061
"2021-04-06",24.064
"2021-04-07",23.8144
"2021-04-08",22.9694
"2021-04-09",23.4773
"2021-04-10",23.902
"2021-04-11",23.6583
"2021-04-12",24.4857
"2021-04-13",24.2608
"2021-04-14",23.9494
"2021-04-15",24.1781
"2021-04-16",24.456
"2021-04-17",24.9043
"2021-04-18",24.8179
"2021-04-19",25.1256
"2021-04-20",25.3213
"2021-04-21",25.0404
"2021-04-22",25.0983
"2021-04-23",25.2959
"2021-04-24",24.8574
"2021-04-25",24.6302
"2021-04-26",24.9251
"2021-04-27",25.1734
"2021-04-28",24.9652
"2021-04-29",25.3
"2021-04-30",25.1652
"2021-05-01",24.9387
"2021-05-02",25.1576
"2021-05-03",24.6964
"2021-05-04",24.4364
"2021-05-05",24.9262
"2021-05-06",25.1952
"2021-05-07",25.1983
"2021-05-08",25.1468
"2021-05-09",24.9064
"2021-05-10",24.9504
"2021-05-11",25.5014
"2021-05-12",25.5663
"2021-05-13",25.4318
"2021-05-14",24.5492
"2021-05-15",24.8773
"2021-05-16",25.0113
"2021-05-17",25.181
"2021-05-18",25.3083
"2021-05-19",25.2123
"2021-05-20",24.7733
"2021-05-21",24.7106
"2021-05-22",25.1387
"2021-05-23",25.5835
"2021-05-24",25.6265
"2021-05-25",24.7224
"2021-05-26",24.3391
"2021-05-27",24.7208
"2021-05-28",24.7787
"2021-05-29",25.2375
"2021-05-30",24.8303
"2021-05-31",25.0189
"2021-06-01",24.8539
"2021-06-02",25.0484
"2021-06-03",25.2093
"2021-06-04",25.22
"2021-06-05",24.7684
"2021-06-06",24.5844
"2021-06-07",24.9192
"2021-06-08",24.6484
"2021-06-09",24.7853
"2021-06-10",24.4606
"2021-06-11",24.0725
"2021-06-12",24.2735
"2021-06-13",24.727
"2021-06-14",24.1816
"2021-06-15",23.9414
"2021-06-16",24.0068
"2021-06-17",23.7986
"2021-06-18",23.5768
"2021-06-19",23.7023
"2021-06-20",24.0415
"2021-06-21",24.3678
"2021-06-22",24.4349
"2021-06-23",24.2539
"2021-06-24",24.1832
"2021-06-25",23.8055
"2021-06-26",23.9891
"2021-06-27",24.2606
"2021-06-28",23.6346
"2021-06-29",23.6975
"2021-06-30",24.0046
"2021-07-01",23.8332
"2021-07-02",23.8585
"2021-07-03",24.593
"2021-07-04",24.6967
"2021-07-05",24.8622
"2021-07-06",24.6266
"2021-07-07",24.357
"2021-07-08",24.544
"2021-07-09",24.3114
"2021-07-10",23.0913
"2021-07-11",23.5422
"2021-07-12",24.1109
"2021-07-13",24.4181
"2021-07-14",24.279
"2021-07-15",24.4656
"2021-07-16",24.8165
"2021-07-17",24.5765
"2021-07-18",24.9694
"2021-07-19",24.2208
"2021-07-20",24.0567
"2021-07-21",24.2846
"2021-07-22",23.9743
"2021-07-23",24.0783
"2021-07-24",24.0906
"2021-07-25",24.2652
"2021-07-26",24.3357
"2021-07-27",24.028
"2021-07-28",23.9574
"2021-07-29",23.6101
"2021-07-30",23.5916
"2021-07-31",24.0646
"2021-08-01",24.098
"2021-08-02",23.393
"2021-08-03",23.7337
"2021-08-04",24.1104
"2021-08-05",24.0943
"2021-08-06",24.4247
"2021-08-07",24.5692
"2021-08-08",24.5837
"2021-08-09",24.0348
"2021-08-10",23.85
"2021-08-11",24.0766
"2021-08-12",23.976
"2021-08-13",23.672
"2021-08-14",23.8959
"2021-08-15",23.4119
"2021-08-16",23.7731
"2021-08-17",23.7428
"2021-08-18",23.5884
"2021-08-19",23.1278
"2021-08-20",23.6735
"2021-08-21",24.5467
"2021-08-22",24.0456
"2021-08-23",23.7251
"2021-08-24",23.399
"2021-08-25",23.8062
"2021-08-26",24.1175
"2021-08-27",23.7537
"2021-08-28",23.9192
"2021-08-29",23.4876
"2021-08-30",23.3926
"2021-08-31",23.6023
"2021-09-01",23.8381
"2021-09-02",24.1286
"2021-09-03",23.9778
"2021-09-04",23.8046
"2021-09-05",23.8859
"2021-09-06",23.8556
"2021-09-07",23.2172
"2021-09-08",23.2363
"2021-09-09",23.4112
"2021-09-10",24.0505
"2021-09-11",23.5525
"2021-09-12",23.5361
"2021-09-13",23.7821
"2021-09-14",24.2661
"2021-09-15",24.0543
"2021-09-16",24.1813
"2021-09-17",24.5974
"2021-09-18",25.1027
"2021-09-19",24.9976
"2021-09-20",24.9367
"2021-09-21",24.3195
"2021-09-22",24.8151
"2021-09-23",24.7231
"2021-09-24",24.7273
"2021-09-25",24.6139
"2021-09-26",24.7361
"2021-09-27",23.5164
"2021-09-28",23.5267
"2021-09-29",23.8657
"2021-09-30",24.4748
"2021-10-01",24.1659
"2021-10-02",24.7293
"2021-10-03",24.783
"2021-10-04",24.4031
"2021-10-05",24.4118
"2021-10-06",24.3914
"2021-10-07",24.3066
"2021-10-08",24.2158
"2021-10-09",24.7877
"2021-10-10",25.137
"2021-10-11",24.0875
"2021-10-12",24.0867
"2021-10-13",24.1229
"2021-10-14",24.583
"2021-10-15",24.2714
"2021-10-16",23.4905
"2021-10-17",23.8174
"2021-10-18",23.7903
