,"(deg C) Mean Dew Point Temperature (ERA5) at Trincomalee, 2007-01-01 to 2025-12-31"
"2018-10-30",24.592
"2018-10-31",24.2904
"2018-11-01",23.6013
"2018-11-02",24.3545
"2018-11-03",24.1211
"2018-11-04",23.9026
"2018-11-05",23.6319
"2018-11-06",23.5417
"2018-11-07",24.0021
"2018-11-08",24.1721
"2018-11-09",23.718
"2018-11-10",22.7755
"2018-11-11",22.957
"2018-11-12",22.1913
"2018-11-13",22.614
"2018-11-14",22.7443
"2018-11-15",22.2968
"2018-11-16",23.6114
"2018-11-17",24.1081
"2018-11-18",24.3205
"2018-11-19",24.1026
"2018-11-20",23.489
"2018-11-21",23.8258
"2018-11-22",24.4206
"2018-11-23",24.1148
"2018-11-24",23.9788
"2018-11-25",23.9089
"2018-11-26",22.1309
"2018-11-27",22.3855
"2018-11-28",23.8001
"2018-11-29",23.6763
"2018-11-30",23.5158
"2018-12-01",22.3718
"2018-12-02",22.228
"2018-12-03",24.2492
"2018-12-04",24.3969
"2018-12-05",24.1043
"2018-12-06",23.6486
"2018-12-07",24.1781
"2018-12-08",23.3447
"2018-12-09",22.0423
"2018-12-10",21.7771
"2018-12-11",21.5014
"2018-12-12",21.8618
"2018-12-13",22.2107
"2018-12-14",23.1332
"2018-12-15",23.1676
"2018-12-16",22.3664
"2018-12-17",21.7538
"2018-12-18",22.0984
"2018-12-19",21.4449
"2018-12-20",23.099
"2018-12-21",23.6022
"2018-12-22",24.0891
"2018-12-23",23.912
"2018-12-24",23.9322
"2018-12-25",23.7791
"2018-12-26",23.6667
"2018-12-27",23.283
"2018-12-28",22.4119
"2018-12-29",22.2508
"2018-12-30",22.2057
"2018-12-31",21.5941
"2019-01-01",20.2508
"2019-01-02",19.1806
"2019-01-03",19.1162
"2019-01-04",20.039
"2019-01-05",21.5753
"2019-01-06",19.7375
"2019-01-07",21.9634
"2019-01-08",21.8816
"2019-01-09",21.0347
"2019-01-10",20.7426
"2019-01-11",20.7487
"2019-01-12",22.1488
"2019-01-13",23.1685
"2019-01-14",21.7896
"2019-01-15",21.5711
"2019-01-16",21.317
"2019-01-17",19.0934
"2019-01-18",18.7141
"2019-01-19",19.5242
"2019-01-20",21.1145
"2019-01-21",21.1599
"2019-01-22",21.8343
"2019-01-23",22.1774
"2019-01-24",23.0694
"2019-01-25",23.8657
"2019-01-26",23.4838
"2019-01-27",22.0872
"2019-01-28",20.6854
"2019-01-29",20.9161
"2019-01-30",21.6587
"2019-01-31",22.2143
"2019-02-01",22.2476
"2019-02-02",22.5432
"2019-02-03",23.6249
"2019-02-04",23.6106
"2019-02-05",23.5792
"2019-02-06",22.5025
"2019-02-07",22.9763
"2019-02-08",23.9143
"2019-02-09",23.9047
"2019-02-10",23.5114
"2019-02-11",22.4994
"2019-02-12",22.2765
"2019-02-13",22.2437
"2019-02-14",23.8042
"2019-02-15",23.9529
"2019-02-16",24.0943
"2019-02-17",23.7417
"2019-02-18",24.0956
"2019-02-19",23.5548
"2019-02-20",22.0648
"2019-02-21",22.0386
"2019-02-22",21.2602
"2019-02-23",20.9281
"2019-02-24",21.0255
"2019-02-25",23.0856
"2019-02-26",24.1276
"2019-02-27",23.7711
"2019-02-28",23.4015
"2019-03-01",23.0622
"2019-03-02",23.105
"2019-03-03",22.9062
"2019-03-04",22.9791
"2019-03-05",23.7404
"2019-03-06",23.8637
"2019-03-07",24.2873
"2019-03-08",23.9511
"2019-03-09",24.1196
"2019-03-10",22.5211
"2019-03-11",21.9375
"2019-03-12",20.8665
"2019-03-13",21.3435
"2019-03-14",21.9305
"2019-03-15",21.9257
"2019-03-16",22.7304
"2019-03-17",23.3653
"2019-03-18",23.37
"2019-03-19",22.7502
"2019-03-20",22.8531
"2019-03-21",23.7863
"2019-03-22",24.3568
"2019-03-23",24.1261
"2019-03-24",22.8263
"2019-03-25",22.2835
"2019-03-26",22.0496
"2019-03-27",22.4557
"2019-03-28",21.1208
"2019-03-29",21.3538
"2019-03-30",22.0413
"2019-03-31",22.0839
"2019-04-01",22.7831
"2019-04-02",23.671
"2019-04-03",23.4134
"2019-04-04",22.3994
"2019-04-05",21.4233
"2019-04-06",21.5962
"2019-04-07",22.6721
"2019-04-08",23.146
"2019-04-09",23.8294
"2019-04-10",24.7234
"2019-04-11",24.3252
"2019-04-12",24.5122
"2019-04-13",24.2766
"2019-04-14",24.3708
"2019-04-15",23.2754
"2019-04-16",23.9918
"2019-04-17",24.0369
"2019-04-18",24.2385
"2019-04-19",24.4726
"2019-04-20",24.186
"2019-04-21",24.478
"2019-04-22",24.2299
"2019-04-23",24.785
"2019-04-24",24.2349
"2019-04-25",23.8458
"2019-04-26",24.7162
"2019-04-27",24.8852
"2019-04-28",24.3589
"2019-04-29",24.137
"2019-04-30",24.4322
"2019-05-01",24.3003
"2019-05-02",24.563
"2019-05-03",24.1133
"2019-05-04",22.6718
"2019-05-05",22.9083
"2019-05-06",22.4084
"2019-05-07",22.1314
"2019-05-08",21.4765
"2019-05-09",23.0591
"2019-05-10",23.8711
"2019-05-11",23.2601
"2019-05-12",23.0418
"2019-05-13",23.4579
"2019-05-14",22.6934
"2019-05-15",22.9959
"2019-05-16",23.8146
"2019-05-17",23.8658
"2019-05-18",23.4591
"2019-05-19",23.7493
"2019-05-20",23.8002
"2019-05-21",24.2434
"2019-05-22",23.8381
"2019-05-23",23.8641
"2019-05-24",23.9542
"2019-05-25",23.8509
"2019-05-26",23.6576
"2019-05-27",23.9656
"2019-05-28",24.6767
"2019-05-29",24.305
"2019-05-30",23.5831
"2019-05-31",23.5716
"2019-06-01",23.0684
"2019-06-02",23.6862
"2019-06-03",23.9781
"2019-06-04",23.9283
"2019-06-05",24.3563
"2019-06-06",24.1597
"2019-06-07",24.086
"2019-06-08",23.7256
"2019-06-09",23.5713
"2019-06-10",23.503
"2019-06-11",23.5241
"2019-06-12",23.4883
"2019-06-13",23.3218
"2019-06-14",23.6911
"2019-06-15",23.9863
"2019-06-16",24.0931
"2019-06-17",24.1035
"2019-06-18",23.7789
"2019-06-19",23.6342
"2019-06-20",23.6871
"2019-06-21",23.5729
"2019-06-22",22.7545
"2019-06-23",23.341
"2019-06-24",23.7506
"2019-06-25",23.4143
"2019-06-26",23.0822
"2019-06-27",22.5274
"2019-06-28",22.0461
"2019-06-29",22.2844
"2019-06-30",22.3002
"2019-07-01",22.2268
"2019-07-02",22.935
"2019-07-03",23.2186
"2019-07-04",22.8785
"2019-07-05",22.9635
"2019-07-06",22.5353
"2019-07-07",22.3432
"2019-07-08",23.0388
"2019-07-09",23.0754
"2019-07-10",23.2308
"2019-07-11",24.3451
"2019-07-12",23.6704
"2019-07-13",23.1232
"2019-07-14",22.8843
"2019-07-15",22.8473
"2019-07-16",23.1289
"2019-07-17",23.7353
"2019-07-18",23.5369
"2019-07-19",22.706
"2019-07-20",22.3326
"2019-07-21",22.4405
"2019-07-22",23.9781
"2019-07-23",22.9666
"2019-07-24",22.7027
"2019-07-25",22.9398
"2019-07-26",22.7246
"2019-07-27",22.5322
"2019-07-28",22.242
"2019-07-29",22.3918
"2019-07-30",22.8153
"2019-07-31",23.2074
"2019-08-01",23.2118
"2019-08-02",23.0009
"2019-08-03",22.7563
"2019-08-04",23.2296
"2019-08-05",23.2028
"2019-08-06",23.1485
"2019-08-07",23.2514
"2019-08-08",23.114
"2019-08-09",23.3784
"2019-08-10",22.9323
"2019-08-11",23.0041
"2019-08-12",19.3625
"2019-08-13",23.6762
"2019-08-14",22.8932
"2019-08-15",23.1317
"2019-08-16",24.2459
"2019-08-17",24.1681
"2019-08-18",24.0246
"2019-08-19",23.3836
"2019-08-20",23.0392
"2019-08-21",23.2259
"2019-08-22",23.317
"2019-08-23",23.2725
"2019-08-24",23.1449
"2019-08-25",23.2865
"2019-08-26",22.8273
"2019-08-27",22.7715
"2019-08-28",23.124
"2019-08-29",23.2259
"2019-08-30",22.5992
"2019-08-31",23.1267
"2019-09-01",23.1734
"2019-09-02",22.7801
"2019-09-03",22.8655
"2019-09-04",22.6796
"2019-09-05",23.053
"2019-09-06",23.2893
"2019-09-07",22.7338
"2019-09-08",22.7451
"2019-09-09",22.8956
"2019-09-10",23.2425
"2019-09-11",23.5142
"2019-09-12",22.7768
"2019-09-13",22.6307
"2019-09-14",23.0577
"2019-09-15",23.2199
"2019-09-16",23.2174
"2019-09-17",23.5346
"2019-09-18",22.9187
"2019-09-19",23.1177
"2019-09-20",23.2613
"2019-09-21",23.6869
"2019-09-22",24.0169
"2019-09-23",24.1186
"2019-09-24",23.4023
"2019-09-25",22.5118
"2019-09-26",22.829
"2019-09-27",23.6667
"2019-09-28",24.176
"2019-09-29",24.1496
"2019-09-30",23.7672
"2019-10-01",23.8791
"2019-10-02",23.8416
"2019-10-03",24.0767
"2019-10-04",24.1356
"2019-10-05",23.7798
"2019-10-06",23.3334
"2019-10-07",23.8581
"2019-10-08",23.6778
"2019-10-09",23.7007
"2019-10-10",23.999
"2019-10-11",23.6134
"2019-10-12",23.7376
"2019-10-13",23.953
"2019-10-14",24.7164
"2019-10-15",24.2948
"2019-10-16",23.8592
"2019-10-17",23.9562
"2019-10-18",24.2804
"2019-10-19",24.4614
"2019-10-20",24.3478
"2019-10-21",24.0815
"2019-10-22",23.8518
"2019-10-23",24.3203
"2019-10-24",23.5497
"2019-10-25",23.5915
"2019-10-26",24.0427
"2019-10-27",23.8109
"2019-10-28",23.9215
"2019-10-29",23.9251
"2019-10-30",23.974
"2019-10-31",23.6629
"2019-11-01",23.9603
"2019-11-02",24.546
"2019-11-03",24.2201
"2019-11-04",24.6091
"2019-11-05",23.4976
"2019-11-06",23.8773
"2019-11-07",23.8892
"2019-11-08",24.3776
"2019-11-09",23.9276
"2019-11-10",23.9277
"2019-11-11",23.7685
"2019-11-12",23.9987
"2019-11-13",23.667
"2019-11-14",24.37
"2019-11-15",24.4478
"2019-11-16",23.8294
"2019-11-17",24.2321
"2019-11-18",24.2141
"2019-11-19",24.2613
"2019-11-20",24.1219
"2019-11-21",24.1709
"2019-11-22",24.3326
"2019-11-23",24.3747
"2019-11-24",24.0957
"2019-11-25",23.9689
"2019-11-26",24.3334
"2019-11-27",24.3911
"2019-11-28",24.1659
"2019-11-29",24.5049
"2019-11-30",24.3094
"2019-12-01",23.9102
"2019-12-02",24.3527
"2019-12-03",24.0955
"2019-12-04",24.0416
"2019-12-05",24.0862
"2019-12-06",23.9671
"2019-12-07",23.0413
"2019-12-08",22.413
"2019-12-09",22.7891
"2019-12-10",23.3596
"2019-12-11",23.1935
"2019-12-12",23.8453
"2019-12-13",23.7775
"2019-12-14",23.9258
"2019-12-15",23.4358
"2019-12-16",23.9446
"2019-12-17",23.9223
"2019-12-18",24.3398
"2019-12-19",23.9527
"2019-12-20",24.0805
"2019-12-21",23.7609
"2019-12-22",23.6904
"2019-12-23",23.9399
"2019-12-24",23.859
"2019-12-25",23.7473
"2019-12-26",22.1892
"2019-12-27",21.6442
"2019-12-28",21.5528
"2019-12-29",22.1504
"2019-12-30",22.6805
"2019-12-31",23.833
"2020-01-01",24.1976
"2020-01-02",24.4781
"2020-01-03",24.6091
"2020-01-04",24.1248
"2020-01-05",23.8213
"2020-01-06",23.8077
"2020-01-07",23.6718
"2020-01-08",21.8082
"2020-01-09",21.1985
"2020-01-10",20.6077
"2020-01-11",22.594
"2020-01-12",21.074
"2020-01-13",19.2024
"2020-01-14",18.5832
"2020-01-15",19.9629
"2020-01-16",22.7618
"2020-01-17",23.5582
"2020-01-18",24.252
"2020-01-19",23.809
"2020-01-20",22.7976
"2020-01-21",23.2199
"2020-01-22",24.2942
"2020-01-23",23.9228
"2020-01-24",23.025
"2020-01-25",21.9194
"2020-01-26",20.8849
"2020-01-27",20.1061
"2020-01-28",20.9053
"2020-01-29",21.2158
"2020-01-30",21.3941
"2020-01-31",21.5687
"2020-02-01",20.8617
"2020-02-02",20.7923
"2020-02-03",22.1827
"2020-02-04",22.5052
"2020-02-05",21.9537
"2020-02-06",21.8593
"2020-02-07",20.738
"2020-02-08",20.4221
"2020-02-09",20.3103
"2020-02-10",20.2714
"2020-02-11",22.2789
"2020-02-12",22.9566
"2020-02-13",22.4858
"2020-02-14",22.1217
"2020-02-15",22.0448
"2020-02-16",22.0225
"2020-02-17",20.7366
"2020-02-18",19.2137
"2020-02-19",19.7089
"2020-02-20",22.0801
"2020-02-21",24.5469
"2020-02-22",23.9121
"2020-02-23",23.8638
"2020-02-24",23.4243
"2020-02-25",23.6947
"2020-02-26",23.5438
"2020-02-27",22.7862
"2020-02-28",21.6015
"2020-02-29",21.0884
"2020-03-01",21.8151
"2020-03-02",21.6698
"2020-03-03",21.1011
"2020-03-04",21.1956
"2020-03-05",22.1797
"2020-03-06",22.8766
"2020-03-07",22.3537
"2020-03-08",22.8106
"2020-03-09",22.4994
"2020-03-10",23.4268
"2020-03-11",22.5283
"2020-03-12",22.1594
"2020-03-13",22.1808
"2020-03-14",21.3431
"2020-03-15",22.6057
"2020-03-16",23.6445
"2020-03-17",23.4965
"2020-03-18",24.4309
"2020-03-19",23.6012
"2020-03-20",22.8307
"2020-03-21",22.4218
"2020-03-22",22.6765
"2020-03-23",22.6494
"2020-03-24",22.9051
"2020-03-25",22.6482
"2020-03-26",22.2975
"2020-03-27",21.6301
"2020-03-28",22.4507
"2020-03-29",22.9768
"2020-03-30",23.8007
"2020-03-31",22.306
"2020-04-01",21.9183
"2020-04-02",22.5064
"2020-04-03",23.2599
"2020-04-04",24.7465
"2020-04-05",25.3018
"2020-04-06",25.0224
"2020-04-07",24.2371
"2020-04-08",23.8815
"2020-04-09",23.7939
"2020-04-10",23.9333
"2020-04-11",23.9805
"2020-04-12",24.4913
"2020-04-13",24.2458
"2020-04-14",24.3209
"2020-04-15",24.1876
"2020-04-16",24.3265
"2020-04-17",24.5754
"2020-04-18",24.7234
"2020-04-19",24.9508
"2020-04-20",24.6683
"2020-04-21",24.7607
"2020-04-22",24.3088
"2020-04-23",24.6604
"2020-04-24",24.447
"2020-04-25",24.6951
"2020-04-26",24.7656
"2020-04-27",25.0121
"2020-04-28",25.1965
"2020-04-29",24.9449
"2020-04-30",24.8112
"2020-05-01",24.7172
"2020-05-02",25.1535
"2020-05-03",25.1971
"2020-05-04",24.8415
"2020-05-05",24.6244
"2020-05-06",25.05
"2020-05-07",24.4779
"2020-05-08",25.2454
"2020-05-09",25.6372
"2020-05-10",25.3225
"2020-05-11",25.1236
"2020-05-12",25.4822
"2020-05-13",25.2516
"2020-05-14",25.3786
"2020-05-15",25.624
"2020-05-16",26.5004
"2020-05-17",25.7362
"2020-05-18",25.3468
"2020-05-19",24.7884
"2020-05-20",24.3604
"2020-05-21",24.3033
"2020-05-22",24.1006
"2020-05-23",25.076
"2020-05-24",25.1536
"2020-05-25",25.4127
"2020-05-26",25.0543
"2020-05-27",24.6612
"2020-05-28",24.1698
"2020-05-29",24.1745
"2020-05-30",24.0652
"2020-05-31",23.8291
"2020-06-01",24.1612
"2020-06-02",23.3638
"2020-06-03",22.8449
"2020-06-04",22.5884
"2020-06-05",23.7983
"2020-06-06",23.417
"2020-06-07",23.8563
"2020-06-08",23.6139
"2020-06-09",23.9739
"2020-06-10",24.507
"2020-06-11",23.8646
"2020-06-12",24.0964
"2020-06-13",23.455
"2020-06-14",23.5742
"2020-06-15",23.7029
"2020-06-16",23.8174
"2020-06-17",23.7261
"2020-06-18",23.5496
"2020-06-19",24.1933
"2020-06-20",23.958
"2020-06-21",24.0295
"2020-06-22",23.7422
"2020-06-23",24.2845
"2020-06-24",24.0078
"2020-06-25",24.4653
"2020-06-26",23.6848
"2020-06-27",22.8078
"2020-06-28",24.167
"2020-06-29",24.4826
"2020-06-30",24.1573
"2020-07-01",23.701
"2020-07-02",24.0225
"2020-07-03",23.3433
"2020-07-04",23.3739
"2020-07-05",22.8004
"2020-07-06",23.1977
"2020-07-07",23.6475
"2020-07-08",24.325
"2020-07-09",24.6533
"2020-07-10",24.3775
"2020-07-11",23.9019
"2020-07-12",23.5131
"2020-07-13",23.7453
"2020-07-14",24.2691
"2020-07-15",24.0718
"2020-07-16",23.6698
"2020-07-17",24.0342
"2020-07-18",24.1369
"2020-07-19",24.8206
"2020-07-20",23.6371
"2020-07-21",23.4247
"2020-07-22",23.6791
"2020-07-23",23.4239
"2020-07-24",22.802
"2020-07-25",23.2567
"2020-07-26",23.5604
"2020-07-27",24.4282
"2020-07-28",24.2182
"2020-07-29",23.468
"2020-07-30",22.6363
"2020-07-31",23.2652
"2020-08-01",23.3537
"2020-08-02",23.3557
"2020-08-03",23.3034
"2020-08-04",23.058
"2020-08-05",23.1386
"2020-08-06",23.6194
"2020-08-07",23.3124
"2020-08-08",22.929
"2020-08-09",23.5139
"2020-08-10",23.0541
"2020-08-11",22.9179
"2020-08-12",22.096
"2020-08-13",22.2521
"2020-08-14",22.2649
"2020-08-15",21.9025
"2020-08-16",22.2388
"2020-08-17",22.4758
"2020-08-18",22.0163
"2020-08-19",23.144
"2020-08-20",23.183
"2020-08-21",22.8649
"2020-08-22",22.9273
"2020-08-23",22.6187
"2020-08-24",22.8411
"2020-08-25",22.4256
"2020-08-26",22.4712
"2020-08-27",21.7179
"2020-08-28",22.0535
"2020-08-29",21.9683
"2020-08-30",22.8236
"2020-08-31",23.3823
"2020-09-01",23.6666
"2020-09-02",23.2956
"2020-09-03",23.2225
"2020-09-04",23.1012
"2020-09-05",23.2651
"2020-09-06",22.9277
"2020-09-07",23.2039
"2020-09-08",23.5889
"2020-09-09",23.4527
"2020-09-10",23.4421
"2020-09-11",23.4318
"2020-09-12",23.3546
"2020-09-13",23.2913
"2020-09-14",23.1494
"2020-09-15",23.3974
"2020-09-16",23.2933
"2020-09-17",23.1498
"2020-09-18",23.422
"2020-09-19",22.4553
"2020-09-20",22.9702
"2020-09-21",22.8192
"2020-09-22",23.1604
"2020-09-23",22.8221
"2020-09-24",23.1782
"2020-09-25",23.0502
"2020-09-26",22.8137
"2020-09-27",22.9086
"2020-09-28",23.3508
"2020-09-29",23.0649
"2020-09-30",22.4946
"2020-10-01",22.3712
"2020-10-02",22.3317
"2020-10-03",21.6599
"2020-10-04",20.8769
"2020-10-05",21.4932
"2020-10-06",22.0044
"2020-10-07",22.4188
"2020-10-08",23.2279
"2020-10-09",22.4362
"2020-10-10",23.1851
"2020-10-11",22.8321
"2020-10-12",21.6341
"2020-10-13",21.89
"2020-10-14",22.3925
"2020-10-15",22.7146
"2020-10-16",21.1526
"2020-10-17",22.9655
"2020-10-18",23.3364
"2020-10-19",22.8529
"2020-10-20",22.8177
"2020-10-21",22.7687
"2020-10-22",22.1107
"2020-10-23",21.807
"2020-10-24",22.4503
"2020-10-25",22.7561
"2020-10-26",23.2785
"2020-10-27",23.169
"2020-10-28",23.279
"2020-10-29",23.5082
"2020-10-30",23.7244
"2020-10-31",24.1188
"2020-11-01",23.7352
"2020-11-02",23.4332
"2020-11-03",23.7229
"2020-11-04",23.8839
"2020-11-05",24.1047
"2020-11-06",24.038
"2020-11-07",24.4898
"2020-11-08",24.0339
"2020-11-09",24.0022
"2020-11-10",23.8395
"2020-11-11",24.1536
"2020-11-12",24.5867
"2020-11-13",24.704
"2020-11-14",24.6515
"2020-11-15",24.7188
"2020-11-16",24.2382
"2020-11-17",24.1417
"2020-11-18",23.9229
"2020-11-19",24.003
"2020-11-20",23.8341
"2020-11-21",23.3053
"2020-11-22",23.0129
"2020-11-23",24.0972
"2020-11-24",23.9063
"2020-11-25",23.3503
"2020-11-26",22.684
"2020-11-27",23.1965
"2020-11-28",24.3757
"2020-11-29",24.2372
"2020-11-30",23.8376
"2020-12-01",23.5715
"2020-12-02",23.8584
"2020-12-03",22.2233
"2020-12-04",23.0735
"2020-12-05",23.9982
"2020-12-06",23.9206
"2020-12-07",24.2887
"2020-12-08",23.6863
"2020-12-09",23.545
"2020-12-10",22.1678
"2020-12-11",21.5525
"2020-12-12",22.5097
"2020-12-13",21.2167
"2020-12-14",21.1204
"2020-12-15",23.3871
"2020-12-16",23.3758
"2020-12-17",23.7726
"2020-12-18",23.8677
"2020-12-19",23.7379
"2020-12-20",23.2517
"2020-12-21",23.0746
"2020-12-22",23.0806
"2020-12-23",23.43
"2020-12-24",22.7222
"2020-12-25",22.8564
"2020-12-26",21.7754
"2020-12-27",23.8648
"2020-12-28",23.7749
"2020-12-29",23.7707
"2020-12-30",24.0176
"2020-12-31",23.6745
"2021-01-01",21.9723
"2021-01-02",23.6965
"2021-01-03",23.8038
"2021-01-04",23.9
"2021-01-05",23.8938
"2021-01-06",23.9158
"2021-01-07",23.8993
"2021-01-08",24.1599
"2021-01-09",23.7577
"2021-01-10",23.6654
"2021-01-11",23.473
"2021-01-12",23.768
"2021-01-13",23.914
"2021-01-14",23.8294
"2021-01-15",23.3877
"2021-01-16",23.4257
"2021-01-17",23.0532
"2021-01-18",21.5271
"2021-01-19",22.377
"2021-01-20",24.149
"2021-01-21",24.3072
"2021-01-22",23.5714
"2021-01-23",21.84
"2021-01-24",19.7306
"2021-01-25",19.4163
"2021-01-26",19.524
"2021-01-27",19.929
"2021-01-28",21.429
"2021-01-29",23.6415
"2021-01-30",23.6323
"2021-01-31",23.6251
"2021-02-01",23.7645
"2021-02-02",23.6025
"2021-02-03",21.3574
"2021-02-04",20.6295
"2021-02-05",21.4289
"2021-02-06",22.2816
"2021-02-07",23.5069
"2021-02-08",21.2505
"2021-02-09",19.5748
"2021-02-10",18.4513
"2021-02-11",18.5285
"2021-02-12",21.2387
"2021-02-13",23.0086
"2021-02-14",23.0247
"2021-02-15",21.8964
"2021-02-16",21.426
"2021-02-17",21.0869
"2021-02-18",22.1502
"2021-02-19",23.6753
"2021-02-20",23.4842
"2021-02-21",23.4513
"2021-02-22",23.5663
"2021-02-23",22.3221
"2021-02-24",21.9916
"2021-02-25",22.4708
"2021-02-26",22.0813
"2021-02-27",21.8146
"2021-02-28",21.5225
"2021-03-01",20.8442
"2021-03-02",20.9201
"2021-03-03",20.4735
"2021-03-04",20.8999
"2021-03-05",22.0559
"2021-03-06",23.8752
"2021-03-07",24.1481
"2021-03-08",24.27
"2021-03-09",23.9418
"2021-03-10",23.465
"2021-03-11",23.2188
"2021-03-12",22.8477
"2021-03-13",23.493
"2021-03-14",23.7293
"2021-03-15",22.383
"2021-03-16",23.2409
"2021-03-17",22.9924
"2021-03-18",22.3479
"2021-03-19",23.3821
"2021-03-20",24.0193
"2021-03-21",24.1771
"2021-03-22",23.5406
"2021-03-23",23.2515
"2021-03-24",23.4881
"2021-03-25",23.7085
"2021-03-26",24.5549
"2021-03-27",24.6485
"2021-03-28",23.5641
"2021-03-29",23.0083
"2021-03-30",23.6482
"2021-03-31",23.656
"2021-04-01",23.4057
"2021-04-02",23.4445
"2021-04-03",21.7724
"2021-04-04",22.0461
"2021-04-05",23.7412
"2021-04-06",23.9425
"2021-04-07",23.8254
"2021-04-08",23.0203
"2021-04-09",23.6294
"2021-04-10",23.7598
"2021-04-11",23.4187
"2021-04-12",24.3524
"2021-04-13",24.1433
"2021-04-14",23.7996
"2021-04-15",23.869
"2021-04-16",24.061
"2021-04-17",24.4647
"2021-04-18",24.1853
"2021-04-19",24.1567
"2021-04-20",24.3879
"2021-04-21",24.5969
"2021-04-22",24.3251
"2021-04-23",24.4432
"2021-04-24",24.3632
"2021-04-25",24.4861
"2021-04-26",24.7779
"2021-04-27",24.5639
"2021-04-28",24.3988
"2021-04-29",25.1447
"2021-04-30",24.8564
"2021-05-01",24.8619
"2021-05-02",25.0503
"2021-05-03",24.4218
"2021-05-04",24.3237
"2021-05-05",24.8271
"2021-05-06",24.7889
"2021-05-07",25.0065
"2021-05-08",24.9033
"2021-05-09",24.8197
"2021-05-10",24.6824
"2021-05-11",25.1364
"2021-05-12",24.8662
"2021-05-13",24.8546
"2021-05-14",23.9943
"2021-05-15",23.995
"2021-05-16",24.2201
"2021-05-17",24.5079
"2021-05-18",24.8765
"2021-05-19",24.691
"2021-05-20",24.0514
"2021-05-21",23.7989
"2021-05-22",24.3242
"2021-05-23",24.8446
"2021-05-24",24.9167
"2021-05-25",23.9218
"2021-05-26",23.4193
"2021-05-27",23.5775
"2021-05-28",23.9625
"2021-05-29",24.2606
"2021-05-30",24.0183
"2021-05-31",23.9976
"2021-06-01",23.6135
"2021-06-02",23.9632
"2021-06-03",24.2823
"2021-06-04",24.6044
"2021-06-05",24.026
"2021-06-06",23.5989
"2021-06-07",24.0433
"2021-06-08",23.8009
"2021-06-09",23.7982
"2021-06-10",23.1899
"2021-06-11",22.6418
"2021-06-12",23.098
"2021-06-13",23.5644
"2021-06-14",22.8764
"2021-06-15",22.8173
"2021-06-16",22.6771
"2021-06-17",22.4671
"2021-06-18",22.2659
"2021-06-19",22.49
"2021-06-20",23.1548
"2021-06-21",23.3554
"2021-06-22",23.8051
"2021-06-23",23.2646
"2021-06-24",23.0402
"2021-06-25",22.5357
"2021-06-26",22.7974
"2021-06-27",23.079
"2021-06-28",22.6766
"2021-06-29",22.7489
"2021-06-30",23.2202
"2021-07-01",22.9848
"2021-07-02",22.8122
"2021-07-03",23.764
"2021-07-04",23.9369
"2021-07-05",24.4017
"2021-07-06",24.2391
"2021-07-07",23.6404
"2021-07-08",24.1138
"2021-07-09",23.5278
"2021-07-10",22.3582
"2021-07-11",22.5714
"2021-07-12",23.0549
"2021-07-13",23.1375
"2021-07-14",23.0803
"2021-07-15",23.9785
"2021-07-16",24.0811
"2021-07-17",24.2844
"2021-07-18",24.3631
"2021-07-19",23.2804
"2021-07-20",22.959
"2021-07-21",23.0811
"2021-07-22",22.9142
"2021-07-23",23.1462
"2021-07-24",23.1939
"2021-07-25",23.4268
"2021-07-26",23.253
"2021-07-27",23.0036
"2021-07-28",23.0243
"2021-07-29",22.5514
"2021-07-30",22.9381
"2021-07-31",23.1883
"2021-08-01",23.0112
"2021-08-02",22.1111
"2021-08-03",22.5098
"2021-08-04",23.1681
"2021-08-05",23.0323
"2021-08-06",23.4268
"2021-08-07",24.1506
"2021-08-08",23.8202
"2021-08-09",23.1705
"2021-08-10",22.853
"2021-08-11",24.0658
"2021-08-12",23.524
"2021-08-13",23.4083
"2021-08-14",23.343
"2021-08-15",23.0762
"2021-08-16",22.8525
"2021-08-17",22.947
"2021-08-18",22.7491
"2021-08-19",22.1914
"2021-08-20",23.2586
"2021-08-21",24.0333
"2021-08-22",23.6908
"2021-08-23",23.4158
"2021-08-24",22.5588
"2021-08-25",22.9345
"2021-08-26",23.3836
"2021-08-27",22.7934
"2021-08-28",22.9295
"2021-08-29",22.6312
"2021-08-30",22.0134
"2021-08-31",22.558
"2021-09-01",23.2579
"2021-09-02",23.595
"2021-09-03",23.2367
"2021-09-04",22.9673
"2021-09-05",23.1324
"2021-09-06",22.8807
"2021-09-07",22.3285
"2021-09-08",22.3816
"2021-09-09",22.4384
"2021-09-10",23.2067
"2021-09-11",22.4412
"2021-09-12",22.5048
"2021-09-13",22.7336
"2021-09-14",23.3762
"2021-09-15",23.3242
"2021-09-16",23.4227
"2021-09-17",24.1326
"2021-09-18",24.651
"2021-09-19",24.7369
"2021-09-20",24.5411
"2021-09-21",23.6138
"2021-09-22",24.2617
"2021-09-23",24.4447
"2021-09-24",24.5199
"2021-09-25",24.182
"2021-09-26",24.1501
"2021-09-27",22.1568
"2021-09-28",22.401
"2021-09-29",23.3964
"2021-09-30",24.4803
"2021-10-01",24.0122
"2021-10-02",24.4788
"2021-10-03",24.7449
"2021-10-04",24.2865
"2021-10-05",23.9684
"2021-10-06",23.4342
"2021-10-07",23.4147
"2021-10-08",23.5642
"2021-10-09",24.0427
"2021-10-10",24.3552
"2021-10-11",23.1168
"2021-10-12",22.9409
"2021-10-13",22.9728
"2021-10-14",23.662
