,"(deg C) Mean Dew Point Temperature (ERA5) at Kandy, 2007-01-01 to 2025-12-31"
"2018-10-31",21.9714
"2018-11-01",21.3832
"2018-11-02",21.8788
"2018-11-03",22.0175
"2018-11-04",21.4403
"2018-11-05",21.1748
"2018-11-06",20.3701
"2018-11-07",21.9505
"2018-11-08",21.8932
"2018-11-09",21.4051
"2018-11-10",20.4625
"2018-11-11",20.2791
"2018-11-12",19.9289
"2018-11-13",19.8668
"2018-11-14",20.4221
"2018-11-15",19.8911
"2018-11-16",21.3232
"2018-11-17",21.2859
"2018-11-18",21.8254
"2018-11-19",21.6017
"2018-11-20",21.2445
"2018-11-21",21.9234
"2018-11-22",22.0596
"2018-11-23",22.0709
"2018-11-24",21.8156
"2018-11-25",21.7474
"2018-11-26",21.3449
"2018-11-27",21.7173
"2018-11-28",21.9954
"2018-11-29",21.5489
"2018-11-30",20.8707
"2018-12-01",19.9516
"2018-12-02",20.6009
"2018-12-03",21.6527
"2018-12-04",21.9789
"2018-12-05",21.474
"2018-12-06",21.0013
"2018-12-07",20.8671
"2018-12-08",21.1883
"2018-12-09",20.2022
"2018-12-10",20.5221
"2018-12-11",18.9639
"2018-12-12",18.1176
"2018-12-13",18.3688
"2018-12-14",20.3848
"2018-12-15",21.038
"2018-12-16",19.8637
"2018-12-17",18.5891
"2018-12-18",19.8548
"2018-12-19",19.0299
"2018-12-20",21.3621
"2018-12-21",21.5006
"2018-12-22",21.5866
"2018-12-23",21.3868
"2018-12-24",21.3612
"2018-12-25",21.429
"2018-12-26",21.0977
"2018-12-27",20.064
"2018-12-28",18.6199
"2018-12-29",18.7365
"2018-12-30",18.9674
"2018-12-31",20.0376
"2019-01-01",19.6139
"2019-01-02",18.2179
"2019-01-03",18.313
"2019-01-04",17.3569
"2019-01-05",19.6075
"2019-01-06",18.0501
"2019-01-07",19.6875
"2019-01-08",19.999
"2019-01-09",19.6511
"2019-01-10",20.3523
"2019-01-11",20.0733
"2019-01-12",20.5829
"2019-01-13",21.0964
"2019-01-14",20.8501
"2019-01-15",20.7717
"2019-01-16",20.5992
"2019-01-17",18.0883
"2019-01-18",17.0364
"2019-01-19",17.539
"2019-01-20",19.0973
"2019-01-21",19.3922
"2019-01-22",19.4233
"2019-01-23",19.5626
"2019-01-24",19.9679
"2019-01-25",20.5543
"2019-01-26",20.6554
"2019-01-27",19.7947
"2019-01-28",18.7834
"2019-01-29",18.4532
"2019-01-30",19.0734
"2019-01-31",19.5753
"2019-02-01",20.1948
"2019-02-02",20.8172
"2019-02-03",21.1526
"2019-02-04",21.5178
"2019-02-05",21.402
"2019-02-06",20.7595
"2019-02-07",20.777
"2019-02-08",21.7873
"2019-02-09",21.7522
"2019-02-10",21.1461
"2019-02-11",20.7306
"2019-02-12",20.6929
"2019-02-13",21.1243
"2019-02-14",21.6638
"2019-02-15",22.0092
"2019-02-16",21.755
"2019-02-17",22.141
"2019-02-18",22.1367
"2019-02-19",20.9328
"2019-02-20",19.317
"2019-02-21",20.3534
"2019-02-22",19.1453
"2019-02-23",17.9612
"2019-02-24",19.7024
"2019-02-25",21.4944
"2019-02-26",21.8563
"2019-02-27",21.5632
"2019-02-28",21.1254
"2019-03-01",20.2462
"2019-03-02",19.8493
"2019-03-03",22.2427
"2019-03-04",21.7363
"2019-03-05",21.9438
"2019-03-06",22.2611
"2019-03-07",21.6081
"2019-03-08",21.0958
"2019-03-09",21.2314
"2019-03-10",18.443
"2019-03-11",17.9268
"2019-03-12",17.9704
"2019-03-13",19.5888
"2019-03-14",18.7931
"2019-03-15",18.2311
"2019-03-16",20.4806
"2019-03-17",21.3504
"2019-03-18",21.0691
"2019-03-19",19.6752
"2019-03-20",18.3075
"2019-03-21",20.6917
"2019-03-22",21.8284
"2019-03-23",21.2856
"2019-03-24",18.159
"2019-03-25",15.6354
"2019-03-26",17.1123
"2019-03-27",17.7237
"2019-03-28",17.0888
"2019-03-29",16.5048
"2019-03-30",18.6067
"2019-03-31",18.7397
"2019-04-01",19.053
"2019-04-02",19.3691
"2019-04-03",19.1259
"2019-04-04",18.5571
"2019-04-05",20.2109
"2019-04-06",20.4047
"2019-04-07",20.9671
"2019-04-08",21.0667
"2019-04-09",21.1209
"2019-04-10",21.9711
"2019-04-11",22.0682
"2019-04-12",21.2097
"2019-04-13",21.4286
"2019-04-14",21.4322
"2019-04-15",20.9702
"2019-04-16",22.1235
"2019-04-17",22.2347
"2019-04-18",22.2985
"2019-04-19",22.7324
"2019-04-20",22.4419
"2019-04-21",22.4273
"2019-04-22",22.1694
"2019-04-23",22.2857
"2019-04-24",22.1638
"2019-04-25",22.0495
"2019-04-26",23.0026
"2019-04-27",23.4439
"2019-04-28",22.5709
"2019-04-29",22.3125
"2019-04-30",22.2202
"2019-05-01",22.5024
"2019-05-02",22.9285
"2019-05-03",22.5453
"2019-05-04",21.9723
"2019-05-05",21.2546
"2019-05-06",19.9565
"2019-05-07",21.6424
"2019-05-08",20.4098
"2019-05-09",21.3523
"2019-05-10",22.8532
"2019-05-11",22.3117
"2019-05-12",22.2551
"2019-05-13",22.0834
"2019-05-14",21.9613
"2019-05-15",21.6632
"2019-05-16",22.3627
"2019-05-17",22.1582
"2019-05-18",22.3039
"2019-05-19",22.9127
"2019-05-20",22.5864
"2019-05-21",22.1322
"2019-05-22",21.6619
"2019-05-23",21.9487
"2019-05-24",21.9771
"2019-05-25",21.8798
"2019-05-26",21.6388
"2019-05-27",22.7858
"2019-05-28",23.4266
"2019-05-29",23.1638
"2019-05-30",22.6741
"2019-05-31",21.8809
"2019-06-01",20.6918
"2019-06-02",21.633
"2019-06-03",21.9842
"2019-06-04",22.3617
"2019-06-05",22.2403
"2019-06-06",22.4105
"2019-06-07",22.0649
"2019-06-08",21.8018
"2019-06-09",21.5439
"2019-06-10",21.1752
"2019-06-11",21.1563
"2019-06-12",21.1714
"2019-06-13",21.5796
"2019-06-14",21.7689
"2019-06-15",22.5041
"2019-06-16",22.413
"2019-06-17",22.3314
"2019-06-18",22.5292
"2019-06-19",22.44
"2019-06-20",22.688
"2019-06-21",22.5711
"2019-06-22",22.13
"2019-06-23",22.1307
"2019-06-24",22.5468
"2019-06-25",22.0901
"2019-06-26",21.3616
"2019-06-27",21.014
"2019-06-28",20.3703
"2019-06-29",20.5021
"2019-06-30",20.7278
"2019-07-01",20.4898
"2019-07-02",21.0409
"2019-07-03",21.6319
"2019-07-04",21.1791
"2019-07-05",20.898
"2019-07-06",20.3119
"2019-07-07",20.0608
"2019-07-08",21.128
"2019-07-09",20.4315
"2019-07-10",20.6981
"2019-07-11",20.6957
"2019-07-12",21.2848
"2019-07-13",20.7101
"2019-07-14",20.5611
"2019-07-15",21.1356
"2019-07-16",21.4025
"2019-07-17",21.7527
"2019-07-18",21.8587
"2019-07-19",21.8907
"2019-07-20",21.4869
"2019-07-21",21.6389
"2019-07-22",21.0346
"2019-07-23",20.234
"2019-07-24",20.5818
"2019-07-25",21.4465
"2019-07-26",21.0193
"2019-07-27",20.2768
"2019-07-28",20.3471
"2019-07-29",20.5146
"2019-07-30",21.0323
"2019-07-31",21.5411
"2019-08-01",21.5599
"2019-08-02",21.2186
"2019-08-03",20.9596
"2019-08-04",21.3325
"2019-08-05",21.6315
"2019-08-06",21.0852
"2019-08-07",21.0152
"2019-08-08",20.8284
"2019-08-09",20.7443
"2019-08-10",21.1887
"2019-08-11",21.7989
"2019-08-12",19.1302
"2019-08-13",21.663
"2019-08-14",21.1139
"2019-08-15",21.1304
"2019-08-16",21.9785
"2019-08-17",21.847
"2019-08-18",21.866
"2019-08-19",21.4338
"2019-08-20",21.4171
"2019-08-21",21.4378
"2019-08-22",21.1302
"2019-08-23",20.8937
"2019-08-24",21.092
"2019-08-25",21.4512
"2019-08-26",20.8131
"2019-08-27",20.5116
"2019-08-28",21.2517
"2019-08-29",21.8887
"2019-08-30",21.3523
"2019-08-31",21.4708
"2019-09-01",21.594
"2019-09-02",21.3463
"2019-09-03",21.352
"2019-09-04",21.1831
"2019-09-05",21.2535
"2019-09-06",21.5362
"2019-09-07",21.1349
"2019-09-08",21.1762
"2019-09-09",21.1232
"2019-09-10",21.7126
"2019-09-11",21.5657
"2019-09-12",20.7835
"2019-09-13",21.0326
"2019-09-14",21.2054
"2019-09-15",21.216
"2019-09-16",21.1502
"2019-09-17",21.2507
"2019-09-18",21.0991
"2019-09-19",21.1606
"2019-09-20",21.3542
"2019-09-21",21.8734
"2019-09-22",21.821
"2019-09-23",21.7006
"2019-09-24",20.8558
"2019-09-25",20.0296
"2019-09-26",20.6591
"2019-09-27",20.9616
"2019-09-28",21.1871
"2019-09-29",21.6943
"2019-09-30",21.4349
"2019-10-01",21.6933
"2019-10-02",21.8848
"2019-10-03",21.8226
"2019-10-04",21.6721
"2019-10-05",21.869
"2019-10-06",21.0338
"2019-10-07",21.3887
"2019-10-08",21.6471
"2019-10-09",21.6637
"2019-10-10",21.6796
"2019-10-11",21.534
"2019-10-12",21.5842
"2019-10-13",21.9904
"2019-10-14",22.3188
"2019-10-15",22.1271
"2019-10-16",21.7313
"2019-10-17",21.9515
"2019-10-18",22.1307
"2019-10-19",22.1125
"2019-10-20",21.9774
"2019-10-21",21.369
"2019-10-22",21.0338
"2019-10-23",21.5933
"2019-10-24",20.5818
"2019-10-25",20.9911
"2019-10-26",21.365
"2019-10-27",20.9346
"2019-10-28",21.3543
"2019-10-29",21.5951
"2019-10-30",21.8088
"2019-10-31",21.3627
"2019-11-01",20.8165
"2019-11-02",21.3039
"2019-11-03",21.2088
"2019-11-04",21.3681
"2019-11-05",21.7734
"2019-11-06",21.1393
"2019-11-07",21.5893
"2019-11-08",21.9505
"2019-11-09",21.8394
"2019-11-10",22.0527
"2019-11-11",21.5255
"2019-11-12",21.056
"2019-11-13",21.3057
"2019-11-14",21.3483
"2019-11-15",22.1764
"2019-11-16",21.75
"2019-11-17",21.6143
"2019-11-18",21.4506
"2019-11-19",22.0399
"2019-11-20",21.5348
"2019-11-21",21.1602
"2019-11-22",21.3583
"2019-11-23",21.4483
"2019-11-24",21.9993
"2019-11-25",21.7714
"2019-11-26",20.9001
"2019-11-27",21.4697
"2019-11-28",21.7674
"2019-11-29",22.3926
"2019-11-30",22.0353
"2019-12-01",22.2191
"2019-12-02",21.7278
"2019-12-03",21.7418
"2019-12-04",21.6906
"2019-12-05",21.8411
"2019-12-06",21.7562
"2019-12-07",20.9914
"2019-12-08",21.3634
"2019-12-09",21.2559
"2019-12-10",21.6031
"2019-12-11",21.0573
"2019-12-12",21.2042
"2019-12-13",21.1823
"2019-12-14",20.6322
"2019-12-15",20.1957
"2019-12-16",20.2102
"2019-12-17",21.2102
"2019-12-18",21.5879
"2019-12-19",21.617
"2019-12-20",21.5233
"2019-12-21",22.0632
"2019-12-22",22.0585
"2019-12-23",21.9434
"2019-12-24",22.0303
"2019-12-25",21.6946
"2019-12-26",20.9214
"2019-12-27",20.0574
"2019-12-28",20.5777
"2019-12-29",19.1163
"2019-12-30",19.6343
"2019-12-31",20.995
"2020-01-01",21.2045
"2020-01-02",21.9746
"2020-01-03",21.4612
"2020-01-04",21.5582
"2020-01-05",20.8785
"2020-01-06",20.7802
"2020-01-07",20.8651
"2020-01-08",19.8467
"2020-01-09",18.96
"2020-01-10",18.5641
"2020-01-11",20.9333
"2020-01-12",19.9017
"2020-01-13",17.638
"2020-01-14",16.6688
"2020-01-15",17.5673
"2020-01-16",19.5905
"2020-01-17",20.838
"2020-01-18",20.7343
"2020-01-19",21.0064
"2020-01-20",20.8961
"2020-01-21",21.3472
"2020-01-22",21.6546
"2020-01-23",21.6142
"2020-01-24",20.6205
"2020-01-25",20.5077
"2020-01-26",18.882
"2020-01-27",18.1629
"2020-01-28",17.9241
"2020-01-29",17.8469
"2020-01-30",17.6204
"2020-01-31",16.8238
"2020-02-01",17.1614
"2020-02-02",18.5249
"2020-02-03",19.3794
"2020-02-04",19.4398
"2020-02-05",19.3334
"2020-02-06",18.8249
"2020-02-07",18.4697
"2020-02-08",18.271
"2020-02-09",17.3156
"2020-02-10",18.1355
"2020-02-11",19.9087
"2020-02-12",21.2549
"2020-02-13",20.6012
"2020-02-14",20.8655
"2020-02-15",20.1347
"2020-02-16",19.8935
"2020-02-17",19.1047
"2020-02-18",16.2589
"2020-02-19",17.462
"2020-02-20",20.1956
"2020-02-21",21.5762
"2020-02-22",20.9894
"2020-02-23",20.6471
"2020-02-24",20.3737
"2020-02-25",20.5316
"2020-02-26",20.0119
"2020-02-27",19.3583
"2020-02-28",18.3598
"2020-02-29",18.6287
"2020-03-01",19.0223
"2020-03-02",19.3444
"2020-03-03",17.834
"2020-03-04",17.9551
"2020-03-05",19.9573
"2020-03-06",20.9386
"2020-03-07",21.4267
"2020-03-08",20.8237
"2020-03-09",20.5678
"2020-03-10",20.0771
"2020-03-11",20.0578
"2020-03-12",19.9676
"2020-03-13",18.9557
"2020-03-14",19.2534
"2020-03-15",20.5258
"2020-03-16",21.0756
"2020-03-17",20.7785
"2020-03-18",21.6695
"2020-03-19",21.2866
"2020-03-20",19.7852
"2020-03-21",18.9537
"2020-03-22",19.6737
"2020-03-23",19.8704
"2020-03-24",18.9188
"2020-03-25",18.5567
"2020-03-26",17.4725
"2020-03-27",17.7167
"2020-03-28",19.7608
"2020-03-29",21.0651
"2020-03-30",20.9031
"2020-03-31",20.3214
"2020-04-01",17.3137
"2020-04-02",17.5368
"2020-04-03",18.979
"2020-04-04",21.6078
"2020-04-05",22.2927
"2020-04-06",22.0382
"2020-04-07",21.6079
"2020-04-08",21.6689
"2020-04-09",20.9194
"2020-04-10",20.857
"2020-04-11",21.8036
"2020-04-12",21.7979
"2020-04-13",21.7537
"2020-04-14",21.7831
"2020-04-15",21.8201
"2020-04-16",22.0832
"2020-04-17",22.3365
"2020-04-18",22.6328
"2020-04-19",22.238
"2020-04-20",22.3423
"2020-04-21",22.5223
"2020-04-22",22.4503
"2020-04-23",22.5165
"2020-04-24",22.882
"2020-04-25",22.8561
"2020-04-26",22.7286
"2020-04-27",22.6279
"2020-04-28",22.8762
"2020-04-29",22.8886
"2020-04-30",22.1103
"2020-05-01",22.3674
"2020-05-02",22.6711
"2020-05-03",22.0299
"2020-05-04",22.7101
"2020-05-05",22.252
"2020-05-06",22.6544
"2020-05-07",22.1286
"2020-05-08",23.214
"2020-05-09",23.1636
"2020-05-10",23.286
"2020-05-11",23.0042
"2020-05-12",23.0381
"2020-05-13",23.0665
"2020-05-14",22.9712
"2020-05-15",23.4695
"2020-05-16",23.6016
"2020-05-17",23.7337
"2020-05-18",23.0414
"2020-05-19",22.539
"2020-05-20",22.2737
"2020-05-21",22.4094
"2020-05-22",21.9087
"2020-05-23",22.7675
"2020-05-24",23.0434
"2020-05-25",23.2303
"2020-05-26",23.1387
"2020-05-27",22.5951
"2020-05-28",22.5888
"2020-05-29",22.8277
"2020-05-30",22.5635
"2020-05-31",22.3831
"2020-06-01",21.8672
"2020-06-02",20.0811
"2020-06-03",19.0438
"2020-06-04",19.3542
"2020-06-05",21.5402
"2020-06-06",21.1242
"2020-06-07",21.607
"2020-06-08",21.4523
"2020-06-09",22.0082
"2020-06-10",22.466
"2020-06-11",21.6443
"2020-06-12",22.1357
"2020-06-13",21.854
"2020-06-14",21.7621
"2020-06-15",21.8121
"2020-06-16",21.9536
"2020-06-17",22.1741
"2020-06-18",21.545
"2020-06-19",22.1382
"2020-06-20",21.9854
"2020-06-21",22.0827
"2020-06-22",21.8937
"2020-06-23",21.5167
"2020-06-24",21.5828
"2020-06-25",21.6379
"2020-06-26",20.5936
"2020-06-27",20.901
"2020-06-28",21.7507
"2020-06-29",22.2189
"2020-06-30",21.7084
"2020-07-01",21.517
"2020-07-02",21.9131
"2020-07-03",21.2924
"2020-07-04",21.1097
"2020-07-05",20.6301
"2020-07-06",21.0468
"2020-07-07",21.5396
"2020-07-08",22.0159
"2020-07-09",21.9804
"2020-07-10",21.5085
"2020-07-11",20.7949
"2020-07-12",20.6577
"2020-07-13",21.2754
"2020-07-14",21.679
"2020-07-15",21.766
"2020-07-16",21.006
"2020-07-17",21.2158
"2020-07-18",21.5251
"2020-07-19",22.3897
"2020-07-20",20.9331
"2020-07-21",21.2947
"2020-07-22",21.8469
"2020-07-23",21.1758
"2020-07-24",20.0181
"2020-07-25",20.7806
"2020-07-26",20.7105
"2020-07-27",20.6931
"2020-07-28",21.321
"2020-07-29",21.4911
"2020-07-30",21.2604
"2020-07-31",21.6149
"2020-08-01",21.5848
"2020-08-02",21.8678
"2020-08-03",21.5774
"2020-08-04",21.5284
"2020-08-05",21.4156
"2020-08-06",21.6468
"2020-08-07",22.065
"2020-08-08",21.7104
"2020-08-09",21.4381
"2020-08-10",21.2815
"2020-08-11",21.074
"2020-08-12",19.9752
"2020-08-13",20.3442
"2020-08-14",20.2381
"2020-08-15",20.1287
"2020-08-16",19.8589
"2020-08-17",20.8773
"2020-08-18",20.1407
"2020-08-19",20.8608
"2020-08-20",21.1965
"2020-08-21",21.4419
"2020-08-22",21.5968
"2020-08-23",21.2356
"2020-08-24",21.2143
"2020-08-25",21.0126
"2020-08-26",21.255
"2020-08-27",21.0205
"2020-08-28",20.1666
"2020-08-29",20.0583
"2020-08-30",20.9842
"2020-08-31",21.5164
"2020-09-01",21.7618
"2020-09-02",20.8857
"2020-09-03",20.6582
"2020-09-04",21.0702
"2020-09-05",21.2927
"2020-09-06",19.7355
"2020-09-07",20.2463
"2020-09-08",21.4227
"2020-09-09",21.1922
"2020-09-10",21.0994
"2020-09-11",21.1744
"2020-09-12",21.3798
"2020-09-13",21.3491
"2020-09-14",21.0841
"2020-09-15",21.4853
"2020-09-16",21.3686
"2020-09-17",21.5838
"2020-09-18",21.8176
"2020-09-19",21.5955
"2020-09-20",21.6316
"2020-09-21",21.1608
"2020-09-22",20.8093
"2020-09-23",21.2502
"2020-09-24",21.5895
"2020-09-25",20.9207
"2020-09-26",21.1057
"2020-09-27",21.4781
"2020-09-28",21.6321
"2020-09-29",21.2105
"2020-09-30",20.797
"2020-10-01",20.492
"2020-10-02",21.1893
"2020-10-03",21.1056
"2020-10-04",20.2241
"2020-10-05",19.8677
"2020-10-06",20.678
"2020-10-07",19.9949
"2020-10-08",21.263
"2020-10-09",20.6302
"2020-10-10",20.9539
"2020-10-11",21.4856
"2020-10-12",21.0237
"2020-10-13",21.5872
"2020-10-14",21.5285
"2020-10-15",21.6184
"2020-10-16",20.7659
"2020-10-17",20.6553
"2020-10-18",21.1743
"2020-10-19",20.992
"2020-10-20",20.7769
"2020-10-21",21.4307
"2020-10-22",21.2443
"2020-10-23",20.7589
"2020-10-24",20.9198
"2020-10-25",21.1478
"2020-10-26",21.6605
"2020-10-27",21.8077
"2020-10-28",21.3113
"2020-10-29",21.4973
"2020-10-30",21.5029
"2020-10-31",21.9309
"2020-11-01",22.2762
"2020-11-02",21.9042
"2020-11-03",21.7924
"2020-11-04",21.9227
"2020-11-05",22.1464
"2020-11-06",21.9896
"2020-11-07",21.8297
"2020-11-08",21.5127
"2020-11-09",21.7575
"2020-11-10",22.028
"2020-11-11",22.4289
"2020-11-12",22.6731
"2020-11-13",22.6008
"2020-11-14",22.2028
"2020-11-15",22.5853
"2020-11-16",22.2575
"2020-11-17",22.0672
"2020-11-18",21.9304
"2020-11-19",21.7095
"2020-11-20",21.2714
"2020-11-21",21.2951
"2020-11-22",20.7633
"2020-11-23",21.6606
"2020-11-24",22.0099
"2020-11-25",21.5471
"2020-11-26",20.5904
"2020-11-27",20.1293
"2020-11-28",20.8307
"2020-11-29",21.2519
"2020-11-30",21.3768
"2020-12-01",21.2452
"2020-12-02",21.6363
"2020-12-03",21.1286
"2020-12-04",20.9967
"2020-12-05",21.413
"2020-12-06",21.0641
"2020-12-07",21.3651
"2020-12-08",21.3278
"2020-12-09",20.8671
"2020-12-10",20.5096
"2020-12-11",19.5717
"2020-12-12",19.6503
"2020-12-13",19.8761
"2020-12-14",18.5867
"2020-12-15",20.7207
"2020-12-16",20.1575
"2020-12-17",20.5452
"2020-12-18",21.1675
"2020-12-19",21.6928
"2020-12-20",21.4327
"2020-12-21",21.847
"2020-12-22",21.4196
"2020-12-23",21.5352
"2020-12-24",21.4368
"2020-12-25",20.5087
"2020-12-26",20.3194
"2020-12-27",21.2141
"2020-12-28",21.9889
"2020-12-29",21.2971
"2020-12-30",21.4012
"2020-12-31",20.8415
"2021-01-01",20.1621
"2021-01-02",21.5028
"2021-01-03",21.979
"2021-01-04",21.7274
"2021-01-05",21.7628
"2021-01-06",21.6107
"2021-01-07",22.0043
"2021-01-08",21.9424
"2021-01-09",21.2728
"2021-01-10",21.2318
"2021-01-11",21.8893
"2021-01-12",21.9759
"2021-01-13",21.9489
"2021-01-14",21.6724
"2021-01-15",21.2885
"2021-01-16",21.1594
"2021-01-17",20.7416
"2021-01-18",20.7824
"2021-01-19",20.5737
"2021-01-20",21.968
"2021-01-21",21.8711
"2021-01-22",21.0171
"2021-01-23",19.2098
"2021-01-24",19.0655
"2021-01-25",18.9929
"2021-01-26",17.1078
"2021-01-27",18.2426
"2021-01-28",19.9513
"2021-01-29",21.1991
"2021-01-30",21.0726
"2021-01-31",21.0884
"2021-02-01",20.9869
"2021-02-02",20.8994
"2021-02-03",19.9456
"2021-02-04",18.9426
"2021-02-05",19.7179
"2021-02-06",20.8724
"2021-02-07",21.239
"2021-02-08",20.3454
"2021-02-09",18.8389
"2021-02-10",17.2494
"2021-02-11",17.5535
"2021-02-12",19.2196
"2021-02-13",20.6665
"2021-02-14",20.4736
"2021-02-15",19.4872
"2021-02-16",18.6151
"2021-02-17",18.9401
"2021-02-18",19.3172
"2021-02-19",21.1198
"2021-02-20",20.6375
"2021-02-21",20.2247
"2021-02-22",20.6522
"2021-02-23",20.4666
"2021-02-24",19.7373
"2021-02-25",19.7515
"2021-02-26",18.5443
"2021-02-27",18.4182
"2021-02-28",17.6656
"2021-03-01",16.0187
"2021-03-02",15.081
"2021-03-03",16.2682
"2021-03-04",17.5271
"2021-03-05",18.516
"2021-03-06",19.8239
"2021-03-07",20.795
"2021-03-08",21.4053
"2021-03-09",19.5372
"2021-03-10",20.0047
"2021-03-11",20.4676
"2021-03-12",20.8116
"2021-03-13",20.9691
"2021-03-14",20.5868
"2021-03-15",19.6028
"2021-03-16",20.7322
"2021-03-17",20.5562
"2021-03-18",19.9667
"2021-03-19",20.95
"2021-03-20",20.5978
"2021-03-21",21.3546
"2021-03-22",21.568
"2021-03-23",21.8744
"2021-03-24",21.4478
"2021-03-25",20.6516
"2021-03-26",21.6289
"2021-03-27",21.6781
"2021-03-28",21.6098
"2021-03-29",20.9997
"2021-03-30",21.2731
"2021-03-31",22.2523
"2021-04-01",21.7716
"2021-04-02",21.8575
"2021-04-03",20.6457
"2021-04-04",18.8019
"2021-04-05",20.3226
"2021-04-06",20.5989
"2021-04-07",19.2546
"2021-04-08",20.3372
"2021-04-09",21.3042
"2021-04-10",21.2284
"2021-04-11",21.6185
"2021-04-12",21.8468
"2021-04-13",22.1226
"2021-04-14",21.8261
"2021-04-15",21.9883
"2021-04-16",21.8701
"2021-04-17",22.4407
"2021-04-18",22.3075
"2021-04-19",22.0998
"2021-04-20",22.1824
"2021-04-21",22.0757
"2021-04-22",22.264
"2021-04-23",22.081
"2021-04-24",22.0015
"2021-04-25",22.0113
"2021-04-26",22.3108
"2021-04-27",22.2964
"2021-04-28",22.2974
"2021-04-29",22.9261
"2021-04-30",22.4344
"2021-05-01",22.772
"2021-05-02",22.8313
"2021-05-03",22.31
"2021-05-04",21.9471
"2021-05-05",22.3419
"2021-05-06",22.4373
"2021-05-07",22.5091
"2021-05-08",22.8109
"2021-05-09",22.9357
"2021-05-10",23.0953
"2021-05-11",23.3276
"2021-05-12",23.073
"2021-05-13",22.5544
"2021-05-14",21.9376
"2021-05-15",21.529
"2021-05-16",22.6533
"2021-05-17",22.5511
"2021-05-18",23.0166
"2021-05-19",22.5951
"2021-05-20",21.9921
"2021-05-21",21.6569
"2021-05-22",22.3604
"2021-05-23",22.6521
"2021-05-24",22.953
"2021-05-25",22.1212
"2021-05-26",21.6019
"2021-05-27",22.3548
"2021-05-28",22.4916
"2021-05-29",22.4662
"2021-05-30",22.384
"2021-05-31",22.5924
"2021-06-01",22.1048
"2021-06-02",22.4981
"2021-06-03",22.4136
"2021-06-04",22.5641
"2021-06-05",21.7637
"2021-06-06",21.5955
"2021-06-07",22.3883
"2021-06-08",22.1062
"2021-06-09",21.9917
"2021-06-10",21.6026
"2021-06-11",20.8203
"2021-06-12",21.6776
"2021-06-13",22.032
"2021-06-14",21.5447
"2021-06-15",21.1835
"2021-06-16",21.5079
"2021-06-17",21.3271
"2021-06-18",20.8339
"2021-06-19",20.9393
"2021-06-20",21.5877
"2021-06-21",21.9524
"2021-06-22",21.7711
"2021-06-23",21.6485
"2021-06-24",21.3087
"2021-06-25",20.9138
"2021-06-26",21.5058
"2021-06-27",20.8878
"2021-06-28",21.3572
"2021-06-29",21.3781
"2021-06-30",21.9441
"2021-07-01",21.4537
"2021-07-02",21.4972
"2021-07-03",21.9171
"2021-07-04",22.1114
"2021-07-05",22.3865
"2021-07-06",22.3827
"2021-07-07",22.2932
"2021-07-08",22.4317
"2021-07-09",21.8075
"2021-07-10",20.9712
"2021-07-11",21.6625
"2021-07-12",22.0589
"2021-07-13",21.3625
"2021-07-14",21.2145
"2021-07-15",21.9963
"2021-07-16",21.7315
"2021-07-17",21.9858
"2021-07-18",22.085
"2021-07-19",21.4089
"2021-07-20",21.334
"2021-07-21",21.6154
"2021-07-22",21.8573
"2021-07-23",21.9565
"2021-07-24",21.4852
"2021-07-25",22.0506
"2021-07-26",20.8414
"2021-07-27",21.4807
"2021-07-28",21.5244
"2021-07-29",21.2311
"2021-07-30",21.2538
"2021-07-31",21.6583
"2021-08-01",21.296
"2021-08-02",20.9904
"2021-08-03",21.1932
"2021-08-04",21.6347
"2021-08-05",21.6179
"2021-08-06",21.802
"2021-08-07",22.4372
"2021-08-08",22.0335
"2021-08-09",21.6687
"2021-08-10",21.0417
"2021-08-11",21.9724
"2021-08-12",21.2874
"2021-08-13",21.5451
"2021-08-14",20.9511
"2021-08-15",20.9165
"2021-08-16",21.1165
"2021-08-17",21.3236
"2021-08-18",21.206
"2021-08-19",20.6293
"2021-08-20",21.5046
"2021-08-21",21.5823
"2021-08-22",21.5696
"2021-08-23",21.1201
"2021-08-24",20.9116
"2021-08-25",21.0688
"2021-08-26",21.5614
"2021-08-27",21.5944
"2021-08-28",21.8911
"2021-08-29",21.4077
"2021-08-30",20.9353
"2021-08-31",21.1508
"2021-09-01",21.7805
"2021-09-02",21.2561
"2021-09-03",20.991
"2021-09-04",21.3583
"2021-09-05",21.942
"2021-09-06",21.8095
"2021-09-07",21.3131
"2021-09-08",21.0037
"2021-09-09",21.2355
"2021-09-10",21.8295
"2021-09-11",21.2423
"2021-09-12",20.7852
"2021-09-13",21.6561
"2021-09-14",22.2001
"2021-09-15",22.1553
"2021-09-16",21.9208
"2021-09-17",22.297
"2021-09-18",22.0978
"2021-09-19",22.4129
"2021-09-20",22.2307
"2021-09-21",21.4609
"2021-09-22",22.0994
"2021-09-23",21.7021
"2021-09-24",22.2757
"2021-09-25",21.8757
"2021-09-26",21.7549
"2021-09-27",20.874
"2021-09-28",20.795
"2021-09-29",20.911
"2021-09-30",21.7741
"2021-10-01",21.1157
"2021-10-02",21.7745
"2021-10-03",22.4942
"2021-10-04",22.0312
"2021-10-05",21.8626
"2021-10-06",21.4916
"2021-10-07",21.6464
"2021-10-08",21.4124
"2021-10-09",21.469
"2021-10-10",22.0758
"2021-10-11",20.9755
"2021-10-12",21.5705
"2021-10-13",21.0247
"2021-10-14",21.6533
"2021-10-15",21.5001
