,"(deg C) Mean Dew Point Temperature (ERA5) at Nuwara Eliya, 2007-01-01 to 2025-12-31"
"2018-10-29",21.1892
"2018-10-30",20.9416
"2018-10-31",21.4627
"2018-11-01",20.8937
"2018-11-02",21.3584
"2018-11-03",21.4972
"2018-11-04",21.0669
"2018-11-05",20.5806
"2018-11-06",20.0129
"2018-11-07",21.4026
"2018-11-08",21.3897
"2018-11-09",20.8626
"2018-11-10",19.9669
"2018-11-11",19.6703
"2018-11-12",19.3563
"2018-11-13",19.2755
"2018-11-14",19.952
"2018-11-15",19.4137
"2018-11-16",20.7951
"2018-11-17",20.7611
"2018-11-18",21.3684
"2018-11-19",21.0429
"2018-11-20",20.6744
"2018-11-21",21.529
"2018-11-22",21.5154
"2018-11-23",21.5358
"2018-11-24",21.3433
"2018-11-25",21.3009
"2018-11-26",20.9607
"2018-11-27",21.412
"2018-11-28",21.4951
"2018-11-29",20.9978
"2018-11-30",20.3881
"2018-12-01",19.538
"2018-12-02",20.0722
"2018-12-03",21.175
"2018-12-04",21.4919
"2018-12-05",21.1025
"2018-12-06",20.4606
"2018-12-07",20.3643
"2018-12-08",20.6572
"2018-12-09",19.9011
"2018-12-10",20.1396
"2018-12-11",18.2396
"2018-12-12",17.0687
"2018-12-13",17.4922
"2018-12-14",19.7347
"2018-12-15",20.3975
"2018-12-16",18.9651
"2018-12-17",17.9593
"2018-12-18",19.4775
"2018-12-19",18.9258
"2018-12-20",20.8543
"2018-12-21",20.9779
"2018-12-22",21.0609
"2018-12-23",20.8254
"2018-12-24",20.8414
"2018-12-25",20.907
"2018-12-26",20.512
"2018-12-27",19.4857
"2018-12-28",18.0565
"2018-12-29",18.1732
"2018-12-30",18.358
"2018-12-31",19.6675
"2019-01-01",19.4569
"2019-01-02",18.4723
"2019-01-03",18.4311
"2019-01-04",17.1874
"2019-01-05",18.9451
"2019-01-06",18.0824
"2019-01-07",19.3433
"2019-01-08",19.7258
"2019-01-09",19.444
"2019-01-10",20.2124
"2019-01-11",20.0278
"2019-01-12",20.1715
"2019-01-13",20.6851
"2019-01-14",20.5614
"2019-01-15",20.5312
"2019-01-16",20.253
"2019-01-17",17.7855
"2019-01-18",17.0012
"2019-01-19",17.0811
"2019-01-20",18.3556
"2019-01-21",18.9335
"2019-01-22",18.9622
"2019-01-23",19.0143
"2019-01-24",19.3921
"2019-01-25",20.0828
"2019-01-26",20.2186
"2019-01-27",19.4944
"2019-01-28",18.5743
"2019-01-29",17.8343
"2019-01-30",18.3457
"2019-01-31",18.9763
"2019-02-01",19.6096
"2019-02-02",20.2896
"2019-02-03",20.6717
"2019-02-04",21.0725
"2019-02-05",21.01
"2019-02-06",20.4222
"2019-02-07",20.3142
"2019-02-08",21.2986
"2019-02-09",21.2443
"2019-02-10",20.7364
"2019-02-11",20.1735
"2019-02-12",20.1093
"2019-02-13",20.7915
"2019-02-14",21.2602
"2019-02-15",21.5461
"2019-02-16",21.2676
"2019-02-17",21.6345
"2019-02-18",21.5787
"2019-02-19",20.4109
"2019-02-20",18.8328
"2019-02-21",19.7975
"2019-02-22",18.7235
"2019-02-23",17.4813
"2019-02-24",19.5423
"2019-02-25",21.0788
"2019-02-26",21.3946
"2019-02-27",21.118
"2019-02-28",20.7075
"2019-03-01",19.7593
"2019-03-02",19.362
"2019-03-03",21.8423
"2019-03-04",21.4312
"2019-03-05",21.6545
"2019-03-06",22.0828
"2019-03-07",21.2599
"2019-03-08",20.6839
"2019-03-09",20.6605
"2019-03-10",18.0755
"2019-03-11",17.8009
"2019-03-12",17.8269
"2019-03-13",19.3843
"2019-03-14",18.9565
"2019-03-15",18.2529
"2019-03-16",20.4206
"2019-03-17",21.1859
"2019-03-18",20.7826
"2019-03-19",19.6217
"2019-03-20",18.5493
"2019-03-21",20.3309
"2019-03-22",21.4495
"2019-03-23",20.8738
"2019-03-24",18.1764
"2019-03-25",15.72
"2019-03-26",17.179
"2019-03-27",17.9238
"2019-03-28",17.3624
"2019-03-29",16.4785
"2019-03-30",18.4795
"2019-03-31",18.7548
"2019-04-01",19.1585
"2019-04-02",19.3484
"2019-04-03",19.0204
"2019-04-04",18.6675
"2019-04-05",20.0488
"2019-04-06",20.2246
"2019-04-07",20.7589
"2019-04-08",20.8845
"2019-04-09",20.7881
"2019-04-10",21.5733
"2019-04-11",21.5258
"2019-04-12",20.8351
"2019-04-13",20.9625
"2019-04-14",21.2061
"2019-04-15",20.6714
"2019-04-16",21.5799
"2019-04-17",21.6934
"2019-04-18",21.6939
"2019-04-19",22.1555
"2019-04-20",21.9098
"2019-04-21",21.8311
"2019-04-22",21.6537
"2019-04-23",21.7021
"2019-04-24",21.7107
"2019-04-25",21.5605
"2019-04-26",22.5151
"2019-04-27",22.9298
"2019-04-28",22.1001
"2019-04-29",21.986
"2019-04-30",21.7963
"2019-05-01",22.1511
"2019-05-02",22.6175
"2019-05-03",22.2046
"2019-05-04",21.8112
"2019-05-05",21.0142
"2019-05-06",19.7809
"2019-05-07",21.3945
"2019-05-08",20.2777
"2019-05-09",21.1033
"2019-05-10",22.6446
"2019-05-11",22.084
"2019-05-12",22.0158
"2019-05-13",21.832
"2019-05-14",21.7899
"2019-05-15",21.4153
"2019-05-16",22.2291
"2019-05-17",21.9452
"2019-05-18",22.1365
"2019-05-19",22.6853
"2019-05-20",22.3811
"2019-05-21",21.904
"2019-05-22",21.4245
"2019-05-23",21.7225
"2019-05-24",21.7418
"2019-05-25",21.6538
"2019-05-26",21.5324
"2019-05-27",22.6039
"2019-05-28",23.1981
"2019-05-29",22.7933
"2019-05-30",22.4658
"2019-05-31",21.6913
"2019-06-01",20.5583
"2019-06-02",21.4646
"2019-06-03",21.7104
"2019-06-04",22.1093
"2019-06-05",22.0072
"2019-06-06",22.1784
"2019-06-07",21.7704
"2019-06-08",21.6064
"2019-06-09",21.2983
"2019-06-10",20.9584
"2019-06-11",20.9158
"2019-06-12",20.8183
"2019-06-13",21.3151
"2019-06-14",21.461
"2019-06-15",22.2412
"2019-06-16",22.1208
"2019-06-17",22.0105
"2019-06-18",22.2118
"2019-06-19",22.1271
"2019-06-20",22.2555
"2019-06-21",22.2086
"2019-06-22",21.7652
"2019-06-23",21.8174
"2019-06-24",22.3502
"2019-06-25",21.9546
"2019-06-26",21.1298
"2019-06-27",20.7874
"2019-06-28",20.1598
"2019-06-29",20.162
"2019-06-30",20.3367
"2019-07-01",20.2869
"2019-07-02",20.8427
"2019-07-03",21.4132
"2019-07-04",20.9932
"2019-07-05",20.715
"2019-07-06",20.1533
"2019-07-07",19.8864
"2019-07-08",20.9415
"2019-07-09",20.1729
"2019-07-10",20.3767
"2019-07-11",20.506
"2019-07-12",21.0285
"2019-07-13",20.4344
"2019-07-14",20.2561
"2019-07-15",20.8969
"2019-07-16",21.1637
"2019-07-17",21.3628
"2019-07-18",21.2798
"2019-07-19",21.5432
"2019-07-20",21.0148
"2019-07-21",21.2402
"2019-07-22",20.5925
"2019-07-23",19.9026
"2019-07-24",20.3574
"2019-07-25",21.1837
"2019-07-26",20.7383
"2019-07-27",20.0118
"2019-07-28",20.1228
"2019-07-29",20.2841
"2019-07-30",20.8423
"2019-07-31",21.2766
"2019-08-01",21.3532
"2019-08-02",21.0927
"2019-08-03",20.8554
"2019-08-04",21.1171
"2019-08-05",21.4156
"2019-08-06",20.9502
"2019-08-07",20.7501
"2019-08-08",20.508
"2019-08-09",20.319
"2019-08-10",20.7367
"2019-08-11",21.3529
"2019-08-12",18.6916
"2019-08-13",21.107
"2019-08-14",20.6971
"2019-08-15",20.8809
"2019-08-16",21.5755
"2019-08-17",21.3654
"2019-08-18",21.5374
"2019-08-19",21.0886
"2019-08-20",21.0916
"2019-08-21",21.1297
"2019-08-22",20.7044
"2019-08-23",20.3977
"2019-08-24",20.7354
"2019-08-25",21.1652
"2019-08-26",20.4838
"2019-08-27",20.1546
"2019-08-28",21.0001
"2019-08-29",21.6041
"2019-08-30",21.0556
"2019-08-31",21.2755
"2019-09-01",21.2779
"2019-09-02",21.1723
"2019-09-03",21.1752
"2019-09-04",21.0383
"2019-09-05",21.0312
"2019-09-06",21.3527
"2019-09-07",20.915
"2019-09-08",20.913
"2019-09-09",20.9539
"2019-09-10",21.4981
"2019-09-11",21.3948
"2019-09-12",20.5571
"2019-09-13",20.7499
"2019-09-14",20.9158
"2019-09-15",20.9622
"2019-09-16",20.8144
"2019-09-17",21.0998
"2019-09-18",20.8964
"2019-09-19",20.9348
"2019-09-20",21.0465
"2019-09-21",21.6672
"2019-09-22",21.4326
"2019-09-23",21.294
"2019-09-24",20.4642
"2019-09-25",19.6894
"2019-09-26",20.2801
"2019-09-27",20.4411
"2019-09-28",20.5602
"2019-09-29",21.179
"2019-09-30",20.7721
"2019-10-01",21.0159
"2019-10-02",21.3892
"2019-10-03",21.265
"2019-10-04",21.0911
"2019-10-05",21.3381
"2019-10-06",20.5398
"2019-10-07",20.842
"2019-10-08",21.1422
"2019-10-09",21.2665
"2019-10-10",21.1578
"2019-10-11",20.88
"2019-10-12",20.9626
"2019-10-13",21.5549
"2019-10-14",21.8739
"2019-10-15",21.5958
"2019-10-16",21.1493
"2019-10-17",21.3217
"2019-10-18",21.537
"2019-10-19",21.5102
"2019-10-20",21.4118
"2019-10-21",20.8631
"2019-10-22",20.7457
"2019-10-23",21.0944
"2019-10-24",20.0957
"2019-10-25",20.5039
"2019-10-26",20.7775
"2019-10-27",20.3615
"2019-10-28",20.8657
"2019-10-29",21.0182
"2019-10-30",21.2558
"2019-10-31",20.8723
"2019-11-01",20.2628
"2019-11-02",20.7425
"2019-11-03",20.525
"2019-11-04",20.8334
"2019-11-05",21.3871
"2019-11-06",20.5939
"2019-11-07",21.0824
"2019-11-08",21.4746
"2019-11-09",21.4085
"2019-11-10",21.5622
"2019-11-11",21.0345
"2019-11-12",20.5765
"2019-11-13",20.7511
"2019-11-14",20.9216
"2019-11-15",21.7176
"2019-11-16",21.1547
"2019-11-17",21.1297
"2019-11-18",20.9097
"2019-11-19",21.4968
"2019-11-20",20.9432
"2019-11-21",20.6476
"2019-11-22",20.853
"2019-11-23",21.0091
"2019-11-24",21.574
"2019-11-25",21.3393
"2019-11-26",20.4413
"2019-11-27",21.0163
"2019-11-28",21.2978
"2019-11-29",21.9231
"2019-11-30",21.5331
"2019-12-01",21.72
"2019-12-02",21.3648
"2019-12-03",21.3335
"2019-12-04",21.3003
"2019-12-05",21.4132
"2019-12-06",21.3851
"2019-12-07",20.5744
"2019-12-08",20.9535
"2019-12-09",20.933
"2019-12-10",21.2773
"2019-12-11",20.6782
"2019-12-12",20.6466
"2019-12-13",20.6755
"2019-12-14",20.0874
"2019-12-15",19.7725
"2019-12-16",19.7029
"2019-12-17",20.6909
"2019-12-18",21.0992
"2019-12-19",21.1881
"2019-12-20",21.0808
"2019-12-21",21.6865
"2019-12-22",21.6329
"2019-12-23",21.5182
"2019-12-24",21.5068
"2019-12-25",21.0558
"2019-12-26",20.4192
"2019-12-27",19.9225
"2019-12-28",20.3905
"2019-12-29",18.9181
"2019-12-30",19.3483
"2019-12-31",20.4815
"2020-01-01",20.7613
"2020-01-02",21.4967
"2020-01-03",21.1118
"2020-01-04",21.0509
"2020-01-05",20.4305
"2020-01-06",20.0504
"2020-01-07",20.1654
"2020-01-08",19.4713
"2020-01-09",18.5153
"2020-01-10",18.1851
"2020-01-11",20.3731
"2020-01-12",19.5887
"2020-01-13",17.5823
"2020-01-14",16.2444
"2020-01-15",17.5213
"2020-01-16",19.1839
"2020-01-17",20.3756
"2020-01-18",20.3846
"2020-01-19",20.5528
"2020-01-20",20.6392
"2020-01-21",20.9653
"2020-01-22",21.3291
"2020-01-23",21.2167
"2020-01-24",20.0694
"2020-01-25",19.9517
"2020-01-26",18.7266
"2020-01-27",18.3067
"2020-01-28",17.6914
"2020-01-29",17.3914
"2020-01-30",16.9336
"2020-01-31",15.9649
"2020-02-01",16.6047
"2020-02-02",18.1832
"2020-02-03",18.8463
"2020-02-04",18.9736
"2020-02-05",19.1131
"2020-02-06",18.4527
"2020-02-07",18.1955
"2020-02-08",18.1875
"2020-02-09",16.7267
"2020-02-10",17.5319
"2020-02-11",19.1924
"2020-02-12",20.8628
"2020-02-13",20.3267
"2020-02-14",20.6136
"2020-02-15",20.0937
"2020-02-16",19.7324
"2020-02-17",18.8372
"2020-02-18",16.0749
"2020-02-19",17.337
"2020-02-20",19.8516
"2020-02-21",21.2786
"2020-02-22",20.5091
"2020-02-23",20.0527
"2020-02-24",19.8948
"2020-02-25",20.1818
"2020-02-26",19.6301
"2020-02-27",18.8593
"2020-02-28",17.8422
"2020-02-29",18.4173
"2020-03-01",18.8212
"2020-03-02",19.4351
"2020-03-03",17.8924
"2020-03-04",17.869
"2020-03-05",19.6586
"2020-03-06",20.5764
"2020-03-07",20.761
"2020-03-08",20.5263
"2020-03-09",20.565
"2020-03-10",20.0227
"2020-03-11",20.0127
"2020-03-12",19.8853
"2020-03-13",18.9264
"2020-03-14",19.5365
"2020-03-15",20.4055
"2020-03-16",20.6408
"2020-03-17",20.477
"2020-03-18",21.3773
"2020-03-19",20.9904
"2020-03-20",19.5201
"2020-03-21",18.6534
"2020-03-22",19.3
"2020-03-23",19.5608
"2020-03-24",18.6139
"2020-03-25",18.2328
"2020-03-26",17.0981
"2020-03-27",17.4054
"2020-03-28",19.6608
"2020-03-29",20.9087
"2020-03-30",20.6048
"2020-03-31",20.1352
"2020-04-01",17.3205
"2020-04-02",17.4
"2020-04-03",18.9651
"2020-04-04",21.1151
"2020-04-05",21.835
"2020-04-06",21.6628
"2020-04-07",21.2441
"2020-04-08",21.2754
"2020-04-09",20.5303
"2020-04-10",20.5783
"2020-04-11",21.6297
"2020-04-12",21.3186
"2020-04-13",21.426
"2020-04-14",21.4175
"2020-04-15",21.423
"2020-04-16",21.5717
"2020-04-17",21.8672
"2020-04-18",22.0996
"2020-04-19",21.8438
"2020-04-20",21.9041
"2020-04-21",22.186
"2020-04-22",21.9663
"2020-04-23",22.0252
"2020-04-24",22.4905
"2020-04-25",22.3986
"2020-04-26",22.3524
"2020-04-27",22.1818
"2020-04-28",22.344
"2020-04-29",22.4681
"2020-04-30",21.6127
"2020-05-01",21.9957
"2020-05-02",22.4317
"2020-05-03",21.7287
"2020-05-04",22.3191
"2020-05-05",21.8611
"2020-05-06",22.169
"2020-05-07",21.8947
"2020-05-08",22.7265
"2020-05-09",22.6334
"2020-05-10",22.7586
"2020-05-11",22.5213
"2020-05-12",22.5203
"2020-05-13",22.6385
"2020-05-14",22.4617
"2020-05-15",22.9705
"2020-05-16",23.1077
"2020-05-17",23.2588
"2020-05-18",22.55
"2020-05-19",22.1151
"2020-05-20",21.9106
"2020-05-21",22.0443
"2020-05-22",21.589
"2020-05-23",22.3976
"2020-05-24",22.6706
"2020-05-25",22.7992
"2020-05-26",22.8961
"2020-05-27",22.2994
"2020-05-28",22.3095
"2020-05-29",22.5261
"2020-05-30",22.32
"2020-05-31",22.1255
"2020-06-01",21.5222
"2020-06-02",19.8865
"2020-06-03",18.8209
"2020-06-04",19.3504
"2020-06-05",21.3037
"2020-06-06",20.7782
"2020-06-07",21.16
"2020-06-08",21.1064
"2020-06-09",21.8095
"2020-06-10",22.1307
"2020-06-11",21.3491
"2020-06-12",21.8738
"2020-06-13",21.623
"2020-06-14",21.5743
"2020-06-15",21.5948
"2020-06-16",21.75
"2020-06-17",21.9526
"2020-06-18",21.2754
"2020-06-19",21.834
"2020-06-20",21.7607
"2020-06-21",21.6753
"2020-06-22",21.6042
"2020-06-23",21.2431
"2020-06-24",21.2793
"2020-06-25",21.2454
"2020-06-26",20.1932
"2020-06-27",20.5723
"2020-06-28",21.4773
"2020-06-29",21.8892
"2020-06-30",21.4896
"2020-07-01",21.2705
"2020-07-02",21.6241
"2020-07-03",20.94
"2020-07-04",20.8487
"2020-07-05",20.3688
"2020-07-06",20.6807
"2020-07-07",21.3281
"2020-07-08",21.6855
"2020-07-09",21.6729
"2020-07-10",21.1039
"2020-07-11",20.4366
"2020-07-12",20.3638
"2020-07-13",20.9915
"2020-07-14",21.4102
"2020-07-15",21.4712
"2020-07-16",20.5882
"2020-07-17",20.8619
"2020-07-18",21.1209
"2020-07-19",21.8744
"2020-07-20",20.5293
"2020-07-21",20.9307
"2020-07-22",21.3511
"2020-07-23",20.8177
"2020-07-24",19.6872
"2020-07-25",20.4285
"2020-07-26",20.3634
"2020-07-27",20.3049
"2020-07-28",20.8266
"2020-07-29",20.9984
"2020-07-30",20.8414
"2020-07-31",21.3209
"2020-08-01",21.1742
"2020-08-02",21.4386
"2020-08-03",21.0902
"2020-08-04",21.0894
"2020-08-05",20.9948
"2020-08-06",21.1676
"2020-08-07",21.5866
"2020-08-08",21.236
"2020-08-09",20.9111
"2020-08-10",20.8454
"2020-08-11",20.5868
"2020-08-12",19.6016
"2020-08-13",19.9934
"2020-08-14",19.921
"2020-08-15",19.7845
"2020-08-16",19.5565
"2020-08-17",20.6352
"2020-08-18",19.8698
"2020-08-19",20.6612
"2020-08-20",20.9672
"2020-08-21",21.2364
"2020-08-22",21.3556
"2020-08-23",21.0326
"2020-08-24",20.9449
"2020-08-25",20.8187
"2020-08-26",21.0724
"2020-08-27",20.8296
"2020-08-28",19.9495
"2020-08-29",19.8488
"2020-08-30",20.7207
"2020-08-31",21.2577
"2020-09-01",21.4385
"2020-09-02",20.53
"2020-09-03",20.4747
"2020-09-04",20.8595
"2020-09-05",21.0778
"2020-09-06",19.3407
"2020-09-07",19.8405
"2020-09-08",21.0369
"2020-09-09",20.7987
"2020-09-10",20.7313
"2020-09-11",20.9724
"2020-09-12",21.0111
"2020-09-13",20.9454
"2020-09-14",20.7729
"2020-09-15",21.1699
"2020-09-16",21.0343
"2020-09-17",21.2951
"2020-09-18",21.3036
"2020-09-19",21.047
"2020-09-20",21.0732
"2020-09-21",20.7068
"2020-09-22",20.4419
"2020-09-23",20.8606
"2020-09-24",21.2683
"2020-09-25",20.5406
"2020-09-26",20.7768
"2020-09-27",21.1621
"2020-09-28",21.3003
"2020-09-29",20.8484
"2020-09-30",20.383
"2020-10-01",20.0208
"2020-10-02",20.837
"2020-10-03",20.7557
"2020-10-04",19.8548
"2020-10-05",19.6497
"2020-10-06",20.4747
"2020-10-07",19.8325
"2020-10-08",21.0081
"2020-10-09",20.3469
"2020-10-10",20.5946
"2020-10-11",21.0001
"2020-10-12",20.6196
"2020-10-13",21.1929
"2020-10-14",21.0729
"2020-10-15",21.184
"2020-10-16",20.3433
"2020-10-17",20.2958
"2020-10-18",20.8627
"2020-10-19",20.7173
"2020-10-20",20.4121
"2020-10-21",21.0806
"2020-10-22",20.9367
"2020-10-23",20.4872
"2020-10-24",20.738
"2020-10-25",20.9145
"2020-10-26",21.3819
"2020-10-27",21.3384
"2020-10-28",20.8854
"2020-10-29",21.0495
"2020-10-30",21.0479
"2020-10-31",21.5238
"2020-11-01",21.9437
"2020-11-02",21.6015
"2020-11-03",21.4871
"2020-11-04",21.5077
"2020-11-05",21.5172
"2020-11-06",21.4799
"2020-11-07",21.3307
"2020-11-08",21.0485
"2020-11-09",21.323
"2020-11-10",21.5263
"2020-11-11",21.8888
"2020-11-12",22.1897
"2020-11-13",22.1875
"2020-11-14",21.7105
"2020-11-15",22.1486
"2020-11-16",21.6886
"2020-11-17",21.4804
"2020-11-18",21.3403
"2020-11-19",21.2387
"2020-11-20",20.7966
"2020-11-21",20.853
"2020-11-22",20.2152
"2020-11-23",21.1237
"2020-11-24",21.3698
"2020-11-25",21.0602
"2020-11-26",20.2071
"2020-11-27",19.6491
"2020-11-28",20.2765
"2020-11-29",20.693
"2020-11-30",20.7947
"2020-12-01",20.6273
"2020-12-02",21.1418
"2020-12-03",20.7454
"2020-12-04",20.5928
"2020-12-05",20.8502
"2020-12-06",20.3361
"2020-12-07",20.7799
"2020-12-08",20.7774
"2020-12-09",20.4184
"2020-12-10",20.2733
"2020-12-11",19.3522
"2020-12-12",19.2891
"2020-12-13",19.4463
"2020-12-14",18.4064
"2020-12-15",20.1529
"2020-12-16",19.9214
"2020-12-17",20.2573
"2020-12-18",20.6125
"2020-12-19",21.2181
"2020-12-20",21.1081
"2020-12-21",21.4997
"2020-12-22",21.025
"2020-12-23",21.0805
"2020-12-24",21.0539
"2020-12-25",20.0956
"2020-12-26",19.9913
"2020-12-27",20.8633
"2020-12-28",21.5555
"2020-12-29",20.9367
"2020-12-30",20.8457
"2020-12-31",20.3384
"2021-01-01",19.7123
"2021-01-02",21.0828
"2021-01-03",21.5022
"2021-01-04",21.23
"2021-01-05",21.2113
"2021-01-06",21.0379
"2021-01-07",21.6182
"2021-01-08",21.5421
"2021-01-09",20.8118
"2021-01-10",20.7842
"2021-01-11",21.4437
"2021-01-12",21.5513
"2021-01-13",21.3906
"2021-01-14",21.15
"2021-01-15",20.8426
"2021-01-16",20.7307
"2021-01-17",20.2329
"2021-01-18",20.35
"2021-01-19",20.3369
"2021-01-20",21.5493
"2021-01-21",21.4531
"2021-01-22",20.5409
"2021-01-23",18.7646
"2021-01-24",19.0035
"2021-01-25",19.0008
"2021-01-26",16.7455
"2021-01-27",17.8802
"2021-01-28",19.6679
"2021-01-29",20.8689
"2021-01-30",20.651
"2021-01-31",20.5844
"2021-02-01",20.4935
"2021-02-02",20.2878
"2021-02-03",19.5932
"2021-02-04",18.6957
"2021-02-05",19.1855
"2021-02-06",20.4553
"2021-02-07",20.6415
"2021-02-08",19.9201
"2021-02-09",18.7768
"2021-02-10",17.5661
"2021-02-11",18.052
"2021-02-12",19.2686
"2021-02-13",20.3139
"2021-02-14",20.1672
"2021-02-15",19.1044
"2021-02-16",18.3796
"2021-02-17",18.7306
"2021-02-18",19.063
"2021-02-19",20.5896
"2021-02-20",20.1983
"2021-02-21",19.8357
"2021-02-22",20.1238
"2021-02-23",20.0274
"2021-02-24",19.3387
"2021-02-25",19.4367
"2021-02-26",18.4235
"2021-02-27",18.3557
"2021-02-28",17.4829
"2021-03-01",15.7319
"2021-03-02",14.5948
"2021-03-03",15.9403
"2021-03-04",17.4498
"2021-03-05",18.3035
"2021-03-06",19.383
"2021-03-07",20.3179
"2021-03-08",20.9777
"2021-03-09",19.3878
"2021-03-10",19.6052
"2021-03-11",20.0208
"2021-03-12",20.5865
"2021-03-13",20.6126
"2021-03-14",20.1894
"2021-03-15",19.4622
"2021-03-16",20.2531
"2021-03-17",20.1054
"2021-03-18",19.6645
"2021-03-19",20.6179
"2021-03-20",20.4847
"2021-03-21",20.93
"2021-03-22",21.2437
"2021-03-23",21.5515
"2021-03-24",20.9609
"2021-03-25",20.2776
"2021-03-26",21.1399
"2021-03-27",21.313
"2021-03-28",21.0312
"2021-03-29",20.473
"2021-03-30",20.9436
"2021-03-31",21.842
"2021-04-01",21.4242
"2021-04-02",21.5102
"2021-04-03",20.4058
"2021-04-04",18.5124
"2021-04-05",20.0242
"2021-04-06",20.1203
"2021-04-07",18.8065
"2021-04-08",19.9544
"2021-04-09",20.9508
"2021-04-10",20.906
"2021-04-11",21.2395
"2021-04-12",21.3292
"2021-04-13",21.5836
"2021-04-14",21.265
"2021-04-15",21.4621
"2021-04-16",21.3841
"2021-04-17",22.0231
"2021-04-18",21.9031
"2021-04-19",21.6862
"2021-04-20",21.7617
"2021-04-21",21.5657
"2021-04-22",21.7964
"2021-04-23",21.8474
"2021-04-24",21.5918
"2021-04-25",21.5505
"2021-04-26",21.8577
"2021-04-27",21.934
"2021-04-28",21.8607
"2021-04-29",22.5927
"2021-04-30",22.0097
"2021-05-01",22.2554
"2021-05-02",22.2824
"2021-05-03",21.8597
"2021-05-04",21.3828
"2021-05-05",21.8452
"2021-05-06",21.917
"2021-05-07",21.9418
"2021-05-08",22.279
"2021-05-09",22.439
"2021-05-10",22.6403
"2021-05-11",22.9115
"2021-05-12",22.5822
"2021-05-13",22.1047
"2021-05-14",21.4443
"2021-05-15",21.0793
"2021-05-16",22.2791
"2021-05-17",22.1411
"2021-05-18",22.5394
"2021-05-19",22.1197
"2021-05-20",21.5943
"2021-05-21",21.3104
"2021-05-22",21.982
"2021-05-23",22.2055
"2021-05-24",22.4294
"2021-05-25",21.5375
"2021-05-26",21.0944
"2021-05-27",21.8372
"2021-05-28",22.0324
"2021-05-29",21.9957
"2021-05-30",22.0029
"2021-05-31",22.1644
"2021-06-01",21.7631
"2021-06-02",22.1584
"2021-06-03",21.9243
"2021-06-04",22.1371
"2021-06-05",21.3181
"2021-06-06",21.1599
"2021-06-07",22.0019
"2021-06-08",21.7055
"2021-06-09",21.5744
"2021-06-10",21.1644
"2021-06-11",20.388
"2021-06-12",21.2684
"2021-06-13",21.5894
"2021-06-14",20.986
"2021-06-15",20.757
"2021-06-16",21.0808
"2021-06-17",20.848
"2021-06-18",20.3509
"2021-06-19",20.4608
"2021-06-20",21.181
"2021-06-21",21.5739
"2021-06-22",21.4467
"2021-06-23",21.3915
"2021-06-24",20.9832
"2021-06-25",20.6951
"2021-06-26",21.1195
"2021-06-27",20.6538
"2021-06-28",21.0229
"2021-06-29",21.154
"2021-06-30",21.6587
"2021-07-01",21.2264
"2021-07-02",21.2224
"2021-07-03",21.6349
"2021-07-04",21.7015
"2021-07-05",21.9868
"2021-07-06",22.0489
"2021-07-07",22.0292
"2021-07-08",22.105
"2021-07-09",21.3758
"2021-07-10",20.4128
"2021-07-11",21.2269
"2021-07-12",21.5892
"2021-07-13",20.9005
"2021-07-14",20.7908
"2021-07-15",21.5653
"2021-07-16",21.3337
"2021-07-17",21.5711
"2021-07-18",21.6864
"2021-07-19",21.0854
"2021-07-20",20.979
"2021-07-21",21.2802
"2021-07-22",21.3832
"2021-07-23",21.5435
"2021-07-24",21.0952
"2021-07-25",21.6322
"2021-07-26",20.387
"2021-07-27",21.1139
"2021-07-28",21.2597
"2021-07-29",20.8796
"2021-07-30",20.8703
"2021-07-31",21.3674
"2021-08-01",20.9889
"2021-08-02",20.7297
"2021-08-03",20.8367
"2021-08-04",21.2969
"2021-08-05",21.3648
"2021-08-06",21.4945
"2021-08-07",21.9541
"2021-08-08",21.5998
"2021-08-09",21.3582
"2021-08-10",20.7525
"2021-08-11",21.6266
"2021-08-12",20.8811
"2021-08-13",21.2797
"2021-08-14",20.5665
"2021-08-15",20.5638
"2021-08-16",20.8422
"2021-08-17",21.1279
"2021-08-18",20.9227
"2021-08-19",20.3794
"2021-08-20",21.2282
"2021-08-21",21.2978
"2021-08-22",21.14
"2021-08-23",20.7409
"2021-08-24",20.5208
"2021-08-25",20.7916
"2021-08-26",21.214
"2021-08-27",21.2318
"2021-08-28",21.3939
"2021-08-29",20.8301
"2021-08-30",20.5104
"2021-08-31",20.9043
"2021-09-01",21.5473
"2021-09-02",20.9496
"2021-09-03",20.7164
"2021-09-04",21.1654
"2021-09-05",21.5388
"2021-09-06",21.4988
"2021-09-07",21.0451
"2021-09-08",20.696
"2021-09-09",21.0009
"2021-09-10",21.5518
"2021-09-11",20.9708
"2021-09-12",20.5258
"2021-09-13",21.3391
"2021-09-14",21.9347
"2021-09-15",21.8949
"2021-09-16",21.6779
"2021-09-17",22.0405
"2021-09-18",21.7977
"2021-09-19",22.11
"2021-09-20",21.8558
"2021-09-21",21.0792
"2021-09-22",21.7909
"2021-09-23",21.4364
"2021-09-24",21.9708
"2021-09-25",21.5365
"2021-09-26",21.3354
"2021-09-27",20.5508
"2021-09-28",20.2007
"2021-09-29",20.5423
"2021-09-30",21.3501
"2021-10-01",20.6206
"2021-10-02",21.2805
"2021-10-03",22.018
"2021-10-04",21.5959
"2021-10-05",21.4103
"2021-10-06",21.1379
"2021-10-07",21.2862
"2021-10-08",21.0813
"2021-10-09",21.0218
"2021-10-10",21.6237
"2021-10-11",20.5525
"2021-10-12",21.0991
