,"(deg C) Mean Dew Point Temperature (ERA5) at Galle, 2007-01-01 to 2025-12-31"
"2018-10-30",23.4412
"2018-10-31",23.6736
"2018-11-01",23.4262
"2018-11-02",23.6726
"2018-11-03",23.7357
"2018-11-04",23.8232
"2018-11-05",23.1786
"2018-11-06",22.2076
"2018-11-07",23.6999
"2018-11-08",23.5487
"2018-11-09",23.2497
"2018-11-10",23.6437
"2018-11-11",22.6059
"2018-11-12",22.3621
"2018-11-13",22.7845
"2018-11-14",23.108
"2018-11-15",23.3833
"2018-11-16",24.153
"2018-11-17",23.3901
"2018-11-18",23.0868
"2018-11-19",23.4229
"2018-11-20",23.0568
"2018-11-21",23.7594
"2018-11-22",23.5085
"2018-11-23",23.7416
"2018-11-24",23.3467
"2018-11-25",23.426
"2018-11-26",23.5703
"2018-11-27",23.7165
"2018-11-28",23.5351
"2018-11-29",23.4664
"2018-11-30",23.328
"2018-12-01",23.2643
"2018-12-02",22.9434
"2018-12-03",23.3413
"2018-12-04",23.8164
"2018-12-05",23.7503
"2018-12-06",23.2941
"2018-12-07",23.3183
"2018-12-08",23.4579
"2018-12-09",23.2896
"2018-12-10",22.7694
"2018-12-11",22.0315
"2018-12-12",21.6021
"2018-12-13",21.4459
"2018-12-14",22.341
"2018-12-15",22.665
"2018-12-16",22.1369
"2018-12-17",21.5812
"2018-12-18",22.3687
"2018-12-19",23.2959
"2018-12-20",23.2987
"2018-12-21",23.1874
"2018-12-22",23.1414
"2018-12-23",23.287
"2018-12-24",23.2441
"2018-12-25",23.1782
"2018-12-26",23.085
"2018-12-27",23.1825
"2018-12-28",22.86
"2018-12-29",22.5714
"2018-12-30",22.2591
"2018-12-31",22.4604
"2019-01-01",22.5023
"2019-01-02",21.9773
"2019-01-03",21.8845
"2019-01-04",21.5596
"2019-01-05",21.7591
"2019-01-06",21.7136
"2019-01-07",21.9668
"2019-01-08",22.672
"2019-01-09",22.9902
"2019-01-10",23.1718
"2019-01-11",23.2672
"2019-01-12",22.8223
"2019-01-13",23.3914
"2019-01-14",23.256
"2019-01-15",23.3932
"2019-01-16",23.1144
"2019-01-17",21.9652
"2019-01-18",21.0354
"2019-01-19",20.479
"2019-01-20",21.0631
"2019-01-21",21.671
"2019-01-22",21.8625
"2019-01-23",22.5579
"2019-01-24",23.0752
"2019-01-25",23.3648
"2019-01-26",23.3504
"2019-01-27",23.2442
"2019-01-28",22.7386
"2019-01-29",22.4006
"2019-01-30",22.1343
"2019-01-31",22.7262
"2019-02-01",22.8173
"2019-02-02",22.945
"2019-02-03",23.4041
"2019-02-04",23.568
"2019-02-05",23.4365
"2019-02-06",23.3567
"2019-02-07",23.43
"2019-02-08",23.779
"2019-02-09",23.6178
"2019-02-10",23.5352
"2019-02-11",23.283
"2019-02-12",22.9685
"2019-02-13",23.3077
"2019-02-14",23.686
"2019-02-15",23.8865
"2019-02-16",23.6635
"2019-02-17",23.7357
"2019-02-18",23.936
"2019-02-19",23.5096
"2019-02-20",22.325
"2019-02-21",22.6434
"2019-02-22",22.9759
"2019-02-23",22.1025
"2019-02-24",22.49
"2019-02-25",23.6407
"2019-02-26",23.8917
"2019-02-27",23.3549
"2019-02-28",22.9904
"2019-03-01",23.2167
"2019-03-02",23.2484
"2019-03-03",23.869
"2019-03-04",23.7633
"2019-03-05",23.6314
"2019-03-06",24.1481
"2019-03-07",23.9129
"2019-03-08",23.9839
"2019-03-09",23.7561
"2019-03-10",22.8764
"2019-03-11",22.6587
"2019-03-12",22.5318
"2019-03-13",22.9107
"2019-03-14",23.5297
"2019-03-15",22.5425
"2019-03-16",23.1363
"2019-03-17",23.7053
"2019-03-18",23.3748
"2019-03-19",23.5203
"2019-03-20",22.7026
"2019-03-21",23.4897
"2019-03-22",23.8733
"2019-03-23",23.9371
"2019-03-24",23.7113
"2019-03-25",22.1262
"2019-03-26",22.1551
"2019-03-27",22.6579
"2019-03-28",23.0584
"2019-03-29",22.9883
"2019-03-30",23.2388
"2019-03-31",23.3183
"2019-04-01",22.895
"2019-04-02",22.626
"2019-04-03",22.7317
"2019-04-04",21.995
"2019-04-05",22.4671
"2019-04-06",23.2933
"2019-04-07",23.5819
"2019-04-08",24.0066
"2019-04-09",24.0533
"2019-04-10",24.664
"2019-04-11",24.1912
"2019-04-12",24.7609
"2019-04-13",24.3717
"2019-04-14",24.5802
"2019-04-15",24.1595
"2019-04-16",24.2117
"2019-04-17",23.9867
"2019-04-18",24.2254
"2019-04-19",24.6302
"2019-04-20",24.1386
"2019-04-21",24.4438
"2019-04-22",24.3831
"2019-04-23",24.4018
"2019-04-24",24.6017
"2019-04-25",24.2299
"2019-04-26",24.8729
"2019-04-27",25.1178
"2019-04-28",24.8849
"2019-04-29",24.5306
"2019-04-30",24.6531
"2019-05-01",25.434
"2019-05-02",25.3633
"2019-05-03",24.6149
"2019-05-04",25.0187
"2019-05-05",24.4375
"2019-05-06",23.7132
"2019-05-07",24.874
"2019-05-08",23.8408
"2019-05-09",23.6895
"2019-05-10",24.72
"2019-05-11",24.7055
"2019-05-12",25.2765
"2019-05-13",25.2085
"2019-05-14",25.1776
"2019-05-15",24.9546
"2019-05-16",25.3017
"2019-05-17",25.1539
"2019-05-18",24.7998
"2019-05-19",25.2992
"2019-05-20",25.0219
"2019-05-21",24.8921
"2019-05-22",24.1417
"2019-05-23",24.2771
"2019-05-24",24.4595
"2019-05-25",24.5523
"2019-05-26",24.6052
"2019-05-27",25.2082
"2019-05-28",25.6937
"2019-05-29",25.06
"2019-05-30",25.1057
"2019-05-31",24.7347
"2019-06-01",24.6832
"2019-06-02",25.1594
"2019-06-03",24.8034
"2019-06-04",24.6248
"2019-06-05",24.8594
"2019-06-06",24.9355
"2019-06-07",24.8079
"2019-06-08",24.7193
"2019-06-09",24.7987
"2019-06-10",24.2399
"2019-06-11",24.2573
"2019-06-12",24.67
"2019-06-13",24.6852
"2019-06-14",24.6838
"2019-06-15",25.3349
"2019-06-16",25.3148
"2019-06-17",25.3002
"2019-06-18",25.2478
"2019-06-19",25.3374
"2019-06-20",25.1045
"2019-06-21",24.8435
"2019-06-22",24.6856
"2019-06-23",24.8897
"2019-06-24",25.3185
"2019-06-25",25.0492
"2019-06-26",24.7494
"2019-06-27",24.5011
"2019-06-28",24.3096
"2019-06-29",24.2581
"2019-06-30",24.5635
"2019-07-01",24.6668
"2019-07-02",24.7353
"2019-07-03",24.4383
"2019-07-04",24.5084
"2019-07-05",24.5679
"2019-07-06",24.3309
"2019-07-07",24.2967
"2019-07-08",24.737
"2019-07-09",24.2074
"2019-07-10",23.9245
"2019-07-11",24.5663
"2019-07-12",24.4854
"2019-07-13",23.8911
"2019-07-14",24.1976
"2019-07-15",24.2328
"2019-07-16",24.4369
"2019-07-17",24.2172
"2019-07-18",23.9262
"2019-07-19",23.7133
"2019-07-20",24.0369
"2019-07-21",24.0669
"2019-07-22",23.8605
"2019-07-23",23.8662
"2019-07-24",23.7284
"2019-07-25",23.9973
"2019-07-26",24.2083
"2019-07-27",23.6659
"2019-07-28",23.8491
"2019-07-29",23.3651
"2019-07-30",23.5415
"2019-07-31",24.0843
"2019-08-01",24.5391
"2019-08-02",24.7325
"2019-08-03",24.8709
"2019-08-04",24.9322
"2019-08-05",24.7223
"2019-08-06",24.4435
"2019-08-07",24.64
"2019-08-08",23.7617
"2019-08-09",24.0431
"2019-08-10",24.0884
"2019-08-11",24.5456
"2019-08-12",21.1468
"2019-08-13",23.7036
"2019-08-14",23.9484
"2019-08-15",24.1815
"2019-08-16",24.1348
"2019-08-17",24.0372
"2019-08-18",24.0395
"2019-08-19",23.9086
"2019-08-20",24.1124
"2019-08-21",24.0051
"2019-08-22",23.5062
"2019-08-23",23.3953
"2019-08-24",23.7025
"2019-08-25",23.8062
"2019-08-26",23.7307
"2019-08-27",23.7329
"2019-08-28",24.0136
"2019-08-29",23.8975
"2019-08-30",23.376
"2019-08-31",24.405
"2019-09-01",24.0318
"2019-09-02",24.4066
"2019-09-03",24.547
"2019-09-04",24.3015
"2019-09-05",23.9536
"2019-09-06",24.3419
"2019-09-07",24.726
"2019-09-08",24.5251
"2019-09-09",24.3103
"2019-09-10",24.6172
"2019-09-11",23.9354
"2019-09-12",23.5353
"2019-09-13",23.7378
"2019-09-14",23.9129
"2019-09-15",23.5359
"2019-09-16",23.6423
"2019-09-17",24.0995
"2019-09-18",24.3109
"2019-09-19",23.7546
"2019-09-20",23.727
"2019-09-21",24.0022
"2019-09-22",23.9221
"2019-09-23",23.733
"2019-09-24",23.3349
"2019-09-25",22.6404
"2019-09-26",21.9871
"2019-09-27",22.8822
"2019-09-28",23.0619
"2019-09-29",23.2915
"2019-09-30",23.2156
"2019-10-01",23.1246
"2019-10-02",23.4873
"2019-10-03",23.2787
"2019-10-04",23.4359
"2019-10-05",23.4433
"2019-10-06",23.0215
"2019-10-07",23.3766
"2019-10-08",23.7671
"2019-10-09",23.5625
"2019-10-10",23.6494
"2019-10-11",23.33
"2019-10-12",23.3893
"2019-10-13",23.3887
"2019-10-14",23.8552
"2019-10-15",23.6091
"2019-10-16",23.379
"2019-10-17",23.5624
"2019-10-18",23.5289
"2019-10-19",23.5278
"2019-10-20",23.653
"2019-10-21",23.4572
"2019-10-22",23.5109
"2019-10-23",23.8452
"2019-10-24",22.905
"2019-10-25",23.0765
"2019-10-26",23.4137
"2019-10-27",23.0141
"2019-10-28",23.2352
"2019-10-29",23.3526
"2019-10-30",23.3341
"2019-10-31",23.4981
"2019-11-01",23.1521
"2019-11-02",23.2495
"2019-11-03",23.2085
"2019-11-04",23.5997
"2019-11-05",23.9065
"2019-11-06",23.722
"2019-11-07",23.9062
"2019-11-08",24.1432
"2019-11-09",23.7487
"2019-11-10",23.6867
"2019-11-11",23.4696
"2019-11-12",23.296
"2019-11-13",23.1113
"2019-11-14",23.356
"2019-11-15",23.7781
"2019-11-16",23.4829
"2019-11-17",23.4849
"2019-11-18",23.5412
"2019-11-19",23.7726
"2019-11-20",23.176
"2019-11-21",23.2831
"2019-11-22",23.5449
"2019-11-23",23.5357
"2019-11-24",23.9243
"2019-11-25",23.5989
"2019-11-26",23.5285
"2019-11-27",23.78
"2019-11-28",23.8015
"2019-11-29",24.1031
"2019-11-30",23.6423
"2019-12-01",23.2465
"2019-12-02",23.6727
"2019-12-03",24.1294
"2019-12-04",23.8768
"2019-12-05",23.8248
"2019-12-06",23.9127
"2019-12-07",23.6555
"2019-12-08",23.7532
"2019-12-09",23.5768
"2019-12-10",23.7281
"2019-12-11",23.234
"2019-12-12",23.4824
"2019-12-13",23.4519
"2019-12-14",23.1685
"2019-12-15",23.0739
"2019-12-16",22.6826
"2019-12-17",23.0975
"2019-12-18",23.5009
"2019-12-19",23.5666
"2019-12-20",23.4192
"2019-12-21",23.9679
"2019-12-22",23.8717
"2019-12-23",23.7656
"2019-12-24",23.8479
"2019-12-25",23.4728
"2019-12-26",23.0487
"2019-12-27",23.213
"2019-12-28",23.4364
"2019-12-29",22.9849
"2019-12-30",22.875
"2019-12-31",23.3579
"2020-01-01",23.5232
"2020-01-02",24.0151
"2020-01-03",23.5809
"2020-01-04",23.7893
"2020-01-05",23.589
"2020-01-06",23.5567
"2020-01-07",23.5582
"2020-01-08",23.399
"2020-01-09",23.0442
"2020-01-10",22.3687
"2020-01-11",22.596
"2020-01-12",22.9415
"2020-01-13",21.2469
"2020-01-14",19.3262
"2020-01-15",20.9199
"2020-01-16",21.8062
"2020-01-17",22.7349
"2020-01-18",23.0483
"2020-01-19",23.5196
"2020-01-20",23.9585
"2020-01-21",23.8628
"2020-01-22",24.0002
"2020-01-23",23.8727
"2020-01-24",23.7235
"2020-01-25",23.151
"2020-01-26",22.6158
"2020-01-27",22.1605
"2020-01-28",21.5461
"2020-01-29",21.3122
"2020-01-30",22.0898
"2020-01-31",21.6909
"2020-02-01",21.044
"2020-02-02",21.3958
"2020-02-03",22.1525
"2020-02-04",22.5994
"2020-02-05",22.7588
"2020-02-06",22.5728
"2020-02-07",22.2237
"2020-02-08",21.6273
"2020-02-09",22.0804
"2020-02-10",22.1681
"2020-02-11",21.8179
"2020-02-12",23.3074
"2020-02-13",23.9786
"2020-02-14",24.0227
"2020-02-15",23.9021
"2020-02-16",23.2307
"2020-02-17",23.1476
"2020-02-18",21.926
"2020-02-19",21.5682
"2020-02-20",22.6856
"2020-02-21",23.5265
"2020-02-22",23.4806
"2020-02-23",22.7047
"2020-02-24",22.5869
"2020-02-25",22.8356
"2020-02-26",22.8858
"2020-02-27",23.5578
"2020-02-28",23.2572
"2020-02-29",22.8774
"2020-03-01",22.7922
"2020-03-02",23.3375
"2020-03-03",22.9987
"2020-03-04",22.1742
"2020-03-05",23.0809
"2020-03-06",23.5914
"2020-03-07",22.4578
"2020-03-08",22.3797
"2020-03-09",22.6989
"2020-03-10",22.7305
"2020-03-11",21.8376
"2020-03-12",22.1908
"2020-03-13",22.2454
"2020-03-14",23.0709
"2020-03-15",23.3563
"2020-03-16",23.6276
"2020-03-17",23.4365
"2020-03-18",23.0254
"2020-03-19",23.8018
"2020-03-20",23.545
"2020-03-21",22.9756
"2020-03-22",22.3521
"2020-03-23",22.3801
"2020-03-24",22.8076
"2020-03-25",22.354
"2020-03-26",21.7568
"2020-03-27",21.4422
"2020-03-28",22.6868
"2020-03-29",23.4523
"2020-03-30",23.8088
"2020-03-31",23.841
"2020-04-01",22.9799
"2020-04-02",22.1012
"2020-04-03",22.3378
"2020-04-04",23.2953
"2020-04-05",23.6116
"2020-04-06",23.5844
"2020-04-07",23.8377
"2020-04-08",24.2179
"2020-04-09",24.2791
"2020-04-10",23.3448
"2020-04-11",23.8488
"2020-04-12",24.0429
"2020-04-13",23.9257
"2020-04-14",23.9895
"2020-04-15",23.8321
"2020-04-16",23.9361
"2020-04-17",24.2269
"2020-04-18",24.3805
"2020-04-19",24.3577
"2020-04-20",24.4521
"2020-04-21",24.6088
"2020-04-22",24.2671
"2020-04-23",24.2948
"2020-04-24",24.749
"2020-04-25",24.8636
"2020-04-26",24.9013
"2020-04-27",25.3337
"2020-04-28",24.9427
"2020-04-29",25.0812
"2020-04-30",25.0028
"2020-05-01",25.4158
"2020-05-02",25.3407
"2020-05-03",25.3083
"2020-05-04",25.2061
"2020-05-05",24.7949
"2020-05-06",24.5369
"2020-05-07",24.7345
"2020-05-08",24.9391
"2020-05-09",25.1055
"2020-05-10",25.003
"2020-05-11",24.7109
"2020-05-12",24.3918
"2020-05-13",24.9498
"2020-05-14",25.3055
"2020-05-15",25.2148
"2020-05-16",25.8201
"2020-05-17",26.0718
"2020-05-18",25.1785
"2020-05-19",25.1444
"2020-05-20",24.6848
"2020-05-21",24.8119
"2020-05-22",24.5715
"2020-05-23",25.3714
"2020-05-24",25.4333
"2020-05-25",25.3042
"2020-05-26",25.6182
"2020-05-27",24.7551
"2020-05-28",24.7599
"2020-05-29",24.8942
"2020-05-30",24.7907
"2020-05-31",25.0145
"2020-06-01",24.2793
"2020-06-02",23.6703
"2020-06-03",23.2145
"2020-06-04",23.3839
"2020-06-05",24.3753
"2020-06-06",24.1832
"2020-06-07",24.0856
"2020-06-08",24.4354
"2020-06-09",25.3204
"2020-06-10",25.2119
"2020-06-11",24.9468
"2020-06-12",25.0394
"2020-06-13",24.9085
"2020-06-14",24.6113
"2020-06-15",25.1562
"2020-06-16",25.0391
"2020-06-17",25.043
"2020-06-18",25.3118
"2020-06-19",25.0868
"2020-06-20",24.5349
"2020-06-21",24.6881
"2020-06-22",24.429
"2020-06-23",24.3098
"2020-06-24",24.8072
"2020-06-25",24.243
"2020-06-26",23.693
"2020-06-27",24.1354
"2020-06-28",24.6291
"2020-06-29",24.5997
"2020-06-30",25.0362
"2020-07-01",25.0662
"2020-07-02",24.7506
"2020-07-03",23.6608
"2020-07-04",24.4367
"2020-07-05",24.0695
"2020-07-06",23.9704
"2020-07-07",24.4333
"2020-07-08",24.6207
"2020-07-09",24.3452
"2020-07-10",24.1591
"2020-07-11",24.006
"2020-07-12",24.118
"2020-07-13",24.3727
"2020-07-14",24.7053
"2020-07-15",24.3077
"2020-07-16",23.8871
"2020-07-17",24.3236
"2020-07-18",24.3584
"2020-07-19",24.3097
"2020-07-20",23.4801
"2020-07-21",23.7129
"2020-07-22",24.2151
"2020-07-23",23.5117
"2020-07-24",23.116
"2020-07-25",23.7077
"2020-07-26",23.8597
"2020-07-27",23.842
"2020-07-28",23.9419
"2020-07-29",23.8586
"2020-07-30",23.8063
"2020-07-31",24.0212
"2020-08-01",24.0305
"2020-08-02",23.8634
"2020-08-03",24.0315
"2020-08-04",24.1988
"2020-08-05",24.2069
"2020-08-06",23.6822
"2020-08-07",24.2574
"2020-08-08",24.0332
"2020-08-09",23.7281
"2020-08-10",23.8452
"2020-08-11",23.889
"2020-08-12",23.7037
"2020-08-13",23.6809
"2020-08-14",23.6167
"2020-08-15",24.0057
"2020-08-16",23.8992
"2020-08-17",24.135
"2020-08-18",23.8883
"2020-08-19",23.8076
"2020-08-20",23.9498
"2020-08-21",24.2279
"2020-08-22",24.0857
"2020-08-23",24.0423
"2020-08-24",24.1277
"2020-08-25",24.0914
"2020-08-26",24.1914
"2020-08-27",23.8935
"2020-08-28",23.4056
"2020-08-29",23.4875
"2020-08-30",24.216
"2020-08-31",24.0721
"2020-09-01",23.7524
"2020-09-02",23.4891
"2020-09-03",24.1629
"2020-09-04",24.0511
"2020-09-05",23.8876
"2020-09-06",22.9364
"2020-09-07",23.2405
"2020-09-08",23.8021
"2020-09-09",23.7931
"2020-09-10",23.9613
"2020-09-11",24.3098
"2020-09-12",24.2418
"2020-09-13",24.0328
"2020-09-14",23.9232
"2020-09-15",24.0312
"2020-09-16",24.2698
"2020-09-17",24.2468
"2020-09-18",23.7418
"2020-09-19",23.9629
"2020-09-20",23.827
"2020-09-21",23.46
"2020-09-22",23.4027
"2020-09-23",23.7804
"2020-09-24",23.9419
"2020-09-25",23.8545
"2020-09-26",24.0753
"2020-09-27",23.7358
"2020-09-28",24.0079
"2020-09-29",23.9535
"2020-09-30",23.2941
"2020-10-01",23.1976
"2020-10-02",23.5871
"2020-10-03",24.0147
"2020-10-04",23.8217
"2020-10-05",23.2244
"2020-10-06",23.3678
"2020-10-07",23.2775
"2020-10-08",23.2662
"2020-10-09",23.7366
"2020-10-10",23.7629
"2020-10-11",24.2494
"2020-10-12",24.131
"2020-10-13",24.1226
"2020-10-14",24.1075
"2020-10-15",24.2832
"2020-10-16",24.2614
"2020-10-17",23.4042
"2020-10-18",23.5497
"2020-10-19",23.9214
"2020-10-20",23.7416
"2020-10-21",24.4752
"2020-10-22",24.4433
"2020-10-23",24.1202
"2020-10-24",24.124
"2020-10-25",24.2035
"2020-10-26",24.3237
"2020-10-27",24.2021
"2020-10-28",24.2425
"2020-10-29",24.091
"2020-10-30",24.0508
"2020-10-31",24.1293
"2020-11-01",24.0427
"2020-11-02",23.4982
"2020-11-03",23.7243
"2020-11-04",23.4516
"2020-11-05",23.6237
"2020-11-06",23.6433
"2020-11-07",23.5836
"2020-11-08",23.6106
"2020-11-09",23.8123
"2020-11-10",23.4672
"2020-11-11",23.7506
"2020-11-12",24.2142
"2020-11-13",24.148
"2020-11-14",23.9907
"2020-11-15",24.1349
"2020-11-16",23.8021
"2020-11-17",23.2577
"2020-11-18",23.5464
"2020-11-19",23.6355
"2020-11-20",23.4736
"2020-11-21",23.5406
"2020-11-22",23.0112
"2020-11-23",22.8719
"2020-11-24",23.3055
"2020-11-25",23.8893
"2020-11-26",23.5407
"2020-11-27",23.5112
"2020-11-28",22.7542
"2020-11-29",23.5145
"2020-11-30",23.9114
"2020-12-01",22.8527
"2020-12-02",23.2938
"2020-12-03",24.0938
"2020-12-04",24.1568
"2020-12-05",23.7289
"2020-12-06",23.0069
"2020-12-07",23.0092
"2020-12-08",23.2559
"2020-12-09",23.5576
"2020-12-10",23.341
"2020-12-11",22.7092
"2020-12-12",22.947
"2020-12-13",22.5831
"2020-12-14",21.5753
"2020-12-15",22.0563
"2020-12-16",22.1677
"2020-12-17",22.3445
"2020-12-18",23.0011
"2020-12-19",23.5997
"2020-12-20",23.528
"2020-12-21",23.441
"2020-12-22",23.37
"2020-12-23",23.169
"2020-12-24",23.335
"2020-12-25",23.204
"2020-12-26",22.9133
"2020-12-27",22.9914
"2020-12-28",23.5602
"2020-12-29",23.405
"2020-12-30",23.2371
"2020-12-31",23.156
"2021-01-01",22.7465
"2021-01-02",23.6695
"2021-01-03",23.8656
"2021-01-04",23.7875
"2021-01-05",23.5592
"2021-01-06",23.3672
"2021-01-07",23.4526
"2021-01-08",23.6381
"2021-01-09",23.2319
"2021-01-10",23.2744
"2021-01-11",23.217
"2021-01-12",23.3553
"2021-01-13",23.5199
"2021-01-14",23.266
"2021-01-15",23.303
"2021-01-16",23.1635
"2021-01-17",22.7832
"2021-01-18",23.0011
"2021-01-19",22.7833
"2021-01-20",23.5234
"2021-01-21",23.7172
"2021-01-22",23.5757
"2021-01-23",22.692
"2021-01-24",22.5105
"2021-01-25",22.5739
"2021-01-26",21.1855
"2021-01-27",20.82
"2021-01-28",22.3345
"2021-01-29",23.0253
"2021-01-30",22.9106
"2021-01-31",23.2039
"2021-02-01",23.2627
"2021-02-02",23.4041
"2021-02-03",23.2617
"2021-02-04",22.9713
"2021-02-05",22.3881
"2021-02-06",23.1251
"2021-02-07",23.3843
"2021-02-08",22.968
"2021-02-09",22.2001
"2021-02-10",21.4041
"2021-02-11",21.2995
"2021-02-12",22.2221
"2021-02-13",23.0619
"2021-02-14",23.5265
"2021-02-15",23.265
"2021-02-16",22.9149
"2021-02-17",22.7985
"2021-02-18",22.8314
"2021-02-19",23.1981
"2021-02-20",23.1801
"2021-02-21",22.8207
"2021-02-22",23.0167
"2021-02-23",23.0823
"2021-02-24",23.2072
"2021-02-25",23.2991
"2021-02-26",23.0191
"2021-02-27",22.5583
"2021-02-28",22.8683
"2021-03-01",22.3116
"2021-03-02",21.1298
"2021-03-03",21.5289
"2021-03-04",21.2454
"2021-03-05",22.2337
"2021-03-06",23.0219
"2021-03-07",23.3268
"2021-03-08",23.3865
"2021-03-09",23.1318
"2021-03-10",22.864
"2021-03-11",21.9332
"2021-03-12",23.2506
"2021-03-13",23.2939
"2021-03-14",23.0766
"2021-03-15",23.1166
"2021-03-16",23.3874
"2021-03-17",23.0976
"2021-03-18",23.554
"2021-03-19",23.3887
"2021-03-20",23.844
"2021-03-21",23.3896
"2021-03-22",23.6724
"2021-03-23",23.7564
"2021-03-24",23.3677
"2021-03-25",23.4339
"2021-03-26",23.5839
"2021-03-27",23.8867
"2021-03-28",23.1881
"2021-03-29",23.1902
"2021-03-30",23.7641
"2021-03-31",24.4684
"2021-04-01",25.0549
"2021-04-02",25.0098
"2021-04-03",24.1515
"2021-04-04",23.4485
"2021-04-05",24.2644
"2021-04-06",24.3692
"2021-04-07",23.7445
"2021-04-08",23.6518
"2021-04-09",23.8246
"2021-04-10",23.4087
"2021-04-11",23.2613
"2021-04-12",23.2581
"2021-04-13",23.6634
"2021-04-14",23.7222
"2021-04-15",24.1043
"2021-04-16",23.722
"2021-04-17",24.3024
"2021-04-18",24.2906
"2021-04-19",24.4573
"2021-04-20",24.4818
"2021-04-21",24.5544
"2021-04-22",24.6743
"2021-04-23",24.6569
"2021-04-24",24.4513
"2021-04-25",24.6963
"2021-04-26",24.5091
"2021-04-27",24.8448
"2021-04-28",24.9583
"2021-04-29",25.1695
"2021-04-30",24.7306
"2021-05-01",24.4357
"2021-05-02",24.2968
"2021-05-03",24.1304
"2021-05-04",23.7556
"2021-05-05",24.0765
"2021-05-06",24.1063
"2021-05-07",24.0241
"2021-05-08",24.3425
"2021-05-09",24.4872
"2021-05-10",24.7101
"2021-05-11",24.9175
"2021-05-12",24.6791
"2021-05-13",24.6345
"2021-05-14",24.3015
"2021-05-15",24.647
"2021-05-16",25.1215
"2021-05-17",24.8992
"2021-05-18",25.0462
"2021-05-19",24.9997
"2021-05-20",24.6276
"2021-05-21",24.5533
"2021-05-22",24.968
"2021-05-23",24.8756
"2021-05-24",24.8628
"2021-05-25",24.0388
"2021-05-26",23.973
"2021-05-27",24.7823
"2021-05-28",24.8051
"2021-05-29",24.8425
"2021-05-30",24.8067
"2021-05-31",24.8819
"2021-06-01",24.3968
"2021-06-02",25.1138
"2021-06-03",24.5828
"2021-06-04",24.4698
"2021-06-05",24.3055
"2021-06-06",24.2109
"2021-06-07",24.721
"2021-06-08",23.983
"2021-06-09",24.213
"2021-06-10",24.1446
"2021-06-11",23.8896
"2021-06-12",24.8771
"2021-06-13",24.1584
"2021-06-14",23.8613
"2021-06-15",23.7349
"2021-06-16",24.1034
"2021-06-17",24.4788
"2021-06-18",24.516
"2021-06-19",24.1925
"2021-06-20",24.4737
"2021-06-21",24.4875
"2021-06-22",24.3826
"2021-06-23",24.1134
"2021-06-24",24.1148
"2021-06-25",24.062
"2021-06-26",24.2492
"2021-06-27",23.9972
"2021-06-28",24.2563
"2021-06-29",24.3718
"2021-06-30",24.6982
"2021-07-01",23.9461
"2021-07-02",24.3622
"2021-07-03",24.4665
"2021-07-04",24.0613
"2021-07-05",24.4598
"2021-07-06",24.173
"2021-07-07",24.4161
"2021-07-08",24.4519
"2021-07-09",24.0083
"2021-07-10",23.4678
"2021-07-11",24.1963
"2021-07-12",24.5294
"2021-07-13",24.4174
"2021-07-14",24.4149
"2021-07-15",24.4409
"2021-07-16",24.5412
"2021-07-17",23.9496
"2021-07-18",24.2928
"2021-07-19",24.3838
"2021-07-20",24.1164
"2021-07-21",24.3857
"2021-07-22",24.4791
"2021-07-23",24.2455
"2021-07-24",23.965
"2021-07-25",24.098
"2021-07-26",23.6356
"2021-07-27",24.1412
"2021-07-28",24.0283
"2021-07-29",23.9686
"2021-07-30",24.5102
"2021-07-31",24.5177
"2021-08-01",24.1956
"2021-08-02",23.9273
"2021-08-03",24.0455
"2021-08-04",24.3479
"2021-08-05",24.3534
"2021-08-06",24.153
"2021-08-07",24.031
"2021-08-08",24.0102
"2021-08-09",23.984
"2021-08-10",23.9259
"2021-08-11",24.1311
"2021-08-12",23.8309
"2021-08-13",24.2602
"2021-08-14",24.0131
"2021-08-15",23.9437
"2021-08-16",24.0257
"2021-08-17",24.1963
"2021-08-18",24.019
"2021-08-19",23.4691
"2021-08-20",23.7751
"2021-08-21",23.8604
"2021-08-22",23.5284
"2021-08-23",23.7299
"2021-08-24",23.8023
"2021-08-25",23.6529
"2021-08-26",23.8787
"2021-08-27",23.7927
"2021-08-28",24.1339
"2021-08-29",23.671
"2021-08-30",23.8257
"2021-08-31",23.97
"2021-09-01",24.3454
"2021-09-02",23.9288
"2021-09-03",23.8526
"2021-09-04",24.2537
"2021-09-05",24.0818
"2021-09-06",24.1853
"2021-09-07",24.1681
"2021-09-08",23.9571
"2021-09-09",23.768
"2021-09-10",24.3491
"2021-09-11",24.2807
"2021-09-12",23.4515
"2021-09-13",24.3685
"2021-09-14",24.5633
"2021-09-15",24.2291
"2021-09-16",24.0969
"2021-09-17",24.6303
"2021-09-18",24.4881
"2021-09-19",24.7601
"2021-09-20",24.2308
"2021-09-21",23.9021
"2021-09-22",24.4375
"2021-09-23",24.4159
"2021-09-24",24.6595
"2021-09-25",24.4508
"2021-09-26",23.946
"2021-09-27",23.378
"2021-09-28",23.3142
"2021-09-29",23.7124
"2021-09-30",24.1676
"2021-10-01",23.3765
"2021-10-02",23.6386
"2021-10-03",24.1229
"2021-10-04",24.1027
"2021-10-05",23.7384
"2021-10-06",23.4809
"2021-10-07",24.2845
"2021-10-08",24.0908
"2021-10-09",24.0005
"2021-10-10",24.5702
"2021-10-11",24.2249
"2021-10-12",24.3825
"2021-10-13",24.1278
"2021-10-14",24.2173
"2021-10-15",24.779
