,"(deg C) Mean Dew Point Temperature (ERA5) at Vavuniya, 2007-01-01 to 2025-12-31"
"2018-10-27",24.2635
"2018-10-28",24.3214
"2018-10-29",24.2322
"2018-10-30",24.7711
"2018-10-31",24.5708
"2018-11-01",23.6759
"2018-11-02",24.2541
"2018-11-03",24.181
"2018-11-04",23.791
"2018-11-05",23.4972
"2018-11-06",22.939
"2018-11-07",23.9738
"2018-11-08",24.1714
"2018-11-09",23.6271
"2018-11-10",22.6333
"2018-11-11",23.0389
"2018-11-12",22.3296
"2018-11-13",23.1341
"2018-11-14",22.928
"2018-11-15",22.5745
"2018-11-16",24.0852
"2018-11-17",24.0124
"2018-11-18",24.2825
"2018-11-19",23.9499
"2018-11-20",23.591
"2018-11-21",23.3086
"2018-11-22",24.1311
"2018-11-23",24.1704
"2018-11-24",23.8012
"2018-11-25",23.6451
"2018-11-26",21.6312
"2018-11-27",21.8983
"2018-11-28",23.7258
"2018-11-29",23.6358
"2018-11-30",23.3672
"2018-12-01",22.4903
"2018-12-02",22.1279
"2018-12-03",24.2886
"2018-12-04",24.4924
"2018-12-05",24.0373
"2018-12-06",23.5937
"2018-12-07",24.0003
"2018-12-08",23.0621
"2018-12-09",22.075
"2018-12-10",21.6901
"2018-12-11",21.4835
"2018-12-12",21.9705
"2018-12-13",22.2446
"2018-12-14",22.9256
"2018-12-15",23.2599
"2018-12-16",22.1465
"2018-12-17",21.4179
"2018-12-18",21.9835
"2018-12-19",21.2907
"2018-12-20",22.8429
"2018-12-21",23.4329
"2018-12-22",24.0856
"2018-12-23",23.8063
"2018-12-24",23.9162
"2018-12-25",23.669
"2018-12-26",23.7987
"2018-12-27",22.7543
"2018-12-28",22.3501
"2018-12-29",22.0464
"2018-12-30",22.0736
"2018-12-31",21.2644
"2019-01-01",20.0692
"2019-01-02",19.1975
"2019-01-03",18.9805
"2019-01-04",19.6526
"2019-01-05",21.392
"2019-01-06",19.6979
"2019-01-07",21.5721
"2019-01-08",21.8167
"2019-01-09",20.7673
"2019-01-10",20.3062
"2019-01-11",20.3421
"2019-01-12",21.4238
"2019-01-13",22.728
"2019-01-14",21.3451
"2019-01-15",21.0762
"2019-01-16",20.7994
"2019-01-17",18.7351
"2019-01-18",18.4846
"2019-01-19",18.9864
"2019-01-20",20.5108
"2019-01-21",20.4911
"2019-01-22",21.4181
"2019-01-23",21.6659
"2019-01-24",22.7562
"2019-01-25",23.6085
"2019-01-26",23.1356
"2019-01-27",21.9394
"2019-01-28",20.505
"2019-01-29",20.7387
"2019-01-30",21.0284
"2019-01-31",21.4782
"2019-02-01",21.8255
"2019-02-02",21.8858
"2019-02-03",23.4382
"2019-02-04",23.559
"2019-02-05",23.5477
"2019-02-06",22.2169
"2019-02-07",22.6383
"2019-02-08",24.0071
"2019-02-09",23.7885
"2019-02-10",23.2061
"2019-02-11",22.144
"2019-02-12",21.8444
"2019-02-13",21.6466
"2019-02-14",23.4962
"2019-02-15",23.7192
"2019-02-16",23.9864
"2019-02-17",23.8477
"2019-02-18",24.1907
"2019-02-19",23.2866
"2019-02-20",21.5304
"2019-02-21",21.5092
"2019-02-22",20.7063
"2019-02-23",20.5261
"2019-02-24",20.7028
"2019-02-25",22.5322
"2019-02-26",23.291
"2019-02-27",23.1141
"2019-02-28",22.989
"2019-03-01",22.6127
"2019-03-02",22.4578
"2019-03-03",22.0813
"2019-03-04",22.0875
"2019-03-05",23.1916
"2019-03-06",23.1349
"2019-03-07",23.4995
"2019-03-08",23.3998
"2019-03-09",23.7823
"2019-03-10",22.0215
"2019-03-11",21.1759
"2019-03-12",20.3468
"2019-03-13",21.3151
"2019-03-14",21.169
"2019-03-15",21.6474
"2019-03-16",22.2567
"2019-03-17",23.0179
"2019-03-18",23.146
"2019-03-19",22.2237
"2019-03-20",21.9061
"2019-03-21",23.07
"2019-03-22",24.0371
"2019-03-23",23.3496
"2019-03-24",22.1046
"2019-03-25",21.1305
"2019-03-26",21.3959
"2019-03-27",21.7044
"2019-03-28",19.4612
"2019-03-29",20.9877
"2019-03-30",22.2929
"2019-03-31",21.7153
"2019-04-01",22.2188
"2019-04-02",22.5076
"2019-04-03",22.5124
"2019-04-04",21.9586
"2019-04-05",21.2188
"2019-04-06",21.5493
"2019-04-07",22.5541
"2019-04-08",22.8917
"2019-04-09",23.242
"2019-04-10",23.9424
"2019-04-11",24.0018
"2019-04-12",23.7442
"2019-04-13",23.4969
"2019-04-14",23.281
"2019-04-15",23.085
"2019-04-16",24.4336
"2019-04-17",24.4465
"2019-04-18",24.8246
"2019-04-19",24.8596
"2019-04-20",24.3345
"2019-04-21",25.0926
"2019-04-22",24.1905
"2019-04-23",24.6119
"2019-04-24",24.2149
"2019-04-25",24.0451
"2019-04-26",24.6862
"2019-04-27",25.2324
"2019-04-28",24.9215
"2019-04-29",24.5596
"2019-04-30",25.1862
"2019-05-01",25.0819
"2019-05-02",25.3641
"2019-05-03",24.5356
"2019-05-04",23.7634
"2019-05-05",23.6735
"2019-05-06",23.529
"2019-05-07",22.6695
"2019-05-08",22.3496
"2019-05-09",23.6153
"2019-05-10",24.6962
"2019-05-11",24.2296
"2019-05-12",24.0271
"2019-05-13",24.2256
"2019-05-14",23.6084
"2019-05-15",23.801
"2019-05-16",24.515
"2019-05-17",24.4791
"2019-05-18",24.391
"2019-05-19",24.7512
"2019-05-20",24.8003
"2019-05-21",24.6051
"2019-05-22",24.5119
"2019-05-23",24.338
"2019-05-24",24.33
"2019-05-25",24.3476
"2019-05-26",24.4355
"2019-05-27",24.5468
"2019-05-28",25.3915
"2019-05-29",24.8701
"2019-05-30",24.2534
"2019-05-31",24.252
"2019-06-01",23.859
"2019-06-02",24.3243
"2019-06-03",24.4027
"2019-06-04",24.3534
"2019-06-05",24.5922
"2019-06-06",24.4447
"2019-06-07",24.4181
"2019-06-08",24.2505
"2019-06-09",24.182
"2019-06-10",23.9925
"2019-06-11",24.1711
"2019-06-12",24.252
"2019-06-13",23.9384
"2019-06-14",24.2981
"2019-06-15",24.7024
"2019-06-16",24.6884
"2019-06-17",24.7614
"2019-06-18",24.4533
"2019-06-19",24.3708
"2019-06-20",24.3006
"2019-06-21",24.2457
"2019-06-22",23.3628
"2019-06-23",24.0704
"2019-06-24",24.3176
"2019-06-25",23.9378
"2019-06-26",23.6884
"2019-06-27",23.2481
"2019-06-28",22.7571
"2019-06-29",23.0439
"2019-06-30",23.1257
"2019-07-01",23.1705
"2019-07-02",23.5832
"2019-07-03",23.8253
"2019-07-04",23.5107
"2019-07-05",23.684
"2019-07-06",23.2874
"2019-07-07",23.2859
"2019-07-08",23.9335
"2019-07-09",23.8014
"2019-07-10",23.9093
"2019-07-11",23.9313
"2019-07-12",23.7838
"2019-07-13",23.4677
"2019-07-14",23.2967
"2019-07-15",23.3077
"2019-07-16",23.556
"2019-07-17",23.9924
"2019-07-18",23.9517
"2019-07-19",23.0493
"2019-07-20",22.9813
"2019-07-21",23.0764
"2019-07-22",23.804
"2019-07-23",23.2331
"2019-07-24",23.2613
"2019-07-25",23.3631
"2019-07-26",23.4766
"2019-07-27",23.1504
"2019-07-28",22.8861
"2019-07-29",22.9319
"2019-07-30",23.3336
"2019-07-31",23.4913
"2019-08-01",23.632
"2019-08-02",23.6171
"2019-08-03",23.3838
"2019-08-04",23.8307
"2019-08-05",23.8394
"2019-08-06",23.9394
"2019-08-07",23.9421
"2019-08-08",23.8005
"2019-08-09",24.0187
"2019-08-10",23.489
"2019-08-11",23.604
"2019-08-12",19.9919
"2019-08-13",24.0999
"2019-08-14",23.4085
"2019-08-15",23.5368
"2019-08-16",24.369
"2019-08-17",24.0383
"2019-08-18",24.3836
"2019-08-19",23.8094
"2019-08-20",23.4608
"2019-08-21",23.7374
"2019-08-22",23.6605
"2019-08-23",23.4667
"2019-08-24",23.4733
"2019-08-25",23.6669
"2019-08-26",23.198
"2019-08-27",22.8168
"2019-08-28",23.4358
"2019-08-29",23.6311
"2019-08-30",23.2146
"2019-08-31",23.5851
"2019-09-01",23.8272
"2019-09-02",23.3776
"2019-09-03",23.4492
"2019-09-04",23.3113
"2019-09-05",23.6919
"2019-09-06",23.8499
"2019-09-07",23.3686
"2019-09-08",23.1783
"2019-09-09",23.2719
"2019-09-10",23.5831
"2019-09-11",23.8597
"2019-09-12",23.1358
"2019-09-13",22.9347
"2019-09-14",23.2789
"2019-09-15",23.4535
"2019-09-16",23.4769
"2019-09-17",23.8465
"2019-09-18",23.2675
"2019-09-19",23.5814
"2019-09-20",23.4283
"2019-09-21",23.7438
"2019-09-22",23.8001
"2019-09-23",24.2087
"2019-09-24",23.6175
"2019-09-25",22.4911
"2019-09-26",22.4626
"2019-09-27",23.1058
"2019-09-28",23.795
"2019-09-29",23.8914
"2019-09-30",23.7734
"2019-10-01",23.8326
"2019-10-02",23.57
"2019-10-03",23.7317
"2019-10-04",23.9455
"2019-10-05",23.7826
"2019-10-06",23.375
"2019-10-07",23.9815
"2019-10-08",23.8235
"2019-10-09",23.6602
"2019-10-10",23.6198
"2019-10-11",23.7986
"2019-10-12",23.7855
"2019-10-13",23.9354
"2019-10-14",24.738
"2019-10-15",24.3911
"2019-10-16",24.0587
"2019-10-17",24.1671
"2019-10-18",24.4263
"2019-10-19",24.4734
"2019-10-20",24.5435
"2019-10-21",24.2485
"2019-10-22",23.9877
"2019-10-23",24.3169
"2019-10-24",23.815
"2019-10-25",24.1985
"2019-10-26",24.2958
"2019-10-27",23.7493
"2019-10-28",23.8406
"2019-10-29",23.9226
"2019-10-30",23.9112
"2019-10-31",23.8855
"2019-11-01",24.0071
"2019-11-02",24.546
"2019-11-03",24.2923
"2019-11-04",24.7908
"2019-11-05",23.6206
"2019-11-06",24.1322
"2019-11-07",24.4027
"2019-11-08",24.8961
"2019-11-09",24.4496
"2019-11-10",24.2237
"2019-11-11",24.508
"2019-11-12",23.7677
"2019-11-13",23.4
"2019-11-14",24.2914
"2019-11-15",24.1777
"2019-11-16",23.8228
"2019-11-17",24.3011
"2019-11-18",24.2543
"2019-11-19",24.3349
"2019-11-20",24.1546
"2019-11-21",23.9767
"2019-11-22",24.222
"2019-11-23",24.3021
"2019-11-24",23.8888
"2019-11-25",23.8002
"2019-11-26",24.0522
"2019-11-27",24.177
"2019-11-28",24.2494
"2019-11-29",24.4175
"2019-11-30",24.2996
"2019-12-01",23.7446
"2019-12-02",24.3285
"2019-12-03",24.0203
"2019-12-04",23.9377
"2019-12-05",23.9288
"2019-12-06",23.966
"2019-12-07",23.1954
"2019-12-08",22.3253
"2019-12-09",22.6623
"2019-12-10",23.2717
"2019-12-11",22.9154
"2019-12-12",23.7611
"2019-12-13",23.6672
"2019-12-14",23.626
"2019-12-15",23.3493
"2019-12-16",23.6563
"2019-12-17",23.4287
"2019-12-18",24.2805
"2019-12-19",23.6921
"2019-12-20",23.8919
"2019-12-21",23.6175
"2019-12-22",23.3099
"2019-12-23",23.9672
"2019-12-24",23.9307
"2019-12-25",23.7148
"2019-12-26",21.9718
"2019-12-27",21.4503
"2019-12-28",21.4581
"2019-12-29",22.1018
"2019-12-30",22.7123
"2019-12-31",23.6994
"2020-01-01",23.9725
"2020-01-02",24.3776
"2020-01-03",24.5189
"2020-01-04",24.0428
"2020-01-05",23.7244
"2020-01-06",24.2255
"2020-01-07",23.4256
"2020-01-08",21.5021
"2020-01-09",20.9498
"2020-01-10",20.2978
"2020-01-11",21.9077
"2020-01-12",20.8108
"2020-01-13",18.8971
"2020-01-14",18.3688
"2020-01-15",19.6441
"2020-01-16",22.3341
"2020-01-17",23.4961
"2020-01-18",24.1165
"2020-01-19",23.6479
"2020-01-20",22.2992
"2020-01-21",22.9478
"2020-01-22",24.1344
"2020-01-23",23.6277
"2020-01-24",22.7875
"2020-01-25",21.6785
"2020-01-26",20.7515
"2020-01-27",20.1113
"2020-01-28",20.8388
"2020-01-29",21.203
"2020-01-30",21.372
"2020-01-31",21.528
"2020-02-01",20.8122
"2020-02-02",20.3236
"2020-02-03",22.1319
"2020-02-04",22.2557
"2020-02-05",21.6144
"2020-02-06",21.4884
"2020-02-07",20.6601
"2020-02-08",20.2162
"2020-02-09",20.1776
"2020-02-10",19.9678
"2020-02-11",21.9957
"2020-02-12",22.8217
"2020-02-13",22.3258
"2020-02-14",21.4804
"2020-02-15",21.5007
"2020-02-16",21.9513
"2020-02-17",20.3031
"2020-02-18",19.1456
"2020-02-19",19.5906
"2020-02-20",21.4344
"2020-02-21",24.3043
"2020-02-22",23.4558
"2020-02-23",23.597
"2020-02-24",23.1167
"2020-02-25",23.3038
"2020-02-26",23.091
"2020-02-27",22.182
"2020-02-28",21.2852
"2020-02-29",20.5786
"2020-03-01",21.2428
"2020-03-02",21.108
"2020-03-03",20.5083
"2020-03-04",20.5976
"2020-03-05",22.0518
"2020-03-06",22.9956
"2020-03-07",23.0277
"2020-03-08",22.8615
"2020-03-09",22.327
"2020-03-10",23.033
"2020-03-11",22.4406
"2020-03-12",22.0719
"2020-03-13",22.0511
"2020-03-14",21.2118
"2020-03-15",22.1882
"2020-03-16",23.3292
"2020-03-17",23.1598
"2020-03-18",24.2118
"2020-03-19",23.1049
"2020-03-20",22.103
"2020-03-21",21.6859
"2020-03-22",22.4528
"2020-03-23",22.2296
"2020-03-24",22.4953
"2020-03-25",22.2047
"2020-03-26",21.9627
"2020-03-27",21.3953
"2020-03-28",22.222
"2020-03-29",22.57
"2020-03-30",23.372
"2020-03-31",22.0332
"2020-04-01",21.6269
"2020-04-02",22.0236
"2020-04-03",22.5539
"2020-04-04",24.5888
"2020-04-05",25.2684
"2020-04-06",24.9525
"2020-04-07",24.2994
"2020-04-08",24.2179
"2020-04-09",23.3523
"2020-04-10",23.4969
"2020-04-11",23.5878
"2020-04-12",24.4053
"2020-04-13",23.8191
"2020-04-14",23.7379
"2020-04-15",24.1334
"2020-04-16",24.2518
"2020-04-17",23.8047
"2020-04-18",24.3999
"2020-04-19",24.6815
"2020-04-20",24.0405
"2020-04-21",24.2459
"2020-04-22",24.4948
"2020-04-23",24.5775
"2020-04-24",24.7025
"2020-04-25",24.864
"2020-04-26",24.4914
"2020-04-27",24.8384
"2020-04-28",25.2512
"2020-04-29",24.9054
"2020-04-30",24.4981
"2020-05-01",24.8512
"2020-05-02",25.0055
"2020-05-03",24.9653
"2020-05-04",24.3232
"2020-05-05",24.7424
"2020-05-06",25.178
"2020-05-07",24.8124
"2020-05-08",25.509
"2020-05-09",25.7226
"2020-05-10",25.3241
"2020-05-11",25.2219
"2020-05-12",25.3472
"2020-05-13",25.2016
"2020-05-14",25.3543
"2020-05-15",25.9682
"2020-05-16",26.5412
"2020-05-17",26.2555
"2020-05-18",25.762
"2020-05-19",25.432
"2020-05-20",25.0656
"2020-05-21",24.887
"2020-05-22",24.6653
"2020-05-23",25.634
"2020-05-24",25.8032
"2020-05-25",26.1114
"2020-05-26",25.7826
"2020-05-27",25.3717
"2020-05-28",24.7173
"2020-05-29",24.5325
"2020-05-30",24.5652
"2020-05-31",24.4807
"2020-06-01",24.5952
"2020-06-02",24.2391
"2020-06-03",23.7121
"2020-06-04",23.6989
"2020-06-05",24.4904
"2020-06-06",23.7997
"2020-06-07",24.3812
"2020-06-08",24.1903
"2020-06-09",24.6276
"2020-06-10",25.2761
"2020-06-11",24.5501
"2020-06-12",24.7136
"2020-06-13",24.0836
"2020-06-14",24.1892
"2020-06-15",24.2748
"2020-06-16",24.4439
"2020-06-17",24.3343
"2020-06-18",24.288
"2020-06-19",24.2167
"2020-06-20",24.2772
"2020-06-21",24.5194
"2020-06-22",23.9255
"2020-06-23",24.5304
"2020-06-24",24.1779
"2020-06-25",24.6298
"2020-06-26",23.9795
"2020-06-27",23.2763
"2020-06-28",24.4113
"2020-06-29",24.6363
"2020-06-30",24.5138
"2020-07-01",24.1771
"2020-07-02",24.1832
"2020-07-03",24.0481
"2020-07-04",23.9437
"2020-07-05",23.1663
"2020-07-06",23.6563
"2020-07-07",23.7862
"2020-07-08",24.5209
"2020-07-09",25.0861
"2020-07-10",24.9061
"2020-07-11",24.0826
"2020-07-12",23.9345
"2020-07-13",24.2375
"2020-07-14",24.5511
"2020-07-15",24.5308
"2020-07-16",24.1517
"2020-07-17",24.0761
"2020-07-18",24.3094
"2020-07-19",24.915
"2020-07-20",23.9826
"2020-07-21",23.6308
"2020-07-22",23.8125
"2020-07-23",23.6801
"2020-07-24",23.2813
"2020-07-25",23.7484
"2020-07-26",24.112
"2020-07-27",24.4615
"2020-07-28",24.5419
"2020-07-29",23.7821
"2020-07-30",23.0008
"2020-07-31",23.7668
"2020-08-01",23.9331
"2020-08-02",23.8005
"2020-08-03",23.7213
"2020-08-04",23.573
"2020-08-05",23.5875
"2020-08-06",24.1753
"2020-08-07",23.8296
"2020-08-08",23.3934
"2020-08-09",23.9925
"2020-08-10",23.521
"2020-08-11",23.5027
"2020-08-12",22.8301
"2020-08-13",22.9007
"2020-08-14",23.0406
"2020-08-15",22.5594
"2020-08-16",22.8494
"2020-08-17",23.1995
"2020-08-18",22.6999
"2020-08-19",23.477
"2020-08-20",23.5018
"2020-08-21",23.2518
"2020-08-22",23.5929
"2020-08-23",23.332
"2020-08-24",22.9567
"2020-08-25",22.8748
"2020-08-26",22.835
"2020-08-27",21.9884
"2020-08-28",22.6143
"2020-08-29",22.6479
"2020-08-30",22.8906
"2020-08-31",23.4994
"2020-09-01",23.8805
"2020-09-02",23.546
"2020-09-03",23.6944
"2020-09-04",23.3263
"2020-09-05",23.4213
"2020-09-06",23.4997
"2020-09-07",23.7624
"2020-09-08",23.884
"2020-09-09",24.0203
"2020-09-10",24.0359
"2020-09-11",24.0266
"2020-09-12",23.8596
"2020-09-13",23.9498
"2020-09-14",23.7161
"2020-09-15",23.996
"2020-09-16",23.9327
"2020-09-17",23.7143
"2020-09-18",23.9883
"2020-09-19",22.9878
"2020-09-20",23.6547
"2020-09-21",23.358
"2020-09-22",23.431
"2020-09-23",23.2134
"2020-09-24",23.5204
"2020-09-25",23.402
"2020-09-26",23.2708
"2020-09-27",23.1825
"2020-09-28",23.4627
"2020-09-29",23.2597
"2020-09-30",22.9008
"2020-10-01",22.8941
"2020-10-02",22.726
"2020-10-03",22.0924
"2020-10-04",21.5355
"2020-10-05",21.8615
"2020-10-06",22.3501
"2020-10-07",23.106
"2020-10-08",23.7523
"2020-10-09",22.5515
"2020-10-10",23.6894
"2020-10-11",23.3916
"2020-10-12",22.2864
"2020-10-13",22.3731
"2020-10-14",22.807
"2020-10-15",23.2024
"2020-10-16",22.0925
"2020-10-17",23.188
"2020-10-18",23.4528
"2020-10-19",23.1881
"2020-10-20",23.3371
"2020-10-21",23.2107
"2020-10-22",22.7456
"2020-10-23",22.5737
"2020-10-24",22.8332
"2020-10-25",22.6448
"2020-10-26",22.7032
"2020-10-27",22.8874
"2020-10-28",23.1909
"2020-10-29",22.8411
"2020-10-30",23.5809
"2020-10-31",23.9534
"2020-11-01",23.2247
"2020-11-02",23.0556
"2020-11-03",23.2631
"2020-11-04",23.6815
"2020-11-05",23.8858
"2020-11-06",23.9306
"2020-11-07",24.3104
"2020-11-08",23.7856
"2020-11-09",23.9801
"2020-11-10",23.8605
"2020-11-11",24.0358
"2020-11-12",24.6586
"2020-11-13",24.7397
"2020-11-14",24.5225
"2020-11-15",24.749
"2020-11-16",24.2395
"2020-11-17",23.8876
"2020-11-18",23.9984
"2020-11-19",23.8875
"2020-11-20",23.8845
"2020-11-21",23.0297
"2020-11-22",23.3979
"2020-11-23",24.221
"2020-11-24",23.9718
"2020-11-25",23.5997
"2020-11-26",22.9641
"2020-11-27",23.8179
"2020-11-28",24.1627
"2020-11-29",24.2903
"2020-11-30",23.5689
"2020-12-01",23.354
"2020-12-02",23.7565
"2020-12-03",22.6681
"2020-12-04",23.2724
"2020-12-05",24.1417
"2020-12-06",24.2748
"2020-12-07",24.0363
"2020-12-08",23.8494
"2020-12-09",23.5312
"2020-12-10",22.2331
"2020-12-11",21.6871
"2020-12-12",22.8817
"2020-12-13",21.2307
"2020-12-14",21.1909
"2020-12-15",23.3212
"2020-12-16",23.4408
"2020-12-17",23.7881
"2020-12-18",23.9331
"2020-12-19",23.595
"2020-12-20",22.9102
"2020-12-21",22.3186
"2020-12-22",22.9554
"2020-12-23",23.4195
"2020-12-24",22.4449
"2020-12-25",22.8074
"2020-12-26",21.2683
"2020-12-27",23.7466
"2020-12-28",23.8466
"2020-12-29",23.8921
"2020-12-30",24.115
"2020-12-31",23.5123
"2021-01-01",21.7652
"2021-01-02",23.6406
"2021-01-03",23.9297
"2021-01-04",23.9629
"2021-01-05",23.8669
"2021-01-06",23.913
"2021-01-07",23.9205
"2021-01-08",24.2116
"2021-01-09",23.7834
"2021-01-10",23.7857
"2021-01-11",23.4436
"2021-01-12",23.8124
"2021-01-13",23.8614
"2021-01-14",24.02
"2021-01-15",23.485
"2021-01-16",23.6168
"2021-01-17",22.4566
"2021-01-18",20.9706
"2021-01-19",22.0509
"2021-01-20",24.2111
"2021-01-21",24.3892
"2021-01-22",23.274
"2021-01-23",21.7317
"2021-01-24",19.6971
"2021-01-25",19.6341
"2021-01-26",19.6468
"2021-01-27",19.7224
"2021-01-28",21.1147
"2021-01-29",23.3909
"2021-01-30",23.739
"2021-01-31",23.6748
"2021-02-01",23.6734
"2021-02-02",23.4522
"2021-02-03",21.203
"2021-02-04",20.5786
"2021-02-05",20.9063
"2021-02-06",21.7815
"2021-02-07",23.31
"2021-02-08",20.666
"2021-02-09",19.1416
"2021-02-10",18.4555
"2021-02-11",18.5503
"2021-02-12",20.6003
"2021-02-13",22.6106
"2021-02-14",22.4715
"2021-02-15",21.6771
"2021-02-16",21.3881
"2021-02-17",21.1385
"2021-02-18",21.8385
"2021-02-19",23.7307
"2021-02-20",23.4288
"2021-02-21",23.2721
"2021-02-22",23.4431
"2021-02-23",22.1645
"2021-02-24",21.6779
"2021-02-25",21.9137
"2021-02-26",21.4452
"2021-02-27",21.5688
"2021-02-28",21.1325
"2021-03-01",20.6509
"2021-03-02",20.376
"2021-03-03",20.1403
"2021-03-04",20.8722
"2021-03-05",21.7461
"2021-03-06",23.5938
"2021-03-07",24.1831
"2021-03-08",24.1917
"2021-03-09",23.9368
"2021-03-10",23.4491
"2021-03-11",22.9558
"2021-03-12",22.5088
"2021-03-13",23.332
"2021-03-14",23.0947
"2021-03-15",21.6806
"2021-03-16",22.7509
"2021-03-17",22.4973
"2021-03-18",22.0229
"2021-03-19",22.9127
"2021-03-20",23.6876
"2021-03-21",23.8379
"2021-03-22",23.346
"2021-03-23",23.0252
"2021-03-24",23.3712
"2021-03-25",23.3214
"2021-03-26",24.4102
"2021-03-27",24.3995
"2021-03-28",23.4972
"2021-03-29",23.2329
"2021-03-30",23.007
"2021-03-31",24.2616
"2021-04-01",24.0547
"2021-04-02",24.0981
"2021-04-03",22.2998
"2021-04-04",22.6432
"2021-04-05",23.5853
"2021-04-06",23.5962
"2021-04-07",22.7718
"2021-04-08",22.3704
"2021-04-09",23.2572
"2021-04-10",23.5409
"2021-04-11",23.0235
"2021-04-12",24.1457
"2021-04-13",24.0872
"2021-04-14",23.7321
"2021-04-15",23.9628
"2021-04-16",24.2082
"2021-04-17",24.7439
"2021-04-18",24.4131
"2021-04-19",24.7958
"2021-04-20",25.1052
"2021-04-21",24.9372
"2021-04-22",24.6641
"2021-04-23",24.9284
"2021-04-24",24.1757
"2021-04-25",24.1572
"2021-04-26",24.8471
"2021-04-27",24.9567
"2021-04-28",24.721
"2021-04-29",25.1117
"2021-04-30",24.7549
"2021-05-01",24.7079
"2021-05-02",24.8049
"2021-05-03",24.411
"2021-05-04",24.2338
"2021-05-05",24.7531
"2021-05-06",24.8459
"2021-05-07",25.0234
"2021-05-08",25.0545
"2021-05-09",24.7621
"2021-05-10",24.8536
"2021-05-11",25.3255
"2021-05-12",25.3682
"2021-05-13",25.2022
"2021-05-14",24.2165
"2021-05-15",24.6423
"2021-05-16",24.7465
"2021-05-17",24.8467
"2021-05-18",25.1508
"2021-05-19",25.0153
"2021-05-20",24.504
"2021-05-21",24.3169
"2021-05-22",24.8518
"2021-05-23",25.3617
"2021-05-24",25.404
"2021-05-25",24.4343
"2021-05-26",23.9485
"2021-05-27",24.4156
"2021-05-28",24.7117
"2021-05-29",24.9556
"2021-05-30",24.5657
"2021-05-31",24.7165
"2021-06-01",24.435
"2021-06-02",24.6838
"2021-06-03",24.9713
"2021-06-04",25.1292
"2021-06-05",24.5113
"2021-06-06",24.2475
"2021-06-07",24.6561
"2021-06-08",24.2861
"2021-06-09",24.4272
"2021-06-10",23.9795
"2021-06-11",23.5642
"2021-06-12",23.8056
"2021-06-13",24.1958
"2021-06-14",23.6365
"2021-06-15",23.4721
"2021-06-16",23.4738
"2021-06-17",23.2266
"2021-06-18",23.0035
"2021-06-19",23.1897
"2021-06-20",23.7046
"2021-06-21",23.9289
"2021-06-22",24.1005
"2021-06-23",23.7814
"2021-06-24",23.7353
"2021-06-25",23.3188
"2021-06-26",23.5141
"2021-06-27",23.7906
"2021-06-28",23.2579
"2021-06-29",23.2613
"2021-06-30",23.6576
"2021-07-01",23.4418
"2021-07-02",23.3616
"2021-07-03",24.2806
"2021-07-04",24.3794
"2021-07-05",24.79
"2021-07-06",24.4331
"2021-07-07",24.078
"2021-07-08",24.2385
"2021-07-09",23.8741
"2021-07-10",22.624
"2021-07-11",23.1145
"2021-07-12",23.6204
"2021-07-13",23.8664
"2021-07-14",23.7165
"2021-07-15",24.1666
"2021-07-16",24.4601
"2021-07-17",24.3729
"2021-07-18",24.714
"2021-07-19",23.869
"2021-07-20",23.5323
"2021-07-21",23.7337
"2021-07-22",23.502
"2021-07-23",23.6388
"2021-07-24",23.6731
"2021-07-25",23.9279
"2021-07-26",23.9274
"2021-07-27",23.5618
"2021-07-28",23.4471
"2021-07-29",23.049
"2021-07-30",23.2134
"2021-07-31",23.6038
"2021-08-01",23.5794
"2021-08-02",22.7849
"2021-08-03",23.1902
"2021-08-04",23.6688
"2021-08-05",23.6218
"2021-08-06",23.9218
"2021-08-07",24.14
"2021-08-08",24.2393
"2021-08-09",23.541
"2021-08-10",23.346
"2021-08-11",23.8413
"2021-08-12",23.6872
"2021-08-13",23.3594
"2021-08-14",23.5231
"2021-08-15",23.21
"2021-08-16",23.314
"2021-08-17",23.377
"2021-08-18",23.1037
"2021-08-19",22.6045
"2021-08-20",23.2136
"2021-08-21",24.1797
"2021-08-22",23.7691
"2021-08-23",23.3827
"2021-08-24",22.9721
"2021-08-25",23.3578
"2021-08-26",23.7834
"2021-08-27",23.2642
"2021-08-28",23.4154
"2021-08-29",22.9415
"2021-08-30",22.6623
"2021-08-31",23.0726
"2021-09-01",23.4688
"2021-09-02",23.8349
"2021-09-03",23.7041
"2021-09-04",23.4005
"2021-09-05",23.5326
"2021-09-06",23.3628
"2021-09-07",22.682
"2021-09-08",22.8156
"2021-09-09",22.8557
"2021-09-10",23.6357
"2021-09-11",23.0226
"2021-09-12",23.0663
"2021-09-13",23.3245
"2021-09-14",23.8867
"2021-09-15",23.6962
"2021-09-16",23.779
"2021-09-17",24.2837
"2021-09-18",24.9143
"2021-09-19",24.8728
"2021-09-20",24.6502
"2021-09-21",23.7941
"2021-09-22",24.2831
"2021-09-23",24.3867
"2021-09-24",24.5195
"2021-09-25",24.3394
"2021-09-26",24.3911
"2021-09-27",22.8437
"2021-09-28",22.9335
"2021-09-29",23.4235
"2021-09-30",24.4742
"2021-10-01",24.0113
"2021-10-02",24.602
"2021-10-03",24.6235
"2021-10-04",24.4028
"2021-10-05",24.2948
"2021-10-06",24.0945
"2021-10-07",23.9845
"2021-10-08",23.8921
"2021-10-09",24.4839
"2021-10-10",24.7559
"2021-10-11",23.6544
"2021-10-12",23.6696
