,"(deg C) Mean Dew Point Temperature (ERA5) at Mannar, 2007-01-01 to 2025-12-31"
"2018-10-31",24.2924
"2018-11-01",23.9744
"2018-11-02",24.2323
"2018-11-03",24.0727
"2018-11-04",23.7894
"2018-11-05",23.4592
"2018-11-06",22.902
"2018-11-07",23.6818
"2018-11-08",24.0168
"2018-11-09",23.7232
"2018-11-10",22.9503
"2018-11-11",23.1078
"2018-11-12",22.6761
"2018-11-13",23.2527
"2018-11-14",23.0191
"2018-11-15",22.6146
"2018-11-16",24.0215
"2018-11-17",23.896
"2018-11-18",24.0057
"2018-11-19",23.9116
"2018-11-20",23.6466
"2018-11-21",22.7562
"2018-11-22",23.6539
"2018-11-23",24.0192
"2018-11-24",23.7386
"2018-11-25",23.5425
"2018-11-26",21.4641
"2018-11-27",21.5823
"2018-11-28",23.4771
"2018-11-29",23.698
"2018-11-30",23.4994
"2018-12-01",22.6791
"2018-12-02",22.1552
"2018-12-03",23.9565
"2018-12-04",24.3843
"2018-12-05",23.9258
"2018-12-06",23.7505
"2018-12-07",23.9224
"2018-12-08",23.1829
"2018-12-09",22.1957
"2018-12-10",21.7885
"2018-12-11",21.5703
"2018-12-12",22.1576
"2018-12-13",22.5661
"2018-12-14",22.7816
"2018-12-15",23.2914
"2018-12-16",21.5448
"2018-12-17",21.9184
"2018-12-18",22.6338
"2018-12-19",21.6713
"2018-12-20",22.5161
"2018-12-21",23.4723
"2018-12-22",23.8701
"2018-12-23",23.8325
"2018-12-24",23.8244
"2018-12-25",23.5935
"2018-12-26",23.7734
"2018-12-27",23.191
"2018-12-28",22.4185
"2018-12-29",22.2028
"2018-12-30",21.9871
"2018-12-31",21.1993
"2019-01-01",19.9328
"2019-01-02",19.0699
"2019-01-03",18.9986
"2019-01-04",19.542
"2019-01-05",21.3463
"2019-01-06",19.5
"2019-01-07",21.3938
"2019-01-08",21.7898
"2019-01-09",20.8942
"2019-01-10",20.3982
"2019-01-11",20.4213
"2019-01-12",21.0138
"2019-01-13",22.4137
"2019-01-14",21.3445
"2019-01-15",20.974
"2019-01-16",20.6125
"2019-01-17",18.4511
"2019-01-18",18.2114
"2019-01-19",18.8225
"2019-01-20",20.2626
"2019-01-21",20.3603
"2019-01-22",21.5986
"2019-01-23",21.6844
"2019-01-24",22.704
"2019-01-25",23.507
"2019-01-26",23.2811
"2019-01-27",22.2867
"2019-01-28",20.9603
"2019-01-29",20.8958
"2019-01-30",21.0896
"2019-01-31",21.3709
"2019-02-01",21.7861
"2019-02-02",21.7482
"2019-02-03",23.0567
"2019-02-04",23.5099
"2019-02-05",23.4656
"2019-02-06",22.4007
"2019-02-07",22.761
"2019-02-08",23.8424
"2019-02-09",23.7792
"2019-02-10",23.3238
"2019-02-11",22.3556
"2019-02-12",22.0816
"2019-02-13",21.7646
"2019-02-14",23.3684
"2019-02-15",23.6157
"2019-02-16",23.9827
"2019-02-17",24.3578
"2019-02-18",24.4787
"2019-02-19",23.5386
"2019-02-20",22.0359
"2019-02-21",21.8738
"2019-02-22",21.0337
"2019-02-23",20.6665
"2019-02-24",20.9511
"2019-02-25",22.6434
"2019-02-26",23.5237
"2019-02-27",23.4946
"2019-02-28",23.3491
"2019-03-01",23.063
"2019-03-02",22.5978
"2019-03-03",22.2989
"2019-03-04",22.2129
"2019-03-05",23.8682
"2019-03-06",24.4232
"2019-03-07",24.8219
"2019-03-08",24.3758
"2019-03-09",24.2955
"2019-03-10",22.7849
"2019-03-11",22.0508
"2019-03-12",20.82
"2019-03-13",21.7834
"2019-03-14",21.7201
"2019-03-15",22.0638
"2019-03-16",22.4492
"2019-03-17",23.0421
"2019-03-18",23.3025
"2019-03-19",22.9093
"2019-03-20",22.22
"2019-03-21",23.1781
"2019-03-22",24.3161
"2019-03-23",23.902
"2019-03-24",23.1873
"2019-03-25",21.8003
"2019-03-26",22.0691
"2019-03-27",22.1866
"2019-03-28",21.325
"2019-03-29",23.7058
"2019-03-30",24.0035
"2019-03-31",23.8175
"2019-04-01",23.7653
"2019-04-02",23.4487
"2019-04-03",23.138
"2019-04-04",22.8899
"2019-04-05",23.0316
"2019-04-06",22.9952
"2019-04-07",24.4389
"2019-04-08",24.455
"2019-04-09",24.351
"2019-04-10",24.6767
"2019-04-11",25.2556
"2019-04-12",24.7392
"2019-04-13",24.6005
"2019-04-14",24.2952
"2019-04-15",24.8099
"2019-04-16",25.163
"2019-04-17",25.0879
"2019-04-18",25.4084
"2019-04-19",25.1489
"2019-04-20",24.7224
"2019-04-21",25.4114
"2019-04-22",25.1675
"2019-04-23",25.1963
"2019-04-24",24.4137
"2019-04-25",24.4
"2019-04-26",25.5798
"2019-04-27",26.2201
"2019-04-28",25.9287
"2019-04-29",25.4635
"2019-04-30",26.1455
"2019-05-01",26.1782
"2019-05-02",26.4274
"2019-05-03",25.609
"2019-05-04",25.1169
"2019-05-05",24.9505
"2019-05-06",24.5833
"2019-05-07",24.1565
"2019-05-08",24.0667
"2019-05-09",24.9036
"2019-05-10",25.4973
"2019-05-11",25.4179
"2019-05-12",25.3796
"2019-05-13",25.313
"2019-05-14",25.1639
"2019-05-15",25.2768
"2019-05-16",25.6402
"2019-05-17",25.4212
"2019-05-18",25.4679
"2019-05-19",25.5844
"2019-05-20",25.4101
"2019-05-21",25.3214
"2019-05-22",25.3819
"2019-05-23",25.1488
"2019-05-24",25.036
"2019-05-25",25.1191
"2019-05-26",25.2961
"2019-05-27",25.5153
"2019-05-28",26.1558
"2019-05-29",25.9765
"2019-05-30",25.5334
"2019-05-31",25.2392
"2019-06-01",25.079
"2019-06-02",25.3104
"2019-06-03",25.4376
"2019-06-04",25.2557
"2019-06-05",25.2464
"2019-06-06",25.3115
"2019-06-07",25.3271
"2019-06-08",25.2477
"2019-06-09",25.1445
"2019-06-10",24.8841
"2019-06-11",25.2159
"2019-06-12",25.486
"2019-06-13",25.389
"2019-06-14",25.5678
"2019-06-15",25.7877
"2019-06-16",25.6509
"2019-06-17",25.8132
"2019-06-18",25.6275
"2019-06-19",25.5048
"2019-06-20",25.3155
"2019-06-21",25.2178
"2019-06-22",24.7529
"2019-06-23",25.3107
"2019-06-24",25.4702
"2019-06-25",25.2037
"2019-06-26",24.9675
"2019-06-27",24.7573
"2019-06-28",24.4517
"2019-06-29",24.5691
"2019-06-30",24.7297
"2019-07-01",24.712
"2019-07-02",24.8444
"2019-07-03",24.903
"2019-07-04",24.7358
"2019-07-05",24.7998
"2019-07-06",24.8498
"2019-07-07",25.0224
"2019-07-08",25.2678
"2019-07-09",24.8178
"2019-07-10",24.7617
"2019-07-11",24.8207
"2019-07-12",24.9209
"2019-07-13",24.4613
"2019-07-14",24.2905
"2019-07-15",24.3715
"2019-07-16",24.7267
"2019-07-17",24.8627
"2019-07-18",24.6399
"2019-07-19",24.0901
"2019-07-20",24.1572
"2019-07-21",24.2729
"2019-07-22",24.3378
"2019-07-23",23.8716
"2019-07-24",24.1641
"2019-07-25",24.2854
"2019-07-26",24.4106
"2019-07-27",24.2412
"2019-07-28",24.3426
"2019-07-29",24.1598
"2019-07-30",24.3442
"2019-07-31",24.6371
"2019-08-01",24.6999
"2019-08-02",24.6085
"2019-08-03",24.5661
"2019-08-04",24.8091
"2019-08-05",24.8897
"2019-08-06",24.9863
"2019-08-07",24.713
"2019-08-08",24.6532
"2019-08-09",24.7127
"2019-08-10",24.5409
"2019-08-11",24.7558
"2019-08-12",20.6005
"2019-08-13",24.7303
"2019-08-14",24.4569
"2019-08-15",24.4579
"2019-08-16",24.6971
"2019-08-17",24.1492
"2019-08-18",24.4667
"2019-08-19",24.3439
"2019-08-20",24.354
"2019-08-21",24.5357
"2019-08-22",24.2427
"2019-08-23",24.2104
"2019-08-24",24.3555
"2019-08-25",24.2967
"2019-08-26",24.0643
"2019-08-27",23.7407
"2019-08-28",24.4148
"2019-08-29",24.4876
"2019-08-30",24.2592
"2019-08-31",24.5052
"2019-09-01",24.4813
"2019-09-02",24.4062
"2019-09-03",24.469
"2019-09-04",24.3014
"2019-09-05",24.5637
"2019-09-06",24.7361
"2019-09-07",24.6688
"2019-09-08",24.4689
"2019-09-09",24.3681
"2019-09-10",24.6379
"2019-09-11",24.5099
"2019-09-12",23.9661
"2019-09-13",24.0414
"2019-09-14",24.119
"2019-09-15",24.0451
"2019-09-16",24.0989
"2019-09-17",24.4847
"2019-09-18",24.1239
"2019-09-19",24.3705
"2019-09-20",24.4197
"2019-09-21",24.4283
"2019-09-22",24.3065
"2019-09-23",24.4293
"2019-09-24",24.05
"2019-09-25",23.5066
"2019-09-26",22.681
"2019-09-27",23.354
"2019-09-28",23.6325
"2019-09-29",23.513
"2019-09-30",23.4897
"2019-10-01",23.9378
"2019-10-02",23.6742
"2019-10-03",23.5575
"2019-10-04",23.8446
"2019-10-05",23.8913
"2019-10-06",23.6009
"2019-10-07",24.0673
"2019-10-08",24.3071
"2019-10-09",23.9227
"2019-10-10",23.8022
"2019-10-11",23.7133
"2019-10-12",23.6918
"2019-10-13",23.939
"2019-10-14",24.3065
"2019-10-15",24.0381
"2019-10-16",23.9555
"2019-10-17",24.0741
"2019-10-18",24.2221
"2019-10-19",24.3525
"2019-10-20",24.2327
"2019-10-21",24.1254
"2019-10-22",23.6832
"2019-10-23",24.3391
"2019-10-24",23.5973
"2019-10-25",24.1742
"2019-10-26",23.7107
"2019-10-27",23.617
"2019-10-28",23.9495
"2019-10-29",23.9544
"2019-10-30",23.783
"2019-10-31",23.698
"2019-11-01",23.8027
"2019-11-02",24.252
"2019-11-03",24.1029
"2019-11-04",24.3985
"2019-11-05",23.8125
"2019-11-06",23.9454
"2019-11-07",24.6514
"2019-11-08",24.748
"2019-11-09",24.5843
"2019-11-10",24.3238
"2019-11-11",24.335
"2019-11-12",23.7467
"2019-11-13",23.8156
"2019-11-14",24.2324
"2019-11-15",24.1959
"2019-11-16",23.8041
"2019-11-17",24.3159
"2019-11-18",24.4442
"2019-11-19",24.2498
"2019-11-20",24.1419
"2019-11-21",24.1293
"2019-11-22",24.2811
"2019-11-23",24.3859
"2019-11-24",23.965
"2019-11-25",24.0026
"2019-11-26",24.0011
"2019-11-27",24.1872
"2019-11-28",24.3583
"2019-11-29",24.3881
"2019-11-30",24.1568
"2019-12-01",23.5149
"2019-12-02",24.098
"2019-12-03",24.0812
"2019-12-04",23.8845
"2019-12-05",23.822
"2019-12-06",23.9211
"2019-12-07",23.5782
"2019-12-08",22.5139
"2019-12-09",22.7601
"2019-12-10",23.1224
"2019-12-11",22.8245
"2019-12-12",23.6661
"2019-12-13",23.6158
"2019-12-14",23.7256
"2019-12-15",23.3552
"2019-12-16",23.5897
"2019-12-17",23.352
"2019-12-18",23.9993
"2019-12-19",23.5338
"2019-12-20",23.6986
"2019-12-21",23.3531
"2019-12-22",23.1426
"2019-12-23",23.9466
"2019-12-24",24.1611
"2019-12-25",23.7672
"2019-12-26",22.211
"2019-12-27",21.2491
"2019-12-28",21.4716
"2019-12-29",22.2078
"2019-12-30",22.9517
"2019-12-31",23.5813
"2020-01-01",24.0148
"2020-01-02",24.288
"2020-01-03",24.4439
"2020-01-04",24.1647
"2020-01-05",23.7888
"2020-01-06",24.2155
"2020-01-07",23.645
"2020-01-08",21.8477
"2020-01-09",20.6556
"2020-01-10",20.1089
"2020-01-11",21.4394
"2020-01-12",21.0258
"2020-01-13",19.2058
"2020-01-14",18.6755
"2020-01-15",19.3679
"2020-01-16",22.0693
"2020-01-17",23.389
"2020-01-18",23.9108
"2020-01-19",23.6809
"2020-01-20",22.4013
"2020-01-21",22.7416
"2020-01-22",23.7771
"2020-01-23",23.5822
"2020-01-24",22.7167
"2020-01-25",21.6605
"2020-01-26",20.77
"2020-01-27",20.4092
"2020-01-28",21.149
"2020-01-29",21.6051
"2020-01-30",21.7491
"2020-01-31",21.773
"2020-02-01",21.3419
"2020-02-02",20.579
"2020-02-03",22.2812
"2020-02-04",22.3751
"2020-02-05",21.953
"2020-02-06",21.5579
"2020-02-07",20.8328
"2020-02-08",20.6676
"2020-02-09",20.6137
"2020-02-10",20.2513
"2020-02-11",21.9157
"2020-02-12",22.8798
"2020-02-13",22.4055
"2020-02-14",21.4229
"2020-02-15",21.9028
"2020-02-16",22.1007
"2020-02-17",20.3673
"2020-02-18",19.2039
"2020-02-19",19.6934
"2020-02-20",21.209
"2020-02-21",23.9644
"2020-02-22",23.4661
"2020-02-23",23.4378
"2020-02-24",23.1767
"2020-02-25",23.3966
"2020-02-26",23.194
"2020-02-27",22.2544
"2020-02-28",21.403
"2020-02-29",20.7938
"2020-03-01",21.3472
"2020-03-02",21.2026
"2020-03-03",21.3856
"2020-03-04",21.4389
"2020-03-05",23.1341
"2020-03-06",24.059
"2020-03-07",23.6007
"2020-03-08",23.2359
"2020-03-09",22.6135
"2020-03-10",23.1412
"2020-03-11",22.8847
"2020-03-12",22.5679
"2020-03-13",22.4508
"2020-03-14",21.7183
"2020-03-15",22.3232
"2020-03-16",23.4125
"2020-03-17",23.3885
"2020-03-18",24.3612
"2020-03-19",23.6977
"2020-03-20",23.6564
"2020-03-21",23.2795
"2020-03-22",23.6792
"2020-03-23",23.1966
"2020-03-24",22.6648
"2020-03-25",22.6659
"2020-03-26",22.3642
"2020-03-27",21.74
"2020-03-28",22.3797
"2020-03-29",22.9246
"2020-03-30",23.6395
"2020-03-31",22.4463
"2020-04-01",22.1563
"2020-04-02",22.7066
"2020-04-03",22.7847
"2020-04-04",24.2902
"2020-04-05",24.6872
"2020-04-06",24.8867
"2020-04-07",25.0708
"2020-04-08",24.9896
"2020-04-09",24.2952
"2020-04-10",23.7667
"2020-04-11",23.5098
"2020-04-12",24.4918
"2020-04-13",24.1649
"2020-04-14",23.9042
"2020-04-15",24.2257
"2020-04-16",24.1348
"2020-04-17",24.1381
"2020-04-18",24.5007
"2020-04-19",24.6403
"2020-04-20",24.0697
"2020-04-21",24.322
"2020-04-22",24.9806
"2020-04-23",25.1584
"2020-04-24",25.3394
"2020-04-25",25.5185
"2020-04-26",25.3256
"2020-04-27",25.5083
"2020-04-28",25.4138
"2020-04-29",25.3091
"2020-04-30",25.3176
"2020-05-01",25.504
"2020-05-02",26.0199
"2020-05-03",25.9149
"2020-05-04",24.9987
"2020-05-05",25.1134
"2020-05-06",25.5179
"2020-05-07",25.2247
"2020-05-08",25.3077
"2020-05-09",25.6588
"2020-05-10",25.2319
"2020-05-11",25.0194
"2020-05-12",25.0911
"2020-05-13",24.915
"2020-05-14",25.2456
"2020-05-15",25.982
"2020-05-16",26.3431
"2020-05-17",26.6211
"2020-05-18",26.1194
"2020-05-19",26.0518
"2020-05-20",25.963
"2020-05-21",25.5301
"2020-05-22",25.5418
"2020-05-23",26.121
"2020-05-24",26.4053
"2020-05-25",26.5783
"2020-05-26",26.3032
"2020-05-27",26.0231
"2020-05-28",25.6159
"2020-05-29",25.0353
"2020-05-30",25.1778
"2020-05-31",25.2656
"2020-06-01",25.1457
"2020-06-02",24.9421
"2020-06-03",24.686
"2020-06-04",24.6847
"2020-06-05",25.1174
"2020-06-06",24.5754
"2020-06-07",24.9863
"2020-06-08",24.8411
"2020-06-09",25.4774
"2020-06-10",25.8375
"2020-06-11",25.398
"2020-06-12",25.4229
"2020-06-13",25.1364
"2020-06-14",25.278
"2020-06-15",25.4579
"2020-06-16",25.5342
"2020-06-17",25.5221
"2020-06-18",25.4769
"2020-06-19",25.3424
"2020-06-20",25.1789
"2020-06-21",25.1913
"2020-06-22",24.5809
"2020-06-23",25.0105
"2020-06-24",24.814
"2020-06-25",24.2732
"2020-06-26",24.4445
"2020-06-27",24.329
"2020-06-28",25.1426
"2020-06-29",25.124
"2020-06-30",25.0536
"2020-07-01",24.9767
"2020-07-02",24.9679
"2020-07-03",24.8127
"2020-07-04",24.9109
"2020-07-05",24.506
"2020-07-06",24.6848
"2020-07-07",24.9094
"2020-07-08",25.2052
"2020-07-09",25.2039
"2020-07-10",24.7558
"2020-07-11",24.4097
"2020-07-12",24.5693
"2020-07-13",24.7468
"2020-07-14",24.8774
"2020-07-15",25.1705
"2020-07-16",24.8496
"2020-07-17",24.7055
"2020-07-18",24.7791
"2020-07-19",24.6525
"2020-07-20",24.4688
"2020-07-21",24.1507
"2020-07-22",24.3136
"2020-07-23",24.2121
"2020-07-24",24.0786
"2020-07-25",24.5055
"2020-07-26",24.6433
"2020-07-27",24.8452
"2020-07-28",24.6526
"2020-07-29",24.1351
"2020-07-30",23.9239
"2020-07-31",24.524
"2020-08-01",24.6921
"2020-08-02",24.5832
"2020-08-03",24.6251
"2020-08-04",24.5648
"2020-08-05",24.6337
"2020-08-06",24.8789
"2020-08-07",24.6883
"2020-08-08",24.251
"2020-08-09",24.3543
"2020-08-10",24.3919
"2020-08-11",24.434
"2020-08-12",24.2045
"2020-08-13",24.1574
"2020-08-14",24.2411
"2020-08-15",24.1694
"2020-08-16",24.2039
"2020-08-17",24.462
"2020-08-18",24.2114
"2020-08-19",24.3805
"2020-08-20",24.4343
"2020-08-21",24.4685
"2020-08-22",24.5692
"2020-08-23",24.4494
"2020-08-24",24.3016
"2020-08-25",24.4741
"2020-08-26",24.4608
"2020-08-27",23.8061
"2020-08-28",23.9855
"2020-08-29",23.9968
"2020-08-30",24.1737
"2020-08-31",24.5228
"2020-09-01",24.3469
"2020-09-02",23.7013
"2020-09-03",24.3469
"2020-09-04",24.2293
"2020-09-05",24.0829
"2020-09-06",24.0058
"2020-09-07",24.4207
"2020-09-08",24.5912
"2020-09-09",24.4347
"2020-09-10",24.6802
"2020-09-11",24.6134
"2020-09-12",24.5832
"2020-09-13",24.6535
"2020-09-14",24.5181
"2020-09-15",24.7442
"2020-09-16",24.6754
"2020-09-17",24.5278
"2020-09-18",24.6702
"2020-09-19",24.2861
"2020-09-20",24.4929
"2020-09-21",24.2508
"2020-09-22",24.2111
"2020-09-23",24.2719
"2020-09-24",24.3136
"2020-09-25",24.2166
"2020-09-26",24.3396
"2020-09-27",24.1593
"2020-09-28",24.224
"2020-09-29",24.0445
"2020-09-30",23.9661
"2020-10-01",24.0834
"2020-10-02",24.0994
"2020-10-03",23.7014
"2020-10-04",23.3014
"2020-10-05",23.2514
"2020-10-06",23.8607
"2020-10-07",24.2991
"2020-10-08",24.4437
"2020-10-09",23.8046
"2020-10-10",24.3028
"2020-10-11",24.4015
"2020-10-12",23.9309
"2020-10-13",24.0149
"2020-10-14",24.1712
"2020-10-15",24.4517
"2020-10-16",23.857
"2020-10-17",24.0262
"2020-10-18",24.0711
"2020-10-19",24.2552
"2020-10-20",24.3314
"2020-10-21",24.3878
"2020-10-22",24.1634
"2020-10-23",24.0255
"2020-10-24",24.0193
"2020-10-25",23.9679
"2020-10-26",23.6756
"2020-10-27",23.665
"2020-10-28",23.6475
"2020-10-29",23.2527
"2020-10-30",23.579
"2020-10-31",24.1269
"2020-11-01",23.7873
"2020-11-02",23.6453
"2020-11-03",23.5523
"2020-11-04",23.8068
"2020-11-05",23.9404
"2020-11-06",24.1384
"2020-11-07",24.3472
"2020-11-08",24.0028
"2020-11-09",23.7033
"2020-11-10",23.5937
"2020-11-11",24.0977
"2020-11-12",24.4057
"2020-11-13",24.6223
"2020-11-14",24.4702
"2020-11-15",24.4845
"2020-11-16",24.257
"2020-11-17",23.9416
"2020-11-18",23.8789
"2020-11-19",23.9145
"2020-11-20",23.9015
"2020-11-21",22.9144
"2020-11-22",23.2604
"2020-11-23",23.979
"2020-11-24",23.8032
"2020-11-25",23.3214
"2020-11-26",23.7761
"2020-11-27",23.9439
"2020-11-28",23.8927
"2020-11-29",24.2942
"2020-11-30",23.8885
"2020-12-01",23.2492
"2020-12-02",23.822
"2020-12-03",23.1704
"2020-12-04",23.5216
"2020-12-05",23.9745
"2020-12-06",24.1296
"2020-12-07",24.0058
"2020-12-08",23.9373
"2020-12-09",23.5786
"2020-12-10",22.4449
"2020-12-11",21.7375
"2020-12-12",22.7818
"2020-12-13",21.3953
"2020-12-14",20.8296
"2020-12-15",23.1242
"2020-12-16",23.3752
"2020-12-17",23.5087
"2020-12-18",23.5623
"2020-12-19",23.4543
"2020-12-20",22.5904
"2020-12-21",21.8242
"2020-12-22",22.8379
"2020-12-23",22.9268
"2020-12-24",22.2735
"2020-12-25",22.7413
"2020-12-26",20.7655
"2020-12-27",23.3102
"2020-12-28",23.2552
"2020-12-29",24.0429
"2020-12-30",23.9336
"2020-12-31",23.4368
"2021-01-01",21.725
"2021-01-02",23.5332
"2021-01-03",23.6957
"2021-01-04",23.7595
"2021-01-05",23.7991
"2021-01-06",23.7006
"2021-01-07",23.8558
"2021-01-08",24.0144
"2021-01-09",23.589
"2021-01-10",23.6563
"2021-01-11",23.6287
"2021-01-12",23.777
"2021-01-13",23.7098
"2021-01-14",23.8582
"2021-01-15",23.5901
"2021-01-16",23.541
"2021-01-17",22.2466
"2021-01-18",20.6542
"2021-01-19",21.3869
"2021-01-20",23.8072
"2021-01-21",24.2901
"2021-01-22",23.5195
"2021-01-23",21.9707
"2021-01-24",19.8511
"2021-01-25",19.757
"2021-01-26",19.3826
"2021-01-27",19.5944
"2021-01-28",21.0365
"2021-01-29",23.0859
"2021-01-30",23.5926
"2021-01-31",23.4776
"2021-02-01",23.4316
"2021-02-02",23.2747
"2021-02-03",21.4979
"2021-02-04",20.5814
"2021-02-05",20.4364
"2021-02-06",21.3132
"2021-02-07",22.7635
"2021-02-08",20.9402
"2021-02-09",19.0339
"2021-02-10",18.0795
"2021-02-11",18.1316
"2021-02-12",19.9709
"2021-02-13",22.1871
"2021-02-14",22.236
"2021-02-15",21.7196
"2021-02-16",21.6406
"2021-02-17",21.236
"2021-02-18",21.6948
"2021-02-19",23.3681
"2021-02-20",23.2213
"2021-02-21",23.0483
"2021-02-22",23.3016
"2021-02-23",22.4385
"2021-02-24",22.0651
"2021-02-25",22.1082
"2021-02-26",21.8337
"2021-02-27",22.2592
"2021-02-28",21.7973
"2021-03-01",21.2778
"2021-03-02",20.7227
"2021-03-03",20.1369
"2021-03-04",20.8565
"2021-03-05",21.6192
"2021-03-06",23.4861
"2021-03-07",24.1112
"2021-03-08",24.1323
"2021-03-09",23.7161
"2021-03-10",23.5579
"2021-03-11",23.1669
"2021-03-12",22.5843
"2021-03-13",23.1609
"2021-03-14",23.1609
"2021-03-15",22.0764
"2021-03-16",22.7985
"2021-03-17",22.8919
"2021-03-18",22.3275
"2021-03-19",22.6866
"2021-03-20",23.4607
"2021-03-21",23.8211
"2021-03-22",23.45
"2021-03-23",23.1758
"2021-03-24",23.3618
"2021-03-25",23.694
"2021-03-26",24.4462
"2021-03-27",24.1782
"2021-03-28",23.9539
"2021-03-29",24.0156
"2021-03-30",24.2131
"2021-03-31",25.0373
"2021-04-01",25.1455
"2021-04-02",24.9343
"2021-04-03",23.715
"2021-04-04",24.3438
"2021-04-05",24.6204
"2021-04-06",24.0587
"2021-04-07",23.1295
"2021-04-08",23.7424
"2021-04-09",23.5618
"2021-04-10",23.7477
"2021-04-11",23.5637
"2021-04-12",24.0988
"2021-04-13",24.2092
"2021-04-14",23.9662
"2021-04-15",24.0093
"2021-04-16",24.4231
"2021-04-17",25.0946
"2021-04-18",25.001
"2021-04-19",25.2431
"2021-04-20",25.477
"2021-04-21",25.4115
"2021-04-22",25.208
"2021-04-23",25.3718
"2021-04-24",25.2344
"2021-04-25",25.0937
"2021-04-26",25.086
"2021-04-27",25.487
"2021-04-28",25.4732
"2021-04-29",25.3977
"2021-04-30",25.1296
"2021-05-01",24.7707
"2021-05-02",24.5654
"2021-05-03",24.4487
"2021-05-04",24.2541
"2021-05-05",24.5567
"2021-05-06",24.7
"2021-05-07",24.6629
"2021-05-08",24.8587
"2021-05-09",24.6648
"2021-05-10",25.0485
"2021-05-11",25.4157
"2021-05-12",25.5294
"2021-05-13",25.497
"2021-05-14",24.9358
"2021-05-15",25.3471
"2021-05-16",25.4614
"2021-05-17",25.4846
"2021-05-18",25.5742
"2021-05-19",25.4254
"2021-05-20",25.1419
"2021-05-21",25.188
"2021-05-22",25.282
"2021-05-23",25.5073
"2021-05-24",25.826
"2021-05-25",24.8928
"2021-05-26",24.6765
"2021-05-27",25.1227
"2021-05-28",25.235
"2021-05-29",25.3682
"2021-05-30",25.2264
"2021-05-31",25.2266
"2021-06-01",25.1968
"2021-06-02",25.3444
"2021-06-03",25.4264
"2021-06-04",25.2078
"2021-06-05",24.6998
"2021-06-06",24.7647
"2021-06-07",25.0671
"2021-06-08",24.817
"2021-06-09",25.0881
"2021-06-10",24.9314
"2021-06-11",24.6471
"2021-06-12",24.7733
"2021-06-13",24.9666
"2021-06-14",24.6042
"2021-06-15",24.5206
"2021-06-16",24.7159
"2021-06-17",24.576
"2021-06-18",24.5432
"2021-06-19",24.449
"2021-06-20",24.543
"2021-06-21",24.7807
"2021-06-22",24.7072
"2021-06-23",24.6684
"2021-06-24",24.5257
"2021-06-25",24.4139
"2021-06-26",24.5406
"2021-06-27",24.3325
"2021-06-28",24.1332
"2021-06-29",24.144
"2021-06-30",24.5896
"2021-07-01",24.4269
"2021-07-02",24.5232
"2021-07-03",24.8559
"2021-07-04",24.8654
"2021-07-05",24.747
"2021-07-06",24.8837
"2021-07-07",24.7267
"2021-07-08",24.9186
"2021-07-09",24.6588
"2021-07-10",23.3712
"2021-07-11",24.0666
"2021-07-12",24.5966
"2021-07-13",24.7403
"2021-07-14",24.6469
"2021-07-15",24.8898
"2021-07-16",24.8015
"2021-07-17",24.4949
"2021-07-18",24.7377
"2021-07-19",24.5768
"2021-07-20",24.516
"2021-07-21",24.512
"2021-07-22",24.6648
"2021-07-23",24.6278
"2021-07-24",24.5538
"2021-07-25",24.7
"2021-07-26",24.5464
"2021-07-27",24.5032
"2021-07-28",24.4114
"2021-07-29",24.24
"2021-07-30",24.2959
"2021-07-31",24.4908
"2021-08-01",24.4918
"2021-08-02",24.0494
"2021-08-03",24.2779
"2021-08-04",24.5657
"2021-08-05",24.6507
"2021-08-06",24.8023
"2021-08-07",24.5632
"2021-08-08",24.7734
"2021-08-09",24.4155
"2021-08-10",24.335
"2021-08-11",24.4568
"2021-08-12",24.082
"2021-08-13",24.3518
"2021-08-14",23.9484
"2021-08-15",23.9383
"2021-08-16",24.2283
"2021-08-17",24.2523
"2021-08-18",24.0265
"2021-08-19",23.7922
"2021-08-20",24.0848
"2021-08-21",24.3392
"2021-08-22",23.957
"2021-08-23",23.8266
"2021-08-24",23.8991
"2021-08-25",24.0648
"2021-08-26",24.4424
"2021-08-27",24.3104
"2021-08-28",24.2854
"2021-08-29",24.0633
"2021-08-30",24.0747
"2021-08-31",24.1609
"2021-09-01",24.2583
"2021-09-02",24.1684
"2021-09-03",23.9531
"2021-09-04",24.2409
"2021-09-05",24.3117
"2021-09-06",24.3488
"2021-09-07",24.1169
"2021-09-08",24.1673
"2021-09-09",24.1013
"2021-09-10",24.6479
"2021-09-11",24.3371
"2021-09-12",24.2053
"2021-09-13",24.5575
"2021-09-14",24.8383
"2021-09-15",24.6311
"2021-09-16",24.5364
"2021-09-17",24.7955
"2021-09-18",25.086
"2021-09-19",25.1224
"2021-09-20",24.889
"2021-09-21",24.5453
"2021-09-22",24.6199
"2021-09-23",24.8375
"2021-09-24",24.5573
"2021-09-25",24.775
"2021-09-26",24.6641
"2021-09-27",23.585
"2021-09-28",23.8795
"2021-09-29",24.0684
"2021-09-30",24.4784
"2021-10-01",23.9752
"2021-10-02",24.1085
"2021-10-03",24.2773
"2021-10-04",23.9839
"2021-10-05",24.3756
"2021-10-06",24.3455
"2021-10-07",24.4651
"2021-10-08",24.4024
"2021-10-09",24.8286
"2021-10-10",25.0797
"2021-10-11",24.0482
"2021-10-12",24.2799
"2021-10-13",24.5153
"2021-10-14",24.9332
"2021-10-15",24.7052
"2021-10-16",23.8055
