,"(deg C) Mean Dew Point Temperature (ERA5) at Ratnapura, 2007-01-01 to 2025-12-31"
"2018-10-30",21.882
"2018-10-31",22.1865
"2018-11-01",21.5539
"2018-11-02",22.1165
"2018-11-03",22.0924
"2018-11-04",22.3333
"2018-11-05",21.3592
"2018-11-06",20.8897
"2018-11-07",22.2047
"2018-11-08",22.1689
"2018-11-09",21.6277
"2018-11-10",21.3769
"2018-11-11",20.624
"2018-11-12",20.3675
"2018-11-13",20.3832
"2018-11-14",21.031
"2018-11-15",20.8249
"2018-11-16",21.8071
"2018-11-17",21.4967
"2018-11-18",22.1238
"2018-11-19",21.9401
"2018-11-20",21.3722
"2018-11-21",22.3364
"2018-11-22",22.2342
"2018-11-23",22.2339
"2018-11-24",22.0369
"2018-11-25",22.0113
"2018-11-26",21.844
"2018-11-27",22.3297
"2018-11-28",22.0836
"2018-11-29",21.5786
"2018-11-30",21.3993
"2018-12-01",20.9354
"2018-12-02",20.869
"2018-12-03",21.8372
"2018-12-04",22.1905
"2018-12-05",22.2275
"2018-12-06",21.5367
"2018-12-07",21.5094
"2018-12-08",21.7659
"2018-12-09",21.4099
"2018-12-10",21.1105
"2018-12-11",20.301
"2018-12-12",19.2799
"2018-12-13",19.0927
"2018-12-14",20.3851
"2018-12-15",20.835
"2018-12-16",19.5751
"2018-12-17",19.2086
"2018-12-18",20.8819
"2018-12-19",21.4098
"2018-12-20",21.8785
"2018-12-21",21.5972
"2018-12-22",21.6723
"2018-12-23",21.5604
"2018-12-24",21.4667
"2018-12-25",21.7056
"2018-12-26",21.3955
"2018-12-27",21.1505
"2018-12-28",20.1295
"2018-12-29",19.8113
"2018-12-30",19.7049
"2018-12-31",20.807
"2019-01-01",21.1852
"2019-01-02",20.9028
"2019-01-03",20.3817
"2019-01-04",19.8612
"2019-01-05",19.8737
"2019-01-06",20.388
"2019-01-07",20.4281
"2019-01-08",21.0253
"2019-01-09",21.0084
"2019-01-10",21.4209
"2019-01-11",21.5492
"2019-01-12",21.2135
"2019-01-13",21.7604
"2019-01-14",21.6758
"2019-01-15",21.7604
"2019-01-16",21.4628
"2019-01-17",19.8815
"2019-01-18",19.5082
"2019-01-19",18.7876
"2019-01-20",18.787
"2019-01-21",19.7353
"2019-01-22",19.7535
"2019-01-23",20.2131
"2019-01-24",20.7991
"2019-01-25",21.4461
"2019-01-26",21.5893
"2019-01-27",21.3932
"2019-01-28",20.348
"2019-01-29",19.7573
"2019-01-30",19.5855
"2019-01-31",20.0867
"2019-02-01",20.487
"2019-02-02",21.0231
"2019-02-03",21.8148
"2019-02-04",21.8876
"2019-02-05",22.0991
"2019-02-06",21.7313
"2019-02-07",21.7333
"2019-02-08",22.2312
"2019-02-09",22.0854
"2019-02-10",21.8934
"2019-02-11",21.1833
"2019-02-12",20.8296
"2019-02-13",21.6746
"2019-02-14",22.0593
"2019-02-15",22.2527
"2019-02-16",22.0128
"2019-02-17",22.3208
"2019-02-18",22.381
"2019-02-19",21.5904
"2019-02-20",19.8014
"2019-02-21",20.3383
"2019-02-22",20.172
"2019-02-23",19.1697
"2019-02-24",20.8738
"2019-02-25",21.9421
"2019-02-26",22.3707
"2019-02-27",21.9508
"2019-02-28",21.446
"2019-03-01",21.1318
"2019-03-02",20.9647
"2019-03-03",22.5714
"2019-03-04",22.4201
"2019-03-05",22.4334
"2019-03-06",22.9914
"2019-03-07",22.5582
"2019-03-08",22.1342
"2019-03-09",21.8306
"2019-03-10",20.4578
"2019-03-11",19.9938
"2019-03-12",20.1419
"2019-03-13",21.0177
"2019-03-14",21.369
"2019-03-15",20.5112
"2019-03-16",21.8188
"2019-03-17",22.1539
"2019-03-18",21.5467
"2019-03-19",21.2281
"2019-03-20",20.5992
"2019-03-21",21.3383
"2019-03-22",22.082
"2019-03-23",21.9656
"2019-03-24",20.7211
"2019-03-25",18.9587
"2019-03-26",19.4631
"2019-03-27",20.4799
"2019-03-28",20.5953
"2019-03-29",20.1485
"2019-03-30",21.0326
"2019-03-31",21.4217
"2019-04-01",20.9918
"2019-04-02",20.732
"2019-04-03",20.9848
"2019-04-04",20.0349
"2019-04-05",20.8315
"2019-04-06",21.6252
"2019-04-07",22.1533
"2019-04-08",22.2858
"2019-04-09",22.2098
"2019-04-10",22.8552
"2019-04-11",22.5132
"2019-04-12",22.5905
"2019-04-13",22.5176
"2019-04-14",22.6388
"2019-04-15",22.0622
"2019-04-16",22.2863
"2019-04-17",22.368
"2019-04-18",22.1676
"2019-04-19",22.7119
"2019-04-20",22.4288
"2019-04-21",22.4266
"2019-04-22",22.4872
"2019-04-23",22.5389
"2019-04-24",22.7233
"2019-04-25",22.4618
"2019-04-26",23.1368
"2019-04-27",23.4932
"2019-04-28",23.1822
"2019-04-29",22.8438
"2019-04-30",22.7288
"2019-05-01",23.355
"2019-05-02",23.6788
"2019-05-03",22.9789
"2019-05-04",23.0543
"2019-05-05",22.1957
"2019-05-06",21.1525
"2019-05-07",22.754
"2019-05-08",21.7265
"2019-05-09",22.1656
"2019-05-10",23.5839
"2019-05-11",23.1686
"2019-05-12",23.3339
"2019-05-13",23.1697
"2019-05-14",23.2857
"2019-05-15",22.6366
"2019-05-16",23.7118
"2019-05-17",23.4566
"2019-05-18",23.367
"2019-05-19",23.9752
"2019-05-20",23.6895
"2019-05-21",23.3863
"2019-05-22",22.4347
"2019-05-23",22.6811
"2019-05-24",22.7663
"2019-05-25",22.9048
"2019-05-26",22.8414
"2019-05-27",23.7247
"2019-05-28",24.4095
"2019-05-29",23.863
"2019-05-30",23.5054
"2019-05-31",23.0002
"2019-06-01",22.3761
"2019-06-02",23.0483
"2019-06-03",22.8978
"2019-06-04",22.9679
"2019-06-05",23.2069
"2019-06-06",23.3615
"2019-06-07",23.0682
"2019-06-08",22.9172
"2019-06-09",22.6614
"2019-06-10",22.3853
"2019-06-11",22.3157
"2019-06-12",22.3351
"2019-06-13",22.6507
"2019-06-14",22.6726
"2019-06-15",23.5612
"2019-06-16",23.5398
"2019-06-17",23.417
"2019-06-18",23.5465
"2019-06-19",23.4989
"2019-06-20",23.2201
"2019-06-21",23.0493
"2019-06-22",22.617
"2019-06-23",23.0199
"2019-06-24",23.6877
"2019-06-25",23.4766
"2019-06-26",22.7035
"2019-06-27",22.5604
"2019-06-28",22.1433
"2019-06-29",22.0145
"2019-06-30",22.0673
"2019-07-01",22.342
"2019-07-02",22.8373
"2019-07-03",22.7417
"2019-07-04",22.6077
"2019-07-05",22.5417
"2019-07-06",22.1026
"2019-07-07",21.9177
"2019-07-08",22.7344
"2019-07-09",21.9501
"2019-07-10",21.7972
"2019-07-11",22.4644
"2019-07-12",22.684
"2019-07-13",21.9752
"2019-07-14",21.7545
"2019-07-15",22.162
"2019-07-16",22.525
"2019-07-17",22.3403
"2019-07-18",21.9935
"2019-07-19",22.1096
"2019-07-20",21.8306
"2019-07-21",21.907
"2019-07-22",21.644
"2019-07-23",21.1893
"2019-07-24",21.5278
"2019-07-25",22.2924
"2019-07-26",22.0734
"2019-07-27",21.3686
"2019-07-28",21.5499
"2019-07-29",21.5174
"2019-07-30",21.9327
"2019-07-31",22.4537
"2019-08-01",22.8538
"2019-08-02",22.5667
"2019-08-03",22.4169
"2019-08-04",22.6131
"2019-08-05",22.9432
"2019-08-06",22.5071
"2019-08-07",22.3999
"2019-08-08",21.7622
"2019-08-09",21.5627
"2019-08-10",21.8587
"2019-08-11",22.3906
"2019-08-12",20.2051
"2019-08-13",21.8589
"2019-08-14",21.6705
"2019-08-15",22.2109
"2019-08-16",22.3499
"2019-08-17",22.213
"2019-08-18",22.4276
"2019-08-19",22.0919
"2019-08-20",22.3696
"2019-08-21",22.2662
"2019-08-22",21.5978
"2019-08-23",21.369
"2019-08-24",21.9201
"2019-08-25",22.2741
"2019-08-26",21.6548
"2019-08-27",21.6435
"2019-08-28",22.2579
"2019-08-29",22.56
"2019-08-30",21.9846
"2019-08-31",22.7429
"2019-09-01",22.2074
"2019-09-02",22.4282
"2019-09-03",22.6218
"2019-09-04",22.471
"2019-09-05",22.2848
"2019-09-06",22.6322
"2019-09-07",22.5111
"2019-09-08",22.2425
"2019-09-09",22.1579
"2019-09-10",22.758
"2019-09-11",22.4332
"2019-09-12",21.6495
"2019-09-13",22.1298
"2019-09-14",22.2204
"2019-09-15",22.0046
"2019-09-16",21.821
"2019-09-17",22.3865
"2019-09-18",22.3745
"2019-09-19",22.0209
"2019-09-20",22.0369
"2019-09-21",22.6835
"2019-09-22",22.3632
"2019-09-23",22.0218
"2019-09-24",21.3044
"2019-09-25",20.4671
"2019-09-26",20.718
"2019-09-27",21.3131
"2019-09-28",21.4527
"2019-09-29",21.6985
"2019-09-30",21.3103
"2019-10-01",21.3894
"2019-10-02",22.1227
"2019-10-03",21.8029
"2019-10-04",21.9004
"2019-10-05",21.9846
"2019-10-06",21.2942
"2019-10-07",21.6031
"2019-10-08",22.0707
"2019-10-09",22.1114
"2019-10-10",22.0057
"2019-10-11",21.485
"2019-10-12",21.5471
"2019-10-13",22.0954
"2019-10-14",22.7148
"2019-10-15",22.321
"2019-10-16",21.7107
"2019-10-17",21.7505
"2019-10-18",22.0497
"2019-10-19",22.06
"2019-10-20",22.0065
"2019-10-21",21.4894
"2019-10-22",21.6183
"2019-10-23",21.9624
"2019-10-24",20.8079
"2019-10-25",21.2269
"2019-10-26",21.716
"2019-10-27",21.5255
"2019-10-28",21.7096
"2019-10-29",21.5107
"2019-10-30",21.7069
"2019-10-31",21.7442
"2019-11-01",21.2029
"2019-11-02",21.5626
"2019-11-03",21.3716
"2019-11-04",21.7792
"2019-11-05",22.3507
"2019-11-06",21.8694
"2019-11-07",22.0753
"2019-11-08",22.4572
"2019-11-09",22.1953
"2019-11-10",22.346
"2019-11-11",21.9348
"2019-11-12",21.6125
"2019-11-13",21.5803
"2019-11-14",21.8854
"2019-11-15",22.4134
"2019-11-16",21.7583
"2019-11-17",21.9555
"2019-11-18",21.839
"2019-11-19",22.2254
"2019-11-20",21.5839
"2019-11-21",21.5758
"2019-11-22",21.8957
"2019-11-23",21.9045
"2019-11-24",22.4665
"2019-11-25",21.9606
"2019-11-26",21.6188
"2019-11-27",22.0489
"2019-11-28",22.2207
"2019-11-29",22.6282
"2019-11-30",22.0285
"2019-12-01",22.1533
"2019-12-02",22.3766
"2019-12-03",22.4065
"2019-12-04",22.2174
"2019-12-05",22.1339
"2019-12-06",22.4065
"2019-12-07",21.6294
"2019-12-08",22.0042
"2019-12-09",22.0309
"2019-12-10",22.29
"2019-12-11",21.6114
"2019-12-12",21.7235
"2019-12-13",21.6319
"2019-12-14",21.2038
"2019-12-15",20.9984
"2019-12-16",20.5303
"2019-12-17",21.4457
"2019-12-18",22.0062
"2019-12-19",22.1696
"2019-12-20",21.8399
"2019-12-21",22.6309
"2019-12-22",22.4176
"2019-12-23",22.1621
"2019-12-24",22.173
"2019-12-25",21.7267
"2019-12-26",21.2618
"2019-12-27",21.3435
"2019-12-28",21.7634
"2019-12-29",21.1601
"2019-12-30",20.8431
"2019-12-31",21.529
"2020-01-01",21.7405
"2020-01-02",22.2602
"2020-01-03",22.0881
"2020-01-04",22.0174
"2020-01-05",21.6248
"2020-01-06",20.9895
"2020-01-07",21.1107
"2020-01-08",20.9646
"2020-01-09",20.736
"2020-01-10",20.2081
"2020-01-11",20.9716
"2020-01-12",21.0875
"2020-01-13",19.8366
"2020-01-14",18.2083
"2020-01-15",19.5915
"2020-01-16",20.227
"2020-01-17",21.1873
"2020-01-18",21.427
"2020-01-19",21.6978
"2020-01-20",22.2105
"2020-01-21",22.1444
"2020-01-22",22.4945
"2020-01-23",22.3287
"2020-01-24",21.3183
"2020-01-25",20.966
"2020-01-26",20.7077
"2020-01-27",20.7662
"2020-01-28",19.3462
"2020-01-29",19.0856
"2020-01-30",19.182
"2020-01-31",18.4312
"2020-02-01",18.2013
"2020-02-02",19.6347
"2020-02-03",19.7359
"2020-02-04",20.1936
"2020-02-05",20.6214
"2020-02-06",20.3715
"2020-02-07",20.4474
"2020-02-08",20.2655
"2020-02-09",19.0989
"2020-02-10",19.1582
"2020-02-11",19.5155
"2020-02-12",21.7336
"2020-02-13",21.9155
"2020-02-14",22.3387
"2020-02-15",22.1908
"2020-02-16",21.6092
"2020-02-17",20.4175
"2020-02-18",19.1361
"2020-02-19",19.3695
"2020-02-20",20.7621
"2020-02-21",22.3022
"2020-02-22",21.6646
"2020-02-23",20.9368
"2020-02-24",20.7214
"2020-02-25",21.0661
"2020-02-26",20.8706
"2020-02-27",20.7292
"2020-02-28",20.2489
"2020-02-29",20.6981
"2020-03-01",21.125
"2020-03-02",21.7494
"2020-03-03",20.9999
"2020-03-04",20.3491
"2020-03-05",21.4459
"2020-03-06",22.227
"2020-03-07",20.9306
"2020-03-08",21.2917
"2020-03-09",21.9747
"2020-03-10",21.9774
"2020-03-11",21.1211
"2020-03-12",21.0967
"2020-03-13",20.4337
"2020-03-14",21.5141
"2020-03-15",21.8303
"2020-03-16",21.7115
"2020-03-17",21.8881
"2020-03-18",21.6137
"2020-03-19",22.2472
"2020-03-20",21.3187
"2020-03-21",20.9228
"2020-03-22",21.0521
"2020-03-23",21.1831
"2020-03-24",21.2276
"2020-03-25",20.6529
"2020-03-26",19.5951
"2020-03-27",19.9632
"2020-03-28",21.5503
"2020-03-29",22.36
"2020-03-30",22.1138
"2020-03-31",21.9093
"2020-04-01",20.7625
"2020-04-02",19.9488
"2020-04-03",20.9671
"2020-04-04",21.8963
"2020-04-05",21.8938
"2020-04-06",22.197
"2020-04-07",22.2061
"2020-04-08",22.3936
"2020-04-09",21.6944
"2020-04-10",21.4593
"2020-04-11",22.4874
"2020-04-12",22.439
"2020-04-13",22.3599
"2020-04-14",22.4258
"2020-04-15",22.3402
"2020-04-16",22.3804
"2020-04-17",22.5257
"2020-04-18",22.5315
"2020-04-19",22.694
"2020-04-20",22.6024
"2020-04-21",22.9825
"2020-04-22",22.6486
"2020-04-23",22.7053
"2020-04-24",23.1627
"2020-04-25",23.1688
"2020-04-26",23.3463
"2020-04-27",23.3331
"2020-04-28",23.1966
"2020-04-29",23.3642
"2020-04-30",22.7921
"2020-05-01",23.1915
"2020-05-02",23.5756
"2020-05-03",23.1235
"2020-05-04",23.4773
"2020-05-05",23.0726
"2020-05-06",22.7895
"2020-05-07",22.9469
"2020-05-08",23.3092
"2020-05-09",23.3759
"2020-05-10",23.4624
"2020-05-11",23.3561
"2020-05-12",23.1273
"2020-05-13",23.4151
"2020-05-14",23.4075
"2020-05-15",23.6836
"2020-05-16",24.0626
"2020-05-17",24.2436
"2020-05-18",23.3837
"2020-05-19",23.0797
"2020-05-20",23.0809
"2020-05-21",22.9534
"2020-05-22",22.5644
"2020-05-23",23.4603
"2020-05-24",23.6276
"2020-05-25",23.5985
"2020-05-26",24.0725
"2020-05-27",23.2664
"2020-05-28",23.2317
"2020-05-29",23.3564
"2020-05-30",23.1903
"2020-05-31",23.2654
"2020-06-01",22.5692
"2020-06-02",21.2873
"2020-06-03",20.4594
"2020-06-04",21.0965
"2020-06-05",22.5166
"2020-06-06",22.0326
"2020-06-07",22.0529
"2020-06-08",22.3143
"2020-06-09",23.4914
"2020-06-10",23.3391
"2020-06-11",22.9486
"2020-06-12",23.1274
"2020-06-13",22.9422
"2020-06-14",22.8536
"2020-06-15",23.1184
"2020-06-16",23.1541
"2020-06-17",23.3595
"2020-06-18",22.9862
"2020-06-19",23.0909
"2020-06-20",22.8973
"2020-06-21",22.7242
"2020-06-22",22.5901
"2020-06-23",22.4345
"2020-06-24",22.6264
"2020-06-25",22.2648
"2020-06-26",21.5444
"2020-06-27",21.8205
"2020-06-28",22.6813
"2020-06-29",22.9721
"2020-06-30",23.1018
"2020-07-01",22.8089
"2020-07-02",23.0584
"2020-07-03",22.0338
"2020-07-04",22.2737
"2020-07-05",21.9984
"2020-07-06",22.062
"2020-07-07",22.528
"2020-07-08",22.9154
"2020-07-09",22.7545
"2020-07-10",22.1159
"2020-07-11",21.7465
"2020-07-12",21.9227
"2020-07-13",22.4199
"2020-07-14",22.7247
"2020-07-15",22.7218
"2020-07-16",21.8083
"2020-07-17",22.1255
"2020-07-18",22.3492
"2020-07-19",22.6229
"2020-07-20",21.4698
"2020-07-21",21.9749
"2020-07-22",22.2437
"2020-07-23",21.7389
"2020-07-24",20.8296
"2020-07-25",21.6058
"2020-07-26",21.5551
"2020-07-27",21.6014
"2020-07-28",21.9163
"2020-07-29",22.059
"2020-07-30",21.7414
"2020-07-31",22.5197
"2020-08-01",22.2015
"2020-08-02",22.2688
"2020-08-03",22.131
"2020-08-04",22.3657
"2020-08-05",22.2863
"2020-08-06",22.0185
"2020-08-07",22.327
"2020-08-08",22.0895
"2020-08-09",21.7353
"2020-08-10",21.7963
"2020-08-11",21.4946
"2020-08-12",20.8811
"2020-08-13",21.2192
"2020-08-14",21.2405
"2020-08-15",21.1703
"2020-08-16",21.0481
"2020-08-17",21.9989
"2020-08-18",21.201
"2020-08-19",21.7727
"2020-08-20",22.0511
"2020-08-21",22.4126
"2020-08-22",22.4039
"2020-08-23",22.072
"2020-08-24",22.0518
"2020-08-25",21.8401
"2020-08-26",22.0776
"2020-08-27",21.8594
"2020-08-28",21.1623
"2020-08-29",21.1305
"2020-08-30",22.0148
"2020-08-31",22.1769
"2020-09-01",22.3486
"2020-09-02",21.517
"2020-09-03",21.6785
"2020-09-04",21.9226
"2020-09-05",22.0646
"2020-09-06",20.5597
"2020-09-07",20.9434
"2020-09-08",21.9186
"2020-09-09",21.8086
"2020-09-10",21.9902
"2020-09-11",22.5315
"2020-09-12",22.235
"2020-09-13",22.0389
"2020-09-14",21.9184
"2020-09-15",22.2136
"2020-09-16",22.2905
"2020-09-17",22.4818
"2020-09-18",22.0621
"2020-09-19",22.0339
"2020-09-20",21.8495
"2020-09-21",21.5161
"2020-09-22",21.4412
"2020-09-23",21.7693
"2020-09-24",22.1807
"2020-09-25",21.6323
"2020-09-26",22.0127
"2020-09-27",22.0715
"2020-09-28",22.1808
"2020-09-29",21.9858
"2020-09-30",21.2506
"2020-10-01",21.0025
"2020-10-02",21.8881
"2020-10-03",22.1349
"2020-10-04",21.3094
"2020-10-05",20.7431
"2020-10-06",21.6368
"2020-10-07",20.9672
"2020-10-08",21.8926
"2020-10-09",21.5395
"2020-10-10",21.6606
"2020-10-11",22.0268
"2020-10-12",21.8705
"2020-10-13",22.1792
"2020-10-14",22.0325
"2020-10-15",22.1457
"2020-10-16",21.5456
"2020-10-17",21.256
"2020-10-18",21.6145
"2020-10-19",21.779
"2020-10-20",21.4869
"2020-10-21",22.3196
"2020-10-22",22.1628
"2020-10-23",21.7416
"2020-10-24",21.9159
"2020-10-25",22.1211
"2020-10-26",22.6043
"2020-10-27",22.3166
"2020-10-28",22.1265
"2020-10-29",22.0975
"2020-10-30",22.0633
"2020-10-31",22.4572
"2020-11-01",22.7437
"2020-11-02",22.4214
"2020-11-03",22.544
"2020-11-04",22.1077
"2020-11-05",22.2183
"2020-11-06",22.1531
"2020-11-07",22.1748
"2020-11-08",22.05
"2020-11-09",22.3342
"2020-11-10",22.2619
"2020-11-11",22.5943
"2020-11-12",22.7778
"2020-11-13",22.8116
"2020-11-14",22.7444
"2020-11-15",22.7373
"2020-11-16",22.1866
"2020-11-17",21.7093
"2020-11-18",21.7386
"2020-11-19",22.0897
"2020-11-20",21.832
"2020-11-21",21.9032
"2020-11-22",21.3123
"2020-11-23",21.833
"2020-11-24",21.7916
"2020-11-25",21.9395
"2020-11-26",21.3896
"2020-11-27",20.8685
"2020-11-28",20.8549
"2020-11-29",21.8009
"2020-11-30",21.9303
"2020-12-01",21.6099
"2020-12-02",21.8214
"2020-12-03",21.7564
"2020-12-04",21.7311
"2020-12-05",21.6781
"2020-12-06",20.8517
"2020-12-07",21.3101
"2020-12-08",21.5473
"2020-12-09",21.5705
"2020-12-10",21.439
"2020-12-11",20.8523
"2020-12-12",21.0169
"2020-12-13",20.797
"2020-12-14",19.9931
"2020-12-15",20.7565
"2020-12-16",20.9214
"2020-12-17",21.0384
"2020-12-18",21.4953
"2020-12-19",22.2295
"2020-12-20",22.211
"2020-12-21",22.4591
"2020-12-22",21.8155
"2020-12-23",21.7188
"2020-12-24",21.9963
"2020-12-25",21.3735
"2020-12-26",21.308
"2020-12-27",21.9283
"2020-12-28",22.4024
"2020-12-29",21.9054
"2020-12-30",21.5001
"2020-12-31",21.4147
"2021-01-01",20.7703
"2021-01-02",22.0128
"2021-01-03",22.3407
"2021-01-04",22.1533
"2021-01-05",21.8755
"2021-01-06",21.5235
"2021-01-07",22.1312
"2021-01-08",22.4657
"2021-01-09",21.6776
"2021-01-10",21.7929
"2021-01-11",21.8897
"2021-01-12",22.0487
"2021-01-13",21.9147
"2021-01-14",21.753
"2021-01-15",21.5996
"2021-01-16",21.6215
"2021-01-17",21.1327
"2021-01-18",21.3155
"2021-01-19",21.7512
"2021-01-20",22.3994
"2021-01-21",22.399
"2021-01-22",21.7788
"2021-01-23",20.5223
"2021-01-24",20.5946
"2021-01-25",20.9479
"2021-01-26",19.0785
"2021-01-27",19.1203
"2021-01-28",20.9054
"2021-01-29",21.8209
"2021-01-30",21.6415
"2021-01-31",21.5965
"2021-02-01",21.5455
"2021-02-02",21.3689
"2021-02-03",21.1643
"2021-02-04",20.6583
"2021-02-05",20.6645
"2021-02-06",21.6818
"2021-02-07",21.718
"2021-02-08",21.1699
"2021-02-09",20.7109
"2021-02-10",20.0966
"2021-02-11",20.442
"2021-02-12",20.9692
"2021-02-13",21.3427
"2021-02-14",21.4659
"2021-02-15",20.7805
"2021-02-16",20.7481
"2021-02-17",20.9032
"2021-02-18",20.9421
"2021-02-19",21.5323
"2021-02-20",21.3598
"2021-02-21",20.9399
"2021-02-22",21.2893
"2021-02-23",21.1219
"2021-02-24",21.2055
"2021-02-25",21.1831
"2021-02-26",20.943
"2021-02-27",20.7605
"2021-02-28",20.8617
"2021-03-01",19.9508
"2021-03-02",18.5963
"2021-03-03",19.4775
"2021-03-04",19.8415
"2021-03-05",20.3523
"2021-03-06",21.0084
"2021-03-07",21.7438
"2021-03-08",21.8144
"2021-03-09",21.1477
"2021-03-10",20.9345
"2021-03-11",20.8571
"2021-03-12",21.7031
"2021-03-13",21.5909
"2021-03-14",21.29
"2021-03-15",20.9728
"2021-03-16",21.3592
"2021-03-17",21.1859
"2021-03-18",21.3829
"2021-03-19",21.7231
"2021-03-20",22.3599
"2021-03-21",21.9371
"2021-03-22",22.2789
"2021-03-23",22.4597
"2021-03-24",21.8734
"2021-03-25",21.6035
"2021-03-26",22.0845
"2021-03-27",22.226
"2021-03-28",21.4216
"2021-03-29",21.2142
"2021-03-30",22.0337
"2021-03-31",22.8372
"2021-04-01",22.9451
"2021-04-02",22.9141
"2021-04-03",21.5984
"2021-04-04",20.4105
"2021-04-05",22.2785
"2021-04-06",22.2226
"2021-04-07",21.1628
"2021-04-08",21.664
"2021-04-09",22.2151
"2021-04-10",21.8929
"2021-04-11",21.8562
"2021-04-12",21.8982
"2021-04-13",22.055
"2021-04-14",21.7834
"2021-04-15",22.2832
"2021-04-16",22.1569
"2021-04-17",22.9943
"2021-04-18",22.8558
"2021-04-19",22.813
"2021-04-20",22.8961
"2021-04-21",22.6103
"2021-04-22",22.9556
"2021-04-23",23.0765
"2021-04-24",22.4993
"2021-04-25",22.6323
"2021-04-26",22.8527
"2021-04-27",22.9611
"2021-04-28",23.1626
"2021-04-29",23.7514
"2021-04-30",22.9883
"2021-05-01",22.9865
"2021-05-02",22.8196
"2021-05-03",22.5459
"2021-05-04",21.9103
"2021-05-05",22.6993
"2021-05-06",22.7484
"2021-05-07",22.5741
"2021-05-08",23.0919
"2021-05-09",23.1018
"2021-05-10",23.2799
"2021-05-11",23.6633
"2021-05-12",23.1954
"2021-05-13",22.8719
"2021-05-14",22.2268
"2021-05-15",22.1825
"2021-05-16",23.1836
"2021-05-17",23.0779
"2021-05-18",23.4206
"2021-05-19",23.0613
"2021-05-20",22.6591
"2021-05-21",22.3846
"2021-05-22",23.0452
"2021-05-23",23.046
"2021-05-24",23.1187
"2021-05-25",22.3135
"2021-05-26",22.0565
"2021-05-27",22.7822
"2021-05-28",23.0159
"2021-05-29",22.9372
"2021-05-30",23.031
"2021-05-31",23.1319
"2021-06-01",22.6459
"2021-06-02",23.3549
"2021-06-03",22.8787
"2021-06-04",22.8402
"2021-06-05",22.2978
"2021-06-06",22.2393
"2021-06-07",23.0688
"2021-06-08",22.4571
"2021-06-09",22.5194
"2021-06-10",22.3479
"2021-06-11",21.7397
"2021-06-12",22.5654
"2021-06-13",22.3883
"2021-06-14",21.9626
"2021-06-15",21.8454
"2021-06-16",22.1898
"2021-06-17",21.9605
"2021-06-18",21.5893
"2021-06-19",21.5874
"2021-06-20",22.2456
"2021-06-21",22.6226
"2021-06-22",22.6334
"2021-06-23",22.6204
"2021-06-24",22.3672
"2021-06-25",22.1378
"2021-06-26",22.4167
"2021-06-27",22.0954
"2021-06-28",22.1872
"2021-06-29",22.5383
"2021-06-30",22.8535
"2021-07-01",22.2697
"2021-07-02",22.5279
"2021-07-03",22.7624
"2021-07-04",22.5419
"2021-07-05",22.9151
"2021-07-06",22.8567
"2021-07-07",23.0205
"2021-07-08",23.0438
"2021-07-09",22.26
"2021-07-10",21.3558
"2021-07-11",22.2619
"2021-07-12",22.5939
"2021-07-13",22.1057
"2021-07-14",21.976
"2021-07-15",22.44
"2021-07-16",22.3509
"2021-07-17",22.3673
"2021-07-18",22.4794
"2021-07-19",22.4805
"2021-07-20",22.1192
"2021-07-21",22.457
"2021-07-22",22.4912
"2021-07-23",22.3215
"2021-07-24",22.1046
"2021-07-25",22.4828
"2021-07-26",21.5074
"2021-07-27",22.2681
"2021-07-28",22.3623
"2021-07-29",22.0347
"2021-07-30",22.1383
"2021-07-31",22.5319
"2021-08-01",22.0566
"2021-08-02",22.0067
"2021-08-03",22.0772
"2021-08-04",22.5891
"2021-08-05",22.656
"2021-08-06",22.5828
"2021-08-07",22.4992
"2021-08-08",22.4148
"2021-08-09",22.3932
"2021-08-10",22.0444
"2021-08-11",22.6133
"2021-08-12",21.7022
"2021-08-13",22.3364
"2021-08-14",21.6075
"2021-08-15",21.6039
"2021-08-16",21.991
"2021-08-17",22.3784
"2021-08-18",22.14
"2021-08-19",21.4239
"2021-08-20",22.1224
"2021-08-21",22.1772
"2021-08-22",21.9008
"2021-08-23",21.7578
"2021-08-24",21.7541
"2021-08-25",21.8427
"2021-08-26",22.1044
"2021-08-27",22.1481
"2021-08-28",22.2292
"2021-08-29",21.6465
"2021-08-30",21.5317
"2021-08-31",21.9923
"2021-09-01",22.6367
"2021-09-02",22.0346
"2021-09-03",21.8269
"2021-09-04",22.5132
"2021-09-05",22.2764
"2021-09-06",22.4477
"2021-09-07",22.2633
"2021-09-08",21.9338
"2021-09-09",22.1017
"2021-09-10",22.6564
"2021-09-11",22.4467
"2021-09-12",21.7678
"2021-09-13",22.5414
"2021-09-14",23.0299
"2021-09-15",22.9227
"2021-09-16",22.4628
"2021-09-17",23.0565
"2021-09-18",22.7095
"2021-09-19",23.1399
"2021-09-20",22.7155
"2021-09-21",21.8663
"2021-09-22",22.9058
"2021-09-23",22.5714
"2021-09-24",23.0703
"2021-09-25",22.5819
"2021-09-26",22.2453
"2021-09-27",21.5377
"2021-09-28",20.9345
"2021-09-29",21.4166
"2021-09-30",22.2328
"2021-10-01",21.393
"2021-10-02",22.0817
"2021-10-03",22.7121
"2021-10-04",22.463
"2021-10-05",22.0927
"2021-10-06",21.8444
"2021-10-07",22.237
"2021-10-08",22.1955
"2021-10-09",22.0775
"2021-10-10",22.6486
"2021-10-11",21.6378
"2021-10-12",22.1218
"2021-10-13",21.6965
